"player","salary","team","pos","opp","ceil","floor","fpts"
"Malcolm Brogdon",4700,"MIL","PG/SG","CHA",33.7032,10.9368,22.32
"Jeremy Lamb",4900,"CHA","SG/SF","MIL",40.2804,7.9596,24.12
"DeMarre Carroll",4800,"BKN","SF/PF","WAS",42.9342,9.7458,26.34
"Joe Harris",3900,"BKN","SG/SF","WAS",27.4882,5.4318,16.46
"Nik Stauskas",3400,"BKN","PG/SG","WAS",5.7036,2.0564,3.88
"Spencer Dinwiddie",6400,"BKN","PG/SG","WAS",55.1304,15.5496,35.34
"Markieff Morris",4400,"WAS","SF/PF","BKN",26.0464,9.6336,17.84
"Marcin Gortat",5200,"WAS","C","BKN",31.8465,15.3335,23.59
"Otto Porter",5800,"WAS","SF/PF","BKN",43.186,17.214,30.2
"Allen Crabbe",4300,"BKN","SG/SF","WAS",39.2147,12.7253,25.97
"Caris LeVert",5300,"BKN","SG/SF","WAS",43.3785,9.2015,26.29
"Kelly Oubre",4700,"WAS","SG/SF","BKN",27.6624,10.7576,19.21
"Jarrett Allen",3400,"BKN","PF/C","WAS",18.7632,7.2968,13.03
"Dwight Howard",7600,"CHA","C","MIL",60.5052,21.8148,41.16
"Khris Middleton",7400,"MIL","SG/SF","CHA",59.303,17.217,38.26
"Eric Bledsoe",6700,"MIL","PG/SG","CHA",50.4336,15.9264,33.18
"Kemba Walker",6800,"CHA","PG","MIL",43.472,23.408,33.44
"Giannis Antetokounmpo",11300,"MIL","SF/PF","CHA",72.9408,38.4192,55.68
"Quincy Acy",3300,"BKN","PF/C","WAS",25.2579,3.2821,14.27
"Jodie Meeks",3100,"WAS","SG","BKN",17.702,3.498,10.6
"Tomas Satoransky ",3500,"WAS","PG/SG","BKN",15.7536,6.1264,10.94
"Ian Mahinmi",3400,"WAS","C","BKN",21.981,3.879,12.93
"Anthony Davis",10500,"NOP","PF/C","ORL",76.7463,32.1137,54.43
