"player","salary","team","pos","opp","ceil","floor","fpts"
"David Nwaba",3700,"CHI","SG/SF","NYK",23.9464,8.4136,16.18
"Denzel Valentine",4800,"CHI","PG/SF","NYK",32.648,13.992,23.32
"Paul Zipser",3200,"CHI","SG/SF","NYK",8.2641,1.8759,5.07
"Kris Dunn",7500,"CHI","PG/SG","NYK",54.8959,25.2441,40.07
"Bobby Portis",4700,"CHI","PF/C","NYK",38.07,18.33,28.2
"Lauri Markkanen",5900,"CHI","PF","NYK",39.0483,21.4917,30.27
"Kyle O'Quinn",4100,"NYK","PF/C","CHI",27.9868,9.8332,18.91
"Jarrett Jack",4300,"NYK","PG","CHI",32.232,15.168,23.7
"Pat Connaughton",3200,"POR","SG/SF","HOU",18.704,4.676,11.69
"Maurice Harkless",3800,"POR","SF/PF","HOU",14.7378,4.4022,9.57
"Ed Davis",3500,"POR","PF/C","HOU",17.9346,7.3254,12.63
"Shabazz Napier",6200,"POR","PG/SG","HOU",34.2924,7.5276,20.91
"Zach Collins",3400,"POR","PF/C","HOU",15.21,1.69,8.45
"Jusuf Nurkic",6600,"POR","C","HOU",43.1178,18.0422,30.58
"Evan Turner",4200,"POR","SG/SF","HOU",28.449,10.791,19.62
"Ron Baker",3200,"NYK","PG/SG","CHI",9.2414,2.2386,5.74
"Michael Beasley",5700,"NYK","SF/PF","CHI",44.3625,8.1375,26.25
"Cristiano Da Silva Felicio",3000,"CHI","PF/C","NYK",9.8748,2.7852,6.33
"Damian Lillard",8200,"POR","PG","HOU",42.6634,27.2766,34.97
"C.J. McCollum",7800,"POR","PG/SG","HOU",42.8625,25.7175,34.29
"Robin Lopez",4400,"CHI","C","NYK",25.3176,13.0424,19.18
"Jerian Grant",3800,"CHI","PG/SG","NYK",22.5939,8.1461,15.37
"Luke Kennard",3700,"DET","SG","BKN",15.9088,3.6112,9.76
"Ish Smith",5700,"DET","PG","BKN",43.8263,20.1537,31.99
"Reggie Bullock",4200,"DET","SG/SF","BKN",28.3884,6.2316,17.31
"Eric Moreland",3300,"DET","PF/C","BKN",13.014,1.446,7.23
"Stanley Johnson",3900,"DET","SG/SF","BKN",19.1416,7.8184,13.48
"Anthony Tolliver",3600,"DET","SF/PF","BKN",15.9579,4.9021,10.43
"Tobias Harris",6900,"DET","SF/PF","BKN",41.574,22.386,31.98
"Jordan Mickey",3700,"MIA","PF/C","IND",14.501,2.559,8.53
"Alex Poythress",3000,"IND","SF","MIA",8.118,0.902,4.51
"Derrick Jones",3000,"MIA","SF","IND",3.5224,1.2376,2.38
"Avery Bradley",5400,"DET","PG/SG","BKN",36.3207,15.9393,26.13
"Andre Drummond",8700,"DET","C","BKN",56.2716,33.0484,44.66
"Dwight Buycks",3500,"DET","PG","BKN",22.0184,10.3616,16.19
"Caris LeVert",5400,"BKN","SG/SF","DET",37.935,18.265,28.1
"Jahlil Okafor",3500,"BKN","C","DET",16.452,1.828,9.14
"Milton Doyle",3000,"BKN","PG","DET",3.9852,0.8748,2.43
"Nik Stauskas",3400,"BKN","PG/SG","DET",20.412,2.268,11.34
"Allen Crabbe",5100,"BKN","SG/SF","DET",31.1984,10.9616,21.08
"Justin Holiday",5300,"CHI","SG/SF","NYK",34.671,18.669,26.67
"Tyler Zeller",3500,"BKN","C","DET",17.608,7.192,12.4
"Joe Harris",4400,"BKN","SG/SF","DET",32.2909,14.8491,23.57
"Rondae Hollis-Jefferson",6600,"BKN","SF/PF","DET",43.9144,20.6656,32.29
"Spencer Dinwiddie",6700,"BKN","PG/SG","DET",49.6214,22.8186,36.22
"Jarrett Allen",3500,"BKN","PF/C","DET",22.881,8.679,15.78
"Quincy Acy",3700,"BKN","PF/C","DET",18.8895,6.8105,12.85
"Ricky Rubio",5600,"UTA","PG","WAS",38.3362,16.8238,27.58
