"player","salary","team","pos","opp","ceil","floor","fpts"
"Will Barton",6300,"DEN","SG/SF","UTA",53.2494,12.4906,32.87
"Kenneth Faried",3900,"DEN","PF/C","UTA",38.1771,7.0029,22.59
"Gary Harris",5200,"DEN","SG","UTA",47.859,12.341,30.1
"Jamal Murray",5100,"DEN","PG/SG","UTA",37.8213,10.3587,24.09
"Donovan Mitchell",6500,"UTA","PG/SG","DEN",48.096,18.704,33.4
"Emmanuel Mudiay",4100,"DEN","PG","UTA",29.7369,5.0431,17.39
"Thabo Sefolosha",3900,"UTA","SG/SF","DEN",31.54,6.46,19
"Jonas Jerebko",3800,"UTA","SF/PF","DEN",29.4484,6.0316,17.74
"Alec Burks",3600,"UTA","PG/SG","DEN",23.1768,3.4632,13.32
"Ricky Rubio",5400,"UTA","PG","DEN",43.3328,16.0272,29.68
"Raulzinho Neto",3200,"UTA","PG","DEN",12.9024,5.0176,8.96
"Mason Plumlee",3600,"DEN","PF/C","UTA",27.4104,11.4696,19.44
"Derrick Favors",6300,"UTA","PF/C","DEN",52.2717,9.5883,30.93
"Rodney Hood",5700,"UTA","SG/SF","DEN",49.7112,9.4688,29.59
"Taj Gibson",5800,"MIN","PF/C","WAS",36.4708,13.4892,24.98
"Shabazz Muhammad",3500,"MIN","SG/SF","WAS",9.266,2.034,5.65
"Jodie Meeks",3500,"WAS","SG","MIN",19.4555,3.8445,11.65
"Jeff Teague",6800,"MIN","PG","WAS",39.7061,20.9139,30.31
"Kelly Oubre",4300,"WAS","SG/SF","MIN",25.0848,9.7552,17.42
"Tomas Satoransky ",3100,"WAS","PG/SG","MIN",17.0352,6.6248,11.83
"Gorgui Dieng",3800,"MIN","PF/C","WAS",18.198,8.762,13.48
"Nikola Jokic",8700,"DEN","C","UTA",71.3944,21.3256,46.36
"Tyus Jones",4300,"MIN","PG/SG","WAS",19.8771,2.5829,11.23
"Tim Frazier",4100,"WAS","PG","MIN",44.9226,5.8374,25.38
"Ian Mahinmi",3400,"WAS","C","MIN",18.887,3.333,11.11
"Joe Ingles",4800,"UTA","SG/SF","DEN",39.1685,11.3715,25.27
"Trey Lyles",3600,"DEN","SF/PF","UTA",19.5712,2.6688,11.12
"Kosta Koufos",3400,"SAC","C","MIL",21.2359,5.1441,13.19
"Garrett Temple",3500,"SAC","PG/SG","MIL",26.9724,7.6076,17.29
"George Hill",4100,"SAC","PG/SG","MIL",29.6784,6.9616,18.32
"De'Aaron Fox",4500,"SAC","PG","MIL",28.5552,11.1048,19.83
"Bogdan Bogdanovic",3600,"SAC","SG/SF","MIL",21.2544,8.2656,14.76
"Thon Maker",3900,"MIL","PF/C","SAC",23.5587,3.0613,13.31
"John Henson",4700,"MIL","C","SAC",39.695,7.005,23.35
"DeAndre Liggins",3500,"MIL","PG/SF","SAC",11.8236,1.5364,6.68
"D.J. Wilson",3000,"MIL","PF/C","SAC",NA,NA,0
"Vince Carter",3000,"SAC","SG/SF","MIL",7.9442,2.1758,5.06
"Tony Snell",3800,"MIL","SG/SF","SAC",24.3913,8.3487,16.37
"Gary Payton",3000,"MIL","SG","SAC",8.2512,3.2088,5.73
"Malcolm Brogdon",5000,"MIL","PG/SG","SAC",36.4514,11.8286,24.14
"Giannis Antetokounmpo",11200,"MIL","SF/PF","SAC",77.4996,40.8204,59.16
"Zach Randolph",5500,"SAC","PF/C","MIL",36.0431,12.3369,24.19
"Malik Beasley",3000,"DEN","SG","UTA",4.615,1.885,3.25
"Ekpe Udoh",3000,"UTA","PF/C","DEN",20.8368,8.1032,14.47
"Juan Hernangomez",3600,"DEN","SF/PF","UTA",23.0808,2.9992,13.04
"Willie Cauley-Stein",5100,"SAC","PF/C","MIL",50.7813,6.5987,28.69
"Buddy Hield",4500,"SAC","SG/SF","MIL",31.3872,8.8528,20.12
"Frank Mason",3000,"SAC","PG/SG","MIL",22.5792,8.7808,15.68
"Eric Bledsoe",6600,"MIL","PG/SG","SAC",48.336,15.264,31.8
"Skal Labissiere",3400,"SAC","PF/C","MIL",19.7142,2.9458,11.33
"Khris Middleton",6600,"MIL","SG/SF","SAC",52.3125,15.1875,33.75
"Nemanja Bjelica",3400,"MIN","SF/PF","WAS",15.2574,1.9826,8.62
"Marcin Gortat",5000,"WAS","C","MIN",32.346,15.574,23.96
"Cedi Osman",3000,"CLE","SG/SF","MIA",4.392,1.708,3.05
"J.R. Smith",4100,"CLE","SG/SF","MIA",31.6728,6.4872,19.08
"Josh Richardson",4400,"MIA","SG/SF","CLE",32.2414,7.3186,19.78
"Jae Crowder",4100,"CLE","SF/PF","MIA",25.477,9.423,17.45
"Justise Winslow",4000,"MIA","SF/PF","CLE",25.6424,8.0976,16.87
"Jose Calderon",3000,"CLE","PG","MIA",18.8151,2.4449,10.63
"Ante Zizic",3200,"CLE","PF/C","MIA",NA,NA,0
"Lauri Markkanen",6700,"CHI","PF","PHO",45.144,17.556,31.35
"Antonio Blakeney",3100,"CHI","PG","PHO",18,7,12.5
"Devin Booker",8100,"PHO","SG/SF","CHI",48.7728,18.9672,33.87
"Bobby Portis",5200,"CHI","PF","PHO",42.7455,5.5545,24.15
"TJ Warren",7300,"PHO","SF/PF","CHI",58.1258,13.1942,35.66
"Tyler Johnson",4200,"MIA","PG/SG","CLE",30.266,10.634,20.45
"Channing Frye",3400,"CLE","PF/C","MIA",23.552,5.888,14.72
"Dwyane Wade",5300,"CLE","PG/SG","MIA",39.7838,10.8962,25.34
"Kevin Love",7200,"CLE","PF/C","MIA",53.8196,14.7404,34.28
"Goran Dragic",7500,"MIA","PG","CLE",45.7743,18.2457,32.01
"Dion Waiters",6200,"MIA","SG/SF","CLE",46.1332,10.1268,28.13
"Hassan Whiteside",8500,"MIA","C","CLE",44.659,18.241,31.45
"Jeff Green",3800,"CLE","SF/PF","MIA",27.1254,6.9946,17.06
"Wayne Ellington",3600,"MIA","SG/SF","CLE",22.0935,4.6865,13.39
"Kyle Korver",3600,"CLE","SG/SF","MIA",25.9284,5.6916,15.81
"Kelly Olynyk",4100,"MIA","PF/C","CLE",27.4752,7.0848,17.28
"Bam Adebayo",3600,"MIA","PF/C","CLE",NA,NA,0
"James Johnson",5900,"MIA","PF","CLE",39.9748,14.0452,27.01
"Greg Monroe",4800,"PHO","PF/C","CHI",29.3752,10.8648,20.12
"Robin Lopez",4900,"CHI","C","PHO",37.996,16.284,27.14
"Bradley Beal",7900,"WAS","SG","MIN",59.2936,27.2664,43.28
"Karl-Anthony Towns",9100,"MIN","C","WAS",56.6874,33.2926,44.99
"Quincy Pondexter",3000,"CHI","SG/SF","PHO",NA,NA,0
"Paul Zipser",3700,"CHI","SG/SF","PHO",12.8325,1.6675,7.25
"Cristiano Da Silva Felicio",3000,"CHI","PF/C","PHO",10.9152,4.2448,7.58
"Otto Porter",6400,"WAS","SF/PF","MIN",48.1052,19.1748,33.64
"Andrew Wiggins",6900,"MIN","SF/PF","WAS",38.1216,19.6384,28.88
"Mike Scott",3400,"WAS","PF","MIN",20.504,2.796,11.65
"Jamal Crawford",3600,"MIN","SG","WAS",19.5,6.5,13
"Markieff Morris",4700,"WAS","SF/PF","MIN",35.5072,13.1328,24.32
"Jimmy Butler",7600,"MIN","SG","WAS",54.741,22.359,38.55
"Dragan Bender",3400,"PHO","PF/C","CHI",22.3197,2.9003,12.61
"Jared Dudley",3400,"PHO","PF","CHI",18.3868,2.9932,10.69
"Justin Holiday",5500,"CHI","SG/SF","PHO",44.6982,11.8818,28.29
"Kay Felder",3000,"CHI","PG","PHO",NA,NA,0
"Kris Dunn",6100,"CHI","PG/SG","PHO",47.4672,6.4728,26.97
"Josh Jackson",4000,"PHO","SG/SF","CHI",26.8416,10.4384,18.64
"Mike James",4600,"PHO","PG","CHI",29.1024,11.3176,20.21
"Troy Daniels",3300,"PHO","SG","CHI",9.8058,1.2742,5.54
"Tyler Ulis",4400,"PHO","PG","CHI",36.3381,4.7219,20.53
"Tyson Chandler",4400,"PHO","C","CHI",33.8676,6.6924,20.28
"Jerian Grant",4700,"CHI","PG/SG","PHO",38.5152,5.0048,21.76
"Marquese Chriss",3900,"PHO","PF/C","CHI",22.0533,5.6867,13.87
"Denzel Valentine",5600,"CHI","SG/SF","PHO",53.6487,6.9713,30.31
"LeBron James",11300,"CLE","SF/PF","MIA",74.7495,35.9905,55.37
