"player","salary","team","pos","opp","ceil","floor","fpts"
"Torrey Craig",3000,"DEN","SG/SF","CHI",NA,NA,0
"Gary Harris",5600,"DEN","SG","CHI",42.5007,10.9593,26.73
"Juan Hernangomez",3700,"DEN","SF/PF","CHI",31.86,4.14,18
"Richard Jefferson",3000,"DEN","SF/PF","CHI",NA,NA,0
"Moe Harkless",3500,"POR","SF/PF","MIL",14.5728,5.6672,10.12
"Noah Vonleh",4000,"POR","PF/C","MIL",30.7287,5.2113,17.97
"Lou Williams",7300,"LAC","PG/SG","UTA",59.7888,23.2512,41.52
"Sam Dekker",3500,"LAC","SF/PF","UTA",27.7324,6.0876,16.91
"Austin Rivers",5500,"LAC","PG/SG","UTA",48.438,13.662,31.05
"DeAndre Jordan",7100,"LAC","C","UTA",41.9364,21.6036,31.77
"Royce O'Neale",3000,"UTA","SF","LAC",23.7744,9.2456,16.51
"Tony Bradley",3000,"UTA","PF/C","LAC",NA,NA,0
"Wesley Johnson",4400,"LAC","SF/PF","UTA",43.6659,5.6741,24.67
"Montrezl Harrell",3500,"LAC","PF/C","UTA",33.88,4.62,19.25
"Jamil Wilson",3000,"LAC","SF/PF","UTA",NA,NA,0
"Brice Johnson",3000,"LAC","PF/C","UTA",NA,NA,0
"C.J. Williams",3000,"LAC","SG","UTA",9.6048,3.7352,6.67
"Jawun Evans",3000,"LAC","PG","UTA",15.4944,6.0256,10.76
"Willie Reed",3000,"LAC","C","UTA",24.2313,3.1487,13.69
"Sindarius Thornwell",3200,"LAC","SG","UTA",13.4352,5.2248,9.33
"Jonas Jerebko",4000,"UTA","SF/PF","LAC",28.4026,5.8174,17.11
"Alec Burks",3600,"UTA","PG/SG","LAC",34.6086,5.1714,19.89
"Jake Layman",3000,"POR","SF/PF","MIL",NA,NA,0
"Zach Collins",3000,"POR","PF/C","MIL",NA,NA,0
"Shabazz Napier",3600,"POR","PG/SG","MIL",22.2666,2.8934,12.58
"Caleb Swanigan",3500,"POR","PF","MIL",NA,NA,0
"Pat Connaughton",3400,"POR","SG/SF","MIL",30.0465,6.3735,18.21
"Ed Davis",3300,"POR","PF/C","MIL",21.2577,2.7623,12.01
"Meyers Leonard",3200,"POR","PF/C","MIL",NA,NA,0
"Al-Farouq Aminu",4600,"POR","SF/PF","MIL",27.4505,6.6495,17.05
"Donovan Mitchell",6900,"UTA","PG/SG","LAC",50.0976,19.4824,34.79
"Ekpe Udoh",3000,"UTA","PF/C","LAC",17.7408,6.8992,12.32
"Thabo Sefolosha",3900,"UTA","SG/SF","LAC",34.1462,6.9938,20.57
"Derrick Favors",6600,"UTA","PF/C","LAC",53.5054,9.8146,31.66
"Ricky Rubio",5700,"UTA","PG","LAC",43.3036,16.0164,29.66
"Joe Ingles",4900,"UTA","SG/SF","LAC",45.0275,13.0725,29.05
"Antonio Blakeney",3100,"CHI","PG","DEN",9.3456,3.6344,6.49
"Lauri Markkanen",6400,"CHI","PF","DEN",45.1008,17.5392,31.32
"Ersan Ilyasova",3700,"ATL","SF/PF","CLE",24.84,9.66,17.25
"Luke Babbitt",3700,"ATL","SF/PF","CLE",28.1607,3.6593,15.91
"Tyler Cavanaugh",3300,"ATL","PF","CLE",5.7024,2.2176,3.96
"DeAndre Bembry",3200,"ATL","SG/SF","CLE",16.1136,6.2664,11.19
"Malcolm Delaney",3400,"ATL","PG/SG","CLE",16.665,3.535,10.1
"Tyler Dorsey",3000,"ATL","PG/SG","CLE",NA,NA,0
"Josh Magette",3000,"ATL","PG","CLE",NA,NA,0
"Miles Plumlee",3000,"ATL","C","CLE",6.9384,0.9016,3.92
"Dario Saric",4900,"PHI","PF/C","BOS",40.7296,14.3104,27.52
"Amir Johnson",3800,"PHI","PF/C","BOS",35.936,8.984,22.46
"Robert Covington",6200,"PHI","SF/PF","BOS",47.5396,13.0204,30.28
"J.J. Redick",5000,"PHI","SG/SF","BOS",38.744,14.696,26.72
"Isaiah Taylor",3300,"ATL","PG","CLE",16.968,3.232,10.1
"Ben Simmons",9300,"PHI","PG/SF","BOS",68.7888,26.7512,47.77
"John Collins",5500,"ATL","PF/C","CLE",43.776,17.024,30.4
"Marco Belinelli",4200,"ATL","SG","CLE",28.0136,8.8464,18.43
"Jeff Green",3800,"CLE","SF/PF","ATL",35.2185,9.0815,22.15
"Kyle Korver",3600,"CLE","SG/SF","ATL",30.3072,6.6528,18.48
"Dwyane Wade",5600,"CLE","PG/SG","ATL",43.8815,12.0185,27.95
"J.R. Smith",4100,"CLE","SG/SF","ATL",33.366,6.834,20.1
"Jae Crowder",3900,"CLE","SF/PF","ATL",25.2142,9.3258,17.27
"Kevin Love",8000,"CLE","PF/C","ATL",65.4376,17.9224,41.68
"Channing Frye",3400,"CLE","PF/C","ATL",25.168,6.292,15.73
"Cedi Osman",3000,"CLE","SG/SF","ATL",NA,NA,0
"Taurean Prince",4800,"ATL","SG/SF","CLE",45.7368,5.9432,25.84
"Kent Bazemore",5400,"ATL","SG/SF","CLE",43.3656,13.6944,28.53
"Dennis Schroder",7500,"ATL","PG","CLE",49.5803,22.7997,36.19
"John Holland",3000,"CLE","SG/SF","ATL",NA,NA,0
"Jose Calderon",3000,"CLE","PG","ATL",20.8152,2.7048,11.76
"Ante Zizic",3200,"CLE","PF/C","ATL",NA,NA,0
"Timothe Luwawu-Cabarrot",3200,"PHI","SG/SF","BOS",24.4437,3.1763,13.81
"Furkan Korkmaz",3000,"PHI","SG/SF","BOS",NA,NA,0
"Justin Holiday",5800,"CHI","SG/SF","DEN",43.0708,11.4492,27.26
"Jerian Grant",4600,"CHI","PG/SG","DEN",32.391,4.209,18.3
"Trey Lyles",3500,"DEN","SF/PF","CHI",25.784,3.516,14.65
"Nikola Jokic",9100,"DEN","C","CHI",65.7888,19.6512,42.72
"Abdel Nader",3000,"BOS","PF","PHI",NA,NA,0
"Kyrie Irving",8400,"BOS","PG","PHI",57.5139,24.0661,40.79
"Robin Lopez",4900,"CHI","C","DEN",32.872,14.088,23.48
"Paul Zipser",3500,"CHI","SG/SF","DEN",NA,NA,0
"Kay Felder",3000,"CHI","PG","DEN",NA,NA,0
"Bobby Portis",5000,"CHI","PF","DEN",37.0461,4.8139,20.93
"Quincy Pondexter",3000,"CHI","SG/SF","DEN",NA,NA,0
"Kris Dunn",6000,"CHI","PG/SG","DEN",56.584,7.716,32.15
"Denzel Valentine",5800,"CHI","SG/SF","DEN",48.0378,6.2422,27.14
"Cristiano Da Silva Felicio",3000,"CHI","PF/C","DEN",13.4352,5.2248,9.33
"Guerschon Yabusele",3000,"BOS","PF/C","PHI",NA,NA,0
"Daniel Theis",3400,"BOS","PF/C","PHI",8.8272,3.4328,6.13
"James McAdoo",3000,"PHI","PF","BOS",NA,NA,0
"Jaylen Brown",6100,"BOS","SG/SF","PHI",48.72,6.96,27.84
"Nik Stauskas",3000,"PHI","PG/SF","BOS",NA,NA,0
"Jerryd Bayless",3400,"PHI","PG/SG","BOS",26.5311,16.6089,21.57
"Richaun Holmes",4000,"PHI","PF/C","BOS",37.009,6.531,21.77
"Jahlil Okafor",3000,"PHI","C","BOS",NA,NA,0
"Marcus Smart",5200,"BOS","SG/SF","PHI",38.332,16.428,27.38
"Jayson Tatum",5900,"BOS","SF/PF","PHI",35.5968,13.8432,24.72
"Shane Larkin",3200,"BOS","PG","PHI",NA,NA,0
"Marcus Morris",4700,"BOS","SF/PF","PHI",34.545,12.455,23.5
"Semi Ojeleye",3200,"BOS","SF/PF","PHI",9.7632,3.7968,6.78
"Aron Baynes",3500,"BOS","C","PHI",25.8039,4.3761,15.09
"Al Horford",6800,"BOS","PF/C","PHI",52.5076,17.9724,35.24
"Terry Rozier",4100,"BOS","PG/SG","PHI",27.984,5.936,16.96
"LeBron James",11700,"CLE","SF/PF","ATL",75.3705,36.2895,55.83
