"player","salary","team","pos","opp","ceil","floor","fpts"
"Klay Thompson",6600,"GSW","SG","DAL",42.4626,19.0774,30.77
"Kevin Durant",9700,"GSW","SF/PF","DAL",69.9669,21.4931,45.73
"Draymond Green",7300,"GSW","PF/C","DAL",48.5944,21.3256,34.96
"Zaza Pachulia",3400,"GSW","C","DAL",21.1086,4.9514,13.03
"Nick Young",3200,"GSW","SG","DAL",16.261,3.939,10.1
"Shaun Livingston",3500,"GSW","PG/SG","DAL",21.08,6.12,13.6
"Nikola Mirotic",6500,"CHI","PF/C","TOR",49.0698,11.5102,30.29
"David Nwaba",3800,"CHI","SG/SF","TOR",28.776,3.924,16.35
"Denzel Valentine",4600,"CHI","PG/SF","TOR",35.6655,4.6345,20.15
"Paul Zipser",3200,"CHI","SG/SF","TOR",11.9829,1.5571,6.77
"Kris Dunn",6900,"CHI","PG/SG","TOR",61.864,8.436,35.15
"Bobby Portis",4600,"CHI","PF/C","TOR",37.0815,4.8185,20.95
"Lauri Markkanen",5700,"CHI","PF","TOR",37.0368,14.4032,25.72
"David West",3400,"GSW","PF/C","DAL",25.0516,6.0684,15.56
"Jordan Bell",4600,"GSW","PF/C","DAL",30.2544,11.7656,21.01
"Maxi Kleber",3500,"DAL","PF","GSW",21.4992,8.3608,14.93
"Dwight Powell",3300,"DAL","PF/C","GSW",28.4928,5.4272,16.96
"Salah Mejri",3000,"DAL","C","GSW",10.9386,1.4214,6.18
"Devin Harris",3400,"DAL","PG/SG","GSW",23.213,4.587,13.9
"Kevon Looney",3200,"GSW","SF/PF","DAL",10.7262,1.3938,6.06
"Patrick McCaw",3500,"GSW","PG/SF","DAL",16.4964,2.1436,9.32
"J.J. Barea",5100,"DAL","PG/SG","GSW",41.8176,16.2624,29.04
"Dirk Nowitzki",5100,"DAL","PF/C","GSW",40.4655,10.4345,25.45
"Harrison Barnes",6400,"DAL","SF/PF","GSW",41.2167,20.7633,30.99
"Stephen Curry",8900,"GSW","PG/SG","DAL",58.9107,31.0293,44.97
"Wesley Matthews",4500,"DAL","SG/SF","GSW",33.263,12.617,22.94
"Yogi Ferrell",4200,"DAL","PG/SG","GSW",27.141,5.559,16.35
"Dennis Smith Jr.",5600,"DAL","PG/SG","GSW",40.176,15.624,27.9
"Robin Lopez",4700,"CHI","C","TOR",32.326,13.854,23.09
"Jerian Grant",4400,"CHI","PG/SG","TOR",22.8684,2.9716,12.92
"Malcolm Brogdon",4800,"MIL","PG/SG","IND",34.2317,11.1083,22.67
"Khris Middleton",7000,"MIL","SG/SF","IND",54.4515,15.8085,35.13
"Eric Bledsoe",7200,"MIL","PG/SG","IND",55.252,17.448,36.35
"Tony Snell",3600,"MIL","SG/SF","IND",21.2623,7.2777,14.27
"Matthew Dellavedova",3500,"MIL","PG/SG","IND",21,7,14
"John Henson",4800,"MIL","C","IND",38.522,6.798,22.66
"Giannis Antetokounmpo",10600,"MIL","SF/PF","IND",67.7925,35.7075,51.75
"Alex Poythress",3000,"IND","SF","MIL",3.4932,1.4268,2.46
"Bojan Bogdanovic",4600,"IND","SG/SF","MIL",31.9307,10.9293,21.43
"Domantas Sabonis",5100,"IND","PF/C","MIL",37.7676,10.6524,24.21
"Cory Joseph",4000,"IND","PG","MIL",32.0264,10.1136,21.07
