"player","salary","team","pos","opp","ceil","floor","fpts"
"Bryn Forbes",3600,"SAS","PG/SG","DAL",16.6911,2.1689,9.43
"Dwight Powell",3700,"DAL","PF/C","SAS",27.3,5.2,16.25
"Manu Ginobili",3700,"SAS","SG/SF","DAL",24.1403,5.4797,14.81
"Devin Harris",3500,"DAL","PG/SG","SAS",29.8095,5.8905,17.85
"Patty Mills",4200,"SAS","PG","DAL",25.4492,8.7108,17.08
"Tony Parker",4000,"SAS","PG","DAL",32.0703,8.2697,20.17
"Rudy Gay",5800,"SAS","SF/PF","DAL",34.2574,9.3826,21.82
"Davis Bertans",3500,"SAS","SF/PF","DAL",14.0715,1.8285,7.95
"Salah Mejri",3100,"DAL","C","SAS",17.877,2.323,10.1
"Karl-Anthony Towns",8700,"MIN","C","PHI",57.015,33.485,45.25
"Ben Simmons",9800,"PHI","PG/SF","MIN",67.2624,26.1576,46.71
"Jeff Teague",6500,"MIN","PG","PHI",40.348,21.252,30.8
"Jimmy Butler",8000,"MIN","SG","PHI",57.0272,23.2928,40.16
"Andrew Wiggins",6000,"MIN","SF/PF","PHI",42.0288,21.6512,31.84
"Antonius Cleveland",3000,"DAL","SG","SAS",9.1008,3.5392,6.32
"Joffrey Lauvergne",3000,"SAS","PF/C","DAL",13.275,1.725,7.5
"Dirk Nowitzki",4600,"DAL","PF/C","SAS",34.8687,8.9913,21.93
"Pau Gasol",5700,"SAS","PF/C","DAL",45.1248,11.9952,28.56
"Jodie Meeks",3300,"WAS","SG","BKN",19.1215,3.7785,11.45
"Nik Stauskas",3600,"BKN","PG/SG","WAS",0.5586,0.2014,0.38
"Timofey Mozgov",3000,"BKN","C","WAS",15.81,2.79,9.3
"Tyler Zeller",3500,"BKN","C","WAS",33.4353,4.3447,18.89
"Tomas Satoransky ",3800,"WAS","PG/SG","BKN",29.016,11.284,20.15
"Mike Scott",4400,"WAS","PF","BKN",28.864,3.936,16.4
"Jarrett Allen",3400,"BKN","PF/C","WAS",25.272,9.828,17.55
"Tim Frazier",3700,"WAS","PG","BKN",29.2581,3.8019,16.53
"Harrison Barnes",6300,"DAL","SF/PF","SAS",43.2915,21.8085,32.55
"Maxi Kleber",3600,"DAL","PF","SAS",24.3072,9.4528,16.88
"Kawhi Leonard",7300,"SAS","SF/PF","DAL",42.3282,17.7118,30.02
"J.J. Barea",5100,"DAL","PG/SG","SAS",39.6576,15.4224,27.54
"Danny Green",4900,"SAS","SG/SF","DAL",33.2748,9.3852,21.33
"Yogi Ferrell",3800,"DAL","PG/SG","SAS",38.8108,7.9492,23.38
"LaMarcus Aldridge",8300,"SAS","PF/C","DAL",53.9196,19.4404,36.68
"Wesley Matthews",4500,"DAL","SG/SF","SAS",31.929,12.111,22.02
"J.J. Redick",5400,"PHI","SG/SF","MIN",39.701,15.059,27.38
"Joel Embiid",10100,"PHI","C","MIN",80.8802,21.4998,51.19
"George Hill",4000,"SAC","PG/SG","PHO",29.403,6.897,18.15
"Marquese Chriss",4100,"PHO","PF/C","SAC",31.7046,8.1754,19.94
"Tyson Chandler",4500,"PHO","C","SAC",32.1308,6.3492,19.24
"Frank Mason",3900,"SAC","PG/SG","PHO",29.9952,11.6648,20.83
"Bogdan Bogdanovic",3800,"SAC","SG/SF","PHO",25.0416,9.7384,17.39
"Buddy Hield",5600,"SAC","SG/SF","PHO",37.8612,10.6788,24.27
"Troy Daniels",3900,"PHO","SG","SAC",28.9041,3.7559,16.33
"Mike James",4300,"PHO","PG","SAC",37.3824,14.5376,25.96
"Alex Len",4500,"PHO","PF/C","SAC",34.565,10.035,22.3
"Dragan Bender",3400,"PHO","SF/PF","SAC",12.1068,1.5732,6.84
"Vince Carter",3000,"SAC","SG/SF","PHO",9.0118,2.4682,5.74
"TJ Warren",6900,"PHO","SF/PF","SAC",64.3524,14.6076,39.48
"Skal Labissiere",3400,"SAC","PF/C","PHO",21.3498,3.1902,12.27
"Jared Dudley",3700,"PHO","PF","SAC",22.962,3.738,13.35
"Garrett Temple",3700,"SAC","PG/SG","PHO",19.4688,5.4912,12.48
"Kosta Koufos",3300,"SAC","C","PHO",24.2627,5.8773,15.07
"De'Aaron Fox",4700,"SAC","PG","PHO",32.9328,12.8072,22.87
"Willie Cauley-Stein",5300,"SAC","PF/C","PHO",46.0023,5.9777,25.99
"Jamal Crawford",3600,"MIN","SG","PHI",22.08,7.36,14.72
"Gorgui Dieng",3800,"MIN","PF/C","PHI",27.4185,13.2015,20.31
"Jerryd Bayless",3500,"PHI","PG/SG","MIN",11.8818,7.4382,9.66
"T.J. McConnell",4300,"PHI","PG","MIN",22.1078,8.8122,15.46
"Dario Saric",5700,"PHI","PF/C","MIN",38.48,13.52,26
"Robert Covington",6200,"PHI","SF/PF","MIN",43.7088,11.9712,27.84
"Taj Gibson",6000,"MIN","PF/C","PHI",41.4056,15.3144,28.36
"Timothe Luwawu-Cabarrot",3200,"PHI","SG/SF","MIN",14.1777,1.8423,8.01
"Tyus Jones",3500,"MIN","PG/SG","PHI",18.0009,2.3391,10.17
"Zach Randolph",7100,"SAC","PF/C","PHO",46.8605,16.0395,31.45
"Josh Jackson",4300,"PHO","SG/SF","SAC",35.2944,13.7256,24.51
"Tyler Ulis",4200,"PHO","PG","SAC",38.3382,4.9818,21.66
"Richaun Holmes",3800,"PHI","PF/C","MIN",9.758,1.722,5.74
"Trevor Booker",4300,"PHI","PF/C","MIN",14.3514,4.4086,9.38
"Amir Johnson",3600,"PHI","PF/C","MIN",13.344,3.336,8.34
"Joe Harris",3700,"BKN","SG/SF","WAS",32.1475,6.3525,19.25
