"player","salary","team","pos","opp","ceil","floor","fpts"
"Carmelo Anthony",5600,"OKC","SF/PF","HOU",42.3545,16.0655,29.21
"Josh Huestis",3000,"OKC","SF/PF","HOU",11.055,9.045,10.05
"Patrick Patterson",3200,"OKC","PF/C","HOU",13.6416,2.5984,8.12
"Jimmy Butler",8400,"MIN","SG","LAL",59.5548,24.3252,41.94
"Karl-Anthony Towns",8900,"MIN","C","LAL",58.9932,34.6468,46.82
"Jamal Crawford",3900,"MIN","SG","LAL",28.68,9.56,19.12
"Taj Gibson",5800,"MIN","PF/C","LAL",39.6536,14.6664,27.16
"Jeff Teague",6000,"MIN","PG","LAL",42.7715,22.5285,32.65
"Andrew Wiggins",5700,"MIN","SG/SF","LAL",33.6468,17.3332,25.49
"Tomas Satoransky ",3700,"WAS","PG/SG","BOS",18.432,7.168,12.8
"Ian Mahinmi",3400,"WAS","C","BOS",15.878,2.802,9.34
"Kyle O'Quinn",3900,"NYK","PF/C","PHI",23.5872,4.4928,14.04
"Lance Thomas",3300,"NYK","SF/PF","PHI",29.4174,3.8226,16.62
"Doug McDermott",3700,"NYK","SF/PF","PHI",14.7232,2.3968,8.56
"Enes Kanter",6100,"NYK","PF/C","PHI",53.325,14.175,33.75
"Jarrett Jack",4600,"NYK","PG","PHI",45.58,7.42,26.5
"Michael Beasley",5000,"NYK","SF/PF","PHI",32.6128,4.4472,18.53
"Kevin Love",7500,"CLE","PF/C","GSW",59.6914,16.3486,38.02
"Jae Crowder",3500,"CLE","SF/PF","GSW",28.3532,10.4868,19.42
"LeBron James",11000,"CLE","SF/PF","GSW",86.0625,41.4375,63.75
"Ron Baker",3300,"NYK","PG/SG","PHI",11.6997,1.5203,6.61
"Frank Ntilikina",3900,"NYK","PG/SG","PHI",21.1968,8.2432,14.72
"Courtney Lee",4800,"NYK","SG/SF","PHI",38.3082,13.8118,26.06
"Joel Embiid",9500,"PHI","C","NYK",72.0006,19.1394,45.57
"Robert Covington",6100,"PHI","SF/PF","NYK",48.8584,13.3816,31.12
"J.J. Redick",5000,"PHI","SG/SF","NYK",31.9725,12.1275,22.05
"Ben Simmons",9300,"PHI","PG/SF","NYK",57.528,22.372,39.95
"T.J. McConnell",4000,"PHI","PG","NYK",21.4786,8.5614,15.02
"Dario Saric",6200,"PHI","PF/C","NYK",37.4736,13.1664,25.32
"Kristaps Porzingis",8600,"NYK","PF/C","PHI",67.2752,21.2448,44.26
"Jerryd Bayless",3800,"PHI","PG/SG","NYK",10.7994,6.7606,8.78
"Timothe Luwawu-Cabarrot",3300,"PHI","SG/SF","NYK",14.691,1.909,8.3
"Amir Johnson",3700,"PHI","PF/C","NYK",21.984,5.496,13.74
"J.R. Smith",4000,"CLE","SG/SF","GSW",29.4318,6.0282,17.73
"Dwyane Wade",5000,"CLE","PG/SG","GSW",41.9661,11.4939,26.73
"Bradley Beal",7000,"WAS","SG","BOS",47.9363,22.0437,34.99
"John Wall",8000,"WAS","PG","BOS",49.8708,29.2892,39.58
"JaVale McGee",3200,"GSW","C","CLE",9.316,1.644,5.48
"Omri Casspi",4300,"GSW","SF/PF","CLE",37.3806,6.3394,21.86
"Otto Porter",5300,"WAS","SF/PF","BOS",40.9123,16.3077,28.61
"Marcin Gortat",4900,"WAS","C","BOS",34.5195,16.6205,25.57
"Jodie Meeks",3100,"WAS","SG","BOS",17.0507,3.3693,10.21
"Mike Scott",4500,"WAS","PF","BOS",24.0592,3.2808,13.67
"Markieff Morris",4400,"WAS","SF/PF","BOS",21.243,7.857,14.55
"Kelly Oubre",4500,"WAS","SG/SF","BOS",27.0864,10.5336,18.81
"Jordan Bell",4900,"GSW","PF/C","CLE",33.624,13.076,23.35
"Patrick McCaw",3700,"GSW","PG/SF","CLE",23.9481,3.1119,13.53
"Tristan Thompson",3500,"CLE","PF/C","GSW",16.907,6.413,11.66
"Jose Calderon",3800,"CLE","PG","GSW",23.541,3.059,13.3
"Kyle Korver",3600,"CLE","SG/SF","GSW",25.2724,5.5476,15.41
"Jeff Green",4100,"CLE","SF/PF","GSW",30.4962,7.8638,19.18
"Kevin Durant",10500,"GSW","SF/PF","CLE",80.1414,24.6186,52.38
"Klay Thompson",6400,"GSW","SG","CLE",41.7726,18.7674,30.27
"David West",3500,"GSW","PF/C","CLE",25.0033,6.0567,15.53
"Nick Young",3300,"GSW","SG","CLE",21.3486,5.1714,13.26
"Andre Iguodala",3900,"GSW","SG/SF","CLE",31.1787,11.2413,21.21
"Draymond Green",7200,"GSW","PF/C","CLE",53.6679,23.5521,38.61
"Trevor Booker",4200,"PHI","PF/C","NYK",23.2713,7.1487,15.21
