"player","salary","team","pos","opp","ceil","floor","fpts"
"Patty Mills",4300,"SAS","PG","DAL",28.7868,9.8532,19.32
"J.J. Barea",4000,"DAL","PG/SG","SAS",29.448,11.452,20.45
"Tony Parker",3900,"SAS","PG","DAL",25.2969,6.5231,15.91
"Manu Ginobili",3700,"SAS","SG/SF","DAL",22.494,5.106,13.8
"Dirk Nowitzki",4300,"DAL","PF/C","SAS",34.0737,8.7863,21.43
"Yogi Ferrell",3800,"DAL","PG/SG","SAS",24.2692,4.9708,14.62
"Kyle Anderson",5100,"SAS","PG/SF","DAL",47.2236,6.1364,26.68
"Dennis Smith Jr.",5000,"DAL","PG/SG","SAS",38.6496,15.0304,26.84
"Danny Green",4400,"SAS","SG/SF","DAL",37.1124,10.4676,23.79
"Pau Gasol",6000,"SAS","PF/C","DAL",45.1406,11.9994,28.57
"Dwight Powell",3300,"DAL","PF/C","SAS",23.9232,4.5568,14.24
"Devin Harris",3500,"DAL","PG/SG","SAS",20.5076,4.0524,12.28
"Nerlens Noel",3400,"DAL","C","SAS",7.9632,1.5168,4.74
"Davis Bertans",3000,"SAS","SF/PF","DAL",8.8677,1.1523,5.01
"Brandon Paul",3600,"SAS","SG","DAL",8.8416,3.4384,6.14
"Klay Thompson",7000,"GSW","SG","SAC",53.958,24.242,39.1
"Bryn Forbes",3700,"SAS","PG/SG","DAL",14.6556,1.9044,8.28
"Salah Mejri",3100,"DAL","C","SAS",22.5852,2.9348,12.76
"Dejounte Murray",4100,"SAS","PG","DAL",21.1024,2.8776,11.99
"Joffrey Lauvergne",3000,"SAS","PF/C","DAL",21.1692,2.7508,11.96
"Maxi Kleber",3000,"DAL","PF","SAS",10.2528,3.9872,7.12
"Wesley Matthews",4000,"DAL","SG/SF","SAS",32.973,12.507,22.74
"LaMarcus Aldridge",7700,"SAS","PF/C","DAL",61.0638,22.0162,41.54
"P.J. Tucker",3700,"HOU","SF/PF","BKN",26.4418,7.8982,17.17
"Caris LeVert",4300,"BKN","SG/SF","HOU",51.546,10.934,31.24
