"player","salary","team","pos","opp","ceil","floor","fpts"
"Kosta Koufos",3400,"SAC","C","DEN",27.5247,8.4553,17.99
"Buddy Hield",4700,"SAC","SG/SF","DEN",31.905,10.635,21.27
"Skal Labissiere",3500,"SAC","PF/C","DEN",33.6579,10.9221,22.29
"Garrett Temple",3800,"SAC","SG/SF","DEN",28.7424,11.1776,19.96
"Will Barton",5700,"DEN","SG/SF","SAC",46.2128,21.7472,33.98
"Nikola Jokic",8500,"DEN","C","SAC",52.5882,26.4918,39.54
"Ian Clark",3000,"NOP","PG/SG","MIN",8.9095,1.3905,5.15
"Darius Miller",3300,"NOP","SF","MIN",21.638,6.282,13.96
"Rajon Rondo",5800,"NOP","PG","MIN",46.7194,15.1606,30.94
"Dante Cunningham",3200,"NOP","SF/PF","MIN",18.105,6.035,12.07
"Jameer Nelson",3000,"NOP","PG/SG","MIN",17.7633,5.4567,11.61
"DeMarcus Cousins",10800,"NOP","PF/C","MIN",62.3844,38.2356,50.31
"Jrue Holiday",6500,"NOP","PG/SG","MIN",44.9723,23.6877,34.33
"E'Twaun Moore",4700,"NOP","SG/SF","MIN",28.6688,13.4912,21.08
"Jimmy Butler",8200,"MIN","SG","NOP",57.0024,33.4776,45.24
"Karl-Anthony Towns",8800,"MIN","C","NOP",60.8751,33.5049,47.19
"Nemanja Bjelica",3000,"MIN","SF/PF","NOP",14.1647,3.2153,8.69
"Aaron Brooks",3000,"MIN","PG/SG","NOP",14.7109,4.0291,9.37
"Gorgui Dieng",3500,"MIN","PF/C","NOP",24.6324,6.9476,15.79
"Tyus Jones",4500,"MIN","PG/SG","NOP",38.2624,5.2176,21.74
"Jamal Crawford",3700,"MIN","SG","NOP",24.3164,8.5436,16.43
"Andrew Wiggins",5800,"MIN","SG/SF","NOP",34.6752,19.0848,26.88
"Taj Gibson",5500,"MIN","PF/C","NOP",34.103,16.797,25.45
"D.J. Augustin",3600,"ORL","PG/SG","CLE",25.8024,7.2776,16.54
"Elfrid Payton",6700,"ORL","PG","CLE",49.616,21.264,35.44
"Aron Baynes",3600,"BOS","C","BKN",31.4648,11.0552,21.26
"Marcus Morris",4300,"BOS","SF/PF","BKN",27.6672,14.5728,21.12
"Daniel Theis",3600,"BOS","PF/C","BKN",29.0413,5.7387,17.39
"Terry Rozier",5100,"BOS","PG/SG","BKN",31.824,12.376,22.1
"Jayson Tatum",5900,"BOS","SF/PF","BKN",36.1934,17.8266,27.01
"C.J. Williams",3800,"LAC","SG","GSW",27.045,9.015,18.03
"Jaylen Brown",6100,"BOS","SG/SF","BKN",33.798,18.602,26.2
"Marcus Smart",4900,"BOS","SG/SF","BKN",28.9807,14.5993,21.79
"Kyrie Irving",8400,"BOS","PG","BKN",52.514,34.286,43.4
"DeMarre Carroll",4700,"BKN","SF/PF","BOS",37.611,18.109,27.86
"Joe Harris",3900,"BKN","SG/SF","BOS",26.1122,12.0078,19.06
"Tyler Zeller",3400,"BKN","C","BOS",14.4243,6.0357,10.23
"Jahlil Okafor",3300,"BKN","C","BOS",15.39,1.71,8.55
"Quincy Acy",3700,"BKN","PF/C","BOS",21.608,7.592,14.6
"Jarrett Allen",3500,"BKN","PF/C","BOS",22.7808,8.8592,15.82
"Allen Crabbe",4800,"BKN","SG/SF","BOS",33.7008,15.8592,24.78
"Rondae Hollis-Jefferson",6000,"BKN","SF/PF","BOS",43.1528,20.3072,31.73
"Spencer Dinwiddie",6200,"BKN","PG/SG","BOS",45.9,21.6,33.75
"Jawun Evans",3900,"LAC","PG","GSW",26.2964,4.8236,15.56
"Sindarius Thornwell",3200,"LAC","SG","GSW",12.6024,1.6376,7.12
"David West",3600,"GSW","PF/C","LAC",17.4334,8.5866,13.01
"Patrick McCaw",3500,"GSW","PG/SF","LAC",23.094,2.566,12.83
"Jordan Bell",4500,"GSW","PF/C","LAC",20.4105,4.3295,12.37
"Nick Young",3200,"GSW","SG","LAC",14.5348,1.7052,8.12
"Shaun Livingston",3400,"GSW","PG/SG","LAC",17.3888,5.4912,11.44
"Draymond Green",7700,"GSW","PF/C","LAC",52.116,28.684,40.4
"Andre Iguodala",4100,"GSW","SG/SF","LAC",28.6335,13.7865,21.21
"Zaza Pachulia",3400,"GSW","C","LAC",16.7625,5.7375,11.25
"Omri Casspi",3700,"GSW","SF/PF","LAC",22.4202,5.9598,14.19
"Kevon Looney",3200,"GSW","SF/PF","LAC",13.806,1.534,7.67
"Sam Dekker",3600,"LAC","SF/PF","GSW",20.64,5.16,12.9
"Wesley Johnson",4000,"LAC","SG/SF","GSW",32.76,10.92,21.84
"Montrezl Harrell",3600,"LAC","PF/C","GSW",20.4452,5.4348,12.94
"Lou Williams",7600,"LAC","PG/SG","GSW",53.739,31.561,42.65
"DeAndre Jordan",7400,"LAC","C","GSW",46.8348,28.7052,37.77
"Stephen Curry",10000,"GSW","PG/SG","LAC",65.4948,38.4652,51.98
"Blake Griffin",8200,"LAC","PF/C","GSW",54.4875,32.6925,43.59
"Nik Stauskas",3400,"BKN","PG/SG","BOS",22.446,2.494,12.47
"Shane Larkin",3300,"BOS","PG","BKN",4.374,0.486,2.43
"Dwyane Wade",4900,"CLE","PG/SG","ORL",32.9014,13.4386,23.17
"Jeff Green",4600,"CLE","SF/PF","ORL",27.0137,9.2463,18.13
"Kyle Korver",3500,"CLE","SG/SF","ORL",20.503,7.777,14.14
"J.R. Smith",3700,"CLE","SG/SF","ORL",22.0506,8.7894,15.42
"Kevin Love",7700,"CLE","PF/C","ORL",46.839,25.221,36.03
"Joseph Young",3200,"IND","PG/SG","CHI",25.524,2.836,14.18
"LeBron James",11600,"CLE","SF/PF","ORL",74.5503,46.6697,60.61
"Jae Crowder",4400,"CLE","SF/PF","ORL",23.7688,8.3512,16.06
"Jose Calderon",3600,"CLE","PG","ORL",18.5504,2.5296,10.54
"Tristan Thompson",4100,"CLE","PF/C","ORL",20.5511,6.6689,13.61
"Mario Hezonja",4900,"ORL","SG","CLE",38.646,4.294,21.47
"Marreese Speights",3700,"ORL","PF/C","CLE",24.6813,5.9787,15.33
"Wesley Iwundu",3000,"ORL","SG/SF","CLE",19.4188,3.1612,11.29
"Arron Afflalo",3400,"ORL","SG/SF","CLE",12.312,1.368,6.84
"Bismack Biyombo",5700,"ORL","PF/C","CLE",38.48,9.62,24.05
"Isaiah Thomas",6700,"CLE","PG","ORL",NA,NA,21.4
"Aaron Gordon",8000,"ORL","SF/PF","CLE",49.2184,23.1616,36.19
"Evan Fournier",6200,"ORL","SG/SF","CLE",36.2691,18.2709,27.27
"Damien Wilkins",3000,"IND","SG/SF","CHI",11.214,1.246,6.23
"Lance Stephenson",5800,"IND","SG/SF","CHI",40.9528,16.7272,28.84
"Denzel Valentine",4500,"CHI","PG/SF","IND",28.8486,12.0714,20.46
"Kris Dunn",7100,"CHI","PG/SG","IND",50.66,23.84,37.25
"Bobby Portis",4400,"CHI","PF/C","IND",28.3316,13.0284,20.68
"Paul Zipser",3200,"CHI","SG/SF","IND",9.943,2.257,6.1
"Robin Lopez",4500,"CHI","C","IND",28.38,15.62,22
"Guerschon Yabusele",3000,"BOS","PF/C","BKN",15.8592,3.0208,9.44
"Justin Holiday",5300,"CHI","SG/SF","IND",34.1463,18.7937,26.47
"Jerian Grant",4000,"CHI","PG/SG","IND",16.0805,6.0995,11.09
"Lauri Markkanen",6300,"CHI","PF","IND",35.3718,19.4682,27.42
"David Nwaba",3700,"CHI","SG/SF","IND",24.2424,8.5176,16.38
"Myles Turner",6500,"IND","C","CHI",41.202,19.838,30.52
"Domantas Sabonis",5200,"IND","PF/C","CHI",31.284,16.116,23.7
"Cory Joseph",4200,"IND","PG","CHI",32.0068,13.0732,22.54
"Darren Collison",5900,"IND","PG","CHI",39.2967,16.4433,27.87
"Thaddeus Young",5000,"IND","SF/PF","CHI",32.8776,16.5624,24.72
"Nikola Mirotic",6500,"CHI","PF/C","IND",37.973,20.447,29.21
"Victor Oladipo",8400,"IND","PG/SG","CHI",48.568,26.152,37.36
"Klay Thompson",6600,"GSW","SG","LAC",41.7606,26.6994,34.23
