"player","salary","team","pos","opp","ceil","floor","fpts"
"Josh Huestis",3000,"OKC","SF/PF","DEN",9.097,7.443,8.27
"Patrick Patterson",3400,"OKC","PF/C","DEN",26.544,5.056,15.8
"Dakari Johnson",3000,"OKC","C","DEN",18.288,7.112,12.7
"Carmelo Anthony",6500,"OKC","SF/PF","DEN",45.907,17.413,31.66
"TJ Warren",6300,"PHO","SF/PF","DAL",53.6759,12.1841,32.93
"Raymond Felton",3100,"OKC","PG/SG","DEN",22.7621,4.4979,13.63
"Jerami Grant",3500,"OKC","SF/PF","DEN",25.4665,7.3935,16.43
"Paul George",7600,"OKC","SF","DEN",48.846,20.934,34.89
"Russell Westbrook",11200,"OKC","PG","DEN",71.5491,44.7909,58.17
"Andre Roberson",3600,"OKC","SG/SF","DEN",27.5919,9.9481,18.77
"Alex Abrines",3500,"OKC","SG/SF","DEN",15.1025,2.1575,8.63
"Mike James",4200,"PHO","PG","DAL",20.1456,7.8344,13.99
"Marquese Chriss",3700,"PHO","PF/C","DAL",23.1027,5.9573,14.53
"Isaiah Canaan",3300,"PHO","PG/SG","DAL",22.4352,8.7248,15.58
"Harrison Barnes",6800,"DAL","SF/PF","PHO",46.7229,23.5371,35.13
"Wesley Matthews",4700,"DAL","SG/SF","PHO",38.135,14.465,26.3
"Yogi Ferrell",5000,"DAL","PG/SG","PHO",37.4164,7.6636,22.54
"Greg Monroe",5100,"PHO","PF/C","DAL",37.5074,13.8726,25.69
"Troy Daniels",4000,"PHO","SG","DAL",36.6567,4.7633,20.71
"Tyson Chandler",4300,"PHO","C","DAL",35.5042,7.0158,21.26
"Josh Jackson",3900,"PHO","SG/SF","DAL",22.1616,8.6184,15.39
"Tyler Ulis",4200,"PHO","PG","DAL",38.5506,5.0094,21.78
"Dragan Bender",3400,"PHO","SF/PF","DAL",29.8068,3.8732,16.84
"Torrey Craig",3000,"DEN","SG/SF","OKC",12.5856,4.8944,8.74
"Gary Harris",6100,"DEN","SG","OKC",49.6398,12.8002,31.22
"Karl-Anthony Towns",8800,"MIN","C","POR",58.401,34.299,46.35
"Andrew Wiggins",6100,"MIN","SF/PF","POR",39.1512,20.1688,29.66
"Jeff Teague",6300,"MIN","PG","POR",36.2346,19.0854,27.66
"Taj Gibson",6100,"MIN","PF/C","POR",43.581,16.119,29.85
"Jimmy Butler",8400,"MIN","SG","POR",55.9764,22.8636,39.42
"Al-Farouq Aminu",4800,"POR","SF/PF","MIN",40.4915,9.8085,25.15
"Pat Connaughton",3300,"POR","SG/SF","MIN",15.2955,3.2445,9.27
"Ed Davis",3900,"POR","PF/C","MIN",28.0545,3.6455,15.85
"Shabazz Napier",3500,"POR","PG/SG","MIN",24.5853,3.1947,13.89
"Zach Collins",3400,"POR","PF/C","MIN",13.8384,5.3816,9.61
"Jamal Crawford",3500,"MIN","SG","POR",21.285,7.095,14.19
"Tyus Jones",3500,"MIN","PG/SG","POR",18.0363,2.3437,10.19
"Mason Plumlee",4000,"DEN","PF/C","OKC",22.9689,9.6111,16.29
"Kenneth Faried",4400,"DEN","PF/C","OKC",15.0917,2.7683,8.93
"Malik Beasley",3500,"DEN","SG","OKC",13.4616,5.4984,9.48
"Trey Lyles",4600,"DEN","SF/PF","OKC",39.5824,5.3976,22.49
"Jamal Murray",5700,"DEN","PG/SG","OKC",42.1231,11.5369,26.83
"Wilson Chandler",4500,"DEN","SF/PF","OKC",30.108,8.492,19.3
"Marcus Georges-Hunt",3000,"MIN","SG/SF","POR",4.2657,0.5543,2.41
"Gorgui Dieng",3700,"MIN","PF/C","POR",19.9395,9.6005,14.77
"Nikola Jokic",8100,"DEN","C","OKC",63.4634,18.9566,41.21
"Will Barton",6400,"DEN","SG/SF","OKC",52.083,12.217,32.15
"Dirk Nowitzki",4600,"DAL","PF/C","PHO",37.7625,9.7375,23.75
"J.J. Barea",6200,"DAL","PG/SG","PHO",43.3008,16.8392,30.07
