"player","salary","team","pos","opp","ceil","floor","fpts"
"Danny Green",4300,"SAS","SG/SF","MEM",32.6976,9.2224,20.96
"Bryn Forbes",3700,"SAS","PG/SG","MEM",17.5407,2.2793,9.91
"Manu Ginobili",3700,"SAS","SG/SF","MEM",24.1892,5.4908,14.84
"Joffrey Lauvergne",3000,"SAS","PF/C","MEM",NA,NA,0
"Tony Parker",3900,"SAS","PG","MEM",23.1981,5.9819,14.59
"Brandon Paul",3600,"SAS","SG","MEM",3.6864,1.4336,2.56
"Davis Bertans",3000,"SAS","SF/PF","MEM",NA,NA,0
"Dejounte Murray",3600,"SAS","PG","MEM",6.7408,0.9192,3.83
"Pau Gasol",6000,"SAS","PF/C","MEM",45.1406,11.9994,28.57
"Rudy Gay",4700,"SAS","SF/PF","MEM",33.6451,9.2149,21.43
"Patty Mills",4100,"SAS","PG","MEM",26.5816,9.0984,17.84
"Marc Gasol",7800,"MEM","C","SAS",53.0816,21.1584,37.12
"James Ennis",3600,"MEM","SG/SF","SAS",9.265,1.635,5.45
"Ben McLemore",3500,"MEM","SG/SF","SAS",24.5499,3.1901,13.87
"Andrew Harrison",3400,"MEM","PG/SG","SAS",NA,NA,0
"Deyonta Davis ",3200,"MEM","PF/C","SAS",NA,NA,0
"Jarell Martin",3400,"MEM","PF/C","SAS",14.9919,1.9481,8.47
"JaMychal Green",4300,"MEM","SF/PF","SAS",38.4642,11.8158,25.14
"Brandan Wright",3300,"MEM","PF/C","SAS",20.064,5.016,12.54
"Wayne Selden",3000,"MEM","PG/SG","SAS",NA,NA,0
"Tyreke Evans",6800,"MEM","SG/SF","SAS",53.054,11.646,32.35
"Dillon Brooks",3800,"MEM","SG/SF","SAS",26.2368,10.2032,18.22
"Chandler Parsons",3800,"MEM","SF/PF","SAS",32.6106,7.6494,20.13
"Mario Chalmers",5700,"MEM","PG","SAS",35.3232,13.7368,24.53
"Kyle Anderson",5500,"SAS","PG/SF","MEM",42.3207,5.4993,23.91
"LaMarcus Aldridge",8500,"SAS","PF/C","MEM",56.7126,20.4474,38.58
"Justin Jackson",3300,"SAC","SG/SF","CHI",NA,NA,0
"Kosta Koufos",3400,"SAC","C","CHI",19.8513,4.8087,12.33
"Frank Mason",3700,"SAC","PG/SG","CHI",26.1648,10.1752,18.17
"Malachi Richardson",3000,"SAC","SG/SF","CHI",NA,NA,0
"Vince Carter",3000,"SAC","SG/SF","CHI",11.5866,3.1734,7.38
"Garrett Temple",3900,"SAC","PG/SG","CHI",31.6212,8.9188,20.27
"Skal Labissiere",3400,"SAC","PF/C","CHI",26.361,3.939,15.15
"De'Aaron Fox",4400,"SAC","PG","CHI",29.592,11.508,20.55
"George Hill",4200,"SAC","PG/SG","CHI",27.8964,6.5436,17.22
"Buddy Hield",4600,"SAC","SG/SF","CHI",28.0332,7.9068,17.97
"Zach Randolph",5200,"SAC","PF/C","CHI",35.0746,12.0054,23.54
"Justin Holiday",5800,"CHI","SG/SF","SAC",44.1452,11.7348,27.94
"Jerian Grant",4500,"CHI","PG/SG","SAC",28.1961,3.6639,15.93
"Bobby Portis",4800,"CHI","PF","SAC",32.4087,4.2113,18.31
"Kay Felder",3000,"CHI","PG","SAC",NA,NA,0
"Lauri Markkanen",6000,"CHI","PF","SAC",41.9904,16.3296,29.16
"Antonio Blakeney",3100,"CHI","PG","SAC",10.1088,3.9312,7.02
"David Nwaba",3800,"CHI","PG/SG","SAC",9.9616,1.3584,5.66
"Quincy Pondexter",3000,"CHI","SG/SF","SAC",NA,NA,0
"Kris Dunn",6200,"CHI","PG/SG","SAC",57.3056,7.8144,32.56
"Robin Lopez",5100,"CHI","C","SAC",32.046,13.734,22.89
"Paul Zipser",3500,"CHI","SG/SF","SAC",15.6999,2.0401,8.87
"Denzel Valentine",5700,"CHI","SG/SF","SAC",48.1263,6.2537,27.19
"Cristiano Da Silva Felicio",3000,"CHI","PF/C","SAC",8.784,3.416,6.1
"Kobi Simmons",3000,"MEM","SG","SAS",NA,NA,0
"Vince Hunter",3000,"MEM","PF","SAS",NA,NA,0
"Cheick Diallo",3100,"NOP","PF","UTA",NA,NA,0
"Darius Miller",3400,"NOP","SF","UTA",22.8672,8.8928,15.88
