"player","salary","team","pos","opp","ceil","floor","fpts"
"Fred VanVleet",3500,"TOR","PG","MIA",32.634,11.766,22.2
"Bam Adebayo",3800,"MIA","PF/C","TOR",13.68,3.42,8.55
"Delon Wright",4400,"TOR","PG/SG","MIA",45.26,13.14,29.2
"Pascal Siakam",3800,"TOR","PF","MIA",19.4909,7.7691,13.63
"Lucas Nogueira",3300,"TOR","PF","MIA",14.652,1.628,8.14
"Norman Powell",3400,"TOR","SG/SF","MIA",11.97,1.33,6.65
"Derrick Jones",3000,"MIA","SF","TOR",27.79,3.97,15.88
"OG Anunoby",3400,"TOR","SF/PF","MIA",20.6335,7.8265,14.23
"Josh Richardson",6200,"MIA","SG/SF","TOR",40.5216,15.7584,28.14
"James Johnson",5700,"MIA","SF/PF","TOR",38.3904,14.9296,26.66
"Jonas Valanciunas",5100,"TOR","C","MIA",33.4628,11.7572,22.61
"Goran Dragic",6700,"MIA","PG","TOR",49.7664,27.9936,38.88
"DeMar DeRozan",8300,"TOR","SG/SF","MIA",54.535,29.365,41.95
"Serge Ibaka",5600,"TOR","PF/C","MIA",37.9638,19.9962,28.98
"C.J. Miles",3600,"TOR","SG/SF","MIA",25.2987,9.1213,17.21
"Wayne Ellington",4700,"MIA","SG/SF","TOR",35.7126,10.6674,23.19
"Jakob Poeltl",3800,"TOR","PF/C","MIA",14.9072,4.4528,9.68
"Kelly Olynyk",5700,"MIA","PF/C","TOR",42.408,16.492,29.45
"Derrick Walton",3000,"MIA","PG/SG","TOR",16.3728,6.3672,11.37
"C.J. McCollum",7500,"POR","PG/SG","OKC",47.875,28.725,38.3
"Zach Collins",3400,"POR","PF/C","OKC",18.648,2.072,10.36
"Maurice Harkless",3800,"POR","SF/PF","OKC",22.6842,6.7758,14.73
"Jerami Grant",3500,"OKC","SF/PF","POR",18.5982,8.1618,13.38
"Ed Davis",3500,"POR","PF/C","OKC",16.6282,6.7918,11.71
"Terrance Ferguson",3500,"OKC","SG/SF","POR",25.956,2.884,14.42
"Aaron Gordon",8600,"ORL","SF/PF","DAL",48.9736,23.0464,36.01
"Josh Huestis",3000,"OKC","SF","POR",24.616,4.344,14.48
"Patrick Patterson",3100,"OKC","PF/C","POR",10.3684,2.5116,6.44
"Pat Connaughton",3200,"POR","SG/SF","OKC",22.768,5.692,14.23
"Al-Farouq Aminu",4500,"POR","SF/PF","OKC",30.8387,14.1813,22.51
"Paul George",7800,"OKC","SF","POR",48.802,26.278,37.54
"Jusuf Nurkic",6900,"POR","C","OKC",45.6417,19.0983,32.37
"Russell Westbrook",11500,"OKC","PG","POR",71.58,47.72,59.65
"Carmelo Anthony",6300,"OKC","SF/PF","POR",35.8722,21.0678,28.47
"Shabazz Napier",5400,"POR","PG/SG","OKC",48.664,20.856,34.76
"Evan Turner",4300,"POR","SG/SF","OKC",29.696,11.264,20.48
"Raymond Felton",3600,"OKC","PG/SG","POR",21.2574,8.6826,14.97
"Steven Adams",6400,"OKC","C","POR",36.2748,19.9652,28.12
"Hassan Whiteside",7100,"MIA","C","TOR",43.6506,21.9894,32.82
