"player","salary","team","pos","opp","ceil","floor","fpts"
"David Nwaba",4100,"CHI","PG/SG","UTA",38.3856,5.2344,21.81
"Nikola Mirotic",5200,"CHI","PF/C","UTA",31.5738,7.4062,19.49
"Giannis Antetokounmpo",11300,"MIL","SF/PF","NOP",76.2027,40.1373,58.17
"Khris Middleton",6800,"MIL","SG/SF","NOP",56.389,16.371,36.38
"Lauri Markkanen",5200,"CHI","PF","UTA",35.496,13.804,24.65
"Bobby Portis",4700,"CHI","PF","UTA",27.3288,3.5512,15.44
"Robin Lopez",4700,"CHI","C","UTA",30.422,13.038,21.73
"Paul Zipser",3300,"CHI","SG/SF","UTA",8.6199,1.1201,4.87
"Denzel Valentine",4600,"CHI","SG/SF","UTA",34.869,4.531,19.7
"Kris Dunn",6300,"CHI","PG/SG","UTA",55.792,7.608,31.7
"Malcolm Brogdon",4700,"MIL","PG/SG","NOP",32.6311,10.5889,21.61
"Eric Bledsoe",6800,"MIL","PG/SG","NOP",53.5496,16.9104,35.23
"Anthony Davis",10200,"NOP","PF/C","MIL",66.1431,27.6769,46.91
"DeMarcus Cousins",11000,"NOP","PF/C","MIL",83.4691,33.2709,58.37
"Jrue Holiday",7200,"NOP","PG/SG","MIL",50.1169,16.2631,33.19
"E'Twaun Moore",4800,"NOP","SG/SF","MIL",30.0384,10.2816,20.16
"Gary Payton",3000,"MIL","SG","NOP",19.9584,7.7616,13.86
"Rashad Vaughn",3000,"MIL","PG/SF","NOP",19.3992,2.5208,10.96
"John Henson",4700,"MIL","C","NOP",39.644,6.996,23.32
"Thon Maker",3600,"MIL","PF/C","NOP",24.957,3.243,14.1
"DeAndre Liggins",3300,"MIL","PG/SF","NOP",17.1159,2.2241,9.67
"Jerian Grant",4200,"CHI","PG/SG","UTA",20.2311,2.6289,11.43
"Justin Holiday",4900,"CHI","SG/SF","UTA",40.3532,10.7268,25.54
"Guerschon Yabusele",3000,"BOS","PF/C","DEN",12.2544,4.7656,8.51
"Abdel Nader",3000,"BOS","PF","DEN",8.0352,3.1248,5.58
"Kyrie Irving",8200,"BOS","PG","DEN",60.5172,25.3228,42.92
"Nikola Jokic",8000,"DEN","C","BOS",54,18,36
"Daniel Theis",3600,"BOS","PF/C","DEN",26.4096,10.2704,18.34
"Semi Ojeleye",3500,"BOS","SG/SF","DEN",15.8976,6.1824,11.04
"Marcus Smart",5400,"BOS","SG/SF","DEN",34.692,14.868,24.78
"Jayson Tatum",6100,"BOS","SF/PF","DEN",44.3808,17.2592,30.82
"Terry Rozier",4700,"BOS","PG/SG","DEN",30.624,6.496,18.56
"Aron Baynes",3900,"BOS","C","DEN",39.2103,6.6497,22.93
"Will Barton",6900,"DEN","SG/SF","BOS",52.695,17.565,35.13
"Ricky Rubio",5000,"UTA","PG","CHI",36.6168,13.5432,25.08
"Alec Burks",5100,"UTA","PG/SG","CHI",35.7396,5.3404,20.54
"Jonas Jerebko",3600,"UTA","SF/PF","CHI",21.8124,4.4676,13.14
"Royce O'Neale",3000,"UTA","SF","CHI",4.1616,1.6184,2.89
"Rudy Gobert",6600,"UTA","C","CHI",41.7221,21.0179,31.37
"Donovan Mitchell",7000,"UTA","PG/SG","CHI",50.9472,19.8128,35.38
"Thabo Sefolosha",3900,"UTA","SG/SF","CHI",25.3482,5.1918,15.27
"Rodney Hood",5500,"UTA","SG/SF","CHI",39.8664,7.5936,23.73
"Joe Ingles",5000,"UTA","SG/SF","CHI",41.633,12.087,26.86
"Derrick Favors",5500,"UTA","PF/C","CHI",42.0979,7.7221,24.91
"Jameer Nelson",3400,"NOP","PG/SG","MIL",19.7184,5.5616,12.64
"Dante Cunningham",3700,"NOP","SF/PF","MIL",18.011,3.689,10.85
"Malik Monk",3600,"CHA","PG/SG","HOU",3.0528,1.1872,2.12
"Dwayne Bacon",3200,"CHA","SG/SF","HOU",4.5216,1.7584,3.14
"Johnny O'Bryant",3000,"CHA","PF/C","HOU",4.2336,1.6464,2.94
"Michael Carter-Williams",3600,"CHA","PG","HOU",17.7408,2.4192,10.08
"Michael Kidd-Gilchrist",4400,"CHA","SF","HOU",33.936,14.544,24.24
"Marvin Williams",4900,"CHA","SF/PF","HOU",37.77,12.59,25.18
"Kemba Walker",7500,"CHA","PG","HOU",51.727,27.853,39.79
"Jeremy Lamb",5400,"CHA","SG/SF","HOU",27.2043,5.3757,16.29
"Dwight Howard",7600,"CHA","C","HOU",59.8878,21.5922,40.74
"Frank Kaminsky",4000,"CHA","PF/C","HOU",28.923,8.397,18.66
"Treveon Graham",3000,"CHA","SG/SF","HOU",13.8421,4.7379,9.29
"James Harden",11600,"HOU","PG/SG","CHA",75.5622,44.3778,59.97
"Luc Richard Mbah a Moute",3300,"HOU","SF/PF","CHA",19.7856,7.6944,13.74
"Chris Paul",8400,"HOU","PG/SG","CHA",66.1833,21.4767,43.83
"Nene ",3300,"HOU","C","CHA",22.5466,5.9934,14.27
"Nicolas Batum",6000,"CHA","SG/SF","HOU",32.6789,14.3411,23.51
"Clint Capela",6700,"HOU","C","CHA",49.4152,15.6048,32.51
"P.J. Tucker",3600,"HOU","SF/PF","CHA",24.871,7.429,16.15
"Eric Gordon",4900,"HOU","SG","CHA",36.8797,14.7003,25.79
"Trevor Ariza",4900,"HOU","SG/SF","CHA",35.1,16.9,26
"Ryan Anderson",4300,"HOU","PF/C","CHA",25.8804,6.8796,16.38
"Jared Dudley",3700,"PHO","PF","TOR",10.6468,1.7332,6.19
"Greg Monroe",4800,"PHO","PF/C","TOR",43.2014,15.9786,29.59
"Jonas Valanciunas",4700,"TOR","C","PHO",34.9921,13.9479,24.47
"C.J. Miles",3800,"TOR","SG/SF","PHO",22.7075,6.5925,14.65
"Jakob Poeltl",3700,"TOR","PF/C","PHO",33.8247,4.3953,19.11
"OG Anunoby",3500,"TOR","SF/PF","PHO",23.04,8.96,16
"Serge Ibaka",5700,"TOR","PF/C","PHO",39.9588,16.3212,28.14
