"player","salary","team","pos","opp","ceil","floor","fpts"
"Garrett Temple",3900,"SAC","PG/SG","MIL",30.4824,8.5976,19.54
"Kosta Koufos",3400,"SAC","C","MIL",20.8817,5.0583,12.97
"Frank Mason",3700,"SAC","PG/SG","MIL",19.3536,7.5264,13.44
"Vince Carter",3000,"SAC","SG/SF","MIL",7.9442,2.1758,5.06
"Skal Labissiere",3400,"SAC","PF/C","MIL",22.62,3.38,13
"Zach Randolph",5000,"SAC","PF/C","MIL",37.4139,12.8061,25.11
"Bogdan Bogdanovic",3600,"SAC","SG/SF","MIL",24.5376,9.5424,17.04
"De'Aaron Fox",4500,"SAC","PG","MIL",30.8304,11.9896,21.41
"George Hill",4000,"SAC","PG/SG","MIL",29.4192,6.9008,18.16
"Buddy Hield",4400,"SAC","SG/SF","MIL",18.3144,5.1656,11.74
"Giannis Antetokounmpo",11600,"MIL","SF/PF","SAC",70.7531,37.2669,54.01
"Khris Middleton",6900,"MIL","SG/SF","SAC",48.36,14.04,31.2
"Jason Terry",3000,"MIL","PG/SG","SAC",16.199,3.201,9.7
"D.J. Wilson",3000,"MIL","PF/C","SAC",NA,NA,0
"Rashad Vaughn",3000,"MIL","PG/SF","SAC",NA,NA,0
"Joel Bolomboy",3000,"MIL","PF","SAC",NA,NA,0
"DeAndre Liggins",3500,"MIL","PG/SF","SAC",14.4078,1.8722,8.14
"Thon Maker",3800,"MIL","PF/C","SAC",18.9567,2.4633,10.71
"Malcolm Brogdon",4900,"MIL","PG/SG","SAC",29.0373,9.4227,19.23
"Eric Bledsoe",7100,"MIL","PG/SG","SAC",47.7584,15.0816,31.42
"Tony Snell",3800,"MIL","SG/SF","SAC",21.5007,7.3593,14.43
"John Henson",4800,"MIL","C","SAC",45.985,8.115,27.05
"Willie Cauley-Stein",5200,"SAC","PF/C","MIL",42.5154,5.5246,24.02
"James McAdoo",3000,"PHI","PF","DET",NA,NA,0
"Langston Galloway",3100,"DET","PG/SG","PHI",15.1188,2.4612,8.79
"Boban Marjanovic",3000,"DET","C","PHI",NA,NA,0
"Eric Moreland",3000,"DET","PF/C","PHI",10.6128,4.1272,7.37
"Stanley Johnson",3700,"DET","SG/SF","PHI",31.3556,5.1044,18.23
"Luke Kennard",3400,"DET","SG","PHI",18.72,7.28,13
"Ish Smith",4000,"DET","PG","PHI",28.4832,11.0768,19.78
"Andre Drummond",8600,"DET","C","PHI",66.368,31.232,48.8
"Tobias Harris",6400,"DET","SF/PF","PHI",42.012,20.228,31.12
"Reggie Jackson",6100,"DET","PG","PHI",46.5129,11.2671,28.89
"Anthony Tolliver",3400,"DET","SF/PF","PHI",17.4888,3.3312,10.41
"Ben Simmons",9600,"PHI","PG/SF","DET",70.9344,27.5856,49.26
"J.J. Redick",5300,"PHI","SG/SF","DET",36.1775,13.7225,24.95
"Furkan Korkmaz",3000,"PHI","SG/SF","DET",NA,NA,0
"Richaun Holmes",3700,"PHI","PF/C","DET",NA,NA,0
"Jerryd Bayless",3400,"PHI","PG/SG","DET",16.5558,10.3642,13.46
"Nik Stauskas",3000,"PHI","PG/SF","DET",10.1724,3.6676,6.92
"Timothe Luwawu-Cabarrot",3200,"PHI","SG/SF","DET",22.2312,2.8888,12.56
"Amir Johnson",3700,"PHI","PF/C","DET",20.144,5.036,12.59
"Robert Covington",5900,"PHI","SF/PF","DET",49.2195,13.4805,31.35
"Joel Embiid",9700,"PHI","C","DET",81.2278,21.5922,51.41
"T.J. McConnell",4600,"PHI","PG","DET",NA,NA,0
"Dario Saric",5400,"PHI","PF/C","DET",37.1332,13.0468,25.09
"Gary Payton",3000,"MIL","SG","SAC",NA,NA,0
"Lonzo Ball",6600,"LAL","PG","DEN",48.1536,18.7264,33.44
"Omer Asik",3000,"NOP","C","POR",9.169,1.431,5.3
"Rajon Rondo",4600,"NOP","PG","POR",44.928,11.232,28.08
"Tony Allen",3100,"NOP","SG/SF","POR",11.2632,3.1768,7.22
"Damian Lillard",8900,"POR","PG","NOP",60.86,28.64,44.75
"Cheick Diallo",3100,"NOP","PF","POR",NA,NA,0
"Darius Miller",3400,"NOP","SF","POR",18.5328,7.2072,12.87
"E'Twaun Moore",3500,"NOP","SG/SF","POR",33.4952,11.4648,22.48
"Jameer Nelson",3500,"NOP","PG/SG","POR",23.8836,6.7364,15.31
"Dante Cunningham",3300,"NOP","SF/PF","POR",21.3642,4.3758,12.87
"Ian Clark",3200,"NOP","PG/SG","POR",6.1242,0.7958,3.46
"C.J. McCollum",6700,"POR","PG/SG","NOP",41.8704,21.5696,31.72
"Evan Turner",3900,"POR","SG/SF","NOP",30.0498,8.2302,19.14
"Jake Layman",3000,"POR","SF/PF","NOP",NA,NA,0
"Zach Collins",3000,"POR","PF/C","NOP",NA,NA,0
"Meyers Leonard",3200,"POR","PF/C","NOP",14.784,2.016,8.4
"Al-Farouq Aminu",4300,"POR","SF/PF","NOP",26.3879,6.3921,16.39
"Shabazz Napier",3500,"POR","PG/SG","NOP",19.8417,2.5783,11.21
"Ed Davis",3300,"POR","PF/C","NOP",22.0011,2.8589,12.43
"Jusuf Nurkic",7000,"POR","C","NOP",61.596,8.004,34.8
"Moe Harkless",3400,"POR","SF/PF","NOP",8.3088,3.2312,5.77
"Noah Vonleh",4100,"POR","PF/C","NOP",29.1726,4.9474,17.06
"Pat Connaughton",3400,"POR","SG/SF","NOP",12.705,2.695,7.7
"Jrue Holiday",6000,"NOP","PG/SG","POR",55.8247,18.1153,36.97
"DeMarcus Cousins",10400,"NOP","PF/C","POR",85.2709,33.9891,59.63
"Andrew Bogut",3000,"LAL","C","DEN",8.9908,1.6492,5.32
"Tyler Ennis",3000,"LAL","PG/SG","DEN",NA,NA,0
"Corey Brewer",3000,"LAL","SG/SF","DEN",10.296,2.904,6.6
"Ivica Zubac",3400,"LAL","C","DEN",NA,NA,0
"Julius Randle",5100,"LAL","PF/C","DEN",38.5352,12.5048,25.52
"Jordan Clarkson",4900,"LAL","PG/SG","DEN",31.3445,13.7555,22.55
"Kentavious Caldwell-Pope",5900,"LAL","SG","DEN",43.5396,12.2804,27.91
"Brandon Ingram",6300,"LAL","SG/SF","DEN",43.4037,14.8563,29.13
"Brook Lopez",5000,"LAL","C","DEN",30.317,12.383,21.35
"Kyle Kuzma",5600,"LAL","SF/PF","DEN",30.456,11.844,21.15
"Larry Nance",5500,"LAL","SF/PF","DEN",32.544,12.656,22.6
"Will Barton",6800,"DEN","SG/SF","LAL",62.532,14.668,38.6
"Juan Hernangomez",3700,"DEN","SF/PF","LAL",26.9925,3.5075,15.25
"Trey Lyles",3700,"DEN","SF/PF","LAL",38.3504,5.2296,21.79
"Richard Jefferson",3000,"DEN","SF/PF","LAL",10.584,4.116,7.35
"Gary Harris",5800,"DEN","SG","LAL",49.0038,12.6362,30.82
"Darrell Arthur",3000,"DEN","PF","LAL",10.982,1.938,6.46
"Kenneth Faried",4800,"DEN","PF/C","LAL",51.883,9.517,30.7
"Wilson Chandler",4800,"DEN","SF/PF","LAL",NA,NA,0
"Jamal Murray",4900,"DEN","PG/SG","LAL",46.2522,12.6678,29.46
"Emmanuel Mudiay",3900,"DEN","PG","LAL",28.8135,4.8865,16.85
"Mason Plumlee",3800,"DEN","PF/C","LAL",41.313,17.287,29.3
"Avery Bradley",5600,"DET","PG/SG","PHI",45.3438,10.6362,27.99
"Jose Calderon",3000,"CLE","PG","MEM",15.2928,1.9872,8.64
"Sindarius Thornwell",3200,"LAC","SG","DAL",8.1504,3.1696,5.66
"Jawun Evans",3000,"LAC","PG","DAL",11.9664,4.6536,8.31
"Brice Johnson",3000,"LAC","PF/C","DAL",NA,NA,0
"Danilo Gallinari",6000,"LAC","SF/PF","DAL",NA,NA,0
"Willie Reed",3000,"LAC","C","DAL",28.5147,3.7053,16.11
"Montrezl Harrell",4000,"LAC","PF/C","DAL",42.0112,5.7288,23.87
"Austin Rivers",6100,"LAC","PG/SG","DAL",56.4876,15.9324,36.21
"Lou Williams",7800,"LAC","PG/SG","DAL",58.536,22.764,40.65
"Sam Dekker",3700,"LAC","SF/PF","DAL",20.2376,4.4424,12.34
"Wesley Johnson",4800,"LAC","SG/SF","DAL",46.6218,6.0582,26.34
"C.J. Williams",3000,"LAC","SG","DAL",13.3056,5.1744,9.24
"Jamil Wilson",3000,"LAC","SF/PF","DAL",NA,NA,0
"J.J. Barea",4700,"DAL","PG/SG","LAC",30.816,11.984,21.4
"Dwight Powell",4000,"DAL","PF/C","LAC",26.8464,5.1136,15.98
"Maxi Kleber",3200,"DAL","PF","LAC",16.8336,6.5464,11.69
"Jeff Withey",3000,"DAL","C","LAC",NA,NA,0
"Nerlens Noel",3200,"DAL","C","LAC",NA,NA,0
"Dirk Nowitzki",5000,"DAL","PF/C","LAC",35.4729,9.1471,22.31
"Harrison Barnes",6700,"DAL","SF/PF","LAC",41.5891,20.9509,31.27
"Wesley Matthews",4900,"DAL","SG/SF","LAC",35.6265,13.5135,24.57
"Yogi Ferrell",4000,"DAL","PG/SG","LAC",22.161,4.539,13.35
"Dennis Smith Jr.",5800,"DAL","PG/SG","LAC",36.6048,14.2352,25.42
"DeAndre Jordan",7300,"LAC","C","DAL",47.2164,24.3236,35.77
"Kyrie Irving",9200,"BOS","PG","PHO",67.2006,28.1194,47.66
"Dragan Bender",3400,"PHO","PF/C","BOS",17.8593,2.3207,10.09
"Alex Len",4600,"PHO","PF/C","BOS",NA,NA,0
"Troy Daniels",3300,"PHO","SG","BOS",11.4519,1.4881,6.47
"Greg Monroe",4700,"PHO","PF/C","BOS",36.9672,13.6728,25.32
"Tyler Ulis",4200,"PHO","PG","BOS",29.9661,3.8939,16.93
"Josh Jackson",4400,"PHO","SG/SF","BOS",28.8,11.2,20
"TJ Warren",6400,"PHO","SF/PF","BOS",50.8886,11.5514,31.22
"Mike James",4400,"PHO","PG","BOS",28.2816,10.9984,19.64
"Marquese Chriss",4000,"PHO","PF/C","BOS",33.5013,8.6387,21.07
"Tyson Chandler",4300,"PHO","C","BOS",20.6245,4.0755,12.35
"Jared Dudley",3600,"PHO","PF","BOS",16.6152,2.7048,9.66
"Jaylen Brown",6300,"BOS","SG/SF","PHO",47.46,6.78,27.12
"Shane Larkin",3200,"BOS","PG","PHO",NA,NA,0
"Marcus Morris",4900,"BOS","SF/PF","PHO",29.6646,10.6954,20.18
"Daniel Theis",3800,"BOS","PF/C","PHO",16.128,6.272,11.2
"Guerschon Yabusele",3000,"BOS","PF/C","PHO",NA,NA,0
"Semi Ojeleye",3200,"BOS","SG/SF","PHO",9.1152,3.5448,6.33
"Aron Baynes",3700,"BOS","C","PHO",21.1869,3.5931,12.39
"Marcus Smart",5700,"BOS","SG/SF","PHO",35.98,15.42,25.7
"Jayson Tatum",6200,"BOS","SF/PF","PHO",35.9568,13.9832,24.97
"Al Horford",8100,"BOS","PF/C","PHO",52.1947,17.8653,35.03
"Terry Rozier",4200,"BOS","PG/SG","PHO",30.921,6.559,18.74
"Salah Mejri",3100,"DAL","C","LAC",19.1337,2.4863,10.81
"Devin Harris",3900,"DAL","PG/SG","LAC",26.7033,5.2767,15.99
"Mario Chalmers",5600,"MEM","PG","CLE",23.0832,8.9768,16.03
"Brandan Wright",3300,"MEM","PF/C","CLE",16.64,4.16,10.4
"Andrew Harrison",3400,"MEM","PG/SG","CLE",9.0459,1.5341,5.29
"Ben McLemore",3500,"MEM","SG/SF","CLE",23.0454,2.9946,13.02
"Chandler Parsons",3800,"MEM","SF/PF","CLE",29.4354,6.9046,18.17
"Dillon Brooks",3800,"MEM","SG/SF","CLE",20.6064,8.0136,14.31
"Isaiah Whitehead",3500,"BKN","PG/SG","ATL",NA,NA,0
"Marc Gasol",7900,"MEM","C","CLE",54.6117,21.7683,38.19
"James Ennis",3800,"MEM","SG/SF","CLE",28.509,5.031,16.77
"Tyreke Evans",6900,"MEM","SG/SF","CLE",55.4812,12.1788,33.83
"Deyonta Davis ",3200,"MEM","PF/C","CLE",14.2992,5.5608,9.93
"Jarell Martin",3400,"MEM","PF/C","CLE",12.3723,1.6077,6.99
"Jeff Green",3800,"CLE","SF/PF","MEM",26.3622,6.7978,16.58
"Kyle Korver",3600,"CLE","SG/SF","MEM",23.9276,5.2524,14.59
"Channing Frye",3400,"CLE","PF/C","MEM",16.912,4.228,10.57
"Cedi Osman",3000,"CLE","SG/SF","MEM",8.7984,3.4216,6.11
"Dwyane Wade",5600,"CLE","PG/SG","MEM",36.2199,9.9201,23.07
"J.R. Smith",4100,"CLE","SG/SF","MEM",30.8428,6.3172,18.58
"JaMychal Green",4700,"MEM","SF/PF","CLE",30.5082,9.3718,19.94
"LeBron James",11400,"CLE","SF/PF","MEM",77.4495,37.2905,57.37
"Jae Crowder",3800,"CLE","SF/PF","MEM",28.689,10.611,19.65
"Kevin Love",7700,"CLE","PF/C","MEM",57.6818,15.7982,36.74
"Tyler Zeller",3700,"BKN","C","ATL",24.8685,3.2315,14.05
"Sean Kilpatrick",3600,"BKN","PG/SG","ATL",14.7352,3.3448,9.04
"Tyler Cavanaugh",3300,"ATL","PF","BKN",14.8032,5.7568,10.28
"Ersan Ilyasova",4500,"ATL","SF/PF","BKN",40.8816,15.8984,28.39
"Luke Babbitt",4300,"ATL","SF/PF","BKN",28.9218,3.7582,16.34
"Miles Plumlee",3400,"ATL","C","BKN",15.9123,2.0677,8.99
"DeAndre Bembry",3900,"ATL","SG/SF","BKN",23.6448,9.1952,16.42
"Malcolm Delaney",3600,"ATL","PG/SG","BKN",NA,NA,0
"Dennis Schroder",8500,"ATL","PG","BKN",56.6358,26.0442,41.34
"Taurean Prince",5600,"ATL","SG/SF","BKN",50.3919,6.5481,28.47
"Kent Bazemore",6000,"ATL","SG/SF","BKN",53.2608,16.8192,35.04
"Marco Belinelli",4700,"ATL","SG","BKN",33.6984,10.6416,22.17
"Isaiah Taylor",3300,"ATL","PG","BKN",16.9512,3.2288,10.09
"Caris LeVert",5000,"BKN","SG/SF","ATL",42.1245,8.9355,25.53
"Timofey Mozgov",3200,"BKN","C","ATL",NA,NA,0
"Jarrett Allen",3600,"BKN","PF/C","ATL",22.5936,8.7864,15.69
"Quincy Acy",3300,"BKN","PF/C","ATL",NA,NA,0
"Joe Harris",4500,"BKN","SG/SF","ATL",27.6051,5.4549,16.53
