"player","salary","team","pos","opp","ceil","floor","fpts"
"Jamal Crawford",3600,"MIN","SG","NOP",20.49,6.83,13.66
"Taj Gibson",5900,"MIN","PF/C","NOP",42.5152,15.7248,29.12
"Briante Weber",3000,"HOU","PG","IND",NA,NA,0
"Nene Hilario",3400,"HOU","C","IND",25.1694,6.6906,15.93
"Luc Richard Mbah a Moute",3500,"HOU","SF/PF","IND",17.2368,6.7032,11.97
"Clint Capela",7400,"HOU","C","IND",53.7624,16.9776,35.37
"Bobby Brown",3100,"HOU","PG","IND",NA,NA,0
"Tarik Black",3300,"HOU","PF/C","IND",7.3416,1.3984,4.37
"Chris Paul",8100,"HOU","PG/SG","IND",61.4268,19.9332,40.68
"Troy Williams",3000,"HOU","SG","IND",NA,NA,0
"Harrison Barnes",6100,"DAL","SF/PF","BKN",47.4012,23.8788,35.64
"Wesley Matthews",4600,"DAL","SG/SF","BKN",40.397,15.323,27.86
"Nick Young",3300,"GSW","SG","LAL",13.363,3.237,8.3
"Shaun Livingston",3700,"GSW","PG/SG","LAL",16.3525,4.7475,10.55
"Patrick McCaw",3600,"GSW","SG/SF","LAL",10.7793,1.4007,6.09
"Jordan Bell",3200,"GSW","PF/C","LAL",15.912,6.188,11.05
"JaVale McGee",3000,"GSW","C","LAL",19.703,3.477,11.59
"Omri Casspi",4000,"GSW","SF/PF","LAL",13.8339,2.3461,8.09
"Zaza Pachulia",3100,"GSW","C","LAL",25.434,5.966,15.7
"Andre Iguodala",3900,"GSW","SG/SF","LAL",24.0933,8.6867,16.39
"Joffrey Lauvergne",3000,"SAS","PF/C","MEM",12.0891,1.5709,6.83
"Manu Ginobili",3700,"SAS","SG/SF","MEM",25.2487,5.7313,15.49
"Tony Parker",4000,"SAS","PG","MEM",19.4457,5.0143,12.23
"Kevin Durant",9300,"GSW","SF/PF","LAL",70.9155,21.7845,46.35
"Draymond Green",7300,"GSW","PF/C","LAL",49.2477,21.6123,35.43
"Klay Thompson",7400,"GSW","SG","LAL",46.7544,21.0056,33.88
"Kevon Looney",3000,"GSW","SF/PF","LAL",10.8501,1.4099,6.13
"Stephen Curry",9600,"GSW","PG/SG","LAL",65.8406,34.6794,50.26
"Josh Hart",3000,"LAL","PG/SG","GSW",10.7424,4.1776,7.46
"Andrew Bogut",3000,"LAL","C","GSW",6.3375,1.1625,3.75
"Tyler Ennis",3000,"LAL","PG/SG","GSW",NA,NA,0
"Corey Brewer",3000,"LAL","SG/SF","GSW",8.7204,2.4596,5.59
"Larry Nance",5400,"LAL","SF/PF","GSW",38.9376,15.1424,27.04
"Ivica Zubac",3400,"LAL","C","GSW",NA,NA,0
"Julius Randle",5100,"LAL","PF/C","GSW",37.3876,12.1324,24.76
"Jordan Clarkson",4800,"LAL","PG/SG","GSW",34.3608,15.0792,24.72
"Lonzo Ball",6800,"LAL","PG","GSW",44.1936,17.1864,30.69
"Quinn Cook",3000,"GSW","PG","LAL",NA,NA,0
"Kentavious Caldwell-Pope",5800,"LAL","SG","GSW",45.1932,12.7468,28.97
"Brandon Ingram",6000,"LAL","SG/SF","GSW",39.7681,13.6119,26.69
"Kyle Kuzma",6000,"LAL","SF/PF","GSW",30.9888,12.0512,21.52
"Brook Lopez",5200,"LAL","C","GSW",29.607,12.093,20.85
"Danny Green",4500,"SAS","SG/SF","MEM",31.512,8.888,20.2
"Bryn Forbes",3700,"SAS","PG/SG","MEM",18.0009,2.3391,10.17
"Devin Harris",3700,"DAL","PG/SG","BKN",26.887,5.313,16.1
"Salah Mejri",3100,"DAL","C","BKN",25.1517,3.2683,14.21
"Marc Gasol",8300,"MEM","C","SAS",60.3031,24.0369,42.17
"James Ennis",3600,"MEM","SG/SF","SAS",31.195,5.505,18.35
"Dillon Brooks",3900,"MEM","SG/SF","SAS",26.8272,10.4328,18.63
"Tyreke Evans",6600,"MEM","SG/SF","SAS",58.9088,12.9312,35.92
"Jeff Withey",3000,"DAL","C","BKN",NA,NA,0
"Maxi Kleber",3200,"DAL","PF","BKN",14.6736,5.7064,10.19
"Dennis Smith Jr.",5600,"DAL","PG/SG","BKN",42.6384,16.5816,29.61
"Yogi Ferrell",3800,"DAL","PG/SG","BKN",26.1284,5.3516,15.74
"Dirk Nowitzki",4800,"DAL","PF/C","BKN",41.3877,10.6723,26.03
"Nerlens Noel",3200,"DAL","C","BKN",NA,NA,0
"Dwight Powell",3500,"DAL","PF/C","BKN",27.8712,5.3088,16.59
"J.J. Barea",4600,"DAL","PG/SG","BKN",35.9136,13.9664,24.94
"Andrew Harrison",3400,"MEM","PG/SG","SAS",29.1042,4.9358,17.02
"Ben McLemore",3500,"MEM","SG/SF","SAS",28.4085,3.6915,16.05
"Pau Gasol",6200,"SAS","PF/C","MEM",43.687,11.613,27.65
"Dejounte Murray",3800,"SAS","PG","MEM",7.6208,1.0392,4.33
"Rudy Gay",4900,"SAS","SF/PF","MEM",31.9495,8.7505,20.35
"Patty Mills",4200,"SAS","PG","MEM",28.8613,9.8787,19.37
"Brandon Paul",3600,"SAS","SG","MEM",3.1536,1.2264,2.19
"Davis Bertans",3000,"SAS","SF/PF","MEM",5.7702,0.7498,3.26
"Kyle Anderson",5300,"SAS","PG/SF","MEM",45.5067,5.9133,25.71
"LaMarcus Aldridge",8100,"SAS","PF/C","MEM",54.6252,19.6948,37.16
"Jarell Martin",3400,"MEM","PF/C","SAS",20.0895,2.6105,11.35
"Deyonta Davis ",3200,"MEM","PF/C","SAS",19.1088,7.4312,13.27
"JaMychal Green",4400,"MEM","SF/PF","SAS",37.8369,11.6231,24.73
"Vince Hunter",3000,"MEM","PF","SAS",NA,NA,0
"Ivan Rabb",3000,"MEM","PF/C","SAS",NA,NA,0
"Thaddeus Young",5600,"IND","SF/PF","HOU",41.124,14.076,27.6
"Victor Oladipo",8400,"IND","PG/SG","HOU",61.6462,18.4138,40.03
"Evan Fournier",5600,"ORL","SG/SF","OKC",41.7968,13.5632,27.68
"Aaron Gordon",7000,"ORL","SF/PF","OKC",49.7428,17.4772,33.61
"Nikola Vucevic",7300,"ORL","C","OKC",48.6432,18.9168,33.78
"Terrence Ross",3800,"ORL","SG/SF","OKC",23.828,8.372,16.1
"Bismack Biyombo",3200,"ORL","PF/C","OKC",20.429,5.931,13.18
"Jonathon Simmons",4500,"ORL","SG/SF","OKC",41.7312,10.1088,25.92
"Steven Adams",5500,"OKC","C","ORL",42.5679,17.8121,30.19
"Carmelo Anthony",7000,"OKC","SF/PF","ORL",47.9805,18.1995,33.09
"Patrick Patterson",3100,"OKC","PF/C","ORL",11.7936,2.2464,7.02
"Raymond Felton",3300,"OKC","PG/SG","ORL",21.8937,4.3263,13.11
"Terrance Ferguson",3000,"OKC","SG/SF","ORL",5.112,1.988,3.55
"Josh Huestis",3000,"OKC","SF/PF","ORL",8.36,6.84,7.6
"Dakari Johnson",3300,"OKC","C","ORL",NA,NA,0
"Nick Collison",3000,"OKC","PF/C","ORL",NA,NA,0
"Arron Afflalo",3000,"ORL","SG/SF","OKC",2.8199,0.6401,1.73
"Mario Hezonja",3000,"ORL","PG/SF","OKC",NA,NA,0
"Mike Scott",3400,"WAS","PF","PHI",23.936,3.264,13.6
"Markieff Morris",4800,"WAS","SF/PF","PHI",38.4564,14.2236,26.34
"Jodie Meeks",3500,"WAS","SG","PHI",19.9231,3.9369,11.93
"Ian Mahinmi",3400,"WAS","C","PHI",20.23,3.57,11.9
"Jason Smith",3400,"WAS","PF/C","PHI",NA,NA,0
"Tim Frazier",4400,"WAS","PG","PHI",39.1524,5.0876,22.12
"Kelly Oubre",4200,"WAS","SG/SF","PHI",26.136,10.164,18.15
"Marcin Gortat",5200,"WAS","C","PHI",33.777,16.263,25.02
"Shelvin Mack",3400,"ORL","PG","OKC",NA,NA,0
"Marreese Speights",3100,"ORL","PF/C","OKC",19.0344,5.6856,12.36
"Elfrid Payton",5900,"ORL","PG","OKC",43.992,17.108,30.55
"D.J. Augustin",3700,"ORL","PG/SG","OKC",23.5711,7.6489,15.61
"Otto Porter",6700,"WAS","SF/PF","PHI",48.6343,19.3857,34.01
"Bradley Beal",8100,"WAS","SG","PHI",56.7728,26.1072,41.44
"Jerami Grant",4200,"OKC","SF/PF","ORL",24.1955,7.0245,15.61
"Alex Abrines",3300,"OKC","SG/SF","ORL",4.3225,0.6175,2.47
"Greg Monroe",4700,"PHO","PF/C","DET",33.6968,12.4632,23.08
"Troy Daniels",3300,"PHO","SG","DET",11.7351,1.5249,6.63
"Jared Dudley",3400,"PHO","PF","DET",NA,NA,0
"Alec Peters",3000,"PHO","PF","DET",NA,NA,0
"Andre Drummond",9200,"DET","C","PHO",66.4632,31.2768,48.87
"Avery Bradley",6100,"DET","PG/SG","PHO",45.6516,10.7084,28.18
"Alex Len",4500,"PHO","PF/C","DET",31.341,9.099,20.22
"Dragan Bender",3400,"PHO","PF/C","DET",25.7712,3.3488,14.56
"Mike James",4700,"PHO","PG","DET",26.352,10.248,18.3
"TJ Warren",7100,"PHO","SF/PF","DET",55.909,12.691,34.3
"Marquese Chriss",3800,"PHO","PF/C","DET",32.9925,8.5075,20.75
"Tyson Chandler",4300,"PHO","C","DET",19.3219,3.8181,11.57
"Tyler Ulis",4300,"PHO","PG","DET",36.9576,4.8024,20.88
"Josh Jackson",4100,"PHO","SG/SF","DET",17.0928,6.6472,11.87
"Tobias Harris",6500,"DET","SF/PF","PHO",46.008,22.152,34.08
"Reggie Jackson",5900,"DET","PG","PHO",49.1694,11.9106,30.54
"Stanley Johnson",3900,"DET","SG/SF","PHO",33.884,5.516,19.7
"Henry Ellenson",3000,"DET","PF/C","PHO",NA,NA,0
"Jon Leuer",3000,"DET","PF/C","PHO",NA,NA,0
"Paul George",8600,"OKC","SF","ORL",56.378,24.162,40.27
"Andre Roberson",3400,"OKC","SG/SF","ORL",24.7842,8.9358,16.86
"Russell Westbrook",11200,"OKC","PG","ORL",67.3671,42.1729,54.77
"Eric Moreland",3000,"DET","PF/C","PHO",14.6736,5.7064,10.19
"Reggie Bullock",3000,"DET","SG/SF","PHO",NA,NA,0
"Ish Smith",3800,"DET","PG","PHO",27.936,10.864,19.4
"Anthony Tolliver",3400,"DET","SF/PF","PHO",22.9656,4.3744,13.67
"Luke Kennard",3300,"DET","SG","PHO",17.2224,6.6976,11.96
"Langston Galloway",3000,"DET","PG/SG","PHO",19.178,3.122,11.15
"Boban Marjanovic",3000,"DET","C","PHO",NA,NA,0
"Tomas Satoransky ",3100,"WAS","PG/SG","PHI",22.6368,8.8032,15.72
"Chris McCullough",3000,"WAS","PF/C","PHI",NA,NA,0
"James Johnson",6100,"MIA","PF","NYK",43.9116,15.4284,29.67
"Goran Dragic",7600,"MIA","PG","NYK",49.9213,19.8987,34.91
"Justise Winslow",4000,"MIA","SF/PF","NYK",24.0312,7.5888,15.81
"Tyler Johnson",4300,"MIA","PG/SG","NYK",31.5092,11.0708,21.29
"Wayne Ellington",3900,"MIA","SG/SF","NYK",25.542,5.418,15.48
"Kelly Olynyk",4200,"MIA","PF/C","NYK",33.2151,8.5649,20.89
"Dion Waiters",6400,"MIA","SG/SF","NYK",51.5616,11.3184,31.44
"Josh Richardson",4400,"MIA","SG/SF","NYK",36.7565,8.3435,22.55
"Lucas Nogueira",3400,"TOR","C","CHA",7.0269,0.9131,3.97
"Fred VanVleet",3400,"TOR","PG","CHA",28.1961,3.6639,15.93
"Pascal Siakam",3800,"TOR","PF","CHA",38.0306,7.7894,22.91
"Alfonzo McKinnie",3000,"TOR","PF","CHA",NA,NA,0
"Lorenzo Brown",3000,"TOR","PG","CHA",NA,NA,0
"Norman Powell",4000,"TOR","SG/SF","CHA",35.21,5.03,20.12
"Bam Adebayo",3600,"MIA","PF/C","NYK",28.0512,10.9088,19.48
"Jordan Mickey",3000,"MIA","PF/C","NYK",NA,NA,0
"Joakim Noah",3400,"NYK","C","MIA",NA,NA,0
"Jarrett Jack",4100,"NYK","PG","MIA",39.646,6.454,23.05
"Michael Beasley",3600,"NYK","SF/PF","MIA",12.3728,1.6872,7.03
"Damyean Dotson",3200,"NYK","SG","MIA",7.7616,3.0184,5.39
"Ramon Sessions",3100,"NYK","PG","MIA",14.0548,3.0852,8.57
"Guillermo Hernangomez",3400,"NYK","PF/C","MIA",NA,NA,0
"Kyle O'Quinn",4500,"NYK","PF/C","MIA",28.308,5.392,16.85
"Lance Thomas",3200,"NYK","SF/PF","MIA",9.9474,1.2926,5.62
"Kristaps Porzingis",8200,"NYK","PF/C","MIA",63.0952,19.9248,41.51
"Derrick Walton",3000,"MIA","PG/SG","NYK",NA,NA,0
"Tim Hardaway Jr.",6500,"NYK","SG/SF","MIA",47.7216,18.5584,33.14
"Courtney Lee",4800,"NYK","SG/SF","MIA",38.7051,13.9549,26.33
"Doug McDermott",3300,"NYK","SF/PF","MIA",25.4732,4.1468,14.81
"Enes Kanter",5800,"NYK","PF/C","MIA",49.4224,13.1376,31.28
"OG Anunoby",3600,"TOR","SF/PF","CHA",18.9936,7.3864,13.19
"Jakob Poeltl",3400,"TOR","PF/C","CHA",17.4876,2.2724,9.88
"Richaun Holmes",3700,"PHI","PF/C","WAS",NA,NA,0
"Furkan Korkmaz",3000,"PHI","SG/SF","WAS",NA,NA,0
"Jahlil Okafor",3000,"PHI","C","WAS",NA,NA,0
"Jerryd Bayless",3400,"PHI","PG/SG","WAS",18.0072,11.2728,14.64
"Dwight Howard",7100,"CHA","C","TOR",55.4484,19.9916,37.72
"Jeremy Lamb",5500,"CHA","SG/SF","TOR",42.5015,8.3985,25.45
"Timothe Luwawu-Cabarrot",3200,"PHI","SG/SF","WAS",16.6734,2.1666,9.42
"Amir Johnson",3400,"PHI","PF/C","WAS",20.592,5.148,12.87
"J.J. Redick",5200,"PHI","SG/SF","WAS",38.1495,14.4705,26.31
"Ben Simmons",9700,"PHI","PG/SF","WAS",65.6784,25.5416,45.61
"Robert Covington",6200,"PHI","SF/PF","WAS",47.2413,12.9387,30.09
"Joel Embiid",9800,"PHI","C","WAS",73.8808,19.6392,46.76
"Dario Saric",5000,"PHI","PF/C","WAS",37.5772,13.2028,25.39
"T.J. McConnell",4600,"PHI","PG","WAS",34.0626,13.5774,23.82
"Frank Kaminsky",3800,"CHA","PF/C","TOR",25.42,7.38,16.4
"Marvin Williams",3700,"CHA","SF/PF","TOR",32.715,10.905,21.81
"DeMar DeRozan",7900,"TOR","SG/SF","CHA",55.1874,23.0926,39.14
"Treveon Graham",3000,"CHA","SG/SF","TOR",NA,NA,0
"Kyle Lowry",7800,"TOR","PG","CHA",61.0456,18.2344,39.64
"Serge Ibaka",4700,"TOR","PF/C","CHA",33.796,13.804,23.8
"C.J. Miles",4200,"TOR","SG/SF","CHA",26.1795,7.6005,16.89
"Jonas Valanciunas",4600,"TOR","C","CHA",26.3835,10.5165,18.45
"Nicolas Batum",5800,"CHA","SG/SF","TOR",45.5086,19.9714,32.74
"Michael Carter-Williams",4200,"CHA","PG","TOR",39.3578,10.4622,24.91
"Malik Monk",3600,"CHA","PG/SG","TOR",22.2768,8.6632,15.47
"Michael Kidd-Gilchrist",4000,"CHA","SF","TOR",30.632,13.128,21.88
"Dwayne Bacon",3300,"CHA","SG/SF","TOR",8.64,3.36,6
"Johnny O'Bryant",3000,"CHA","PF/C","TOR",NA,NA,0
"Cody Zeller",3600,"CHA","C","TOR",25.3712,6.9488,16.16
"Devin Booker",7700,"PHO","SG/SF","DET",50.1264,19.4936,34.81
