"player","salary","team","pos","opp","ceil","floor","fpts"
"Serge Ibaka",5600,"TOR","PF/C","LAC",31.9784,13.0616,22.52
"Jonas Valanciunas",4400,"TOR","C","LAC",31.8604,12.6996,22.28
"Kyle Lowry",8300,"TOR","PG","LAC",59.4748,17.7652,38.62
"DeMar DeRozan",8200,"TOR","SG/SF","LAC",61.3209,25.6591,43.49
"Steven Adams",5900,"OKC","C","CHA",49.209,20.591,34.9
"Terrance Ferguson",3000,"OKC","SG/SF","CHA",2.304,0.896,1.6
"C.J. Miles",3600,"TOR","SG/SF","LAC",26.412,7.668,17.04
"Jakob Poeltl",3700,"TOR","PF/C","LAC",26.9925,3.5075,15.25
"DeAndre Jordan",7300,"LAC","C","TOR",44.4972,22.9228,33.71
"Austin Rivers",6200,"LAC","PG/SG","TOR",42.0264,11.8536,26.94
"Norman Powell",3700,"TOR","SG/SF","LAC",22.435,3.205,12.82
"Pascal Siakam",3800,"TOR","PF","LAC",29.4528,3.8272,16.64
"OG Anunoby",3500,"TOR","SF/PF","LAC",22.3488,8.6912,15.52
"Fred VanVleet",3900,"TOR","PG","LAC",26.0013,3.3787,14.69
"Carmelo Anthony",6700,"OKC","SF/PF","CHA",39.3965,14.9435,27.17
"Nick Collison",3000,"OKC","PF/C","CHA",2.9068,0.5332,1.72
"Michael Carter-Williams",3600,"CHA","PG","OKC",23.0032,3.1368,13.07
"Treveon Graham",3000,"CHA","SG/SF","OKC",19.1316,6.5484,12.84
"Johnny O'Bryant",3000,"CHA","PF/C","OKC",2.9664,1.1536,2.06
"Dwayne Bacon",3300,"CHA","SG/SF","OKC",15.3936,5.9864,10.69
"Michael Kidd-Gilchrist",4100,"CHA","SF","OKC",25.228,10.812,18.02
"Malik Monk",3700,"CHA","PG/SG","OKC",11.1168,4.3232,7.72
"Paul George",8000,"OKC","SF","CHA",51.772,22.188,36.98
"Russell Westbrook",11000,"OKC","PG","CHA",71.8566,44.9834,58.42
"Josh Huestis",3000,"OKC","SF/PF","CHA",8.129,6.651,7.39
"Kyle Singler",3000,"OKC","SG/SF","CHA",5.1861,0.6739,2.93
"Patrick Patterson",3400,"OKC","PF/C","CHA",11.9112,2.2688,7.09
"Raymond Felton",3200,"OKC","PG/SG","CHA",31.7467,6.2733,19.01
