"player","salary","team","pos","opp","ceil","floor","fpts"
"De'Aaron Fox",4900,"SAC","PG","SAS",39.5538,15.7662,27.66
"Buddy Hield",4600,"SAC","SG/SF","SAS",32.7204,11.1996,21.96
"Zach Randolph",6000,"SAC","PF/C","SAS",36.1261,15.8539,25.99
"Skal Labissiere",4200,"SAC","PF/C","SAS",21.4269,6.9531,14.19
"Bogdan Bogdanovic",4700,"SAC","SG/SF","SAS",29.241,14.079,21.66
"Willie Cauley-Stein",6200,"SAC","PF/C","SAS",39.2685,16.4315,27.85
"Brandon Paul",3400,"SAS","SG","SAC",20.016,2.224,11.12
"Bryn Forbes",3900,"SAS","PG/SG","SAC",33.1338,8.0262,20.58
"Tony Parker",4600,"SAS","PG","SAC",25.7423,11.8377,18.79
"Garrett Temple",3800,"SAC","SG/SF","SAS",29.0145,11.0055,20.01
"Kosta Koufos",3400,"SAC","C","SAS",22.2984,7.0416,14.67
"Taurean Prince",5600,"ATL","SG/SF","LAC",37.2735,17.9465,27.61
"Kent Bazemore",5800,"ATL","SG/SF","LAC",37.9353,17.4447,27.69
"Marco Belinelli",3800,"ATL","SG","LAC",24.747,9.153,16.95
"Dennis Schroder",6900,"ATL","PG","LAC",45.7191,28.6209,37.17
"Vince Carter",3600,"SAC","SG/SF","SAS",10.638,1.182,5.91
"Malachi Richardson",3000,"SAC","SG/SF","SAS",19.3266,4.5334,11.93
"Joffrey Lauvergne",3500,"SAS","PF/C","SAC",6.7032,1.2768,3.99
"Justin Jackson",3000,"SAC","SG/SF","SAS",8.3916,1.9684,5.18
"Davis Bertans",3900,"SAS","SF/PF","SAC",31.914,3.546,17.73
"Patty Mills",4300,"SAS","PG","SAC",27.2592,10.6008,18.93
"Anthony Davis",9700,"NOP","PF/C","DET",60.0495,33.0505,46.55
"DeMarcus Cousins",10700,"NOP","PF/C","DET",64.698,40.502,52.6
"Jrue Holiday",6400,"NOP","PG/SG","DET",41.9069,22.0731,31.99
"Dwight Buycks",3000,"DET","PG","NOP",21.3661,11.2539,16.31
"Stanley Johnson",3900,"DET","SG/SF","NOP",23.572,9.628,16.6
"Luke Kennard",3800,"DET","SG","NOP",17.876,3.924,10.9
"Reggie Bullock",4300,"DET","SG/SF","NOP",31.6396,6.4804,19.06
"Eric Moreland",3000,"DET","PF/C","NOP",12.4584,1.4616,6.96
"E'Twaun Moore",4600,"NOP","SG/SF","DET",27.88,13.12,20.5
"Jameer Nelson",3000,"NOP","PG/SG","DET",19.5888,5.8512,12.72
"Kyle Anderson",5000,"SAS","PG/SF","SAC",34.6368,17.8432,26.24
"Dejounte Murray",4300,"SAS","PG","SAC",25.1822,5.1578,15.17
"Pau Gasol",5800,"SAS","PF/C","SAC",42.5397,17.8003,30.17
"LaMarcus Aldridge",7700,"SAS","PF/C","SAC",50.592,31.008,40.8
"Rajon Rondo",5400,"NOP","PG","DET",43.2766,14.0434,28.66
"Dante Cunningham",3200,"NOP","SF/PF","DET",16.2,5.4,10.8
"Ian Clark",3000,"NOP","PG/SG","DET",12.8885,2.0115,7.45
"Darius Miller",3300,"NOP","SF","DET",24.101,7.199,15.65
"John Collins",5000,"ATL","PF/C","LAC",31.691,15.609,23.65
"Malcolm Delaney",3600,"ATL","PG/SG","LAC",19.6248,5.5352,12.58
"Torrey Craig",3500,"DEN","SG/SF","GSW",9.576,1.064,5.32
"Klay Thompson",6600,"GSW","SG","DEN",42.0046,26.8554,34.43
"Draymond Green",8000,"GSW","PF/C","DEN",57.0496,32.0904,44.57
"Gary Harris",5900,"DEN","SG","GSW",38.9064,21.4136,30.16
"Trey Lyles",5700,"DEN","SF/PF","GSW",46.4646,11.2554,28.86
"Jamal Murray",6300,"DEN","PG/SG","GSW",47.8338,17.2462,32.54
"Mason Plumlee",4600,"DEN","PF/C","GSW",28.5284,10.5516,19.54
"Malik Beasley",3200,"DEN","PG/SG","GSW",14.8944,2.2256,8.56
"Andre Iguodala",4200,"GSW","SG/SF","DEN",30.2706,14.9094,22.59
"Zaza Pachulia",3400,"GSW","C","DEN",17.8636,6.2764,12.07
"Stephen Curry",10500,"GSW","PG/SG","DEN",62.1153,44.0647,53.09
"Patrick McCaw",3500,"GSW","PG/SF","DEN",24.354,2.706,13.53
"Kevon Looney",3200,"GSW","SF/PF","DEN",1.674,0.186,0.93
"Omri Casspi",3700,"GSW","SF/PF","DEN",23.4472,6.2328,14.84
"Jordan Bell",4400,"GSW","PF/C","DEN",26.404,5.796,16.1
"Shaun Livingston",3400,"GSW","PG/SG","DEN",15.7342,5.1058,10.42
"Nick Young",3200,"GSW","SG","DEN",18.6188,2.3012,10.46
"David West",3600,"GSW","PF/C","DEN",20.1536,9.9264,15.04
"Wilson Chandler",4500,"DEN","SF/PF","GSW",33.0336,12.8464,22.94
"Will Barton",5700,"DEN","SG/SF","GSW",44.8664,21.1136,32.99
"Mike Muscala",3000,"ATL","C","LAC",2.4335,0.6665,1.55
"DeAndre Jordan",7800,"LAC","C","ATL",51.09,27.51,39.3
"Lou Williams",7900,"LAC","PG/SG","ATL",57.9373,26.6427,42.29
"Isaiah Taylor",3600,"ATL","PG","LAC",8.892,2.508,5.7
"Miles Plumlee",3500,"ATL","C","LAC",8.7885,2.5515,5.67
"Tyler Dorsey",3000,"ATL","PG/SG","LAC",5.562,0.618,3.09
"Tyler Cavanaugh",3400,"ATL","PF","LAC",19.107,4.053,11.58
"Ersan Ilyasova",5900,"ATL","SF/PF","LAC",38.9088,15.1312,27.02
"Sam Dekker",3800,"LAC","SF/PF","ATL",30.6234,7.8966,19.26
"Wesley Johnson",4000,"LAC","SG/SF","ATL",21.744,7.056,14.4
"Dewayne Dedmon",5200,"ATL","C","LAC",19.602,2.178,10.89
"Sindarius Thornwell",3200,"LAC","SG","ATL",17.29,2.47,9.88
"Nikola Jokic",8100,"DEN","C","GSW",58.9332,29.0268,43.98
"Tyrone Wallace",3600,"LAC","PG/SG","ATL",NA,NA,15.17
"C.J. Williams",3800,"LAC","SG","ATL",21.8732,7.4868,14.68
"Montrezl Harrell",4300,"LAC","PF/C","ATL",33.0694,8.7906,20.93
"Willie Reed",3000,"LAC","C","ATL",15.8436,3.5964,9.72
"Jawun Evans",4100,"LAC","PG","ATL",36.3857,6.6743,21.53
"Ish Smith",5700,"DET","PG","NOP",42.059,19.341,30.7
"Anthony Tolliver",3700,"DET","SF/PF","NOP",12.312,3.888,8.1
"Fred VanVleet",3500,"TOR","PG","BKN",23.667,8.533,16.1
"Pascal Siakam",3800,"TOR","PF","BKN",20.1498,8.2302,14.19
"Caris LeVert",5200,"BKN","SG/SF","TOR",43.6725,21.0275,32.35
"OG Anunoby",3400,"TOR","SF/PF","BKN",17.589,7.011,12.3
"Jakob Poeltl",3900,"TOR","PF/C","BKN",25.6734,7.8866,16.78
"Delon Wright",4500,"TOR","PG/SG","BKN",34.8285,10.1115,22.47
"Jonas Valanciunas",5100,"TOR","C","BKN",32.9004,11.5596,22.23
"C.J. Miles",3700,"TOR","SG/SF","BKN",19.61,6.89,13.25
