"player","salary","team","pos","opp","ceil","floor","fpts"
"Jamal Crawford",3500,"MIN","SG","MEM",19.635,6.545,13.09
"Taj Gibson",5900,"MIN","PF/C","MEM",41.7268,15.4332,28.58
"Jeff Teague",6400,"MIN","PG","MEM",43.8981,23.1219,33.51
"Andrew Wiggins",6500,"MIN","SF/PF","MEM",39.1776,20.1824,29.68
"Tyus Jones",3800,"MIN","PG/SG","MEM",15.9654,2.0746,9.02
"Shabazz Muhammad",3500,"MIN","SG/SF","MEM",6.0516,1.3284,3.69
"Gorgui Dieng",3600,"MIN","PF/C","MEM",21.5325,10.3675,15.95
"Aaron Brooks",3000,"MIN","PG/SG","MEM",NA,NA,0
"Marcus Georges-Hunt",3000,"MIN","SG/SF","MEM",NA,NA,0
"Karl-Anthony Towns",8300,"MIN","C","MEM",53.0082,31.1318,42.07
"Jimmy Butler",6900,"MIN","SG","MEM",52.5684,21.4716,37.02
"Rajon Rondo",5000,"NOP","PG","GSW",38.128,9.532,23.83
"Omer Asik",3000,"NOP","C","GSW",16.6426,2.5974,9.62
"Solomon Hill",3000,"NOP","SF/PF","GSW",NA,NA,0
"Cheick Diallo",3100,"NOP","PF","GSW",NA,NA,0
"Tony Allen",3100,"NOP","SG/SF","GSW",17.316,4.884,11.1
"Alexis Ajinca",3000,"NOP","C","GSW",NA,NA,0
"Frank Jackson",3000,"NOP","PG","GSW",NA,NA,0
"Charles Cooke",3000,"NOP","SG","GSW",NA,NA,0
"Jalen Jones",3000,"NOP","SF","GSW",NA,NA,0
"Cole Aldrich",3000,"MIN","C","MEM",NA,NA,0
"Marc Gasol",8100,"MEM","C","MIN",56.4707,22.5093,39.49
"Kobi Simmons",3000,"MEM","SG","MIN",NA,NA,0
"JaMychal Green",4700,"MEM","SF/PF","MIN",36.5517,11.2283,23.89
"Jarell Martin",3400,"MEM","PF/C","MIN",22.125,2.875,12.5
"Deyonta Davis ",3200,"MEM","PF/C","MIN",NA,NA,0
"Vince Hunter",3000,"MEM","PF","MIN",NA,NA,0
"Ivan Rabb",3000,"MEM","PF/C","MIN",NA,NA,0
"Jamal Murray",5100,"DEN","PG/SG","DAL",35.325,9.675,22.5
"Wilson Chandler",4700,"DEN","SF/PF","DAL",18.8916,5.3284,12.11
"Will Barton",6900,"DEN","SG/SF","DAL",47.8224,11.2176,29.52
"Ben McLemore",3500,"MEM","SG/SF","MIN",28.5501,3.7099,16.13
"Andrew Harrison",3400,"MEM","PG/SG","MIN",20.349,3.451,11.9
"Tyreke Evans",7300,"MEM","SG/SF","MIN",61.1228,13.4172,37.27
"James Ennis",3700,"MEM","SG/SF","MIN",23.97,4.23,14.1
"Mike Conley",6400,"MEM","PG","MIN",NA,NA,0
"Dillon Brooks",3800,"MEM","SG/SF","MIN",25.0704,9.7496,17.41
"Chandler Parsons",3800,"MEM","SF/PF","MIN",NA,NA,0
"Brandan Wright",3300,"MEM","PF/C","MIN",NA,NA,0
"Wayne Selden",3000,"MEM","PG/SG","MIN",NA,NA,0
"Mario Chalmers",5300,"MEM","PG","MIN",21.8592,8.5008,15.18
"Darius Miller",4100,"NOP","SF","GSW",30.1536,11.7264,20.94
"Ian Clark",3200,"NOP","PG/SG","GSW",12.567,1.633,7.1
"Bobby Portis",4800,"CHI","PF","CLE",16.9743,2.2057,9.59
"Kay Felder",3000,"CHI","PG","CLE",NA,NA,0
"Quincy Pondexter",3000,"CHI","SG/SF","CLE",NA,NA,0
"Kris Dunn",6100,"CHI","PG/SG","CLE",53.8208,7.3392,30.58
"Lauri Markkanen",6100,"CHI","PF","CLE",35.6832,13.8768,24.78
"Antonio Blakeney",3100,"CHI","PG","CLE",4.1472,1.6128,2.88
"Nikola Mirotic",4900,"CHI","PF/C","CLE",NA,NA,0
"David Nwaba",3800,"CHI","PG/SG","CLE",22.5104,3.0696,12.79
"Ryan Arcidiacono",3000,"CHI","PG","CLE",NA,NA,0
"Cristiano Da Silva Felicio",3000,"CHI","PF/C","CLE",16.7616,6.5184,11.64
"Denzel Valentine",5400,"CHI","SG/SF","CLE",39.2055,5.0945,22.15
"Jose Calderon",3000,"CLE","PG","CHI",23.9658,3.1142,13.54
"Cedi Osman",3000,"CLE","SG/SF","CHI",NA,NA,0
"Channing Frye",3400,"CLE","PF/C","CHI",23.488,5.872,14.68
"Kyle Korver",3700,"CLE","SG/SF","CHI",29.0936,6.3864,17.74
"Ante Zizic",3200,"CLE","PF/C","CHI",1.1088,0.4312,0.77
"Justin Holiday",5600,"CHI","SG/SF","CLE",44.951,11.949,28.45
"Paul Zipser",3500,"CHI","SG/SF","CLE",21.9834,2.8566,12.42
"Robin Lopez",5300,"CHI","C","CLE",31.85,13.65,22.75
"Jerian Grant",4600,"CHI","PG/SG","CLE",36.4443,4.7357,20.59
"Cameron Payne",3000,"CHI","PG/SG","CLE",NA,NA,0
"Zach LaVine",4700,"CHI","PG/SG","CLE",NA,NA,0
"Anthony Davis",10100,"NOP","PF/C","GSW",NA,NA,0
"Stephen Curry",9400,"GSW","PG/SG","NOP",62.5656,32.9544,47.76
"Kevon Looney",3000,"GSW","SF/PF","NOP",6.5313,0.8487,3.69
"JaVale McGee",3000,"GSW","C","NOP",23.137,4.083,13.61
"DeMarcus Cousins",11000,"NOP","PF/C","GSW",80.5948,32.1252,56.36
"Jrue Holiday",6300,"NOP","PG/SG","GSW",50.887,16.513,33.7
"Dante Cunningham",3300,"NOP","SF/PF","GSW",16.0688,3.2912,9.68
"Jameer Nelson",3400,"NOP","PG/SG","GSW",18.7356,5.2844,12.01
"E'Twaun Moore",3700,"NOP","SG/SF","GSW",31.737,10.863,21.3
"Omri Casspi",3400,"GSW","SF/PF","NOP",16.2963,2.7637,9.53
"Jordan Bell",3300,"GSW","PF/C","NOP",19.1232,7.4368,13.28
"Draymond Green",7400,"GSW","PF/C","NOP",50.5404,22.1796,36.36
"Klay Thompson",7000,"GSW","SG","NOP",46.3266,20.8134,33.57
"Kevin Durant",9000,"GSW","SF/PF","NOP",71.145,21.855,46.5
"Andre Iguodala",3700,"GSW","SG/SF","NOP",27.2097,9.8103,18.51
"Shaun Livingston",3600,"GSW","PG/SG","NOP",NA,NA,0
"Patrick McCaw",3400,"GSW","SG/SF","NOP",18.5673,2.4127,10.49
"David West",3500,"GSW","PF/C","NOP",22.7332,5.5068,14.12
"Nick Young",3200,"GSW","SG","NOP",14.7959,3.5841,9.19
"Emmanuel Mudiay",3800,"DEN","PG","DAL",26.8983,4.5617,15.73
"Mason Plumlee",4300,"DEN","PF/C","DAL",42.9345,17.9655,30.45
"Marcin Gortat",5200,"WAS","C","UTA",33.8445,16.2955,25.07
"Otto Porter",6600,"WAS","SF/PF","UTA",47.2758,18.8442,33.06
"Bradley Beal",7400,"WAS","SG","UTA",49.0597,22.5603,35.81
"John Wall",8500,"WAS","PG","UTA",NA,NA,0
"Kelly Oubre",5100,"WAS","SG/SF","UTA",20.808,8.092,14.45
"Markieff Morris",4700,"WAS","SF/PF","UTA",32.558,12.042,22.3
"Ian Mahinmi",3400,"WAS","C","UTA",21.301,3.759,12.53
"Jodie Meeks",3500,"WAS","SG","UTA",16.1489,3.1911,9.67
"Mike Scott",3200,"WAS","PF","UTA",19.7648,2.6952,11.23
"Derrick White",3000,"SAS","PG/SG","DET",NA,NA,0
"Tony Parker",3700,"SAS","PG","DET",25.6308,6.6092,16.12
"Danny Green",4400,"SAS","SG/SF","DET",34.1796,9.6404,21.91
"Bryn Forbes",3600,"SAS","PG/SG","DET",21.4878,2.7922,12.14
"Brandon Paul",3500,"SAS","SG","DET",11.016,4.284,7.65
"Davis Bertans",3000,"SAS","SF/PF","DET",8.8146,1.1454,4.98
"Manu Ginobili",3600,"SAS","SG/SF","DET",28.6228,6.4972,17.56
"Joffrey Lauvergne",3000,"SAS","PF/C","DET",11.1333,1.4467,6.29
"Kawhi Leonard",8000,"SAS","SF/PF","DET",NA,NA,0
"Matt Costello",3000,"SAS","PF","DET",NA,NA,0
"Darrun Hilliard",3000,"SAS","SG/SF","DET",NA,NA,0
"Tim Frazier",4100,"WAS","PG","UTA",32.9397,4.2803,18.61
"Jason Smith",3400,"WAS","PF/C","UTA",NA,NA,0
"Raulzinho Neto",3200,"UTA","PG","WAS",13.0896,5.0904,9.09
"Alec Burks",4000,"UTA","PG/SG","WAS",37.3404,5.5796,21.46
"Ekpe Udoh",3000,"UTA","PF/C","WAS",7.56,2.94,5.25
"Donovan Mitchell",6900,"UTA","PG/SG","WAS",51.768,20.132,35.95
"Jonas Jerebko",3800,"UTA","SF/PF","WAS",16.9818,3.4782,10.23
"Royce O'Neale",3000,"UTA","SF","WAS",9.8784,3.8416,6.86
"Rudy Gobert",7500,"UTA","C","WAS",37.6257,18.9543,28.29
"Tony Bradley",3000,"UTA","C","WAS",NA,NA,0
"Dante Exum",3000,"UTA","PG/SG","WAS",NA,NA,0
"Thabo Sefolosha",3700,"UTA","SG/SF","WAS",28.4856,5.8344,17.16
"Derrick Favors",6700,"UTA","PF/C","WAS",49.3311,9.0489,29.19
"Chris McCullough",3000,"WAS","PF/C","UTA",NA,NA,0
"Carrick Felix",3000,"WAS","SG/SF","UTA",NA,NA,0
"Tomas Satoransky ",4100,"WAS","PG/SG","UTA",19.152,7.448,13.3
"Devin Robinson",3000,"WAS","SG","UTA",NA,NA,0
"Michael Young",0,"WAS","PF","UTA",NA,NA,0
"Joe Ingles",5100,"UTA","SG/SF","WAS",43.028,12.492,27.76
"Ricky Rubio",5500,"UTA","PG","WAS",36.7482,13.5918,25.17
"Sheldon McClellan",2000,"WAS","SG","UTA",NA,NA,0
"Patty Mills",3900,"SAS","PG","DET",27.2074,9.3126,18.26
"Rudy Gay",4800,"SAS","SF/PF","DET",40.2077,11.0123,25.61
"Dwight Powell",3900,"DAL","PF/C","DEN",25.2,4.8,15
"J.J. Barea",4600,"DAL","PG/SG","DEN",35.424,13.776,24.6
"Nerlens Noel",3200,"DAL","C","DEN",NA,NA,0
"Dirk Nowitzki",4700,"DAL","PF/C","DEN",34.2009,8.8191,21.51
"Dorian Finney-Smith",3000,"DAL","SF","DEN",NA,NA,0
"Maxi Kleber",3200,"DAL","PF","DEN",20.6064,8.0136,14.31
"Devin Harris",3900,"DAL","PG/SG","DEN",26.5864,5.2536,15.92
"Salah Mejri",3100,"DAL","C","DEN",23.1162,3.0038,13.06
"Jeff Withey",3000,"DAL","C","DEN",5.4339,0.7061,3.07
"Dennis Smith Jr.",5600,"DAL","PG/SG","DEN",40.176,15.624,27.9
"Yogi Ferrell",3800,"DAL","PG/SG","DEN",23.6052,4.8348,14.22
"Juan Hernangomez",3700,"DEN","SF/PF","DAL",30.2139,3.9261,17.07
"Darrell Arthur",3000,"DEN","PF","DAL",1.207,0.213,0.71
"Kenneth Faried",4800,"DEN","PF/C","DAL",37.0786,6.8014,21.94
"Trey Lyles",3700,"DEN","SF/PF","DAL",30.4128,4.1472,17.28
"Richard Jefferson",3000,"DEN","SF/PF","DAL",7.6752,2.9848,5.33
"Wesley Matthews",4500,"DAL","SG/SF","DEN",36.7865,13.9535,25.37
"Harrison Barnes",6600,"DAL","SF/PF","DEN",46.018,23.182,34.6
"Gary Harris",5800,"DEN","SG","DAL",40.5927,10.4673,25.53
"Gian Clavell",3000,"DAL","PG","DEN",NA,NA,0
"Johnathan Motley",3000,"DAL","PF/C","DEN",NA,NA,0
"Henry Ellenson",3000,"DET","PF/C","SAS",1.239,0.161,0.7
"Eric Moreland",3000,"DET","PF/C","SAS",11.8512,4.6088,8.23
"Reggie Bullock",3000,"DET","SG/SF","SAS",1.0126,0.2074,0.61
"Boban Marjanovic",3000,"DET","C","SAS",10.443,1.357,5.9
"Stanley Johnson",3700,"DET","SG/SF","SAS",28.0704,4.5696,16.32
"LaMarcus Aldridge",8300,"SAS","PF/C","DET",60.2406,21.7194,40.98
"Pau Gasol",5500,"SAS","PF/C","DET",48.7588,12.9612,30.86
"Dejounte Murray",3500,"SAS","PG","DET",13.8864,1.8936,7.89
"Kyle Anderson",5200,"SAS","PG/SF","DET",NA,NA,0
"Langston Galloway",3100,"DET","PG/SG","SAS",18.3352,2.9848,10.66
"Luke Kennard",3400,"DET","SG","SAS",14.9904,5.8296,10.41
"Avery Bradley",5400,"DET","PG/SG","SAS",40.4352,9.4848,24.96
"Josh McRoberts",3000,"DAL","PF/C","DEN",NA,NA,0
"Seth Curry",4100,"DAL","PG/SG","DEN",NA,NA,0
"Andre Drummond",8800,"DET","C","SAS",62.5056,29.4144,45.96
"Tobias Harris",6400,"DET","SF/PF","SAS",38.2455,18.4145,28.33
"Ish Smith",4000,"DET","PG","SAS",23.6016,9.1784,16.39
"Anthony Tolliver",3400,"DET","SF/PF","SAS",14.8512,2.8288,8.84
"Reggie Jackson",5900,"DET","PG","SAS",42.1498,10.2102,26.18
"Jeff Green",3800,"CLE","SF/PF","CHI",27.1572,7.0028,17.08
"Dwyane Wade",5600,"CLE","PG/SG","CHI",38.8261,10.6339,24.73
"TJ Leaf",3000,"IND","SF/PF","NYK",4.5504,1.7696,3.16
"Cory Joseph",3500,"IND","PG","NYK",23.3016,7.3584,15.33
"Bojan Bogdanovic",4500,"IND","SG/SF","NYK",34.6276,11.8524,23.24
"Domantas Sabonis",5100,"IND","PF/C","NYK",32.1984,9.0816,20.64
"Lance Stephenson",4500,"IND","SG/SF","NYK",35.6252,6.5348,21.08
"Al Jefferson",3400,"IND","PF/C","NYK",NA,NA,0
"Joseph Young",3000,"IND","PG/SG","NYK",6.4656,2.5144,4.49
"Ike Anigbogu",3000,"IND","PF/C","NYK",NA,NA,0
"Damien Wilkins",3000,"IND","SG/SF","NYK",NA,NA,0
"Myles Turner",6100,"IND","C","NYK",45.292,22.308,33.8
"Darren Collison",5700,"IND","PG","NYK",44.1256,13.9344,29.03
"Ramon Sessions",3100,"NYK","PG","IND",NA,NA,0
"Guillermo Hernangomez",3400,"NYK","PF/C","IND",5.904,2.296,4.1
"Damyean Dotson",3200,"NYK","SG","IND",21.1104,8.2096,14.66
"Michael Beasley",3500,"NYK","SF/PF","IND",50.0368,6.8232,28.43
"Ron Baker",3000,"NYK","PG/SG","IND",12.6201,1.6399,7.13
"Isaiah Hicks",3000,"NYK","PF","IND",NA,NA,0
"Thaddeus Young",5600,"IND","SF/PF","NYK",41.9882,14.3718,28.18
"Victor Oladipo",8700,"IND","PG/SG","NYK",67.7754,20.2446,44.01
"Luke Kornet",3000,"NYK","PF","IND",NA,NA,0
"Alex Poythress",3000,"IND","SF","NYK",NA,NA,0
"Edmond Sumner",3000,"IND","PG","NYK",NA,NA,0
"Jared Dudley",3600,"PHO","PF","PHI",NA,NA,0
"Greg Monroe",4700,"PHO","PF/C","PHI",31.6236,11.6964,21.66
"Derrick Jones",3000,"PHO","SF","PHI",NA,NA,0
"Troy Daniels",3300,"PHO","SG","PHI",5.133,0.667,2.9
"Alec Peters",3000,"PHO","PF","PHI",NA,NA,0
"Davon Reed",3000,"PHO","SG/SF","PHI",NA,NA,0
"Ben Simmons",9800,"PHI","PG/SF","PHO",77.0544,29.9656,53.51
"Alan Williams",3200,"PHO","C","PHI",NA,NA,0
"Brandon Knight",3000,"PHO","PG/SG","PHI",NA,NA,0
"Alex Len",4500,"PHO","PF/C","PHI",31.434,9.126,20.28
