"player","salary","team","pos","opp","ceil","floor","fpts"
"Dwight Howard",7400,"CHA","C","SAC",59.1234,21.3166,40.22
"Frank Kaminsky",4300,"CHA","PF/C","SAC",29.5895,8.5905,19.09
"Bogdan Bogdanovic",4500,"SAC","SG/SF","CHA",30.7152,11.9448,21.33
"Skal Labissiere",3000,"SAC","PF/C","CHA",21.4542,3.2058,12.33
"Willie Cauley-Stein",6500,"SAC","PF/C","CHA",51.153,6.647,28.9
"Michael Kidd-Gilchrist",4100,"CHA","SF","SAC",29.47,12.63,21.05
"De'Aaron Fox",4200,"SAC","PG","CHA",22.968,8.932,15.95
"Garrett Temple",3800,"SAC","PG/SG","CHA",25.3656,7.1544,16.26
"Marvin Williams",3900,"CHA","SF/PF","SAC",25.38,8.46,16.92
"Justin Jackson",3000,"SAC","SG/SF","CHA",7.8912,3.0688,5.48
"Kosta Koufos",3400,"SAC","C","CHA",23.4577,5.6823,14.57
"George Hill",4600,"SAC","PG/SG","CHA",36.6768,8.6032,22.64
"Jeremy Lamb",5200,"CHA","SG/SF","SAC",37.2243,7.3557,22.29
"Johnny O'Bryant",3000,"CHA","PF/C","SAC",14.1408,5.4992,9.82
"Miles Plumlee",3500,"ATL","C","PHO",25.1517,3.2683,14.21
"Mike Muscala",3000,"ATL","C","PHO",13.0032,2.4768,7.74
"Malcolm Delaney",3700,"ATL","PG/SG","PHO",21.417,4.543,12.98
"Marquese Chriss",4600,"PHO","PF/C","ATL",38.8914,10.0286,24.46
"Alex Len",4700,"PHO","PF/C","ATL",37.448,10.872,24.16
"Isaiah Taylor",3700,"ATL","PG","PHO",17.4888,3.3312,10.41
"Dragan Bender",3400,"PHO","SF/PF","ATL",21.3285,2.7715,12.05
"Kemba Walker",7500,"CHA","PG","SAC",45.721,24.619,35.17
"Buddy Hield",4500,"SAC","SG/SF","CHA",32.1048,9.0552,20.58
"Zach Randolph",6100,"SAC","PF/C","CHA",38.8294,13.2906,26.06
"Tyson Chandler",4400,"PHO","C","ATL",31.0787,6.1413,18.61
"Nicolas Batum",6200,"CHA","SG/SF","SAC",36.3485,15.9515,26.15
"Malachi Richardson",3000,"SAC","SG/SF","CHA",10.2608,1.3992,5.83
"Jarell Martin",4300,"MEM","PF/C","LAC",27.5058,3.5742,15.54
"Dillon Brooks",3700,"MEM","SG/SF","LAC",18.6912,7.2688,12.98
"Jawun Evans",3700,"LAC","PG","MEM",10.0512,3.9088,6.98
"Milos Teodosic",5700,"LAC","PG/SG","MEM",36.0576,14.0224,25.04
"Kobi Simmons",3500,"MEM","SG","LAC",16.2576,6.3224,11.29
"C.J. Williams",3600,"LAC","SG","MEM",15.5664,6.0536,10.81
"Andrew Harrison",4300,"MEM","PG/SG","LAC",30.7458,5.2142,17.98
"Sam Dekker",3600,"LAC","SF/PF","MEM",13.366,2.934,8.15
"Wesley Johnson",4000,"LAC","SG/SF","MEM",15.1335,1.9665,8.55
"James Ennis",3300,"MEM","SG/SF","LAC",12.937,2.283,7.61
"DeAndre Jordan",7400,"LAC","C","MEM",41.1444,21.1956,31.17
"Mario Chalmers",3500,"MEM","PG","LAC",13.2624,5.1576,9.21
"Brandan Wright",3600,"MEM","PF/C","LAC",13.648,3.412,8.53
"Ben McLemore",3200,"MEM","SG/SF","LAC",14.1954,1.8446,8.02
"Montrezl Harrell",3700,"LAC","PF/C","MEM",21.2608,2.8992,12.08
"Tyreke Evans",8200,"MEM","PG/SG","LAC",64.1076,14.0724,39.09
"Michael Carter-Williams",3300,"CHA","PG","SAC",18.1808,2.4792,10.33
"Vince Carter",3500,"SAC","SG/SF","CHA",10.8016,2.9584,6.88
"Treveon Graham",3000,"CHA","SG/SF","SAC",15.9728,5.4672,10.72
"Blake Griffin",8400,"LAC","PF/C","MEM",60.9378,18.2022,39.57
"Lou Williams",7500,"LAC","PG/SG","MEM",45.8208,17.8192,31.82
"JaMychal Green",4600,"MEM","SF/PF","LAC",31.4415,9.6585,20.55
"Deyonta Davis ",3000,"MEM","PF/C","LAC",15.8688,6.1712,11.02
"Austin Rivers",6700,"LAC","PG/SG","MEM",37.7676,10.6524,24.21
"Marc Gasol",8000,"MEM","C","LAC",53.1674,21.1926,37.18
"Tyler Ulis",3700,"PHO","PG","ATL",32.391,4.209,18.3
"Josh Jackson",3800,"PHO","SG/SF","ATL",12.9312,5.0288,8.98
"J.R. Smith",3900,"CLE","SG/SF","POR",28.7678,5.8922,17.33
"Jae Crowder",4000,"CLE","SF/PF","POR",23.7688,8.7912,16.28
"Zach Collins",3500,"POR","PF/C","CLE",16.344,6.356,11.35
"Tristan Thompson",3500,"CLE","PF/C","POR",16.008,6.072,11.04
"Pat Connaughton",3200,"POR","SG/SF","CLE",17.16,3.64,10.4
"Jose Calderon",3700,"CLE","PG","POR",13.9299,1.8101,7.87
"Michael Beasley",4600,"NYK","SF/PF","SAS",40.7088,5.5512,23.13
"Enes Kanter",6300,"NYK","PF/C","SAS",43.4342,11.5458,27.49
"Tony Parker",4100,"SAS","PG","NYK",32.7063,8.4337,20.57
"LaMarcus Aldridge",7600,"SAS","PF/C","NYK",52.5672,18.9528,35.76
"Kawhi Leonard",6700,"SAS","SF/PF","NYK",44.697,18.703,31.7
"Kristaps Porzingis",8300,"NYK","PF/C","SAS",58.8544,18.5856,38.72
"Maurice Harkless",3500,"POR","SF/PF","CLE",11.88,4.62,8.25
"Evan Turner",3800,"POR","SG/SF","CLE",21.6346,5.9254,13.78
"Isaiah Thomas",5900,"CLE","PG","POR",28.1745,13.5655,20.87
"Damian Lillard",8500,"POR","PG","CLE",51.9112,24.4288,38.17
"Kevin Love",8700,"CLE","PF/C","POR",54.7302,14.9898,34.86
"Jusuf Nurkic",7000,"POR","C","CLE",51.5955,6.7045,29.15
"C.J. McCollum",7300,"POR","PG/SG","CLE",41.6064,21.4336,31.52
"Dwyane Wade",4800,"CLE","PG/SG","POR",35.8745,9.8255,22.85
"Jeff Green",3800,"CLE","SF/PF","POR",25.7739,6.6461,16.21
"Al-Farouq Aminu",4500,"POR","SF/PF","CLE",40.5076,9.8124,25.16
"Ed Davis",3600,"POR","PF/C","CLE",29.4174,3.8226,16.62
"Kyle Korver",3600,"CLE","SG/SF","POR",22.878,5.022,13.95
"Shabazz Napier",6600,"POR","PG/SG","CLE",29.6829,3.8571,16.77
"Dejounte Murray",4100,"SAS","PG","NYK",16.28,2.22,9.25
"Courtney Lee",5400,"NYK","SG/SF","SAS",36.3384,13.1016,24.72
"TJ Warren",6800,"PHO","SF/PF","ATL",55.42,12.58,34
"John Collins",4900,"ATL","PF/C","PHO",38.9088,15.1312,27.02
"Devin Booker",9100,"PHO","SG/SF","ATL",59.2704,23.0496,41.16
"Dennis Schroder",7300,"ATL","PG","PHO",53.8136,24.7464,39.28
"Ramon Sessions",3000,"NYK","PG","SAS",9.0856,1.9944,5.54
"Marco Belinelli",3800,"ATL","SG","PHO",27.7248,8.7552,18.24
"Ersan Ilyasova",5100,"ATL","SF/PF","PHO",37.4112,14.5488,25.98
"Isaiah Canaan",4200,"PHO","PG/SG","ATL",25.4736,9.9064,17.69
"Kent Bazemore",6000,"ATL","SG/SF","PHO",39.672,12.528,26.1
"Troy Daniels",3700,"PHO","SG","ATL",24.1074,3.1326,13.62
"Tyler Cavanaugh",3400,"ATL","PF","PHO",12.2544,4.7656,8.51
"Taurean Prince",5500,"ATL","SG/SF","PHO",50.7813,6.5987,28.69
"Lance Thomas",3200,"NYK","SF/PF","SAS",15.8415,2.0585,8.95
"Brandon Paul",3400,"SAS","SG","NYK",3.0672,1.1928,2.13
"Doug McDermott",3500,"NYK","SF/PF","SAS",20.812,3.388,12.1
"Bryn Forbes",3400,"SAS","PG/SG","NYK",16.6557,2.1643,9.41
"Jarrett Jack",4400,"NYK","PG","SAS",37.3584,6.0816,21.72
"Kyle O'Quinn",3700,"NYK","PF/C","SAS",29.5008,5.6192,17.56
"Pau Gasol",6900,"SAS","PF/C","NYK",48.4586,12.8814,30.67
"Manu Ginobili",3900,"SAS","SG/SF","NYK",25.7377,5.8423,15.79
"Patty Mills",3800,"SAS","PG","NYK",23.2738,7.9662,15.62
"Frank Ntilikina",4300,"NYK","PG/SG","SAS",29.7216,11.5584,20.64
"Kyle Anderson",4900,"SAS","PG/SF","NYK",31.1874,4.0526,17.62
"Davis Bertans",3800,"SAS","SF/PF","NYK",3.6639,0.4761,2.07
"Danny Green",4300,"SAS","SG/SF","NYK",24.8976,7.0224,15.96
"LeBron James",11700,"CLE","SF/PF","POR",74.5875,35.9125,55.25
