"player","salary","team","pos","opp","ceil","floor","fpts"
"Josh Huestis",3000,"OKC","SF/PF","LAC",15.609,12.771,14.19
"Carmelo Anthony",5800,"OKC","SF/PF","LAC",42.2965,16.0435,29.17
"Steven Adams",5800,"OKC","C","LAC",39.9312,16.7088,28.32
"Terrance Ferguson",3000,"OKC","SG/SF","LAC",17.5248,6.8152,12.17
"Patrick Patterson",3100,"OKC","PF/C","LAC",13.104,2.496,7.8
"Alex Abrines",3300,"OKC","SG/SF","LAC",13.335,1.905,7.62
"Jerami Grant",3700,"OKC","SF/PF","LAC",23.87,6.93,15.4
"Raymond Felton",3800,"OKC","PG/SG","LAC",30.0099,5.9301,17.97
"Blake Griffin",8200,"LAC","PF/C","OKC",62.4932,18.6668,40.58
"DeAndre Jordan",6700,"LAC","C","OKC",42.1476,21.7124,31.93
"Jawun Evans",3700,"LAC","PG","OKC",10.5552,4.1048,7.33
"C.J. Williams",3800,"LAC","SG","OKC",16.2432,6.3168,11.28
"Milos Teodosic",5100,"LAC","PG/SG","OKC",37.3104,14.5096,25.91
"Montrezl Harrell",3600,"LAC","PF/C","OKC",17.7232,2.4168,10.07
"Wesley Johnson",3900,"LAC","SG/SF","OKC",15.3105,1.9895,8.65
"Austin Rivers",6000,"LAC","PG/SG","OKC",40.5756,11.4444,26.01
"Lou Williams",7200,"LAC","PG/SG","OKC",48.0384,18.6816,33.36
"Sam Dekker",3600,"LAC","SF/PF","OKC",13.6776,3.0024,8.34
"Russell Westbrook",11300,"OKC","PG","LAC",74.5134,46.6466,60.58
"Paul George",7000,"OKC","SF","LAC",48.02,20.58,34.3
"David West",3600,"GSW","PF/C","HOU",24.633,5.967,15.3
"Jordan Bell",5000,"GSW","PF/C","HOU",27.432,10.668,19.05
"Stephen Curry",8400,"GSW","PG/SG","HOU",74.0805,39.0195,56.55
"Nick Young",3200,"GSW","SG","HOU",22.5722,5.4678,14.02
"Shaun Livingston",3500,"GSW","PG/SG","HOU",26.2105,7.6095,16.91
"Draymond Green",6600,"GSW","PF/C","HOU",56.573,24.827,40.7
"Andre Iguodala",3900,"GSW","SG/SF","HOU",31.1493,11.2307,21.19
"Zaza Pachulia",3400,"GSW","C","HOU",20.9628,4.9172,12.94
"Eric Gordon",6500,"HOU","SG","GSW",50.193,20.007,35.1
"Trevor Ariza",5300,"HOU","SG/SF","GSW",38.3535,18.4665,28.41
"Briante Weber",3000,"HOU","PG","GSW",11.736,4.564,8.15
"Gerald Green",4000,"HOU","SG/SF","GSW",29.6352,11.5248,20.58
"Patrick McCaw",3500,"GSW","PG/SF","HOU",25.2756,3.2844,14.28
"Chris Paul",9800,"HOU","PG/SG","GSW",82.9292,26.9108,54.92
"Tarik Black",3500,"HOU","PF/C","GSW",12.4152,2.3648,7.39
"Ryan Anderson",4300,"HOU","PF/C","GSW",35.6448,9.4752,22.56
"P.J. Tucker",3700,"HOU","SF/PF","GSW",28.7056,8.5744,18.64
"Clint Capela",6800,"HOU","C","GSW",49.5368,15.6432,32.59
"Klay Thompson",6100,"GSW","SG","HOU",50.991,22.909,36.95
