Player Name,Likes,Inj,Pos,Salary,Team,Opp,Vegas Pts,Vegas Spread,Defense Pass Yds/G,Defense Rush Yds/G,DvP,L3 Pass Att,S Pass Att,Proj Pass Att,Red Zone Pass Att,Yards Per Pass Att,L3 Rush Att,S Rush Att,Proj Rush Att,Red Zone Rush Att,Yards Per Rush Att,L3 Targets,S Targets,Proj Targets,Red Zone Targets,Yards Per Target,Projected Usage,L3 FP,L16 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Kelvin Benjamin,2,,WR,6400,CAR,PHI,23.5,CAR by 3,25%,-41%,39%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,6.5,0.6,10.9,12,12.0,10.6,10.6,3.7,17.6,11.9,1.9,18.9,3.0
Tyreek Hill,8,Q,WR,6400,KC,PIT,24.8,KC by 3.5,-39%,28%,-40%,0.0,0.0,0.0,0.0,0.0,1.0,1.2,1.5,0.0,4.0,6.7,6.8,6.6,0.2,10.5,14,15.1,16.8,16.8,8.0,25.6,14.8,2.3,7.5,1.2
Alex Smith,5,,QB,6400,KC,PIT,24.8,KC by 3.5,-39%,28%,-42%,31.7,31.6,31.3,4.6,8.8,4.7,4.6,3.0,0.6,4.7,0.0,0.0,0.0,0.0,0.0,61,24.1,24.5,24.5,16.0,32.9,17.3,2.7,15.1,2.4
Pierre Garcon,6,,WR,6300,SF,@WAS,17.5,WAS by 11.5,-2%,-17%,-46%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,8.8,8.6,0.8,8.6,14,16.4,13.8,13.8,6.2,21.3,14.3,2.3,10.5,1.7
Marcus Mariota,6,,QB,6300,TEN,IND,26.8,TEN by 7,29%,-3%,41%,23.0,27.5,30.3,2.8,7.2,5.7,5.0,4.8,1.5,5.8,0.0,0.0,0.0,0.0,0.0,60,17.1,17.6,17.6,15.1,20.1,20.5,3.3,18.2,2.9
Zach Ertz,1,,TE,6300,PHI,@CAR,20.5,CAR by 3,-14%,-25%,-20%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.6,8.4,1.2,8.1,13,16.6,16.3,16.3,14.0,18.7,15.0,2.4,15.8,2.5
Alshon Jeffery,,,WR,6300,PHI,@CAR,20.5,CAR by 3,-14%,-25%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.6,8.8,0.8,6.5,14,9.2,11.7,11.7,5.5,17.9,15.4,2.4,11.1,1.8
Jameis Winston,12,Q,QB,6200,TB,@ARI,24.5,TB by 2.5,2%,-11%,19%,41.3,38.5,35.1,4.5,7.8,2.7,2.3,2.4,1.0,3.3,0.0,0.0,0.0,0.0,0.0,63,24.2,21.2,21.2,14.3,28.2,18.4,3.0,2.4,0.4
DeVante Parker,,Q,WR,6200,MIA,@ATL,16.0,ATL by 14,-1%,-13%,-28%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,7.0,0.0,0.5,8.4,0,12.0,12.2,12.2,4.0,20.3,0.0,0.0,0.0,0.0
Carlos Hyde,,,RB,6200,SF,@WAS,17.5,WAS by 11.5,-2%,-17%,-18%,0.0,0.0,0.0,0.0,0.0,16.3,14.6,10.5,3.6,4.5,3.7,4.6,3.4,0.8,4.1,23,13.9,15.1,15.1,7.0,23.3,12.7,2.0,24.5,4.0
Devin Funchess,2,,WR,6100,CAR,PHI,23.5,CAR by 3,25%,-41%,39%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,6.5,0.8,7.7,12,18.0,13.8,13.8,5.3,22.3,13.9,2.3,6.6,1.1
Carson Palmer,7,,QB,6100,ARI,TB,22.0,TB by 2.5,36%,-18%,10%,47.7,45.4,38.5,6.6,6.9,1.7,1.8,1.0,0.2,1.8,0.0,0.0,0.0,0.0,0.0,61,20.2,18.5,18.5,13.6,23.4,17.4,2.9,21.9,3.6
Emmanuel Sanders,5,O,WR,6100,DEN,NYG,25.5,DEN by 13.5,-1%,30%,-23%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,8.5,7.4,1.5,5.6,12,15.1,12.8,12.8,4.1,21.4,0.0,0.0,12.6,2.1
Travis Kelce,8,,TE,6100,KC,PIT,24.8,KC by 3.5,-39%,28%,-14%,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.0,0.0,3.5,6.7,7.4,6.9,1.4,9.5,12,15.4,16.6,16.6,5.1,28.1,14.7,2.4,7.7,1.3
Sam Bradford,,O,QB,6000,MIN,GB,21.5,GB by 3,-12%,14%,-5%,21.5,21.5,0.0,5.0,8.9,1.0,1.0,0.0,1.0,-1.5,0.0,0.0,0.0,0.0,0.0,0,15.0,15.0,15.0,-4.2,34.2,0.0,0.0,0.0,0.0
Adam Thielen,25,,WR,6000,MIN,GB,21.5,GB by 3,-12%,14%,8%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.2,0.0,11.0,8.0,8.0,9.2,0.8,9.8,16,11.4,14.1,14.1,6.0,22.1,17.3,2.9,18.7,3.1
Bilal Powell,0,Q,RB,6000,NYJ,NE,19.5,NE by 9.5,42%,16%,38%,0.0,0.0,0.0,0.0,0.0,12.7,10.2,0.0,0.6,4.7,3.3,3.6,0.0,0.6,4.0,0,16.3,11.8,11.8,0.1,23.6,0.0,0.0,0.0,0.0
Demaryius Thomas,5,Q,WR,6000,DEN,NYG,25.5,DEN by 13.5,-1%,30%,-23%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,7.5,7.8,0.5,8.2,13,10.3,10.7,10.7,4.7,16.6,14.3,2.4,25.3,4.2
Derek Carr,5,,QB,5900,OAK,LAC,25.5,OAK by 3,-16%,51%,-3%,25.7,27.3,32.2,4.0,6.9,0.7,1.0,1.7,0.0,1.8,0.0,0.0,0.0,0.0,0.0,62,12.7,14.2,14.2,7.4,21.0,16.9,2.9,8.8,1.5
Jordan Howard,1,,RB,5900,CHI,@BAL,17.3,BAL by 5,-10%,16%,9%,0.0,0.0,0.0,0.0,0.0,20.0,16.4,15.7,1.6,4.0,3.0,3.0,2.7,0.2,3.3,32,19.1,14.7,14.7,1.7,27.7,13.3,2.3,21.6,3.7
Christian McCaffrey,,,RB,5900,CAR,PHI,23.5,CAR by 3,25%,-41%,-13%,0.0,0.0,0.0,0.0,0.0,4.3,6.8,5.2,1.0,2.8,8.0,7.2,5.2,1.0,6.6,19,15.8,13.7,13.7,7.5,19.9,13.8,2.3,22.4,3.8
Randall Cobb,0,,WR,5900,GB,@MIN,24.5,GB by 3,1%,-25%,5%,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.0,10.0,6.0,7.8,5.9,0.8,7.0,11,11.4,12.9,12.9,8.5,17.4,12.8,2.2,5.8,1.0
DeSean Jackson,13,,WR,5800,TB,@ARI,24.5,TB by 2.5,2%,-11%,21%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,7.3,6.0,0.3,8.6,10,13.7,12.0,12.0,4.3,19.6,12.1,2.1,12.8,2.2
Jacoby Brissett,10,,QB,5800,IND,@TEN,19.8,TEN by 7,3%,3%,31%,29.0,25.4,35.5,2.8,7.9,5.3,4.4,3.6,0.8,3.8,0.0,0.0,0.0,0.0,0.0,67,20.4,14.6,14.6,4.4,24.8,16.7,2.9,14.0,2.4
Michael Crabtree,11,,WR,5800,OAK,LAC,25.5,OAK by 3,-16%,51%,10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,6.0,6.9,0.8,10.5,13,18.0,17.1,17.1,4.4,29.7,12.6,2.2,17.2,3.0
Doug Martin,1,,RB,5800,TB,@ARI,24.5,TB by 2.5,2%,-11%,-20%,0.0,0.0,0.0,0.0,0.0,13.0,13.0,14.9,2.0,5.7,3.0,3.0,1.8,0.0,2.7,28,15.2,15.2,15.2,15.2,15.2,10.1,1.7,15.4,2.7
Terrelle Pryor Sr.,3,,WR,5700,WAS,SF,29.0,WAS by 11.5,10%,9%,26%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,4.3,6.0,6.1,0.5,7.8,11,8.3,9.4,9.4,3.6,15.2,11.1,1.9,5.3,0.9
Jay Ajayi,7,,RB,5700,MIA,@ATL,16.0,ATL by 14,-1%,-13%,-6%,0.0,0.0,0.0,0.0,0.0,16.0,19.0,13.9,1.8,3.4,2.3,2.3,3.2,0.0,2.6,31,6.6,9.4,9.4,3.6,15.1,14.9,2.6,16.0,2.8
Davante Adams,16,,WR,5700,GB,@MIN,24.5,GB by 3,1%,-25%,5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,7.8,7.3,2.0,7.3,12,14.6,15.1,15.1,6.2,24.0,13.4,2.4,16.4,2.9
Ben Roethlisberger,2,,QB,5700,PIT,@KC,21.3,KC by 3.5,9%,11%,21%,41.3,39.0,37.0,5.0,6.5,1.0,1.6,1.5,0.2,-0.5,0.0,0.0,0.0,0.0,0.0,62,11.7,13.9,13.9,10.8,17.0,16.0,2.8,12.9,2.3
Andrew Luck,,O,QB,5700,IND,@TEN,19.8,TEN by 7,3%,3%,31%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derek Anderson,,,QB,5600,CAR,PHI,23.5,CAR by 3,25%,-41%,15%,7.0,7.0,0.3,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7,0.7,0.7,0.7,0.7,0.0,0.0,0.0,0.0
Aaron Jones,5,,RB,5600,GB,@MIN,24.5,GB by 3,1%,-25%,-25%,0.0,0.0,0.0,0.0,0.0,10.7,8.0,9.2,2.0,5.4,0.3,0.3,1.0,0.3,9.0,17,11.4,8.6,8.6,-2.6,19.7,6.8,1.2,5.2,0.9
Danny Amendola,6,,WR,5600,NE,@NYJ,29.0,NE by 9.5,-7%,34%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,6.8,5.4,1.3,9.9,9,13.2,14.7,14.7,9.9,19.5,9.2,1.6,7.0,1.3
Trevor Siemian,6,Q,QB,5500,DEN,NYG,25.5,DEN by 13.5,-1%,30%,14%,32.7,31.5,34.4,5.8,7.0,4.0,4.5,2.3,1.0,2.6,0.0,0.0,0.0,0.0,0.0,61,15.2,17.3,17.3,9.3,25.3,16.4,3.0,20.9,3.8
Mike Gillislee,0,,RB,5500,NE,@NYJ,29.0,NE by 9.5,-7%,34%,13%,0.0,0.0,0.0,0.0,0.0,12.0,13.8,14.9,3.6,3.6,0.0,0.0,0.3,0.0,0.0,25,4.4,9.7,9.7,1.6,17.8,11.2,2.0,3.4,0.6
Jimmy Garoppolo,,,QB,5500,NE,@NYJ,29.0,NE by 9.5,-7%,34%,4%,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Flacco,0,,QB,5400,BAL,CHI,22.3,BAL by 5,-10%,-6%,-2%,31.0,28.8,31.8,4.8,5.7,1.0,0.8,1.7,0.6,-1.3,0.0,0.0,0.0,0.0,0.0,57,6.3,8.5,8.5,2.4,14.5,13.7,2.5,7.4,1.4
Lamar Miller,13,,RB,5400,HOU,CLE,26.5,HOU by 7,0%,-28%,-8%,0.0,0.0,0.0,0.0,0.0,16.0,16.6,15.5,2.0,4.0,3.0,2.8,2.5,0.2,9.6,30,15.8,14.1,14.1,5.6,22.7,13.5,2.5,11.1,2.1
Javorius Allen,5,,RB,5400,BAL,CHI,22.3,BAL by 5,-10%,-6%,2%,0.0,0.0,0.0,0.0,0.0,10.3,13.2,11.1,2.8,3.5,5.7,4.8,4.0,0.6,4.0,26,12.2,13.0,13.0,6.6,19.4,12.6,2.3,9.6,1.8
Tyrell Williams,1,,WR,5400,LAC,@OAK,22.5,OAK by 3,0%,17%,-3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.2,5.0,0.2,10.0,9,10.7,10.4,10.4,1.3,19.5,9.7,1.8,4.7,0.9
Rishard Matthews,6,,WR,5400,TEN,IND,26.8,TEN by 7,29%,-3%,34%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,-3.0,8.0,7.6,6.3,0.8,7.5,11,11.6,10.8,10.8,4.9,16.8,13.8,2.6,10.9,2.0
Andre Ellington,6,,RB,5300,ARI,TB,22.0,TB by 2.5,36%,-18%,-17%,0.0,0.0,0.0,0.0,0.0,3.7,2.6,4.7,0.2,3.8,10.7,8.0,5.7,0.8,6.4,16,15.9,11.7,11.7,5.5,17.9,11.3,2.1,0.0,0.0
Josh McCown,2,,QB,5200,NYJ,NE,19.5,NE by 9.5,42%,16%,69%,28.0,29.4,34.0,2.4,6.9,2.7,2.8,1.3,0.4,2.5,0.0,0.0,0.0,0.0,0.0,66,12.0,12.9,12.9,9.1,16.7,15.9,3.1,25.3,4.9
DeMarco Murray,11,,RB,5200,TEN,IND,26.8,TEN by 7,29%,-3%,-13%,0.0,0.0,0.0,0.0,0.0,11.7,11.2,16.4,0.6,4.9,3.0,2.6,3.5,0.0,3.0,34,12.5,9.8,9.8,2.7,17.0,18.7,3.6,18.7,3.6
James White,0,,RB,5200,NE,@NYJ,29.0,NE by 9.5,-7%,34%,13%,0.0,0.0,0.0,0.0,0.0,2.7,4.0,2.8,1.6,3.8,7.3,7.0,4.1,0.8,6.6,11,10.7,11.9,11.9,6.5,17.3,9.8,1.9,8.5,1.6
Will Fuller V,4,,WR,5200,HOU,CLE,26.5,HOU by 7,0%,-28%,-6%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,4.5,4.5,4.5,6.4,1.5,10.2,11,20.0,20.0,20.0,19.8,20.3,11.0,2.1,14.2,2.7
Tarik Cohen,1,,RB,5100,CHI,@BAL,17.3,BAL by 5,-10%,16%,9%,0.0,0.0,0.0,0.0,0.0,8.0,7.2,5.3,0.4,5.4,3.0,6.0,5.1,1.0,5.0,18,8.4,12.9,12.9,4.4,21.3,11.4,2.2,9.4,1.8
Sterling Shepard,,Q,WR,5100,NYG,@DEN,12.0,DEN by 13.5,-8%,-52%,-18%,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,4.3,5.7,5.8,8.3,1.2,9.1,14,13.9,11.7,11.7,1.1,22.4,13.6,2.7,0.0,0.0
Duke Johnson Jr.,8,,RB,5100,CLE,@HOU,19.5,HOU by 7,-3%,-5%,-16%,0.0,0.0,0.0,0.0,0.0,4.0,3.2,3.2,0.8,4.8,6.7,6.2,5.7,0.0,8.7,15,20.2,15.1,15.1,7.5,22.8,10.5,2.1,6.9,1.4
Brian Hoyer,0,,QB,5100,SF,@WAS,17.5,WAS by 11.5,-2%,-17%,-17%,44.0,38.8,36.9,5.6,6.2,1.3,1.0,1.5,0.4,1.4,0.0,0.0,0.0,0.0,0.0,64,21.3,14.4,14.4,2.1,26.8,16.1,3.2,1.4,0.3
Mitchell Trubisky,0,,QB,5000,CHI,@BAL,17.3,BAL by 5,-10%,16%,-21%,12.5,12.5,33.7,1.0,5.1,1.5,1.5,1.7,0.0,7.3,0.0,0.0,0.0,0.0,0.0,61,5.7,5.7,5.7,-2.3,13.7,12.2,2.4,10.7,2.1
Jordan Reed,12,,TE,5000,WAS,SF,29.0,WAS by 11.5,10%,9%,-58%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,6.3,6.8,0.3,5.5,12,8.2,8.2,8.2,5.3,11.0,14.5,2.9,7.7,1.5
Derrick Henry,0,,RB,5000,TEN,IND,26.8,TEN by 7,29%,-3%,-13%,0.0,0.0,0.0,0.0,0.0,7.7,8.6,7.1,1.2,4.3,0.3,0.2,0.9,0.0,10.0,14,3.0,5.3,5.3,-0.8,11.5,7.4,1.5,24.5,4.9
Marshawn Lynch,7,,RB,5000,OAK,LAC,25.5,OAK by 3,-16%,51%,23%,0.0,0.0,0.0,0.0,0.0,9.0,11.4,11.3,1.8,3.4,1.3,1.6,1.6,0.0,4.8,23,5.7,7.8,7.8,2.7,12.9,11.3,2.3,6.3,1.3
Chris Thompson,15,,RB,5000,WAS,SF,29.0,WAS by 11.5,10%,9%,33%,0.0,0.0,0.0,0.0,0.0,5.7,5.0,7.6,0.8,7.1,5.3,5.3,4.5,0.3,11.2,21,20.7,19.4,19.4,6.0,32.8,13.9,2.8,20.8,4.2
Jared Goff,0,,QB,5000,LAR,@JAX,21.5,LAR by 1,-22%,37%,-48%,37.0,32.8,31.1,5.8,8.3,1.0,1.4,1.8,0.6,3.3,0.0,0.0,0.0,0.0,0.0,57,17.5,16.7,16.7,11.4,22.1,12.6,2.5,9.9,2.0
