Player Name,Likes,Inj,Pos,Salary,Team,Opp,Vegas Pts,Vegas Spread,Defense Pass Yds/G,Defense Rush Yds/G,DvP,L3 Pass Att,S Pass Att,Proj Pass Att,Red Zone Pass Att,Yards Per Pass Att,L3 Rush Att,S Rush Att,Proj Rush Att,Red Zone Rush Att,Yards Per Rush Att,L3 Targets,S Targets,Proj Targets,Red Zone Targets,Yards Per Target,Projected Usage,L3 FP,L16 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Tom Brady,4,,QB,7500,NE,@MIA,29.3,NE by 10.5,-2%,7%,3%,31.7,36.5,32.0,5.5,8.3,1.7,1.8,2.0,0.6,1.1,0.0,0.0,0.0,0.0,0.0,56,20.2,22.1,22.1,13.3,30.8,21.4,2.9,11.3,1.5
Travis Kelce,10,,TE,7400,KC,OAK,26.3,KC by 4,6%,-4%,11%,0.3,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,3.5,8.7,7.8,7.1,1.2,9.3,13,17.7,17.2,17.2,7.8,26.6,15.0,2.0,14.4,1.9
Rob Gronkowski,,S,TE,7300,NE,@MIA,29.3,NE by 10.5,-2%,7%,30%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,7.7,0.0,1.5,10.0,0,19.5,17.1,17.1,8.4,25.8,0.0,0.0,0.0,0.0
A.J. Green,14,,WR,7300,CIN,CHI,23.0,CIN by 6,-3%,3%,2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.9,8.9,1.3,8.3,19,17.8,17.1,17.1,7.2,26.9,17.1,2.3,10.4,1.4
Adam Thielen,9,,WR,7200,MIN,@CAR,21.5,MIN by 2.5,-8%,-19%,3%,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,11.0,8.3,9.3,8.0,1.0,9.4,12,17.8,17.2,17.2,8.5,25.8,15.1,2.1,25.5,3.5
LeSean McCoy,11,,RB,7200,BUF,IND,20.0,BUF by 3.5,20%,-1%,-2%,0.0,0.0,0.0,0.0,0.0,16.7,17.3,18.2,2.4,4.1,3.3,5.2,4.0,1.0,4.9,37,17.6,16.8,16.8,7.6,26.0,15.4,2.1,24.6,3.4
Carson Wentz,2,O,QB,7100,PHI,@LAR,24.3,PHI by 1,-7%,12%,-19%,36.0,33.3,34.8,4.1,7.5,5.7,5.1,2.6,0.6,4.6,0.0,0.0,0.0,0.0,0.0,61,22.0,23.0,23.0,17.1,28.8,0.0,0.0,28.2,4.0
Tyreek Hill,10,,WR,7100,KC,OAK,26.3,KC by 4,6%,-4%,0%,0.0,0.1,0.0,0.1,0.0,1.0,1.3,2.1,0.1,3.8,9.0,7.2,6.5,0.2,10.6,16,22.4,17.3,17.3,6.8,27.7,15.5,2.2,11.5,1.6
Michael Thomas,0,,WR,7100,NO,@ATL,24.8,ATL by 2,-9%,4%,-12%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,9.3,8.6,0.8,7.9,13,14.4,15.3,15.3,9.5,21.0,14.8,2.1,30.7,4.3
Leonard Fournette,4,,RB,7000,JAX,SEA,21.5,JAX by 2.5,-2%,-10%,-16%,0.0,0.0,0.0,0.0,0.0,20.0,20.7,20.3,2.4,4.0,3.3,3.4,2.3,0.2,5.7,35,13.6,18.7,18.7,10.1,27.2,17.1,2.4,24.9,3.6
Mike Evans,1,,WR,6900,TB,DET,23.5,DET by 1,8%,5%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,9.3,9.2,1.1,7.2,15,11.1,13.7,13.7,7.3,20.0,15.3,2.2,4.5,0.7
Zach Ertz,0,Q,TE,6800,PHI,@LAR,24.3,PHI by 1,-7%,12%,-18%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.7,0.0,1.1,7.8,0,12.2,15.2,15.2,8.0,22.4,0.0,0.0,0.0,0.0
Ezekiel Elliott,1,S,RB,6800,DAL,@NYG,23.3,DAL by 4,15%,20%,2%,0.0,0.0,0.0,0.0,0.0,28.7,23.9,0.0,4.4,4.1,1.7,3.3,0.0,0.3,8.1,0,29.9,22.9,22.9,11.3,34.5,0.0,0.0,0.0,0.0
Philip Rivers,9,,QB,6800,LAC,WAS,26.3,LAC by 6,-2%,8%,6%,36.0,35.9,34.7,4.7,7.6,2.3,1.3,2.7,0.5,-0.4,0.0,0.0,0.0,0.0,0.0,57,23.5,18.2,18.2,11.8,24.7,21.6,3.2,23.8,3.5
Marvin Jones Jr.,13,,WR,6800,DET,@TB,24.5,DET by 1,18%,8%,32%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.3,7.1,1.0,9.3,13,21.1,15.6,15.6,5.8,25.4,15.4,2.3,9.4,1.4
Michael Crabtree,10,,WR,6700,OAK,@KC,22.3,KC by 4,11%,18%,24%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.6,8.4,0.8,7.6,12,6.7,13.0,13.0,3.8,22.3,14.1,2.1,15.0,2.2
Christian McCaffrey,3,,RB,6700,CAR,MIN,19.0,MIN by 2.5,-7%,-29%,-26%,0.0,0.0,0.0,0.0,0.0,6.0,6.8,6.1,1.1,3.5,6.0,7.5,7.5,0.9,5.6,23,15.9,15.0,15.0,9.7,20.4,13.6,2.0,8.3,1.2
Drew Brees,0,,QB,6700,NO,@ATL,24.8,ATL by 2,-9%,4%,1%,35.7,34.0,33.8,4.9,8.1,2.0,2.2,3.4,0.5,0.5,0.0,0.0,0.0,0.0,0.0,57,18.1,18.1,18.1,13.2,23.0,17.2,2.6,18.0,2.7
Jared Goff,3,,QB,6600,LAR,PHI,23.3,PHI by 1,-1%,-38%,-3%,37.0,32.7,36.7,5.4,8.1,2.0,1.9,1.6,0.6,2.4,0.0,0.0,0.0,0.0,0.0,64,16.6,18.7,18.7,11.2,26.1,17.5,2.7,15.2,2.3
Davante Adams,2,,WR,6600,GB,@CLE,20.5,GB by 2.5,1%,-11%,-8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,8.1,8.0,1.6,7.7,13,17.0,14.9,14.9,7.3,22.4,11.0,1.7,30.4,4.6
Kareem Hunt,2,,RB,6500,KC,OAK,26.3,KC by 4,6%,-4%,5%,0.0,0.0,0.0,0.0,0.0,12.7,16.1,13.2,1.8,4.8,3.3,3.9,2.9,0.5,7.8,30,7.9,18.0,18.0,5.8,30.2,12.4,1.9,25.8,4.0
Alex Smith,14,,QB,6500,KC,OAK,26.3,KC by 4,6%,-4%,9%,36.3,33.5,32.7,4.2,8.1,3.7,4.0,2.5,0.4,6.4,0.0,0.0,0.0,0.0,0.0,65,21.7,22.1,22.1,12.4,31.7,18.2,2.8,12.1,1.9
Robby Anderson,3,,WR,6500,NYJ,@DEN,20.8,NYJ by 1,-10%,-16%,-17%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.1,4.0,9.7,7.2,6.6,0.5,9.5,10,25.5,15.2,15.2,5.8,24.7,11.9,1.8,5.7,0.9
Larry Fitzgerald,12,,WR,6500,ARI,TEN,19.8,TEN by 2.5,7%,-21%,9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,9.7,9.7,1.3,7.6,16,18.7,17.5,17.5,6.8,28.2,16.3,2.5,9.4,1.4
Golden Tate,3,,WR,6400,DET,@TB,24.5,DET by 1,18%,8%,32%,0.0,0.0,0.0,0.0,0.0,0.7,0.4,0.4,0.0,4.4,7.3,7.8,7.1,0.5,8.2,14,9.0,14.4,14.4,7.2,21.7,13.8,2.2,22.5,3.5
Derek Carr,6,,QB,6400,OAK,@KC,22.3,KC by 4,11%,18%,15%,36.3,34.5,38.7,3.4,7.2,1.3,1.3,2.3,0.0,1.1,0.0,0.0,0.0,0.0,0.0,59,15.6,16.4,16.4,9.3,23.5,17.6,2.8,12.4,1.9
Matt Ryan,1,,QB,6400,ATL,NO,26.8,ATL by 2,-4%,3%,7%,30.3,32.5,34.0,4.6,7.8,1.7,1.8,2.0,0.3,4.4,0.0,0.0,0.0,0.0,0.0,61,14.6,16.1,16.1,11.9,20.4,18.8,2.9,9.8,1.5
David Johnson,1,O,RB,6300,ARI,TEN,19.8,TEN by 2.5,7%,-21%,-4%,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,3.0,2.1,9.0,9.0,0.0,1.0,7.4,0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0
Alshon Jeffery,0,,WR,6300,PHI,@LAR,24.3,PHI by 1,-7%,12%,-9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,7.9,8.1,0.8,7.2,13,15.0,13.6,13.6,7.1,20.0,14.7,2.3,16.2,2.6
Ben Roethlisberger,2,,QB,6300,PIT,BAL,24.5,PIT by 6,-13%,3%,-36%,43.3,36.3,34.8,5.6,7.4,1.7,1.9,1.8,0.3,1.4,0.0,0.0,0.0,0.0,0.0,57,27.8,18.3,18.3,11.1,25.6,17.3,2.7,31.7,5.0
Matthew Stafford,3,,QB,6300,DET,@TB,24.5,DET by 1,18%,8%,9%,31.7,35.3,32.1,5.1,7.8,2.3,2.1,1.8,0.2,3.6,0.0,0.0,0.0,0.0,0.0,64,16.4,18.8,18.8,13.5,24.1,19.2,3.0,20.2,3.2
Cooper Kupp,1,,WR,6200,LAR,PHI,23.3,PHI by 1,-1%,-38%,0%,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.5,7.9,1.6,8.5,13,15.3,11.5,11.5,5.8,17.1,12.9,2.1,25.8,4.2
Cam Newton,0,,QB,6200,CAR,MIN,19.0,MIN by 2.5,-7%,-29%,-17%,30.0,31.4,36.5,3.6,6.9,6.7,7.4,5.1,1.3,5.8,0.0,0.0,0.0,0.0,0.0,69,24.5,20.4,20.4,11.1,29.7,17.8,2.9,15.5,2.5
Russell Wilson,1,,QB,6200,SEA,@JAX,19.0,JAX by 2.5,-26%,6%,-39%,35.7,36.8,35.8,5.7,7.4,6.7,5.9,4.7,0.4,6.1,0.0,0.0,0.0,0.0,0.0,67,27.2,24.9,24.9,15.5,34.2,17.5,2.8,24.8,4.0
Devin Funchess,1,,WR,6100,CAR,MIN,19.0,MIN by 2.5,-7%,-29%,-3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,7.5,8.6,0.8,7.8,14,21.0,13.6,13.6,5.7,21.6,12.3,2.0,14.9,2.4
Case Keenum,2,,QB,6100,MIN,@CAR,21.5,MIN by 2.5,-8%,-19%,-9%,32.7,32.7,34.0,3.4,7.5,4.7,2.5,2.9,0.5,3.8,0.0,0.0,0.0,0.0,0.0,57,20.5,17.2,17.2,8.5,26.0,17.0,2.8,22.2,3.6
Aaron Rodgers,,O,QB,6000,GB,@CLE,20.5,GB by 2.5,1%,-11%,8%,19.7,32.2,0.0,5.2,7.2,1.7,3.0,0.0,0.2,4.6,0.0,0.0,0.0,0.0,0.0,0,15.9,20.1,20.1,10.2,30.0,0.0,0.0,0.0,0.0
Josh McCown,3,O,QB,6000,NYJ,@DEN,20.8,NYJ by 1,-10%,-16%,-2%,37.0,32.1,31.8,3.4,7.5,3.0,2.9,3.2,0.7,3.3,0.0,0.0,0.0,0.0,0.0,54,25.6,18.9,18.9,11.0,26.8,0.0,0.0,0.5,0.1
Evan Engram,8,,TE,6000,NYG,DAL,19.3,DAL by 4,3%,-1%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.8,7.9,0.7,6.1,14,9.9,12.0,12.0,4.8,19.2,12.7,2.1,9.4,1.6
Carlos Hyde,4,,RB,6000,SF,@HOU,23.5,SF by 1.5,4%,-4%,-18%,0.0,0.0,0.0,0.0,0.0,16.7,14.5,12.2,2.5,4.0,7.0,6.5,5.0,0.8,3.9,29,11.9,14.9,14.9,8.3,21.5,13.9,2.3,13.8,2.3
JuJu Smith-Schuster,,S,WR,6000,PIT,BAL,24.5,PIT by 6,-13%,3%,-17%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,5.1,0.0,1.1,10.4,0,11.7,11.7,11.7,2.2,21.1,0.0,0.0,0.0,0.0
Robert Woods,1,Q,WR,6000,LAR,PHI,23.3,PHI by 1,-1%,-38%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,6.0,8.7,7.0,0.0,0.5,10.0,0,26.4,14.8,14.8,3.7,25.8,0.0,0.0,0.0,0.0
Jarvis Landry,3,,WR,6000,MIA,NE,18.8,NE by 10.5,12%,10%,13%,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.4,0.0,-7.0,8.7,10.3,8.6,1.3,5.7,15,15.6,15.4,15.4,10.7,20.0,12.2,2.0,24.6,4.1
Rex Burkhead,10,,RB,5900,NE,@MIA,29.3,NE by 10.5,-2%,7%,9%,0.0,0.0,0.0,0.0,0.0,10.0,6.9,10.1,1.5,4.4,4.0,3.8,3.4,0.8,6.8,22,17.4,13.1,13.1,5.7,20.5,14.0,2.4,16.3,2.8
Kirk Cousins,0,,QB,5900,WAS,@LAC,20.3,LAC by 6,-9%,19%,-17%,33.3,34.4,38.8,4.4,8.0,3.0,3.3,2.8,0.7,3.9,0.0,0.0,0.0,0.0,0.0,68,20.6,20.9,20.9,12.3,29.5,16.1,2.7,9.8,1.7
Jamaal Williams,2,,RB,5900,GB,@CLE,20.5,GB by 2.5,1%,-11%,-4%,0.0,0.0,0.0,0.0,0.0,20.0,7.6,17.8,0.9,3.7,4.7,1.6,2.6,0.1,8.5,34,22.1,7.7,7.7,-2.3,17.7,12.3,2.1,30.8,5.2
Jamison Crowder,2,,WR,5900,WAS,@LAC,20.3,LAC by 6,-9%,19%,-8%,0.0,0.0,0.0,0.0,0.0,0.3,0.5,1.1,0.0,5.8,8.3,7.2,7.1,1.0,7.9,13,18.5,11.5,11.5,2.4,20.6,13.2,2.2,6.4,1.1
Dez Bryant,11,,WR,5900,DAL,@NYG,23.3,DAL by 4,15%,20%,5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,9.1,8.6,1.7,5.9,13,12.7,12.7,12.7,7.8,17.5,14.9,2.5,16.3,2.8
Jameis Winston,3,,QB,5900,TB,DET,23.5,DET by 1,8%,5%,2%,27.7,32.3,34.6,3.2,7.5,3.3,2.2,2.5,0.9,3.5,0.0,0.0,0.0,0.0,0.0,61,9.9,16.2,16.2,5.9,26.5,19.1,3.2,17.4,2.9
Devonta Freeman,,,RB,5800,ATL,NO,26.8,ATL by 2,-4%,3%,1%,0.0,0.0,0.0,0.0,0.0,8.3,12.8,13.8,1.9,4.6,2.3,2.6,2.0,0.6,5.5,27,6.6,12.6,12.6,5.0,20.2,12.9,2.2,15.1,2.6
Stefon Diggs,1,,WR,5800,MIN,@CAR,21.5,MIN by 2.5,-8%,-19%,3%,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.6,0.0,2.2,6.0,6.5,6.3,0.8,9.7,11,8.5,13.9,13.9,1.9,25.9,11.4,2.0,12.4,2.1
Lamar Miller,17,,RB,5800,HOU,SF,22.0,SF by 1.5,2%,13%,24%,0.0,0.0,0.0,0.0,0.0,18.0,16.2,20.5,1.6,3.7,4.0,3.2,2.8,0.3,8.1,35,14.8,14.1,14.1,7.9,20.3,16.5,2.8,8.0,1.4
Marcus Mariota,2,Q,QB,5800,TEN,@ARI,22.3,TEN by 2.5,2%,-9%,13%,27.0,29.9,32.4,3.0,7.4,3.7,3.9,3.6,1.1,5.0,0.0,0.0,0.0,0.0,0.0,59,16.6,16.6,16.6,12.5,20.6,16.1,2.8,5.5,0.9
Amari Cooper,1,Q,WR,5800,OAK,@KC,22.3,KC by 4,11%,18%,24%,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,4.0,5.7,7.7,0.0,0.8,5.9,0,9.8,11.4,11.4,-1.3,24.1,0.0,0.0,0.0,0.0
Dion Lewis,2,Q,RB,5800,NE,@MIA,29.3,NE by 10.5,-2%,7%,9%,0.0,0.0,0.0,0.0,0.0,13.3,9.3,12.9,1.7,5.3,2.0,1.3,0.9,0.2,5.4,23,14.4,9.6,9.6,4.2,15.1,11.5,2.0,11.7,2.0
Marshawn Lynch,4,,RB,5700,OAK,@KC,22.3,KC by 4,11%,18%,-2%,0.0,0.0,0.0,0.0,0.0,18.0,12.7,18.0,1.5,4.0,2.3,1.7,1.9,0.2,6.2,29,17.3,10.8,10.8,3.0,18.5,14.5,2.5,13.4,2.4
Mohamed Sanu,0,,WR,5700,ATL,NO,26.8,ATL by 2,-4%,3%,-3%,0.3,0.1,0.0,0.0,51.0,0.3,0.2,0.0,0.1,3.5,5.7,6.0,6.7,0.8,7.5,11,13.5,11.7,11.7,6.2,17.1,10.9,1.9,20.3,3.6
Delanie Walker,2,,TE,5700,TEN,@ARI,22.3,TEN by 2.5,2%,-9%,-4%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,-1.0,6.3,6.8,6.7,0.7,8.2,11,16.3,11.9,11.9,7.5,16.2,10.5,1.8,9.2,1.6
T.Y. Hilton,0,,WR,5700,IND,@BUF,16.5,BUF by 3.5,6%,10%,-5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.7,7.9,0.7,9.9,13,7.3,12.7,12.7,0.3,25.0,13.3,2.3,4.0,0.7
Brett Hundley,,,QB,5700,GB,@CLE,20.5,GB by 2.5,1%,-11%,8%,28.0,25.8,33.0,2.6,6.2,3.7,2.6,4.2,0.4,8.4,0.0,0.0,0.0,0.0,0.0,61,12.9,11.4,11.4,4.5,18.4,13.5,2.4,25.7,4.5
Samaje Perine,2,Q,RB,5600,WAS,@LAC,20.3,LAC by 6,-9%,19%,9%,0.0,0.0,0.0,0.0,0.0,19.7,10.4,14.1,1.6,3.7,3.0,1.3,2.0,0.1,8.3,26,17.2,7.4,7.4,-0.2,15.1,10.3,1.8,9.2,1.6
Sammy Watkins,2,,WR,5600,LAR,PHI,23.3,PHI by 1,-1%,-38%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,4.3,6.4,0.6,10.4,11,12.5,10.2,10.2,1.6,18.9,11.6,2.1,11.1,2.0
Dak Prescott,2,,QB,5600,DAL,@NYG,23.3,DAL by 4,15%,20%,17%,26.7,30.8,32.5,4.3,6.6,2.3,3.3,3.6,0.8,7.1,0.0,0.0,0.0,0.0,0.0,55,7.6,17.9,17.9,8.5,27.2,16.7,3.0,29.6,5.3
Jimmy Garoppolo,10,,QB,5500,SF,@HOU,23.5,SF by 1.5,4%,-4%,22%,19.5,19.5,36.1,6.0,8.0,2.5,2.5,2.4,1.0,2.4,0.0,0.0,0.0,0.0,0.0,66,8.3,8.3,8.3,3.8,12.8,16.3,3.0,19.1,3.5
Chris Hogan,1,Q,WR,5500,NE,@MIA,29.3,NE by 10.5,-2%,7%,-10%,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,5.7,5.7,6.8,5.3,1.4,8.1,9,8.3,13.6,13.6,5.9,21.2,11.0,2.0,1.1,0.2
Josh Gordon,14,,WR,5500,CLE,GB,18.0,GB by 2.5,7%,2%,17%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,8.3,1.0,7.7,13,12.5,12.5,12.5,12.5,12.5,14.6,2.7,15.9,2.9
Alfred Morris,6,,RB,5500,DAL,@NYG,23.3,DAL by 4,15%,20%,2%,0.0,0.0,0.0,0.0,0.0,17.7,7.8,18.9,1.4,5.4,0.7,0.4,1.0,0.0,5.5,30,12.2,5.5,5.5,-0.9,12.0,12.8,2.3,11.5,2.1
Marqise Lee,2,,WR,5500,JAX,SEA,21.5,JAX by 2.5,-2%,-10%,1%,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,17.0,7.0,7.5,8.0,0.7,7.1,12,11.1,11.4,11.4,4.0,18.7,11.5,2.1,11.5,2.1
Jordan Howard,3,,RB,5400,CHI,@CIN,17.0,CIN by 6,-7%,13%,6%,0.0,0.0,0.0,0.0,0.0,11.7,17.7,19.9,1.8,4.2,1.3,2.1,1.5,0.2,3.4,34,9.9,12.9,12.9,2.8,23.0,12.0,2.2,31.5,5.8
Ted Ginn Jr.,,,WR,5400,NO,@ATL,24.8,ATL by 2,-9%,4%,-12%,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.9,0.3,4.3,6.7,4.8,4.6,0.5,11.7,8,11.0,11.2,11.2,4.8,17.6,11.2,2.1,2.7,0.5
Kenyan Drake,5,,RB,5400,MIA,NE,18.8,NE by 10.5,12%,10%,4%,0.0,0.0,0.0,0.0,0.0,13.0,5.4,14.0,0.3,4.9,3.7,2.1,3.2,0.2,4.4,30,13.7,6.8,6.8,-2.2,15.9,12.4,2.3,27.3,5.1
Andy Dalton,2,,QB,5400,CIN,CHI,23.0,CIN by 6,-3%,3%,-14%,29.7,30.0,30.2,3.6,7.2,3.0,2.8,2.2,0.5,3.1,0.0,0.0,0.0,0.0,0.0,68,19.0,15.5,15.5,8.2,22.7,14.8,2.7,8.6,1.6
Doug Baldwin,2,,WR,5400,SEA,@JAX,19.0,JAX by 2.5,-26%,6%,-32%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,-4.0,5.3,7.9,8.1,0.5,8.2,13,9.8,14.4,14.4,6.3,22.4,13.4,2.5,16.8,3.1
Jerick McKinnon,0,,RB,5300,MIN,@CAR,21.5,MIN by 2.5,-8%,-19%,-9%,0.0,0.0,0.0,0.0,0.0,12.0,9.7,9.9,1.2,3.6,5.0,4.5,4.7,0.3,5.4,23,11.2,11.8,11.8,2.1,21.4,11.6,2.2,7.5,1.4
Sterling Shepard,7,,WR,5300,NYG,DAL,19.3,DAL by 4,3%,-1%,20%,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,4.3,9.3,7.1,7.9,1.1,9.3,14,16.3,13.4,13.4,3.3,23.5,13.7,2.6,2.7,0.5
Jacoby Brissett,0,,QB,5300,IND,@BUF,16.5,BUF by 3.5,6%,10%,-14%,29.7,29.9,33.1,2.7,7.1,4.3,4.0,4.3,0.7,4.3,0.0,0.0,0.0,0.0,0.0,60,12.5,14.7,14.7,7.6,21.8,15.9,3.0,7.8,1.5
Nelson Agholor,1,,WR,5200,PHI,@LAR,24.3,PHI by 1,-7%,12%,-9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,5.4,5.6,0.9,9.2,9,16.4,12.6,12.6,4.0,21.1,9.2,1.8,14.4,2.8
Joe Mixon,,Q,RB,5200,CIN,CHI,23.0,CIN by 6,-3%,3%,-5%,0.0,0.0,0.0,0.0,0.0,16.7,13.1,0.0,1.9,3.3,2.0,2.5,0.0,0.3,8.9,0,13.5,11.0,11.0,4.6,17.3,0.0,0.0,0.0,0.0
Derek Anderson,,,QB,5200,CAR,MIN,19.0,MIN by 2.5,-7%,-29%,-17%,3.5,3.5,0.4,0.0,2.4,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1,0.2,0.2,0.2,-0.4,0.9,0.0,0.0,0.0,0.0
Marquise Goodwin,8,,WR,5100,SF,@HOU,23.5,SF by 1.5,4%,-4%,8%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,12.0,5.3,5.8,7.1,0.8,9.7,12,15.6,9.5,9.5,3.2,15.8,11.7,2.3,19.6,3.8
Tyrod Taylor,,Q,QB,5100,BUF,IND,20.0,BUF by 3.5,20%,-1%,16%,24.0,27.2,0.0,3.8,6.4,5.3,5.8,0.0,1.0,4.8,0.0,0.0,0.0,0.0,0.0,0,12.6,14.7,14.7,7.9,21.6,0.0,0.0,0.0,0.0
Blake Bortles,1,,QB,5000,JAX,SEA,21.5,JAX by 2.5,-2%,-10%,-10%,32.7,31.9,34.1,3.5,6.7,4.3,3.7,3.3,1.2,6.5,0.0,0.0,0.0,0.0,0.0,57,20.4,16.5,16.5,9.0,23.9,16.2,3.2,18.5,3.7
