Player Name,Likes,Inj,Pos,Salary,Team,Opp,Vegas Pts,Vegas Spread,Defense Pass Yds/G,Defense Rush Yds/G,DvP,L3 Pass Att,S Pass Att,Proj Pass Att,Red Zone Pass Att,Yards Per Pass Att,L3 Rush Att,S Rush Att,Proj Rush Att,Red Zone Rush Att,Yards Per Rush Att,L3 Targets,S Targets,Proj Targets,Red Zone Targets,Yards Per Target,Projected Usage,L3 FP,L16 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Spencer Ware,18,,RB,5200,KC,PIT,24.0,KC by 2.5,1%,-9%,14%,0.0,0.0,0.0,0.0,0.0,17.0,15.3,14.8,1.9,4.3,2.7,3.0,3.1,0.2,10.6,29,10.0,14.5,14.5,6.0,23.0,13.5,2.6,11.6,2.2
Brock Osweiler,0,,QB,5000,HOU,@NE,14.3,NE by 15.5,-1%,-19%,-6%,25.3,33.4,33.3,3.8,5.8,2.3,2.3,2.8,0.4,4.1,0.0,0.1,0.0,0.1,-14.0,60,12.8,12.8,12.8,7.0,18.5,13.2,2.6,10.7,2.1
Tom Savage,,,QB,5000,HOU,@NE,14.3,NE by 15.5,-1%,-19%,-6%,24.3,24.3,0.3,3.3,6.3,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,6.2,6.2,6.2,0.8,11.6,0.0,0.0,0.0,0.0
Jimmy Garoppolo,,,QB,5000,NE,HOU,29.8,NE by 15.5,-17%,-9%,-19%,1.0,10.7,0.3,0.7,7.9,1.3,1.7,0.0,0.2,0.6,0.0,0.2,0.0,0.0,3.0,0,0.0,6.2,6.2,-3.7,16.0,0.0,0.0,0.0,0.0
Jacoby Brissett,,,QB,5000,NE,HOU,29.8,NE by 15.5,-17%,-9%,-19%,18.3,18.3,0.0,2.0,7.3,5.3,5.3,0.0,0.3,5.2,0.0,0.0,0.0,0.0,0.0,0,9.8,9.8,9.8,4.7,14.8,0.0,0.0,0.0,0.0
Matt Schaub,,,QB,5000,ATL,SEA,28.8,ATL by 6.5,-4%,-16%,-15%,1.0,1.0,0.3,0.0,5.3,0.7,0.7,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0.1,0.1,0.1,-0.3,0.6,0.0,0.0,0.0,0.0
Trevone Boykin,,,QB,5000,SEA,@ATL,22.3,ATL by 6.5,10%,-4%,15%,3.0,4.5,0.4,1.3,8.1,2.0,2.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1,1.2,2.2,2.2,-0.2,4.7,0.0,0.0,0.0,0.0
Nick Foles,,,QB,5000,KC,PIT,24.0,KC by 2.5,1%,-9%,-10%,27.5,27.5,0.4,7.5,7.5,2.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1,14.0,14.0,14.0,10.0,18.0,0.0,0.0,0.0,0.0
Landry Jones,,,QB,5000,PIT,@KC,21.5,KC by 2.5,1%,11%,-2%,12.7,12.3,0.4,1.3,6.5,0.3,0.9,0.0,0.0,-0.7,0.0,0.0,0.0,0.0,0.0,1,7.3,5.1,5.1,-4.1,14.3,0.0,0.0,0.0,0.0
Zach Mettenberger,,,QB,5000,PIT,@KC,21.5,KC by 2.5,1%,11%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Bray,,,QB,5000,KC,PIT,24.0,KC by 2.5,1%,-9%,-10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Weeden,,,QB,5000,HOU,@NE,14.3,NE by 15.5,-1%,-19%,-6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Sanchez,,,QB,5000,DAL,GB,29.0,DAL by 5.5,12%,-12%,10%,9.0,9.0,0.3,1.0,5.2,2.0,2.0,0.0,1.0,-0.5,0.0,0.0,0.0,0.0,0.0,1,0.8,0.8,0.8,-0.1,1.7,0.0,0.0,0.0,0.0
Brett Hundley,,,QB,5000,GB,@DAL,23.5,DAL by 5.5,7%,-24%,1%,2.0,2.5,0.4,0.0,1.7,1.0,0.8,0.0,0.0,-0.7,0.0,0.0,0.0,0.0,0.0,1,-0.3,-0.1,-0.1,-0.5,0.3,0.0,0.0,0.0,0.0
Joe Callahan,,,QB,5000,GB,@DAL,23.5,DAL by 5.5,7%,-24%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cole Beasley,13,,WR,5000,DAL,GB,29.0,DAL by 5.5,12%,-12%,20%,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,7.0,4.7,6.1,5.4,0.5,8.5,9,7.7,11.8,11.8,6.8,16.8,10.5,2.1,8.5,1.7
Tony Romo,,,QB,5000,DAL,GB,29.0,DAL by 5.5,12%,-12%,10%,4.0,4.0,0.0,1.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.2,5.2,5.2,5.2,5.2,0.0,0.0,0.0,0.0
Jimmy Graham,20,,TE,4900,SEA,@ATL,22.3,ATL by 6.5,10%,-4%,21%,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,4.7,6.1,6.7,1.1,9.7,11,9.8,12.8,12.8,4.8,20.8,13.0,2.7,11.2,2.3
Malcolm Mitchell,1,Q,WR,4700,NE,HOU,29.8,NE by 15.5,-17%,-9%,-13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,4.0,0.0,1.0,8.4,0,7.5,8.0,8.0,0.4,15.6,0.0,0.0,0.0,0.0
Tevin Coleman,4,,RB,4500,ATL,SEA,28.8,ATL by 6.5,-4%,-16%,-18%,0.0,0.0,0.0,0.0,0.0,10.3,9.1,8.3,1.6,4.4,3.0,3.1,1.7,0.8,10.5,17,15.3,14.9,14.9,6.2,23.6,7.0,1.6,16.9,3.8
Taylor Gabriel,7,,WR,4400,ATL,SEA,28.8,ATL by 6.5,-4%,-16%,1%,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.1,12.8,5.3,4.2,4.9,0.5,11.6,8,12.2,11.7,11.7,4.3,19.0,10.5,2.4,11.1,2.5
Jeremy Maclin,8,,WR,4300,KC,PIT,24.0,KC by 2.5,1%,-9%,-9%,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,-1.0,5.7,6.3,6.9,0.7,7.1,11,9.1,9.1,9.1,4.0,14.3,13.1,3.0,4.8,1.1
Christine Michael,1,,RB,4300,GB,@DAL,23.5,DAL by 5.5,7%,-24%,-19%,0.0,0.0,0.0,0.0,0.0,5.7,9.9,6.4,1.4,4.0,1.0,1.8,0.8,0.1,3.7,12,2.9,9.1,9.1,0.9,17.3,4.5,1.0,0.0,0.0
C.J. Prosise,,Q,RB,4200,SEA,@ATL,22.3,ATL by 6.5,10%,-4%,18%,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,1.0,5.7,3.7,3.2,0.0,0.3,10.9,0,13.6,10.2,10.2,1.6,18.7,0.0,0.0,0.0,0.0
Paul Richardson,8,,WR,4100,SEA,@ATL,22.3,ATL by 6.5,10%,-4%,6%,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,5.0,5.3,3.1,5.4,0.5,8.4,9,12.2,5.4,5.4,0.9,9.9,9.1,2.2,12.3,3.0
Martellus Bennett,6,,TE,4000,NE,HOU,29.8,NE by 15.5,-17%,-9%,-26%,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,5.0,3.7,4.6,4.5,0.6,9.6,7,9.2,11.1,11.1,2.2,20.0,8.1,2.0,1.4,0.3
Mohamed Sanu,4,,WR,4000,ATL,SEA,28.8,ATL by 6.5,-4%,-16%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,5.0,3.7,5.4,5.2,0.9,8.1,9,9.7,10.0,10.0,3.5,16.5,10.0,2.5,14.4,3.6
Chris Hogan,2,Q,WR,3900,NE,HOU,29.8,NE by 15.5,-17%,-9%,-13%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,3.0,3.7,3.9,3.8,0.6,11.7,6,4.2,9.1,9.1,0.9,17.2,6.8,1.7,13.5,3.5
Eli Rogers,4,,WR,3900,PIT,@KC,21.5,KC by 2.5,1%,11%,5%,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,6.0,4.0,4.8,5.4,0.4,9.1,8,9.3,9.4,9.4,3.2,15.7,8.6,2.2,7.7,2.0
Geronimo Allison,10,,WR,3900,GB,@DAL,23.5,DAL by 5.5,7%,-24%,-1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,5.7,0.8,8.8,9,10.5,5.8,5.8,-1.1,12.6,10.3,2.6,7.6,1.9
Jared Cook,21,,TE,3900,GB,@DAL,23.5,DAL by 5.5,7%,-24%,45%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,5.5,4.3,0.8,7.1,7,8.7,7.8,7.8,0.9,14.6,7.6,1.9,25.4,6.5
Dion Lewis,19,,RB,3900,NE,HOU,29.8,NE by 15.5,-17%,-9%,-7%,0.0,0.0,0.0,0.0,0.0,15.0,9.1,8.1,1.7,4.4,2.0,3.4,3.8,0.3,3.9,19,8.8,7.8,7.8,4.9,10.7,11.5,2.9,25.4,6.5
Ladarius Green,1,Q,TE,3800,PIT,@KC,21.5,KC by 2.5,1%,11%,-19%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,5.7,5.2,0.7,8.9,8,14.2,9.6,9.6,0.5,18.6,10.2,2.7,0.0,0.0
Michael Floyd,4,,WR,3800,NE,HOU,29.8,NE by 15.5,-17%,-9%,-13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.4,4.5,1.0,6.4,7,6.0,8.5,8.5,3.5,13.4,9.1,2.4,1.9,0.5
C.J. Fiedorowicz,4,,TE,3600,HOU,@NE,14.3,NE by 15.5,-1%,-19%,-13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.8,5.6,0.8,6.4,9,7.6,8.7,8.7,3.1,14.3,9.2,2.6,12.6,3.5
Will Fuller,0,,WR,3600,HOU,@NE,14.3,NE by 15.5,-1%,-19%,-8%,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,-3.0,6.0,6.5,4.9,0.6,6.9,8,6.7,9.5,9.5,1.7,17.2,8.5,2.4,4.6,1.3
Alex Collins,,,RB,3500,SEA,@ATL,22.3,ATL by 6.5,10%,-4%,18%,0.0,0.0,0.0,0.0,0.0,6.7,3.7,2.9,0.7,3.7,2.0,1.2,2.5,0.1,7.9,9,6.3,4.0,4.0,0.3,7.7,5.2,1.5,5.1,1.5
Jason Witten,12,,TE,3500,DAL,GB,29.0,DAL by 5.5,12%,-12%,3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.3,4.1,1.1,7.1,7,9.1,10.4,10.4,3.8,17.0,8.2,2.3,17.9,5.1
Danny Amendola,,,WR,3500,NE,HOU,29.8,NE by 15.5,-17%,-9%,-13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.4,2.6,0.6,8.4,4,5.3,5.9,5.9,0.2,11.5,4.5,1.3,1.5,0.4
James White,,,RB,3400,NE,HOU,29.8,NE by 15.5,-17%,-9%,-7%,0.0,0.0,0.0,0.0,0.0,2.0,2.4,1.3,0.3,4.3,5.3,5.4,3.2,0.4,6.4,7,9.0,10.1,10.1,4.2,16.0,7.4,2.2,8.9,2.6
Charcandrick West,3,,RB,3400,KC,PIT,24.0,KC by 2.5,1%,-9%,14%,0.0,0.0,0.0,0.0,0.0,11.3,5.9,3.3,1.0,3.3,2.0,2.3,1.7,0.4,5.5,8,11.3,6.3,6.3,-0.7,13.2,3.9,1.1,2.3,0.7
Aldrick Robinson,,,WR,3400,ATL,SEA,28.8,ATL by 6.5,-4%,-16%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.5,0.6,0.2,10.1,1,8.7,5.2,5.2,-0.5,10.8,1.1,0.3,0.0,0.0
Alfred Blue,,,RB,3300,HOU,@NE,14.3,NE by 15.5,-1%,-19%,-12%,0.0,0.0,0.0,0.0,0.0,11.3,6.8,5.3,1.0,4.2,2.7,1.1,1.9,0.1,2.5,12,8.8,4.2,4.2,-0.4,8.9,5.7,1.7,0.2,0.1
Jermaine Kearse,9,,WR,3300,SEA,@ATL,22.3,ATL by 6.5,10%,-4%,6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,5.3,5.8,1.0,5.5,10,7.8,5.7,5.7,2.0,9.3,11.3,3.4,1.8,0.5
DeAngelo Williams,,,RB,3200,PIT,@KC,21.5,KC by 2.5,1%,11%,-4%,0.0,0.0,0.0,0.0,0.0,8.7,11.1,4.0,1.0,3.5,1.3,3.0,0.6,0.2,4.4,7,8.2,11.5,11.5,-2.4,25.3,3.4,1.1,0.0,0.0
Aaron Ripkowski,,,RB,3200,GB,@DAL,23.5,DAL by 5.5,7%,-24%,-19%,0.0,0.0,0.0,0.0,0.0,4.7,3.3,1.1,0.9,4.2,1.7,1.1,0.4,0.4,4.8,2,8.3,5.1,5.1,0.1,10.1,1.8,0.6,2.4,0.8
Brice Butler,,,WR,3200,DAL,GB,29.0,DAL by 5.5,12%,-12%,20%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,2.3,1.0,0.4,6.8,2,4.5,4.0,4.0,-0.5,8.5,1.9,0.6,0.0,0.0
Terrance Williams,8,,WR,3100,DAL,GB,29.0,DAL by 5.5,12%,-12%,20%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,4.1,3.6,0.3,9.7,6,9.5,8.4,8.4,3.4,13.4,7.3,2.4,10.8,3.5
Demarcus Robinson,,,WR,3000,KC,PIT,24.0,KC by 2.5,1%,-9%,-9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Grimes,,,RB,3000,HOU,@NE,14.3,NE by 15.5,-1%,-19%,-12%,0.0,0.0,0.0,0.0,0.0,4.3,3.0,0.5,0.1,5.0,2.7,2.0,0.5,0.3,5.2,2,5.1,4.0,4.0,1.3,6.6,0.0,0.0,9.4,3.1
Brandon Bolden,,,RB,3000,NE,HOU,29.8,NE by 15.5,-17%,-9%,-7%,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,4.0,1.3,1.0,0.0,0.0,3.8,0,1.2,1.0,1.0,-0.7,2.7,0.0,0.0,0.0,0.0
Jay Prosch,,,RB,3000,HOU,@NE,14.3,NE by 15.5,-1%,-19%,-12%,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.2,0.0,2.0,0.0,0.2,0.0,0.0,6.0,0,0.3,0.4,0.4,-0.2,1.0,0.0,0.0,0.0,0.0
Tyler Ervin,,Q,RB,3000,HOU,@NE,14.3,NE by 15.5,-1%,-19%,-12%,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,3.0,0.0,0.4,0.0,0.1,3.6,0,0.0,0.2,0.2,-0.7,1.2,0.0,0.0,0.0,0.0
Akeem Hunt,,,RB,3000,HOU,@NE,14.3,NE by 15.5,-1%,-19%,-12%,0.0,0.0,0.0,0.0,0.0,0.3,2.2,1.4,0.6,5.5,0.7,0.4,0.9,0.1,7.3,4,1.8,1.9,1.9,-0.6,4.3,2.0,0.7,3.5,1.2
D.J. Foster,,,RB,3000,NE,HOU,29.8,NE by 15.5,-17%,-9%,-7%,0.0,0.0,0.0,0.0,0.0,2.3,2.3,0.0,0.3,3.4,0.7,0.7,0.0,0.0,1.0,0,1.2,1.2,1.2,0.2,2.2,0.0,0.0,0.0,0.0
Matt Slater,,,WR,3000,NE,HOU,29.8,NE by 15.5,-17%,-9%,-13%,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,5.0,0.0,0.3,0.0,0.0,0.0,0,-0.2,-0.1,-0.1,-0.8,0.5,0.0,0.0,0.0,0.0
Keith Mumphery,,,WR,3000,HOU,@NE,14.3,NE by 15.5,-1%,-19%,-8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.2,3.1,0.5,5.3,5,2.7,2.8,2.8,1.1,4.6,4.1,1.4,1.7,0.6
Wendall Williams,,,WR,3000,HOU,@NE,14.3,NE by 15.5,-1%,-19%,-8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,0.0,0.5,10.7,0,5.8,5.8,5.8,5.3,6.2,0.0,0.0,0.0,0.0
Marcel Reece,,,RB,3000,SEA,@ATL,22.3,ATL by 6.5,10%,-4%,18%,0.0,0.0,0.0,0.0,0.0,0.7,0.6,1.1,0.2,0.0,1.0,1.2,1.6,0.0,13.0,5,2.7,3.2,3.2,1.2,5.1,3.4,1.1,2.0,0.7
Patrick DiMarco,,,RB,3000,ATL,SEA,28.8,ATL by 6.5,-4%,-16%,-18%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.0,1.1,0.3,0.1,5.2,1,0.5,2.0,2.0,-0.1,4.1,0.0,0.0,0.0,0.0
Terrence Magee,,,RB,3000,SEA,@ATL,22.3,ATL by 6.5,10%,-4%,18%,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1.2,1.2,1.2,1.2,1.2,0.0,0.0,0.0,0.0
Terron Ward,,,RB,3000,ATL,SEA,28.8,ATL by 6.5,-4%,-16%,-18%,0.0,0.0,0.0,0.0,0.0,5.7,6.2,0.8,1.0,4.9,0.3,0.4,0.0,0.2,5.5,1,2.5,3.4,3.4,0.8,6.1,0.0,0.0,0.0,0.0
J.D. McKissic,,,RB,3000,SEA,@ATL,22.3,ATL by 6.5,10%,-4%,18%,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,1.5,1.5,0.0,0.0,5.3,0,1.9,1.9,1.9,-0.8,4.6,0.0,0.0,1.8,0.6
Devin Hester,,,WR,3000,SEA,@ATL,22.3,ATL by 6.5,10%,-4%,6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.1,-0.1,-0.4,0.2,0.0,0.0,0.0,0.0
Eric Weems,,,WR,3000,ATL,SEA,28.8,ATL by 6.5,-4%,-16%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Williams,,,WR,3000,ATL,SEA,28.8,ATL by 6.5,-4%,-16%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,0.0,1.0,8.4,0,5.5,5.5,5.5,0.6,10.3,0.0,0.0,0.0,0.0
