Player Name,Likes,Inj,Pos,Salary,Team,Opp,Vegas Pts,Vegas Spread,Defense Pass Yds/G,Defense Rush Yds/G,DvP,L3 Pass Att,S Pass Att,Proj Pass Att,Red Zone Pass Att,Yards Per Pass Att,L3 Rush Att,S Rush Att,Proj Rush Att,Red Zone Rush Att,Yards Per Rush Att,L3 Targets,S Targets,Proj Targets,Red Zone Targets,Yards Per Target,Projected Usage,L3 FP,L16 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Golden Tate,15,,WR,6300,DET,@MIN,20.3,MIN by 2.5,-7%,-6%,-3%,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.4,0.0,3.5,9.0,9.0,8.3,1.0,7.0,15,16.6,16.6,16.6,7.4,25.7,15.4,2.4,6.1,1.0
Alex Smith,6,,QB,6300,KC,WAS,27.5,KC by 7,2%,-1%,-1%,28.0,28.0,30.1,4.0,9.2,3.7,3.7,2.3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,61,21.8,21.8,21.8,11.1,32.4,17.9,2.8,27.3,4.3
Demaryius Thomas,15,,WR,6300,DEN,OAK,23.8,DEN by 3.5,2%,4%,-6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,8.3,8.8,0.3,9.4,14,13.5,13.5,13.5,11.4,15.6,16.9,2.7,2.1,0.3
Zach Ertz,13,,TE,6300,PHI,@LAC,23.0,LAC by 2,-6%,1%,-26%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,9.3,7.9,1.0,8.8,13,16.8,16.8,16.8,14.9,18.8,14.6,2.3,13.1,2.1
Michael Crabtree,,Q,WR,6200,OAK,@DEN,20.3,DEN by 3.5,-19%,8%,-30%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,5.3,0.0,0.7,10.6,0,16.0,16.0,16.0,0.8,31.2,0.0,0.0,0.0,0.0
Alshon Jeffery,5,,WR,6200,PHI,@LAC,23.0,LAC by 2,-6%,1%,-5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,9.3,9.0,0.7,6.6,14,13.5,13.5,13.5,6.0,21.0,16.3,2.6,11.9,1.9
Dak Prescott,13,,QB,6200,DAL,LAR,27.8,DAL by 5,-6%,2%,2%,35.7,35.7,29.4,4.7,6.4,3.0,3.0,4.4,0.7,7.1,0.0,0.0,0.0,0.0,0.0,55,19.3,19.3,19.3,16.2,22.5,19.2,3.1,23.6,3.8
Larry Fitzgerald,26,,WR,6100,ARI,SF,24.5,ARI by 6,-1%,52%,5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,11.3,8.2,2.7,7.2,13,18.5,18.5,18.5,2.0,35.0,14.8,2.4,13.2,2.2
Emmanuel Sanders,20,,WR,6100,DEN,OAK,23.8,DEN by 3.5,2%,4%,-6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,9.7,8.4,1.3,5.6,14,14.8,14.8,14.8,5.5,24.1,15.3,2.5,6.7,1.1
Carson Palmer,13,,QB,6100,ARI,SF,24.5,ARI by 6,-1%,52%,3%,44.0,44.0,36.7,8.7,7.0,2.3,2.3,1.1,0.3,2.1,0.0,0.0,0.0,0.0,0.0,61,18.8,18.8,18.8,12.4,25.3,19.8,3.2,20.4,3.3
Ben Roethlisberger,1,,QB,6000,PIT,@BAL,22.8,PIT by 3.5,3%,-14%,-1%,36.7,36.7,33.3,5.0,6.7,2.0,2.0,1.4,0.3,-0.7,0.0,0.0,0.0,0.0,0.0,59,15.7,15.7,15.7,13.3,18.2,16.6,2.8,11.5,1.9
Chris Hogan,7,,WR,6000,NE,CAR,28.5,NE by 9,12%,-16%,14%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.7,5.7,5.7,5.8,1.7,9.1,9,15.0,15.0,15.0,4.8,25.2,11.5,1.9,17.0,2.8
DeMarco Murray,1,,RB,6000,TEN,@HOU,22.8,TEN by 2.5,-9%,-13%,-14%,0.0,0.0,0.0,0.0,0.0,11.7,11.7,13.2,0.7,5.3,2.0,2.0,3.2,0.0,4.0,28,11.3,11.3,11.3,1.7,20.8,13.5,2.3,5.5,0.9
Randall Cobb,,,WR,6000,GB,CHI,25.8,GB by 7.5,-3%,2%,8%,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.6,0.0,10.0,11.0,11.0,5.7,1.0,6.6,11,15.3,15.3,15.3,12.1,18.4,12.9,2.1,14.4,2.4
Kelvin Benjamin,1,,WR,6000,CAR,@NE,19.5,NE by 9,5%,-12%,-6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,7.9,0.7,7.3,14,6.7,6.7,6.7,0.6,12.8,13.1,2.2,17.4,2.9
Travis Kelce,12,,TE,6000,KC,WAS,27.5,KC by 7,2%,-1%,37%,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,4.0,6.0,6.0,7.4,1.3,8.0,14,12.6,12.6,12.6,-0.8,26.0,15.4,2.6,27.4,4.6
Matthew Stafford,2,,QB,6000,DET,@MIN,20.3,MIN by 2.5,-7%,-6%,-9%,35.7,35.7,36.1,4.3,6.3,2.3,2.3,2.4,0.0,8.0,0.0,0.0,0.0,0.0,0.0,66,19.6,19.6,19.6,12.1,27.0,19.1,3.2,10.1,1.7
Amari Cooper,0,,WR,6000,OAK,@DEN,20.3,DEN by 3.5,-19%,8%,-30%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,7.7,7.8,1.7,4.4,13,8.7,8.7,8.7,0.8,16.6,14.2,2.4,2.9,0.5
Davante Adams,2,D,WR,5900,GB,CHI,25.8,GB by 7.5,-3%,2%,8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,7.7,6.4,1.3,9.0,11,13.5,13.5,13.5,4.5,22.5,12.2,2.1,9.3,1.6
Cam Newton,2,,QB,5900,CAR,@NE,19.5,NE by 9,5%,-12%,5%,27.7,27.7,35.7,2.7,6.8,4.7,4.7,3.1,1.0,3.3,0.0,0.0,0.0,0.0,0.0,67,12.4,12.4,12.4,10.9,13.9,18.7,3.2,37.0,6.3
Jameis Winston,1,,QB,5900,TB,NYG,24.0,TB by 2.5,0%,-6%,-20%,35.0,35.0,33.1,3.0,7.6,1.0,1.0,2.6,0.5,3.5,0.0,0.0,0.0,0.0,0.0,60,17.0,17.0,17.0,10.6,23.4,19.0,3.2,29.5,5.0
Sammy Watkins,8,,WR,5900,LAR,@DAL,22.8,DAL by 5,5%,-24%,4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,4.7,7.1,0.7,13.9,12,15.8,15.8,15.8,1.8,29.8,13.1,2.2,2.7,0.5
Jordan Howard,1,,RB,5800,CHI,@GB,18.3,GB by 7.5,4%,-1%,0%,0.0,0.0,0.0,0.0,0.0,15.0,15.0,13.9,2.3,4.4,3.7,3.7,2.8,0.3,3.6,29,17.2,17.2,17.2,-0.2,34.6,12.7,2.2,14.3,2.5
Derek Carr,0,O,QB,5800,OAK,@DEN,20.3,DEN by 3.5,-19%,8%,-22%,30.3,30.3,34.5,5.3,6.7,1.3,1.3,1.9,0.0,1.8,0.0,0.0,0.0,0.0,0.0,62,15.7,15.7,15.7,8.2,23.2,0.0,0.0,9.7,1.7
Adam Thielen,12,,WR,5800,MIN,DET,22.8,MIN by 2.5,4%,-7%,8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,8.0,8.0,7.1,1.0,12.5,12,17.0,17.0,17.0,7.1,26.8,13.3,2.3,9.9,1.7
Andy Dalton,9,,QB,5800,CIN,@CLE,22.3,CIN by 3,1%,27%,15%,31.0,31.0,33.0,4.0,6.5,1.7,1.7,2.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61,9.2,9.2,9.2,2.1,16.4,16.7,2.9,29.3,5.1
Jay Cutler,5,,QB,5800,MIA,NO,23.8,NO by 4,17%,-11%,19%,38.5,38.5,29.8,3.0,5.8,1.5,1.5,1.7,0.5,2.7,0.0,0.0,0.0,0.0,0.0,56,12.9,12.9,12.9,12.6,13.2,18.1,3.1,6.1,1.1
Andrew Luck,0,O,QB,5800,IND,@SEA,14.5,SEA by 12.5,-2%,-5%,-8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Mixon,25,,RB,5700,CIN,@CLE,22.3,CIN by 3,1%,27%,22%,0.0,0.0,0.0,0.0,0.0,11.7,11.7,15.1,0.7,3.1,2.3,2.3,2.9,0.0,8.4,31,7.9,7.9,7.9,3.3,12.4,14.9,2.6,8.8,1.5
Eli Manning,7,,QB,5700,NYG,@TB,21.5,TB by 2.5,7%,7%,0%,39.0,39.0,38.1,4.3,7.1,0.3,0.3,1.7,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,64,16.0,16.0,16.0,5.6,26.4,17.9,3.1,27.7,4.9
Sam Bradford,,Q,QB,5700,MIN,DET,22.8,MIN by 2.5,4%,-7%,2%,32.0,32.0,0.0,9.0,10.8,2.0,2.0,0.0,2.0,-1.5,0.0,0.0,0.0,0.0,0.0,0,28.5,28.5,28.5,28.5,28.5,0.0,0.0,0.0,0.0
J.J. Nelson,0,,WR,5600,ARI,SF,24.5,ARI by 6,-1%,52%,5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,5.3,5.3,5.4,1.0,10.2,9,13.8,13.8,13.8,0.7,26.8,10.7,1.9,6.4,1.1
C.J. Anderson,21,,RB,5600,DEN,OAK,23.8,DEN by 3.5,2%,4%,0%,0.0,0.0,0.0,0.0,0.0,17.7,17.7,12.2,3.7,4.4,2.7,2.7,3.4,1.3,6.3,25,16.5,16.5,16.5,1.8,31.2,14.5,2.6,15.2,2.7
Jared Goff,6,,QB,5600,LAR,@DAL,22.8,DAL by 5,5%,-24%,-1%,27.0,27.0,34.2,3.7,10.1,1.7,1.7,1.6,1.0,0.4,0.0,0.0,0.0,0.0,0.0,62,18.3,18.3,18.3,12.3,24.2,15.4,2.8,18.1,3.2
Pierre Garcon,0,,WR,5500,SF,@ARI,18.5,ARI by 6,-9%,-21%,14%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,8.3,6.8,1.0,10.0,12,14.6,14.6,14.6,5.3,23.9,11.6,2.1,7.6,1.4
Tarik Cohen,3,,RB,5500,CHI,@GB,18.3,GB by 7.5,4%,-1%,0%,0.0,0.0,0.0,0.0,0.0,8.0,8.0,5.8,0.3,6.5,8.3,8.3,5.3,1.0,5.0,19,17.8,17.8,17.8,11.2,24.3,12.7,2.3,8.8,1.6
Jimmy Garoppolo,,,QB,5500,NE,CAR,28.5,NE by 9,12%,-16%,4%,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Reed,1,,TE,5400,WAS,@KC,20.5,KC by 7,7%,9%,-14%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,6.3,0.5,6.0,10,9.7,9.7,9.7,8.1,11.3,12.2,2.3,5.1,0.9
Chris Carson,13,O,RB,5400,SEA,IND,27.0,SEA by 12.5,9%,9%,6%,0.0,0.0,0.0,0.0,0.0,12.3,12.3,15.6,0.7,4.5,1.7,1.7,1.4,0.7,7.0,28,10.0,10.0,10.0,6.3,13.8,0.0,0.0,9.6,1.8
Martavis Bryant,1,,WR,5400,PIT,@BAL,22.8,PIT by 3.5,3%,-14%,1%,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,7.0,6.0,6.0,6.6,0.7,7.5,11,9.1,9.1,9.1,0.6,17.5,13.0,2.4,7.8,1.4
Derek Anderson,,,QB,5400,CAR,@NE,19.5,NE by 9,5%,-12%,5%,7.0,7.0,0.4,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7,0.7,0.7,0.7,0.7,0.0,0.0,0.0,0.0
Terrelle Pryor Sr.,3,,WR,5400,WAS,@KC,20.5,KC by 7,7%,9%,8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,6.3,6.3,7.7,0.7,6.1,13,7.2,7.2,7.2,2.5,11.9,13.7,2.5,16.0,3.0
Mike Gillislee,0,,RB,5400,NE,CAR,28.5,NE by 9,12%,-16%,-6%,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.3,4.7,3.2,0.0,0.0,0.3,0.0,0.0,25,12.8,12.8,12.8,3.1,22.5,11.2,2.1,4.9,0.9
Devin Funchess,2,,WR,5300,CAR,@NE,19.5,NE by 9,5%,-12%,-6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.4,0.0,8.1,9,8.2,8.2,8.2,4.5,11.9,10.8,2.0,26.0,4.9
Blake Bortles,1,,QB,5300,JAX,@NYJ,21.3,JAX by 4,-2%,1%,1%,28.7,28.7,29.5,4.7,6.9,3.3,3.3,2.8,1.3,6.0,0.0,0.0,0.0,0.0,0.0,55,16.9,16.9,16.9,7.6,26.2,15.3,2.9,12.4,2.3
Derrick Henry,0,,RB,5300,TEN,@HOU,22.8,TEN by 2.5,-9%,-13%,-14%,0.0,0.0,0.0,0.0,0.0,11.0,11.0,8.7,2.0,5.2,0.3,0.3,1.3,0.0,10.0,17,8.4,8.4,8.4,2.0,14.8,8.0,1.5,0.7,0.1
T.Y. Hilton,5,,WR,5300,IND,@SEA,14.5,SEA by 12.5,-2%,-5%,8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,7.3,8.1,1.7,11.8,14,16.0,16.0,16.0,2.7,29.3,13.2,2.5,6.0,1.1
Tyrod Taylor,14,,QB,5300,BUF,@ATL,20.0,ATL by 8,7%,-10%,6%,26.3,26.3,32.5,3.3,7.1,8.0,8.0,5.6,0.7,4.4,0.0,0.0,0.0,0.0,0.0,67,16.0,16.0,16.0,11.1,20.9,19.1,3.6,12.5,2.4
Trevor Siemian,12,,QB,5200,DEN,OAK,23.8,DEN by 3.5,2%,4%,6%,33.3,33.3,34.3,5.7,7.1,4.7,4.7,2.0,1.3,3.2,0.0,0.0,0.0,0.0,0.0,58,19.3,19.3,19.3,10.8,27.7,18.9,3.6,11.3,2.2
DeShone Kizer,1,,QB,5200,CLE,CIN,19.3,CIN by 3,-6%,7%,-5%,36.0,36.0,35.7,2.3,6.0,5.7,5.7,4.5,1.7,5.1,0.0,0.0,0.0,0.0,0.0,68,16.8,16.8,16.8,7.0,26.7,17.3,3.3,4.7,0.9
DeSean Jackson,8,,WR,5200,TB,NYG,24.0,TB by 2.5,0%,-6%,-16%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,6.1,0.0,8.8,10,12.6,12.6,12.6,4.5,20.8,12.5,2.4,4.0,0.8
Chris Thompson,7,,RB,5200,WAS,@KC,20.5,KC by 7,7%,9%,-3%,0.0,0.0,0.0,0.0,0.0,4.7,4.7,4.4,1.0,8.5,6.3,6.3,5.7,0.3,12.2,16,25.0,25.0,25.0,15.9,34.1,12.6,2.4,2.7,0.5
