"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
13,935802675,"sickmaids",0,307.25,"SF Giannis Antetokounmpo G Devin Booker PF Derrick Favors SG Justin Holiday PG Ricky Rubio UTIL Robin Lopez C John Henson F Kenneth Faried",NA,"Jimmy Butler","SG","18.48%",45.25
14,935800782,"mipete2000 (7/9)",0,305.75,"SG Devin Booker F T.J. Warren SF Otto Porter C Derrick Favors PG Kris Dunn PF James Johnson G Denzel Valentine UTIL Tyus Jones",NA,"Dwyane Wade","SG","17.14%",32.75
15,935281470,"panamaraw",0,305,"SF LeBron James F Kevin Love G Eric Bledsoe C Derrick Favors SG Justin Holiday UTIL Marcin Gortat PG Tim Frazier PF Kenneth Faried",NA,"Kenneth Faried","C","16.82%",20
16,935714804,"slamjunk45 (8/20)",0,304.75,"PF Giannis Antetokounmpo SG Jimmy Butler C Derrick Favors PG Kris Dunn SF Justin Holiday G Dwyane Wade F Jae Crowder UTIL Kenneth Faried",NA,"Andrew Wiggins","PF","15.64%",23.5
16,935722024,"slamjunk45 (14/20)",0,304.75,"PF Giannis Antetokounmpo SG Jimmy Butler C Derrick Favors PG Kris Dunn SF Justin Holiday G Dwyane Wade F Jae Crowder UTIL Kenneth Faried",NA,"Karl-Anthony Towns","C","14.53%",43.75
16,935722460,"slamjunk45 (15/20)",0,304.75,"PF Giannis Antetokounmpo SG Jimmy Butler C Derrick Favors PG Kris Dunn SF Justin Holiday G Dwyane Wade F Jae Crowder UTIL Kenneth Faried",NA,"Joe Ingles","SG","14.47%",18
16,935848831,"cBraund (17/20)",0,304.75,"SF LeBron James G Devin Booker F Otto Porter C Derrick Favors UTIL Justin Holiday SG Tyus Jones PG Tim Frazier PF Kenneth Faried",NA,"Taj Gibson","UTIL","14.11%",32.25
16,935848833,"cBraund (18/20)",0,304.75,"SF LeBron James G Devin Booker F Otto Porter C Derrick Favors UTIL Justin Holiday SG Tyus Jones PG Tim Frazier PF Kenneth Faried",NA,"Gary Harris","SG","13.90%",26.25
21,935842833,"ChhKeefer (11/20)",0,303.5,"SG Devin Booker UTIL Jimmy Butler G Eric Bledsoe SF Otto Porter F Derrick Favors PF Willie Cauley-Stein C Robin Lopez PG Tyus Jones",NA,"Goran Dragic","PG","13.50%",17.5
22,935856525,"Sdotbrown24 (5/20)",0,303.25,"F LeBron James SF Devin Booker PF T.J. Warren PG Kris Dunn SG Justin Holiday C John Henson UTIL Wayne Ellington G Frank Mason III",NA,"Marcin Gortat","C","12.76%",19.25
23,935860169,"jeet78",0,302.75,"C Karl-Anthony Towns SF T.J. Warren PG Eric Bledsoe PF Otto Porter F Justin Holiday G Ricky Rubio SG Dwyane Wade UTIL Tyler Ulis",NA,"T.J. Warren","F","12.09%",38.75
24,935852087,"ChhKeefer (16/20)",0,301.5,"SG Devin Booker UTIL Jimmy Butler G Eric Bledsoe SF Otto Porter F Derrick Favors PF Willie Cauley-Stein C John Henson PG Tyus Jones",NA,"Mike James","PG","11.75%",18.25
25,935712789,"Brsmith99 (1/2)",0,301.25,"SF LeBron James PF Kevin Love F James Johnson SG Justin Holiday G Ricky Rubio PG Dwyane Wade C Marcin Gortat UTIL Kelly Oubre Jr.",NA,"Ricky Rubio","PG","11.65%",30
25,935729828,"Brsmith99 (2/2)",0,301.25,"SF LeBron James PF Kevin Love F James Johnson SG Justin Holiday G Ricky Rubio PG Dwyane Wade C Marcin Gortat UTIL Kelly Oubre Jr.",NA,"Dion Waiters","SG","11.31%",32.25
25,935820352,"Teebs1215 (1/2)",0,301.25,"SG Jimmy Butler SF T.J. Warren PF Kevin Love G Eric Bledsoe F Otto Porter C Taj Gibson PG Ricky Rubio UTIL Alec Burks",NA,"Tyus Jones","PG","10.81%",30.5
28,935665200,"CBH1684",0,301,"PF LeBron James SF Andrew Wiggins C Derrick Favors SG Dion Waiters G Kris Dunn PG Dwyane Wade F J.R. Smith UTIL Jonas Jerebko",NA,"Derrick Favors","C","10.68%",50.25
29,936145352,"JVMIII (4/5)",0,300.75,"SF Devin Booker SG Jimmy Butler PG Donovan Mitchell PF Otto Porter C Derrick Favors G Ricky Rubio F Willie Cauley-Stein UTIL Alex Len",NA,"Rodney Hood","SF","10.49%",0
30,935674322,"mth2000_99",0,299.75,"G Bradley Beal C Kevin Love PG Eric Bledsoe F Derrick Favors PF Taj Gibson SF Denzel Valentine SG Justin Holiday UTIL Willie Cauley-Stein",NA,"Khris Middleton","G","9.99%",22
31,935797977,"jdub2544 (1/2)",0,299.5,"C Karl-Anthony Towns SG Jimmy Butler PF Kevin Love PG Eric Bledsoe F Derrick Favors G Ricky Rubio UTIL Tim Frazier SF Juancho Hernangómez",NA,"Kris Dunn","G","9.57%",48.5
32,935785562,"tjdents (7/10)",0,299,"SG Jimmy Butler PF Kevin Love SF Khris Middleton UTIL Eric Bledsoe C Derrick Favors PG Dwyane Wade G Gary Harris F Willie Cauley-Stein",NA,"Robin Lopez","C","9.57%",24.25
33,935852404,"ChhKeefer (18/20)",0,298.75,"SF Devin Booker PG Eric Bledsoe SG Donovan Mitchell F Otto Porter C Derrick Favors G Justin Holiday PF Willie Cauley-Stein UTIL Marcin Gortat",NA,"Justin Holiday","UTIL","9.25%",49.25
34,935783783,"solid72768 (1/7)",0,298.5,"G Devin Booker F T.J. Warren PF Lauri Markkanen PG Kris Dunn UTIL Taj Gibson SF Denzel Valentine SG Justin Holiday C Robin Lopez",NA,"Kelly Oubre Jr.","UTIL","9.10%",29.5
34,935807300,"pinky123",0,298.5,"SG Jimmy Butler SF T.J. Warren PG Eric Bledsoe G Donovan Mitchell PF Otto Porter C Taj Gibson F Justin Holiday UTIL Tyus Jones",NA,"Wayne Ellington","SF","8.96%",11
34,935808803,"trugrunt0311 (3/3)",0,298.5,"SG Devin Booker SF T.J. Warren PF Lauri Markkanen PG Kris Dunn UTIL Taj Gibson F Denzel Valentine G Justin Holiday C Robin Lopez",NA,"Markieff Morris","PF","8.85%",7
34,935842689,"ChhKeefer (9/20)",0,298.5,"SG Devin Booker UTIL Jimmy Butler G Eric Bledsoe SF Otto Porter F Derrick Favors PF Willie Cauley-Stein C Marcin Gortat PG Tyus Jones",NA,"Will Barton","F","8.24%",14.5
38,935816568,"TheOfficer23 (1/2)",0,298.25,"SF LeBron James PF Lauri Markkanen PG Eric Bledsoe SG Kris Dunn C Taj Gibson G Justin Holiday F Kelly Oubre Jr. UTIL Bogdan Bogdanovic",NA,"James Johnson","UTIL","8.22%",25.75
39,935780893,"strales",0,297.25,"SG Jimmy Butler F Kevin Love G Donovan Mitchell SF Otto Porter UTIL Kris Dunn PF Taj Gibson PG Ricky Rubio C Robin Lopez",NA,"Jerian Grant","SG","8.14%",14.75
40,935757146,"Rascopicotrain",0,296.25,"UTIL Karl-Anthony Towns F Kevin Love SF Otto Porter PF Derrick Favors SG Dion Waiters G Ricky Rubio C Marcin Gortat PG Tyus Jones",NA,"Bobby Portis","F","7.57%",17.25
40,935806720,"mykemike35 (1/3)",0,296.25,"PF LeBron James SG Jimmy Butler SF Otto Porter C Derrick Favors PG Kris Dunn G Kelly Oubre Jr. UTIL Emmanuel Mudiay F Jeff Green",NA,"Hassan Whiteside","C","7.57%",35.5
40,935819428,"mykemike35 (2/3)",0,296.25,"PF LeBron James SG Jimmy Butler SF Otto Porter C Derrick Favors PG Kris Dunn G Kelly Oubre Jr. UTIL Emmanuel Mudiay F Jeff Green",NA,"Zach Randolph","UTIL","7.21%",18.75
40,935828238,"mykemike35 (3/3)",0,296.25,"PF LeBron James SG Jimmy Butler SF Otto Porter C Derrick Favors PG Kris Dunn G Kelly Oubre Jr. UTIL Emmanuel Mudiay F Jeff Green",NA,"Malcolm Brogdon","G","6.73%",25.5
44,935578845,"camealleon (1/2)",0,296,"SF LeBron James PF Kevin Love PG Eric Bledsoe C Derrick Favors SG Dwyane Wade F Alex Len UTIL Tyson Chandler G Tyler Johnson",NA,"Buddy Hield","G","6.50%",17.5
44,935578846,"camealleon (2/2)",0,296,"SF LeBron James PF Kevin Love PG Eric Bledsoe C Derrick Favors SG Dwyane Wade F Alex Len UTIL Tyson Chandler G Tyler Johnson",NA,"Alex Len","F","6.18%",37.5
46,935818216,"Arky35",0,295.75,"UTIL LeBron James C Kevin Love SF Andrew Wiggins F Derrick Favors PG Ricky Rubio PF Alex Len SG Tyus Jones G Tim Frazier",NA,"Kyle Korver","G","5.34%",16.5
47,935795442,"Pshark47",0,295.5,"PF LeBron James F Kevin Love SG Eric Bledsoe SF Justin Holiday UTIL Dwyane Wade C Robin Lopez PG Jerian Grant G Buddy Hield",NA,"Tyler Johnson","PG","5.34%",6.25
48,935698538,"kurtz79 (2/20)",0,295,"SG Jimmy Butler UTIL T.J. Warren PF Kevin Love G Eric Bledsoe SF Otto Porter F James Johnson C John Henson PG Tyus Jones",NA,"John Henson","C","5.32%",22.25
48,935812094,"jcarlos112 (16/20)",0,295,"F Devin Booker PF Kevin Love PG Donovan Mitchell UTIL Derrick Favors SG Dion Waiters SF Denzel Valentine G Gary Harris C Robin Lopez",NA,"J.R. Smith","SF","4.48%",24.25
50,935714714,"winningwyatt (2/2)",0,294.75,"F LeBron James UTIL Jimmy Butler PF Otto Porter SG Justin Holiday G Dwyane Wade C Willie Cauley-Stein PG Tyus Jones SF Juancho Hernangómez",NA,"Frank Mason III","PG","4.46%",21.5
51,935635268,"bluefish2 (2/3)",0,294.25,"UTIL T.J. Warren C Kevin Love F Andrew Wiggins PF Otto Porter G Will Barton PG Kris Dunn SG Justin Holiday SF Kelly Oubre Jr.",NA,"Jamal Murray","G","4.39%",14.75
52,935848089,"Preacher01 (2/4)",0,294,"UTIL T.J. Warren F Kevin Love PG Eric Bledsoe SG Donovan Mitchell G Kris Dunn PF Taj Gibson SF Denzel Valentine C Robin Lopez",NA,"Jeff Green","F","4.35%",15.5
53,935856163,"KingRozay3",0,293.5,"SF LeBron James PF Kevin Love SG Dion Waiters UTIL Justin Holiday PG Dwyane Wade F Bobby Portis C Robin Lopez G Josh Richardson",NA,"Devin Booker","SF","4.14%",54
54,935231601,"KingTitan66 (1/2)",0,293.25,"F Lauri Markkanen G Donovan Mitchell SF Otto Porter C Derrick Favors SG Dion Waiters PG Kris Dunn PF James Johnson UTIL Justin Holiday",NA,"Tyson Chandler","UTIL","3.62%",12.25
54,935248359,"KingTitan66 (2/2)",0,293.25,"F Lauri Markkanen G Donovan Mitchell SF Otto Porter C Derrick Favors SG Dion Waiters PG Kris Dunn PF James Johnson UTIL Justin Holiday",NA,"Kelly Olynyk","PF","3.55%",8.75
54,935806618,"htb1 (1/2)",0,293.25,"SF Giannis Antetokounmpo C Kevin Love PG Eric Bledsoe SG Donovan Mitchell PF Bobby Portis UTIL Alex Len F Josh Richardson G Tyler Ulis",NA,"Tony Snell","UTIL","3.49%",19
57,935811579,"Da_Wa66 (5/6)",0,293,"SF LeBron James SG Jimmy Butler PF T.J. Warren UTIL Justin Holiday C Willie Cauley-Stein G Mike James F Kelly Oubre Jr. PG Tyus Jones",NA,"Greg Monroe","PF","3.34%",0
58,935797241,"misty12345 (1/20)",0,292.75,"C Hassan Whiteside PF Kevin Love SF Andrew Wiggins G Dion Waiters F Taj Gibson UTIL Justin Holiday PG Dwyane Wade SG Tyus Jones",NA,"Bogdan Bogdanovic","G","3.32%",11.5
58,935811527,"jrichie916 (2/2)",0,292.75,"PF Giannis Antetokounmpo C Kevin Love PG Eric Bledsoe SF Otto Porter SG Gary Harris UTIL Jerian Grant G Tyler Ulis F Kelly Oubre Jr.",NA,"Josh Jackson","SF","3.30%",1.25
58,935829067,"misty12345 (18/20)",0,292.75,"C Hassan Whiteside PF Kevin Love SF Andrew Wiggins G Dion Waiters F Taj Gibson UTIL Justin Holiday PG Dwyane Wade SG Tyus Jones",NA,"De'Aaron Fox","PG","3.26%",7.25
58,935829071,"misty12345 (19/20)",0,292.75,"C Hassan Whiteside PF Kevin Love SF Andrew Wiggins G Dion Waiters F Taj Gibson UTIL Justin Holiday PG Dwyane Wade SG Tyus Jones",NA,"Justise Winslow","UTIL","3.07%",12.5
62,935836267,"Renskidb (1/5)",0,292.25,"G Jimmy Butler PF Kevin Love SF Andrew Wiggins SG Khris Middleton C Derrick Favors F Taj Gibson PG Dwyane Wade UTIL Kelly Oubre Jr.",NA,"George Hill","G","3.03%",7.5
62,935841501,"LUCKYWON (3/6)",0,292.25,"SF LeBron James F Kevin Love PF Lauri Markkanen UTIL Otto Porter C Taj Gibson SG Dwyane Wade PG Tyus Jones G Frank Mason III",NA,"Garrett Temple","PG","2.50%",21.5
64,935763669,"mrwibbles (2/3)",0,292,"SF LeBron James SG Bradley Beal C Kevin Love PG Kris Dunn G Dwyane Wade PF Alex Len UTIL Kelly Oubre Jr. F Dragan Bender",NA,"Jae Crowder","PF","2.31%",1.5
64,935785563,"tjdents (8/10)",0,292,"SG Jimmy Butler PF Kevin Love SF Khris Middleton G Eric Bledsoe UTIL Derrick Favors PG Dwyane Wade F Willie Cauley-Stein C Marcin Gortat",NA,"Ekpe Udoh","F","2.31%",10
64,935852160,"CoachArtNLB (2/2)",0,292,"G Bradley Beal PF Kevin Love SF Khris Middleton SG Eric Bledsoe UTIL Kris Dunn F Justin Holiday PG Ricky Rubio C John Henson",NA,"Skal Labissiere","F","1.83%",18.5
67,935265869,"silentloner77 (1/4)",0,291.5,"SF Giannis Antetokounmpo C Kevin Love PG Eric Bledsoe PF Taj Gibson UTIL Ricky Rubio SG Joe Ingles F Alex Len G Buddy Hield",NA,"Juancho Hernangómez","PF","1.68%",22
67,935845854,"miche4kt",0,291.5,"C Karl-Anthony Towns UTIL Jimmy Butler PF Kevin Love SF Andrew Wiggins G Justin Holiday PG Ricky Rubio SG Josh Richardson F Kenneth Faried",NA,"Channing Frye","F","1.66%",9.5
69,935848930,"vaughn0607 (3/4)",0,291.25,"PF LeBron James G Eric Bledsoe F Derrick Favors SG Denzel Valentine SF Justin Holiday C Marcin Gortat PG Malcolm Brogdon UTIL John Henson",NA,"Mason Plumlee","C","1.64%",4
70,935766193,"kurtz79 (15/20)",0,291,"SF LeBron James G Eric Bledsoe PF Otto Porter SG Kris Dunn F James Johnson PG Ricky Rubio C Alex Len UTIL Jeff Green",NA,"Josh Richardson","G","1.62%",23
70,935806744,"chisamoreLXA",0,291,"SF LeBron James C Kevin Love SG Khris Middleton PG Eric Bledsoe UTIL Dwyane Wade F Willie Cauley-Stein G J.R. Smith PF Jonas Jerebko",NA,"Marquese Chriss","PF","1.53%",12.5
72,935770698,"maddawg65 (7/9)",0,290.75,"SF LeBron James PG Eric Bledsoe C Derrick Favors F Denzel Valentine G Justin Holiday PF Zach Randolph UTIL Willie Cauley-Stein SG J.R. Smith",NA,"José Calderón","PG","1.51%",9.5
73,935712974,"rtoguru (1/2)",0,290.5,"SF LeBron James SG Eric Bledsoe G Donovan Mitchell C Derrick Favors PG Kris Dunn UTIL Jerian Grant PF Alex Len F Justise Winslow",NA,"Tyler Ulis","G","1.47%",32.5
73,935859566,"csgar95",0,290.5,"PF LeBron James C Kevin Love SG Eric Bledsoe UTIL Dion Waiters PG Ricky Rubio G Gary Harris F Kelly Oubre Jr. SF Jeff Green",NA,"Emmanuel Mudiay","G","1.43%",15.75
75,935808095,"ryry316 (2/2)",0,290.25,"SG Jimmy Butler PF Kevin Love SF Khris Middleton PG Eric Bledsoe C Derrick Favors UTIL Taj Gibson F Willie Cauley-Stein G Joe Ingles",NA,"Antonio Blakeney","UTIL","1.32%",11
76,935814564,"Manny99 (4/4)",0,290,"PF LeBron James SG Jimmy Butler PG Eric Bledsoe C Derrick Favors SF Dion Waiters UTIL Tyus Jones F Kenneth Faried G Bogdan Bogdanovic",NA,"Thon Maker","C","1.18%",14.25
77,935807318,"D1RTB4G (16/20)",0,289.75,"C Karl-Anthony Towns G Jimmy Butler PF Kevin Love UTIL Donovan Mitchell SG Justin Holiday PG Ricky Rubio SF Joe Ingles F Kenneth Faried",NA,"Thabo Sefolosha","F","0.97%",11.25
78,935811797,"joshnoleforlife",0,289.25,"PF T.J. Warren UTIL Kevin Love PG Eric Bledsoe SG Donovan Mitchell C Taj Gibson G Denzel Valentine SF Justin Holiday F Zach Randolph",NA,"Jeff Teague","PG","0.95%",0
79,935807208,"tbarrett (1/2)",0,289,"SF Giannis Antetokounmpo G Eric Bledsoe PF Derrick Favors F Denzel Valentine UTIL Justin Holiday SG Dwyane Wade C Willie Cauley-Stein PG Tim Frazier",NA,"Kosta Koufos","C","0.86%",12.25
79,935815814,"tbarrett (2/2)",0,289,"SF Giannis Antetokounmpo G Eric Bledsoe PF Derrick Favors F Denzel Valentine UTIL Justin Holiday SG Dwyane Wade C Willie Cauley-Stein PG Tim Frazier",NA,"Trey Lyles","PF","0.80%",10
81,935829491,"redraider1981 (4/4)",0,288.75,"PF Giannis Antetokounmpo C Hassan Whiteside F Kevin Love UTIL Derrick Favors PG Dwyane Wade SG J.R. Smith SF Jeff Green G Kyle Korver",NA,"Jamal Crawford","G","0.76%",12.75
82,935789478,"sportscott310",0,288.5,"F Kevin Love PF Lauri Markkanen G Khris Middleton PG Eric Bledsoe UTIL Otto Porter C Taj Gibson SF Justin Holiday SG Malcolm Brogdon",NA,"Alec Burks","UTIL","0.74%",22.5
82,935860366,"cash1739 (2/10)",0,288.5,"SF T.J. Warren PF Kevin Love F Lauri Markkanen C Derrick Favors G Dion Waiters SG Denzel Valentine PG Dwyane Wade UTIL Gary Harris",NA,"Dragan Bender","C","0.71%",8
84,935822524,"Redlinesat11 (2/3)",0,288,"SF LeBron James C Karl-Anthony Towns PF Taj Gibson F Justin Holiday PG Dwyane Wade UTIL Mike James SG Kelly Oubre Jr. G J.R. Smith",NA,"Justin Jackson","UTIL","0.65%",1.25
85,935746231,"mrsassywhiskers",0,287.75,"PF Giannis Antetokounmpo SF Dion Waiters SG Kris Dunn C Taj Gibson G Justin Holiday PG Ricky Rubio F Willie Cauley-Stein UTIL Jerian Grant",NA,"Troy Daniels","SG","0.55%",13.25
85,935844532,"steelers60 (2/3)",0,287.75,"SF LeBron James PF Kevin Love PG Kris Dunn SG Denzel Valentine C Zach Randolph G Dwyane Wade UTIL Robin Lopez F J.R. Smith",NA,"Tomas Satoransky","UTIL","0.53%",24.75
87,935541189,"Dude7124 (1/2)",0,287.5,"SF Giannis Antetokounmpo PF Kevin Love PG Eric Bledsoe SG Donovan Mitchell C Marcin Gortat G Mike James F Alex Len UTIL Kelly Oubre Jr.",NA,"Gorgui Dieng","UTIL","0.48%",10.25
87,935548964,"Dude7124 (2/2)",0,287.5,"SF Giannis Antetokounmpo PF Kevin Love PG Eric Bledsoe SG Donovan Mitchell C Marcin Gortat G Mike James F Alex Len UTIL Kelly Oubre Jr.",NA,"Cristiano Felicio","F","0.34%",7.25
87,935782306,"roderick.stickley",0,287.5,"UTIL Jimmy Butler PF Kevin Love F Khris Middleton PG Eric Bledsoe SF Otto Porter SG Dion Waiters G Joe Ingles C Alex Len",NA,"Jared Dudley","F","0.34%",0
90,935261483,"mikeslindy (1/2)",0,287,"SF Giannis Antetokounmpo C Kevin Love PF Lauri Markkanen PG Eric Bledsoe SG Kris Dunn G Tyus Jones UTIL Tim Frazier F Jeff Green",NA,"Jonas Jerebko","UTIL","0.32%",31.5
90,935761031,"kurtz79 (14/20)",0,287,"F Devin Booker G Eric Bledsoe SG Donovan Mitchell SF Otto Porter PG Kris Dunn PF James Johnson UTIL Dwyane Wade C Willie Cauley-Stein",NA,"Iman Shumpert","G","0.29%",0
90,935830504,"Jamin300",0,287,"F LeBron James C Kevin Love PF Andrew Wiggins SF Justin Holiday SG Gary Harris PG Malcolm Brogdon G Mike James UTIL Kelly Oubre Jr.",NA,"Paul Zipser","G","0.25%",6.5
93,935754465,"jharney22 (2/2)",0,286.75,"SF Khris Middleton SG Eric Bledsoe PF Otto Porter C Derrick Favors G Dion Waiters PG Kris Dunn F James Johnson UTIL Taj Gibson",NA,"Raul Neto","UTIL","0.25%",4.5
93,935806124,"beecat30 (1/2)",0,286.75,"C Nikola Jokic PF Kevin Love PG Eric Bledsoe G Donovan Mitchell F Derrick Favors SG Denzel Valentine SF Justin Holiday UTIL Trey Lyles",NA,"Jordan Mickey","F","0.21%",0
93,935818759,"beecat30 (2/2)",0,286.75,"C Nikola Jokic PF Kevin Love PG Eric Bledsoe G Donovan Mitchell F Derrick Favors SG Denzel Valentine SF Justin Holiday UTIL Trey Lyles",NA,"John Wall","PG","0.19%",0
96,935838345,"kingkas81",0,286.5,"F LeBron James UTIL Kevin Love PF Lauri Markkanen SF Denzel Valentine SG Justin Holiday PG Dwyane Wade G Kelly Oubre Jr. C Kelly Olynyk",NA,"DeAndre Liggins","F","0.13%",7.25
96,935850633,"PoweredUp37 (6/6)",0,286.5,"SF LeBron James SG Jimmy Butler PF Otto Porter C Taj Gibson G Justin Holiday PG Dwyane Wade F J.R. Smith UTIL Thabo Sefolosha",NA,"Jodie Meeks","SG","0.11%",14
96,935852418,"ChhKeefer (19/20)",0,286.5,"SG Devin Booker PG Eric Bledsoe F Otto Porter SF Will Barton C Derrick Favors G Justin Holiday PF Willie Cauley-Stein UTIL Marcin Gortat",NA,"Malik Beasley","G","0.11%",8.5
99,935833229,"Bsmith618 (4/5)",0,286.25,"C Hassan Whiteside SG Jimmy Butler PF Kevin Love F Lauri Markkanen PG Kris Dunn UTIL Malcolm Brogdon G Mike James SF Kelly Oubre Jr.",NA,"Kay Felder","UTIL","0.11%",0
99,935853362,"fl0rexic (1/2)",0,286.25,"SF LeBron James PG Eric Bledsoe PF Otto Porter F Justin Holiday G Ricky Rubio C Willie Cauley-Stein UTIL Marcin Gortat SG Tyus Jones",NA,"Quincy Pondexter","F","0.11%",0
99,935853366,"fl0rexic (2/2)",0,286.25,"SF LeBron James PG Eric Bledsoe PF Otto Porter F Justin Holiday G Ricky Rubio C Willie Cauley-Stein UTIL Marcin Gortat SG Tyus Jones",NA,"Gary Payton II","SG","0.11%",1
102,935739275,"ruligo1971 (4/4)",0,286,"SG Jimmy Butler SF T.J. Warren C Kevin Love PG Donovan Mitchell PF Derrick Favors G Dwyane Wade F Bobby Portis UTIL Mike James",NA,"Shabazz Muhammad","SG","0.11%",0.75
102,935812098,"jcarlos112 (17/20)",0,286,"PF Kevin Love F Lauri Markkanen SG Eric Bledsoe PG Donovan Mitchell UTIL Derrick Favors C Taj Gibson SF Denzel Valentine G Gary Harris",NA,"Vince Carter","F","0.08%",4.5
104,935766401,"junbug8718 (1/3)",0,285.75,"C Nikola Jokic SF T.J. Warren PF Kevin Love SG Kris Dunn UTIL Justin Holiday G Ricky Rubio F Bobby Portis PG Mike James",NA,"Mike Scott","PF","0.08%",25.25
104,935788679,"junbug8718 (2/3)",0,285.75,"C Nikola Jokic SF T.J. Warren PF Kevin Love SG Kris Dunn UTIL Justin Holiday G Ricky Rubio F Bobby Portis PG Mike James",NA,"Paul Millsap","F","0.06%",0
104,935788694,"junbug8718 (3/3)",0,285.75,"C Nikola Jokic SF T.J. Warren PF Kevin Love SG Kris Dunn UTIL Justin Holiday G Ricky Rubio F Bobby Portis PG Mike James",NA,"Udonis Haslem","PF","0.04%",1.25
104,935845769,"daweiser1 (1/4)",0,285.75,"UTIL Lauri Markkanen F Khris Middleton G Eric Bledsoe SF Otto Porter PF Derrick Favors SG Kris Dunn C Taj Gibson PG Ricky Rubio",NA,"Ante Zizic","PF","0.04%",0
104,935858839,"Nick61388 (6/10)",0,285.75,"SF LeBron James SG Devin Booker C Kevin Love PG Donovan Mitchell G Denzel Valentine UTIL Tyler Ulis F Dragan Bender PF Mike Scott",NA,"Monte Morris","PG","0.04%",0
109,935698924,"dark5ide_j (4/4)",0,285.5,"SF LeBron James PF Giannis Antetokounmpo C Kevin Love SG Justin Holiday PG Ricky Rubio UTIL Troy Daniels G Antonio Blakeney F Ekpe Udoh",NA,"Royce O'Neale","SF","0.04%",14.75
109,935785561,"tjdents (6/10)",0,285.5,"SG Jimmy Butler PF Kevin Love SF Khris Middleton PG Eric Bledsoe UTIL Derrick Favors G Gary Harris F Willie Cauley-Stein C Marcin Gortat",NA,"Wilson Chandler","UTIL","0.04%",0
111,935756721,"chrsford (3/5)",0,285.25,"SF Giannis Antetokounmpo G Devin Booker C Derrick Favors SG Kris Dunn PF Taj Gibson PG Jerian Grant UTIL Mike James F Ekpe Udoh",NA,"Bam Adebayo","C","0.04%",31.5
111,935825033,"mepone (2/3)",0,285.25,"PF T.J. Warren C Kevin Love F Lauri Markkanen SF Dion Waiters SG Kris Dunn G Rodney Hood UTIL Justin Holiday PG Dwyane Wade",NA,"Eric Griffin","UTIL","0.04%",0
