"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
1,936464023,"Skully5",0,300.75,"SF Giannis Antetokounmpo UTIL Jimmy Butler PG Eric Bledsoe SG Justin Holiday G Ricky Rubio C Marcin Gortat F Alex Len PF Kenneth Faried",NA,"Tim Frazier","PG","84.38%",9.25
2,936631317,"purplemickey01",0,294.5,"SF LeBron James UTIL Kevin Love PF Otto Porter F Derrick Favors G Dwyane Wade C Willie Cauley-Stein SG Tyus Jones PG Tim Frazier",NA,"Bradley Beal","SG","74.98%",21
3,936545407,"jimmychc",0,291.5,"SF Giannis Antetokounmpo UTIL Jimmy Butler F Kevin Love PF Lauri Markkanen SG Jerian Grant C Alex Len G Tyus Jones PG Alec Burks",NA,"Willie Cauley-Stein","F","60.36%",23.5
4,936630617,"bigj549",0,290.5,"SG Devin Booker SF T.J. Warren C Kevin Love G Eric Bledsoe F Denzel Valentine PG Dwyane Wade PF Willie Cauley-Stein UTIL Joe Ingles",NA,"Denzel Valentine","SF","57.25%",24.5
5,935857912,"SHREDER210 (1/2)",0,289,"C Karl-Anthony Towns SG Jimmy Butler PF Kevin Love G Eric Bledsoe F Derrick Favors PG Ricky Rubio UTIL Tim Frazier SF Bogdan Bogdanovic",NA,"Giannis Antetokounmpo","UTIL","47.42%",57.25
6,936364815,"c4nier (1/10)",0,288.75,"UTIL Karl-Anthony Towns SG Jimmy Butler PF Kevin Love G Eric Bledsoe SF Justin Holiday C Robin Lopez F Joe Ingles PG Tim Frazier",NA,"Eric Bledsoe","UTIL","41.94%",42.25
6,936364833,"c4nier (2/10)",0,288.75,"UTIL Karl-Anthony Towns SG Jimmy Butler PF Kevin Love G Eric Bledsoe SF Justin Holiday C Robin Lopez F Joe Ingles PG Tim Frazier",NA,"Markieff Morris","PF","40.07%",7
6,936372373,"c4nier (3/10)",0,288.75,"UTIL Karl-Anthony Towns SG Jimmy Butler PF Kevin Love G Eric Bledsoe SF Justin Holiday C Robin Lopez F Joe Ingles PG Tim Frazier",NA,"Joe Ingles","F","38.33%",18
6,936372392,"c4nier (4/10)",0,288.75,"UTIL Karl-Anthony Towns SG Jimmy Butler PF Kevin Love G Eric Bledsoe SF Justin Holiday C Robin Lopez F Joe Ingles PG Tim Frazier",NA,"Marcin Gortat","C","35.35%",19.25
6,936372407,"c4nier (5/10)",0,288.75,"UTIL Karl-Anthony Towns SG Jimmy Butler PF Kevin Love G Eric Bledsoe SF Justin Holiday C Robin Lopez F Joe Ingles PG Tim Frazier",NA,"Nikola Jokic","C","35.16%",27
6,936372453,"c4nier (6/10)",0,288.75,"UTIL Karl-Anthony Towns SG Jimmy Butler PF Kevin Love G Eric Bledsoe SF Justin Holiday C Robin Lopez F Joe Ingles PG Tim Frazier",NA,"Otto Porter","PF","29.74%",33.5
6,936372475,"c4nier (7/10)",0,288.75,"UTIL Karl-Anthony Towns SG Jimmy Butler PF Kevin Love G Eric Bledsoe SF Justin Holiday C Robin Lopez F Joe Ingles PG Tim Frazier",NA,"Gary Harris","G","24.52%",26.25
6,936372493,"c4nier (8/10)",0,288.75,"UTIL Karl-Anthony Towns SG Jimmy Butler PF Kevin Love G Eric Bledsoe SF Justin Holiday C Robin Lopez F Joe Ingles PG Tim Frazier",NA,"LeBron James","SF","23.09%",58
6,936372510,"c4nier (9/10)",0,288.75,"UTIL Karl-Anthony Towns SG Jimmy Butler PF Kevin Love G Eric Bledsoe SF Justin Holiday C Robin Lopez F Joe Ingles PG Tim Frazier",NA,"Kevin Love","C","20.97%",56.75
6,936372522,"c4nier (10/10)",0,288.75,"UTIL Karl-Anthony Towns SG Jimmy Butler PF Kevin Love G Eric Bledsoe SF Justin Holiday C Robin Lopez F Joe Ingles PG Tim Frazier",NA,"Kenneth Faried","F","19.66%",20
16,935783644,"zak_mizell7 (1/2)",0,288,"G Jimmy Butler C Kevin Love UTIL Donovan Mitchell F Otto Porter PF Derrick Favors SF Denzel Valentine SG Dwyane Wade PG Mike James",NA,"Will Barton","SF","17.73%",14.5
17,936220868,"theimpaler24 (1/3)",0,286.75,"SF Devin Booker UTIL T.J. Warren PF Lauri Markkanen F Otto Porter C Derrick Favors SG Kris Dunn G Malcolm Brogdon PG Tim Frazier",NA,"Jimmy Butler","G","13.81%",45.25
17,936220887,"theimpaler24 (2/3)",0,286.75,"SF Devin Booker UTIL T.J. Warren PF Lauri Markkanen F Otto Porter C Derrick Favors SG Kris Dunn G Malcolm Brogdon PG Tim Frazier",NA,"Ricky Rubio","G","12.82%",30
17,936231005,"theimpaler24 (3/3)",0,286.75,"SF Devin Booker UTIL T.J. Warren PF Lauri Markkanen F Otto Porter C Derrick Favors SG Kris Dunn G Malcolm Brogdon PG Tim Frazier",NA,"Garrett Temple","G","8.59%",21.5
