Position,Name + ID, Name, ID, Salary,GameInfo,TeamAbbrev 
RB,Raheem Mostert (7498784),Raheem Mostert,7498784,3000,Det@Chi 01:00PM ET,Chi
WR,Andre Roberts (7498903),Andre Roberts,7498903,3000,Det@Chi 01:00PM ET,Det
WR,Deonte Thompson (7498904),Deonte Thompson,7498904,3000,Det@Chi 01:00PM ET,Chi
WR,Joshua Bellamy (7498908),Joshua Bellamy,7498908,3000,Det@Chi 01:00PM ET,Chi
WR,Cameron Meredith (7498909),Cameron Meredith,7498909,3000,Det@Chi 01:00PM ET,Chi
RB,Jacquizz Rodgers (7498788),Jacquizz Rodgers,7498788,3000,Den@TB 04:05PM ET,TB
RB,Kapri Bibbs (7498790),Kapri Bibbs,7498790,3000,Den@TB 04:05PM ET,Den
RB,Andy Janovich (7498792),Andy Janovich,7498792,3000,Den@TB 04:05PM ET,Den
RB,Devontae Booker (7498793),Devontae Booker,7498793,3000,Den@TB 04:05PM ET,Den
RB,Peyton Barber (7498794),Peyton Barber,7498794,3000,Den@TB 04:05PM ET,TB
WR,Jordan Norwood (7498912),Jordan Norwood,7498912,3000,Den@TB 04:05PM ET,Den
WR,Russell Shepard (7498915),Russell Shepard,7498915,3000,Den@TB 04:05PM ET,TB
WR,Bennie Fowler (7498916),Bennie Fowler,7498916,3000,Den@TB 04:05PM ET,Den
WR,Jordan Taylor (7498917),Jordan Taylor,7498917,3000,Den@TB 04:05PM ET,Den
WR,Cecil Shorts III (7498918),Cecil Shorts III,7498918,3000,Den@TB 04:05PM ET,TB
WR,Freddie Martino (7498919),Freddie Martino,7498919,3000,Den@TB 04:05PM ET,TB
WR,Adam Humphries (7498921),Adam Humphries,7498921,3000,Den@TB 04:05PM ET,TB
WR,Cody Latimer (7498922),Cody Latimer,7498922,3000,Den@TB 04:05PM ET,Den
TE,Virgil Green (7499016),Virgil Green,7499016,3000,Den@TB 04:05PM ET,Den
RB,Chase Reynolds (7498796),Chase Reynolds,7498796,3000,LA@Ari 04:25PM ET,LA
RB,Stepfan Taylor (7498799),Stepfan Taylor,7498799,3000,LA@Ari 04:25PM ET,Ari
RB,Malcolm Brown (7498801),Malcolm Brown,7498801,3000,LA@Ari 04:25PM ET,LA
WR,Brian Quick (7498925),Brian Quick,7498925,3000,LA@Ari 04:25PM ET,LA
WR,J.J. Nelson (7498930),J.J. Nelson,7498930,3000,LA@Ari 04:25PM ET,Ari
WR,Bradley Marquez (7498931),Bradley Marquez,7498931,3000,LA@Ari 04:25PM ET,LA
WR,Nelson Spruce (7498932),Nelson Spruce,7498932,3000,LA@Ari 04:25PM ET,LA
WR,Pharoh Cooper (7498933),Pharoh Cooper,7498933,3000,LA@Ari 04:25PM ET,LA
WR,Mike Thomas (7498934),Mike Thomas,7498934,3000,LA@Ari 04:25PM ET,LA
RB,John Kuhn (7498804),John Kuhn,7498804,3000,NO@SD 04:25PM ET,NO
RB,Marcus Murphy (7498808),Marcus Murphy,7498808,3000,NO@SD 04:25PM ET,NO
RB,Derek Watt (7498810),Derek Watt,7498810,3000,NO@SD 04:25PM ET,SD
RB,Daniel Lasco (7498811),Daniel Lasco,7498811,3000,NO@SD 04:25PM ET,NO
RB,Kenneth Farrow (7498812),Kenneth Farrow,7498812,3000,NO@SD 04:25PM ET,SD
WR,Griff Whalen (7498936),Griff Whalen,7498936,3000,NO@SD 04:25PM ET,SD
WR,Brandon Coleman (7498938),Brandon Coleman,7498938,3000,NO@SD 04:25PM ET,NO
WR,Tommylee Lewis (7498941),Tommylee Lewis,7498941,3000,NO@SD 04:25PM ET,NO
RB,DuJuan Harris (7498815),DuJuan Harris,7498815,3000,Dal@SF 04:25PM ET,SF
RB,Lance Dunbar (7498816),Lance Dunbar,7498816,3000,Dal@SF 04:25PM ET,Dal
RB,Rod Smith (7498818),Rod Smith,7498818,3000,Dal@SF 04:25PM ET,Dal
RB,Keith Smith (7498819),Keith Smith,7498819,3000,Dal@SF 04:25PM ET,Dal
RB,Mike Davis (7498820),Mike Davis,7498820,3000,Dal@SF 04:25PM ET,SF
RB,Darius Jackson (7498821),Darius Jackson,7498821,3000,Dal@SF 04:25PM ET,Dal
WR,Brice Butler (7498947),Brice Butler,7498947,3000,Dal@SF 04:25PM ET,Dal
WR,Rod Streater (7498950),Rod Streater,7498950,3000,Dal@SF 04:25PM ET,SF
WR,Quinton Patton (7498951),Quinton Patton,7498951,3000,Dal@SF 04:25PM ET,SF
WR,Aaron Burbridge (7498952),Aaron Burbridge,7498952,3000,Dal@SF 04:25PM ET,SF
WR,Lucky Whitehead (7498953),Lucky Whitehead,7498953,3000,Dal@SF 04:25PM ET,Dal
RB,Anthony Sherman (7498825),Anthony Sherman,7498825,3000,KC@Pit 08:30PM ET,KC
RB,Knile Davis (7498826),Knile Davis,7498826,3000,KC@Pit 08:30PM ET,KC
RB,Fitzgerald Toussaint (7498827),Fitzgerald Toussaint,7498827,3000,KC@Pit 08:30PM ET,Pit
RB,Roosevelt Nix (7498830),Roosevelt Nix,7498830,3000,KC@Pit 08:30PM ET,Pit
RB,Daryl Richardson (7498831),Daryl Richardson,7498831,3000,KC@Pit 08:30PM ET,Pit
WR,Darrius Heyward-Bey (7498954),Darrius Heyward-Bey,7498954,3000,KC@Pit 08:30PM ET,Pit
WR,Albert Wilson (7498958),Albert Wilson,7498958,3000,KC@Pit 08:30PM ET,KC
WR,Chris Conley (7498959),Chris Conley,7498959,3000,KC@Pit 08:30PM ET,KC
WR,De'Anthony Thomas (7498962),De'Anthony Thomas,7498962,3000,KC@Pit 08:30PM ET,KC
WR,Demarcus Robinson (7498963),Demarcus Robinson,7498963,3000,KC@Pit 08:30PM ET,KC
WR,Tyreek Hill (7498964),Tyreek Hill,7498964,3000,KC@Pit 08:30PM ET,KC
DST,Chiefs  (7499397),Chiefs ,7499397,3000,KC@Pit 08:30PM ET,KC
DST,Cowboys  (7499395),Cowboys ,7499395,2900,Dal@SF 04:25PM ET,Dal
DST,Jets  (7499379),Jets ,7499379,2800,Sea@NYJ 01:00PM ET,NYJ
TE,Cameron Brate (7499019),Cameron Brate,7499019,2800,Den@TB 04:05PM ET,TB
DST,Steelers  (7499398),Steelers ,7499398,2800,KC@Pit 08:30PM ET,Pit
TE,Clive Walford (7499004),Clive Walford,7499004,2700,Oak@Bal 01:00PM ET,Oak
DST,Raiders  (7499385),Raiders ,7499385,2700,Oak@Bal 01:00PM ET,Oak
TE,Zach Miller (7499006),Zach Miller,7499006,2700,Det@Chi 01:00PM ET,Chi
DST,Rams  (7499391),Rams ,7499391,2700,LA@Ari 04:25PM ET,LA
TE,Hunter Henry (7499035),Hunter Henry,7499035,2700,NO@SD 04:25PM ET,SD
TE,Vance McDonald (7499039),Vance McDonald,7499039,2700,Dal@SF 04:25PM ET,SF
TE,Ryan Griffin (7498968),Ryan Griffin,7498968,2600,Ten@Hou 01:00PM ET,Hou
TE,Jace Amaro (7498970),Jace Amaro,7498970,2600,Ten@Hou 01:00PM ET,Ten
TE,Charles Clay (7498990),Charles Clay,7498990,2600,Buf@NE 01:00PM ET,Buf
DST,Bills  (7499381),Bills ,7499381,2600,Buf@NE 01:00PM ET,Buf
DST,Buccaneers  (7499390),Buccaneers ,7499390,2600,Den@TB 04:05PM ET,TB
TE,Lance Kendricks (7499023),Lance Kendricks,7499023,2600,LA@Ari 04:25PM ET,LA
DST,49ers  (7499396),49ers ,7499396,2600,Dal@SF 04:25PM ET,SF
TE,Anthony Fasano (7498965),Anthony Fasano,7498965,2500,Ten@Hou 01:00PM ET,Ten
TE,Beau Brinkley (7498967),Beau Brinkley,7498967,2500,Ten@Hou 01:00PM ET,Ten
TE,C.J. Fiedorowicz (7498969),C.J. Fiedorowicz,7498969,2500,Ten@Hou 01:00PM ET,Hou
TE,Stephen Anderson (7498971),Stephen Anderson,7498971,2500,Ten@Hou 01:00PM ET,Hou
TE,Phillip Supernaw (7498972),Phillip Supernaw,7498972,2500,Ten@Hou 01:00PM ET,Ten
TE,Vernon Davis (7498973),Vernon Davis,7498973,2500,Cle@Was 01:00PM ET,Was
TE,Niles Paul (7498975),Niles Paul,7498975,2500,Cle@Was 01:00PM ET,Was
TE,Randall Telfer (7498977),Randall Telfer,7498977,2500,Cle@Was 01:00PM ET,Cle
TE,Seth DeValve (7498978),Seth DeValve,7498978,2500,Cle@Was 01:00PM ET,Cle
DST,Browns  (7499377),Browns ,7499377,2500,Cle@Was 01:00PM ET,Cle
TE,Kellen Davis (7498979),Kellen Davis,7498979,2500,Sea@NYJ 01:00PM ET,NYJ
TE,Luke Willson (7498981),Luke Willson,7498981,2500,Sea@NYJ 01:00PM ET,Sea
TE,Brandon Bostick (7498982),Brandon Bostick,7498982,2500,Sea@NYJ 01:00PM ET,NYJ
TE,Brandon Williams (7498983),Brandon Williams,7498983,2500,Sea@NYJ 01:00PM ET,Sea
TE,Nick Vannett (7498984),Nick Vannett,7498984,2500,Sea@NYJ 01:00PM ET,Sea
TE,Braedon Bowman (7498985),Braedon Bowman,7498985,2500,Sea@NYJ 01:00PM ET,NYJ
TE,Clay Harbor (7498986),Clay Harbor,7498986,2500,Buf@NE 01:00PM ET,NE
TE,Jim Dray (7498988),Jim Dray,7498988,2500,Buf@NE 01:00PM ET,Buf
TE,A.J. Derby (7498991),A.J. Derby,7498991,2500,Buf@NE 01:00PM ET,NE
TE,Nick O'Leary (7498992),Nick O'Leary,7498992,2500,Buf@NE 01:00PM ET,Buf
TE,Ed Dickson (7498995),Ed Dickson,7498995,2500,Car@Atl 01:00PM ET,Car
TE,Levine Toilolo (7498996),Levine Toilolo,7498996,2500,Car@Atl 01:00PM ET,Atl
TE,Scott Simonson (7498997),Scott Simonson,7498997,2500,Car@Atl 01:00PM ET,Car
TE,Joshua Perkins (7498998),Joshua Perkins,7498998,2500,Car@Atl 01:00PM ET,Atl
TE,Austin Hooper (7498999),Austin Hooper,7498999,2500,Car@Atl 01:00PM ET,Atl
TE,Lee Smith (7499001),Lee Smith,7499001,2500,Oak@Bal 01:00PM ET,Oak
TE,Mychal Rivera (7499002),Mychal Rivera,7499002,2500,Oak@Bal 01:00PM ET,Oak
TE,Crockett Gillmore (7499003),Crockett Gillmore,7499003,2500,Oak@Bal 01:00PM ET,Bal
TE,Maxx Williams (7499005),Maxx Williams,7499005,2500,Oak@Bal 01:00PM ET,Bal
TE,Logan Paulsen (7499007),Logan Paulsen,7499007,2500,Det@Chi 01:00PM ET,Chi
TE,Patrick Scales (7499008),Patrick Scales,7499008,2500,Det@Chi 01:00PM ET,Chi
TE,Greg Scruggs (7499009),Greg Scruggs,7499009,2500,Det@Chi 01:00PM ET,Chi
TE,Orson Charles (7499010),Orson Charles,7499010,2500,Det@Chi 01:00PM ET,Det
TE,Cole Wick (7499012),Cole Wick,7499012,2500,Det@Chi 01:00PM ET,Det
TE,Khari Lee (7499013),Khari Lee,7499013,2500,Det@Chi 01:00PM ET,Det
DST,Bears  (7499387),Bears ,7499387,2500,Det@Chi 01:00PM ET,Chi
TE,Brandon Myers (7499014),Brandon Myers,7499014,2500,Den@TB 04:05PM ET,TB
TE,Andrew DePaola (7499015),Andrew DePaola,7499015,2500,Den@TB 04:05PM ET,TB
TE,John Phillips (7499017),John Phillips,7499017,2500,Den@TB 04:05PM ET,Den
TE,Luke Stocker (7499018),Luke Stocker,7499018,2500,Den@TB 04:05PM ET,TB
TE,Jeff Heuerman (7499020),Jeff Heuerman,7499020,2500,Den@TB 04:05PM ET,Den
TE,Alan Cross (7499021),Alan Cross,7499021,2500,Den@TB 04:05PM ET,TB
TE,Darren Fells (7499022),Darren Fells,7499022,2500,LA@Ari 04:25PM ET,Ari
TE,Jermaine Gresham (7499024),Jermaine Gresham,7499024,2500,LA@Ari 04:25PM ET,Ari
TE,Cory Harkey (7499025),Cory Harkey,7499025,2500,LA@Ari 04:25PM ET,LA
TE,Tyler Higbee (7499026),Tyler Higbee,7499026,2500,LA@Ari 04:25PM ET,LA
TE,Temarrick Hemingway (7499027),Temarrick Hemingway,7499027,2500,LA@Ari 04:25PM ET,LA
TE,Troy Niklas (7499028),Troy Niklas,7499028,2500,LA@Ari 04:25PM ET,Ari
TE,Sean McGrath (7499030),Sean McGrath,7499030,2500,NO@SD 04:25PM ET,SD
TE,Josh Hill (7499032),Josh Hill,7499032,2500,NO@SD 04:25PM ET,NO
TE,Asante Cleveland (7499033),Asante Cleveland,7499033,2500,NO@SD 04:25PM ET,SD
TE,Chris Manhertz (7499034),Chris Manhertz,7499034,2500,NO@SD 04:25PM ET,NO
TE,Kyle Nelson (7499037),Kyle Nelson,7499037,2500,Dal@SF 04:25PM ET,SF
TE,Garrett Celek (7499038),Garrett Celek,7499038,2500,Dal@SF 04:25PM ET,SF
TE,Gavin Escobar (7499040),Gavin Escobar,7499040,2500,Dal@SF 04:25PM ET,Dal
TE,Blake Bell (7499041),Blake Bell,7499041,2500,Dal@SF 04:25PM ET,SF
TE,Geoff Swaim (7499042),Geoff Swaim,7499042,2500,Dal@SF 04:25PM ET,Dal
TE,David Johnson (7499043),David Johnson,7499043,2500,KC@Pit 08:30PM ET,Pit
TE,James Winchester (7499045),James Winchester,7499045,2500,KC@Pit 08:30PM ET,KC
TE,James O'Shaughnessy (7499046),James O'Shaughnessy,7499046,2500,KC@Pit 08:30PM ET,KC
TE,Xavier Grimble (7499047),Xavier Grimble,7499047,2500,KC@Pit 08:30PM ET,Pit
TE,Ross Travis (7499048),Ross Travis,7499048,2500,KC@Pit 08:30PM ET,KC
TE,Demetrius Harris (7499049),Demetrius Harris,7499049,2500,KC@Pit 08:30PM ET,KC
DST,Titans  (7499376),Titans ,7499376,2400,Ten@Hou 01:00PM ET,Ten
DST,Falcons  (7499383),Falcons ,7499383,2400,Car@Atl 01:00PM ET,Atl
DST,Ravens  (7499386),Ravens ,7499386,2400,Oak@Bal 01:00PM ET,Bal
DST,Chargers  (7499394),Chargers ,7499394,2300,NO@SD 04:25PM ET,SD
DST,Saints  (7499393),Saints ,7499393,2000,NO@SD 04:25PM ET,NO
