Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Tim Hardaway Jr.,,O,SG/SF,6300,NYK,BOS,2,100,23,16,98,101,-13%,15,17,15,34,36,35,32.8,32.1,17.4,46.9,0.0,0.0,0.0,0,0.0,0.0
Mike Conley,,O,PG,6300,MEM,@PHO,0,103,26,16,104,109,11%,12,15,14,30,31,31,27.4,28.8,20.0,37.6,0.0,0.0,0.0,0,0.0,0.0
Isaiah Thomas,,O,PG,6300,CLE,CHI,1,113,,,99,107,3%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Enes Kanter,5,,PF/C,6200,NYK,BOS,2,100,20,23,98,101,-4%,7,8,9,23,24,26,22.6,29.4,19.9,38.9,27.5,30.4,4.9,22.9,33.0,5.3
Robert Covington,8,,SF/PF,6200,PHI,TOR,1,107,18,15,100,102,-10%,12,13,12,32,37,33,35.1,32.3,22.9,41.8,32.5,31.2,5.0,38.4,40.3,6.5
T.J. Warren,8,,SF/PF,6100,PHO,MEM,0,100,24,17,96,106,-16%,19,18,16,33,32,32,30.7,31.2,19.4,43.0,32.0,29.7,4.9,33.6,38.8,6.4
Kawhi Leonard,2,,SF/PF,6000,SAS,@UTA,0,100,,,97,103,-7%,8,9,9,16,16,16,21.8,21.8,14.2,29.5,18.5,23.3,3.9,20.4,25.3,4.2
Rodney Hood,2,,SG/SF,5900,UTA,SAS,0,97,26,17,97,102,-6%,15,13,15,30,28,29,26.8,26.9,18.3,35.5,31.0,26.7,4.5,34.7,37.8,6.4
Serge Ibaka,18,,PF/C,5900,TOR,@PHI,0,111,18,16,103,104,2%,16,14,11,28,30,29,35.5,27.0,19.2,34.8,29.5,28.0,4.7,34.4,27.5,4.7
Jayson Tatum,1,P,SF/PF,5800,BOS,@NYK,0,103,17,18,99,105,3%,9,9,9,30,29,31,27.4,27.2,19.7,34.7,31.0,25.6,4.4,34.1,24.3,4.2
Alex Len,4,,PF/C,5700,PHO,MEM,0,100,17,20,96,106,-7%,6,6,6,23,22,22,34.0,25.4,14.7,36.0,23.0,25.3,4.4,20.6,18.5,3.2
Justin Holiday,10,,SG/SF,5600,CHI,@CLE,0,103,19,12,99,108,3%,10,9,13,33,31,34,26.1,27.1,19.0,35.2,30.0,23.4,4.2,35,26.8,4.8
Jaylen Brown,2,Q,SG/SF,5500,BOS,@NYK,0,103,20,14,99,105,-3%,10,10,12,29,31,32,27.1,27.5,20.6,34.4,32.5,26.1,4.7,0,0.0,0.0
Ricky Rubio,4,,PG,5400,UTA,SAS,0,97,23,13,97,102,-6%,10,11,10,31,29,29,23.9,26.2,15.8,36.6,30.0,25.9,4.8,37.6,36.3,6.7
Courtney Lee,3,,SG/SF,5400,NYK,BOS,2,100,17,15,98,101,-9%,10,12,11,28,31,33,22.2,25.3,16.1,34.4,34.5,25.3,4.7,27.9,26.0,4.8
JJ Redick,,O,SG/SF,5400,PHI,TOR,1,107,20,13,100,102,-10%,15,14,13,43,39,34,30.8,27.4,19.1,35.8,0.0,0.0,0.0,0,0.0,0.0
Jonas Valanciunas,2,,C,5400,TOR,@PHI,0,111,20,21,103,104,0%,8,10,8,22,25,21,33.3,23.5,12.4,34.7,22.0,24.1,4.5,15.7,9.8,1.8
Rudy Gay,,,SF/PF,5300,SAS,@UTA,0,100,23,19,97,103,-7%,6,7,9,21,23,23,19.9,23.9,15.5,32.3,21.5,20.1,3.8,20.2,14.3,2.7
Pau Gasol,2,O,PF/C,5300,SAS,@UTA,0,100,19,19,97,103,-6%,11,8,8,28,24,25,27.9,28.6,18.2,39.1,0.0,0.0,0.0,0,0.0,0.0
Derrick Favors,5,,PF/C,5300,UTA,SAS,0,97,18,19,97,102,-11%,5,7,9,26,26,28,17.2,25.7,14.5,36.9,30.0,26.7,5.0,32.2,28.3,5.3
Dwyane Wade,11,,PG/SG,5200,CLE,CHI,1,113,25,16,99,107,-2%,11,9,10,23,24,24,21.8,24.5,14.0,35.0,25.5,26.8,5.2,24,27.3,5.3
Michael Beasley,5,,SF/PF,5200,NYK,BOS,2,100,28,15,98,101,-13%,19,14,9,35,24,17,26.8,17.0,4.8,29.2,14.5,14.4,2.8,25,48.0,9.2
Marcus Smart,9,,SG/SF,5100,BOS,@NYK,0,103,20,9,99,105,9%,9,9,9,32,32,31,25.5,25.0,17.3,32.6,32.5,26.5,5.2,34.4,27.5,5.4
Kyle Anderson,,,PG/SF,5100,SAS,@UTA,0,100,15,17,97,103,-7%,4,6,7,23,27,27,22.8,24.4,16.8,32.1,22.5,18.0,3.5,22.7,9.5,1.9
Lauri Markkanen,3,,PF,5000,CHI,@CLE,0,103,21,14,99,108,2%,13,14,13,28,30,31,29.1,30.4,23.0,37.9,26.5,24.0,4.8,29.7,32.5,6.5
Joe Ingles,1,,SG/SF,5000,UTA,SAS,0,97,16,14,97,102,-5%,10,8,8,30,33,31,24.1,25.2,18.6,31.8,33.5,25.8,5.2,36.3,20.3,4.1
Danny Green,1,O,SG/SF,5000,SAS,@UTA,0,100,16,11,97,103,-10%,5,6,9,22,23,28,16.4,21.2,11.2,31.2,0.0,0.0,0.0,0,0.0,0.0
Bobby Portis,3,,PF,4900,CHI,@CLE,0,103,24,22,99,108,2%,10,12,10,19,22,22,31.9,25.5,16.3,34.7,19.0,19.6,4.0,13.7,10.8,2.2
Isaiah Canaan,5,,PG/SG,4800,PHO,MEM,0,100,,,96,106,2%,11,7,7,24,20,20,21.8,21.8,6.1,37.4,21.5,15.1,3.1,24.4,24.3,5.1
Robin Lopez,3,,C,4700,CHI,@CLE,0,103,20,15,99,108,0%,9,12,11,24,28,30,23.0,24.6,17.6,31.6,27.0,21.4,4.6,27.2,24.3,5.2
Zach LaVine,,O,PG/SG,4700,CHI,@CLE,0,103,,,99,108,3%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Alec Burks,1,,PG/SG,4700,UTA,SAS,0,97,22,16,97,102,-6%,10,9,8,20,19,20,18.8,18.8,7.0,30.5,25.0,21.7,4.6,20.7,17.8,3.8
Greg Monroe,9,,PF/C,4700,PHO,MEM,0,100,22,20,96,106,-7%,9,7,8,26,25,22,29.4,24.5,13.0,36.1,23.5,24.8,5.3,27.4,32.0,6.8
JaMychal Green,13,,SF/PF,4600,MEM,@PHO,0,103,16,11,104,109,14%,6,8,8,26,30,29,22.4,21.3,13.7,28.9,30.0,24.1,5.2,26.9,28.5,6.2
Marcus Morris,,O,SF/PF,4600,BOS,@NYK,0,103,22,15,99,105,-7%,8,10,11,25,25,25,21.9,23.7,18.0,29.4,0.0,0.0,0.0,0,0.0,0.0
Trevor Booker,1,P,PF/C,4600,PHI,TOR,1,107,21,18,100,102,-7%,4,6,8,14,19,22,23.6,23.6,14.6,32.6,18.0,18.2,4.0,15.3,11.3,2.5
Richaun Holmes,7,,PF/C,4600,PHI,TOR,1,107,17,17,100,102,-7%,8,8,6,25,23,17,25.3,16.8,7.1,26.5,24.5,24.5,5.3,27.1,30.3,6.6
Tyson Chandler,1,D,C,4400,PHO,MEM,0,100,10,15,96,106,-7%,2,2,4,21,24,25,16.9,21.9,13.3,30.4,0.0,0.0,0.0,0,0.0,0.0
T.J. McConnell,6,,PG,4400,PHI,TOR,1,107,15,13,100,102,-10%,8,5,6,26,22,24,15.1,20.3,9.3,31.3,26.5,22.2,5.0,21,15.8,3.6
Dejounte Murray,,,PG,4400,SAS,@UTA,0,100,21,13,97,103,6%,8,7,6,24,19,19,17.8,17.8,5.7,29.9,23.0,19.4,4.4,18.8,20.0,4.5
Jarrett Jack,3,,PG,4400,NYK,BOS,2,100,17,12,98,101,-9%,8,8,7,30,27,27,25.8,21.0,13.1,28.9,25.0,19.7,4.5,23.3,22.3,5.1
Mario Chalmers,4,,PG,4300,MEM,@PHO,0,103,20,9,104,109,11%,9,8,7,27,24,24,17.1,19.2,10.3,28.1,22.0,18.0,4.2,7.8,7.5,1.7
Patty Mills,,,PG,4300,SAS,@UTA,0,100,18,13,97,103,6%,7,7,8,23,23,26,15.4,19.5,12.3,26.7,23.5,16.7,3.9,26.1,15.0,3.5
Jeff Green,8,,SF/PF,4300,CLE,CHI,1,113,19,17,99,107,7%,9,8,8,27,24,22,21.5,19.4,10.6,28.1,25.0,20.7,4.8,24.4,15.0,3.5
Tony Parker,1,,PG,4300,SAS,@UTA,0,100,,,97,103,6%,7,8,7,20,21,19,21.4,18.6,10.9,26.4,23.0,17.6,4.1,25.9,19.5,4.5
Ekpe Udoh,,,PF/C,4200,UTA,SAS,0,97,9,14,97,102,-3%,3,4,2,23,23,17,19.3,12.8,5.4,20.2,15.5,11.4,2.7,15.8,12.0,2.9
Terry Rozier,1,,PG/SG,4200,BOS,@NYK,0,103,18,13,99,105,9%,7,7,9,20,20,23,13.9,20.0,11.1,29.0,23.5,19.3,4.6,27.4,15.5,3.7
David Nwaba,1,,PG/SG,4200,CHI,@CLE,0,103,13,16,99,108,3%,3,5,5,23,27,24,19.4,19.8,11.4,28.3,27.0,20.7,4.9,15.8,9.8,2.3
Manu Ginobili,,O,SG/SF,4100,SAS,@UTA,0,100,21,11,97,103,-10%,11,9,7,23,24,21,20.6,16.8,9.1,24.6,0.0,0.0,0.0,0,0.0,0.0
Denzel Valentine,5,,SG/SF,4100,CHI,@CLE,0,103,16,11,99,108,8%,8,7,9,25,27,28,19.9,22.4,12.5,32.3,26.5,20.0,4.9,36,35.8,8.7
J.R. Smith,1,O,SG/SF,4000,CLE,CHI,1,113,13,8,99,107,-2%,8,6,8,32,29,31,18.9,18.2,11.1,25.2,0.0,0.0,0.0,0,0.0,0.0
Mike James,,,PG,4000,PHO,MEM,0,100,25,15,96,106,2%,5,9,10,10,18,21,20.2,21.7,12.3,31.0,12.5,12.7,3.2,0,0.0,0.0
Andrew Harrison,6,,PG/SG,4000,MEM,@PHO,0,103,18,13,104,109,5%,5,6,5,19,24,20,21.9,14.9,7.1,22.8,23.5,17.3,4.3,33.6,18.8,4.7
Tyler Ulis,1,,PG,4000,PHO,MEM,0,100,19,10,96,106,2%,7,8,8,20,25,24,16.6,18.1,9.8,26.4,23.0,18.1,4.5,23.6,10.8,2.7
Frank Ntilikina,3,,PG/SG,4000,NYK,BOS,2,100,19,9,98,101,-9%,5,7,6,18,24,21,19.8,16.3,7.9,24.7,25.0,19.0,4.8,24.7,13.8,3.5
Josh Jackson,3,,SG/SF,3900,PHO,MEM,0,100,22,7,96,106,-16%,15,12,9,26,25,23,17.6,17.9,10.4,25.5,24.0,18.8,4.8,26.3,21.8,5.6
Kyle O'Quinn,,,PF/C,3900,NYK,BOS,2,100,18,19,98,101,-4%,7,5,5,20,18,17,21.0,19.2,9.3,29.2,14.5,16.0,4.1,24.4,23.8,6.1
Chandler Parsons,12,,SF/PF,3900,MEM,@PHO,0,103,19,16,104,109,2%,11,10,7,26,25,22,22.9,17.8,10.8,24.8,25.5,21.2,5.4,16.6,8.3,2.1
Aron Baynes,1,,C,3900,BOS,@NYK,0,103,15,13,99,105,-7%,4,6,5,19,22,18,14.1,14.9,7.5,22.4,18.0,14.1,3.6,22.4,11.3,2.9
Pascal Siakam,,,PF,3800,TOR,@PHI,0,111,15,13,103,104,2%,9,6,6,18,17,21,16.5,18.2,11.0,25.3,17.5,14.6,3.8,19.1,21.0,5.5
Markelle Fultz,,O,PG/SG,3800,PHI,TOR,1,107,,,100,102,-10%,5,7,7,20,19,19,12.4,12.4,8.8,16.1,0.0,0.0,0.0,0,0.0,0.0
Dillon Brooks,1,,SG/SF,3800,MEM,@PHO,0,103,13,8,104,109,2%,9,6,7,28,24,28,11.5,15.7,7.4,24.1,22.0,13.8,3.6,28.6,20.0,5.3
Jerian Grant,,,PG/SG,3800,CHI,@CLE,0,103,19,15,99,108,3%,9,6,7,19,20,23,20.4,21.0,11.7,30.2,15.0,13.0,3.4,13,13.8,3.6
Troy Daniels,1,,SG,3800,PHO,MEM,0,100,16,12,96,106,-2%,8,10,6,20,26,17,21.6,11.5,2.5,20.6,26.0,18.8,4.9,21.8,22.0,5.8
Joe Johnson,1,,SG/SF,3800,UTA,SAS,0,97,19,8,97,102,-6%,9,7,7,23,21,21,9.8,12.5,6.7,18.3,22.5,15.3,4.0,18.4,17.5,4.6
Jakob Poeltl,1,,PF/C,3700,TOR,@PHI,0,111,15,20,103,104,0%,6,5,5,22,20,17,16.1,16.3,7.5,25.0,19.0,16.5,4.5,20.1,23.0,6.2
Doug McDermott,,,SF/PF,3700,NYK,BOS,2,100,14,11,98,101,-13%,8,10,7,28,29,24,15.8,15.1,8.9,21.2,26.0,15.5,4.2,28.1,10.5,2.8
Amir Johnson,2,,PF/C,3700,PHI,TOR,1,107,14,14,100,102,-7%,4,4,4,16,15,15,13.3,14.9,5.9,23.9,18.5,16.7,4.5,20.9,24.5,6.6
Jose Calderon,3,,PG,3700,CLE,CHI,1,113,11,11,99,107,3%,4,6,3,22,24,17,22.3,11.1,1.8,20.4,22.5,15.1,4.1,24.1,19.8,5.4
C.J. Miles,,O,SG/SF,3700,TOR,@PHI,0,111,21,15,103,104,2%,8,9,9,19,19,19,17.2,17.0,9.7,24.3,0.0,0.0,0.0,0,0.0,0.0
Jerryd Bayless,18,,PG/SG,3700,PHI,TOR,1,107,15,9,100,102,-10%,11,8,8,24,22,26,15.7,16.6,10.1,23.1,32.0,21.9,5.9,33.5,21.3,5.8
Jonas Jerebko,,,SF/PF,3600,UTA,SAS,0,97,14,16,97,102,-11%,6,6,5,21,20,19,18.6,15.5,7.5,23.5,19.5,14.7,4.1,22.3,19.8,5.5
Kyle Korver,,,SG/SF,3600,CLE,CHI,1,113,16,15,99,107,-2%,7,8,8,24,23,23,16.6,17.6,10.4,24.8,24.0,17.7,4.9,25.1,23.5,6.5
Marquese Chriss,1,,PF/C,3600,PHO,MEM,0,100,15,10,96,106,2%,7,6,6,22,20,20,13.3,16.9,8.3,25.5,19.5,15.4,4.3,16.1,5.8,1.6
Fred VanVleet,1,,PG,3600,TOR,@PHI,0,111,19,13,103,104,5%,6,6,6,24,22,18,15.3,15.5,7.9,23.1,19.5,16.6,4.6,13.9,7.8,2.2
OG Anunoby,10,,SF/PF,3600,TOR,@PHI,0,111,12,12,103,104,2%,9,6,5,30,26,21,17.1,13.4,7.3,19.4,27.0,18.9,5.2,21.4,9.0,2.5
Norman Powell,1,,SG/SF,3600,TOR,@PHI,0,111,19,12,103,104,2%,7,7,7,22,18,20,12.8,15.9,7.7,24.1,19.5,15.3,4.3,12.2,1.8,0.5
Jarell Martin,,,PF/C,3600,MEM,@PHO,0,103,14,8,104,109,14%,5,4,5,20,16,18,11.3,11.9,5.1,18.7,0.0,0.0,0.0,4.3,2.3,0.6
Tristan Thompson,,,PF/C,3500,CLE,CHI,1,113,9,12,99,107,0%,3,2,3,17,12,18,9.4,12.0,5.4,18.7,18.5,14.0,4.0,21.5,11.3,3.2
Thabo Sefolosha,,,SG/SF,3500,UTA,SAS,0,97,15,17,97,102,-5%,10,6,6,24,22,21,14.6,17.7,9.5,25.8,22.5,16.5,4.7,21.9,12.3,3.5
Guillermo Hernangomez,,,PF/C,3500,NYK,BOS,2,100,,,98,101,-4%,7,6,4,11,14,11,18.4,11.8,3.2,20.4,0.0,0.0,0.0,0,0.0,0.0
Jae Crowder,2,,SF/PF,3500,CLE,CHI,1,113,15,10,99,107,4%,8,8,7,30,26,26,16.3,15.9,8.6,23.3,26.0,18.3,5.2,28.9,10.0,2.9
Delon Wright,,,PG/SG,3500,TOR,@PHI,0,111,17,14,103,104,5%,6,5,5,16,17,20,14.2,15.9,9.1,22.6,15.5,13.1,3.7,27.6,25.0,7.1
Davis Bertans,,,SF/PF,3400,SAS,@UTA,0,100,18,16,97,103,-7%,3,4,3,10,14,10,12.5,9.0,-0.2,18.2,16.0,11.2,3.3,17.1,11.5,3.4
Iman Shumpert,,O,PG/SG,3400,CLE,CHI,1,113,13,7,99,107,-2%,1,4,4,9,22,21,11.4,12.2,1.9,22.5,0.0,0.0,0.0,0,0.0,0.0
Daniel Theis,,,PF/C,3400,BOS,@NYK,0,103,17,14,99,105,-7%,2,3,3,18,16,13,11.9,12.1,4.8,19.4,14.0,12.4,3.6,16.8,15.8,4.6
Bryn Forbes,,,PG/SG,3400,SAS,@UTA,0,100,16,9,97,103,-10%,5,7,6,23,26,19,12.6,10.9,3.4,18.5,27.0,15.0,4.4,23.7,19.8,5.8
Dragan Bender,,,SF/PF,3400,PHO,MEM,0,100,12,8,96,106,2%,7,7,5,26,26,22,15.9,13.5,7.0,20.0,23.5,14.6,4.3,31.9,11.8,3.5
Raul Neto,,O,PG,3400,UTA,SAS,0,97,18,14,97,102,-6%,3,4,4,6,13,13,8.8,10.4,1.3,19.6,0.0,0.0,0.0,0,0.0,0.0
Brandon Paul,,,SG,3400,SAS,@UTA,0,100,14,10,97,103,-10%,5,4,3,13,16,12,10.6,7.9,-1.3,17.2,11.0,6.8,2.0,10.7,1.3,0.4
Derrick Rose,,O,PG,3400,CLE,CHI,1,113,,,99,107,3%,11,13,12,23,27,27,19.5,19.8,15.2,24.3,0.0,0.0,0.0,0,0.0,0.0
Timothe Luwawu-Cabarrot,,,SG/SF,3400,PHI,TOR,1,107,18,7,100,102,10%,5,5,6,18,18,17,7.8,11.0,5.9,16.0,17.0,12.3,3.6,14,8.3,2.4
Damyean Dotson,,,SG/SF,3400,NYK,BOS,2,100,,,98,101,-9%,4,4,3,13,17,10,10.1,6.1,-1.2,13.3,0.0,0.0,0.0,0,0.0,0.0
Shane Larkin,,O,PG,3300,BOS,@NYK,0,103,17,11,99,105,9%,2,4,3,10,13,11,11.0,7.8,0.1,15.6,0.0,0.0,0.0,0,0.0,0.0
Ben McLemore,,,SG/SF,3300,MEM,@PHO,0,103,18,8,104,109,5%,9,8,7,17,20,19,14.8,13.0,6.6,19.4,16.5,11.5,3.5,6.5,2.3,0.7
Lucas Nogueira,,O,C,3300,TOR,@PHI,0,111,12,17,103,104,0%,3,2,3,7,8,12,4.5,11.3,-0.7,23.3,0.0,0.0,0.0,0,0.0,0.0
Joakim Noah,,,C,3300,NYK,BOS,2,100,,,98,101,-4%,1,1,1,7,6,6,8.9,8.9,4.4,13.5,0.0,0.0,0.0,0,0.0,0.0
Paul Zipser,,,SG/SF,3300,CHI,@CLE,0,103,15,3,99,108,8%,5,3,5,15,15,17,6.5,10.1,3.5,16.8,10.0,6.3,1.9,9.3,9.8,3.0
Ron Baker,,,PG/SG,3300,NYK,BOS,2,100,14,14,98,101,-9%,5,4,3,18,20,15,15.2,12.0,5.2,18.7,14.5,9.5,2.9,20.8,7.0,2.1
James Ennis III,,,SG/SF,3300,MEM,@PHO,0,103,11,11,104,109,2%,4,4,5,15,19,25,10.2,14.6,7.0,22.1,11.5,7.2,2.2,8.3,8.0,2.4
Channing Frye,4,,PF/C,3200,CLE,CHI,1,113,13,13,99,107,4%,3,3,3,7,11,12,7.9,9.4,2.9,15.8,21.5,16.8,5.3,15.3,10.5,3.3
Semi Ojeleye,,,SG/SF,3200,BOS,@NYK,0,103,9,5,99,105,-7%,1,2,3,13,15,14,5.9,6.2,1.6,10.8,14.5,8.0,2.5,19.3,8.0,2.5
Jared Dudley,,,PF,3200,PHO,MEM,0,100,,,96,106,-16%,0,3,3,5,14,14,9.6,10.9,0.8,20.9,0.0,0.0,0.0,0,0.0,0.0
Lance Thomas,1,,SF/PF,3200,NYK,BOS,2,100,12,7,98,101,-13%,7,4,4,25,24,18,10.6,9.0,4.1,13.8,24.0,13.1,4.1,19.9,11.3,3.5
Ramon Sessions,,,PG,3100,NYK,BOS,2,100,,,98,101,-9%,5,5,5,10,11,14,6.8,10.5,1.8,19.3,0.0,0.0,0.0,0,0.0,0.0
Antonio Blakeney,,,PG,3100,CHI,@CLE,0,103,,,99,108,3%,3,7,7,9,13,15,9.7,10.7,4.4,17.0,0.0,0.0,0.0,0,0.0,0.0
Gordon Hayward,,O,SG/SF,3000,BOS,@NYK,0,103,,,99,105,3%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Wayne Selden Jr.,,O,PG/SG,3000,MEM,@PHO,0,103,,,104,109,5%,2,2,2,10,10,10,8.3,8.3,7.5,9.0,0.0,0.0,0.0,0,0.0,0.0
Cristiano Felicio,,,PF/C,3000,CHI,@CLE,0,103,11,11,99,108,0%,3,3,3,9,12,15,7.3,9.0,4.4,13.6,0.0,0.0,0.0,0,0.0,0.0
Royce O'Neale,,,SF,3000,UTA,SAS,0,97,15,10,97,102,-5%,3,2,2,9,9,11,8.2,7.3,-1.4,15.9,0.0,0.0,0.0,0,0.0,0.0
Derrick White,,O,PG,3000,SAS,@UTA,0,100,,,97,103,6%,1,1,1,4,7,7,5.1,4.8,-0.2,9.7,0.0,0.0,0.0,0,0.0,0.0
Danuel House,,,SG/SF,3000,PHO,MEM,0,100,,,96,106,2%,3,3,3,10,13,13,6.8,6.8,3.8,9.8,0.0,0.0,0.0,14.4,8.0,2.7
Deyonta Davis,,,PF/C,3000,MEM,@PHO,0,103,13,16,104,109,1%,2,3,3,10,12,12,9.9,10.4,3.8,17.0,0.0,0.0,0.0,6.3,0.0,0.0
Justin Anderson,,O,SG/SF,3000,PHI,TOR,1,107,,,100,102,10%,3,5,5,10,13,13,11.5,9.9,2.1,17.6,0.0,0.0,0.0,0,0.0,0.0
Quincy Pondexter,,,SG/SF,3000,CHI,@CLE,0,103,,,99,108,3%,2,1,3,5,6,10,1.1,5.4,-0.1,11.0,0.0,0.0,0.0,0,0.0,0.0
Cedi Osman,,,SG/SF,3000,CLE,CHI,1,113,,,99,107,7%,2,4,2,11,15,8,9.0,5.1,-0.3,10.5,10.5,7.2,2.4,8.5,4.8,1.6
James Michael McAdoo,,O,PF,3000,PHI,TOR,1,107,,,100,102,-10%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Guerschon Yabusele,,,PF/C,3000,BOS,@NYK,0,103,,,99,105,-7%,2,2,2,4,6,5,5.7,4.9,1.6,8.2,0.0,0.0,0.0,4.2,1.3,0.4
Abdel Nader,,,PF,3000,BOS,@NYK,0,103,,,99,105,3%,0,2,2,1,8,7,3.3,3.6,-1.0,8.3,0.0,0.0,0.0,11.6,11.5,3.8
Alec Peters,,O,PF,3000,PHO,MEM,0,100,,,96,106,2%,2,2,2,7,7,7,5.6,5.6,0.5,10.8,0.0,0.0,0.0,0,0.0,0.0
Ante Zizic,,,PF/C,3000,CLE,CHI,1,113,,,99,107,4%,2,1,1,4,4,4,2.9,3.4,-0.4,7.2,0.0,0.0,0.0,0,0.0,0.0
Jabari Bird,,,SG,3000,BOS,@NYK,0,103,,,99,105,-3%,2,1,1,4,7,7,3.7,3.7,0.3,7.1,0.0,0.0,0.0,0,0.0,0.0
Lorenzo Brown,,O,PG,3000,TOR,@PHI,0,111,,,103,104,5%,2,1,1,3,5,7,2.8,3.7,0.3,7.1,0.0,0.0,0.0,0,0.0,0.0
Furkan Korkmaz,,O,SG/SF,3000,PHI,TOR,1,107,,,100,102,10%,4,2,2,12,6,5,3.4,3.6,-0.3,7.5,0.0,0.0,0.0,0,0.0,0.0
Darrun Hilliard,,,SG/SF,3000,SAS,@UTA,0,100,,,97,103,-10%,2,2,2,10,9,9,3.3,3.3,0.1,6.5,0.0,0.0,0.0,0,0.0,0.0
Kobi Simmons,,,SG,3000,MEM,@PHO,0,103,,,104,109,11%,2,1,1,9,7,7,2.2,2.2,-0.1,4.4,0.0,0.0,0.0,8.9,9.5,3.2
Joffrey Lauvergne,,,PF/C,3000,SAS,@UTA,0,100,,,97,103,-6%,3,3,4,5,9,11,10.1,9.8,3.3,16.2,18.5,14.8,4.9,26,17.0,5.7
