Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Serge Ibaka,2,O,PF/C,6200,TOR,SAC,1,108,18,16,97,109,9%,13,14,11,31,30,29,34.0,26.6,18.9,34.2,0.0,0.0,0.0,0,0.0,0.0
Otto Porter Jr.,,O,SF/PF,6200,WAS,CLE,1,109,18,19,100,108,10%,12,11,12,31,32,33,29.4,31.6,19.5,43.8,0.0,0.0,0.0,0,0.0,0.0
Tobias Harris,5,,SF/PF,6100,DET,ORL,1,107,21,17,102,107,13%,13,12,15,30,32,34,23.9,30.2,20.9,39.6,33.0,31.9,5.2,24.3,26.8,4.4
Evan Fournier,,O,SG/SF,6000,ORL,@DET,1,98,22,17,98,104,12%,17,15,14,35,35,33,31.2,30.3,21.5,39.1,0.0,0.0,0.0,0,0.0,0.0
Darren Collison,6,,PG,5800,IND,@BKN,1,112,18,17,104,107,10%,9,9,9,30,28,31,28.7,28.5,17.3,39.7,30.5,27.8,4.8,34,34.0,5.9
Caris LeVert,1,,SG/SF,5700,BKN,IND,1,108,21,12,100,106,-1%,9,9,10,27,29,27,28.9,24.4,15.5,33.3,29.5,26.2,4.6,31.1,29.0,5.1
Elfrid Payton,3,,PG,5600,ORL,@DET,1,98,21,15,98,104,-5%,10,10,10,29,31,29,21.0,28.0,17.8,38.2,30.0,29.6,5.3,31.4,25.0,4.5
Reggie Jackson,2,,PG,5500,DET,ORL,1,107,27,18,102,107,8%,11,12,13,26,27,28,20.6,27.9,20.0,35.8,27.0,27.8,5.1,25.7,28.3,5.1
Jonas Valanciunas,2,,C,5300,TOR,SAC,1,108,20,20,97,109,7%,12,8,8,26,24,21,28.9,22.9,12.1,33.7,24.0,26.2,4.9,27.4,43.0,8.1
Willie Cauley-Stein,6,,PF/C,5200,SAC,@TOR,2,96,20,17,100,102,1%,11,10,9,25,25,25,27.2,24.4,14.3,34.6,28.5,26.8,5.2,33.4,29.0,5.6
Marcin Gortat,1,,C,5100,WAS,CLE,1,109,15,15,100,108,0%,7,5,7,28,25,29,23.9,25.4,16.6,34.2,25.5,21.8,4.3,23.6,19.3,3.8
DeMarre Carroll,2,,SF/PF,5100,BKN,IND,1,108,18,14,100,106,-5%,11,10,11,30,29,30,23.6,28.2,21.0,35.3,29.5,25.8,5.1,22.8,10.0,2.0
Avery Bradley,1,O,PG/SG,5000,DET,ORL,1,107,23,12,102,107,8%,13,14,14,25,29,32,22.1,24.4,15.8,33.1,0.0,0.0,0.0,0,0.0,0.0
Buddy Hield,3,,SG/SF,5000,SAC,@TOR,2,96,23,17,100,102,8%,12,12,11,23,27,24,24.4,22.9,12.8,33.0,27.0,24.1,4.8,17.1,12.0,2.4
Dwyane Wade,,O,PG/SG,5000,CLE,@WAS,0,107,24,17,99,103,2%,10,8,10,21,23,24,19.4,24.4,13.7,35.1,0.0,0.0,0.0,0,0.0,0.0
Domantas Sabonis,3,,PF/C,4900,IND,@BKN,1,112,21,19,104,107,6%,6,7,8,18,19,24,18.6,26.0,17.0,35.0,18.5,18.5,3.8,21.5,33.0,6.7
Kelly Oubre Jr.,6,,SG/SF,4900,WAS,CLE,1,109,17,13,100,108,10%,9,8,9,30,27,28,20.4,22.5,13.1,31.8,34.5,25.7,5.2,29.2,25.0,5.1
Markieff Morris,4,,SF/PF,4800,WAS,CLE,1,109,20,11,100,108,0%,7,8,9,20,24,23,18.3,18.9,9.3,28.4,24.5,19.8,4.1,26.7,20.8,4.3
Bojan Bogdanovic,4,,SG/SF,4600,IND,@BKN,1,112,17,13,104,107,-5%,11,11,11,31,34,32,18.6,22.4,13.5,31.4,33.5,23.9,5.2,28.8,17.8,3.9
George Hill,5,,PG/SG,4500,SAC,@TOR,2,96,17,14,100,102,-11%,9,8,8,29,25,26,22.9,19.4,10.8,28.1,29.5,21.9,4.9,33.1,27.8,6.2
De'Aaron Fox,,O,PG,4400,SAC,@TOR,2,96,23,10,100,102,-11%,7,9,10,22,26,26,17.1,20.9,13.4,28.3,0.0,0.0,0.0,0,0.0,0.0
Mario Hezonja,4,,PG/SF,4400,ORL,@DET,1,98,15,9,98,104,-9%,7,5,3,28,21,12,14.9,8.8,-0.7,18.2,28.0,18.4,4.2,31.5,47.5,10.8
Allen Crabbe,5,,SG/SF,4400,BKN,IND,1,108,17,11,100,106,-1%,12,11,10,33,31,28,19.6,21.8,12.9,30.8,31.0,23.2,5.3,29.3,24.0,5.5
Mike Scott,0,,PF,4300,WAS,CLE,1,109,18,16,100,108,0%,9,8,6,26,21,19,22.4,15.6,7.0,24.1,22.5,17.4,4.0,32.9,37.0,8.6
Jeff Green,3,,SF/PF,4200,CLE,@WAS,0,107,19,17,99,103,-6%,7,8,8,21,24,22,19.1,19.0,10.2,27.8,24.5,20.3,4.8,29.1,28.8,6.9
Lance Stephenson,3,,SG/SF,4200,IND,@BKN,1,112,19,12,104,107,8%,9,9,7,25,24,22,22.8,19.8,11.5,28.1,23.0,21.2,5.0,16.1,15.0,3.6
Ish Smith,2,,PG,4100,DET,ORL,1,107,24,15,102,107,8%,13,10,9,24,23,20,16.6,18.4,12.1,24.7,21.5,19.5,4.8,22.3,17.5,4.3
Frank Mason III,5,,PG/SG,4100,SAC,@TOR,2,96,23,12,100,102,-11%,10,9,7,25,24,20,19.6,16.3,9.2,23.4,25.5,20.7,5.0,14.9,14.0,3.4
D.J. Augustin,,,PG/SG,4100,ORL,@DET,1,98,18,15,98,104,-5%,8,7,6,23,24,21,17.4,17.4,8.5,26.3,24.5,17.7,4.3,30,14.3,3.5
J.R. Smith,2,,SG/SF,4100,CLE,@WAS,0,107,13,8,99,103,2%,5,6,8,33,30,31,18.9,17.9,10.9,25.0,33.0,19.1,4.7,29.4,25.8,6.3
Bogdan Bogdanovic,4,,SG/SF,4000,SAC,@TOR,2,96,19,13,100,102,8%,8,8,8,33,28,25,21.1,18.7,13.3,24.1,29.5,20.8,5.2,28.6,32.3,8.1
Cory Joseph,2,,PG,4000,IND,@BKN,1,112,15,11,104,107,10%,5,6,7,22,26,25,14.2,17.6,9.6,25.6,23.5,17.4,4.3,30.2,29.0,7.3
Joe Harris,,,SG/SF,3900,BKN,IND,1,108,16,11,100,106,-1%,9,8,8,26,27,24,12.9,17.3,10.3,24.3,23.5,16.0,4.1,25.3,20.3,5.2
Stanley Johnson,2,,SG/SF,3900,DET,ORL,1,107,13,7,102,107,13%,6,5,7,21,19,28,12.2,16.5,8.3,24.7,24.0,14.8,3.8,30.9,26.0,6.7
Jakob Poeltl,0,,PF/C,3900,TOR,SAC,1,108,15,20,97,109,7%,5,4,5,22,21,17,15.1,16.1,7.1,25.0,17.5,14.4,3.7,20.6,13.5,3.5
Jose Calderon,2,,PG,3800,CLE,@WAS,0,107,11,11,99,103,-3%,8,6,3,23,25,17,22.1,10.4,0.9,19.9,28.5,17.0,4.5,20.4,17.0,4.5
Jahlil Okafor,1,,C,3800,BKN,IND,1,108,,,100,106,11%,7,7,7,13,16,16,13.8,13.8,2.0,25.5,20.5,20.0,5.3,0,0.0,0.0
C.J. Miles,2,,SG/SF,3800,TOR,SAC,1,108,21,15,97,109,-2%,8,9,9,18,18,19,17.8,17.1,9.7,24.6,23.0,18.0,4.7,21.5,14.3,3.8
Luke Kennard,1,,SG,3800,DET,ORL,1,107,18,11,102,107,8%,7,6,6,19,18,17,12.5,11.9,4.5,19.4,20.5,14.9,3.9,14.8,11.8,3.1
Glenn Robinson III,,O,SG/SF,3800,IND,@BKN,1,112,,,104,107,8%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Langston Galloway,2,,PG/SG,3800,DET,ORL,1,107,18,16,102,107,8%,10,7,6,20,16,14,17.8,11.9,4.1,19.7,18.0,14.6,3.8,20.1,18.3,4.8
Fred VanVleet,0,,PG,3700,TOR,SAC,1,108,19,13,97,109,-2%,7,6,6,19,21,18,12.9,15.0,7.4,22.6,17.0,14.4,3.9,22.1,20.5,5.5
Pascal Siakam,4,,PF,3700,TOR,SAC,1,108,15,14,97,109,9%,6,5,6,17,17,21,12.4,17.8,10.6,24.9,20.5,16.3,4.4,18.9,19.5,5.3
Arron Afflalo,,O,SG/SF,3700,ORL,@DET,1,98,10,4,98,104,-9%,5,4,3,26,20,14,8.2,5.7,-0.2,11.6,0.0,0.0,0.0,0,0.0,0.0
Tyler Zeller,1,,C,3600,BKN,IND,1,108,17,17,100,106,11%,6,7,6,19,21,20,19.1,17.3,11.1,23.5,15.0,13.4,3.7,21.3,18.0,5.0
Shelvin Mack,2,,PG,3600,ORL,@DET,1,98,16,11,98,104,-5%,6,4,5,21,17,18,11.7,14.9,7.7,22.1,25.5,18.9,5.2,27.3,7.5,2.1
Nik Stauskas,,,PG/SG,3600,BKN,IND,1,108,,,100,106,-1%,5,2,2,18,12,10,8.1,6.9,-5.9,19.6,0.0,0.0,0.0,15.5,4.5,1.3
Kyle Korver,3,,SG/SF,3600,CLE,@WAS,0,107,16,15,99,103,2%,8,8,8,24,24,23,16.9,17.9,10.7,25.2,26.0,17.9,5.0,23.6,17.8,4.9
Delon Wright,0,,PG/SG,3500,TOR,SAC,1,108,16,15,97,109,-2%,4,4,5,13,16,21,13.1,16.2,9.2,23.3,16.0,13.2,3.8,13.2,11.3,3.2
Terrence Ross,,O,SG/SF,3500,ORL,@DET,1,98,16,10,98,104,-9%,7,7,8,28,27,27,19.4,19.1,10.7,27.5,0.0,0.0,0.0,0,0.0,0.0
Tomas Satoransky,,,PG/SG,3500,WAS,CLE,1,109,15,16,100,108,10%,4,5,4,17,21,17,17.0,13.7,4.7,22.7,18.0,13.8,3.9,24.7,5.8,1.7
Anthony Tolliver,1,,SF/PF,3500,DET,ORL,1,107,15,12,102,107,0%,6,6,5,18,20,19,14.8,13.5,7.6,19.4,18.5,14.1,4.0,23.9,24.0,6.9
Jae Crowder,2,,SF/PF,3500,CLE,@WAS,0,107,15,9,99,103,-2%,8,8,7,23,26,26,18.6,15.9,8.5,23.4,25.0,17.1,4.9,22.8,10.3,2.9
Garrett Temple,0,,PG/SG,3500,SAC,@TOR,2,96,15,9,100,102,8%,5,7,7,16,21,25,11.7,16.1,8.6,23.6,19.5,12.2,3.5,27.7,27.0,7.7
OG Anunoby,1,,SF/PF,3500,TOR,SAC,1,108,12,11,97,109,-2%,5,5,5,21,26,20,10.7,12.4,7.7,17.1,25.0,15.7,4.5,29.1,20.3,5.8
Tristan Thompson,1,,PF/C,3500,CLE,@WAS,0,107,8,10,99,103,-3%,1,2,3,7,14,19,7.5,12.1,5.8,18.4,11.5,8.3,2.4,15.2,4.0,1.1
Iman Shumpert,,O,PG/SG,3500,CLE,@WAS,0,107,13,7,99,103,2%,1,4,4,9,22,21,11.4,12.2,1.9,22.5,0.0,0.0,0.0,0,0.0,0.0
Norman Powell,0,,SG/SF,3500,TOR,SAC,1,108,19,11,97,109,-2%,7,5,7,16,14,20,9.3,15.8,7.3,24.4,18.5,14.4,4.1,21.2,18.8,5.4
Reggie Bullock,1,,SG/SF,3500,DET,ORL,1,107,10,10,102,107,13%,8,5,4,29,19,17,11.3,8.9,1.5,16.4,28.0,18.5,5.3,30.6,30.3,8.7
Tim Frazier,,,PG,3500,WAS,CLE,1,109,15,11,100,108,3%,2,3,3,4,13,17,10.2,13.4,6.8,20.0,0.0,0.0,0.0,0,0.0,0.0
Derrick Rose,,O,PG,3400,CLE,@WAS,0,107,25,12,99,103,-3%,11,13,12,23,27,27,19.5,19.8,15.2,24.3,0.0,0.0,0.0,0,0.0,0.0
Jarrett Allen,,,PF/C,3400,BKN,IND,1,108,12,15,100,106,11%,5,4,4,15,18,16,13.5,13.1,6.6,19.5,0.0,0.0,0.0,17.3,14.8,4.4
Jakarr Sampson,,O,SF/PF,3400,SAC,@TOR,2,96,,,100,102,-11%,3,4,4,16,19,17,15.8,13.8,3.7,23.8,0.0,0.0,0.0,0,0.0,0.0
Jonathan Isaac,1,,SF/PF,3400,ORL,@DET,1,98,14,12,98,104,3%,5,7,5,19,22,20,16.3,16.2,11.1,21.3,15.0,10.4,3.1,16.5,2.5,0.7
Lucas Nogueira,,Q,C,3300,TOR,SAC,1,108,12,17,97,109,7%,3,2,3,7,8,12,4.5,11.3,-0.7,23.3,0.0,0.0,0.0,0,0.0,0.0
Kosta Koufos,2,,C,3300,SAC,@TOR,2,96,13,15,100,102,1%,7,5,4,20,18,18,19.1,16.0,7.7,24.3,20.5,16.1,4.9,25.4,25.0,7.6
Boban Marjanovic,,,C,3300,DET,ORL,1,107,,,102,107,3%,4,4,4,9,9,8,11.4,10.3,3.0,17.5,0.0,0.0,0.0,0,0.0,0.0
Al Jefferson,,,PF/C,3300,IND,@BKN,1,112,,,104,107,6%,8,7,6,17,15,15,18.8,18.4,10.3,26.6,0.0,0.0,0.0,0,0.0,0.0
Channing Frye,,,PF/C,3200,CLE,@WAS,0,107,13,12,99,103,-2%,3,3,4,6,11,13,7.6,9.4,2.9,16.0,0.0,0.0,0.0,9.3,7.0,2.2
Jodie Meeks,,,SG,3200,WAS,CLE,1,109,18,10,100,108,3%,5,5,6,19,17,17,11.5,11.4,4.5,18.3,19.0,13.5,4.2,14.6,8.8,2.8
Bismack Biyombo,,,PF/C,3200,ORL,@DET,1,98,13,11,98,104,-2%,3,3,3,15,13,15,12.1,12.4,7.1,17.7,14.5,11.6,3.6,12,5.8,1.8
Isaiah Whitehead,,,PG/SG,3200,BKN,IND,1,108,,,100,106,-1%,9,9,6,25,19,14,18.1,13.8,3.1,24.4,0.0,0.0,0.0,0,0.0,0.0
Ian Mahinmi,,,C,3200,WAS,CLE,1,109,13,10,100,108,0%,4,3,3,20,19,15,15.6,10.9,4.6,17.1,16.5,12.3,3.8,12.8,9.0,2.8
Wes Iwundu,,,SG/SF,3200,ORL,@DET,1,98,,,98,104,12%,6,5,3,26,20,11,7.8,5.1,0.5,9.8,0.0,0.0,0.0,13.2,14.8,4.6
Quincy Acy,,,PF/C,3100,BKN,IND,1,108,14,6,100,106,-5%,4,4,5,17,17,18,8.3,11.9,7.1,16.7,13.5,10.1,3.3,22.8,22.5,7.3
Skal Labissiere,4,,PF/C,3100,SAC,@TOR,2,96,22,14,100,102,-7%,7,5,7,13,12,17,11.5,15.2,7.9,22.5,16.0,13.9,4.5,9.1,4.0,1.3
Jon Leuer,,O,PF/C,3000,DET,ORL,1,107,,,102,107,0%,4,4,5,9,13,17,11.8,11.8,9.4,14.2,0.0,0.0,0.0,0,0.0,0.0
Eric Moreland,1,,PF/C,3000,DET,ORL,1,107,8,11,102,107,0%,3,1,1,16,12,11,12.7,8.6,1.7,15.4,11.5,8.9,3.0,18.4,22.0,7.3
Vince Carter,1,,SG/SF,3000,SAC,@TOR,2,96,13,7,100,102,8%,3,3,3,12,16,13,9.4,7.8,2.3,13.4,19.5,11.5,3.8,25.2,15.8,5.3
Marreese Speights,,,PF/C,3000,ORL,@DET,1,98,25,12,98,104,3%,8,5,7,16,12,12,6.0,11.7,3.7,19.8,0.0,0.0,0.0,0,0.0,0.0
Justin Jackson,2,,SG/SF,3000,SAC,@TOR,2,96,16,7,100,102,-11%,7,6,7,23,18,20,9.8,10.4,4.6,16.2,0.0,0.0,0.0,13.6,7.3,2.4
Malachi Richardson,,P,SG/SF,3000,SAC,@TOR,2,96,,,100,102,8%,1,1,3,7,8,11,3.3,6.7,2.1,11.2,0.0,0.0,0.0,0,0.0,0.0
Georgios Papagiannis,,,C,3000,SAC,@TOR,2,96,,,100,102,1%,4,2,2,10,7,7,6.5,6.5,2.2,10.8,0.0,0.0,0.0,11.9,10.5,3.5
TJ Leaf,,O,SF/PF,3000,IND,@BKN,1,112,,,104,107,7%,2,1,3,4,4,10,2.5,6.4,0.8,12.0,0.0,0.0,0.0,0,0.0,0.0
Chris McCullough,,,PF/C,3000,WAS,CLE,1,109,,,100,108,0%,4,3,3,5,7,7,5.7,6.3,2.1,10.5,0.0,0.0,0.0,0,0.0,0.0
Harry Giles,,O,PF/C,3000,SAC,@TOR,2,96,,,100,102,-7%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Henry Ellenson,,,PF/C,3000,DET,ORL,1,107,,,102,107,0%,4,2,4,5,4,9,4.6,8.5,0.4,16.5,0.0,0.0,0.0,0,0.0,0.0
Cedi Osman,,,SG/SF,3000,CLE,@WAS,0,107,,,99,103,-6%,4,4,2,17,15,8,10.3,5.1,-0.4,10.6,15.0,10.2,3.4,17,8.8,2.9
Jack Cooley,,O,PF,3000,SAC,@TOR,2,96,,,100,102,-7%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Jacob Wiley,,,PG,3000,BKN,IND,1,108,,,100,106,-5%,0,1,1,1,6,6,4.2,3.9,-3.1,10.9,0.0,0.0,0.0,0,0.0,0.0
Joe Young,,,PG/SG,3000,IND,@BKN,1,112,,,104,107,10%,1,3,3,7,7,6,5.4,4.4,1.3,7.5,0.0,0.0,0.0,0,0.0,0.0
Ante Zizic,,,PF/C,3000,CLE,@WAS,0,107,,,99,103,-2%,2,1,1,4,4,4,2.9,3.4,-0.4,7.2,0.0,0.0,0.0,0,0.0,0.0
Lorenzo Brown,,,PG,3000,TOR,SAC,1,108,,,97,109,-2%,2,1,1,3,5,7,2.8,3.7,0.3,7.1,0.0,0.0,0.0,0,0.0,0.0
Damien Wilkins,,,SG/SF,3000,IND,@BKN,1,112,,,104,107,8%,2,1,1,6,6,6,2.2,2.9,0.6,5.2,0.0,0.0,0.0,0,0.0,0.0
Alfonzo McKinnie,,,PF,3000,TOR,SAC,1,108,,,97,109,-2%,1,1,1,4,4,4,1.9,2.5,-1.9,7.0,0.0,0.0,0.0,0,0.0,0.0
Bruno Caboclo,,O,SF,3000,TOR,SAC,1,108,,,97,109,-2%,1,1,1,3,3,3,2.4,2.4,-1.0,5.7,0.0,0.0,0.0,0,0.0,0.0
Khem Birch,,O,PF/C,3000,ORL,@DET,1,98,,,98,104,-2%,1,1,1,2,3,3,2.0,2.0,-0.8,4.8,0.0,0.0,0.0,0,0.0,0.0
Ike Anigbogu,,O,PF/C,3000,IND,@BKN,1,112,,,104,107,6%,1,1,1,3,3,3,2.4,2.0,-0.8,4.8,0.0,0.0,0.0,0,0.0,0.0
Alex Poythress,,,SF,3000,IND,@BKN,1,112,,,104,107,-5%,1,1,0,2,3,3,2.0,1.6,-1.1,4.4,0.0,0.0,0.0,5.7,2.0,0.7
John Holland,,O,SG/SF,3000,CLE,@WAS,0,107,,,99,103,2%,2,1,1,3,4,4,1.4,1.4,-0.3,3.1,0.0,0.0,0.0,0,0.0,0.0
Jamel Artis,,,SG/SF,3000,ORL,@DET,1,98,,,98,104,-9%,1,1,1,1,1,1,0.0,0.0,0.0,0.0,14.0,9.8,3.3,5.4,1.3,0.4
Adreian Payne,,,PF,3000,ORL,@DET,1,98,,,98,104,3%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Dwight Buycks,,,PG,3000,DET,ORL,1,107,,,102,107,8%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Luis Montero,,,SF,3000,DET,ORL,1,107,,,102,107,8%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Timofey Mozgov,,,C,3000,BKN,IND,1,108,14,11,100,106,11%,3,2,3,12,9,14,6.5,10.5,4.5,16.5,0.0,0.0,0.0,0,0.0,0.0
Yakuba Ouattara,,,SG,3000,BKN,IND,1,108,,,100,106,-1%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Edmond Sumner,,O,PG,3000,IND,@BKN,1,112,,,104,107,10%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Jeremy Lin,,O,PG/SG,3000,BKN,IND,1,108,,,100,106,-2%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Mike Young,,O,PF,3000,WAS,CLE,1,109,,,100,108,10%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Sheldon Mac,,O,SG,3000,WAS,CLE,1,109,,,100,108,3%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Devin Robinson,,O,SG,3000,WAS,CLE,1,109,,,100,108,10%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
London Perrantes,,,PG,3000,CLE,@WAS,0,107,,,99,103,-3%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Malcolm Miller,,,PF,3000,TOR,SAC,1,108,,,97,109,-2%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Jason Smith,,,PF/C,3000,WAS,CLE,1,109,,,100,108,0%,6,5,4,11,13,11,8.3,7.1,1.8,12.3,0.0,0.0,0.0,0,0.0,0.0
