Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Thon Maker,,,PF/C,3900,MIL,@SAC,2,102,13,10,97,108,8%,7,5,4,25,23,19,15.4,13.2,7.2,19.1,20.5,14.4,3.7,19.6,14.3,3.7
Thabo Sefolosha,,,SG/SF,3900,UTA,DEN,2,104,14,16,101,106,-2%,8,5,6,21,19,21,16.6,17.8,9.3,26.2,20.5,16.9,4.3,14.7,11.3,2.9
Jeff Green,1,,SF/PF,3800,CLE,MIA,0,107,20,16,99,103,-5%,10,8,8,22,19,21,18.0,18.1,7.8,28.4,20.0,15.5,4.1,26.6,15.5,4.1
Tony Snell,,,SG/SF,3800,MIL,@SAC,2,102,10,12,97,108,0%,7,7,7,30,32,33,17.8,18.5,13.3,23.7,35.0,17.4,4.6,29.7,19.0,5.0
Tristan Thompson,,O,PF/C,3800,CLE,MIA,0,107,9,10,99,103,-3%,1,2,3,17,21,22,11.9,13.8,8.6,18.9,0.0,0.0,0.0,0,0.0,0.0
Jonas Jerebko,2,,SF/PF,3800,UTA,DEN,2,104,13,15,101,106,8%,5,6,4,18,20,15,15.9,11.6,2.9,20.2,21.0,16.5,4.3,26.9,31.5,8.3
Gorgui Dieng,,,PF/C,3800,MIN,WAS,1,108,18,16,100,104,-6%,6,4,5,18,15,15,10.8,13.9,6.6,21.1,18.5,16.2,4.3,15.1,10.3,2.7
Paul Zipser,,,SG/SF,3700,CHI,PHO,1,107,15,2,106,109,7%,5,4,5,15,13,18,7.6,10.8,4.6,17.1,0.0,0.0,0.0,6.3,6.5,1.8
Trey Lyles,,,SF/PF,3600,DEN,@UTA,3,102,19,16,98,102,-7%,6,5,3,20,16,9,14.6,8.4,0.7,16.2,17.0,13.0,3.6,17.7,10.0,2.8
Bogdan Bogdanovic,,,SG/SF,3600,SAC,MIL,0,96,19,12,98,107,-1%,8,10,9,22,24,24,19.3,17.6,12.4,22.9,23.5,16.5,4.6,19.6,11.5,3.2
Kyle Korver,1,,SG/SF,3600,CLE,MIA,0,107,16,17,99,103,3%,8,6,8,23,24,22,17.4,18.1,9.8,26.4,24.0,17.2,4.8,26.5,16.5,4.6
Mason Plumlee,,,PF/C,3600,DEN,@UTA,3,102,19,16,98,102,-9%,6,6,5,17,21,17,19.2,16.6,8.8,24.5,18.5,17.0,4.7,15.6,4.0,1.1
Joe Johnson,,O,SG/SF,3600,UTA,DEN,2,104,19,9,101,106,-2%,3,6,7,17,19,19,12.8,13.3,7.4,19.2,0.0,0.0,0.0,0,0.0,0.0
Alec Burks,1,,PG/SG,3600,UTA,DEN,2,104,19,11,101,106,-2%,8,9,6,24,23,17,17.7,13.4,6.0,20.8,26.0,21.0,5.8,20,22.5,6.3
Bam Adebayo,0,,PF/C,3600,MIA,@CLE,1,103,12,14,101,109,-2%,2,1,3,6,6,12,4.5,9.5,-0.4,19.4,0.0,0.0,0.0,18.4,31.5,8.8
Juancho Hernangomez,0,,SF/PF,3600,DEN,@UTA,3,102,,,98,102,-7%,5,5,3,18,16,12,13.3,8.3,0.4,16.3,27.0,19.2,5.3,28.1,22.0,6.1
Jamal Crawford,,,SG,3600,MIN,WAS,1,108,24,15,100,104,-1%,7,8,8,15,13,17,12.2,14.8,6.1,23.4,15.5,12.5,3.5,16.1,12.8,3.6
Iman Shumpert,,O,PG/SG,3600,CLE,MIA,0,107,13,7,99,103,3%,1,4,4,9,22,21,11.4,12.2,1.9,22.5,0.0,0.0,0.0,0,0.0,0.0
Wayne Ellington,1,,SG/SF,3600,MIA,@CLE,1,103,16,16,101,109,-3%,9,8,6,29,25,19,22.4,14.4,4.2,24.7,23.0,16.1,4.5,23.8,11.0,3.1
Jodie Meeks,,,SG,3500,WAS,@MIN,2,103,18,11,100,108,9%,7,5,6,16,16,17,9.3,11.1,6.2,15.9,16.0,11.2,3.2,17.3,14.0,4.0
Shabazz Muhammad,,,SG/SF,3500,MIN,WAS,1,108,17,10,100,104,-1%,4,4,5,9,9,12,8.7,7.9,2.5,13.4,10.5,7.6,2.2,4,0.8,0.2
DeAndre Liggins,,,PG/SF,3500,MIL,@SAC,2,102,9,6,97,108,1%,2,3,3,25,21,15,11.3,7.8,1.5,14.1,12.5,6.5,1.9,24.7,7.3,2.1
Garrett Temple,1,,PG/SG,3500,SAC,MIL,0,96,15,8,98,107,-1%,7,8,7,32,29,25,13.8,16.4,9.4,23.3,29.0,18.3,5.2,24.5,21.5,6.1
Kosta Koufos,,,C,3400,SAC,MIL,0,96,12,16,98,107,8%,3,4,4,16,18,19,13.9,16.5,7.7,25.2,16.0,12.3,3.6,13.9,12.3,3.6
Jared Dudley,,,PF,3400,PHO,@CHI,1,106,,,99,109,2%,3,3,2,12,17,14,15.7,11.9,0.4,23.3,12.5,9.5,2.8,0,0.0,0.0
Mike Scott,,,PF,3400,WAS,@MIN,2,103,18,13,100,108,-3%,7,7,6,18,19,19,15.3,14.1,7.2,21.0,12.5,9.1,2.7,20.4,25.3,7.4
Nemanja Bjelica,,O,SF/PF,3400,MIN,WAS,1,108,16,18,100,104,3%,4,5,5,12,15,15,12.5,13.5,6.9,20.1,0.0,0.0,0.0,0,0.0,0.0
Dragan Bender,,,PF/C,3400,PHO,@CHI,1,106,12,8,99,109,4%,4,6,5,19,23,22,14.7,14.3,8.0,20.6,23.0,15.5,4.6,22.9,8.0,2.4
Jason Smith,,,PF/C,3400,WAS,@MIN,2,103,,,100,108,-3%,4,3,3,9,9,10,5.7,5.9,1.8,10.1,0.0,0.0,0.0,0,0.0,0.0
Skal Labissiere,,,PF/C,3400,SAC,MIL,0,96,22,14,98,107,-9%,6,7,7,14,14,18,13.3,16.0,8.3,23.7,14.5,13.0,3.8,24.2,18.5,5.4
Ian Mahinmi,,,C,3400,WAS,@MIN,2,103,13,7,100,108,1%,3,2,3,17,13,13,7.3,9.3,4.5,14.2,15.0,11.4,3.4,26.5,17.5,5.1
Channing Frye,,,PF/C,3400,CLE,MIA,0,107,14,15,99,103,-2%,4,4,3,19,17,11,15.1,10.1,2.3,17.9,18.5,15.5,4.6,21,9.5,2.8
Troy Daniels,,,SG,3300,PHO,@CHI,1,106,15,10,99,109,1%,6,6,5,20,17,15,12.6,9.3,1.3,17.3,11.5,8.0,2.4,14.8,13.3,4.0
Justin Jackson,,,SG/SF,3300,SAC,MIL,0,96,17,7,98,107,-3%,9,10,7,18,23,20,13.4,10.8,5.2,16.4,0.0,0.0,0.0,7.2,1.3,0.4
Raul Neto,1,,PG,3200,UTA,DEN,2,104,18,14,101,106,8%,6,6,4,19,18,14,17.6,11.0,1.5,20.5,19.0,15.2,4.8,15.6,4.5,1.4
Ante Zizic,,,PF/C,3200,CLE,MIA,0,107,,,99,103,-2%,1,1,1,3,3,4,1.4,3.5,-1.1,8.1,0.0,0.0,0.0,1.5,0.0,0.0
Matthew Dellavedova,,O,PG/SG,3200,MIL,@SAC,2,102,17,8,97,108,0%,7,5,5,14,16,20,13.3,13.0,8.3,17.6,0.0,0.0,0.0,0,0.0,0.0
Alan Williams,,O,C,3200,PHO,@CHI,1,106,,,99,109,4%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Mirza Teletovic,,O,SF/PF,3200,MIL,@SAC,2,102,17,14,97,108,1%,7,6,6,14,16,16,15.3,13.2,5.8,20.5,0.0,0.0,0.0,0,0.0,0.0
Tomas Satoransky,,,PG/SG,3100,WAS,@MIN,2,103,,,100,108,-7%,4,2,3,14,7,11,6.7,7.6,2.1,13.1,14.5,9.6,3.1,21.6,24.8,8.0
Antonio Blakeney,,,PG,3100,CHI,PHO,1,107,24,11,106,109,-1%,11,10,8,17,19,17,13.8,12.3,5.8,18.7,15.5,12.1,3.9,11.2,11.0,3.5
John Holland,,,SG/SF,3000,CLE,MIA,0,107,,,99,103,3%,1,1,1,3,5,5,1.8,1.8,0.1,3.6,0.0,0.0,0.0,1.5,0.0,0.0
Quincy Pondexter,,,SG/SF,3000,CHI,PHO,1,107,16,6,106,109,-1%,2,2,3,7,11,11,2.5,6.5,0.9,12.1,0.0,0.0,0.0,0,0.0,0.0
Chris McCullough,,,PF/C,3000,WAS,@MIN,2,103,,,100,108,-3%,2,2,2,5,6,6,6.4,6.4,3.7,9.1,0.0,0.0,0.0,0,0.0,0.0
Jose Calderon,,,PG,3000,CLE,MIA,0,107,12,8,99,103,-10%,2,3,2,22,20,13,11.5,6.7,-0.5,14.0,21.5,12.8,4.3,16.9,9.5,3.2
Vince Carter,,,SG/SF,3000,SAC,MIL,0,96,16,1,98,107,-1%,3,3,3,14,14,12,8.8,7.1,2.5,11.7,0.0,0.0,0.0,9.3,4.5,1.5
Malik Beasley,,,SG,3000,DEN,@UTA,3,102,17,9,98,102,-6%,3,2,3,4,4,8,6.1,5.7,0.7,10.7,0.0,0.0,0.0,10.6,8.5,2.8
Ekpe Udoh,,,PF/C,3000,UTA,DEN,2,104,9,14,101,106,-3%,2,3,2,17,18,15,14.8,11.4,5.9,16.9,18.0,14.0,4.7,15.3,10.0,3.3
Rashad Vaughn,,,PG/SF,3000,MIL,@SAC,2,102,,,97,108,1%,1,2,2,4,7,8,4.1,5.1,-2.9,13.1,0.0,0.0,0.0,4.4,2.0,0.7
Alec Peters,,O,PF,3000,PHO,@CHI,1,106,,,99,109,4%,2,2,2,7,7,7,5.6,5.6,0.5,10.8,0.0,0.0,0.0,0,0.0,0.0
Gary Payton II,,,SG,3000,MIL,@SAC,2,102,,,97,108,0%,3,3,3,8,8,8,5.4,5.4,0.1,10.7,0.0,0.0,0.0,4.4,1.0,0.3
Georgios Papagiannis,,,C,3000,SAC,MIL,0,96,,,98,107,8%,3,2,2,7,6,6,5.3,5.3,1.4,9.3,0.0,0.0,0.0,0,0.0,0.0
Jack Cooley,,,PF,3000,SAC,MIL,0,96,,,98,107,-9%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Cristiano Felicio,,,PF/C,3000,CHI,PHO,1,107,11,9,106,109,3%,3,2,3,14,14,16,7.5,9.3,4.6,14.0,11.5,8.4,2.8,9.9,7.3,2.4
Sterling Brown,,,SG,3000,MIL,@SAC,2,102,,,97,108,1%,4,2,2,6,6,6,4.5,4.5,1.2,7.7,0.0,0.0,0.0,0,0.0,0.0
Darrell Arthur,,,PF,3000,DEN,@UTA,3,102,,,98,102,-7%,3,3,3,10,10,10,4.4,4.4,2.1,6.7,0.0,0.0,0.0,0,0.0,0.0
Derrick Jones Jr.,,O,SF,3000,PHO,@CHI,1,106,,,99,109,2%,0,1,1,4,5,6,4.3,4.4,0.2,8.7,0.0,0.0,0.0,0,0.0,0.0
Royce O'Neale,,,SF,3000,UTA,DEN,2,104,,,101,106,-2%,0,2,2,3,8,9,6.0,4.0,-1.1,9.0,0.0,0.0,0.0,20.6,14.8,4.9
Cedi Osman,,,SG/SF,3000,CLE,MIA,0,107,,,99,103,-5%,1,1,1,2,5,5,5.7,3.6,-1.0,8.3,0.0,0.0,0.0,2.5,0.0,0.0
Joel Bolomboy,,,PF,3000,MIL,@SAC,2,102,,,97,108,1%,2,1,1,11,9,9,3.9,3.9,-0.2,8.1,0.0,0.0,0.0,4.4,2.3,0.8
Jason Terry,,,PG/SG,3000,MIL,@SAC,2,102,,,97,108,1%,1,1,1,5,7,7,3.5,3.5,-0.4,7.5,0.0,0.0,0.0,22.6,12.0,4.0
Aaron Brooks,,,PG/SG,3000,MIN,WAS,1,108,,,100,104,-4%,3,2,2,11,6,4,4.5,3.9,0.8,7.1,10.5,7.7,2.6,8.2,4.3,1.4
Richard Jefferson,,,SF/PF,3000,DEN,@UTA,3,102,,,98,102,-5%,1,1,1,8,6,6,2.6,2.6,-0.3,5.5,0.0,0.0,0.0,0,0.0,0.0
Okaro White,,O,SF/PF,3000,MIA,@CLE,1,103,,,101,109,1%,3,3,3,13,16,13,8.4,7.0,2.7,11.3,0.0,0.0,0.0,0,0.0,0.0
Udonis Haslem,,,PF/C,3000,MIA,@CLE,1,103,,,101,109,1%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,1.3,0.4
Tony Bradley,,,PF/C,3000,UTA,DEN,2,104,,,101,106,-3%,1,1,1,2,3,3,2.3,2.3,0.8,3.8,0.0,0.0,0.0,2.1,2.5,0.8
Ryan Arcidiacono,,,PG,3000,CHI,PHO,1,107,,,106,109,18%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Nate Wolters,,,PG,3000,UTA,DEN,2,104,,,101,106,8%,1,1,1,3,3,3,1.4,1.4,-0.6,3.3,0.0,0.0,0.0,2.6,1.3,0.4
D.J. Wilson,,,PF/C,3000,MIL,@SAC,2,102,,,97,108,1%,1,1,1,2,4,3,1.3,1.1,-0.8,3.0,0.0,0.0,0.0,12.8,7.5,2.5
Cole Aldrich,,,C,3000,MIN,WAS,1,108,,,100,104,-6%,0,0,0,1,2,2,1.1,1.1,-0.5,2.8,0.0,0.0,0.0,0,0.0,0.0
Marcus Georges-Hunt,,,SG/SF,3000,MIN,WAS,1,108,,,100,104,-1%,1,1,1,2,1,2,1.8,1.0,-1.4,3.5,0.0,0.0,0.0,0,0.0,0.0
Derrick Walton Jr.,,,PG/SG,3000,MIA,@CLE,1,103,,,101,109,8%,1,1,1,2,2,2,1.6,1.6,1.1,2.2,0.0,0.0,0.0,3.2,3.3,1.1
Torrey Craig,,,SG/SF,3000,DEN,@UTA,3,102,,,98,102,-6%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,1.3,0.4
