Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Tim Hardaway Jr.,5,,SG/SF,6700,NYK,POR,1,,23,17,99,100,3%,14,16,15,38,34,35,36.4,33.4,18.4,48.4,35.0,32.9,4.9,38.1,25.5,3.8
DeAndre Jordan,11,,C,6700,LAC,LAL,1,102,12,19,106,101,1%,5,7,7,33,34,33,36.8,32.3,21.0,43.6,34.0,37.5,5.6,30.9,19.8,3.0
Isaiah Thomas,,O,PG,6600,CLE,@PHI,2,109,,,105,102,3%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Myles Turner,3,,C,6600,IND,ORL,1,,20,18,103,107,2%,8,11,11,26,28,29,28.6,30.8,20.2,41.3,32.0,35.7,5.4,30.3,27.5,4.2
Robert Covington,7,,SF/PF,6500,PHI,CLE,1,109,18,17,101,109,9%,9,10,11,31,32,32,30.0,32.8,23.7,41.9,33.5,32.1,4.9,27.4,13.5,2.1
Lou Williams,22,,PG/SG,6500,LAC,LAL,1,102,27,19,106,101,4%,15,14,13,37,33,28,30.2,28.8,16.8,40.8,36.5,38.6,5.9,37.9,53.5,8.2
Elfrid Payton,2,,PG,6400,ORL,@IND,1,,23,16,101,106,-1%,13,10,9,26,27,26,30.3,27.5,14.8,40.2,30.5,32.9,5.1,26.3,26.8,4.2
Jaylen Brown,1,,SG/SF,6300,BOS,DET,1,114,20,15,98,104,-11%,12,14,13,29,33,33,32.0,28.6,21.7,35.5,31.5,26.5,4.2,32.6,18.5,2.9
Rondae Hollis-Jefferson,,O,SF/PF,6200,BKN,@HOU,0,111,20,19,102,102,3%,12,12,10,27,29,28,29.1,27.7,18.1,37.4,0.0,0.0,0.0,0,0.0,0.0
Brandon Ingram,6,,SG/SF,6100,LAL,@LAC,4,109,20,12,99,106,1%,11,14,13,36,35,35,35.8,30.5,21.6,39.5,35.5,29.2,4.8,22.3,24.8,4.1
Tobias Harris,1,,SF/PF,6100,DET,@BOS,2,104,22,18,99,97,-12%,13,14,16,31,33,34,27.1,31.3,21.6,41.0,33.5,29.3,4.8,34.9,43.5,7.1
Darren Collison,8,,PG,6100,IND,ORL,1,,18,18,103,107,8%,11,10,10,34,33,33,31.3,30.0,18.0,41.9,31.5,29.5,4.8,27.9,18.5,3.0
Pau Gasol,3,,PF/C,6000,SAS,DAL,1,,20,21,98,106,0%,13,9,8,25,25,25,29.9,29.4,20.8,38.1,26.0,29.3,4.9,34.9,42.0,7.0
Thaddeus Young,2,,SF/PF,6000,IND,ORL,1,,17,15,103,107,2%,12,12,12,35,34,34,31.8,28.9,22.0,35.9,34.5,30.1,5.0,29.8,19.8,3.3
Enes Kanter,,O,PF/C,5900,NYK,POR,1,,19,24,99,100,-12%,7,9,9,32,29,26,31.2,30.4,21.2,39.7,0.0,0.0,0.0,0,0.0,0.0
Evan Fournier,1,,SG/SF,5900,ORL,@IND,1,,22,18,101,106,-13%,11,13,14,33,32,33,23.5,30.5,21.0,40.0,33.0,28.0,4.7,36.4,21.0,3.6
Jayson Tatum,1,,SF/PF,5800,BOS,DET,1,114,17,17,98,104,8%,9,10,10,30,32,31,27.6,27.2,19.3,35.0,31.5,26.0,4.5,34.7,22.3,3.8
DeMarre Carroll,1,O,SF/PF,5700,BKN,@HOU,0,111,18,15,102,102,3%,10,10,11,30,31,30,30.3,29.2,21.8,36.5,0.0,0.0,0.0,0,0.0,0.0
Danilo Gallinari,,O,SF,5700,LAC,LAL,1,102,20,11,106,101,-1%,10,13,13,31,35,34,26.3,26.9,23.7,30.0,0.0,0.0,0.0,0,0.0,0.0
Avery Bradley,4,,PG/SG,5700,DET,@BOS,2,104,25,14,99,97,-14%,11,13,15,29,32,32,25.3,26.7,18.7,34.7,33.0,26.5,4.6,37.6,24.5,4.3
Domantas Sabonis,3,,PF/C,5600,IND,ORL,1,,21,20,103,107,2%,12,10,9,29,24,26,24.6,28.4,19.6,37.3,25.0,27.0,4.8,26.7,36.0,6.4
Reggie Jackson,1,,PG,5600,DET,@BOS,2,104,26,19,99,97,-10%,8,11,13,25,27,28,25.5,30.2,24.1,36.3,28.5,27.0,4.8,28.4,33.0,5.9
Brook Lopez,0,,C,5500,LAL,@LAC,4,109,24,18,99,106,3%,8,11,12,21,22,24,24.9,27.4,14.7,40.1,21.5,24.0,4.4,16.1,11.8,2.1
Harrison Barnes,8,,SF/PF,5500,DAL,@SAS,1,107,24,16,97,101,-4%,16,16,16,34,35,35,33.6,32.4,24.6,40.3,36.0,30.1,5.5,35.7,28.5,5.2
Zach Randolph,6,,PF/C,5400,SAC,@GSW,1,94,25,18,105,100,2%,15,11,12,30,25,25,27.6,25.3,14.7,35.9,26.5,26.2,4.9,21.8,23.0,4.3
Larry Nance Jr.,,,SF/PF,5400,LAL,@LAC,4,109,17,19,99,106,7%,7,6,7,23,24,23,26.1,25.3,15.0,35.5,21.5,19.7,3.6,29.7,29.0,5.4
Dwyane Wade,2,,PG/SG,5400,CLE,@PHI,2,109,24,14,105,102,5%,12,11,10,26,26,23,29.2,23.3,11.3,35.4,22.5,23.9,4.4,24.7,31.0,5.7
Julius Randle,4,,PF/C,5300,LAL,@LAC,4,109,23,18,99,106,7%,10,12,9,29,27,22,28.4,25.2,17.5,32.9,21.5,23.5,4.4,24.1,16.8,3.2
Kentavious Caldwell-Pope,9,,SG,5300,LAL,@LAC,4,109,16,12,99,106,5%,12,11,11,37,38,34,33.5,27.4,19.7,35.2,35.5,26.1,4.9,37.3,46.0,8.7
Marcus Smart,2,,SG/SF,5300,BOS,DET,1,114,20,10,98,104,-2%,8,9,10,30,31,31,24.6,25.7,17.8,33.5,31.0,26.0,4.9,31.5,37.3,7.0
Dario Saric,1,,PF/C,5200,PHI,CLE,1,109,17,11,101,109,3%,12,11,10,30,31,28,28.1,22.4,12.3,32.5,27.0,23.0,4.4,30.3,22.0,4.2
Eric Gordon,2,,SG,5200,HOU,BKN,1,,26,16,107,108,6%,12,12,16,27,29,32,20.9,29.5,20.5,38.5,26.5,24.8,4.8,28.6,18.5,3.6
Trevor Ariza,4,,SG/SF,5200,HOU,BKN,1,,13,13,107,108,-2%,13,10,10,33,34,35,27.9,25.3,17.9,32.6,31.5,25.7,4.9,28.9,19.5,3.8
J.J. Redick,12,,SG/SF,5100,PHI,CLE,1,109,19,14,101,109,9%,14,14,13,32,34,34,29.6,28.0,19.2,36.9,32.5,27.5,5.4,36.5,19.5,3.8
Willie Cauley-Stein,7,,PF/C,5100,SAC,@GSW,1,94,19,17,105,100,5%,12,12,9,29,29,25,30.9,23.7,13.3,34.1,27.0,25.6,5.0,29.3,43.0,8.4
Kyle Anderson,4,,PG/SF,5100,SAS,DAL,1,,15,18,98,106,9%,9,8,7,28,29,28,28.2,24.9,17.4,32.4,31.0,26.7,5.2,34,36.0,7.1
Patrick Beverley,,O,PG/SG,5000,LAC,LAL,1,102,20,13,106,101,7%,10,11,11,26,29,30,24.1,26.0,18.5,33.4,0.0,0.0,0.0,0,0.0,0.0
Rudy Gay,,O,SF/PF,5000,SAS,DAL,1,,25,18,98,106,9%,12,9,10,25,21,23,21.3,24.2,16.8,31.6,0.0,0.0,0.0,0,0.0,0.0
Dennis Smith Jr.,1,,PG/SG,5000,DAL,@SAS,1,107,29,11,97,101,-18%,17,14,15,28,26,29,23.0,29.0,20.8,37.1,29.0,26.6,5.3,28.3,27.3,5.5
Austin Rivers,7,,PG/SG,4900,LAC,LAL,1,102,20,10,106,101,7%,13,13,12,37,35,34,23.9,23.4,15.2,31.6,35.5,26.8,5.5,37.5,39.0,8.0
Allen Crabbe,,O,SG/SF,4900,BKN,@HOU,0,111,17,13,102,102,8%,13,14,10,31,32,27,28.2,22.1,12.5,31.8,0.0,0.0,0.0,0,0.0,0.0
Jordan Clarkson,1,,PG/SG,4800,LAL,@LAC,4,109,28,19,99,106,-5%,12,12,12,21,23,22,21.9,23.3,14.5,32.2,23.5,22.2,4.6,25.5,34.0,7.1
Marcus Morris,1,,SF/PF,4800,BOS,DET,1,114,23,17,98,104,-2%,11,10,11,24,25,24,23.9,24.6,19.2,29.9,25.0,21.6,4.5,22.5,23.5,4.9
Bojan Bogdanovic,6,,SG/SF,4800,IND,ORL,1,,17,15,103,107,9%,14,14,11,35,35,31,26.6,23.5,14.0,33.0,32.5,24.5,5.1,37.2,26.3,5.5
Courtney Lee,3,,SG/SF,4700,NYK,POR,1,,16,15,99,100,-7%,13,10,10,35,33,33,29.7,25.6,18.2,33.0,35.0,25.5,5.4,35.6,19.0,4.0
T.J. McConnell,2,,PG,4700,PHI,CLE,1,109,16,14,101,109,11%,10,7,6,32,28,25,26.1,22.3,10.7,33.8,25.0,23.0,4.9,27.6,23.5,5.0
Ryan Anderson,3,,PF/C,4700,HOU,BKN,1,,14,14,107,108,8%,10,9,9,28,29,31,23.4,22.8,15.3,30.3,25.5,20.3,4.3,26.1,18.0,3.8
Al-Farouq Aminu,,O,SF/PF,4600,POR,@NYK,1,108,13,16,99,106,-11%,7,7,8,33,31,30,25.6,27.0,16.9,37.2,0.0,0.0,0.0,0,0.0,0.0
De'Aaron Fox,5,,PG,4600,SAC,@GSW,1,94,24,11,105,100,-4%,10,9,11,26,28,27,20.9,23.1,16.9,29.4,28.0,22.8,5.0,23.1,20.0,4.3
Trevor Booker,14,,PF/C,4600,BKN,@HOU,0,111,21,16,102,102,-12%,10,10,9,25,25,23,27.3,24.7,16.4,33.0,31.0,31.0,6.7,20.3,19.3,4.2
Buddy Hield,1,,SG/SF,4500,SAC,@GSW,1,94,24,17,105,100,-4%,13,10,11,21,21,23,22.0,23.0,12.8,33.2,25.0,21.9,4.9,15.2,6.8,1.5
Danny Green,0,,SG/SF,4400,SAS,DAL,1,,18,12,98,106,-2%,12,10,10,30,31,30,25.5,24.4,14.6,34.2,30.0,22.8,5.2,33.8,32.8,7.5
Terry Rozier,,,PG/SG,4400,BOS,DET,1,114,19,15,98,104,-2%,10,8,9,25,23,24,23.0,22.5,13.3,31.7,20.0,16.1,3.7,19.3,5.0,1.1
Wesley Johnson,7,,SF/PF,4400,LAC,LAL,1,102,13,13,106,101,-1%,8,9,6,38,35,25,29.4,18.4,8.7,28.1,33.0,24.6,5.6,29,9.3,2.1
Caris LeVert,12,,SG/SF,4300,BKN,@HOU,0,111,21,11,102,102,8%,8,9,9,28,24,26,24.1,22.2,16.8,27.7,33.5,29.7,6.9,29,27.5,6.4
Dirk Nowitzki,1,,PF/C,4300,DAL,@SAS,1,107,19,15,97,101,-5%,11,11,10,25,26,25,30.4,23.2,15.0,31.3,25.5,22.5,5.2,25.6,19.0,4.4
Patty Mills,,,PG,4300,SAS,DAL,1,,18,11,98,106,7%,6,8,9,24,29,26,21.9,19.4,10.9,27.9,23.5,19.2,4.5,28.4,22.0,5.1
Jonathon Simmons,1,,SG/SF,4200,ORL,@IND,1,,23,15,101,106,-13%,13,9,10,24,23,25,15.7,21.6,13.3,29.9,28.0,21.6,5.1,34.4,26.8,6.4
George Hill,,,PG/SG,4200,SAC,@GSW,1,94,17,12,105,100,-4%,5,8,8,23,27,26,20.9,18.8,10.4,27.2,25.0,19.2,4.6,30.7,21.5,5.1
Dejounte Murray,,,PG,4100,SAS,DAL,1,,21,13,98,106,7%,8,5,7,24,19,22,14.3,20.4,10.4,30.4,0.0,0.0,0.0,5.5,5.3,1.3
Lance Stephenson,10,,SG/SF,4100,IND,ORL,1,,19,11,103,107,11%,9,6,7,29,24,21,23.6,18.2,10.1,26.4,22.5,19.8,4.8,24,38.5,9.4
J.R. Smith,2,,SG/SF,4100,CLE,@PHI,2,109,13,7,105,102,5%,9,8,8,35,33,30,17.8,17.0,9.6,24.4,32.5,19.4,4.7,27.8,17.8,4.3
Evan Turner,1,,SG/SF,4000,POR,@NYK,1,108,17,8,99,106,3%,10,7,8,21,23,27,12.8,18.2,10.0,26.4,22.5,15.2,3.8,20.4,19.3,4.8
Wesley Matthews,1,,SG/SF,4000,DAL,@SAS,1,107,16,10,97,101,0%,9,11,11,35,36,36,25.9,24.0,13.2,34.9,35.5,22.2,5.5,32.5,26.0,6.5
Kyle O'Quinn,7,,PF/C,4000,NYK,POR,1,,19,18,99,100,-12%,6,5,5,25,18,17,20.3,19.6,7.7,31.4,24.5,27.3,6.8,24.9,25.8,6.5
Derrick Rose,,O,PG,4000,CLE,@PHI,2,109,25,12,105,102,3%,11,13,12,23,27,27,19.5,19.8,15.2,24.3,0.0,0.0,0.0,0,0.0,0.0
Terrence Ross,,,SG/SF,4000,ORL,@IND,1,,15,11,101,106,0%,3,6,8,25,26,27,18.7,18.9,10.3,27.5,25.5,17.8,4.5,25.4,21.8,5.5
Milos Teodosic,,O,PG/SG,4000,LAC,LAL,1,102,,,106,101,7%,6,6,6,16,16,16,13.1,13.1,5.9,20.4,0.0,0.0,0.0,0,0.0,0.0
J.J. Barea,5,,PG/SG,4000,DAL,@SAS,1,107,27,17,97,101,-18%,8,9,10,20,22,22,24.2,23.8,17.2,30.4,21.5,20.2,5.0,22.1,37.8,9.4
Tony Parker,,,PG,3900,SAS,DAL,1,,,,98,106,7%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,18.5,14.8,3.8,14.1,12.0,3.1
Seth Curry,,O,PG/SG,3900,DAL,@SAS,1,107,,,97,101,0%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Noah Vonleh,,,PF/C,3900,POR,@NYK,1,108,10,13,99,106,-11%,5,4,4,28,25,22,23.5,17.5,8.0,27.1,25.5,18.8,4.8,31.1,24.5,6.3
Jae Crowder,,,SF/PF,3900,CLE,@PHI,2,109,15,10,105,102,-9%,8,8,8,27,27,27,19.2,16.9,9.5,24.2,26.0,19.6,5.0,20.6,5.5,1.4
Andre Iguodala,,,SG/SF,3900,GSW,SAC,1,,11,12,97,108,1%,7,6,5,24,26,26,19.4,17.2,12.4,22.0,24.0,18.6,4.8,25.6,19.3,4.9
Jarrett Jack,4,,PG,3900,NYK,POR,1,,15,10,99,100,-8%,9,8,6,33,30,27,25.8,19.7,11.7,27.6,30.5,22.3,5.7,20.6,12.8,3.3
Tristan Thompson,,O,PF/C,3800,CLE,@PHI,2,109,9,10,105,102,8%,1,2,3,17,21,22,11.9,13.8,8.6,18.9,0.0,0.0,0.0,0,0.0,0.0
Glenn Robinson III,,O,SG/SF,3800,IND,ORL,1,,,,103,107,11%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Richaun Holmes,,,PF/C,3800,PHI,CLE,1,109,,,101,109,3%,4,2,3,12,12,12,9.6,11.2,4.1,18.3,0.0,0.0,0.0,4.7,3.3,0.9
Yogi Ferrell,,,PG/SG,3800,DAL,@SAS,1,107,15,10,97,101,-18%,5,6,8,23,27,29,14.3,17.9,10.5,25.2,25.0,13.9,3.7,20.8,4.3,1.1
Markelle Fultz,,O,PG/SG,3800,PHI,CLE,1,109,,,101,109,11%,5,7,7,20,19,19,12.4,12.4,8.8,16.1,0.0,0.0,0.0,0,0.0,0.0
Omri Casspi,14,,SF/PF,3800,GSW,SAC,1,,16,19,97,108,1%,8,7,4,25,18,13,18.6,13.8,5.0,22.7,25.5,23.2,6.1,30.4,16.0,4.2
Jeff Green,,,SF/PF,3700,CLE,@PHI,2,109,20,16,105,102,3%,7,7,7,16,18,20,15.8,17.3,7.4,27.1,15.5,12.4,3.4,27.4,34.0,9.2
Stanley Johnson,,,SG/SF,3700,DET,@BOS,2,104,13,8,99,97,-12%,7,7,8,29,28,30,15.6,17.3,9.7,24.9,31.0,18.0,4.9,34.6,15.8,4.3
P.J. Tucker,1,,SF/PF,3700,HOU,BKN,1,,10,10,107,108,-2%,4,5,5,32,29,29,20.1,19.7,13.3,26.1,24.0,17.2,4.6,21,17.5,4.7
Joakim Noah,,Q,C,3700,NYK,POR,1,,,,99,100,-12%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,5.3,1.4
Manu Ginobili,,,SG/SF,3700,SAS,DAL,1,,22,11,98,106,-2%,6,6,7,16,19,20,12.8,15.8,8.6,22.9,18.5,16.0,4.3,16.9,2.3,0.6
Bryn Forbes,,,PG/SG,3700,SAS,DAL,1,,17,11,98,106,-2%,6,5,5,17,17,15,8.3,9.5,1.2,17.9,17.0,10.5,2.8,19,13.8,3.7
Michael Beasley,1,,SF/PF,3700,NYK,POR,1,,25,14,99,100,3%,13,9,6,20,19,14,20.1,12.7,1.8,23.6,0.0,0.0,0.0,14.4,15.3,4.1
Shabazz Napier,,,PG/SG,3700,POR,@NYK,1,108,18,18,99,106,9%,5,7,5,17,22,16,16.6,13.7,3.3,24.1,20.0,16.3,4.4,18.1,17.0,4.6
D.J. Augustin,,,PG/SG,3700,ORL,@IND,1,,18,15,101,106,-1%,7,5,5,15,17,20,11.9,17.6,7.6,27.6,16.0,11.7,3.2,21.8,17.8,4.8
Bogdan Bogdanovic,,,SG/SF,3700,SAC,@GSW,1,94,19,12,105,100,-4%,9,10,9,25,25,24,18.6,17.6,12.2,23.0,24.0,17.1,4.6,21.9,18.0,4.9
Jerryd Bayless,1,,PG/SG,3600,PHI,CLE,1,109,14,9,101,109,11%,7,7,8,23,29,30,18.8,19.0,12.0,26.1,20.5,13.8,3.8,21.2,6.8,1.9
Joe Harris,16,,SG/SF,3600,BKN,@HOU,0,111,16,15,102,102,8%,8,8,8,29,26,23,22.4,18.2,10.4,26.0,35.0,26.7,7.4,28.2,16.5,4.6
Kyle Korver,,,SG/SF,3600,CLE,@PHI,2,109,16,17,105,102,5%,9,7,8,27,24,22,16.9,18.3,9.8,26.8,22.5,16.6,4.6,21.3,15.3,4.3
Iman Shumpert,,,PG/SG,3600,CLE,@PHI,2,109,13,7,105,102,5%,5,5,5,23,27,22,15.1,13.2,3.2,23.2,17.0,10.2,2.8,6.9,0.0,0.0
Brandon Paul,,,SG,3600,SAS,DAL,1,,14,11,98,106,-2%,2,1,3,8,5,12,3.0,8.1,-1.6,17.8,13.0,8.3,2.3,4,7.8,2.2
Ish Smith,,,PG,3600,DET,@BOS,2,104,24,17,99,97,-10%,9,9,9,20,21,20,17.6,19.2,13.3,25.0,19.5,18.0,5.0,19.6,13.8,3.8
Frank Ntilikina,,,PG/SG,3600,NYK,POR,1,,19,7,99,100,-8%,4,4,5,15,15,20,8.1,15.5,7.0,24.0,16.0,12.8,3.6,20.3,8.3,2.3
Luc Richard Mbah a Moute,1,,SF/PF,3600,HOU,BKN,1,,12,11,107,108,8%,5,5,6,23,25,27,19.0,18.3,9.0,27.7,20.5,13.2,3.7,20.4,14.3,4.0
Caleb Swanigan,,,PF,3500,POR,@NYK,1,108,19,7,99,106,-11%,1,2,3,2,8,10,5.7,8.0,0.4,15.6,0.0,0.0,0.0,0,0.0,0.0
Maurice Harkless,,,SF/PF,3500,POR,@NYK,1,108,11,8,99,106,5%,3,2,5,17,19,26,8.4,14.4,8.3,20.6,18.5,10.8,3.1,15.5,12.3,3.5
Anthony Tolliver,,,SF/PF,3500,DET,@BOS,2,104,15,15,99,97,-3%,5,5,5,16,18,18,14.3,14.4,8.6,20.2,18.0,12.5,3.6,15.4,8.8,2.5
Devin Harris,,,PG/SG,3500,DAL,@SAS,1,107,22,13,97,101,-18%,7,6,7,19,17,18,14.3,15.1,8.4,21.8,17.0,13.5,3.9,25.7,22.5,6.4
Amir Johnson,,,PF/C,3500,PHI,CLE,1,109,14,14,101,109,3%,5,3,4,18,16,16,17.9,15.9,6.8,25.0,15.5,14.4,4.1,8.4,10.8,3.1
Garrett Temple,2,,PG/SG,3500,SAC,@GSW,1,94,15,8,105,100,-4%,8,8,7,31,29,25,14.2,15.8,9.0,22.6,28.0,18.1,5.2,30.4,25.8,7.4
Cory Joseph,,,PG,3500,IND,ORL,1,,16,12,103,107,8%,4,5,7,23,25,24,14.9,18.4,10.0,26.9,23.0,17.5,5.0,30.9,23.8,6.8
David West,1,,PF/C,3500,GSW,SAC,1,,21,26,97,108,2%,4,4,4,13,12,12,14.9,15.6,9.3,22.0,13.0,15.6,4.5,16.6,22.3,6.4
Shaun Livingston,4,,PG/SG,3500,GSW,SAC,1,,16,11,97,108,-1%,5,4,5,13,15,16,9.9,12.3,6.4,18.1,21.5,16.9,4.8,17.8,14.8,4.2
Guillermo Hernangomez,,,PF/C,3500,NYK,POR,1,,,,99,100,-12%,6,4,4,20,11,10,8.8,9.1,3.2,15.1,15.0,16.1,4.6,15.5,18.3,5.2
Isaiah Whitehead,,,PG/SG,3500,BKN,@HOU,0,111,,,102,102,8%,3,4,4,8,10,10,9.3,9.3,-0.2,18.9,15.5,12.7,3.6,27.6,32.3,9.2
Tarik Black,1,,PF/C,3500,HOU,BKN,1,,15,18,107,108,8%,4,4,3,8,10,9,12.2,10.0,1.2,18.8,13.0,12.5,3.6,15.9,11.8,3.4
Aron Baynes,,,C,3500,BOS,DET,1,114,16,13,98,104,-1%,7,4,5,23,17,19,13.1,15.6,7.5,23.7,13.0,11.2,3.2,12.7,14.0,4.0
Jarrett Allen,1,,PF/C,3400,BKN,@HOU,0,111,13,13,102,102,3%,6,4,4,18,15,15,12.8,12.1,5.8,18.4,17.5,15.0,4.4,18.8,9.5,2.8
Nene Hilario,,O,C,3400,HOU,BKN,1,,20,21,107,108,13%,6,4,5,17,16,15,17.3,15.7,9.0,22.3,0.0,0.0,0.0,0,0.0,0.0
Al Jefferson,,,PF/C,3400,IND,ORL,1,,21,22,103,107,2%,8,7,6,17,15,15,18.8,18.4,10.3,26.6,0.0,0.0,0.0,0,0.0,0.0
Kosta Koufos,1,,C,3400,SAC,@GSW,1,94,12,16,105,100,5%,6,5,4,25,25,21,20.5,17.6,9.2,25.9,19.5,15.4,4.5,9.6,1.5,0.4
Nerlens Noel,,,C,3400,DAL,@SAS,1,107,14,16,97,101,2%,2,1,3,4,4,13,2.8,12.1,2.3,21.9,0.0,0.0,0.0,0,0.0,0.0
