Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
DeMarcus Cousins,13,,PF/C,11800,NOR,SAC,1,109,32,23,97,109,4%,20,21,20,36,37,36,56.3,57.0,45.0,69.1,37.5,59.3,5.0,41.1,63.3,5.4
LeBron James,14,,SF/PF,11700,CLE,@IND,1,113,30,31,101,106,-8%,17,16,19,38,36,38,57.4,57.1,43.4,70.8,37.5,56.8,4.9,39.4,60.0,5.1
Giannis Antetokounmpo,11,,SF/PF,11000,MIL,DAL,1,105,32,31,98,106,-6%,20,19,20,38,37,38,54.2,55.7,48.5,62.9,37.5,53.4,4.9,43.1,52.8,4.8
Kevin Durant,25,,SF/PF,10700,GSW,@DET,1,109,29,24,98,105,11%,25,21,18,35,34,34,48.6,46.4,37.4,55.4,35.0,50.4,4.7,38.6,73.0,6.8
Anthony Davis,1,,PF/C,10500,NOR,SAC,1,109,25,29,97,109,11%,14,16,17,25,30,36,41.8,51.2,37.7,64.7,25.5,34.9,3.3,30.6,27.5,2.6
Stephen Curry,,O,PG/SG,9500,GSW,@DET,1,109,30,28,98,105,-3%,18,20,18,32,35,33,48.5,46.9,38.6,55.3,0.0,0.0,0.0,0,0.0,0.0
Andre Drummond,13,,C,9400,DET,GSW,1,103,21,24,104,101,4%,12,10,11,35,34,34,48.8,45.3,34.8,55.9,34.5,44.8,4.8,34,37.8,4.0
Victor Oladipo,15,,PG/SG,8900,IND,CLE,1,109,29,22,100,108,2%,15,17,18,34,35,34,48.3,41.1,29.5,52.7,36.0,42.6,4.8,36.3,54.0,6.1
Kevin Love,10,,PF/C,8500,CLE,@IND,1,113,25,24,101,106,5%,15,15,13,26,28,30,45.8,39.1,27.9,50.3,30.0,38.8,4.6,26.1,34.3,4.0
Aaron Gordon,14,,SF/PF,8400,ORL,DEN,1,110,20,20,100,108,4%,15,17,13,40,40,35,45.6,37.3,23.9,50.6,38.0,41.8,5.0,28.6,20.8,2.5
Nikola Jokic,,O,C,8300,DEN,@ORL,1,108,22,25,103,107,2%,7,11,12,21,28,30,36.5,41.1,26.8,55.3,0.0,0.0,0.0,0,0.0,0.0
Kyle Lowry,7,,PG,8200,TOR,@MEM,2,104,22,20,96,105,1%,12,12,12,35,35,34,47.4,39.8,28.8,50.8,35.0,37.2,4.5,36.8,41.0,5.0
Kemba Walker,11,,PG,8100,CHA,CHI,1,106,27,22,98,109,7%,19,18,17,36,36,35,39.5,39.1,28.1,50.2,34.5,39.5,4.9,42.3,31.8,3.9
Nikola Vucevic,12,,C,8100,ORL,DEN,1,110,23,20,100,108,1%,16,14,14,34,32,31,41.4,37.0,24.1,49.8,32.5,39.9,4.9,32.3,55.3,6.8
Kyrie Irving,5,,PG,8000,BOS,@SAS,1,97,31,25,97,101,-11%,21,19,19,33,33,33,37.7,40.1,31.6,48.6,33.0,36.3,4.5,36.1,43.3,5.4
Marc Gasol,10,,C,7900,MEM,TOR,1,98,27,18,101,103,-2%,13,15,16,35,36,35,39.0,41.1,30.6,51.6,34.0,38.5,4.9,35.5,33.8,4.3
DeMar DeRozan,6,,SG/SF,7800,TOR,@MEM,2,104,29,22,96,105,-4%,19,16,18,34,34,35,35.1,39.6,29.9,49.2,35.0,36.7,4.7,36,43.8,5.6
Kawhi Leonard,,O,SF/PF,7700,SAS,BOS,1,100,,,98,99,-14%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Draymond Green,4,,PF/C,7700,GSW,@DET,1,109,17,17,98,105,2%,9,10,8,35,36,33,41.0,36.0,27.6,44.4,33.5,36.4,4.7,38.3,46.0,6.0
Al Horford,1,,PF/C,7600,BOS,@SAS,1,97,19,21,97,101,-10%,14,11,11,34,34,33,41.3,36.6,29.5,43.8,33.0,32.9,4.3,35.4,16.3,2.1
LaMarcus Aldridge,12,,PF/C,7600,SAS,BOS,1,100,27,25,98,99,0%,17,19,18,34,35,34,41.7,39.9,29.8,50.0,34.5,38.4,5.1,34.5,42.0,5.5
Tyreke Evans,5,,SG/SF,7500,MEM,TOR,1,98,26,22,101,103,10%,14,14,14,33,33,30,35.1,33.3,22.1,44.4,32.5,34.8,4.6,27.4,39.3,5.2
Dwight Howard,18,,C,7500,CHA,CHI,1,106,24,17,98,109,-2%,12,12,10,29,28,30,32.3,35.0,23.7,46.2,32.0,38.6,5.1,43.4,67.5,9.0
Klay Thompson,2,,SG,7300,GSW,@DET,1,109,22,19,98,105,-11%,14,14,16,37,36,34,32.7,33.1,25.7,40.4,35.0,35.0,4.8,35.7,35.0,4.8
Jrue Holiday,11,,PG/SG,7100,NOR,SAC,1,109,21,15,97,109,1%,21,19,15,37,38,37,38.3,33.2,23.0,43.4,35.5,33.4,4.7,37.8,28.3,4.0
Will Barton,20,,SG/SF,6900,DEN,@ORL,1,108,22,18,103,107,8%,17,14,12,38,34,31,35.0,30.5,18.8,42.1,34.5,35.2,5.1,43.4,45.5,6.6
Khris Middleton,9,,SG/SF,6800,MIL,DAL,1,105,24,17,98,106,9%,11,14,16,39,36,37,35.1,36.1,22.7,49.5,36.0,34.1,5.0,38,38.8,5.7
Eric Bledsoe,8,,PG/SG,6700,MIL,DAL,1,105,27,19,98,106,5%,15,13,14,33,30,30,35.2,32.1,21.7,42.6,32.5,34.3,5.1,35.1,45.0,6.7
Elfrid Payton,18,,PG,6600,ORL,DEN,1,110,21,17,100,108,7%,10,10,10,36,33,29,32.7,30.0,19.7,40.4,35.0,38.2,5.8,31,22.5,3.4
Harrison Barnes,8,,SF/PF,6500,DAL,@MIL,1,98,23,16,97,106,-4%,17,13,15,35,34,35,32.9,32.5,24.9,40.1,36.0,32.2,5.0,36.9,33.0,5.1
