Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Jeff Teague,6,,PG,6600,MIN,LAC,1,113,22,16,99,107,0%,8,10,11,36,36,34,34.7,33.4,22.4,44.5,34.0,33.4,5.1,35.3,30.5,4.6
Carmelo Anthony,2,,SF/PF,6500,OKC,SAS,1,103,25,16,97,101,-8%,12,15,17,32,33,33,27.9,33.5,26.9,40.1,33.0,32.3,5.0,30.9,21.0,3.2
Goran Dragic,5,,PG,6400,MIA,GSW,1,106,25,16,104,102,-3%,12,12,15,31,30,33,30.0,32.2,25.1,39.4,31.0,31.2,4.9,25.5,30.8,4.8
Brandon Ingram,6,,SG/SF,6300,LAL,HOU,0,105,21,13,101,102,2%,18,14,13,36,34,34,34.0,29.5,18.8,40.2,34.5,29.3,4.7,37.1,38.3,6.1
Elfrid Payton,0,,PG,6200,ORL,@NYK,1,107,23,18,99,105,8%,10,11,10,30,28,27,34.9,30.3,18.9,41.7,29.5,33.1,5.3,34.5,34.0,5.5
Taj Gibson,3,,PF/C,6100,MIN,LAC,1,113,14,15,99,107,6%,7,9,8,37,38,33,28.1,26.7,17.6,35.7,36.5,28.0,4.6,39.6,34.8,5.7
Dion Waiters,3,,SG/SF,6000,MIA,GSW,1,106,26,11,104,102,-5%,12,14,15,30,30,31,25.6,26.4,17.3,35.5,30.5,28.2,4.7,24.2,7.8,1.3
Enes Kanter,3,,PF/C,6000,NYK,ORL,3,104,19,25,103,108,2%,9,8,9,28,28,26,30.6,31.2,21.6,40.7,27.5,32.6,5.4,30.7,43.0,7.2
Austin Rivers,6,,PG/SG,5800,LAC,@MIN,0,101,20,11,99,108,0%,16,15,13,33,35,34,31.4,24.6,15.9,33.4,34.0,27.3,4.7,35.9,47.8,8.2
Kentavious Caldwell-Pope,4,,SG,5700,LAL,HOU,0,105,17,13,101,102,9%,23,16,12,39,38,35,37.5,28.6,20.1,37.1,35.0,27.7,4.9,34.9,26.3,4.6
James Johnson,4,,PF,5700,MIA,GSW,1,106,20,16,104,102,4%,7,8,8,24,27,28,26.6,27.1,16.0,38.2,28.0,28.4,5.0,29.2,11.8,2.1
Steven Adams,6,,C,5600,OKC,SAS,1,103,15,21,97,101,0%,11,9,9,30,32,31,27.4,28.6,18.9,38.2,33.0,29.0,5.2,33.3,41.5,7.4
Evan Fournier,,,SG/SF,5600,ORL,@NYK,1,107,22,17,99,105,4%,14,13,14,33,34,33,23.9,29.9,20.8,39.1,33.5,28.1,5.0,37.4,35.3,6.3
Pau Gasol,15,,PF/C,5500,SAS,@OKC,1,95,19,21,99,101,-3%,6,10,8,29,29,26,32.0,29.3,20.5,38.1,31.0,34.7,6.3,16,11.3,2.1
Danilo Gallinari,,O,SF/PF,5500,LAC,@MIN,0,101,20,11,99,108,-1%,10,13,13,31,35,34,26.3,26.9,23.7,30.0,0.0,0.0,0.0,0,0.0,0.0
Kyle Kuzma,1,,SF/PF,5300,LAL,HOU,0,105,20,15,101,102,-12%,10,13,13,23,30,31,26.9,28.0,19.9,36.1,26.0,23.3,4.4,27.6,43.0,8.1
Kyle Anderson,6,,PG/SF,5300,SAS,@OKC,1,95,15,17,99,101,-10%,5,8,7,26,29,28,26.9,24.8,17.0,32.7,32.5,27.8,5.2,22,17.3,3.3
Jordan Clarkson,8,,PG/SG,5200,LAL,HOU,0,105,28,20,101,102,-11%,16,13,12,32,26,23,26.9,24.5,15.3,33.8,25.0,25.1,4.8,20.6,6.3,1.2
Larry Nance Jr.,2,,SF/PF,5200,LAL,HOU,0,105,15,19,101,102,-12%,3,5,6,23,25,24,23.9,24.0,14.2,33.8,24.5,22.4,4.3,30,32.0,6.2
Trevor Ariza,,,SG/SF,5100,HOU,@LAL,3,118,14,13,106,102,-3%,12,10,10,30,32,35,24.4,24.9,17.7,32.1,31.0,23.8,4.7,30.5,17.0,3.3
Patrick Beverley,,O,PG/SG,5000,LAC,@MIN,0,101,20,13,99,108,0%,10,11,11,26,29,30,24.1,26.0,18.5,33.4,0.0,0.0,0.0,0,0.0,0.0
Julius Randle,2,,PF/C,5000,LAL,HOU,0,105,23,17,101,102,-12%,10,9,9,26,27,22,26.8,25.1,17.6,32.5,23.5,25.4,5.1,15.8,12.8,2.6
Courtney Lee,2,,SG/SF,5000,NYK,ORL,3,104,16,15,103,108,11%,9,11,10,32,34,33,31.3,25.7,18.2,33.2,35.5,28.3,5.7,35.6,32.3,6.5
Jonathon Simmons,1,,SG/SF,4900,ORL,@NYK,1,107,23,14,99,105,4%,11,12,11,36,31,26,19.4,21.5,13.1,29.9,35.0,26.7,5.4,37.8,30.8,6.3
Eric Gordon,6,,SG,4900,HOU,@LAL,3,118,26,14,106,102,4%,13,12,15,28,27,32,17.5,28.3,19.0,37.5,27.5,24.3,5.0,30,27.8,5.7
Ryan Anderson,0,,PF/C,4800,HOU,@LAL,3,118,15,14,106,102,5%,10,9,9,29,29,31,25.4,23.2,15.6,30.8,26.5,20.9,4.4,11.9,4.3,0.9
Rudy Gay,,O,SF/PF,4700,SAS,@OKC,1,95,25,18,99,101,-10%,9,10,10,21,22,22,24.6,24.1,17.0,31.2,0.0,0.0,0.0,0,0.0,0.0
Josh Richardson,2,,SG/SF,4600,MIA,GSW,1,106,16,7,104,102,5%,14,10,10,32,32,33,19.9,21.1,12.0,30.1,32.0,23.4,5.1,31.5,18.3,4.0
Brook Lopez,1,,C,4600,LAL,HOU,0,105,24,17,101,102,2%,10,9,11,20,20,23,16.1,26.0,13.4,38.6,18.0,19.8,4.3,20,22.3,4.8
Kelly Olynyk,7,,PF/C,4500,MIA,GSW,1,106,20,16,104,102,3%,9,7,6,28,23,20,21.9,20.1,11.0,29.2,25.0,24.9,5.5,28.1,31.8,7.1
Wesley Johnson,1,,SG/SF,4400,LAC,@MIN,0,101,13,12,99,108,-1%,9,8,6,30,33,25,19.8,18.0,8.8,27.2,31.5,21.0,4.8,33.7,14.8,3.4
Kyle O'Quinn,,,PF/C,4300,NYK,ORL,3,104,19,18,103,108,2%,6,5,5,19,21,17,25.0,19.9,8.6,31.1,15.5,18.7,4.3,17.1,17.5,4.1
Tyus Jones,,,PG/SG,4200,MIN,LAC,1,113,12,13,99,107,0%,6,6,3,26,33,18,29.3,13.2,1.6,24.7,14.0,10.2,2.4,12.7,15.8,3.8
Danny Green,3,,SG/SF,4200,SAS,@OKC,1,95,17,12,99,101,-5%,6,8,10,28,30,30,22.9,24.0,14.5,33.6,30.0,21.0,5.0,17.7,9.3,2.2
Bam Adebayo,1,,PF/C,4200,MIA,GSW,1,106,13,17,104,102,3%,4,4,3,24,16,15,14.7,12.5,1.7,23.4,23.5,20.9,5.0,19.9,13.5,3.2
Tyler Johnson,2,,PG/SG,4100,MIA,GSW,1,106,17,10,104,102,-5%,9,8,9,26,25,27,17.3,19.4,11.4,27.3,25.5,20.1,4.9,26.9,21.5,5.2
Jarrett Jack,1,,PG,4000,NYK,ORL,3,104,15,10,103,108,9%,5,7,6,22,28,26,21.9,19.2,11.6,26.8,28.5,24.0,6.0,27.7,23.5,5.9
Patty Mills,6,,PG,3900,SAS,@OKC,1,95,18,12,99,101,-8%,6,7,9,24,25,26,19.3,19.7,11.7,27.8,26.0,20.0,5.1,9.2,12.0,3.1
Justise Winslow,1,,SF/PF,3900,MIA,GSW,1,106,15,11,104,102,5%,7,6,7,24,22,23,18.8,18.4,11.6,25.2,22.0,16.9,4.3,21.4,17.3,4.4
Milos Teodosic,1,O,PG/SG,3900,LAC,@MIN,0,101,,,99,108,0%,6,6,6,16,16,16,13.1,13.1,5.9,20.4,0.0,0.0,0.0,0,0.0,0.0
D.J. Augustin,,,PG/SG,3800,ORL,@NYK,1,107,18,16,99,105,8%,7,7,6,17,17,20,16.4,17.8,8.9,26.8,18.5,14.5,3.8,15.9,4.3,1.1
Montrezl Harrell,7,,PF/C,3800,LAC,@MIN,0,101,18,23,99,108,-6%,5,3,3,23,15,10,13.3,10.8,4.4,17.3,18.0,16.0,4.2,12.5,15.0,3.9
Jerami Grant,,,SF/PF,3800,OKC,SAS,1,103,16,16,97,101,-5%,6,5,6,22,19,23,14.7,18.3,11.5,25.0,21.5,15.7,4.1,21,17.0,4.5
Terrence Ross,,O,SG/SF,3700,ORL,@NYK,1,107,16,10,99,105,2%,7,7,8,28,27,27,19.4,19.1,10.7,27.5,0.0,0.0,0.0,0,0.0,0.0
Tony Parker,,O,PG,3700,SAS,@OKC,1,95,,,99,101,-8%,7,7,7,17,16,16,15.1,15.1,11.2,19.0,0.0,0.0,0.0,0,0.0,0.0
Andre Iguodala,,O,SG/SF,3700,GSW,@MIA,1,116,11,12,99,104,-8%,5,5,5,30,26,26,19.7,17.2,12.7,21.8,0.0,0.0,0.0,0,0.0,0.0
Wayne Ellington,,,SG/SF,3700,MIA,GSW,1,106,16,15,104,102,-5%,8,7,6,22,25,20,20.7,14.6,4.6,24.5,22.5,15.5,4.2,26.8,17.3,4.7
Bryn Forbes,1,,PG/SG,3600,SAS,@OKC,1,95,17,12,99,101,-5%,7,7,6,18,18,16,10.4,10.1,2.2,17.9,18.0,11.3,3.1,32.6,10.3,2.9
Shaun Livingston,,,PG/SG,3600,GSW,@MIA,1,116,15,11,99,104,-10%,2,4,5,13,14,16,9.1,11.8,6.1,17.5,15.5,10.4,2.9,5.7,5.0,1.4
Michael Beasley,3,,SF/PF,3600,NYK,ORL,3,104,25,13,103,108,13%,7,9,6,17,17,14,18.9,13.0,2.9,23.1,26.5,27.0,7.5,27.6,26.3,7.3
Manu Ginobili,,,SG/SF,3600,SAS,@OKC,1,95,21,10,99,101,-5%,7,7,7,24,22,21,16.7,16.3,8.2,24.4,19.5,16.1,4.5,0,0.0,0.0
Gorgui Dieng,1,,PF/C,3600,MIN,LAC,1,113,18,16,99,107,0%,10,7,5,29,22,17,19.6,15.2,6.0,24.3,20.0,17.5,4.9,18.9,18.8,5.2
Jonathan Isaac,,D,SF/PF,3500,ORL,@NYK,1,107,14,12,99,105,-10%,5,7,5,19,22,20,16.3,16.2,11.1,21.3,0.0,0.0,0.0,0,0.0,0.0
P.J. Tucker,,,SF/PF,3500,HOU,@LAL,3,118,10,10,106,102,-3%,4,4,5,21,25,28,16.3,18.9,12.1,25.7,22.5,16.1,4.6,28,19.8,5.7
David West,,,PF/C,3500,GSW,@MIA,1,116,20,25,99,104,0%,5,4,4,14,13,12,14.7,15.9,9.7,22.1,12.0,13.6,3.9,11.9,15.8,4.5
Andre Roberson,,,SG/SF,3500,OKC,SAS,1,103,10,9,97,101,-3%,7,5,4,31,30,26,17.9,14.4,8.0,20.7,30.0,17.2,4.9,34.4,15.5,4.4
Dejounte Murray,7,,PG,3500,SAS,@OKC,1,95,21,13,99,101,-8%,1,4,7,8,16,20,12.4,18.1,7.2,29.0,21.5,18.4,5.3,39.5,45.3,12.9
Brandon Paul,,,SG,3500,SAS,@OKC,1,95,14,11,99,101,-5%,0,1,3,4,6,11,4.0,7.5,-1.8,16.7,19.5,12.6,3.6,33.2,22.0,6.3
Nemanja Bjelica,,O,SF/PF,3500,MIN,LAC,1,113,16,18,99,107,6%,4,5,5,12,15,15,12.5,13.5,6.9,20.1,0.0,0.0,0.0,0,0.0,0.0
Jamal Crawford,3,,SG,3500,MIN,LAC,1,113,24,15,99,107,11%,10,8,8,22,18,17,13.1,14.9,6.8,23.0,17.5,14.2,4.1,18.4,14.5,4.1
Sam Dekker,,,SF/PF,3500,LAC,@MIN,0,101,16,11,99,108,-1%,7,6,4,17,14,10,10.3,7.3,2.2,12.3,13.5,10.6,3.0,16.3,11.3,3.2
Shabazz Muhammad,,,SG/SF,3500,MIN,LAC,1,113,17,9,99,107,11%,1,2,4,4,7,11,5.8,7.3,1.6,12.9,0.0,0.0,0.0,0,0.0,0.0
Frank Ntilikina,,,PG/SG,3500,NYK,ORL,3,104,19,7,103,108,9%,8,5,6,18,16,20,7.6,15.1,6.7,23.5,19.5,16.7,4.8,16.3,13.0,3.7
Ivica Zubac,,,C,3400,LAL,HOU,0,105,,,101,102,2%,1,1,1,2,2,2,1.6,1.6,-0.4,3.6,0.0,0.0,0.0,2.7,0.0,0.0
Arron Afflalo,,,SG/SF,3400,ORL,@NYK,1,107,10,2,99,105,2%,3,2,2,17,15,12,5.0,5.0,-1.4,11.3,17.5,8.5,2.5,18.5,8.5,2.5
Nene Hilario,,,C,3400,HOU,@LAL,3,118,20,20,106,102,-1%,3,4,5,12,15,15,16.9,15.2,8.6,21.9,13.0,13.6,4.0,14.9,13.5,4.0
Luc Richard Mbah a Moute,,,SF/PF,3400,HOU,@LAL,3,118,12,11,106,102,5%,5,4,6,23,23,27,16.2,17.7,8.7,26.7,21.5,13.4,3.9,27.4,7.5,2.2
Patrick McCaw,,,SG/SF,3400,GSW,@MIA,1,116,12,12,99,104,3%,3,4,3,15,17,13,15.7,8.3,-1.1,17.7,20.0,11.6,3.4,18.8,11.8,3.5
Guillermo Hernangomez,,,PF/C,3400,NYK,ORL,3,104,23,14,103,108,2%,5,5,4,12,14,11,15.3,10.9,3.9,17.8,0.0,0.0,0.0,0,0.0,0.0
Omri Casspi,,,SF/PF,3400,GSW,@MIA,1,116,15,18,99,104,-8%,6,7,4,25,23,14,19.5,14.3,5.8,22.7,18.5,14.3,4.2,25.1,16.3,4.8
Joakim Noah,,,C,3300,NYK,ORL,3,104,,,103,108,2%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Bismack Biyombo,,,PF/C,3300,ORL,@NYK,1,107,13,11,99,105,-8%,4,5,3,17,17,16,14.8,12.9,7.3,18.5,17.0,13.7,4.2,12.9,7.8,2.4
Tarik Black,,,PF/C,3300,HOU,@LAL,3,118,16,16,106,102,5%,3,3,3,9,8,9,6.0,9.5,0.9,18.0,0.0,0.0,0.0,1.6,2.0,0.6
Zaza Pachulia,,,C,3300,GSW,@MIA,1,116,16,15,99,104,2%,5,5,4,15,16,15,23.2,15.1,9.0,21.2,14.0,14.4,4.4,17.6,16.0,4.8
Mario Hezonja,,,PG/SF,3300,ORL,@NYK,1,107,15,9,99,105,2%,3,3,3,9,9,10,6.4,7.0,1.1,13.0,13.0,9.1,2.8,0,0.0,0.0
Jordan Bell,2,,PF/C,3300,GSW,@MIA,1,116,15,24,99,104,0%,7,4,3,14,13,10,20.1,12.1,2.9,21.3,14.0,15.7,4.8,12.7,11.3,3.4
Dakari Johnson,,,C,3300,OKC,SAS,1,103,,,97,101,0%,2,1,2,4,3,7,1.6,5.8,0.0,11.6,0.0,0.0,0.0,0,0.0,0.0
Alex Abrines,,,SG/SF,3300,OKC,SAS,1,103,12,7,97,101,-3%,2,4,4,5,10,15,5.8,7.7,2.2,13.2,0.0,0.0,0.0,15.4,11.0,3.3
Raymond Felton,,,PG/SG,3300,OKC,SAS,1,103,19,14,97,101,-14%,7,6,6,14,14,17,12.1,14.2,8.4,19.9,15.5,11.0,3.3,16.3,10.8,3.3
Doug McDermott,1,,SF/PF,3300,NYK,ORL,3,104,14,11,103,108,13%,5,6,7,25,23,23,12.1,14.1,8.3,20.0,28.0,18.4,5.6,30.4,15.3,4.6
Nick Young,,,SG,3200,GSW,@MIA,1,116,19,14,99,104,3%,4,5,5,8,12,13,10.3,10.9,1.5,20.3,0.0,0.0,0.0,15.4,8.0,2.5
Shelvin Mack,,,PG,3200,ORL,@NYK,1,107,16,13,99,105,8%,2,3,5,9,14,19,11.6,15.9,9.9,21.9,0.0,0.0,0.0,0,0.0,0.0
Sindarius Thornwell,,,SG,3200,LAC,@MIN,0,101,13,7,99,108,7%,4,3,4,13,13,16,5.8,8.5,2.7,14.3,12.5,7.2,2.3,14,2.5,0.8
Lance Thomas,,,SF/PF,3200,NYK,ORL,3,104,12,6,103,108,13%,2,2,3,13,13,15,7.5,7.9,3.0,12.8,22.5,13.2,4.1,20.5,18.8,5.9
Damyean Dotson,0,,SG,3200,NYK,ORL,3,104,,,103,108,11%,2,2,2,4,7,7,3.0,4.5,-1.3,10.3,25.5,18.2,5.7,21.9,3.3,1.0
Marreese Speights,,,PF/C,3100,ORL,@NYK,1,107,25,19,99,105,-10%,9,8,7,13,14,12,15.4,14.0,5.9,22.0,0.0,0.0,0.0,9.5,3.0,1.0
Ramon Sessions,,,PG,3100,NYK,ORL,3,104,20,10,103,108,9%,6,4,5,16,11,16,9.1,13.2,4.5,21.8,0.0,0.0,0.0,4,0.0,0.0
Bobby Brown,,,PG,3100,HOU,@LAL,3,118,,,106,102,9%,1,2,3,2,4,7,2.1,4.5,-1.3,10.2,0.0,0.0,0.0,1.6,3.5,1.1
Patrick Patterson,,,PF/C,3100,OKC,SAS,1,103,9,6,97,101,-8%,0,1,2,11,9,14,4.3,6.7,2.5,10.9,11.5,6.7,2.2,9.8,0.0,0.0
Kyle Singler,,,SG/SF,3000,OKC,SAS,1,103,,,97,101,-5%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Terrance Ferguson,,,SG/SF,3000,OKC,SAS,1,103,,,97,101,-3%,2,2,1,11,10,6,3.0,1.9,-1.2,5.1,0.0,0.0,0.0,0,0.0,0.0
Udonis Haslem,,,PF/C,3000,MIA,GSW,1,106,,,104,102,4%,1,1,1,4,4,4,1.6,1.6,1.1,2.2,0.0,0.0,0.0,0,0.0,0.0
Derrick Walton Jr.,,,PG/SG,3000,MIA,GSW,1,106,,,104,102,-3%,1,1,1,4,3,3,2.1,2.1,1.3,3.0,0.0,0.0,0.0,0,0.0,0.0
Cole Aldrich,,,C,3000,MIN,LAC,1,113,,,99,107,0%,0,0,0,1,2,2,1.1,1.1,-0.5,2.8,0.0,0.0,0.0,0,0.0,0.0
Marcus Georges-Hunt,,,SG/SF,3000,MIN,LAC,1,113,,,99,107,11%,0,1,0,1,1,2,1.8,0.9,-1.4,3.2,0.0,0.0,0.0,0,0.0,0.0
Jamel Artis,,,SG/SF,3000,ORL,@NYK,1,107,,,99,105,2%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Adreian Payne,,O,PF,3000,ORL,@NYK,1,107,,,99,105,-10%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Luke Kornet,,,PF,3000,NYK,ORL,3,104,,,103,108,1%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Isaiah Hicks,,,PF,3000,NYK,ORL,3,104,,,103,108,1%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Willie Reed,,,C,3000,LAC,@MIN,0,101,17,22,99,108,0%,2,1,3,10,9,11,5.9,10.9,4.1,17.7,0.0,0.0,0.0,3.4,0.0,0.0
Daniel Hamilton,,,SF,3000,OKC,SAS,1,103,,,97,101,-3%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
PJ Dozier,,,PG/SG,3000,OKC,SAS,1,103,,,97,101,-14%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Rodney McGruder,,O,SG/SF,3000,MIA,GSW,1,106,,,104,102,-5%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
A.J. Hammons,,O,C,3000,MIA,GSW,1,106,,,104,102,3%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Matt Williams,,O,SG,3000,MIA,GSW,1,106,,,104,102,-5%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Damian Jones,,O,C,3000,GSW,@MIA,1,116,,,99,104,2%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Chris Boucher,,,PF,3000,GSW,@MIA,1,116,,,99,104,0%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Anthony Brown,,,SG/SF,3000,MIN,LAC,1,113,,,99,107,4%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Justin Patton,,O,C,3000,MIN,LAC,1,113,,,99,107,0%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Matt Costello,,,PF,3000,SAS,@OKC,1,95,,,99,101,-10%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Jawun Evans,,,PG,3000,LAC,@MIN,0,101,20,8,99,108,0%,7,5,5,15,13,13,9.7,8.7,3.6,13.8,13.5,9.9,3.3,12.9,12.8,4.3
JaVale McGee,,,C,3000,GSW,@MIA,1,116,18,19,99,104,2%,1,2,3,5,7,8,5.3,8.6,2.8,14.4,0.0,0.0,0.0,4.5,4.8,1.6
Okaro White,,O,SF/PF,3000,MIA,GSW,1,106,,,104,102,4%,3,3,3,13,16,13,8.4,7.0,2.7,11.3,0.0,0.0,0.0,0,0.0,0.0
Josh Huestis,,,SF/PF,3000,OKC,SAS,1,103,12,4,97,101,-5%,3,2,3,8,10,11,4.0,6.4,1.9,10.9,12.0,8.0,2.7,7.1,5.5,1.8
Chinanu Onuaku,,O,PF/C,3000,HOU,@LAL,3,118,,,106,102,-1%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Kevon Looney,,,SF/PF,3000,GSW,@MIA,1,116,13,12,99,104,-8%,4,3,3,8,10,11,9.3,10.0,3.6,16.3,0.0,0.0,0.0,6.5,9.8,3.3
Brice Johnson,,,PF/C,3000,LAC,@MIN,0,101,,,99,108,-6%,1,1,1,4,3,4,3.0,4.8,0.7,8.8,0.0,0.0,0.0,0,0.0,0.0
Derrick White,,P,PG/SG,3000,SAS,@OKC,1,95,,,99,101,-8%,0,1,1,4,5,5,3.9,3.9,0.1,7.7,0.0,0.0,0.0,17.4,13.5,4.5
Quinn Cook,,O,PG,3000,GSW,@MIA,1,116,,,99,104,-10%,2,2,2,9,6,6,5.2,5.2,-2.1,12.5,0.0,0.0,0.0,0,0.0,0.0
C.J. Williams,1,,SG,3000,LAC,@MIN,0,101,,,99,108,7%,5,3,2,20,14,9,7.5,5.4,0.5,10.2,21.0,11.0,3.7,12.9,7.8,2.6
Davis Bertans,4,,SF/PF,3000,SAS,@OKC,1,95,,,99,101,-10%,1,1,2,2,5,6,2.3,4.9,-1.1,10.8,17.0,12.3,4.1,29.4,32.5,10.8
Joffrey Lauvergne,6,,PF/C,3000,SAS,@OKC,1,95,,,99,101,-3%,0,1,3,9,9,10,5.3,8.2,2.7,13.7,21.0,17.5,5.8,23,22.5,7.5
Ron Baker,,,PG/SG,3000,NYK,ORL,3,104,,,103,108,11%,1,2,2,5,12,12,9.7,9.7,2.6,16.8,0.0,0.0,0.0,8.1,3.5,1.2
