Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Julius Randle,3,,PF/C,5400,LAL,@GSW,1,103,22,17,103,101,-1%,10,11,9,26,27,23,27.3,25.0,17.7,32.3,24.5,25.4,4.7,24,42.5,7.9
Courtney Lee,,,SG/SF,5300,NYK,@DET,0,98,17,15,98,105,-10%,9,13,11,26,32,32,26.2,25.3,16.3,34.3,31.0,22.7,4.3,33.6,30.8,5.8
Caris LeVert,2,,SG/SF,5300,BKN,WAS,1,104,21,13,99,103,1%,11,9,10,29,28,27,25.2,24.6,16.0,33.3,28.0,25.3,4.8,23.9,29.0,5.5
Marcin Gortat,4,,C,5200,WAS,@BKN,2,109,14,15,103,107,5%,6,5,7,27,26,28,26.3,25.6,16.7,34.5,24.0,22.4,4.3,18.6,12.3,2.4
Michael Beasley,3,,SF/PF,5200,NYK,@DET,0,98,28,15,98,105,13%,20,17,9,28,27,18,35.8,18.2,4.8,31.7,18.0,18.5,3.6,13,12.0,2.3
Larry Nance Jr.,2,,SF/PF,5200,LAL,@GSW,1,103,15,19,103,101,-1%,5,6,7,22,21,23,20.9,23.8,14.5,33.0,22.5,20.4,3.9,12.1,9.5,1.8
Jordan Clarkson,,,PG/SG,5100,LAL,@GSW,1,103,27,18,103,101,-1%,9,11,12,19,22,22,19.6,23.0,12.9,33.0,20.5,19.6,3.8,14.4,13.3,2.6
Dewayne Dedmon,,O,C,5100,ATL,@OKC,1,97,17,18,98,101,-5%,10,8,8,24,25,25,24.1,25.3,15.2,35.5,0.0,0.0,0.0,0,0.0,0.0
J.J. Barea,,,PG/SG,5000,DAL,@MIA,1,98,27,18,98,104,-6%,9,9,10,22,24,23,26.7,25.3,18.5,32.2,21.5,21.6,4.3,25.5,24.8,5.0
John Collins,4,,PF/C,5000,ATL,@OKC,1,97,19,21,98,101,1%,6,6,8,22,23,23,26.4,24.5,15.5,33.5,25.0,25.7,5.1,26.7,32.3,6.5
Milos Teodosic,1,O,PG/SG,4900,LAC,@HOU,1,105,,,102,103,-11%,7,10,10,27,26,25,24.4,23.4,19.0,27.8,0.0,0.0,0.0,0,0.0,0.0
Jabari Parker,,O,SF/PF,4900,MIL,CHA,2,107,,,101,104,2%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Avery Bradley,,O,PG/SG,4900,DET,NYK,1,104,23,12,99,105,-3%,13,14,14,25,29,32,22.1,24.4,15.8,33.1,0.0,0.0,0.0,0,0.0,0.0
Jeremy Lamb,2,,SG/SF,4900,CHA,@MIL,1,102,23,17,98,107,-3%,13,11,12,29,25,28,23.4,27.6,18.2,37.0,26.0,22.9,4.7,32,21.0,4.3
Omri Casspi,0,,SF/PF,4800,GSW,LAL,1,114,15,18,105,103,-2%,8,6,4,26,23,16,25.5,16.0,5.9,26.1,12.0,10.6,2.2,18.7,21.3,4.4
Dennis Smith Jr.,7,,PG/SG,4800,DAL,@MIA,1,98,29,12,98,104,-6%,13,12,15,23,25,28,24.9,28.0,20.4,35.5,25.5,24.8,5.2,26.6,19.0,4.0
Yogi Ferrell,1,,PG/SG,4800,DAL,@MIA,1,98,16,11,98,104,-6%,11,12,8,37,34,29,29.4,19.5,11.1,28.0,26.5,17.0,3.5,32.9,34.5,7.2
DeMarre Carroll,3,,SF/PF,4800,BKN,WAS,1,104,18,14,99,103,-8%,8,9,10,24,27,30,21.4,27.5,19.8,35.3,29.0,25.1,5.2,22.6,31.5,6.6
Kelly Oubre Jr.,2,,SG/SF,4700,WAS,@BKN,2,109,17,13,103,107,-8%,8,9,9,30,30,28,22.9,22.6,13.5,31.8,26.0,19.5,4.1,28.8,19.0,4.0
E'Twaun Moore,6,,SG/SF,4700,NOR,@ORL,2,113,15,13,102,108,8%,10,12,10,36,37,33,27.4,22.3,13.5,31.1,33.0,22.7,4.8,20.6,14.5,3.1
Malcolm Brogdon,2,,PG/SG,4700,MIL,CHA,2,107,19,14,101,104,3%,11,12,11,33,31,30,23.3,24.1,15.5,32.7,28.5,23.2,4.9,30.6,32.0,6.8
Al-Farouq Aminu,12,,SF/PF,4700,POR,DEN,1,102,13,13,99,108,-2%,12,10,8,36,32,30,24.6,24.1,14.5,33.7,35.0,28.1,6.0,27,16.5,3.5
Mario Hezonja,1,,SG,4700,ORL,NOR,1,106,16,11,102,108,9%,14,10,4,28,29,14,26.4,10.6,-1.4,22.5,21.5,15.9,3.4,20.4,22.0,4.7
Mike Scott,5,,PF,4600,WAS,@BKN,2,109,19,17,103,107,7%,15,11,7,28,24,19,26.4,16.9,7.3,26.5,20.5,17.3,3.8,20.3,17.8,3.9
Wesley Matthews,,,SG/SF,4600,DAL,@MIA,1,98,16,10,98,104,-2%,11,12,11,32,34,35,21.4,23.0,13.1,33.0,33.0,21.1,4.6,33.9,15.5,3.4
Jarrett Jack,1,,PG,4600,NYK,@DET,0,98,17,12,98,105,-4%,10,8,7,24,26,27,24.8,21.0,13.3,28.8,24.5,19.7,4.3,28.1,21.5,4.7
Ersan Ilyasova,2,,SF/PF,4600,ATL,@OKC,1,97,17,15,98,101,1%,12,11,9,29,28,26,20.3,21.9,13.1,30.6,28.0,23.4,5.1,30.8,30.8,6.7
Trey Lyles,2,,SF/PF,4600,DEN,@POR,1,103,18,20,99,102,-6%,10,9,6,25,28,16,26.9,15.9,4.3,27.5,25.0,20.2,4.4,32.9,25.8,5.6
Dirk Nowitzki,1,,PF/C,4500,DAL,@MIA,1,98,19,16,98,104,-5%,8,10,10,25,26,25,21.9,23.3,16.3,30.3,25.0,22.0,4.9,32.5,31.5,7.0
Wilson Chandler,4,,SF/PF,4500,DEN,@POR,1,103,15,10,99,102,2%,9,9,8,37,33,30,25.3,21.0,12.6,29.4,31.0,22.4,5.0,41.9,36.3,8.1
Michael Kidd-Gilchrist,1,,SF,4400,CHA,@MIL,1,102,15,14,98,107,0%,12,10,9,28,28,29,26.7,22.5,14.0,30.9,28.5,21.3,4.8,31.9,24.8,5.6
John Henson,7,,C,4400,MIL,CHA,2,107,14,16,101,104,2%,7,7,6,30,27,25,26.6,23.1,14.3,31.9,26.5,24.1,5.5,19.3,16.0,3.6
Markieff Morris,,,SF/PF,4400,WAS,@BKN,2,109,20,11,103,107,7%,8,7,9,23,21,23,14.3,18.9,9.8,28.0,22.0,18.6,4.2,26.8,16.0,3.6
Brook Lopez,,O,C,4400,LAL,@GSW,1,103,24,17,103,101,3%,12,10,11,23,21,23,21.1,25.1,13.4,36.8,0.0,0.0,0.0,0,0.0,0.0
Jordan Bell,3,,PF/C,4400,GSW,LAL,1,114,14,20,105,103,6%,3,4,3,25,22,13,20.1,13.7,4.7,22.6,19.5,21.1,4.8,24.9,42.0,9.5
P.J. Tucker,9,,SF/PF,4400,HOU,LAC,1,117,10,9,99,106,7%,7,6,5,35,31,28,20.3,18.7,12.1,25.3,36.5,26.2,6.0,32,17.5,4.0
Ryan Anderson,5,,PF/C,4400,HOU,LAC,1,117,14,13,99,106,5%,5,6,9,22,26,29,16.4,21.5,12.1,30.9,33.0,24.9,5.7,34.9,33.5,7.6
Mason Plumlee,3,,PF/C,4400,DEN,@POR,1,103,17,16,99,102,-10%,9,8,5,26,29,20,30.8,20.0,11.6,28.4,26.5,25.0,5.7,24.7,30.3,6.9
Allen Crabbe,2,,SG/SF,4300,BKN,WAS,1,104,18,11,99,103,1%,12,12,11,31,32,29,20.6,21.9,13.3,30.5,31.0,23.7,5.5,32.5,20.5,4.8
Shabazz Napier,12,,PG/SG,4300,POR,DEN,1,102,18,19,99,108,6%,9,8,6,20,20,17,17.8,14.8,5.3,24.4,24.0,21.4,5.0,37.1,33.0,7.7
Bam Adebayo,3,,PF/C,4300,MIA,DAL,1,96,14,17,97,106,1%,6,6,4,26,26,18,20.1,15.2,5.4,25.1,27.5,22.6,5.3,37.5,33.0,7.7
Stanley Johnson,,,SG/SF,4200,DET,NYK,1,104,13,8,99,105,2%,6,5,7,30,23,28,16.6,17.0,8.9,25.2,27.0,16.8,4.0,20.1,20.3,4.8
Andre Iguodala,,,SG/SF,4200,GSW,LAL,1,114,11,11,105,103,-2%,6,6,5,33,31,27,22.9,18.6,13.0,24.2,28.0,21.5,5.1,21.8,5.0,1.2
Wesley Johnson,,O,SG/SF,4100,LAC,@HOU,1,105,14,10,102,103,7%,6,5,6,16,18,25,12.5,17.0,8.7,25.4,0.0,0.0,0.0,0,0.0,0.0
Frank Ntilikina,1,,PG/SG,4000,NYK,@DET,0,98,19,9,98,105,-4%,6,7,6,24,23,21,18.7,16.2,8.0,24.4,24.0,18.1,4.5,19.9,12.0,3.0
Seth Curry,,O,PG/SG,4000,DAL,@MIA,1,98,,,98,104,-2%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Kyle O'Quinn,,,PF/C,4000,NYK,@DET,0,98,18,19,98,105,0%,5,5,5,20,20,17,22.1,19.4,9.5,29.2,15.0,16.3,4.1,11.7,17.0,4.3
Marvin Williams,2,,SF/PF,4000,CHA,@MIL,1,102,13,14,98,107,-14%,7,7,7,20,24,27,14.7,19.5,11.7,27.3,26.0,18.0,4.5,32.2,35.0,8.8
Joe Harris,,,SG/SF,3900,BKN,WAS,1,104,16,12,99,103,1%,11,9,8,25,26,24,14.9,17.6,10.8,24.4,25.0,17.4,4.5,31.8,23.0,5.9
Jordan Mickey,9,,PF/C,3900,MIA,DAL,1,96,,,97,106,1%,8,5,4,24,19,14,18.5,13.6,4.4,22.7,24.0,21.0,5.4,21.9,10.8,2.8
Josh Hart,,,PG/SG,3900,LAL,@GSW,1,103,11,9,103,101,-4%,8,6,4,23,21,16,16.1,10.4,2.1,18.7,13.0,8.6,2.2,16.4,8.3,2.1
Justise Winslow,,O,SF/PF,3900,MIA,DAL,1,96,15,11,97,106,9%,6,7,7,24,25,23,20.9,18.6,11.9,25.3,0.0,0.0,0.0,0,0.0,0.0
Maxi Kleber,2,,PF,3900,DAL,@MIA,1,98,12,14,98,104,-5%,7,6,5,25,28,19,18.0,13.1,3.7,22.4,25.5,16.7,4.3,8,1.3,0.3
Wayne Ellington,6,,SG/SF,3900,MIA,DAL,1,96,16,14,97,106,-8%,9,9,7,32,29,22,22.9,16.6,7.3,25.8,32.0,21.9,5.6,39.4,35.8,9.2
Frank Kaminsky,3,,PF/C,3900,CHA,@MIL,1,102,19,13,98,107,-14%,11,9,10,25,22,24,17.6,19.6,10.0,29.2,22.5,17.6,4.5,30.1,27.3,7.0
Reggie Bullock,2,,SG/SF,3800,DET,NYK,1,104,11,11,99,105,2%,8,7,4,27,27,18,17.4,10.0,1.3,18.7,27.5,17.1,4.5,30.1,26.0,6.8
D.J. Augustin,5,,PG/SG,3800,ORL,NOR,1,106,18,14,102,108,5%,8,8,6,29,26,21,19.7,17.5,8.9,26.0,30.0,22.0,5.8,29.6,6.8,1.8
Evan Turner,14,,SG/SF,3800,POR,DEN,1,102,16,9,99,108,3%,7,6,7,35,31,27,19.3,17.7,10.4,24.9,35.0,23.8,6.3,21.9,14.5,3.8
Cody Zeller,,O,C,3800,CHA,@MIL,1,102,15,16,98,107,8%,5,4,5,17,21,20,18.8,17.9,12.6,23.1,0.0,0.0,0.0,0,0.0,0.0
Ed Davis,,,PF/C,3800,POR,DEN,1,102,13,15,99,108,-2%,7,5,4,21,22,19,18.1,17.2,11.2,23.1,20.0,17.3,4.6,21.2,19.0,5.0
Ish Smith,1,,PG,3800,DET,NYK,1,104,23,15,99,105,10%,8,11,9,23,24,20,20.9,18.6,12.4,24.8,21.5,20.7,5.4,19.7,22.0,5.8
Emmanuel Mudiay,,O,PG,3800,DEN,@POR,1,103,24,12,99,102,-10%,4,8,9,16,21,22,16.9,18.8,8.2,29.4,0.0,0.0,0.0,0,0.0,0.0
Nene Hilario,10,,C,3700,HOU,LAC,1,117,18,18,99,106,0%,7,5,5,23,18,15,15.1,14.4,7.9,20.9,24.0,22.8,6.2,16.7,5.5,1.5
Langston Galloway,,,PG/SG,3700,DET,NYK,1,104,18,15,99,105,-3%,7,8,6,19,20,15,19.6,12.0,4.4,19.7,17.0,13.3,3.6,0,0.0,0.0
Patrick McCaw,2,,PG/SF,3700,GSW,LAL,1,114,11,10,105,103,2%,6,3,3,26,21,15,11.9,9.1,0.1,18.0,24.5,15.8,4.3,27.9,10.8,2.9
Doug McDermott,,,SF/PF,3700,NYK,@DET,0,98,14,11,98,105,13%,6,8,7,26,28,25,12.3,15.2,9.2,21.2,26.0,15.0,4.1,16.4,14.0,3.8
Jamil Wilson,3,,SF/PF,3700,LAC,@HOU,1,105,15,12,102,103,7%,10,8,5,28,25,18,19.4,12.5,5.1,19.9,25.5,18.0,4.9,22.8,6.0,1.6
Marco Belinelli,3,,SG,3700,ATL,@OKC,1,97,20,15,98,101,-4%,11,10,10,22,23,25,17.6,20.9,12.8,29.0,27.5,20.9,5.6,32.6,40.8,11.0
Tony Snell,,,SG/SF,3700,MIL,CHA,2,107,10,11,101,104,2%,5,6,6,22,28,32,10.4,16.8,10.9,22.7,25.5,13.4,3.6,20.3,4.0,1.1
Anthony Tolliver,1,,SF/PF,3700,DET,NYK,1,104,15,14,99,105,-7%,7,5,5,27,21,19,16.8,14.3,7.9,20.6,25.0,18.2,4.9,35.3,20.3,5.5
Sam Dekker,,,SF/PF,3700,LAC,@HOU,1,105,16,8,102,103,7%,4,5,4,19,21,13,13.9,9.1,3.0,15.2,19.0,13.9,3.8,28.4,23.8,6.4
Torrey Craig,3,,SG/SF,3700,DEN,@POR,1,103,,,99,102,-2%,5,4,4,34,23,23,16.1,16.1,6.1,26.0,23.5,17.1,4.6,10.6,3.8,1.0
Jahlil Okafor,,,C,3600,BKN,WAS,1,104,,,99,103,-2%,7,7,7,13,16,16,13.8,13.8,2.0,25.5,0.0,0.0,0.0,0,0.0,0.0
Luke Kennard,,,SG,3600,DET,NYK,1,104,18,11,99,105,-3%,5,5,6,16,17,17,13.2,11.9,4.9,19.0,16.5,11.4,3.2,17.9,2.8,0.8
Shaun Livingston,,O,PG/SG,3600,GSW,LAL,1,114,15,11,105,103,9%,5,5,5,22,20,17,10.3,11.4,5.8,16.9,0.0,0.0,0.0,0,0.0,0.0
Arron Afflalo,,,SG/SF,3600,ORL,NOR,1,106,10,3,102,108,9%,5,5,3,17,18,13,7.2,5.6,-0.2,11.4,0.0,0.0,0.0,11.1,4.0,1.1
