Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Lonzo Ball,,O,PG,6900,LAL,MIN,1,,19,11,98,108,0%,15,13,11,37,38,35,40.5,35.5,23.3,47.7,0.0,0.0,0.0,,0.0,0.0
Paul George,,,SF,6800,OKC,HOU,1,,25,17,102,104,6%,15,14,17,39,37,38,37.4,39.1,27.4,50.7,37.0,38.9,5.7,,0.0,0.0
Al Horford,,,PF/C,6700,BOS,WAS,1,,19,20,99,104,0%,11,11,11,30,31,33,30.9,35.2,26.7,43.8,33.5,33.8,5.0,,0.0,0.0
Clint Capela,,Q,C,6600,HOU,@OKC,2,,19,27,98,101,-7%,12,9,9,30,26,26,39.9,35.1,24.1,46.2,27.0,32.9,5.0,,0.0,0.0
Klay Thompson,,,SG,6400,GSW,CLE,1,,23,17,99,109,2%,20,19,17,34,37,34,33.4,33.2,26.3,40.1,34.5,34.4,5.4,,0.0,0.0
Brandon Ingram,,Q,SG/SF,6300,LAL,MIN,1,,21,12,98,108,-2%,13,13,14,38,39,36,32.7,31.4,21.6,41.2,35.5,31.7,5.0,,0.0,0.0
Dario Saric,,,PF/C,6200,PHI,@NYK,1,,19,13,99,105,-7%,11,13,11,35,36,30,38.3,27.5,16.6,38.4,33.5,29.4,4.7,,0.0,0.0
Enes Kanter,,,PF/C,6100,NYK,PHI,2,,20,24,103,104,0%,14,10,10,26,25,26,31.1,30.4,20.1,40.8,26.5,29.8,4.9,,0.0,0.0
Robert Covington,,,SF/PF,6100,PHI,@NYK,1,,18,14,99,105,2%,11,13,12,38,37,34,31.5,32.2,22.7,41.7,33.5,30.7,5.0,,0.0,0.0
Jeff Teague,,,PG,6000,MIN,@LAL,1,,21,15,105,103,7%,11,12,12,33,34,35,30.1,31.8,21.7,41.9,34.0,32.2,5.4,,0.0,0.0
Isaiah Thomas,,O,PG,6000,CLE,@GSW,3,,,,103,101,-2%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Tim Hardaway Jr.,,O,SG/SF,5900,NYK,PHI,2,,23,16,103,104,3%,15,17,15,34,36,35,32.8,32.1,17.4,46.9,0.0,0.0,0.0,,0.0,0.0
Taj Gibson,,,PF/C,5800,MIN,@LAL,1,,14,15,105,103,7%,9,10,9,33,33,34,24.4,27.0,18.2,35.9,32.0,26.7,4.6,,0.0,0.0
Andrew Wiggins,,,SG/SF,5700,MIN,@LAL,1,,22,13,105,103,2%,15,15,16,33,34,37,22.8,28.3,20.0,36.7,34.0,27.1,4.8,,0.0,0.0
Eric Gordon,,,SG,5600,HOU,@OKC,2,,24,15,98,101,-3%,21,16,15,38,34,32,29.4,27.7,18.9,36.6,38.0,31.1,5.6,,0.0,0.0
Carmelo Anthony,,,SF/PF,5600,OKC,HOU,1,,24,14,102,104,-8%,19,15,16,35,32,34,25.6,31.1,23.5,38.7,34.0,31.1,5.6,,0.0,0.0
Steven Adams,,,C,5500,OKC,HOU,1,,16,21,102,104,0%,9,10,9,33,36,32,30.9,30.0,21.2,38.7,33.5,30.6,5.6,,0.0,0.0
Jayson Tatum,,,SF/PF,5400,BOS,WAS,1,,17,18,99,104,-8%,12,11,9,33,32,31,30.6,27.3,19.9,34.6,33.0,27.0,5.0,,0.0,0.0
Otto Porter Jr.,,,SF/PF,5300,WAS,@BOS,1,,18,19,98,101,-14%,8,11,12,22,28,32,30.8,31.0,18.8,43.1,31.5,28.0,5.3,,0.0,0.0
Jaylen Brown,,,SG/SF,5200,BOS,WAS,1,,20,15,99,104,0%,10,9,12,29,30,32,25.9,27.7,20.8,34.6,32.0,26.0,5.0,,0.0,0.0
Kentavious Caldwell-Pope,,,SG,5100,LAL,MIN,1,,17,12,98,108,4%,14,15,13,34,36,35,31.3,28.9,21.1,36.7,34.5,27.4,5.4,,0.0,0.0
Dwyane Wade,,,PG/SG,5000,CLE,@GSW,3,,25,16,103,101,-4%,11,10,10,25,23,24,23.7,24.6,14.3,35.0,24.5,25.0,5.0,,0.0,0.0
Julius Randle,,,PF/C,5000,LAL,MIN,1,,23,18,98,108,-7%,13,11,9,24,25,23,30.0,25.7,18.0,33.5,24.5,25.8,5.2,,0.0,0.0
Trevor Ariza,,,SG/SF,5000,HOU,@OKC,2,,13,12,98,101,-9%,12,11,10,44,43,36,29.0,25.2,17.7,32.8,41.0,27.7,5.5,,0.0,0.0
Michael Beasley,,,SF/PF,5000,NYK,PHI,2,,29,17,103,104,3%,13,16,9,19,25,17,33.4,18.0,4.8,31.2,16.0,17.2,3.4,,0.0,0.0
JJ Redick,,,SG/SF,5000,PHI,@NYK,1,,20,13,99,105,2%,15,14,13,43,39,34,30.8,27.4,19.1,35.8,33.5,25.5,5.1,,0.0,0.0
Marcin Gortat,,,C,4900,WAS,@BOS,1,,14,15,98,101,-3%,6,6,7,24,26,28,24.7,25.2,16.1,34.2,23.5,19.9,4.1,,0.0,0.0
Jordan Bell,,,PF/C,4900,GSW,CLE,1,,15,21,99,109,3%,9,6,3,24,24,14,27.4,15.3,4.8,25.8,16.0,16.6,3.4,,0.0,0.0
Marcus Smart,,,SG/SF,4800,BOS,WAS,1,,20,10,99,104,0%,11,9,10,31,31,31,25.8,24.9,17.5,32.4,30.0,25.2,5.2,,0.0,0.0
Courtney Lee,,P,SG/SF,4800,NYK,PHI,2,,17,15,103,104,5%,12,12,11,31,31,33,27.7,26.1,17.9,34.4,32.5,24.9,5.2,,0.0,0.0
P.J. Tucker,,,SF/PF,4700,HOU,@OKC,2,,10,9,98,101,-9%,6,6,5,34,33,28,21.4,18.7,12.2,25.1,34.0,21.2,4.5,,0.0,0.0
Jordan Clarkson,,,PG/SG,4700,LAL,MIN,1,,27,17,98,108,0%,12,11,12,18,20,22,14.8,22.7,12.9,32.6,27.0,25.9,5.5,,0.0,0.0
Jarrett Jack,,,PG,4600,NYK,PHI,2,,17,12,103,104,5%,8,8,7,26,27,27,24.2,21.0,13.4,28.7,26.0,22.3,4.8,,0.0,0.0
Ryan Anderson,,,PF/C,4600,HOU,@OKC,2,,14,13,98,101,0%,7,6,8,30,26,29,19.8,21.9,12.5,31.4,28.0,18.9,4.1,,0.0,0.0
Marcus Morris,,,SF/PF,4600,BOS,WAS,1,,22,15,99,104,0%,8,10,11,25,25,25,21.9,23.7,18.0,29.4,22.0,18.7,4.1,,0.0,0.0
Richaun Holmes,,,PF/C,4500,PHI,@NYK,1,,17,17,99,105,-7%,7,6,6,15,18,17,19.1,16.9,6.7,27.0,0.0,0.0,0.0,,0.0,0.0
Mike Scott,,,PF,4500,WAS,@BOS,1,,19,18,98,101,1%,8,11,7,19,24,19,27.6,17.1,7.8,26.4,18.5,14.7,3.3,,0.0,0.0
Kelly Oubre Jr.,,,SG/SF,4500,WAS,@BOS,1,,17,13,98,101,-14%,12,10,9,28,30,28,23.1,22.8,13.8,31.7,26.0,18.7,4.2,,0.0,0.0
Larry Nance Jr.,,,SF/PF,4500,LAL,MIN,1,,15,18,98,108,-7%,3,4,6,11,17,22,19.4,22.3,12.5,32.1,17.5,15.3,3.4,,0.0,0.0
Markieff Morris,,,SF/PF,4400,WAS,@BOS,1,,20,12,98,101,1%,9,9,9,27,24,23,19.8,19.0,10.2,27.8,25.0,19.6,4.5,,0.0,0.0
Brook Lopez,,O,C,4400,LAL,MIN,1,,24,17,98,108,3%,12,10,11,23,21,23,21.1,25.1,13.4,36.8,0.0,0.0,0.0,,0.0,0.0
Omri Casspi,,,SF/PF,4300,GSW,CLE,1,,15,18,99,109,9%,6,7,5,20,24,16,26.6,16.2,6.4,26.0,12.5,10.6,2.5,,0.0,0.0
Trevor Booker,,,PF/C,4200,PHI,@NYK,1,,21,18,99,105,-7%,2,4,8,15,16,21,16.6,22.5,13.1,31.9,13.5,12.4,3.0,,0.0,0.0
Jeff Green,,,SF/PF,4100,CLE,@GSW,3,,19,17,103,101,1%,6,7,8,25,24,22,20.1,19.2,10.6,27.8,24.5,19.5,4.8,,0.0,0.0
Terry Rozier,,,PG/SG,4100,BOS,WAS,1,,18,12,99,104,0%,9,8,9,28,23,24,15.6,19.8,11.0,28.5,21.5,16.7,4.1,,0.0,0.0
T.J. McConnell,,,PG,4000,PHI,@NYK,1,,15,13,99,105,10%,7,6,6,21,22,24,17.3,20.1,9.5,30.7,18.5,15.9,4.0,,0.0,0.0
J.R. Smith,,P,SG/SF,4000,CLE,@GSW,3,,13,8,103,101,-4%,8,6,8,32,29,31,18.9,18.2,11.1,25.2,30.0,17.7,4.4,,0.0,0.0
Frank Ntilikina,,,PG/SG,3900,NYK,PHI,2,,19,9,103,104,5%,4,5,6,22,22,21,15.2,16.0,7.9,24.1,22.5,18.2,4.7,,0.0,0.0
Andre Iguodala,,,SG/SF,3900,GSW,CLE,1,,12,10,99,109,9%,5,5,5,23,29,27,19.9,18.1,12.1,24.2,27.5,21.0,5.4,,0.0,0.0
Jamal Crawford,,,SG,3900,MIN,@LAL,1,,25,15,105,103,2%,13,11,8,25,21,19,19.8,15.9,8.0,23.9,21.0,17.1,4.4,,0.0,0.0
Kyle O'Quinn,,,PF/C,3900,NYK,PHI,2,,18,19,103,104,0%,4,5,5,18,19,17,22.4,19.3,9.6,29.0,14.5,16.7,4.3,,0.0,0.0
Jose Calderon,,,PG,3800,CLE,@GSW,3,,11,12,103,101,-2%,4,5,3,24,23,18,21.2,11.4,2.2,20.7,22.0,14.5,3.8,,0.0,0.0
Jerryd Bayless,,,PG/SG,3800,PHI,@NYK,1,,15,8,99,105,10%,10,10,8,29,25,26,17.5,16.4,9.8,23.0,20.5,12.9,3.4,,0.0,0.0
Nene Hilario,,,C,3800,HOU,@OKC,2,,18,18,98,101,-7%,4,4,5,21,19,15,13.4,14.0,7.4,20.7,16.5,14.9,3.9,,0.0,0.0
Markelle Fultz,,O,PG/SG,3800,PHI,@NYK,1,,,,99,105,10%,5,7,7,20,19,19,12.4,12.4,8.8,16.1,0.0,0.0,0.0,,0.0,0.0
Doug McDermott,,,SF/PF,3700,NYK,PHI,2,,14,11,103,104,3%,6,7,7,22,25,24,12.8,14.9,8.9,20.9,26.0,15.6,4.2,,0.0,0.0
Aron Baynes,,,C,3700,BOS,WAS,1,,15,13,99,104,-4%,6,5,5,18,21,18,13.3,15.0,7.6,22.3,17.0,13.4,3.6,,0.0,0.0
Josh Hart,,,PG/SG,3700,LAL,MIN,1,,11,9,98,108,4%,7,8,4,25,26,16,21.9,10.7,1.7,19.8,20.0,13.2,3.6,,0.0,0.0
Jerami Grant,,,SF/PF,3700,OKC,HOU,1,,15,15,102,104,6%,3,5,6,16,19,21,13.7,16.3,9.3,23.3,17.5,13.1,3.5,,0.0,0.0
Tomas Satoransky,,,PG/SG,3700,WAS,@BOS,1,,14,14,98,101,-10%,6,5,4,19,21,18,15.4,13.8,5.1,22.4,14.0,9.4,2.5,,0.0,0.0
Tim Frazier,,,PG,3700,WAS,@BOS,1,,15,11,98,101,-10%,1,2,3,6,5,16,4.9,12.7,5.9,19.5,0.0,0.0,0.0,,0.0,0.0
Amir Johnson,,,PF/C,3700,PHI,@NYK,1,,14,15,99,105,-7%,7,4,4,19,16,16,15.6,15.4,6.5,24.3,10.5,9.0,2.4,,0.0,0.0
Patrick McCaw,,,PG/SF,3700,GSW,CLE,1,,11,10,99,109,2%,5,4,3,26,27,16,14.0,9.3,0.6,17.9,18.5,11.7,3.2,,0.0,0.0
Shaun Livingston,,,PG/SG,3600,GSW,CLE,1,,15,11,99,109,3%,5,5,5,22,20,17,10.3,11.4,5.8,16.9,21.0,14.4,4.0,,0.0,0.0
Kyle Korver,,,SG/SF,3600,CLE,@GSW,3,,16,15,103,101,-4%,7,7,8,24,24,23,16.5,17.8,10.6,25.0,21.5,15.2,4.2,,0.0,0.0
Tristan Thompson,,,PF/C,3500,CLE,@GSW,3,,9,12,103,101,3%,4,3,3,20,15,20,11.7,13.0,7.5,18.4,18.5,12.5,3.6,,0.0,0.0
Guillermo Hernangomez,,,PF/C,3500,NYK,PHI,2,,,,103,104,0%,7,6,4,11,14,11,18.4,11.8,3.2,20.4,0.0,0.0,0.0,,0.0,0.0
David West,,,PF/C,3500,GSW,CLE,1,,20,24,99,109,3%,6,6,5,15,16,13,17.9,16.8,11.0,22.6,12.0,13.6,3.9,,0.0,0.0
Jae Crowder,,,SF/PF,3500,CLE,@GSW,3,,14,9,103,101,0%,8,7,7,33,27,26,14.7,15.8,8.4,23.1,23.5,15.7,4.5,,0.0,0.0
Corey Brewer,,,SG/SF,3500,LAL,MIN,1,,12,9,98,108,-2%,2,4,3,9,11,12,9.9,7.2,-0.3,14.8,10.5,6.7,1.9,,0.0,0.0
Iman Shumpert,,O,PG/SG,3400,CLE,@GSW,3,,13,7,103,101,-4%,1,4,4,9,22,21,11.4,12.2,1.9,22.5,0.0,0.0,0.0,,0.0,0.0
Derrick Rose,,O,PG,3400,CLE,@GSW,3,,,,103,101,-2%,11,13,12,23,27,27,19.5,19.8,15.2,24.3,0.0,0.0,0.0,,0.0,0.0
Gorgui Dieng,,,PF/C,3400,MIN,@LAL,1,,16,15,105,103,1%,5,5,5,22,20,18,18.2,16.2,7.4,25.0,16.0,14.3,4.2,,0.0,0.0
Kevon Looney,,P,SF/PF,3400,GSW,CLE,1,,12,12,99,109,9%,0,2,2,7,11,10,7.4,8.3,2.0,14.6,0.0,0.0,0.0,,0.0,0.0
Andre Roberson,,,SG/SF,3400,OKC,HOU,1,,9,10,102,104,9%,5,5,4,27,24,27,14.8,15.6,9.3,21.9,26.0,16.2,4.8,,0.0,0.0
Daniel Theis,,,PF/C,3400,BOS,WAS,1,,16,14,99,104,0%,7,4,4,21,18,14,17.9,13.0,4.7,21.3,17.0,15.2,4.5,,0.0,0.0
Damyean Dotson,,,SG/SF,3400,NYK,PHI,2,,,,103,104,5%,4,4,3,13,17,10,10.1,6.1,-1.2,13.3,0.0,0.0,0.0,,0.0,0.0
Ian Mahinmi,,,C,3400,WAS,@BOS,1,,13,11,98,101,-3%,4,3,3,15,15,15,11.6,10.9,4.8,17.0,15.5,11.2,3.3,,0.0,0.0
Tyus Jones,,,PG/SG,3400,MIN,@LAL,1,,12,14,105,103,7%,4,3,3,15,14,17,10.9,12.3,2.4,22.2,14.0,10.7,3.1,,0.0,0.0
Timothe Luwawu-Cabarrot,,,SG/SF,3300,PHI,@NYK,1,,18,7,99,105,-4%,9,7,6,21,20,17,11.5,11.1,6.0,16.2,0.0,0.0,0.0,,0.0,0.0
Ron Baker,,,PG/SG,3300,NYK,PHI,2,,13,12,103,104,5%,2,3,3,16,18,16,12.2,11.0,4.3,17.7,17.0,11.0,3.3,,0.0,0.0
Alex Abrines,,,SG/SF,3300,OKC,HOU,1,,12,8,102,104,9%,2,2,4,10,13,17,8.6,9.5,2.3,16.7,13.5,8.1,2.5,,0.0,0.0
Channing Frye,,,PF/C,3300,CLE,@GSW,3,,13,13,103,101,0%,3,3,3,12,10,13,8.0,9.4,3.1,15.7,0.0,0.0,0.0,,0.0,0.0
Lance Thomas,,,SF/PF,3300,NYK,PHI,2,,12,6,103,104,3%,7,6,4,27,26,18,12.2,9.3,4.5,14.1,24.5,13.6,4.1,,0.0,0.0
Nick Young,,,SG,3300,GSW,CLE,1,,18,13,99,109,2%,6,7,5,19,19,14,13.4,11.0,2.7,19.2,13.0,9.7,2.9,,0.0,0.0
Nemanja Bjelica,,Q,SF/PF,3300,MIN,@LAL,1,,16,18,105,103,7%,4,5,5,12,15,15,12.5,13.5,6.9,20.1,11.5,9.7,2.9,,0.0,0.0
Shane Larkin,,P,PG,3300,BOS,WAS,1,,17,10,99,104,0%,2,4,3,10,13,11,11.0,7.8,0.1,15.6,0.0,0.0,0.0,,0.0,0.0
Zaza Pachulia,,,C,3300,GSW,CLE,1,,16,16,99,109,0%,4,5,4,16,16,15,20.4,15.2,9.2,21.1,14.0,14.0,4.2,,0.0,0.0
Shabazz Muhammad,,,SG/SF,3300,MIN,@LAL,1,,17,9,105,103,2%,1,2,4,4,7,11,5.8,7.3,1.6,12.9,0.0,0.0,0.0,,0.0,0.0
Semi Ojeleye,,D,SG/SF,3200,BOS,WAS,1,,9,5,99,104,0%,4,2,3,15,12,14,5.2,6.3,1.8,10.8,0.0,0.0,0.0,,0.0,0.0
JaVale McGee,,,C,3200,GSW,CLE,1,,17,20,99,109,0%,3,3,3,10,10,8,8.7,8.7,3.2,14.2,0.0,0.0,0.0,,0.0,0.0
Ivica Zubac,,O,C,3200,LAL,MIN,1,,,,98,108,3%,0,1,1,2,2,2,1.4,1.3,-0.5,3.2,0.0,0.0,0.0,,0.0,0.0
Luc Richard Mbah a Moute,,O,SF/PF,3200,HOU,@OKC,2,,12,10,98,101,0%,4,5,6,23,24,26,10.4,16.4,7.6,25.2,0.0,0.0,0.0,,0.0,0.0
Patrick Patterson,,,PF/C,3200,OKC,HOU,1,,11,8,102,104,-8%,3,4,3,13,17,14,12.6,8.3,2.6,13.9,13.0,8.2,2.6,,0.0,0.0
Ramon Sessions,,,PG,3100,NYK,PHI,2,,,,103,104,5%,5,5,5,10,11,14,6.8,10.5,1.8,19.3,0.0,0.0,0.0,,0.0,0.0
Raymond Felton,,,PG/SG,3100,OKC,HOU,1,,20,14,102,104,-10%,6,7,7,12,15,17,12.8,13.9,8.2,19.6,14.0,11.7,3.8,,0.0,0.0
Jodie Meeks,,,SG,3100,WAS,@BOS,1,,17,10,98,101,-8%,8,5,6,21,18,17,10.4,11.6,4.9,18.3,15.0,10.2,3.3,,0.0,0.0
Quinn Cook,,,PG,3100,GSW,CLE,1,,,,99,109,3%,4,3,3,11,9,10,5.7,7.1,1.1,13.1,0.0,0.0,0.0,,0.0,0.0
Demetrius Jackson,,,PG,3000,HOU,@OKC,2,,,,98,101,-6%,0,1,1,2,3,5,0.9,2.9,-1.8,7.5,0.0,0.0,0.0,,0.0,0.0
Jason Smith,,,PF/C,3000,WAS,@BOS,1,,,,98,101,1%,5,5,4,9,9,10,6.7,6.9,1.4,12.5,0.0,0.0,0.0,,0.0,0.0
Joakim Noah,,,C,3000,NYK,PHI,2,,,,103,104,0%,1,1,1,5,5,5,7.2,7.2,2.1,12.3,0.0,0.0,0.0,,0.0,0.0
Dakari Johnson,,,C,3000,OKC,HOU,1,,,,102,104,0%,3,2,2,11,9,8,6.9,6.3,0.5,12.1,0.0,0.0,0.0,,0.0,0.0
Chris McCullough,,,PF/C,3000,WAS,@BOS,1,,,,98,101,1%,3,3,3,5,5,6,5.3,6.0,2.2,9.9,0.0,0.0,0.0,,0.0,0.0
Tarik Black,,,PF/C,3000,HOU,@OKC,2,,16,12,98,101,0%,3,2,2,10,8,8,6.2,7.7,-0.2,15.7,0.0,0.0,0.0,,0.0,0.0
Cedi Osman,,,SG/SF,3000,CLE,@GSW,3,,,,103,101,1%,2,3,2,7,13,8,7.5,5.1,-0.2,10.3,0.0,0.0,0.0,,0.0,0.0
Luol Deng,,,SF/PF,3000,LAL,MIN,1,,,,98,108,-2%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Guerschon Yabusele,,,PF/C,3000,BOS,WAS,1,,,,99,104,0%,1,1,2,4,4,5,3.4,4.3,0.9,7.7,0.0,0.0,0.0,,0.0,0.0
Abdel Nader,,,PF,3000,BOS,WAS,1,,,,99,104,-8%,4,3,2,13,9,8,5.5,4.3,-0.5,9.1,0.0,0.0,0.0,,0.0,0.0
Aaron Brooks,,,PG/SG,3000,MIN,@LAL,1,,,,105,103,7%,3,3,2,5,8,5,6.5,4.6,1.5,7.7,0.0,0.0,0.0,,0.0,0.0
Kyle Singler,,,SG/SF,3000,OKC,HOU,1,,,,102,104,6%,1,3,3,3,8,8,4.3,4.3,-2.1,10.6,0.0,0.0,0.0,,0.0,0.0
Bobby Brown,,,PG,3000,HOU,@OKC,2,,,,98,101,-6%,3,2,3,3,2,6,2.1,4.3,-1.1,9.6,0.0,0.0,0.0,,0.0,0.0
Tyler Ennis,,,PG/SG,3000,LAL,MIN,1,,,,98,108,0%,1,1,2,5,4,5,2.0,4.2,-1.1,9.4,11.0,8.0,2.7,,0.0,0.0
Ante Zizic,,,PF/C,3000,CLE,@GSW,3,,,,103,101,0%,2,1,1,4,4,4,2.9,3.4,-0.4,7.2,0.0,0.0,0.0,,0.0,0.0
Jabari Bird,,,SG,3000,BOS,WAS,1,,,,99,104,0%,2,1,1,4,7,7,3.7,3.7,0.3,7.1,0.0,0.0,0.0,,0.0,0.0
Zhou Qi,,O,PF/C,3000,HOU,@OKC,2,,,,98,101,0%,1,2,2,3,6,5,4.8,3.7,-0.1,7.5,0.0,0.0,0.0,,0.0,0.0
Furkan Korkmaz,,O,SG/SF,3000,PHI,@NYK,1,,,,99,105,-4%,4,2,2,12,6,5,3.4,3.6,-0.3,7.5,0.0,0.0,0.0,,0.0,0.0
Nick Collison,,,PF/C,3000,OKC,HOU,1,,,,102,104,-8%,1,1,1,8,5,5,4.0,3.6,0.9,6.3,0.0,0.0,0.0,,0.0,0.0
James Michael McAdoo,,,PF,3000,PHI,@NYK,1,,,,99,105,2%,3,3,3,5,5,5,3.5,3.5,1.4,5.6,0.0,0.0,0.0,,0.0,0.0
Gordon Hayward,,O,SG/SF,3000,BOS,WAS,1,,,,99,104,-8%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Troy Williams,,O,SG,3000,HOU,@OKC,2,,,,98,101,-9%,1,2,2,5,4,4,3.3,3.3,0.5,6.0,0.0,0.0,0.0,,0.0,0.0
Alex Caruso,,,PG/SG,3000,LAL,MIN,1,,,,98,108,4%,1,1,1,9,8,8,3.0,3.0,1.2,4.8,11.0,8.9,3.0,,0.0,0.0
Briante Weber,,,PG,3000,HOU,@OKC,2,,,,98,101,-6%,2,1,1,9,6,6,3.0,3.0,-0.3,6.2,13.5,10.6,3.5,,0.0,0.0
Josh Huestis,,,SF/PF,3000,OKC,HOU,1,,11,6,102,104,6%,4,3,3,20,17,13,7.0,6.9,2.3,11.5,14.5,9.9,3.3,,0.0,0.0
Kadeem Allen,,,SG,3000,BOS,WAS,1,,,,99,104,0%,1,1,1,2,3,3,1.7,1.7,0.1,3.2,0.0,0.0,0.0,,0.0,0.0
Terrance Ferguson,,,SG/SF,3000,OKC,HOU,1,,,,102,104,9%,2,2,2,7,8,7,3.5,2.4,-0.5,5.3,0.0,0.0,0.0,,0.0,0.0
Marcus Georges-Hunt,,,SG/SF,3000,MIN,@LAL,1,,,,105,103,2%,1,1,1,6,8,4,3.3,1.8,-1.1,4.6,0.0,0.0,0.0,,0.0,0.0
John Holland,,O,SG/SF,3000,CLE,@GSW,3,,,,103,101,-4%,2,1,1,3,4,4,1.4,1.4,-0.3,3.1,0.0,0.0,0.0,,0.0,0.0
Cole Aldrich,,,C,3000,MIN,@LAL,1,,,,105,103,1%,1,0,1,2,2,2,1.3,1.6,-0.2,3.5,0.0,0.0,0.0,,0.0,0.0
Andrew Bogut,,,C,3000,LAL,MIN,1,,,,98,108,3%,3,2,1,13,12,9,9.3,7.9,1.9,14.0,13.5,10.7,3.6,,0.0,0.0
Damian Jones,,O,C,3000,GSW,CLE,1,,,,99,109,0%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Thomas Bryant,,,PF/C,3000,LAL,MIN,1,,,,98,108,3%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Vander Blue,,,PG/SG,3000,LAL,MIN,1,,,,98,108,4%,1,1,1,5,7,7,0.9,0.9,-0.1,2.0,0.0,0.0,0.0,,0.0,0.0
Jacob Pullen,,,PG,3000,PHI,@NYK,1,,,,99,105,10%,1,1,1,3,2,2,0.5,0.5,-0.4,1.4,0.0,0.0,0.0,,0.0,0.0
Sheldon Mac,,O,SG,3000,WAS,@BOS,1,,,,98,101,-8%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Devin Robinson,,O,SG,3000,WAS,@BOS,1,,,,98,101,-14%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
