Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Hassan Whiteside,,O,C,7000,MIA,NOR,0,103,21,26,102,108,1%,11,9,11,20,23,27,29.6,37.0,24.1,49.8,0.0,0.0,0.0,0,0.0,0.0
Lou Williams,7,,PG/SG,7000,LAC,@MEM,0,97,28,20,95,106,-1%,20,18,15,33,34,31,36.6,32.9,20.2,45.7,33.5,34.9,5.0,34.5,44.5,6.4
Lonzo Ball,10,,PG,6900,LAL,POR,0,101,19,11,99,102,-10%,15,13,11,38,38,35,40.6,35.2,22.9,47.6,37.0,35.0,5.1,36.5,42.5,6.2
Kris Dunn,5,,PG/SG,6900,CHI,@BOS,1,98,26,15,97,101,-9%,11,13,13,30,30,29,37.7,31.7,21.3,42.2,32.5,33.5,4.9,24.6,14.0,2.0
Dennis Schroder,5,,PG,6900,ATL,DAL,0,101,29,18,97,106,2%,17,15,17,33,32,32,33.2,35.1,27.4,42.9,33.0,36.2,5.2,36,50.3,7.3
Donovan Mitchell,4,,PG/SG,6800,UTA,OKC,1,99,28,16,98,101,-4%,12,17,16,29,34,31,31.6,30.9,19.7,42.2,35.0,33.6,4.9,37.3,39.8,5.9
Kemba Walker,4,,PG,6800,CHA,MIL,0,106,26,20,98,107,-8%,17,19,17,30,32,35,35.0,37.6,27.4,47.8,34.5,35.4,5.2,33.4,33.8,5.0
D'Angelo Russell,,O,PG/SG,6800,BKN,@IND,0,103,35,20,100,106,-2%,18,17,18,31,30,29,37.6,38.1,30.1,46.0,0.0,0.0,0.0,0,0.0,0.0
Brandon Ingram,3,O,SG/SF,6700,LAL,POR,0,101,21,13,99,102,2%,13,13,14,38,39,36,32.7,31.4,21.6,41.2,0.0,0.0,0.0,0,0.0,0.0
Jusuf Nurkic,5,,C,6700,POR,@LAL,0,99,27,16,105,103,2%,11,11,13,25,26,28,23.8,29.5,17.3,41.7,29.0,32.8,4.9,16.9,15.3,2.3
Kyle Kuzma,18,,SF/PF,6700,LAL,POR,0,101,21,17,99,102,-6%,16,16,13,41,37,32,42.8,30.6,19.3,41.9,38.0,35.8,5.3,35,32.8,4.9
Kent Bazemore,,,SG/SF,6600,ATL,DAL,0,101,22,15,97,106,-8%,7,11,11,27,28,29,33.4,29.2,19.8,38.7,29.0,27.0,4.1,28.5,31.5,4.8
T.J. Warren,5,,SF/PF,6600,PHO,MIN,1,104,24,18,98,108,-4%,20,16,16,34,31,32,32.9,31.4,19.7,43.2,33.0,31.5,4.8,38.5,43.3,6.6
Rudy Gobert,,O,C,6600,UTA,OKC,1,99,16,19,98,101,-5%,8,5,7,28,26,32,25.9,32.3,22.0,42.7,0.0,0.0,0.0,0,0.0,0.0
Paul Millsap,1,O,PF/C,6600,DEN,@GSW,0,104,24,18,103,101,-1%,15,14,13,31,33,31,39.5,33.0,21.1,45.0,0.0,0.0,0.0,0,0.0,0.0
Harrison Barnes,2,,SF/PF,6500,DAL,@ATL,0,102,23,16,100,108,14%,15,16,15,32,34,35,30.6,32.1,24.8,39.3,34.5,31.5,4.8,34.5,31.5,4.8
Myles Turner,13,,C,6500,IND,BKN,2,113,19,18,103,107,5%,8,10,11,28,32,30,28.8,31.0,21.1,40.8,32.5,35.2,5.4,38.1,48.3,7.4
Jonathon Simmons,4,,SG/SF,6500,ORL,@WAS,0,100,23,14,99,103,-8%,12,15,12,32,35,29,33.5,24.8,14.8,34.7,33.0,28.2,4.3,24.9,19.5,3.0
Nikola Mirotic,,,PF/C,6500,CHI,@BOS,1,98,25,26,97,101,0%,10,14,13,24,28,26,37.5,32.7,21.0,44.4,26.0,29.3,4.5,22.6,23.8,3.7
Rodney Hood,0,,SG/SF,6400,UTA,OKC,1,99,26,17,98,101,-4%,18,15,15,31,30,29,29.4,27.4,18.7,36.1,30.0,25.5,4.0,31,14.3,2.2
Steven Adams,2,,C,6400,OKC,@UTA,0,98,16,21,97,103,-7%,8,9,9,30,35,32,31.4,30.1,21.2,39.0,33.5,27.7,4.3,31.7,27.3,4.3
Mike Conley,,O,PG,6400,MEM,LAC,1,100,26,16,99,106,-4%,12,15,14,30,31,31,27.4,28.8,20.0,37.6,0.0,0.0,0.0,0,0.0,0.0
Josh Richardson,7,,SG/SF,6400,MIA,NOR,0,103,17,10,102,108,7%,15,14,10,37,37,34,39.6,24.2,13.6,34.8,37.5,29.8,4.7,36.7,22.0,3.4
Eric Bledsoe,13,,PG/SG,6400,MIL,@CHA,0,101,27,18,101,104,3%,16,15,14,34,34,32,35.7,33.5,23.0,44.0,36.0,38.4,6.0,31.8,32.8,5.1
Spencer Dinwiddie,6,,PG/SG,6400,BKN,@IND,0,103,22,17,100,106,-2%,11,11,11,27,27,27,29.3,29.2,18.0,40.4,30.5,33.2,5.2,38.8,41.3,6.5
Taurean Prince,0,,SG/SF,6300,ATL,DAL,0,101,19,13,97,106,9%,11,11,11,31,32,31,25.4,26.4,17.1,35.7,31.5,25.7,4.1,28.8,20.3,3.2
Gary Harris,3,,SG,6300,DEN,@GSW,0,104,20,16,103,101,-4%,15,16,13,39,38,35,37.0,29.8,22.0,37.7,35.5,30.0,4.8,35.9,28.5,4.5
Jeff Teague,10,,PG,6200,MIN,@PHO,2,112,21,15,104,108,10%,13,13,12,35,35,35,29.4,32.0,21.7,42.3,35.0,32.6,5.3,33.6,27.3,4.4
Rondae Hollis-Jefferson,6,,SF/PF,6200,BKN,@IND,0,103,20,18,100,106,-5%,12,11,11,30,30,29,32.8,29.3,19.1,39.5,32.0,31.9,5.1,36.8,35.5,5.7
James Johnson,0,,SF/PF,6200,MIA,NOR,0,103,20,15,102,108,4%,11,9,9,35,31,28,30.4,27.1,16.5,37.8,28.0,28.4,4.6,8.2,10.8,1.7
Thaddeus Young,3,,SF/PF,6100,IND,BKN,2,113,16,15,103,107,7%,6,8,12,30,33,34,26.5,28.5,21.1,35.9,32.0,28.5,4.7,26.4,16.5,2.7
Kawhi Leonard,,O,SF/PF,6100,SAS,@SAC,1,101,,,97,109,-2%,8,9,9,18,17,17,22.7,22.7,16.2,29.2,0.0,0.0,0.0,0,0.0,0.0
Zach Randolph,6,,PF/C,6100,SAC,SAS,2,95,26,22,97,101,-11%,15,13,13,27,28,26,34.2,30.6,19.1,42.0,27.0,28.1,4.6,31.1,25.5,4.2
Andrew Wiggins,1,,SG/SF,6000,MIN,@PHO,2,112,22,13,104,108,1%,13,17,16,34,36,37,25.6,28.9,20.6,37.1,36.0,29.0,4.8,30.8,23.5,3.9
Goran Dragic,1,,PG,6000,MIA,NOR,0,103,25,16,102,108,5%,11,13,14,28,28,31,27.5,29.9,21.8,37.9,27.0,26.5,4.4,29.6,22.5,3.8
Pau Gasol,2,,PF/C,5900,SAS,@SAC,1,101,20,20,97,109,5%,11,8,8,28,24,25,27.9,28.6,18.2,39.1,24.0,24.3,4.1,30.7,47.8,8.1
Otto Porter Jr.,3,,SF/PF,5900,WAS,ORL,0,112,18,19,102,108,14%,8,11,12,27,30,32,27.8,31.0,18.7,43.4,31.0,29.4,5.0,22.3,29.5,5.0
Kelly Olynyk,4,,PF/C,5900,MIA,NOR,0,103,20,16,102,108,1%,11,10,7,32,30,22,29.7,22.1,12.4,31.8,31.0,30.1,5.1,25.5,27.0,4.6
Carmelo Anthony,1,,SF/PF,5900,OKC,@UTA,0,98,24,14,97,103,-2%,16,14,16,30,34,33,26.5,31.2,23.4,38.9,33.5,28.2,4.8,35.1,29.5,5.0
Taj Gibson,3,,PF/C,5900,MIN,@PHO,2,112,14,15,104,108,14%,8,10,9,32,34,34,26.4,27.2,18.2,36.1,34.0,28.1,4.8,34.8,22.5,3.8
Jamal Murray,1,,PG/SG,5900,DEN,@GSW,0,104,24,16,103,101,-1%,14,14,12,32,33,28,32.1,24.7,12.1,37.2,30.5,26.4,4.5,26.4,33.0,5.6
Elfrid Payton,3,,PG,5900,ORL,@WAS,0,100,20,16,99,103,-2%,13,10,10,29,30,30,26.4,28.7,19.0,38.4,30.0,28.7,4.9,35.6,61.3,10.4
Dion Waiters,,O,SG/SF,5900,MIA,NOR,0,103,24,11,102,108,9%,14,14,14,36,35,31,28.1,25.4,16.0,34.9,0.0,0.0,0.0,0,0.0,0.0
Evan Fournier,,O,SG/SF,5800,ORL,@WAS,0,100,22,17,99,103,-8%,17,15,14,35,35,33,31.2,30.3,21.5,39.1,0.0,0.0,0.0,0,0.0,0.0
Will Barton,5,,SG/SF,5800,DEN,@GSW,0,104,21,17,103,101,-4%,9,10,12,30,30,32,26.8,30.9,19.6,42.2,29.0,26.8,4.6,28.9,32.8,5.7
Danilo Gallinari,,O,SF/PF,5700,LAC,@MEM,0,97,21,11,95,106,-17%,16,13,13,31,32,34,26.3,26.2,20.5,31.9,0.0,0.0,0.0,0,0.0,0.0
Ricky Rubio,0,,PG,5700,UTA,OKC,1,99,23,13,98,101,-8%,8,10,10,31,32,30,26.1,26.5,16.1,36.9,29.0,25.7,4.5,22.7,16.8,2.9
Rajon Rondo,,,PG,5700,NOR,@MIA,0,106,18,16,98,104,-6%,5,6,7,19,25,26,24.0,27.0,13.9,40.2,25.0,23.8,4.2,23,13.8,2.4
Kentavious Caldwell-Pope,4,,SG,5700,LAL,POR,0,101,17,13,99,102,-2%,17,15,13,38,37,35,30.6,28.9,21.0,36.9,36.5,28.5,5.0,33.2,28.3,5.0
Derrick Favors,2,,PF/C,5700,UTA,OKC,1,99,18,19,98,101,1%,9,7,9,28,28,28,19.1,25.8,14.7,36.8,30.5,27.4,4.8,34.3,24.0,4.2
Jayson Tatum,,,SF/PF,5700,BOS,CHI,1,106,17,18,99,107,8%,10,9,9,31,31,31,27.2,27.1,19.7,34.5,31.0,25.4,4.5,32.8,31.8,5.6
Marcin Gortat,1,,C,5600,WAS,ORL,0,112,14,15,102,108,3%,6,6,7,24,26,28,24.7,25.2,16.1,34.2,24.5,21.9,3.9,15.3,10.8,1.9
Alex Len,2,,PF/C,5600,PHO,MIN,1,104,17,20,98,108,3%,6,7,6,19,22,22,32.7,25.1,14.6,35.7,25.0,28.2,5.0,16.6,14.0,2.5
Darren Collison,4,,PG,5500,IND,BKN,2,113,18,18,103,107,9%,9,9,9,23,28,30,24.6,27.8,16.8,38.7,29.0,27.1,4.9,38,30.0,5.5
Jaylen Brown,0,,SG/SF,5500,BOS,CHI,1,106,20,14,99,107,-2%,10,10,12,29,31,32,27.1,27.5,20.6,34.4,31.5,27.4,5.0,27.1,34.3,6.2
John Collins,6,,PF/C,5500,ATL,DAL,0,101,19,21,97,106,-6%,8,6,8,27,23,23,27.3,24.8,15.9,33.7,26.5,27.1,4.9,20.1,21.0,3.8
Tyler Johnson,13,,PG/SG,5400,MIA,NOR,0,103,18,12,102,108,9%,10,10,9,38,33,28,26.6,21.8,13.3,30.2,35.5,29.8,5.5,28.2,29.3,5.4
Austin Rivers,8,,PG/SG,5400,LAC,@MEM,0,97,21,12,95,106,1%,21,17,14,34,34,34,32.8,27.3,16.9,37.8,34.5,26.0,4.8,33.1,48.8,9.0
Domantas Sabonis,,,PF/C,5400,IND,BKN,2,113,21,19,103,107,5%,10,9,9,26,22,24,22.5,26.0,17.1,34.8,21.5,21.0,3.9,28.9,35.3,6.5
Marcus Smart,2,,SG/SF,5300,BOS,CHI,1,106,20,10,99,107,4%,11,9,9,36,32,31,25.8,25.0,17.5,32.6,32.5,27.4,5.2,26.8,22.3,4.2
Nicolas Batum,2,,SG/SF,5300,CHA,MIL,0,106,18,12,98,107,-3%,4,8,10,29,33,32,25.1,25.5,16.5,34.6,33.5,27.8,5.2,35.4,32.8,6.2
Justin Holiday,1,,SG/SF,5300,CHI,@BOS,1,98,18,12,97,101,-9%,7,9,13,32,33,34,27.1,27.3,19.2,35.3,33.5,24.8,4.7,25.4,24.3,4.6
Julius Randle,2,,PF/C,5300,LAL,POR,0,101,22,17,99,102,-6%,14,11,9,27,26,23,30.1,25.6,17.8,33.5,25.0,25.6,4.8,23,28.3,5.3
Dewayne Dedmon,,O,C,5300,ATL,DAL,0,101,17,18,97,106,1%,10,8,8,24,25,25,24.1,25.3,15.2,35.5,0.0,0.0,0.0,0,0.0,0.0
Caris LeVert,2,,SG/SF,5200,BKN,@IND,0,103,21,13,100,106,-2%,10,9,10,25,27,27,24.8,24.8,16.2,33.3,28.0,25.1,4.8,33.9,22.0,4.2
Willie Cauley-Stein,1,,PF/C,5200,SAC,SAS,2,95,20,16,97,101,-3%,10,10,9,30,29,26,23.5,24.6,14.9,34.2,29.5,26.7,5.1,31.1,41.3,7.9
Larry Nance Jr.,,,SF/PF,5200,LAL,POR,0,101,15,19,99,102,-6%,5,5,6,17,20,23,21.1,23.0,13.4,32.6,22.5,19.8,3.8,10.2,9.3,1.8
Jeremy Lamb,1,,SG/SF,5200,CHA,MIL,0,106,23,17,98,107,-3%,15,12,12,30,27,28,25.6,27.4,18.1,36.7,26.5,23.9,4.6,18.9,17.0,3.3
Rudy Gay,1,,SF/PF,5200,SAS,@SAC,1,101,23,18,97,109,-2%,7,7,9,18,21,23,15.7,23.6,15.1,32.1,24.5,22.7,4.4,16.7,13.5,2.6
Al-Farouq Aminu,6,,SF/PF,5200,POR,@LAL,0,99,13,13,105,103,6%,10,10,8,31,30,30,21.1,23.7,14.2,33.2,33.0,27.5,5.3,22.2,22.5,4.3
Lauri Markkanen,2,,PF,5100,CHI,@BOS,1,98,21,15,97,101,0%,14,14,13,28,30,31,29.9,30.5,23.2,37.8,29.0,25.8,5.1,26,20.3,4.0
Dennis Smith Jr.,2,,PG/SG,5100,DAL,@ATL,0,102,29,12,100,108,-1%,9,11,14,24,25,28,25.4,27.6,20.0,35.2,26.5,25.5,5.0,22.2,13.8,2.7
Shabazz Napier,14,,PG/SG,5100,POR,@LAL,0,99,18,19,105,103,9%,13,10,6,29,23,18,20.9,15.5,5.5,25.6,33.0,29.6,5.8,35.2,39.8,7.8
Jabari Parker,,O,SF/PF,5000,MIL,@CHA,0,101,,,101,104,2%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Joe Ingles,,,SG/SF,5000,UTA,OKC,1,99,16,13,98,101,-9%,4,7,8,29,34,31,23.4,25.0,18.5,31.6,32.0,24.7,4.9,33.3,24.0,4.8
Danny Green,,O,SG/SF,5000,SAS,@SAC,1,101,16,11,97,109,-3%,5,6,9,22,23,28,16.4,21.2,11.2,31.2,0.0,0.0,0.0,0,0.0,0.0
Jordan Clarkson,1,,PG/SG,4900,LAL,POR,0,101,27,18,99,102,-10%,10,10,12,16,19,22,14.4,22.6,12.6,32.7,20.0,19.2,3.9,21.1,25.8,5.3
Mike Scott,,,PF,4800,WAS,ORL,0,112,19,17,102,108,3%,12,11,7,22,26,19,26.8,16.9,7.5,26.3,20.0,16.8,3.5,17.1,22.5,4.7
DeMarre Carroll,1,,SF/PF,4800,BKN,@IND,0,103,18,14,100,106,-5%,10,9,10,24,26,29,25.1,27.7,20.0,35.3,27.0,23.1,4.8,36.3,45.3,9.4
Denzel Valentine,,,SG/SF,4800,CHI,@BOS,1,98,16,12,97,101,-14%,10,7,9,32,28,29,23.8,22.8,12.8,32.8,29.5,21.1,4.4,26,14.3,3.0
Isaiah Canaan,4,,PG/SG,4800,PHO,MIN,1,104,,,98,108,0%,10,7,7,23,21,21,22.3,22.3,8.6,35.9,24.0,17.9,3.7,30.1,31.0,6.5
Kyle Anderson,1,,PG/SF,4700,SAS,@SAC,1,101,15,16,97,109,-2%,5,5,7,24,24,27,17.4,23.8,15.7,31.9,25.0,19.5,4.1,27,14.8,3.1
Zach LaVine,,O,PG/SG,4700,CHI,@BOS,1,98,,,97,101,-9%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
J.J. Barea,2,,PG/SG,4700,DAL,@ATL,0,102,27,18,100,108,-1%,7,9,10,22,24,23,25.1,25.3,18.6,32.0,21.5,23.5,5.0,29.3,43.0,9.1
Greg Monroe,1,,PF/C,4700,PHO,MIN,1,104,22,20,98,108,3%,10,7,8,29,27,22,31.9,25.0,13.7,36.3,0.0,0.0,0.0,0,0.0,0.0
Milos Teodosic,4,,PG/SG,4700,LAC,@MEM,0,97,,,95,106,1%,7,10,10,27,26,25,24.4,23.4,19.0,27.8,27.5,24.5,5.2,32.3,17.3,3.7
JaMychal Green,2,O,SF/PF,4700,MEM,LAC,1,100,16,12,99,106,5%,8,9,8,26,29,29,24.8,21.6,14.1,29.2,0.0,0.0,0.0,0,0.0,0.0
Alec Burks,,,PG/SG,4600,UTA,OKC,1,99,23,17,98,101,-4%,9,8,8,23,18,20,18.2,18.7,7.2,30.3,12.5,11.3,2.5,12.7,11.0,2.4
Kelly Oubre Jr.,,,SG/SF,4600,WAS,ORL,0,112,17,13,102,108,14%,11,9,9,29,30,28,21.4,22.5,13.5,31.5,24.5,18.6,4.0,27.7,30.5,6.6
E'Twaun Moore,0,,SG/SF,4600,NOR,@MIA,0,106,15,13,98,104,-2%,10,12,10,36,37,33,27.4,22.3,13.5,31.1,32.0,20.6,4.5,27.3,19.0,4.1
Bobby Portis,1,,PF,4600,CHI,@BOS,1,98,24,22,97,101,0%,8,10,10,14,20,21,27.4,24.8,15.3,34.3,15.5,16.1,3.5,20.9,30.5,6.6
Mason Plumlee,2,,PF/C,4600,DEN,@GSW,0,104,17,16,103,101,3%,9,8,5,27,28,20,30.4,20.3,11.9,28.7,24.0,23.2,5.0,24.8,14.0,3.0
Yogi Ferrell,0,,PG/SG,4600,DAL,@ATL,0,102,16,11,100,108,-1%,10,12,8,32,34,29,29.9,20.0,11.2,28.7,28.0,19.5,4.2,24,12.5,2.7
Omri Casspi,,,SF/PF,4600,GSW,DEN,0,112,15,18,99,108,-8%,8,8,5,22,25,16,28.9,16.2,6.2,26.2,18.5,15.9,3.5,21.5,16.3,3.5
Marcus Morris,,O,SF/PF,4600,BOS,CHI,1,106,22,15,99,107,5%,8,10,11,25,25,25,21.9,23.7,18.0,29.4,0.0,0.0,0.0,0,0.0,0.0
Ersan Ilyasova,3,,SF/PF,4500,ATL,DAL,0,101,17,15,97,106,-6%,11,11,9,29,29,26,23.6,22.4,13.6,31.1,29.0,24.2,5.4,35.6,36.8,8.2
Trey Lyles,4,,SF/PF,4500,DEN,@GSW,0,104,18,20,103,101,-1%,10,9,6,29,29,17,26.9,16.3,4.7,27.8,27.0,22.4,5.0,29.2,26.0,5.8
Wesley Matthews,1,,SG/SF,4500,DAL,@ATL,0,102,16,10,100,108,-4%,8,10,11,31,33,35,18.8,22.8,12.9,32.7,33.0,22.7,5.0,33.1,18.5,4.1
Wilson Chandler,10,,SF/PF,4500,DEN,@GSW,0,104,15,10,103,101,3%,11,10,9,40,35,31,27.6,21.5,12.8,30.2,35.0,24.7,5.5,33.1,28.8,6.4
Buddy Hield,,,SG/SF,4500,SAC,SAS,2,95,24,16,97,101,-5%,13,11,11,22,22,23,17.8,22.5,11.8,33.2,24.5,21.0,4.7,31.8,39.5,8.8
Dirk Nowitzki,1,,PF/C,4500,DAL,@ATL,0,102,19,16,100,108,8%,13,12,10,29,27,26,25.9,23.5,16.5,30.6,25.0,23.0,5.1,27,34.5,7.7
Malcolm Brogdon,5,,PG/SG,4500,MIL,@CHA,0,101,19,14,101,104,3%,11,11,11,30,31,30,24.6,24.4,15.8,33.0,32.0,26.5,5.9,32.6,17.0,3.8
Mario Hezonja,,,SG,4500,ORL,@WAS,0,100,16,11,99,103,1%,10,10,4,22,26,14,26.6,11.0,-0.9,22.9,25.0,18.2,4.0,35.8,30.5,6.8
George Hill,9,,PG/SG,4400,SAC,SAS,2,95,17,15,97,101,-5%,10,9,8,34,29,26,28.8,20.4,11.3,29.5,31.5,24.4,5.5,34.2,19.5,4.4
Brook Lopez,,O,C,4400,LAL,POR,0,101,24,17,99,102,-10%,12,10,11,23,21,23,21.1,25.1,13.4,36.8,0.0,0.0,0.0,0,0.0,0.0
Lance Stephenson,8,,SG/SF,4400,IND,BKN,2,113,19,13,103,107,7%,8,8,7,27,24,22,23.8,20.1,11.9,28.2,25.0,23.3,5.3,24.3,17.5,4.0
Tyson Chandler,1,,C,4400,PHO,MIN,1,104,10,15,98,108,3%,2,2,4,21,24,25,16.9,21.9,13.3,30.4,22.5,19.5,4.4,31.4,25.3,5.8
Robin Lopez,,,C,4400,CHI,@BOS,1,98,20,15,97,101,-4%,11,13,11,27,28,30,25.1,24.6,17.7,31.5,27.0,21.3,4.8,16.9,17.0,3.9
John Henson,3,,C,4300,MIL,@CHA,0,101,14,16,101,104,2%,7,6,6,24,26,25,23.8,22.8,14.1,31.5,27.0,24.3,5.7,28.3,23.8,5.5
Markieff Morris,1,,SF/PF,4300,WAS,ORL,0,112,20,11,102,108,3%,7,8,9,23,23,23,16.5,18.8,9.9,27.7,23.5,19.6,4.6,27.1,23.3,5.4
Tony Parker,,,PG,4300,SAS,@SAC,1,101,,,97,109,-1%,9,8,7,24,22,20,19.6,18.7,11.4,26.1,24.0,19.7,4.6,23.1,18.5,4.3
De'Aaron Fox,,O,PG,4300,SAC,SAS,2,95,23,9,97,101,-5%,7,9,10,22,26,26,17.1,20.9,13.4,28.3,0.0,0.0,0.0,0,0.0,0.0
Dejounte Murray,,,PG,4300,SAS,@SAC,1,101,21,13,97,109,-1%,7,8,6,23,22,19,21.3,17.9,6.0,29.8,12.0,10.7,2.5,24.9,32.8,7.6
Bojan Bogdanovic,3,,SG/SF,4300,IND,BKN,2,113,17,13,103,107,-8%,11,10,11,31,31,32,19.9,22.3,13.7,30.8,31.5,22.6,5.3,40,30.0,7.0
