Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Victor Oladipo,6,,PG/SG,8700,IND,BOS,0,102,30,23,98,101,-10%,18,23,19,39,40,35,50.5,42.8,30.6,55.0,37.5,41.4,4.8,35.5,54.8,6.3
Kyrie Irving,4,,PG,8500,BOS,@IND,1,105,31,25,100,106,-2%,21,19,19,34,34,33,39.6,40.0,31.3,48.7,33.0,40.2,4.7,29.4,38.3,4.5
Jimmy Butler,1,,SG,8400,MIN,POR,1,106,23,20,99,102,-5%,14,18,15,36,40,37,43.0,37.8,27.4,48.2,37.5,40.2,4.8,35.3,57.5,6.8
LaMarcus Aldridge,6,,PF/C,8200,SAS,LAC,1,106,28,25,99,107,8%,20,20,18,30,34,34,39.3,39.8,30.3,49.3,34.0,37.0,4.5,32.2,29.0,3.5
Nikola Jokic,4,,C,8100,DEN,@OKC,2,103,23,25,98,101,-5%,10,11,12,19,25,30,34.6,40.8,26.8,54.7,27.5,36.8,4.5,25.2,30.8,3.8
Devin Booker,,O,SG/SF,7800,PHO,@DAL,1,101,29,19,97,106,-6%,24,21,19,39,36,34,47.8,38.3,24.8,51.8,0.0,0.0,0.0,0,0.0,0.0
Dwight Howard,8,,C,7800,CHA,NYK,1,107,24,18,99,105,-8%,9,13,11,34,33,31,41.6,37.3,25.1,49.5,33.0,39.5,5.1,28.9,28.5,3.7
Draymond Green,,O,PF/C,7700,GSW,@LAL,3,112,17,17,105,103,6%,9,8,8,38,36,33,43.4,36.4,27.9,44.9,0.0,0.0,0.0,0,0.0,0.0
Paul George,5,,SF,7600,OKC,DEN,1,108,25,17,100,107,-7%,19,16,18,41,38,38,33.1,39.5,27.6,51.5,36.0,37.9,5.0,38.9,26.0,3.4
Blake Griffin,,O,PF/C,7500,LAC,@SAS,1,94,30,21,96,102,-12%,23,20,19,37,36,36,45.9,43.5,35.3,51.6,0.0,0.0,0.0,0,0.0,0.0
Lou Williams,,O,PG/SG,7400,LAC,@SAS,1,94,28,20,96,102,-6%,15,18,15,35,35,31,38.3,32.6,20.2,45.0,0.0,0.0,0.0,0,0.0,0.0
Kawhi Leonard,,P,SF/PF,7300,SAS,LAC,1,106,,,99,107,4%,11,11,11,16,16,16,26.3,26.3,25.9,26.6,19.5,26.2,3.6,15.7,13.0,1.8
Dennis Schroder,2,,PG,7200,ATL,MIA,2,102,30,19,98,104,-7%,13,17,17,32,33,32,36.3,35.3,27.5,43.2,33.0,35.3,4.9,35,38.5,5.3
DeAndre Jordan,6,,C,7100,LAC,@SAS,1,94,13,20,96,102,-4%,10,10,7,34,34,33,43.4,35.0,23.7,46.3,34.0,36.4,5.1,28.4,33.0,4.6
Kemba Walker,18,,PG,7100,CHA,NYK,1,107,27,20,99,105,10%,24,20,17,36,35,35,34.9,38.1,27.9,48.2,35.5,39.3,5.5,29.6,24.3,3.4
Hassan Whiteside,,O,C,7000,MIA,@ATL,1,100,21,26,100,108,8%,11,9,11,20,23,27,29.6,37.0,24.1,49.8,0.0,0.0,0.0,0,0.0,0.0
Klay Thompson,7,,SG,7000,GSW,@LAL,3,112,22,18,105,103,3%,20,17,16,37,37,34,32.9,33.1,26.2,40.1,36.0,36.0,5.1,42.3,35.0,5.0
Al Horford,14,,PF/C,6900,BOS,@IND,1,105,19,20,100,106,7%,13,12,11,33,34,33,33.0,36.0,27.9,44.0,33.0,35.5,5.1,35.8,46.0,6.7
Lonzo Ball,8,,PG,6900,LAL,GSW,3,106,19,11,103,101,-1%,12,9,11,39,33,34,33.8,33.8,20.2,47.5,33.5,32.7,4.7,38.6,39.0,5.7
Harrison Barnes,10,,SF/PF,6800,DAL,PHO,1,108,23,16,104,109,4%,15,16,15,35,35,35,28.4,31.8,24.6,39.1,36.0,34.9,5.1,35.2,38.0,5.6
Kris Dunn,15,,PG/SG,6800,CHI,PHI,2,104,26,15,103,104,5%,15,16,13,30,31,29,38.1,30.8,20.0,41.5,32.5,34.7,5.1,34,38.5,5.7
Donovan Mitchell,12,,PG/SG,6700,UTA,@HOU,1,103,28,16,102,102,6%,17,19,16,37,36,31,36.0,31.4,20.3,42.5,35.5,35.6,5.3,21.1,17.5,2.6
Paul Millsap,,O,PF/C,6600,DEN,@OKC,2,103,24,18,98,101,2%,15,14,13,31,33,31,39.5,33.0,21.1,45.0,0.0,0.0,0.0,0,0.0,0.0
Brandon Ingram,14,,SG/SF,6600,LAL,GSW,3,106,21,13,103,101,3%,14,16,14,41,38,35,34.8,31.3,21.3,41.3,36.0,32.0,4.8,39.3,41.5,6.3
Rudy Gobert,,O,C,6500,UTA,@HOU,1,103,16,19,102,102,0%,8,5,7,28,26,32,25.9,32.3,22.0,42.7,0.0,0.0,0.0,0,0.0,0.0
CJ McCollum,5,,PG/SG,6500,POR,@MIN,1,102,24,17,98,108,6%,19,18,18,38,38,37,34.0,33.4,26.0,40.7,37.0,33.3,5.1,37,34.5,5.3
Carmelo Anthony,2,,SF/PF,6500,OKC,DEN,1,108,24,14,100,107,0%,18,16,17,40,37,34,27.8,31.8,24.4,39.2,33.5,32.7,5.0,30.9,13.5,2.1
Clint Capela,,,C,6500,HOU,UTA,1,115,19,27,97,102,-8%,8,8,9,25,23,25,32.4,34.3,24.0,44.6,25.0,30.5,4.7,34.7,58.0,8.9
Will Barton,3,,SG/SF,6400,DEN,@OKC,2,103,21,18,98,101,-2%,10,14,13,33,38,32,37.4,31.8,20.3,43.3,32.5,31.7,5.0,25.5,17.3,2.7
Enes Kanter,1,,PF/C,6400,NYK,@CHA,1,99,20,23,101,104,-6%,8,9,9,25,25,26,24.6,29.8,20.3,39.2,27.0,29.5,4.6,22.9,20.8,3.3
Steven Adams,,O,C,6400,OKC,DEN,1,108,16,21,100,107,5%,12,11,9,43,38,33,32.4,30.0,20.9,39.2,0.0,0.0,0.0,0,0.0,0.0
T.J. Warren,8,,SF/PF,6300,PHO,@DAL,1,101,24,18,97,106,10%,15,18,16,28,34,32,28.1,30.7,18.8,42.6,34.0,32.3,5.1,32.4,32.8,5.2
Tim Hardaway Jr.,,O,SG/SF,6300,NYK,@CHA,1,99,23,16,101,104,5%,15,17,15,34,36,35,32.8,32.1,17.4,46.9,0.0,0.0,0.0,0,0.0,0.0
Myles Turner,2,,C,6300,IND,BOS,0,102,19,18,98,101,-4%,13,12,11,34,35,30,35.1,31.6,22.4,40.7,34.0,33.5,5.3,26.6,10.5,1.7
Robert Covington,13,,SF/PF,6300,PHI,@CHI,2,106,18,15,99,107,8%,16,15,12,42,39,34,39.0,32.6,22.8,42.4,35.0,34.0,5.4,30.8,29.8,4.7
Jeff Teague,2,,PG,6300,MIN,POR,1,106,21,15,99,102,-9%,12,12,12,33,35,35,28.4,32.2,21.7,42.7,34.0,29.3,4.7,37.3,23.3,3.7
Jusuf Nurkic,,,C,6200,POR,@MIN,1,102,27,15,98,108,1%,11,12,13,25,27,28,29.2,30.3,18.2,42.4,28.5,30.6,4.9,28,35.3,5.7
James Johnson,,O,SF/PF,6200,MIA,@ATL,1,100,20,15,100,108,8%,11,9,9,35,31,28,30.4,27.1,16.5,37.8,0.0,0.0,0.0,0,0.0,0.0
J.J. Barea,7,,PG/SG,6200,DAL,PHO,1,108,27,18,104,109,14%,10,9,10,26,25,23,26.1,25.3,18.3,32.3,25.5,29.4,4.7,24.4,24.3,3.9
Andrew Wiggins,2,,SF/PF,6100,MIN,POR,1,106,23,13,99,102,3%,17,17,16,35,37,37,24.3,29.4,21.1,37.7,36.0,28.7,4.7,33.2,20.5,3.4
Gary Harris,4,,SG,6100,DEN,@OKC,2,103,20,17,98,101,-2%,21,16,13,40,36,35,34.5,29.8,21.7,38.0,34.5,29.3,4.8,40.5,30.8,5.0
Taj Gibson,,,PF/C,6100,MIN,POR,1,106,14,15,99,102,-5%,13,10,9,32,35,34,30.9,27.7,18.7,36.7,35.0,27.5,4.5,33.9,17.5,2.9
Goran Dragic,,O,PG,6100,MIA,@ATL,1,100,25,16,100,108,1%,11,13,14,28,28,31,27.5,29.9,21.8,37.9,0.0,0.0,0.0,0,0.0,0.0
Kentavious Caldwell-Pope,3,P,SG,6000,LAL,GSW,3,106,17,13,103,101,-4%,16,15,12,35,37,35,29.6,28.7,20.5,36.9,34.0,26.4,4.4,41,34.0,5.7
Jayson Tatum,,,SF/PF,6000,BOS,@IND,1,105,17,18,100,106,-5%,10,8,9,30,29,31,24.4,27.2,19.5,34.9,30.5,25.2,4.2,30.9,31.8,5.3
Thaddeus Young,1,,SF/PF,5900,IND,BOS,0,102,17,16,98,101,-1%,8,10,12,34,37,34,29.9,28.9,21.5,36.3,34.5,28.0,4.7,30.6,24.8,4.2
Jaylen Brown,,,SG/SF,5900,BOS,@IND,1,105,20,14,100,106,-3%,9,10,12,33,32,32,25.3,27.6,20.6,34.7,33.0,26.1,4.4,27.3,20.8,3.5
Nikola Mirotic,7,,PF/C,5900,CHI,PHI,2,104,,,103,104,-2%,17,13,13,32,26,26,31.4,31.4,18.5,44.4,23.5,25.7,4.4,26.3,47.3,8.0
Courtney Lee,3,,SG/SF,5800,NYK,@CHA,1,99,17,16,101,104,2%,15,15,11,34,35,33,31.6,26.7,19.0,34.4,34.5,27.3,4.7,24.2,6.0,1.0
Kent Bazemore,1,,SG/SF,5800,ATL,MIA,2,102,22,15,98,104,-2%,13,11,11,28,28,29,35.1,28.8,19.4,38.1,28.5,25.4,4.4,32.4,46.8,8.1
Taurean Prince,1,,SG/SF,5800,ATL,MIA,2,102,19,13,98,104,-8%,11,10,11,30,32,31,29.1,26.2,17.2,35.2,31.0,24.9,4.3,36.6,44.8,7.7
Dario Saric,22,,PF/C,5800,PHI,@CHI,2,106,18,12,99,107,3%,13,14,11,45,37,30,33.1,25.8,15.8,35.8,35.5,33.8,5.8,31.4,43.0,7.4
Rudy Gay,,,SF/PF,5700,SAS,LAC,1,106,23,19,99,107,4%,7,9,10,23,27,24,26.2,25.4,18.0,32.8,26.0,25.3,4.4,26.1,14.8,2.6
Jamal Murray,6,,PG/SG,5700,DEN,@OKC,2,103,24,16,98,101,-6%,16,13,12,37,30,28,30.9,24.7,12.3,37.0,33.5,29.2,5.1,25.2,15.0,2.6
Nicolas Batum,5,,SG/SF,5700,CHA,NYK,1,107,19,12,99,105,-3%,12,10,10,38,34,32,27.3,26.7,17.8,35.6,35.5,31.8,5.6,31.1,27.0,4.7
Danilo Gallinari,,O,SF/PF,5700,LAC,@SAS,1,94,21,11,96,102,-4%,16,13,13,31,32,34,26.3,26.2,20.5,31.9,0.0,0.0,0.0,0,0.0,0.0
Austin Rivers,5,,PG/SG,5600,LAC,@SAS,1,94,21,12,96,102,-4%,15,15,13,34,34,34,31.1,26.2,16.8,35.5,35.5,28.7,5.1,32.9,21.8,3.9
JJ Redick,6,,SG/SF,5600,PHI,@CHI,2,106,20,14,99,107,8%,17,15,13,43,38,34,30.6,27.7,19.3,36.1,34.5,29.1,5.2,35.2,20.5,3.7
Kyle Kuzma,3,,SF/PF,5600,LAL,GSW,3,106,21,16,103,101,-2%,17,13,13,30,28,30,29.6,28.3,19.2,37.4,28.0,24.9,4.4,39.9,40.0,7.1
Darren Collison,,,PG,5500,IND,BOS,0,102,18,17,98,101,-8%,9,8,9,33,28,31,28.6,28.7,17.7,39.7,31.0,25.9,4.7,24,25.0,4.5
Dion Waiters,7,,SG/SF,5500,MIA,@ATL,1,100,25,11,100,108,-6%,13,12,14,32,30,31,21.9,25.1,15.5,34.8,34.0,30.8,5.6,35.9,35.3,6.4
John Collins,1,,PF/C,5400,ATL,MIA,2,102,19,21,98,104,-5%,6,7,8,22,23,23,23.5,24.6,15.4,33.8,25.5,26.5,4.9,17.6,17.5,3.2
Jordan Clarkson,,,PG/SG,5300,LAL,GSW,3,106,27,19,103,101,-1%,12,11,12,23,22,23,21.8,24.0,14.4,33.6,24.0,23.8,4.5,18.9,7.5,1.4
Derrick Favors,,O,PF/C,5300,UTA,@HOU,1,103,18,19,102,102,-9%,7,7,9,29,26,28,19.6,26.2,15.1,37.3,0.0,0.0,0.0,0,0.0,0.0
Rodney Hood,4,,SG/SF,5300,UTA,@HOU,1,103,26,16,102,102,6%,12,13,15,28,27,29,26.4,26.6,18.5,34.7,28.5,26.8,5.1,31,42.3,8.0
Julius Randle,3,,PF/C,5200,LAL,GSW,3,106,23,17,103,101,-2%,10,9,9,25,24,23,23.0,24.7,17.5,31.9,24.0,25.0,4.8,30.8,34.3,6.6
Dewayne Dedmon,,O,C,5200,ATL,MIA,2,102,17,18,98,104,-1%,10,8,8,24,25,25,24.1,25.3,15.2,35.5,0.0,0.0,0.0,0,0.0,0.0
Kyle Anderson,,O,PG/SF,5200,SAS,LAC,1,106,15,17,99,107,4%,4,6,7,23,28,27,24.9,24.5,16.6,32.3,0.0,0.0,0.0,0,0.0,0.0
Lauri Markkanen,3,,PF,5200,CHI,PHI,2,104,21,14,103,104,-2%,15,14,13,32,31,31,28.5,30.6,23.1,38.1,29.0,27.0,5.2,25.5,26.0,5.0
Ersan Ilyasova,,,SF/PF,5100,ATL,MIA,2,102,17,16,98,104,-5%,11,11,9,29,28,25,27.9,22.3,13.1,31.5,27.5,23.3,4.6,31.6,19.8,3.9
Ricky Rubio,,,PG,5100,UTA,@HOU,1,103,23,13,102,102,-11%,12,10,10,29,30,29,24.6,26.8,16.6,37.0,28.0,25.3,5.0,36.4,27.8,5.5
Greg Monroe,2,,PF/C,5100,PHO,@DAL,1,101,22,20,97,106,1%,9,7,8,26,25,22,29.4,24.5,13.0,36.1,21.5,23.8,4.7,0,0.0,0.0
Marcus Smart,,,SG/SF,5100,BOS,@IND,1,105,20,9,100,106,-2%,10,9,9,31,31,31,22.0,24.7,16.8,32.6,31.5,24.9,4.9,28.1,28.0,5.5
Pau Gasol,,,PF/C,5100,SAS,LAC,1,106,19,19,99,107,-1%,4,8,8,20,23,25,23.9,27.7,18.0,37.4,23.5,24.4,4.8,22,30.5,6.0
Yogi Ferrell,12,,PG/SG,5000,DAL,PHO,1,108,16,11,104,109,14%,13,11,8,31,31,29,26.5,19.1,10.5,27.7,35.0,26.0,5.2,42.5,27.0,5.4
Domantas Sabonis,,,PF/C,5000,IND,BOS,0,102,21,19,98,101,-4%,10,8,8,19,20,24,22.5,26.2,17.3,35.1,19.5,18.6,3.7,29.5,29.8,6.0
Kelly Olynyk,16,,PF/C,5000,MIA,@ATL,1,100,19,15,100,108,8%,10,8,7,30,27,22,21.7,21.1,12.2,29.9,32.5,30.6,6.1,28.5,23.8,4.8
Danny Green,,O,SG/SF,5000,SAS,LAC,1,106,16,11,99,107,11%,5,6,9,22,25,28,19.0,21.4,11.2,31.5,0.0,0.0,0.0,0,0.0,0.0
Dennis Smith Jr.,1,O,PG/SG,5000,DAL,PHO,1,108,29,12,104,109,14%,16,14,15,28,27,29,24.6,28.0,20.2,35.7,0.0,0.0,0.0,0,0.0,0.0
Alex Len,,,PF/C,4900,PHO,@DAL,1,101,16,20,97,106,1%,7,6,6,23,21,22,30.9,24.9,14.2,35.6,0.0,0.0,0.0,27.9,39.0,8.0
Milos Teodosic,6,,PG/SG,4900,LAC,@SAS,1,94,,,96,102,-4%,12,9,9,27,21,21,20.9,20.9,12.4,29.4,30.0,26.6,5.4,27.6,19.8,4.0
Justin Holiday,1,,SG/SF,4900,CHI,PHI,2,104,19,12,103,104,4%,9,10,13,31,31,34,25.2,27.0,18.7,35.2,28.5,22.7,4.6,37.8,35.0,7.1
Joe Ingles,2,,SG/SF,4900,UTA,@HOU,1,103,16,14,102,102,7%,7,8,8,36,33,31,26.6,25.6,19.3,31.9,32.0,26.8,5.5,37.5,26.8,5.5
Trevor Ariza,2,,SG/SF,4800,HOU,UTA,1,115,13,12,97,102,-7%,13,10,9,42,38,35,24.4,24.4,18.1,30.7,37.5,25.3,5.3,41.2,25.5,5.3
Robin Lopez,1,,C,4800,CHI,PHI,2,104,20,15,103,104,1%,17,12,12,33,33,30,26.3,25.0,18.1,31.9,30.0,24.6,5.1,21.8,13.8,2.9
Jeremy Lamb,,,SG/SF,4800,CHA,NYK,1,107,23,17,99,105,-3%,11,11,12,22,24,28,16.4,27.1,17.8,36.4,23.5,21.2,4.4,29.8,27.5,5.7
Al-Farouq Aminu,,,SF/PF,4800,POR,@MIN,1,102,13,13,98,108,-6%,8,8,8,26,30,30,22.4,23.8,13.7,33.9,30.0,22.5,4.7,35.7,23.5,4.9
Josh Richardson,18,,SG/SF,4800,MIA,@ATL,1,100,16,10,100,108,14%,12,10,10,35,34,33,27.8,22.4,13.0,31.7,36.5,27.1,5.6,40.7,45.0,9.4
Eric Gordon,,,SG,4700,HOU,UTA,1,115,24,14,97,102,-12%,10,10,14,29,30,31,21.6,26.7,18.0,35.5,29.5,23.3,5.0,35.6,40.0,8.5
Zach LaVine,,O,PG/SG,4700,CHI,PHI,2,104,,,103,104,5%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Brook Lopez,,,C,4700,LAL,GSW,3,106,24,17,103,101,3%,12,10,11,23,21,23,21.1,25.1,13.4,36.8,20.5,21.1,4.5,10.8,14.3,3.0
Bobby Portis,3,,PF,4700,CHI,PHI,2,104,24,22,103,104,-2%,13,10,10,26,21,22,26.9,25.2,15.7,34.8,16.0,16.6,3.5,22.4,32.5,6.9
Wesley Matthews,11,,SG/SF,4700,DAL,PHO,1,108,17,10,104,109,4%,12,14,11,34,36,35,25.9,23.1,13.0,33.2,35.5,26.8,5.7,36.8,28.3,6.0
Michael Beasley,17,,SF/PF,4600,NYK,@CHA,1,99,27,15,101,104,5%,17,11,8,29,21,17,21.9,16.0,4.5,27.6,31.0,29.9,6.5,31.3,38.8,8.4
Dirk Nowitzki,8,,PF/C,4600,DAL,PHO,1,108,19,16,104,109,15%,13,10,10,26,26,25,23.4,23.6,16.6,30.7,25.5,25.2,5.5,25,15.5,3.4
Marcus Morris,,O,SF/PF,4600,BOS,@IND,1,105,22,15,100,106,7%,8,10,11,25,25,25,21.9,23.7,18.0,29.4,0.0,0.0,0.0,0,0.0,0.0
Trey Lyles,1,,SF/PF,4600,DEN,@OKC,2,103,18,19,98,101,2%,9,10,5,32,28,16,26.8,15.2,3.5,27.0,26.0,21.3,4.6,25.4,29.3,6.4
Michael Kidd-Gilchrist,1,,SF,4500,CHA,NYK,1,107,15,14,99,105,3%,8,9,9,28,29,29,26.7,21.9,13.5,30.2,28.0,21.4,4.8,33.8,35.5,7.9
Wilson Chandler,,,SF/PF,4500,DEN,@OKC,2,103,15,11,98,101,-9%,10,10,8,31,30,30,23.9,20.4,12.0,28.8,27.5,19.9,4.4,35.7,29.0,6.4
Bojan Bogdanovic,,,SG/SF,4500,IND,BOS,0,102,17,13,98,101,-15%,10,10,11,28,32,32,16.7,22.3,13.5,31.1,32.0,21.7,4.8,28.9,20.0,4.4
Alec Burks,,,PG/SG,4500,UTA,@HOU,1,103,22,16,102,102,6%,7,10,8,15,22,20,21.5,18.5,6.7,30.3,17.0,15.0,3.3,15.7,12.5,2.8
Jordan Bell,24,,PF/C,4500,GSW,@LAL,3,112,14,22,105,103,6%,6,3,3,25,19,12,17.8,13.3,4.0,22.6,24.0,26.9,6.0,23.6,17.8,4.0
Jarrett Jack,,,PG,4500,NYK,@CHA,1,99,16,11,101,104,3%,7,7,6,29,28,26,24.5,20.6,12.5,28.7,26.0,20.9,4.6,24.6,22.8,5.1
Larry Nance Jr.,,,SF/PF,4500,LAL,GSW,3,106,15,18,103,101,-2%,6,7,7,23,23,24,22.9,23.7,14.3,33.1,22.5,21.0,4.7,20.5,16.5,3.7
Terry Rozier,,,PG/SG,4400,BOS,@IND,1,105,18,14,100,106,-2%,6,8,9,20,22,23,17.3,20.5,11.5,29.5,21.0,17.6,4.0,23.2,17.5,4.0
Marvin Williams,,,SF/PF,4400,CHA,NYK,1,107,13,13,99,105,-7%,7,8,7,26,28,27,18.6,20.1,12.2,28.0,28.5,20.8,4.7,18.9,19.8,4.5
Denzel Valentine,,,SG/SF,4400,CHI,PHI,2,104,16,10,103,104,4%,6,6,9,27,25,29,13.3,22.0,12.5,31.5,26.5,19.9,4.5,21.7,14.5,3.3
Kenneth Faried,,,PF/C,4400,DEN,@OKC,2,103,17,19,98,101,2%,4,5,5,11,22,16,21.4,15.6,3.7,27.5,0.0,0.0,0.0,0,0.0,0.0
Tyler Johnson,16,,PG/SG,4400,MIA,@ATL,1,100,18,12,100,108,-6%,8,10,9,25,28,27,25.6,20.6,12.5,28.7,34.5,28.4,6.5,39.8,27.8,6.3
Tyson Chandler,6,,C,4300,PHO,@DAL,1,101,10,15,97,106,1%,2,4,4,25,28,26,26.8,22.4,13.9,31.0,25.5,23.4,5.4,19.9,20.8,4.8
Dejounte Murray,,,PG,4300,SAS,LAC,1,106,21,13,99,107,-3%,10,6,6,21,15,18,16.4,17.1,4.4,29.8,0.0,0.0,0.0,19.9,20.0,4.7
Trevor Booker,,O,PF/C,4300,PHI,@CHI,2,106,21,18,99,107,3%,6,7,8,17,19,22,24.9,23.8,14.5,33.0,0.0,0.0,0.0,0,0.0,0.0
Lance Stephenson,,,SG/SF,4300,IND,BOS,0,102,19,12,98,101,-10%,8,8,7,22,25,22,23.4,19.6,11.4,27.8,22.0,19.0,4.4,27.8,23.8,5.5
Patty Mills,,,PG,4300,SAS,LAC,1,106,19,13,99,107,-3%,7,8,8,22,24,26,18.9,19.8,12.5,27.2,23.0,17.8,4.1,22.6,15.8,3.7
Ryan Anderson,1,,PF/C,4200,HOU,UTA,1,115,14,13,97,102,-1%,6,6,9,27,24,29,14.7,22.3,13.2,31.5,30.0,21.2,5.0,18.7,9.5,2.3
Andre Iguodala,6,,SG/SF,4200,GSW,@LAL,3,112,11,11,105,103,-8%,6,6,5,31,29,27,21.9,18.1,12.9,23.4,29.5,22.3,5.3,36.6,29.0,6.9
Tyler Ulis,3,,PG,4200,PHO,@DAL,1,101,19,10,97,106,1%,8,8,8,25,27,24,18.9,18.6,10.3,26.9,27.5,21.8,5.2,22.6,16.5,3.9
Frank Ntilikina,1,,PG/SG,4200,NYK,@CHA,1,99,19,8,101,104,3%,6,7,6,20,23,21,21.0,16.2,7.7,24.7,24.0,18.8,4.5,23.4,18.0,4.3
T.J. McConnell,,,PG,4200,PHI,@CHI,2,106,15,13,99,107,4%,3,4,5,21,21,24,13.2,20.3,9.0,31.6,24.0,19.9,4.7,31.1,27.5,6.5
David Nwaba,9,,PG/SG,4200,CHI,PHI,2,104,13,16,103,104,5%,6,7,5,32,31,24,25.6,20.5,11.7,29.3,28.5,23.4,5.6,26.2,14.3,3.4
Mike James,,,PG,4200,PHO,@DAL,1,101,25,15,97,106,1%,11,11,10,19,20,22,21.6,22.6,13.6,31.5,0.0,0.0,0.0,9.3,4.8,1.1
Tony Parker,1,,PG,4200,SAS,LAC,1,106,,,99,107,-3%,7,7,7,20,20,19,18.6,17.3,10.2,24.4,23.0,18.5,4.4,22.8,29.5,7.0
Jerian Grant,,,PG/SG,4100,CHI,PHI,2,104,19,15,103,104,5%,5,4,7,19,18,24,19.5,21.0,11.5,30.5,15.0,13.5,3.3,13.9,16.5,4.0
Omri Casspi,15,,SF/PF,4100,GSW,@LAL,3,112,15,17,105,103,-8%,8,4,4,28,18,15,17.8,15.0,5.3,24.8,27.5,22.9,5.6,25.6,34.0,8.3
Richaun Holmes,10,,PF/C,4100,PHI,@CHI,2,106,17,18,99,107,3%,7,9,5,22,22,16,24.6,15.9,6.0,25.8,23.5,24.6,6.0,22.7,28.3,6.9
Bam Adebayo,7,,PF/C,4100,MIA,@ATL,1,100,13,17,100,108,8%,7,5,4,25,25,18,20.2,14.6,4.9,24.3,29.5,24.9,6.1,30.5,31.0,7.6
Aron Baynes,,,C,4100,BOS,@IND,1,105,16,14,100,106,10%,6,7,5,22,23,18,18.3,15.4,7.9,22.9,19.0,15.9,3.9,21.7,7.8,1.9
Tyler Cavanaugh,,,PF,4100,ATL,MIA,2,102,15,17,98,104,-5%,6,7,4,18,22,14,21.9,12.1,2.5,21.8,0.0,0.0,0.0,0,0.0,0.0
Seth Curry,,O,PG/SG,4000,DAL,PHO,1,108,,,104,109,4%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Troy Daniels,,,SG,4000,PHO,@DAL,1,101,15,12,97,106,-6%,12,10,6,30,28,17,21.4,11.3,2.0,20.5,28.0,19.3,4.8,19,17.5,4.4
Kyle O'Quinn,1,,PF/C,4000,NYK,@CHA,1,99,18,19,101,104,-6%,6,5,5,23,18,17,20.5,19.2,9.1,29.4,21.0,23.1,5.8,15.7,19.8,5.0
Mason Plumlee,0,,PF/C,4000,DEN,@OKC,2,103,17,15,98,101,-5%,9,7,5,31,26,19,26.9,18.4,10.1,26.8,23.5,21.4,5.3,22.8,23.8,6.0
Cory Joseph,,,PG,4000,IND,BOS,0,102,15,11,98,101,-8%,6,6,7,28,26,25,15.8,18.0,9.8,26.1,24.0,16.5,4.1,28.2,15.3,3.8
Manu Ginobili,,,SG/SF,4000,SAS,LAC,1,106,21,10,99,107,11%,7,7,7,25,25,21,18.9,16.3,8.5,24.1,23.0,18.3,4.6,19.3,25.3,6.3
Marco Belinelli,,,SG,3900,ATL,MIA,2,102,20,15,98,104,-2%,10,10,10,21,24,25,18.1,21.0,12.8,29.2,21.0,16.3,4.2,7.3,7.8,2.0
