Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Chris Paul,5,,PG/SG,8100,HOU,IND,1,118,22,25,101,106,-1%,10,10,10,31,27,28,38.6,38.2,30.9,45.5,31.5,42.5,5.2,29.6,31.0,3.8
LaMarcus Aldridge,8,,PF/C,8100,SAS,MEM,1,102,27,26,97,103,0%,16,17,17,36,35,34,39.6,40.6,30.6,50.5,34.5,38.6,4.8,36.8,53.0,6.5
Hassan Whiteside,,O,C,8000,MIA,@NYK,0,102,21,26,99,106,-7%,11,9,11,20,23,27,29.6,37.0,24.1,49.8,0.0,0.0,0.0,0,0.0,0.0
DeMar DeRozan,8,,SG/SF,7900,TOR,CHA,3,106,29,21,101,104,0%,11,16,18,33,34,35,34.5,38.6,28.7,48.4,34.5,37.0,4.7,35.4,43.5,5.5
Kyle Lowry,7,,PG,7800,TOR,CHA,3,106,22,20,101,104,-4%,11,12,12,34,34,33,46.3,38.9,28.0,49.8,35.0,38.6,4.9,36.7,55.8,7.2
Devin Booker,8,,SG/SF,7700,PHO,@DET,0,103,28,18,98,104,-8%,18,20,19,33,34,34,36.8,37.9,25.8,50.0,34.0,34.2,4.4,27.2,26.5,3.4
Goran Dragic,7,,PG,7600,MIA,@NYK,0,102,25,18,99,106,10%,13,12,15,33,32,34,31.6,33.0,26.7,39.4,32.0,33.3,4.4,23.3,13.0,1.7
Kemba Walker,,O,PG,7500,CHA,@TOR,3,99,27,22,100,103,-10%,17,17,17,34,36,35,34.1,38.3,27.0,49.6,0.0,0.0,0.0,0,0.0,0.0
Jimmy Butler,3,,SG,7400,MIN,@NOR,0,105,22,17,103,105,2%,18,17,14,38,36,36,37.0,35.1,25.3,44.9,37.0,40.0,5.4,33,30.0,4.1
Clint Capela,10,,C,7400,HOU,IND,1,118,18,26,101,106,10%,10,10,9,29,25,26,33.2,34.4,23.6,45.3,27.5,34.6,4.7,28.1,44.3,6.0
Klay Thompson,7,,SG,7400,GSW,@LAL,1,120,23,18,106,102,5%,20,17,16,34,31,33,36.5,33.5,25.5,41.5,34.0,35.0,4.7,38.7,28.8,3.9
Nikola Vucevic,3,,C,7300,ORL,OKC,1,104,23,19,99,99,-3%,16,15,14,35,31,30,38.0,35.9,24.5,47.2,31.5,35.9,4.9,30.9,34.3,4.7
Draymond Green,3,,PF/C,7300,GSW,@LAL,1,120,17,16,106,102,4%,10,8,8,33,34,32,32.3,34.6,27.5,41.7,33.0,37.0,5.1,38.3,50.3,6.9
D'Angelo Russell,,O,PG,7200,BKN,@DAL,1,102,35,20,98,107,5%,18,17,18,31,30,29,37.6,38.1,30.1,46.0,0.0,0.0,0.0,0,0.0,0.0
Dwight Howard,8,,C,7100,CHA,@TOR,3,99,24,18,100,103,-3%,14,11,10,34,31,30,42.5,36.1,24.4,47.8,29.5,34.2,4.8,30.7,42.0,5.9
T.J. Warren,8,,SF/PF,7100,PHO,@DET,0,103,23,19,98,104,7%,17,18,16,39,37,32,35.1,32.3,20.1,44.5,35.0,33.2,4.7,22.9,11.0,1.5
Carmelo Anthony,4,,SF/PF,7000,OKC,@ORL,3,110,26,17,103,108,1%,18,18,17,32,33,33,33.1,34.5,28.8,40.3,34.0,34.3,4.9,34.2,30.8,4.4
Aaron Gordon,7,,SF/PF,7000,ORL,OKC,1,104,20,20,99,99,0%,10,12,12,37,34,33,35.5,34.9,24.9,44.9,34.5,33.3,4.8,44,78.8,11.3
Andrew Wiggins,4,,SF/PF,7000,MIN,@NOR,0,105,23,15,103,105,10%,17,15,16,39,39,37,28.8,29.9,22.3,37.4,37.5,31.4,4.5,36.5,48.0,6.9
Spencer Dinwiddie,7,,PG/SG,6900,BKN,@DAL,1,102,22,18,98,107,5%,12,13,10,32,31,26,33.3,27.7,16.0,39.3,32.5,33.6,4.9,33,34.3,5.0
Lonzo Ball,6,,PG,6800,LAL,GSW,1,108,19,10,104,101,-4%,8,10,11,32,35,34,36.3,33.9,19.6,48.2,33.5,33.5,4.9,43.3,36.5,5.4
Otto Porter,7,,SF/PF,6700,WAS,@PHI,0,102,17,21,105,103,2%,17,13,12,35,34,34,33.3,33.6,22.0,45.1,33.0,31.9,4.8,25.2,21.0,3.1
Jeff Teague,1,O,PG,6600,MIN,@NOR,0,105,23,16,103,105,1%,15,12,12,36,36,34,34.5,33.6,22.2,44.9,0.0,0.0,0.0,0,0.0,0.0
Tyreke Evans,9,,SG/SF,6600,MEM,@SAS,2,93,26,22,97,101,-2%,15,14,13,30,29,28,30.1,32.1,23.3,40.9,33.0,33.0,5.0,30.7,32.8,5.0
Jrue Holiday,2,,PG/SG,6500,NOR,MIN,3,111,21,14,100,108,2%,17,14,13,34,32,36,29.4,31.6,21.9,41.2,34.5,31.3,4.8,38.1,42.8,6.6
Tim Hardaway Jr.,5,,SG/SF,6500,NYK,MIA,1,104,23,16,99,103,-7%,15,17,16,38,35,35,35.9,33.0,18.3,47.7,36.5,32.7,5.0,29.4,16.5,2.5
Mike Conley,,O,PG,6500,MEM,@SAS,2,93,26,16,97,101,-15%,12,15,14,30,31,31,27.4,28.8,20.0,37.6,0.0,0.0,0.0,0,0.0,0.0
Tobias Harris,7,,SF/PF,6500,DET,PHO,1,114,22,19,106,109,6%,16,15,16,34,33,34,31.7,32.0,22.1,41.8,33.5,33.8,5.2,26.8,31.3,4.8
Dion Waiters,4,,SG/SF,6400,MIA,@NYK,0,102,26,11,99,106,2%,15,16,15,30,30,32,24.1,26.3,16.7,35.9,31.5,29.8,4.7,29.9,27.3,4.3
Myles Turner,2,,C,6300,IND,@HOU,1,106,20,17,102,102,2%,11,11,11,31,30,29,29.8,30.5,20.4,40.7,31.0,32.3,5.1,31.3,36.5,5.8
Pau Gasol,4,,PF/C,6200,SAS,MEM,1,102,20,22,97,103,-3%,14,10,9,30,27,26,32.9,30.0,21.2,38.9,26.0,29.0,4.7,28.9,19.0,3.1
Robert Covington,7,,SF/PF,6200,PHI,WAS,1,109,18,16,100,104,-6%,9,11,11,28,32,32,28.1,31.7,21.8,41.7,32.5,30.4,4.9,33.9,28.5,4.6
Avery Bradley,5,,PG/SG,6100,DET,PHO,1,114,24,13,106,109,1%,14,13,15,34,33,33,22.1,27.1,19.4,34.8,33.0,28.5,4.7,28.2,26.0,4.3
Harrison Barnes,16,,SF/PF,6100,DAL,BKN,1,108,23,15,106,108,-3%,13,15,16,34,35,35,33.8,32.3,24.5,40.0,36.0,35.1,5.8,36.3,39.5,6.5
James Johnson,6,,PF,6100,MIA,@NYK,0,102,20,17,99,106,-11%,10,8,9,30,27,29,25.4,27.7,15.9,39.4,29.0,28.2,4.6,18.6,17.5,2.9
Darren Collison,,,PG,6000,IND,@HOU,1,106,18,17,102,102,-8%,9,10,10,29,32,32,28.8,29.4,17.5,41.3,31.5,26.7,4.5,32.2,21.5,3.6
Brandon Ingram,8,,SG/SF,6000,LAL,GSW,1,108,20,12,104,101,7%,11,14,12,36,35,34,35.8,28.7,18.6,38.8,34.5,29.9,5.0,44,50.3,8.4
Rondae Hollis-Jefferson,,O,SF/PF,6000,BKN,@DAL,1,102,20,18,98,107,11%,12,12,10,27,29,28,29.1,27.7,18.1,37.4,0.0,0.0,0.0,0,0.0,0.0
Kyle Kuzma,,O,SF/PF,6000,LAL,GSW,1,108,20,16,104,101,2%,12,15,13,28,32,31,30.1,27.9,19.7,36.2,0.0,0.0,0.0,0,0.0,0.0
Elfrid Payton,4,,PG,5900,ORL,OKC,1,104,23,16,99,99,-9%,13,10,9,28,28,26,31.6,27.4,15.3,39.5,29.0,30.9,5.2,30.9,43.3,7.3
Taj Gibson,3,,PF/C,5900,MIN,@NOR,0,105,14,15,103,105,4%,13,9,8,39,37,32,30.4,26.2,16.5,35.8,37.0,28.6,4.8,37.9,31.0,5.3
Reggie Jackson,5,,PG,5900,DET,PHO,1,114,26,20,106,109,17%,10,10,12,27,27,28,26.9,30.3,24.4,36.3,28.5,30.2,5.1,21.9,34.8,5.9
Kentavious Caldwell-Pope,8,,SG,5800,LAL,GSW,1,108,17,13,104,101,-5%,20,15,12,36,37,35,36.5,28.4,19.7,37.1,35.5,28.9,5.0,41.5,31.8,5.5
Enes Kanter,4,,PF/C,5800,NYK,MIA,1,104,19,24,99,103,-1%,7,9,9,32,29,26,31.2,30.4,21.2,39.7,27.5,30.5,5.3,25.3,44.0,7.6
Nicolas Batum,9,,SG/SF,5800,CHA,@TOR,3,99,21,14,100,103,6%,7,9,10,18,24,25,19.8,22.1,10.5,33.7,30.5,30.4,5.2,32.6,19.8,3.4
DeMarre Carroll,7,,SF/PF,5800,BKN,@DAL,1,102,18,16,98,107,11%,10,10,11,30,31,30,30.3,29.2,21.8,36.5,32.5,27.9,4.8,33.9,33.3,5.7
Mario Chalmers,,O,PG,5700,MEM,@SAS,2,93,20,11,97,101,-15%,7,9,8,25,29,25,26.8,20.8,11.8,29.9,0.0,0.0,0.0,0,0.0,0.0
Evan Fournier,1,,SG/SF,5600,ORL,OKC,1,104,22,17,99,99,-11%,12,13,14,34,32,33,21.6,30.1,20.6,39.6,33.0,27.3,4.9,33,23.8,4.3
Dennis Smith Jr.,13,,PG/SG,5600,DAL,BKN,1,108,29,12,106,108,9%,16,15,15,29,27,29,24.3,28.9,20.9,36.8,28.0,30.5,5.4,25.3,16.0,2.9
Thaddeus Young,2,,SF/PF,5600,IND,@HOU,1,106,17,14,102,102,-12%,11,11,12,32,32,34,29.1,28.5,21.4,35.6,33.0,27.2,4.9,31.3,30.5,5.4
Domantas Sabonis,2,,PF/C,5500,IND,@HOU,1,106,21,20,102,102,2%,10,9,9,29,25,26,26.3,28.8,20.1,37.6,26.0,26.8,4.9,19.7,14.3,2.6
Jeremy Lamb,7,,SG/SF,5500,CHA,@TOR,3,99,24,18,100,103,6%,13,13,12,30,28,29,33.2,30.4,21.8,38.9,24.5,24.2,4.4,28.7,30.8,5.6
Steven Adams,11,,C,5500,OKC,@ORL,3,110,15,20,103,108,4%,9,9,8,32,32,31,25.9,28.5,18.7,38.3,33.5,29.5,5.4,28.1,20.0,3.6
Larry Nance Jr.,3,,SF/PF,5400,LAL,GSW,1,108,16,19,104,101,2%,6,5,7,25,25,24,24.9,25.7,16.0,35.3,29.5,29.0,5.4,22.4,22.5,4.2
Kyle Anderson,6,,PG/SF,5300,SAS,MEM,1,102,16,17,97,103,-20%,9,9,7,33,31,28,32.4,25.4,17.7,33.1,29.5,25.3,4.8,29.1,25.5,4.8
Marcin Gortat,3,,C,5200,WAS,@PHI,0,102,14,15,105,103,7%,7,8,8,24,31,31,27.9,26.1,16.6,35.7,27.0,23.8,4.6,20.5,12.0,2.3
J.J. Redick,2,,SG/SF,5200,PHI,WAS,1,109,19,13,100,104,-6%,17,14,13,35,34,34,27.6,27.5,18.7,36.3,33.5,27.0,5.2,30.3,15.5,3.0
Brook Lopez,,,C,5200,LAL,GSW,1,108,24,18,104,101,5%,7,10,12,17,22,24,24.5,26.6,13.8,39.5,24.5,26.5,5.1,16.9,11.8,2.3
Trevor Ariza,1,,SG/SF,5100,HOU,IND,1,118,13,12,101,106,-11%,12,10,10,30,32,35,24.4,24.9,17.7,32.1,31.5,24.1,4.7,26,24.0,4.7
Julius Randle,3,,PF/C,5100,LAL,GSW,1,108,23,17,104,101,2%,7,10,8,27,26,22,27.8,24.8,17.0,32.5,27.0,30.6,6.0,31.2,29.5,5.8
Dario Saric,6,,PF/C,5000,PHI,WAS,1,109,17,11,100,104,2%,11,11,10,32,30,28,28.3,22.4,12.6,32.2,28.0,24.2,4.8,32.2,39.0,7.8
Eric Gordon,2,,SG,5000,HOU,IND,1,118,26,15,101,106,-2%,14,12,16,27,28,32,17.8,28.9,19.8,38.0,28.0,24.1,4.8,26.4,16.8,3.4
Rajon Rondo,5,,PG,4900,NOR,MIN,3,111,18,11,100,108,2%,9,8,6,26,26,21,20.6,18.2,10.4,26.0,28.0,26.8,5.5,27,15.8,3.2
Trevor Booker,6,,PF/C,4900,BKN,@DAL,1,102,20,17,98,107,-7%,7,9,9,26,25,23,26.9,24.3,16.2,32.4,27.0,26.5,5.4,28.2,31.5,6.4
Allen Crabbe,,O,SG/SF,4900,BKN,@DAL,1,102,18,13,98,107,-2%,13,14,10,31,32,27,28.2,22.1,12.5,31.8,0.0,0.0,0.0,0,0.0,0.0
Rudy Gay,,P,SF/PF,4900,SAS,MEM,1,102,25,18,97,103,-20%,12,9,10,25,21,23,21.3,24.2,16.8,31.6,19.5,19.5,4.0,22,20.3,4.1
Dirk Nowitzki,7,,PF/C,4800,DAL,BKN,1,108,19,15,106,108,6%,9,10,10,24,27,25,29.1,23.0,15.0,31.0,25.5,26.4,5.5,26.1,21.3,4.4
Courtney Lee,6,,SG/SF,4800,NYK,MIA,1,104,16,15,99,103,1%,10,10,10,34,33,33,29.7,25.2,17.9,32.6,35.0,24.7,5.1,28.4,34.8,7.2
Markieff Morris,3,,SF/PF,4800,WAS,@PHI,0,102,19,11,105,103,-5%,8,9,9,25,27,23,17.3,18.4,11.5,25.2,28.5,24.7,5.1,17,9.5,2.0
Jordan Clarkson,4,,PG/SG,4800,LAL,GSW,1,108,28,20,104,101,-4%,14,11,12,26,22,22,20.9,23.9,14.9,32.8,24.5,24.0,5.0,35.5,41.0,8.5
Serge Ibaka,3,,PF/C,4700,TOR,CHA,3,106,18,14,101,104,6%,11,10,10,23,26,27,21.3,23.3,16.9,29.6,27.5,23.1,4.9,29.5,22.5,4.8
Mike James,,,PG,4700,PHO,@DET,0,103,24,14,98,104,-3%,14,11,10,24,22,24,22.9,23.1,13.7,32.5,20.0,19.5,4.1,15.9,22.0,4.7
Greg Monroe,1,,PF/C,4700,PHO,@DET,0,103,22,18,98,104,-1%,4,7,8,15,20,19,20.1,19.3,5.6,33.1,20.0,21.2,4.5,25,32.8,7.0
Bojan Bogdanovic,2,,SG/SF,4700,IND,@HOU,1,106,17,15,102,102,3%,13,14,11,34,35,31,27.6,23.6,14.4,32.9,33.5,25.2,5.4,31.4,19.3,4.1
Ryan Anderson,3,,PF/C,4700,HOU,IND,1,118,14,14,101,106,10%,8,9,9,26,29,31,21.9,22.6,15.2,29.9,25.5,19.8,4.2,31,34.3,7.3
T.J. McConnell,8,,PG,4600,PHI,WAS,1,109,16,14,100,104,-6%,10,7,6,32,29,25,27.2,22.3,11.1,33.6,24.5,21.8,4.7,15.8,7.5,1.6
J.J. Barea,5,,PG/SG,4600,DAL,BKN,1,108,27,18,106,108,9%,9,10,10,19,23,22,28.9,24.5,17.4,31.6,22.5,24.7,5.4,21.8,21.3,4.6
Caris LeVert,6,,SG/SF,4600,BKN,@DAL,1,102,21,11,98,107,-2%,12,10,10,29,26,26,25.8,22.5,17.1,27.9,29.0,25.1,5.5,27.9,31.0,6.7
Jonas Valanciunas,,,C,4600,TOR,CHA,3,106,20,19,101,104,-3%,7,7,7,17,17,20,18.1,21.3,9.9,32.7,18.0,18.2,4.0,22.4,20.3,4.4
Wesley Matthews,7,,SG/SF,4600,DAL,BKN,1,108,16,10,106,108,10%,11,11,11,34,36,35,27.9,24.1,13.5,34.7,35.5,25.9,5.6,36.1,15.3,3.3
Alex Len,,,PF/C,4500,PHO,@DET,0,103,15,18,98,104,-1%,8,8,6,25,25,23,31.9,24.8,14.8,34.8,19.0,18.7,4.2,16.6,11.3,2.5
Kyle O'Quinn,1,,PF/C,4500,NYK,MIA,1,104,19,18,99,103,-1%,9,5,5,26,20,17,23.3,19.9,8.3,31.4,15.5,17.5,3.9,13.9,19.8,4.4
Jonathon Simmons,7,,SG/SF,4500,ORL,OKC,1,104,23,15,99,99,-11%,13,11,11,29,26,25,19.1,21.8,13.7,30.0,30.5,23.2,5.2,33.1,8.0,1.8
Tyus Jones,2,,PG/SG,4500,MIN,@NOR,0,105,12,12,103,105,1%,8,5,3,39,27,17,23.9,12.5,2.0,22.9,34.5,25.4,5.6,41.6,38.5,8.6
Danny Green,1,,SG/SF,4500,SAS,MEM,1,102,17,13,97,103,-7%,7,10,10,32,32,30,29.1,24.9,15.2,34.6,30.0,21.9,4.9,27.9,17.0,3.8
JaMychal Green,5,,SF/PF,4400,MEM,@SAS,2,93,15,18,97,101,-5%,9,9,7,32,30,24,24.0,19.4,11.1,27.6,32.0,24.2,5.5,28.4,23.5,5.3
Josh Richardson,,,SG/SF,4400,MIA,@NYK,0,102,15,5,99,106,6%,7,8,9,26,30,33,13.7,19.3,10.2,28.3,29.5,19.6,4.5,30.3,26.3,6.0
Tim Frazier,1,,PG,4400,WAS,@PHI,0,102,16,10,105,103,3%,6,4,3,22,22,17,15.3,13.7,7.4,20.0,25.5,19.8,4.5,19.1,10.8,2.5
Tyson Chandler,,,C,4300,PHO,@DET,0,103,11,15,98,104,-1%,3,4,5,22,24,25,22.9,21.2,14.3,28.0,0.0,0.0,0.0,0,0.0,0.0
Tyler Johnson,2,,PG/SG,4300,MIA,@NYK,0,102,18,10,99,106,2%,7,7,9,27,26,27,18.1,19.3,11.0,27.6,26.5,21.1,4.9,29.4,24.3,5.7
Tyler Ulis,2,,PG,4300,PHO,@DET,0,103,20,9,98,104,-3%,8,8,8,26,26,23,21.4,18.3,10.9,25.7,26.0,21.0,4.9,22.9,23.0,5.3
Joe Harris,3,,SG/SF,4300,BKN,@DAL,1,102,16,14,98,107,-2%,11,9,8,33,27,23,21.9,18.1,10.5,25.7,31.5,22.9,5.3,30.2,19.5,4.5
Lance Stephenson,7,,SG/SF,4300,IND,@HOU,1,106,19,12,102,102,7%,10,7,7,30,26,21,26.2,19.2,10.1,28.3,23.5,21.3,5.0,25,24.5,5.7
Michael Carter-Williams,9,,PG,4200,CHA,@TOR,3,99,18,12,100,103,-10%,8,5,4,18,17,15,16.3,14.3,6.5,22.0,28.5,23.9,5.7,32.1,21.5,5.1
Patty Mills,2,,PG,4200,SAS,MEM,1,102,18,11,97,103,7%,8,8,9,26,29,26,21.3,19.5,11.2,27.8,27.5,21.3,5.1,27,26.3,6.3
Kelly Oubre Jr.,4,,SG/SF,4200,WAS,@PHI,0,102,16,13,105,103,2%,13,10,9,28,24,28,22.1,22.5,13.7,31.2,24.5,18.6,4.4,28.6,39.8,9.5
Kelly Olynyk,7,,PF/C,4200,MIA,@NYK,0,102,20,17,99,106,-7%,6,5,6,19,19,19,17.0,19.5,10.2,28.8,23.5,22.5,5.4,25.1,28.8,6.9
Jerami Grant,1,,SF/PF,4200,OKC,@ORL,3,110,16,15,103,108,10%,6,5,6,18,17,23,11.5,18.1,10.9,25.2,19.0,14.5,3.5,20,19.3,4.6
C.J. Miles,,P,SG/SF,4200,TOR,CHA,3,106,20,16,101,104,3%,11,10,8,21,20,19,22.7,17.3,9.3,25.4,20.0,16.4,3.9,17.2,11.0,2.6
Josh Jackson,,,SG/SF,4100,PHO,@DET,0,103,22,8,98,104,7%,13,8,9,23,21,22,18.1,18.0,11.0,25.1,16.5,13.6,3.3,31.6,35.3,8.6
Jarrett Jack,1,,PG,4100,NYK,MIA,1,104,15,10,99,103,-9%,9,8,6,27,29,27,23.7,19.3,11.4,27.1,29.5,21.7,5.3,24,17.8,4.3
Tony Parker,,,PG,4000,SAS,MEM,1,102,,,97,103,7%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,15.0,12.1,3.0,17.9,19.5,4.9
Justise Winslow,,,SF/PF,4000,MIA,@NYK,0,102,15,11,99,106,6%,8,6,7,20,22,23,18.1,18.1,11.1,25.1,21.0,15.3,3.8,16.5,16.8,4.2
Omri Casspi,,,SF/PF,4000,GSW,@LAL,1,120,15,17,106,102,-2%,8,8,4,28,23,14,21.1,14.0,5.3,22.6,0.0,0.0,0.0,0,0.0,0.0
Chandler Parsons,,O,SF/PF,4000,MEM,@SAS,2,93,17,17,97,101,-4%,7,8,6,18,22,20,18.2,16.9,9.7,24.1,0.0,0.0,0.0,0,0.0,0.0
Norman Powell,1,,SG/SF,4000,TOR,CHA,3,106,19,13,101,104,3%,14,10,9,29,25,25,19.9,19.2,11.7,26.6,24.0,18.3,4.6,17.1,15.5,3.9
Michael Kidd-Gilchrist,2,,SF,4000,CHA,@TOR,3,99,14,12,100,103,-5%,12,11,8,29,32,25,19.0,17.3,7.7,26.8,30.5,21.4,5.3,27.6,14.8,3.7
Stanley Johnson,6,,SG/SF,3900,DET,PHO,1,114,13,8,106,109,6%,9,9,8,32,31,30,17.2,17.2,9.8,24.6,31.0,20.5,5.3,21.9,12.8,3.3
Dillon Brooks,1,,SG/SF,3900,MEM,@SAS,2,93,14,9,97,101,-4%,7,7,8,29,31,30,13.9,18.1,9.6,26.7,33.0,19.3,4.9,33.2,13.0,3.3
Andre Iguodala,,,SG/SF,3900,GSW,@LAL,1,120,11,12,106,102,-2%,8,6,5,28,26,26,21.6,17.3,12.6,22.0,23.5,17.8,4.6,34.8,16.0,4.1
Seth Curry,,O,PG/SG,3900,DAL,BKN,1,108,,,106,108,10%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Wayne Ellington,,,SG/SF,3900,MIA,@NYK,0,102,16,16,99,106,2%,6,8,6,27,26,19,23.0,14.3,4.2,24.3,22.5,16.2,4.2,27.1,8.8,2.3
Dejounte Murray,,,PG,3800,SAS,MEM,1,102,21,13,97,103,7%,8,5,7,24,19,21,14.3,19.6,9.2,29.9,0.0,0.0,0.0,4.8,3.0,0.8
Marquese Chriss,,,PF/C,3800,PHO,@DET,0,103,15,10,98,104,0%,6,5,6,21,18,20,13.2,17.1,8.2,26.1,21.5,17.9,4.7,22.9,23.0,6.1
Pascal Siakam,15,,PF,3800,TOR,CHA,3,106,16,16,101,104,6%,8,8,7,26,30,22,25.6,19.8,12.3,27.3,28.0,23.1,6.1,18.5,15.0,3.9
Gorgui Dieng,,,PF/C,3800,MIN,@NOR,0,105,18,16,103,105,-5%,5,4,5,18,16,15,11.2,13.7,6.6,20.7,16.0,13.9,3.7,36.5,41.5,10.9
Frank Kaminsky,,,PF/C,3800,CHA,@TOR,3,99,19,12,100,103,-4%,9,9,10,25,22,25,20.1,20.3,12.3,28.4,20.0,15.8,4.2,27.6,30.8,8.1
Yogi Ferrell,,,PG/SG,3800,DAL,BKN,1,108,15,9,106,108,9%,5,6,7,22,27,29,12.2,17.2,9.5,24.9,23.5,15.2,4.0,21.7,17.8,4.7
Terrence Ross,,,SG/SF,3800,ORL,OKC,1,104,16,10,99,99,-5%,7,7,8,28,27,27,19.4,19.1,10.7,27.5,25.0,16.9,4.4,13.7,13.3,3.5
Glenn Robinson III,,O,SG/SF,3800,IND,@HOU,1,106,,,102,102,7%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Ish Smith,8,,PG,3800,DET,PHO,1,114,24,17,106,109,17%,10,8,9,21,19,20,17.5,18.9,13.1,24.7,19.5,20.0,5.3,20.7,28.3,7.4
Markelle Fultz,,O,PG/SG,3800,PHI,WAS,1,109,,,100,104,-6%,5,7,7,20,19,19,12.4,12.4,8.8,16.1,0.0,0.0,0.0,0,0.0,0.0
Bryn Forbes,,,PG/SG,3700,SAS,MEM,1,102,17,11,97,103,-7%,8,6,6,17,16,15,8.1,9.7,1.6,17.9,16.5,10.2,2.8,17.1,10.8,2.9
Marvin Williams,5,,SF/PF,3700,CHA,@TOR,3,99,13,14,100,103,-4%,8,8,7,30,28,27,21.9,19.9,12.2,27.6,28.0,20.4,5.5,20.4,15.3,4.1
Devin Harris,,,PG/SG,3700,DAL,BKN,1,108,22,14,106,108,9%,6,7,7,23,19,18,15.2,15.6,8.8,22.4,19.0,16.8,4.5,22.9,21.5,5.8
E'Twaun Moore,3,,SG/SF,3700,NOR,MIN,3,111,15,12,100,108,8%,9,9,10,27,27,31,17.6,20.3,13.2,27.5,27.0,17.9,4.8,26.7,11.0,3.0
Manu Ginobili,,,SG/SF,3700,SAS,MEM,1,102,22,10,97,103,-7%,7,6,7,18,19,20,10.9,15.0,7.3,22.6,18.0,15.0,4.1,23.6,10.3,2.8
