Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Kyle Lowry,11,,PG,8200,TOR,BKN,1,115,22,19,104,106,10%,13,14,13,35,35,34,37.0,38.9,28.1,49.7,35.0,41.9,5.1,31,53.5,6.5
Dwight Howard,7,,C,8100,CHA,MIA,1,104,25,18,98,105,-1%,17,16,11,32,34,31,45.1,37.2,24.6,49.9,31.5,38.4,4.7,33,38.5,4.8
John Wall,6,,PG,8000,WAS,LAC,1,110,30,21,99,107,-3%,21,17,16,34,35,34,35.0,41.3,31.5,51.2,30.5,36.8,4.6,29.6,36.0,4.5
Kyrie Irving,3,,PG,8000,BOS,UTA,1,101,30,26,98,102,2%,16,19,18,33,34,33,39.4,40.0,31.2,48.9,33.0,38.0,4.8,36.9,47.0,5.9
Marc Gasol,13,,C,7900,MEM,ATL,1,102,27,18,100,109,8%,15,15,16,36,37,35,33.9,40.0,29.8,50.2,34.5,39.4,5.0,32.7,31.0,3.9
LaMarcus Aldridge,5,,PF/C,7800,SAS,@HOU,2,103,27,25,102,102,-11%,21,19,18,37,35,34,37.3,40.1,30.6,49.6,34.5,36.0,4.6,26.6,28.5,3.7
Nikola Jokic,1,,C,7700,DEN,NOR,1,112,23,25,102,108,0%,7,11,12,21,28,30,36.5,41.1,26.8,55.3,23.5,32.6,4.2,22.2,34.3,4.5
Paul George,6,,SF,7700,OKC,@PHI,1,106,25,17,104,105,4%,14,16,17,34,37,38,33.9,39.4,27.0,51.9,35.5,36.3,4.7,45,39.3,5.1
Aaron Gordon,3,,SF/PF,7600,ORL,POR,1,102,20,20,99,103,-4%,14,15,13,37,37,34,34.0,36.6,23.1,50.1,32.5,33.2,4.4,24.8,25.0,3.3
Lou Williams,14,,PG/SG,7600,LAC,@WAS,1,99,28,21,99,104,1%,20,19,15,34,35,31,44.1,32.8,20.1,45.5,35.5,40.0,5.3,32.9,36.8,4.8
Blake Griffin,,O,PF/C,7500,LAC,@WAS,1,99,30,21,99,104,-1%,23,20,19,37,36,36,45.9,43.5,35.3,51.6,0.0,0.0,0.0,0,0.0,0.0
DeAndre Jordan,11,,C,7400,LAC,@WAS,1,99,13,20,99,104,-3%,11,10,7,35,34,33,44.0,34.5,22.9,46.2,34.0,38.6,5.2,33.8,37.5,5.1
Kemba Walker,4,,PG,7300,CHA,MIA,1,104,26,21,98,105,-7%,14,17,17,38,37,35,35.0,38.1,27.6,48.6,34.5,36.0,4.9,33.1,41.5,5.7
Khris Middleton,9,,SG/SF,7300,MIL,CHI,1,107,24,18,99,107,6%,16,14,16,37,38,37,38.1,36.2,23.7,48.8,36.5,36.1,4.9,42,53.5,7.3
Bradley Beal,13,,SG,7200,WAS,LAC,1,110,29,20,99,107,10%,24,25,20,38,38,36,43.3,38.0,27.1,49.0,36.0,37.0,5.1,37,47.8,6.6
Kawhi Leonard,0,,SF/PF,7100,SAS,@HOU,2,103,,,102,102,5%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20.0,26.5,3.7,16.8,26.0,3.7
Eric Bledsoe,8,,PG/SG,7100,MIL,CHI,1,107,27,19,99,107,5%,14,15,14,34,34,31,35.0,32.8,22.8,42.9,34.0,36.3,5.1,34.2,25.0,3.5
Tyreke Evans,3,,PG/SG,7000,MEM,ATL,1,102,27,21,100,109,-6%,21,17,14,37,33,30,35.7,33.3,21.3,45.2,32.0,35.4,5.1,29.9,32.5,4.6
Dennis Schroder,1,,PG,7000,ATL,@MEM,0,96,30,19,96,106,2%,11,17,17,28,32,32,33.1,34.8,27.2,42.5,31.5,32.4,4.6,36.9,47.3,6.8
Hassan Whiteside,,O,C,7000,MIA,@CHA,1,99,21,26,101,104,-5%,11,9,11,20,23,27,29.6,37.0,24.1,49.8,0.0,0.0,0.0,0,0.0,0.0
CJ McCollum,8,,PG/SG,6900,POR,@ORL,1,107,24,17,102,108,8%,15,18,18,38,37,37,32.3,33.5,25.9,41.1,36.0,34.4,5.0,37.2,30.0,4.3
Jrue Holiday,15,,PG/SG,6800,NOR,@DEN,1,110,22,16,100,108,5%,18,18,15,40,39,38,43.9,34.9,23.4,46.4,36.0,34.2,5.0,43.1,51.0,7.5
D'Angelo Russell,1,O,PG/SG,6800,BKN,@TOR,0,103,35,19,100,103,-10%,18,17,18,31,30,29,37.6,38.1,30.1,46.0,0.0,0.0,0.0,0,0.0,0.0
Jusuf Nurkic,1,,C,6700,POR,@ORL,1,107,28,15,102,108,4%,12,14,14,26,30,28,32.2,31.5,19.3,43.7,25.5,28.0,4.2,24.6,29.8,4.4
Al Horford,3,,PF/C,6600,BOS,UTA,1,101,19,20,98,102,-3%,15,12,11,33,34,33,36.5,35.7,27.6,43.9,33.0,31.7,4.8,34.4,44.5,6.7
Carmelo Anthony,3,,SF/PF,6600,OKC,@PHI,1,106,24,14,104,105,-1%,13,17,16,35,36,33,29.1,32.1,24.7,39.5,33.5,30.6,4.6,47.2,34.3,5.2
Steven Adams,7,,C,6600,OKC,@PHI,1,106,16,22,104,105,3%,11,11,9,32,34,32,34.5,30.3,21.1,39.6,33.5,30.0,4.5,51,23.3,3.5
Donovan Mitchell,3,,PG/SG,6600,UTA,@BOS,1,96,28,16,98,100,-11%,22,19,16,37,34,31,37.6,31.2,19.7,42.7,35.0,32.6,4.9,36.6,36.3,5.5
Will Barton,5,,SG/SF,6600,DEN,NOR,1,112,21,18,102,108,7%,12,15,12,40,40,32,39.4,31.7,19.9,43.4,30.0,30.2,4.6,32.2,36.0,5.5
Jonathon Simmons,5,,SG/SF,6600,ORL,POR,1,102,23,14,99,103,3%,21,17,12,36,36,28,33.4,23.8,14.2,33.5,35.0,28.3,4.3,33,31.3,4.7
Otto Porter Jr.,6,,SF/PF,6500,WAS,LAC,1,110,18,19,99,107,4%,12,11,12,31,32,33,29.4,31.6,19.5,43.8,32.5,29.9,4.6,3.1,3.3,0.5
Kris Dunn,7,,PG/SG,6500,CHI,@MIL,1,98,26,14,97,106,-9%,16,16,13,29,33,29,39.4,30.8,19.8,41.8,33.0,31.6,4.9,25,30.5,4.7
Paul Millsap,,O,PF/C,6500,DEN,NOR,1,112,24,18,102,108,3%,15,14,13,31,33,31,39.5,33.0,21.1,45.0,0.0,0.0,0.0,0,0.0,0.0
Myles Turner,4,,C,6400,IND,DET,1,106,19,18,98,105,-3%,13,11,11,38,33,30,32.4,31.2,21.8,40.5,33.5,33.6,5.3,34.3,41.0,6.4
Clint Capela,3,,C,6400,HOU,SAS,1,111,19,27,96,101,-4%,10,7,9,25,22,25,32.1,34.4,23.9,44.8,26.0,32.3,5.0,25.2,32.5,5.1
Gary Harris,15,,SG,6400,DEN,NOR,1,112,20,17,102,108,7%,18,17,13,34,35,34,35.3,29.6,21.4,37.8,34.5,31.1,4.9,42.6,35.0,5.5
Goran Dragic,2,,PG,6400,MIA,@CHA,1,99,25,17,101,104,3%,12,13,14,28,28,32,29.0,30.4,22.3,38.4,30.0,29.7,4.6,26.4,26.3,4.1
Rudy Gobert,1,,C,6400,UTA,@BOS,1,96,16,19,98,100,-4%,8,6,8,28,29,32,27.1,32.7,22.2,43.3,29.5,30.2,4.7,1.8,1.3,0.2
Spencer Dinwiddie,7,,PG/SG,6400,BKN,@TOR,0,103,22,18,100,103,-10%,16,12,11,34,30,27,35.5,30.0,18.3,41.6,33.0,33.4,5.2,22.2,15.5,2.4
Mike Conley,,O,PG,6300,MEM,ATL,1,102,26,16,100,109,1%,12,15,14,30,31,31,27.4,28.8,20.0,37.6,0.0,0.0,0.0,0,0.0,0.0
Tobias Harris,2,,SF/PF,6300,DET,@IND,0,101,21,18,100,106,-6%,9,12,15,30,34,34,26.7,30.6,21.3,39.9,33.5,30.0,4.8,28.1,20.3,3.2
Thaddeus Young,5,,SF/PF,6200,IND,DET,1,106,17,16,98,105,3%,12,12,12,39,36,34,34.0,29.5,22.5,36.5,34.5,29.8,4.8,37.6,28.5,4.6
Robert Covington,6,,SF/PF,6100,PHI,OKC,2,107,18,16,99,101,-9%,11,13,12,36,35,33,35.4,32.3,22.4,42.2,32.5,30.3,5.0,48.6,38.5,6.3
Serge Ibaka,8,,PF/C,6100,TOR,BKN,1,115,18,16,104,106,6%,14,13,11,34,31,29,34.9,26.3,18.6,33.9,31.5,30.9,5.1,28.3,33.0,5.4
Rajon Rondo,11,,PG,6100,NOR,@DEN,1,110,18,16,100,108,5%,9,8,7,30,30,27,37.7,29.0,15.9,42.1,29.0,28.8,4.7,28.8,27.0,4.4
Elfrid Payton,3,,PG,6000,ORL,POR,1,102,21,16,99,103,-8%,11,10,10,28,32,29,23.3,28.6,18.5,38.7,31.0,30.6,5.1,27.6,16.0,2.7
Evan Fournier,,O,SG/SF,6000,ORL,POR,1,102,22,17,99,103,3%,17,15,14,35,35,33,31.2,30.3,21.5,39.1,0.0,0.0,0.0,0,0.0,0.0
Taurean Prince,,,SG/SF,5900,ATL,@MEM,0,96,19,13,96,106,-21%,9,9,11,27,32,31,29.4,26.1,17.0,35.3,30.5,23.8,4.0,35.5,28.0,4.7
James Johnson,8,,SF/PF,5900,MIA,@CHA,1,99,20,15,101,104,0%,9,9,9,34,30,29,26.0,27.2,16.1,38.2,34.5,31.9,5.4,34.1,33.8,5.7
Nicolas Batum,2,,SG/SF,5800,CHA,MIA,1,104,19,11,98,105,-1%,7,9,10,27,34,31,27.6,25.7,16.7,34.7,32.5,28.2,4.9,36.9,27.3,4.7
Austin Rivers,,O,PG/SG,5800,LAC,@WAS,1,99,21,12,99,104,-3%,15,15,13,34,34,34,31.1,26.2,16.8,35.5,0.0,0.0,0.0,0,0.0,0.0
Rondae Hollis-Jefferson,6,,SF/PF,5800,BKN,@TOR,0,103,20,18,100,103,-9%,13,13,11,32,33,29,37.0,29.3,19.4,39.2,34.0,32.9,5.7,21.5,13.5,2.3
Danilo Gallinari,,O,SF/PF,5800,LAC,@WAS,1,99,21,11,99,104,-6%,16,13,13,31,32,34,26.3,26.2,20.5,31.9,0.0,0.0,0.0,0,0.0,0.0
Jayson Tatum,,,SF/PF,5800,BOS,UTA,1,101,17,17,98,102,-7%,8,9,9,29,31,31,27.0,27.1,19.9,34.3,30.5,24.3,4.2,26,15.0,2.6
Jaylen Brown,,,SG/SF,5700,BOS,UTA,1,101,20,15,98,102,-9%,12,11,12,31,31,32,26.6,28.0,20.9,35.2,32.0,25.0,4.4,32,24.5,4.3
Reggie Jackson,1,,PG,5700,DET,@IND,0,101,27,19,100,106,-1%,11,14,13,26,29,28,24.9,28.3,20.6,36.1,28.0,27.3,4.8,23.9,16.8,2.9
Rudy Gay,3,,SF/PF,5700,SAS,@HOU,2,103,24,20,102,102,5%,11,11,10,30,31,24,32.9,25.9,18.4,33.3,26.5,25.1,4.4,17.5,22.0,3.9
Darren Collison,,,PG,5700,IND,DET,1,106,18,17,98,105,-4%,7,9,9,25,28,31,27.9,28.6,17.2,40.0,30.5,26.7,4.7,31.1,25.3,4.4
Kent Bazemore,1,,SG/SF,5700,ATL,@MEM,0,96,22,14,96,106,-2%,12,10,10,26,29,29,31.8,28.4,19.1,37.6,28.0,23.6,4.1,33,39.8,7.0
Jamal Murray,11,,PG/SG,5600,DEN,NOR,1,112,24,16,102,108,5%,18,12,12,34,27,27,29.9,24.4,11.9,36.9,29.0,26.4,4.7,38.8,32.8,5.9
Dario Saric,4,,PF/C,5600,PHI,OKC,2,107,18,12,99,101,2%,13,13,11,34,33,30,31.4,26.2,16.8,35.5,31.5,28.1,5.0,49.3,36.0,6.4
Dion Waiters,4,,SG/SF,5500,MIA,@CHA,1,99,25,11,101,104,1%,12,11,14,31,29,31,18.9,24.9,14.9,34.9,31.0,26.5,4.8,33.6,29.0,5.3
Pau Gasol,1,,PF/C,5500,SAS,@HOU,2,103,19,20,102,102,2%,6,8,9,24,25,26,26.6,29.0,20.1,37.9,24.0,24.9,4.5,17.6,11.5,2.1
JJ Redick,4,,SG/SF,5500,PHI,OKC,2,107,20,14,99,101,-9%,15,14,13,35,35,34,29.9,27.9,19.7,36.2,33.0,25.8,4.7,50.5,33.8,6.1
John Collins,,,PF/C,5500,ATL,@MEM,0,96,19,20,96,106,2%,9,8,8,23,25,23,25.8,24.4,15.0,33.8,22.5,21.7,3.9,23.8,28.3,5.1
Nikola Mirotic,13,,PF/C,5500,CHI,@MIL,1,98,,,97,106,-13%,16,12,12,33,26,26,29.8,29.8,15.5,44.1,33.5,34.0,6.2,29.1,38.0,6.9
Marcin Gortat,3,,C,5300,WAS,LAC,1,110,15,15,99,107,2%,5,5,7,24,24,29,24.4,25.5,16.5,34.5,24.5,20.8,3.9,27.3,24.0,4.5
Kyle Anderson,,O,PG/SF,5200,SAS,@HOU,2,103,15,17,102,102,5%,4,6,7,23,28,27,24.9,24.5,16.6,32.3,0.0,0.0,0.0,0,0.0,0.0
Jabari Parker,,O,SF/PF,5200,MIL,CHI,1,107,,,99,107,2%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Dewayne Dedmon,,O,C,5200,ATL,@MEM,0,96,17,18,96,106,-6%,10,8,8,24,25,25,24.1,25.3,15.2,35.5,0.0,0.0,0.0,0,0.0,0.0
Derrick Favors,,,PF/C,5200,UTA,@BOS,1,96,18,19,98,100,0%,7,7,9,29,26,28,19.6,26.7,15.8,37.6,26.5,23.3,4.5,12.4,9.8,1.9
Rodney Hood,,,SG/SF,5200,UTA,@BOS,1,96,27,16,98,100,-11%,14,16,15,27,28,28,31.3,25.9,16.8,35.0,26.0,22.4,4.3,30.2,28.8,5.5
Lauri Markkanen,,O,PF,5200,CHI,@MIL,1,98,21,14,97,106,-13%,15,14,13,32,31,31,28.5,30.6,23.1,38.1,0.0,0.0,0.0,0,0.0,0.0
Ersan Ilyasova,2,,SF/PF,5200,ATL,@MEM,0,96,16,15,96,106,2%,13,11,9,25,27,25,29.1,22.4,12.8,31.9,23.0,19.5,3.8,30.9,20.8,4.0
Marcus Smart,0,,SG/SF,5200,BOS,UTA,1,101,20,9,98,102,2%,9,8,9,33,31,31,19.4,24.9,16.8,33.0,31.5,24.0,4.6,32.6,22.3,4.3
Caris LeVert,14,,SG/SF,5200,BKN,@TOR,0,103,21,13,100,103,9%,9,10,10,29,29,27,34.6,25.1,16.9,33.3,32.0,29.3,5.6,25.9,5.0,1.0
Jeremy Lamb,,,SG/SF,5200,CHA,MIA,1,104,23,17,98,105,-1%,12,11,12,27,24,28,17.2,27.7,18.3,37.2,22.0,20.9,4.0,21.1,18.3,3.5
Avery Bradley,,O,PG/SG,5100,DET,@IND,0,101,23,12,100,106,-3%,13,14,14,25,29,32,22.1,24.4,15.8,33.1,0.0,0.0,0.0,0,0.0,0.0
Kelly Olynyk,3,,PF/C,5100,MIA,@CHA,1,99,19,15,101,104,-5%,5,7,6,23,27,21,23.3,20.7,11.8,29.5,30.0,26.7,5.2,24.6,19.3,3.8
Domantas Sabonis,1,,PF/C,5000,IND,DET,1,106,21,19,98,105,-3%,8,8,8,19,21,24,20.6,26.2,17.2,35.3,19.5,18.7,3.7,16.9,18.8,3.8
DeMarre Carroll,2,O,SF/PF,5000,BKN,@TOR,0,103,19,14,100,103,-9%,11,10,11,30,29,30,23.6,28.2,21.0,35.3,0.0,0.0,0.0,0,0.0,0.0
Trevor Ariza,1,,SG/SF,4900,HOU,SAS,1,111,13,13,96,101,-2%,10,7,9,36,35,35,22.6,24.4,17.9,31.0,34.5,23.6,4.8,42.1,24.5,5.0
Justin Holiday,1,,SG/SF,4900,CHI,@MIL,1,98,19,12,97,106,-2%,9,10,13,24,31,34,23.0,27.0,18.6,35.3,27.0,20.7,4.2,38.4,27.0,5.5
Jonas Valanciunas,15,,C,4900,TOR,BKN,1,115,20,20,104,106,6%,11,7,7,29,23,21,27.6,22.8,11.8,33.9,25.5,28.7,5.9,21.7,23.8,4.9
Al-Farouq Aminu,7,,SF/PF,4900,POR,@ORL,1,107,13,14,102,108,0%,8,9,8,31,31,30,23.3,24.6,14.6,34.6,32.0,25.4,5.2,30,26.8,5.5
Ricky Rubio,1,,PG,4900,UTA,@BOS,1,96,23,13,98,100,-8%,10,8,10,29,29,29,21.1,26.6,16.4,36.7,26.5,22.6,4.6,33.7,39.8,8.1
Eric Gordon,2,,SG,4800,HOU,SAS,1,111,25,15,96,101,-8%,12,12,15,31,31,32,24.1,27.4,18.7,36.2,32.0,24.2,5.0,28,18.0,3.8
E'Twaun Moore,9,,SG/SF,4800,NOR,@DEN,1,110,15,14,100,108,1%,16,12,10,38,39,32,29.4,22.7,13.7,31.6,32.5,22.3,4.6,39.7,12.0,2.5
Markieff Morris,1,,SF/PF,4800,WAS,LAC,1,110,20,11,99,107,6%,4,8,9,17,24,23,17.1,18.8,9.0,28.5,24.5,20.2,4.2,21.2,21.5,4.5
JaMychal Green,5,,SF/PF,4800,MEM,ATL,1,102,16,12,100,109,10%,10,8,9,35,33,30,20.4,21.7,13.9,29.5,31.0,25.1,5.2,28.9,27.5,5.7
Robin Lopez,7,,C,4800,CHI,@MIL,1,98,20,15,97,106,6%,14,12,11,30,34,31,25.3,24.9,17.9,31.9,31.5,25.1,5.2,29.1,29.5,6.1
John Henson,3,,C,4700,MIL,CHI,1,107,14,15,99,107,2%,8,7,6,28,25,25,21.1,22.9,13.8,32.0,26.5,24.0,5.1,19.7,24.8,5.3
Alec Burks,,,PG/SG,4700,UTA,@BOS,1,96,22,17,98,100,-11%,13,12,8,27,26,20,28.4,18.8,6.8,30.9,22.5,18.5,3.9,19.4,19.3,4.1
Zach LaVine,,O,PG/SG,4700,CHI,@MIL,1,98,,,97,106,-9%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Danny Green,,,SG/SF,4700,SAS,@HOU,2,103,16,12,102,102,7%,6,7,9,21,27,29,19.6,22.2,12.1,32.3,28.0,19.6,4.2,19,13.0,2.8
Bojan Bogdanovic,7,,SG/SF,4700,IND,DET,1,106,17,14,98,105,13%,9,11,11,36,35,32,22.4,22.9,14.3,31.6,34.0,23.9,5.1,26.1,9.0,1.9
Joe Ingles,,,SG/SF,4700,UTA,@BOS,1,96,16,14,98,100,-15%,8,9,8,31,31,30,24.7,25.3,18.9,31.8,30.0,22.4,4.8,37.7,27.0,5.7
Andrew Harrison,6,,PG/SG,4600,MEM,ATL,1,102,18,13,100,109,-6%,8,7,5,30,29,19,24.4,14.9,6.8,23.0,28.0,20.6,4.5,23.4,24.0,5.2
Bobby Portis,4,,PF,4600,CHI,@MIL,1,98,24,20,97,106,-13%,13,9,10,23,19,21,22.0,24.1,15.7,32.4,24.0,23.4,5.1,29.4,46.0,10.0
Kenneth Faried,1,,PF/C,4600,DEN,NOR,1,112,17,19,102,108,3%,6,8,5,24,26,16,26.8,16.0,4.1,28.0,13.5,13.4,2.9,5.5,4.8,1.0
Malcolm Brogdon,3,,PG/SG,4600,MIL,CHI,1,107,19,15,99,107,5%,13,12,11,27,31,30,23.1,24.1,15.6,32.7,28.5,23.5,5.1,32.3,12.3,2.7
Marvin Williams,,,SF/PF,4600,CHA,MIA,1,104,13,14,98,105,-3%,7,9,7,31,32,27,22.6,20.1,11.8,28.3,28.5,21.2,4.6,27.2,14.0,3.0
Michael Kidd-Gilchrist,1,,SF,4600,CHA,MIA,1,104,15,14,98,105,-6%,11,10,9,31,29,29,27.1,22.2,13.5,30.9,28.0,20.8,4.5,28.3,16.3,3.5
Denzel Valentine,,,SG/SF,4600,CHI,@MIL,1,98,16,11,97,106,-2%,8,8,9,33,28,29,18.1,22.5,13.2,31.8,31.0,22.2,4.8,18.1,8.5,1.8
Marcus Morris,,O,SF/PF,4600,BOS,UTA,1,101,22,15,98,102,-3%,8,10,11,25,25,25,21.9,23.7,18.0,29.4,0.0,0.0,0.0,0,0.0,0.0
Milos Teodosic,1,O,PG/SG,4500,LAC,@WAS,1,99,,,99,104,-3%,11,8,8,23,20,20,19.0,19.0,10.5,27.5,0.0,0.0,0.0,0,0.0,0.0
Josh Richardson,4,,SG/SF,4500,MIA,@CHA,1,99,16,8,101,104,6%,10,9,10,33,32,33,21.4,21.1,12.8,29.5,33.0,21.5,4.8,33.1,30.5,6.8
Terry Rozier,,,PG/SG,4500,BOS,UTA,1,101,19,14,98,102,2%,10,9,9,24,24,24,22.6,21.0,12.2,29.8,22.5,18.0,4.0,19.1,4.8,1.1
Wilson Chandler,8,,SF/PF,4500,DEN,NOR,1,112,15,11,102,108,9%,11,11,8,32,30,30,23.8,20.5,11.9,29.0,28.5,21.4,4.8,25.6,17.3,3.8
Allen Crabbe,1,O,SG/SF,4400,BKN,@TOR,0,103,18,12,100,103,9%,12,11,10,33,31,28,19.6,21.8,12.9,30.8,0.0,0.0,0.0,0,0.0,0.0
Kelly Oubre Jr.,1,,SG/SF,4400,WAS,LAC,1,110,18,13,99,107,4%,9,8,9,28,25,27,21.4,22.4,12.9,31.9,26.0,19.6,4.5,34.1,24.8,5.6
Tyler Johnson,2,,PG/SG,4400,MIA,@CHA,1,99,18,12,101,104,1%,11,10,9,30,28,27,25.8,20.8,12.5,29.1,28.0,22.5,5.1,26.2,23.0,5.2
Trevor Booker,2,,PF/C,4300,PHI,OKC,2,107,21,18,99,101,2%,9,7,9,22,20,23,23.4,24.4,15.6,33.3,0.0,0.0,0.0,13,9.8,2.3
Mario Hezonja,2,,PG/SF,4300,ORL,POR,1,102,15,9,99,103,-3%,10,6,3,33,20,12,16.0,8.9,-0.8,18.6,30.5,21.4,5.0,20.9,6.5,1.5
Trey Lyles,6,,SF/PF,4300,DEN,NOR,1,112,18,18,102,108,3%,7,9,5,30,27,15,25.9,14.2,3.4,25.0,20.5,17.6,4.1,30,39.8,9.3
Ryan Anderson,2,,PF/C,4200,HOU,SAS,1,111,15,13,96,101,-12%,8,8,9,25,27,29,20.1,22.4,13.2,31.5,31.5,21.5,5.1,29.8,32.0,7.6
Lance Stephenson,,,SG/SF,4200,IND,DET,1,106,19,12,98,105,-11%,10,8,7,29,25,22,20.9,19.5,11.2,27.8,22.5,20.3,4.8,28,28.0,6.7
David Nwaba,4,,PG/SG,4200,CHI,@MIL,1,98,13,16,97,106,-9%,5,6,5,28,28,23,23.1,19.9,11.2,28.5,28.0,20.8,5.0,35.2,30.0,7.1
Bam Adebayo,2,,PF/C,4200,MIA,@CHA,1,99,13,18,101,104,-5%,5,4,3,27,22,17,18.8,14.3,4.1,24.4,25.5,20.2,4.8,21.8,17.8,4.2
Patty Mills,,,PG,4200,SAS,@HOU,2,103,19,13,102,102,-11%,10,9,9,24,26,26,22.3,20.2,12.7,27.7,24.0,18.4,4.4,21.2,17.3,4.1
Aron Baynes,,,C,4200,BOS,UTA,1,101,16,14,98,102,-9%,9,6,5,22,19,18,16.1,15.5,7.9,23.1,20.0,15.5,3.7,16.1,8.0,1.9
T.J. McConnell,,,PG,4200,PHI,OKC,2,107,15,13,99,101,-6%,3,6,6,22,25,24,21.6,20.7,9.3,32.1,24.0,19.6,4.7,15.5,11.0,2.6
Wesley Johnson,,,SG/SF,4200,LAC,@WAS,1,99,13,10,99,104,-6%,5,7,6,17,25,25,15.0,17.4,8.9,26.0,26.5,17.9,4.3,20,13.8,3.3
Mario Chalmers,,,PG,4100,MEM,ATL,1,102,20,10,100,109,1%,7,6,7,17,21,23,14.4,18.8,9.9,27.8,13.5,11.1,2.7,31.7,29.8,7.3
Tyler Cavanaugh,,,PF,4100,ATL,@MEM,0,96,14,15,96,106,2%,6,7,4,18,22,14,21.9,12.1,2.5,21.8,0.0,0.0,0.0,0,0.0,0.0
Jerian Grant,,,PG/SG,4100,CHI,@MIL,1,98,19,15,97,106,-9%,5,4,7,19,16,24,17.8,21.1,11.4,30.8,15.5,13.0,3.2,23,18.0,4.4
D.J. Augustin,,,PG/SG,4100,ORL,POR,1,102,18,15,99,103,-8%,7,6,6,23,22,20,16.9,17.0,8.1,25.9,21.5,16.0,3.9,28.1,26.8,6.5
Chandler Parsons,3,,SF/PF,4100,MEM,ATL,1,102,19,16,100,109,15%,10,10,7,25,24,21,21.8,17.7,10.6,24.9,25.5,21.6,5.3,25.1,19.8,4.8
Jahlil Okafor,,,C,4000,BKN,@TOR,0,103,,,100,103,2%,5,5,5,13,13,13,12.6,12.6,-3.8,29.1,13.5,12.9,3.2,22.5,16.0,4.0
Mike Scott,,,PF,4000,WAS,LAC,1,110,18,15,99,107,6%,7,7,6,21,20,18,21.1,15.0,6.8,23.2,17.0,13.4,3.4,23.7,30.0,7.5
Cory Joseph,,,PG,4000,IND,DET,1,106,15,12,98,105,-4%,6,7,7,25,25,25,17.0,17.9,10.0,25.9,22.5,16.5,4.1,24.7,8.3,2.1
