Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Taurean Prince,8,,SG/SF,5400,ATL,@CLE,1,102,19,12,99,108,3%,10,10,11,36,33,31,26.8,26.0,17.3,34.6,32.5,25.9,4.8,29.9,41.8,7.7
J.J. Redick,9,,SG/SF,5400,PHI,@MIN,1,105,20,14,98,108,-2%,14,13,13,36,35,34,29.9,27.7,19.3,36.1,34.0,26.9,5.0,35,33.0,6.1
Dwyane Wade,,O,PG/SG,5300,CLE,ATL,2,114,24,17,100,108,-9%,8,9,10,25,25,24,23.6,24.6,13.5,35.7,0.0,0.0,0.0,0,0.0,0.0
Kent Bazemore,11,,SG/SF,5300,ATL,@CLE,1,102,21,14,99,108,4%,9,8,10,28,30,29,25.8,27.7,18.9,36.5,28.5,25.2,4.8,27.8,47.0,8.9
Willie Cauley-Stein,2,P,PF/C,5300,SAC,PHO,1,108,20,17,105,110,2%,10,10,9,24,27,25,32.6,24.8,14.3,35.3,26.5,27.0,5.1,29.5,23.5,4.4
Kyle Kuzma,3,,SF/PF,5300,LAL,@NYK,2,105,20,15,99,105,-9%,9,11,13,25,25,30,27.4,28.1,18.7,37.5,26.5,23.4,4.4,29.6,33.5,6.3
Avery Bradley,3,,PG/SG,5200,DET,DEN,1,109,23,12,100,108,1%,17,13,14,32,32,33,19.3,25.3,17.1,33.6,32.5,25.1,4.8,23.9,7.3,1.4
Dennis Smith Jr.,,O,PG/SG,5200,DAL,SAS,1,97,29,12,96,101,-9%,16,14,15,28,27,29,24.6,28.0,20.2,35.7,0.0,0.0,0.0,0,0.0,0.0
Kyle Anderson,,O,PG/SF,5200,SAS,@DAL,2,103,15,17,98,106,8%,4,6,7,23,28,27,24.9,24.5,16.6,32.3,0.0,0.0,0.0,0,0.0,0.0
Kenneth Faried,2,,PF/C,5200,DEN,@DET,1,102,16,19,98,105,3%,8,8,5,31,28,16,27.7,15.8,3.6,27.9,28.5,26.5,5.1,0,0.0,0.0
Dewayne Dedmon,,O,C,5200,ATL,@CLE,1,102,17,18,99,108,1%,10,8,8,24,25,25,24.1,25.3,15.2,35.5,0.0,0.0,0.0,0,0.0,0.0
Marcin Gortat,11,,C,5200,WAS,@BKN,2,109,15,15,104,107,7%,6,6,7,24,25,29,26.4,25.5,16.2,34.7,29.5,27.3,5.3,18.1,20.3,3.9
Ersan Ilyasova,14,,SF/PF,5200,ATL,@CLE,1,102,16,16,99,108,1%,10,9,8,29,26,24,28.4,21.4,11.0,31.8,29.0,25.8,5.0,22.6,14.5,2.8
Markieff Morris,4,,SF/PF,5100,WAS,@BKN,2,109,20,11,104,107,7%,8,10,9,24,26,23,24.1,19.4,9.8,29.0,26.5,24.2,4.7,18.9,6.8,1.3
J.J. Barea,10,,PG/SG,5100,DAL,SAS,1,97,27,18,96,101,-9%,9,9,10,25,24,23,28.4,25.1,17.8,32.3,25.5,26.1,5.1,24.9,33.0,6.5
Greg Monroe,,D,PF/C,5000,PHO,@SAC,2,104,22,19,97,109,4%,7,7,8,25,24,21,28.6,23.7,12.3,35.1,0.0,0.0,0.0,0,0.0,0.0
Danny Green,,,SG/SF,4900,SAS,@DAL,2,103,16,12,98,106,-4%,7,7,9,24,28,29,20.6,22.6,12.5,32.7,28.0,19.6,4.0,23.9,11.8,2.4
Jordan Clarkson,9,,PG/SG,4900,LAL,@NYK,2,105,27,19,99,105,7%,12,13,12,21,25,23,25.9,24.3,14.4,34.2,24.0,23.5,4.8,20.3,24.0,4.9
Julius Randle,10,,PF/C,4800,LAL,@NYK,2,105,23,17,99,105,-9%,11,9,9,28,25,22,25.2,24.9,17.4,32.3,26.0,25.8,5.4,27.5,21.5,4.5
Larry Nance Jr.,1,,SF/PF,4700,LAL,@NYK,2,105,15,18,99,105,-9%,7,6,7,19,23,24,20.1,23.7,13.8,33.5,23.0,20.4,4.3,25.5,17.8,3.8
Kelly Oubre Jr.,2,,SG/SF,4700,WAS,@BKN,2,109,18,13,104,107,-5%,7,8,9,21,24,27,18.0,22.3,12.4,32.1,23.0,18.0,3.8,30.3,26.3,5.6
De'Aaron Fox,4,,PG,4700,SAC,PHO,1,108,23,10,105,110,17%,11,9,11,30,27,27,19.6,21.7,14.5,28.8,27.0,23.3,5.0,21.2,12.0,2.6
Dirk Nowitzki,2,,PF/C,4600,DAL,SAS,1,97,19,15,96,101,-11%,9,9,10,27,25,25,23.8,23.1,15.9,30.2,25.5,22.4,4.9,26.7,11.5,2.5
Mason Plumlee,2,,PF/C,4500,DEN,@DET,1,102,17,15,98,105,-3%,5,5,5,19,22,18,21.1,17.8,10.8,24.8,21.0,19.4,4.3,29,32.3,7.2
Wesley Matthews,10,,SG/SF,4500,DAL,SAS,1,97,16,11,96,101,-7%,16,11,11,38,35,35,22.9,23.3,12.8,33.8,34.0,22.4,5.0,35.3,28.8,6.4
Jarrett Jack,9,,PG,4500,NYK,LAL,1,107,16,11,105,103,9%,9,7,6,27,25,26,22.4,19.9,12.1,27.6,27.0,23.0,5.1,26.1,24.5,5.4
Alex Len,3,,PF/C,4500,PHO,@SAC,2,104,16,18,97,109,4%,7,7,6,19,19,22,21.4,23.5,13.6,33.4,21.5,23.0,5.1,18.6,25.0,5.6
Tyson Chandler,7,,C,4500,PHO,@SAC,2,104,11,16,97,109,4%,4,5,5,31,27,26,25.6,22.8,14.0,31.5,25.0,23.5,5.2,29.4,25.0,5.6
Brook Lopez,4,,C,4400,LAL,@NYK,2,105,24,17,99,105,-7%,10,9,11,19,20,23,21.3,25.6,13.7,37.5,19.0,19.5,4.4,23.4,24.5,5.6
Jeff Green,8,,SF/PF,4400,CLE,ATL,2,114,19,17,100,108,17%,8,8,8,27,26,22,22.4,19.0,9.7,28.2,24.0,20.6,4.7,25.6,21.8,5.0
Wilson Chandler,12,,SF/PF,4400,DEN,@DET,1,102,15,10,98,105,13%,11,9,8,32,28,30,19.4,20.0,11.2,28.8,29.5,23.0,5.2,27.1,25.0,5.7
Allen Crabbe,3,,SG/SF,4400,BKN,WAS,2,105,18,12,99,105,2%,13,11,10,32,29,28,19.4,22.1,13.2,30.9,30.5,22.8,5.2,31.3,28.8,6.5
Emmanuel Mudiay,1,,PG,4400,DEN,@DET,1,102,25,12,98,105,-4%,10,9,9,23,21,22,20.1,19.7,9.3,30.2,17.5,15.7,3.6,14.7,4.5,1.0
Mike Scott,1,,PF,4400,WAS,@BKN,2,109,18,15,104,107,7%,7,6,6,20,18,18,17.3,14.8,6.3,23.4,17.0,14.0,3.2,14.6,15.8,3.6
Trevor Booker,1,,PF/C,4300,PHI,@MIN,1,105,21,17,98,108,-8%,8,8,9,22,22,23,23.4,24.1,15.1,33.0,11.0,10.5,2.4,19.9,31.8,7.4
Trey Lyles,5,,SF/PF,4300,DEN,@DET,1,102,19,18,98,105,3%,12,9,5,24,24,13,25.7,13.3,2.4,24.1,23.5,19.1,4.4,27.2,26.0,6.0
Mike James,8,,PG,4300,PHO,@SAC,2,104,25,15,97,109,-1%,13,10,10,22,20,22,20.7,22.5,13.2,31.7,21.0,21.3,5.0,19.7,25.8,6.0
T.J. McConnell,1,,PG,4300,PHI,@MIN,1,105,15,13,98,108,2%,2,6,6,17,25,24,23.7,20.8,9.2,32.5,19.0,16.2,3.8,26.2,18.0,4.2
Josh Jackson,4,,SG/SF,4300,PHO,@SAC,2,104,22,8,97,109,-2%,7,7,9,27,24,22,14.5,18.0,10.6,25.4,27.0,23.1,5.4,30.3,16.8,3.9
Patty Mills,,,PG,4200,SAS,@DAL,2,103,19,13,98,106,4%,9,8,9,26,25,26,22.1,20.3,12.7,27.9,25.0,18.9,4.5,24.3,18.3,4.4
Jahlil Okafor,1,Q,C,4200,BKN,WAS,2,105,,,99,105,-2%,5,5,5,13,13,13,12.6,12.6,-3.8,29.1,10.5,10.1,2.4,0,0.0,0.0
Tyler Ulis,4,,PG,4200,PHO,@SAC,2,104,20,10,97,109,-1%,8,8,8,26,27,24,17.7,18.4,10.6,26.2,28.5,23.0,5.5,31.8,19.8,4.7
Seth Curry,,O,PG/SG,4100,DAL,SAS,1,97,,,96,101,-7%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Marquese Chriss,2,,PF/C,4100,PHO,@SAC,2,104,15,11,97,109,10%,9,5,6,25,21,20,16.8,17.3,8.8,25.8,24.0,20.8,5.1,23,21.5,5.2
Marco Belinelli,3,,SG,4100,ATL,@CLE,1,102,20,15,99,108,4%,9,9,10,24,24,26,18.6,22.1,14.2,30.0,24.5,19.6,4.8,20.2,12.0,2.9
Tony Parker,2,,PG,4000,SAS,@DAL,2,103,,,98,106,4%,9,7,7,20,19,18,20.4,19.0,12.5,25.5,21.5,18.8,4.7,23.7,18.3,4.6
George Hill,2,,PG/SG,4000,SAC,PHO,1,108,16,13,105,110,17%,9,6,7,24,23,26,16.8,18.5,10.4,26.6,23.0,18.5,4.6,28,36.8,9.2
Frank Mason III,6,,PG/SG,3900,SAC,PHO,1,108,24,14,105,110,17%,10,8,7,25,22,19,18.6,16.1,8.7,23.5,22.5,20.3,5.2,26.8,20.5,5.3
Troy Daniels,,,SG,3900,PHO,@SAC,2,104,15,10,97,109,-4%,7,6,5,26,18,16,11.9,9.7,2.2,17.2,26.0,17.4,4.5,27.9,16.5,4.2
J.R. Smith,5,,SG/SF,3900,CLE,ATL,2,114,13,8,100,108,-9%,9,7,8,28,30,31,20.9,17.9,10.6,25.2,33.5,20.6,5.3,25.8,22.3,5.7
Dejounte Murray,,,PG,3900,SAS,@DAL,2,103,21,13,98,106,4%,6,5,6,13,15,19,16.0,17.2,4.3,30.1,0.0,0.0,0.0,4.7,2.5,0.6
Kyle O'Quinn,1,,PF/C,3900,NYK,LAL,1,107,18,18,105,103,2%,4,4,5,15,14,16,14.7,18.9,8.4,29.3,14.5,17.9,4.6,13.5,15.8,4.1
Gorgui Dieng,2,,PF/C,3800,MIN,PHI,1,110,17,16,104,105,4%,5,5,5,22,21,17,18.4,15.8,7.3,24.3,22.5,19.4,5.1,18.2,14.8,3.9
Tyler Cavanaugh,7,,PF,3800,ATL,@CLE,1,102,14,15,99,108,1%,7,7,4,22,23,13,20.1,11.4,1.7,21.0,23.5,20.5,5.4,28.5,25.3,6.7
Bogdan Bogdanovic,4,,SG/SF,3800,SAC,PHO,1,108,20,13,105,110,1%,10,9,8,27,26,24,22.1,18.3,12.9,23.8,25.0,19.5,5.1,32.8,24.8,6.5
Markelle Fultz,,O,PG/SG,3800,PHI,@MIN,1,105,,,98,108,2%,5,7,7,20,19,19,12.4,12.4,8.8,16.1,0.0,0.0,0.0,0,0.0,0.0
Tomas Satoransky,7,,PG/SG,3800,WAS,@BKN,2,109,15,15,104,107,-5%,7,6,4,25,24,17,19.9,13.4,3.9,22.8,26.0,20.6,5.4,21.7,18.5,4.9
Richaun Holmes,2,,PF/C,3800,PHI,@MIN,1,105,17,18,98,108,-8%,11,8,5,22,18,15,18.9,14.4,5.4,23.4,18.5,17.0,4.5,33.1,34.8,9.2
Ish Smith,3,,PG,3800,DET,DEN,1,109,23,16,100,108,3%,10,8,8,25,20,20,15.4,18.5,12.0,25.0,19.5,18.6,4.9,23.4,20.0,5.3
Yogi Ferrell,8,,PG/SG,3800,DAL,SAS,1,97,15,10,96,101,-9%,8,8,8,28,27,28,19.9,17.7,10.6,24.8,31.5,20.8,5.5,35.2,32.0,8.4
Tristan Thompson,,,PF/C,3800,CLE,ATL,2,114,9,10,100,108,7%,1,2,3,17,21,22,11.9,13.8,8.6,18.9,19.0,14.6,3.8,5.8,0.0,0.0
Tim Frazier,,,PG,3700,WAS,@BKN,2,109,15,11,104,107,10%,5,4,4,21,22,18,17.2,14.2,7.9,20.6,21.5,16.8,4.5,16.1,12.3,3.3
Stanley Johnson,,,SG/SF,3700,DET,DEN,1,109,13,7,100,108,-4%,5,7,7,19,28,29,19.1,17.1,9.5,24.7,20.0,12.3,3.3,14.3,2.8,0.8
Garrett Temple,1,,PG/SG,3700,SAC,PHO,1,108,15,9,105,110,1%,7,8,7,20,27,26,18.5,16.8,9.5,24.1,19.5,13.6,3.7,15.2,4.0,1.1
Doug McDermott,1,,SF/PF,3700,NYK,LAL,1,107,14,12,105,103,-6%,11,8,7,29,28,24,20.8,15.4,9.0,21.9,26.5,16.5,4.5,32.5,11.5,3.1
DeAndre' Bembry,,,SG/SF,3700,ATL,@CLE,1,102,20,5,99,108,3%,5,8,6,19,23,18,16.9,12.9,3.9,21.9,22.5,17.0,4.6,21.5,19.8,5.4
Manu Ginobili,,P,SG/SF,3700,SAS,@DAL,2,103,21,10,98,106,-4%,7,7,7,25,25,21,20.3,16.8,9.2,24.3,19.5,14.9,4.0,26.9,10.8,2.9
Kyle Korver,2,,SG/SF,3700,CLE,ATL,2,114,16,15,100,108,-9%,7,7,8,25,26,23,17.7,17.8,10.2,25.4,25.5,18.9,5.1,23,23.8,6.4
Jae Crowder,4,,SF/PF,3700,CLE,ATL,2,114,15,9,100,108,8%,8,7,7,29,25,26,15.7,15.9,8.0,23.7,25.0,17.7,4.8,26.7,17.8,4.8
Dwight Powell,1,,PF/C,3700,DAL,SAS,1,97,15,16,96,101,-11%,6,5,5,22,20,18,18.1,16.5,9.6,23.5,18.0,15.7,4.2,17.4,30.0,8.1
Jared Dudley,,,PF,3700,PHO,@SAC,2,104,12,13,97,109,-2%,5,4,3,17,18,15,13.0,12.4,2.2,22.5,16.5,12.3,3.3,0,0.0,0.0
Michael Beasley,,,SF/PF,3700,NYK,LAL,1,107,26,13,105,103,-6%,4,9,7,12,17,15,16.4,13.8,4.1,23.6,14.0,14.5,3.9,22.4,23.8,6.4
Joe Harris,,,SG/SF,3700,BKN,WAS,2,105,16,13,99,105,2%,7,8,8,29,28,24,18.0,18.1,11.2,25.1,23.0,15.8,4.3,27,12.0,3.2
Jakarr Sampson,,O,SF/PF,3700,SAC,PHO,1,108,,,105,110,6%,3,4,4,16,19,17,15.8,13.8,3.7,23.8,0.0,0.0,0.0,0,0.0,0.0
Luke Babbitt,,,SF/PF,3700,ATL,@CLE,1,102,14,12,99,108,3%,3,4,6,18,17,19,12.8,13.6,4.8,22.4,17.5,11.7,3.2,21.6,15.3,4.1
Bryn Forbes,,,PG/SG,3600,SAS,@DAL,2,103,16,10,98,106,-4%,8,7,6,36,29,18,13.2,10.6,2.7,18.5,17.5,9.8,2.7,21,13.8,3.8
Anthony Tolliver,,,SF/PF,3600,DET,DEN,1,109,15,12,100,108,3%,9,6,5,25,22,19,11.4,13.7,7.6,19.8,20.5,15.5,4.3,13.9,9.8,2.7
Nik Stauskas,,Q,PG/SG,3600,BKN,WAS,2,105,,,99,105,2%,1,1,1,8,7,8,2.3,2.1,-0.3,4.5,0.0,0.0,0.0,0,0.0,0.0
Frank Ntilikina,1,,PG/SG,3600,NYK,LAL,1,107,20,7,105,103,9%,7,7,6,24,22,20,17.5,15.6,7.9,23.3,22.5,17.7,4.9,28.6,29.8,8.3
Malik Beasley,,,SG,3600,DEN,@DET,1,102,17,10,98,105,-11%,7,5,3,23,16,10,12.2,7.1,1.2,12.9,17.5,12.1,3.4,24,12.5,3.5
Brandon Paul,,,SG,3600,SAS,@DAL,2,103,14,11,98,106,-4%,4,4,3,18,15,12,11.1,8.1,-1.6,17.9,0.0,0.0,0.0,3.5,-0.5,-0.1
Jamal Crawford,1,,SG,3600,MIN,PHI,1,110,25,14,104,105,4%,10,10,8,18,19,18,15.8,15.4,7.8,22.9,18.5,14.9,4.1,20.5,12.0,3.3
Maxi Kleber,2,,PF,3600,DAL,SAS,1,97,12,14,96,101,-11%,8,6,4,29,26,17,20.2,11.9,3.1,20.7,27.5,18.1,5.0,30.3,10.5,2.9
Amir Johnson,,,PF/C,3600,PHI,@MIN,1,105,14,15,98,108,-8%,4,3,4,23,17,16,15.8,15.9,6.9,24.8,12.0,11.1,3.1,12.7,3.5,1.0
Derrick Rose,,O,PG,3600,CLE,ATL,2,114,25,12,100,108,3%,11,13,12,23,27,27,19.5,19.8,15.2,24.3,0.0,0.0,0.0,0,0.0,0.0
Devin Harris,2,,PG/SG,3500,DAL,SAS,1,97,21,14,96,101,-9%,6,6,7,20,20,19,16.5,16.6,9.7,23.4,21.0,17.1,4.9,19.4,19.3,5.5
Tyler Zeller,,,C,3500,BKN,WAS,2,105,16,17,99,105,-2%,8,6,6,21,21,19,20.8,17.2,11.1,23.3,20.0,16.8,4.8,22.8,24.5,7.0
Iman Shumpert,,O,PG/SG,3500,CLE,ATL,2,114,13,7,100,108,-9%,1,4,4,9,22,21,11.4,12.2,1.9,22.5,0.0,0.0,0.0,0,0.0,0.0
Nemanja Bjelica,,O,SF/PF,3500,MIN,PHI,1,110,16,18,104,105,-1%,4,5,5,12,15,15,12.5,13.5,6.9,20.1,0.0,0.0,0.0,0,0.0,0.0
Shabazz Muhammad,,,SG/SF,3500,MIN,PHI,1,110,17,9,104,105,4%,1,2,4,4,7,11,5.8,7.3,1.6,12.9,0.0,0.0,0.0,0,0.0,0.0
Davis Bertans,,,SF/PF,3500,SAS,@DAL,2,103,18,14,98,106,8%,8,8,3,21,21,9,20.4,8.3,-0.7,17.2,14.0,9.1,2.6,3.7,0.0,0.0
Tyus Jones,,,PG/SG,3500,MIN,PHI,1,110,12,13,104,105,5%,2,2,3,11,13,17,7.8,12.6,1.7,23.4,13.5,10.1,2.9,15.2,13.3,3.8
Juancho Hernangomez,,,SF/PF,3500,DEN,@DET,1,102,12,11,98,105,3%,3,4,4,8,18,14,11.3,9.5,2.0,17.0,0.0,0.0,0.0,3,2.3,0.7
Mike Muscala,,O,C,3500,ATL,@CLE,1,102,13,11,99,108,1%,4,6,6,20,24,22,18.6,16.3,7.6,25.1,0.0,0.0,0.0,0,0.0,0.0
Jerryd Bayless,,,PG/SG,3500,PHI,@MIN,1,105,15,8,98,108,2%,7,7,8,22,24,27,13.9,16.6,9.8,23.3,25.0,15.2,4.3,14.7,9.0,2.6
Guillermo Hernangomez,,,PF/C,3500,NYK,LAL,1,107,,,105,103,2%,8,6,4,13,16,11,20.9,12.3,3.7,21.0,0.0,0.0,0.0,0,0.0,0.0
Miles Plumlee,,,C,3500,ATL,@CLE,1,102,,,99,108,1%,5,4,3,16,17,14,15.4,11.1,2.8,19.4,13.0,10.0,2.9,14.6,6.0,1.7
Skal Labissiere,,,PF/C,3400,SAC,PHO,1,108,22,14,105,110,14%,4,6,7,9,15,17,14.1,15.5,7.9,23.0,14.0,13.2,3.9,13.3,13.5,4.0
