"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
1,939263820,"haigh82",0,340,"UTIL Andre Drummond PG Victor Oladipo SG DeMar DeRozan SF Otto Porter PF Zach Randolph C Marcin Gortat G Joe Ingles F Thabo Sefolosha",NA,"Michael Carter-Williams","PG","64.17%",29
2,940084582,"ElwoodB (15/15)",0,321.75,"C Andre Drummond G Victor Oladipo PF Aaron Gordon UTIL Donovan Mitchell PG Elfrid Payton F Joe Ingles SG Bojan Bogdanovic SF Andre Roberson",NA,"Kyle Lowry","PG","46.56%",31.75
3,939742540,"xnorthpaw (1/3)",0,320,"C Karl-Anthony Towns SF Paul George SG Jimmy Butler UTIL Donovan Mitchell G Elfrid Payton F Jonathon Simmons PF Kelly Olynyk PG Alec Burks",NA,"Russell Westbrook","G","42.42%",49.25
3,939742548,"xnorthpaw (2/3)",0,320,"C Karl-Anthony Towns SF Paul George SG Jimmy Butler UTIL Donovan Mitchell G Elfrid Payton F Jonathon Simmons PF Kelly Olynyk PG Alec Burks",NA,"Alec Burks","SG","39.05%",35.75
3,939742561,"xnorthpaw (3/3)",0,320,"C Karl-Anthony Towns SF Paul George SG Jimmy Butler UTIL Donovan Mitchell G Elfrid Payton F Jonathon Simmons PF Kelly Olynyk PG Alec Burks",NA,"JaMychal Green","PF","36.96%",9.75
6,940084577,"ElwoodB (10/15)",0,316,"C Andre Drummond G Kyle Lowry SG Victor Oladipo UTIL Donovan Mitchell PG Elfrid Payton F Joe Ingles SF Chandler Parsons PF Marvin Williams",NA,"Dwight Howard","C","34.09%",18.75
7,939273139,"maddogtms (2/2)",0,314.25,"F Paul George G Kyle Lowry UTIL Victor Oladipo PG Donovan Mitchell PF Willie Cauley-Stein C Domantas Sabonis SF Kelly Oubre Jr. SG Alec Burks",NA,"Bam Adebayo","C","33.43%",17.75
8,939675913,"chasepowerz (1/3)",0,313.5,"PG Russell Westbrook SG Victor Oladipo SF Aaron Gordon PF Otto Porter F Serge Ibaka C Bam Adebayo UTIL Tomas Satoransky G Alec Burks",NA,"Kelly Olynyk","UTIL","28.22%",23
9,939756729,"daybreak (1/4)",0,310.25,"PG Kyle Lowry SG Victor Oladipo C Marc Gasol PF Draymond Green SF Otto Porter F Willie Cauley-Stein G Alec Burks UTIL Zaza Pachulia",NA,"Lauri Markkanen","PF","24.74%",22.75
9,939756907,"daybreak (2/4)",0,310.25,"PG Kyle Lowry SG Victor Oladipo C Marc Gasol PF Draymond Green SF Otto Porter F Willie Cauley-Stein G Alec Burks UTIL Zaza Pachulia",NA,"Elfrid Payton","UTIL","21.44%",33.5
9,939766315,"daybreak (3/4)",0,310.25,"PG Kyle Lowry SG Victor Oladipo C Marc Gasol PF Draymond Green SF Otto Porter F Willie Cauley-Stein G Alec Burks UTIL Zaza Pachulia",NA,"Otto Porter","SF","20.62%",38.25
9,939766337,"daybreak (4/4)",0,310.25,"PG Kyle Lowry SG Victor Oladipo C Marc Gasol PF Draymond Green SF Otto Porter F Willie Cauley-Stein G Alec Burks UTIL Zaza Pachulia",NA,"Karl-Anthony Towns","C","17.66%",39.75
13,939140406,"padrefan2000",0,309.25,"C LaMarcus Aldridge PG Victor Oladipo SG Donovan Mitchell F Otto Porter SF Thaddeus Young PF Domantas Sabonis UTIL Marcin Gortat G Josh Richardson",NA,"Kevin Durant","F","17.37%",45.5
14,939688900,"Palmap (1/20)",0,309,"SG Stephen Curry C Andre Drummond F Draymond Green UTIL Steven Adams SF Evan Fournier PF Kelly Olynyk PG Michael Carter-Williams G Alec Burks",NA,"Taj Gibson","F","16.76%",16
14,939688907,"Palmap (2/20)",0,309,"SG Stephen Curry C Andre Drummond F Draymond Green UTIL Steven Adams SF Evan Fournier PF Kelly Olynyk PG Michael Carter-Williams G Alec Burks",NA,"Ricky Rubio","PG","15.87%",16.75
14,939688911,"Palmap (3/20)",0,309,"SG Stephen Curry C Andre Drummond F Draymond Green UTIL Steven Adams SF Evan Fournier PF Kelly Olynyk PG Michael Carter-Williams G Alec Burks",NA,"Evan Fournier","G","15.52%",33.75
14,939688919,"Palmap (4/20)",0,309,"SG Stephen Curry C Andre Drummond F Draymond Green UTIL Steven Adams SF Evan Fournier PF Kelly Olynyk PG Michael Carter-Williams G Alec Burks",NA,"Kelly Oubre Jr.","F","15.43%",19.75
14,939688939,"Palmap (5/20)",0,309,"SG Stephen Curry C Andre Drummond F Draymond Green UTIL Steven Adams SF Evan Fournier PF Kelly Olynyk PG Michael Carter-Williams G Alec Burks",NA,"Draymond Green","F","14.09%",41.25
14,939688970,"Palmap (6/20)",0,309,"SG Stephen Curry C Andre Drummond F Draymond Green UTIL Steven Adams SF Evan Fournier PF Kelly Olynyk PG Michael Carter-Williams G Alec Burks",NA,"Andre Drummond","C","12.86%",55.75
14,939688976,"Palmap (7/20)",0,309,"SG Stephen Curry C Andre Drummond F Draymond Green UTIL Steven Adams SF Evan Fournier PF Kelly Olynyk PG Michael Carter-Williams G Alec Burks",NA,"Donovan Mitchell","SG","12.49%",53.5
14,939689003,"Palmap (8/20)",0,309,"SG Stephen Curry C Andre Drummond F Draymond Green UTIL Steven Adams SF Evan Fournier PF Kelly Olynyk PG Michael Carter-Williams G Alec Burks",NA,"Steven Adams","C","12.44%",38
14,939698483,"Palmap (9/20)",0,309,"SG Stephen Curry C Andre Drummond F Draymond Green UTIL Steven Adams SF Evan Fournier PF Kelly Olynyk PG Michael Carter-Williams G Alec Burks",NA,"Willie Cauley-Stein","C","12.13%",28.75
14,939698503,"Palmap (10/20)",0,309,"SG Stephen Curry C Andre Drummond F Draymond Green UTIL Steven Adams SF Evan Fournier PF Kelly Olynyk PG Michael Carter-Williams G Alec Burks",NA,"Aaron Gordon","F","12.11%",46.25
14,939698521,"Palmap (11/20)",0,309,"SG Stephen Curry C Andre Drummond F Draymond Green UTIL Steven Adams SF Evan Fournier PF Kelly Olynyk PG Michael Carter-Williams G Alec Burks",NA,"Joe Ingles","SG","11.54%",32.25
14,939698534,"Palmap (12/20)",0,309,"SG Stephen Curry C Andre Drummond F Draymond Green UTIL Steven Adams SF Evan Fournier PF Kelly Olynyk PG Michael Carter-Williams G Alec Burks",NA,"LaMarcus Aldridge","C","9.87%",32
