Actual,FirstName,FreqInd,GameInfo,ID,LastName,Name,Name...ID,Opponent,Position,Projection,Projection_dfn,Projection_reg,Projection_reg_split,RankTargets,RollingTargetPctg,Salary,Team,TierRank,ValueWR
25.4,Mike,1.0,Pit@Bal 01:00PM ET,7688728,Wallace,Mike Wallace,Mike Wallace (7688728),PIT,WR,14.16,12.8,12.5069147734,12.3254046224,1.0,0.209836065574,5600,BAL,7.0,0.0
27.2,Colin,1.0,NO@SF 04:05PM ET,7688554,Kaepernick,Colin Kaepernick,Colin Kaepernick (7688554),NO,QB,19.33,18.5,17.6698884107,17.3907540071,0.0,0.0,5600,SF,5.0,0.0
1.5,Travis,1.0,Ten@SD 04:25PM ET,7688780,Benjamin,Travis Benjamin,Travis Benjamin (7688780),TEN,WR,13.18,12.8,12.1561109334,11.9601069106,1.0,0.205479452055,5600,SD,7.0,0.0
0.0,Jamaal,0.0,Jax@KC 01:00PM ET,7688600,Charles,Jamaal Charles,Jamaal Charles (7688600),JAX,RB,0.0,0.0,0.0,0.0,11.0,0.01171875,5500,KC,0.0,0.0
0.0,Tony,1.0,Dal@Cle 01:00PM ET,7688541,Romo,Tony Romo,Tony Romo (7688541),CLE,QB,0.0,0.0,0.0,0.0,0.0,0.0,5500,DAL,0.0,0.0
15.8,Joe,1.0,Pit@Bal 01:00PM ET,7688547,Flacco,Joe Flacco,Joe Flacco (7688547),PIT,QB,18.41,17.6,16.8175669253,16.5523134226,0.0,0.0,5500,BAL,6.0,0.0
24.3,Michael,1.0,NO@SF 04:05PM ET,7688746,Thomas,Michael Thomas,Michael Thomas (7688746),SF,WR,16.17,13.3,13.516973626,13.3499199281,1.0,0.185667752443,5500,NO,7.0,0.0
0.0,Josh,1.0,Dal@Cle 01:00PM ET,7688540,McCown,Josh McCown,Josh McCown (7688540),DAL,QB,0.0,0.0,0.0,0.0,0.0,0.0,5400,CLE,0.0,0.0
10.7,Steve,1.0,Pit@Bal 01:00PM ET,7688725,Smith,Steve Smith,Steve Smith Sr. (7688725),PIT,WR,11.83,0.0,4.23470349705,4.40966523559,3.0,0.127868852459,5400,BAL,0.0,0.0
0.0,Alex,1.0,Jax@KC 01:00PM ET,7688534,Smith,Alex Smith,Alex Smith (7688534),JAX,QB,0.0,0.0,0.0,0.0,14.0,0.00390625,5300,KC,0.0,0.0
10.8,Travis,1.0,Jax@KC 01:00PM ET,7688819,Kelce,Travis Kelce,Travis Kelce (7688819),JAX,TE,12.86,11.4,11.2280142917,11.0700357426,2.0,0.1796875,5300,KC,3.0,0.0
17.6,Cole,1.0,Dal@Cle 01:00PM ET,7688719,Beasley,Cole Beasley,Cole Beasley (7688719),CLE,WR,9.56,10.0,9.23318760591,9.06916132857,1.0,0.214912280702,5300,DAL,10.0,0.0
11.2,Nick,1.0,Jax@KC 01:00PM ET,7688536,Foles,Nick Foles,Nick Foles (7688536),JAX,QB,15.48,15.2,14.3740805522,14.1387930449,0.0,0.0,5200,KC,0.0,0.0
4.2,Jonathan,1.0,Car@LA 04:05PM ET,7688638,Stewart,Jonathan Stewart,Jonathan Stewart (7688638),LA,RB,14.18,11.3,11.6424149829,11.5070129466,8.0,0.0266159695817,5200,CAR,5.0,0.0
15.2,Carson,1.0,Phi@NYG 01:00PM ET,7688528,Wentz,Carson Wentz,Carson Wentz (7688528),NYG,QB,16.45,17.6,16.1159592453,15.8217179989,0.0,0.0,5100,PHI,6.0,0.0
3.5,Quincy,1.0,NYJ@Mia 01:00PM ET,7688692,Enunwa,Quincy Enunwa,Quincy Enunwa (7688692),MIA,WR,12.62,11.2,11.0258819402,10.870462181,2.0,0.210526315789,5100,NYJ,9.0,0.0
17.3,Trevor,1.0,Den@Oak 08:30PM ET,7688574,Siemian,Trevor Siemian,Trevor Siemian (7688574),OAK,QB,15.43,17.5,15.6927262777,15.3864537277,0.0,0.0,5100,DEN,6.0,0.0
0.0,Dan,1.0,Det@Min 01:00PM ET,7688520,Orlovsky,Dan Orlovsky,Dan Orlovsky (7688520),MIN,QB,0.0,0.0,0.0,0.0,0.0,0.0,5000,DET,0.0,0.0
0.0,Shaun,1.0,Det@Min 01:00PM ET,7688521,Hill,Shaun Hill,Shaun Hill (7688521),DET,QB,0.0,0.0,0.0,0.0,0.0,0.0,5000,MIN,0.0,0.0
16.4,Sam,1.0,Det@Min 01:00PM ET,7688523,Bradford,Sam Bradford,Sam Bradford (7688523),DET,QB,18.53,15.7,15.7564210309,15.5509712285,14.0,0.0,5000,MIN,0.0,0.0
0.0,Josh,1.0,Phi@NYG 01:00PM ET,7688525,Johnson,Josh Johnson,Josh Johnson (7688525),PHI,QB,0.0,0.0,0.0,0.0,0.0,0.0,5000,NYG,0.0,0.0
0.0,Chase,1.0,Phi@NYG 01:00PM ET,7688526,Daniel,Chase Daniel,Chase Daniel (7688526),NYG,QB,0.0,0.0,0.0,0.0,0.0,0.0,5000,PHI,0.0,0.0
0.0,Ryan,1.0,Phi@NYG 01:00PM ET,7688527,Nassib,Ryan Nassib,Ryan Nassib (7688527),PHI,QB,0.0,0.0,0.0,0.0,0.0,0.0,5000,NYG,0.0,0.0
0.0,Matt,1.0,NYJ@Mia 01:00PM ET,7688530,Moore,Matt Moore,Matt Moore (7688530),NYJ,QB,0.0,0.0,0.0,0.0,0.0,0.0,5000,MIA,0.0,0.0
0.8,Bryce,1.0,NYJ@Mia 01:00PM ET,7688532,Petty,Bryce Petty,Bryce Petty (7688532),MIA,QB,0.0,0.0,0.0,0.0,0.0,0.0,5000,NYJ,0.0,0.0
0.0,Christian,1.0,NYJ@Mia 01:00PM ET,7688533,Hackenberg,Christian Hackenberg,Christian Hackenberg (7688533),MIA,QB,0.0,0.0,0.0,0.0,0.0,0.0,5000,NYJ,0.0,0.0
0.0,Chad,1.0,Jax@KC 01:00PM ET,7688535,Henne,Chad Henne,Chad Henne (7688535),KC,QB,0.0,0.0,0.0,0.0,0.0,0.0,5000,JAX,0.0,0.0
0.0,Tyler,1.0,Jax@KC 01:00PM ET,7688537,Bray,Tyler Bray,Tyler Bray (7688537),JAX,QB,0.0,0.0,0.0,0.0,0.0,0.0,5000,KC,0.0,0.0
0.0,Brandon,1.0,Jax@KC 01:00PM ET,7688539,Allen,Brandon Allen,Brandon Allen (7688539),KC,QB,0.0,0.0,0.0,0.0,0.0,0.0,5000,JAX,0.0,0.0
0.1,Mark,1.0,Dal@Cle 01:00PM ET,7688542,Sanchez,Mark Sanchez,Mark Sanchez (7688542),CLE,QB,0.0,0.0,0.0,0.0,0.0,0.0,5000,DAL,0.0,0.0
13.2,Cody,1.0,Dal@Cle 01:00PM ET,7688544,Kessler,Cody Kessler,Cody Kessler (7688544),DAL,QB,14.68,17.2,15.2499221407,14.9417198061,0.0,0.0,5000,CLE,6.0,0.0
0.0,Kevin,1.0,Dal@Cle 01:00PM ET,7688545,Hogan,Kevin Hogan,Kevin Hogan (7688545),DAL,QB,0.0,0.0,0.0,0.0,0.0,0.0,5000,CLE,0.0,0.0
0.0,Joe,1.0,Dal@Cle 01:00PM ET,7688546,Callahan,Joe Callahan,Joe Callahan (7688546),DAL,QB,0.0,0.0,0.0,0.0,0.0,0.0,5000,CLE,0.0,0.0
0.4,Ryan,1.0,Pit@Bal 01:00PM ET,7688549,Mallett,Ryan Mallett,Ryan Mallett (7688549),PIT,QB,0.0,0.0,0.0,0.0,0.0,0.0,5000,BAL,0.0,0.0
0.0,Landry,1.0,Pit@Bal 01:00PM ET,7688550,Jones,Landry Jones,Landry Jones (7688550),BAL,QB,0.0,0.0,0.0,0.0,0.0,0.0,5000,PIT,0.0,0.0
0.0,Zach,0.0,Pit@Bal 01:00PM ET,7688551,Mettenberger,Zach Mettenberger,Zach Mettenberger (7688551),BAL,QB,0.0,0.0,0.0,0.0,0.0,0.0,5000,PIT,0.0,0.0
0.0,Luke,1.0,NO@SF 04:05PM ET,7688553,McCown,Luke McCown,Luke McCown (7688553),SF,QB,0.0,0.0,0.0,0.0,0.0,0.0,5000,NO,0.0,0.0
0.0,Christian,1.0,NO@SF 04:05PM ET,7688555,Ponder,Christian Ponder,Christian Ponder (7688555),NO,QB,0.0,0.0,0.0,0.0,0.0,0.0,5000,SF,0.0,0.0
0.0,Blaine,1.0,NO@SF 04:05PM ET,7688556,Gabbert,Blaine Gabbert,Blaine Gabbert (7688556),NO,QB,0.0,0.0,0.0,0.0,13.0,0.0047619047619,5000,SF,0.0,0.0
0.0,Derek,1.0,Car@LA 04:05PM ET,7688557,Anderson,Derek Anderson,Derek Anderson (7688557),LA,QB,0.0,0.0,0.0,0.0,0.0,0.0,5000,CAR,0.0,0.0
0.0,Joe,1.0,Car@LA 04:05PM ET,7688558,Webb,Joe Webb,Joe Webb (7688558),LA,QB,0.0,0.0,0.0,0.0,10.0,0.00380228136882,5000,CAR,0.0,0.0
14.8,Case,1.0,Car@LA 04:05PM ET,7688559,Keenum,Case Keenum,Case Keenum (7688559),CAR,QB,14.72,16.8,15.0317982507,14.7364041218,0.0,0.0,5000,LA,7.0,0.0
0.0,Sean,1.0,Car@LA 04:05PM ET,7688561,Mannion,Sean Mannion,Sean Mannion (7688561),CAR,QB,0.0,0.0,0.0,0.0,0.0,0.0,5000,LA,0.0,0.0
0.0,Jared,1.0,Car@LA 04:05PM ET,7688562,Goff,Jared Goff,Jared Goff (7688562),CAR,QB,0.0,0.0,0.0,0.0,0.0,0.0,5000,LA,0.0,0.0
0.0,Scott,1.0,Ind@GB 04:25PM ET,7688564,Tolzien,Scott Tolzien,Scott Tolzien (7688564),GB,QB,0.0,0.0,0.0,0.0,0.0,0.0,5000,IND,0.0,0.0
0.0,Brett,1.0,Ind@GB 04:25PM ET,7688566,Hundley,Brett Hundley,Brett Hundley (7688566),IND,QB,0.0,0.0,0.0,0.0,0.0,0.0,5000,GB,0.0,0.0
0.0,Matt,1.0,Ten@SD 04:25PM ET,7688567,Cassel,Matt Cassel,Matt Cassel (7688567),SD,QB,0.0,0.0,0.0,0.0,0.0,0.0,5000,TEN,0.0,0.0
0.0,Kellen,1.0,Ten@SD 04:25PM ET,7688568,Clemens,Kellen Clemens,Kellen Clemens (7688568),TEN,QB,0.0,0.0,0.0,0.0,0.0,0.0,5000,SD,0.0,0.0
0.0,Derrick,0.0,Ten@SD 04:25PM ET,7688660,Henry,Derrick Henry,Derrick Henry (7688660),SD,RB,8.67,7.7,7.57805656449,7.47111304467,7.0,0.0423076923077,5000,TEN,6.0,0.0
18.5,Tyrell,1.0,Ten@SD 04:25PM ET,7688783,Williams,Tyrell Williams,Tyrell Williams (7688783),TEN,WR,12.81,14.0,12.7209918277,12.4828657716,2.0,0.174657534247,5000,SD,6.0,1.0
0.0,Austin,1.0,Den@Oak 08:30PM ET,7688571,Davis,Austin Davis,Austin Davis (7688571),OAK,QB,0.0,0.0,0.0,0.0,0.0,0.0,5000,DEN,0.0,0.0
0.0,Matt,1.0,Den@Oak 08:30PM ET,7688572,McGloin,Matt McGloin,Matt McGloin (7688572),DEN,QB,0.0,0.0,0.0,0.0,0.0,0.0,5000,OAK,0.0,0.0
0.0,Connor,1.0,Den@Oak 08:30PM ET,7688575,Cook,Connor Cook,Connor Cook (7688575),DEN,QB,0.0,0.0,0.0,0.0,0.0,0.0,5000,OAK,0.0,0.0
0.0,Paxton,1.0,Den@Oak 08:30PM ET,7688576,Lynch,Paxton Lynch,Paxton Lynch (7688576),OAK,QB,0.0,0.0,0.0,0.0,0.0,0.0,5000,DEN,0.0,0.0
8.6,Theo,1.0,Det@Min 01:00PM ET,7688580,Riddick,Theo Riddick,Theo Riddick (7688580),MIN,RB,14.06,14.8,13.6333305333,13.3892583206,4.0,0.152542372881,4900,DET,3.0,0.0
0.0,Allen,1.0,Jax@KC 01:00PM ET,7688705,Hurns,Allen Hurns,Allen Hurns (7688705),KC,WR,11.93,11.4,10.8951086068,10.7233756692,2.0,0.189368770764,4900,JAX,9.0,1.0
2.8,DeVante,0.0,NYJ@Mia 01:00PM ET,7688696,Parker,DeVante Parker,DeVante Parker (7688696),NYJ,WR,10.6,15.1,12.5691100108,12.2647030924,2.0,0.166666666667,4800,MIA,4.0,1.0
34.1,Mark,1.0,NO@SF 04:05PM ET,7688632,Ingram,Mark Ingram,Mark Ingram (7688632),SF,RB,12.95,16.3,14.1076505426,13.8013494802,6.0,0.0814332247557,4800,NO,2.0,0.0
25.0,Golden,0.0,Det@Min 01:00PM ET,7688673,Tate,Golden Tate,Golden Tate (7688673),MIN,WR,10.93,14.9,12.5710166274,12.2775986081,2.0,0.227118644068,4700,DET,5.0,1.0
3.7,Terrance,1.0,Pit@Bal 01:00PM ET,7688623,West,Terrance West,Terrance West (7688623),PIT,RB,11.99,13.4,12.078798463,11.8468698101,7.0,0.055737704918,4700,BAL,3.0,0.0
14.0,Sterling,1.0,Phi@NYG 01:00PM ET,7688689,Shepard,Sterling Shepard,Sterling Shepard (7688689),PHI,WR,10.8,11.5,10.548720905,10.357221491,2.0,0.172661870504,4600,NYG,9.0,1.0
5.6,Alfred,0.0,Dal@Cle 01:00PM ET,7688609,Morris,Alfred Morris,Alfred Morris (7688609),CLE,RB,4.0,5.4,4.56982499739,4.46405930087,9.0,0.0131578947368,4600,DAL,0.0,0.0
15.2,Delanie,1.0,Ten@SD 04:25PM ET,7688865,Walker,Delanie Walker,Delanie Walker (7688865),SD,TE,12.88,13.9,12.6879386413,12.4539020166,2.0,0.169230769231,4600,TEN,1.0,0.0
7.1,Corey,0.0,Dal@Cle 01:00PM ET,7688722,Coleman,Corey Coleman,Corey Coleman (7688722),DAL,WR,9.96,10.4,9.60881526074,9.43848823041,7.0,0.04,4500,CLE,10.0,1.0
0.1,DeAngelo,0.0,Pit@Bal 01:00PM ET,7688618,Williams,DeAngelo Williams,DeAngelo Williams (7688618),BAL,RB,4.8,3.5,3.75209401242,3.71618898846,5.0,0.0833333333333,4500,PIT,0.0,0.0
21.1,Frank,1.0,Ind@GB 04:25PM ET,7688645,Gore,Frank Gore,Frank Gore (7688645),GB,RB,12.12,11.7,11.1374534067,10.9593680412,3.0,0.0953846153846,4500,IND,4.0,0.0
10.4,Charcandrick,0.0,Jax@KC 01:00PM ET,7688607,West,Charcandrick West,Charcandrick West (7688607),JAX,RB,17.16,17.1,16.0795600302,15.8110902199,6.0,0.0703125,4400,KC,2.0,0.0
14.9,Kenny,1.0,Car@LA 04:05PM ET,7688750,Britt,Kenny Britt,Kenny Britt (7688750),CAR,WR,12.73,12.3,11.70447452,11.5170859216,2.0,0.218487394958,4400,LA,8.0,1.0
8.4,Kendall,0.0,Ten@SD 04:25PM ET,7688778,Wright,Kendall Wright,Kendall Wright (7688778),SD,WR,9.37,9.7,8.99084280601,8.83316895657,6.0,0.0846153846154,4400,TEN,10.0,1.0
6.1,Matt,0.0,Det@Min 01:00PM ET,7688578,Asiata,Matt Asiata,Matt Asiata (7688578),DET,RB,7.85,10.2,8.73729190844,8.5418669942,5.0,0.0867768595041,4300,MIN,5.0,0.0
0.0,Sammie,1.0,Pit@Bal 01:00PM ET,7688733,Coates,Sammie Coates,Sammie Coates (7688733),BAL,WR,10.4,8.8,8.83654936956,8.72159626806,3.0,0.123188405797,4300,PIT,11.0,1.0
2.8,Tavon,1.0,Car@LA 04:05PM ET,7688753,Austin,Tavon Austin,Tavon Austin (7688753),CAR,WR,12.37,14.7,12.9702622873,12.7042496953,1.0,0.264705882353,4200,LA,5.0,1.0
0.0,James,0.0,Ind@GB 04:25PM ET,7688646,Starks,James Starks,James Starks (7688646),IND,RB,0.0,0.0,0.0,0.0,8.0,0.0346020761246,4200,GB,0.0,0.0
8.5,Ryan,0.0,Phi@NYG 01:00PM ET,7688589,Mathews,Ryan Mathews,Ryan Mathews (7688589),NYG,RB,8.92,6.1,6.73777768392,6.68339805655,8.0,0.036036036036,4100,PHI,6.0,0.0
9.1,Bilal,1.0,NYJ@Mia 01:00PM ET,7688595,Powell,Bilal Powell,Bilal Powell (7688595),MIA,RB,8.9,10.7,9.4037061831,9.20853964345,3.0,0.126315789474,4100,NYJ,5.0,0.0
3.8,Torrey,0.0,NO@SF 04:05PM ET,7688737,Smith,Torrey Smith,Torrey Smith (7688737),NO,WR,9.64,11.9,10.3659261207,10.1450540761,3.0,0.147619047619,4100,SF,8.0,0.0
0.8,Jerick,0.0,Det@Min 01:00PM ET,7688583,McKinnon,Jerick McKinnon,Jerick McKinnon (7688583),DET,RB,9.42,10.8,9.64795759966,9.45742753112,7.0,0.0578512396694,4000,MIN,5.0,0.0
