Position,Name + ID, Name, ID, Salary,GameInfo,TeamAbbrev 
RB,Ezekiel Elliott (7147440),Ezekiel Elliott,7147440,7300,NYG@Dal 04:25PM ET,Dal
QB,Matthew Stafford (7147265),Matthew Stafford,7147265,7200,Det@Ind 04:25PM ET,Det
QB,Blake Bortles (7147244),Blake Bortles,7147244,7200,GB@Jax 01:00PM ET,Jax
WR,Amari Cooper (7147576),Amari Cooper,7147576,7200,Oak@NO 01:00PM ET,Oak
QB,Carson Palmer (7147271),Carson Palmer,7147271,7100,NE@Ari 08:30PM ET,Ari
QB,Matt Ryan (7147183),Matt Ryan,7147183,7100,TB@Atl 01:00PM ET,Atl
RB,Jamaal Charles (7147353),Jamaal Charles,7147353,7100,SD@KC 01:00PM ET,KC
QB,Philip Rivers (7147221),Philip Rivers,7147221,7000,SD@KC 01:00PM ET,SD
RB,Lamar Miller (7147386),Lamar Miller,7147386,7000,Chi@Hou 01:00PM ET,Hou
QB,Tyrod Taylor (7147232),Tyrod Taylor,7147232,6900,Buf@Bal 01:00PM ET,Buf
RB,Devonta Freeman (7147283),Devonta Freeman,7147283,6900,TB@Atl 01:00PM ET,Atl
WR,Sammy Watkins (7147628),Sammy Watkins,7147628,6900,Buf@Bal 01:00PM ET,Buf
QB,Tony Romo (7147257),Tony Romo,7147257,6800,NYG@Dal 04:25PM ET,Dal
QB,Andy Dalton (7147206),Andy Dalton,7147206,6800,Cin@NYJ 01:00PM ET,Cin
WR,Josh Gordon (7147520),Josh Gordon,7147520,6800,Cle@Phi 01:00PM ET,Cle
QB,Joe Flacco (7147228),Joe Flacco,7147228,6700,Buf@Bal 01:00PM ET,Bal
RB,Eddie Lacy (7147402),Eddie Lacy,7147402,6700,GB@Jax 01:00PM ET,GB
WR,Jordan Matthews (7147521),Jordan Matthews,7147521,6700,Cle@Phi 01:00PM ET,Phi
WR,Eric Decker (7147540),Eric Decker,7147540,6600,Cin@NYJ 01:00PM ET,NYJ
WR,Doug Baldwin (7147683),Doug Baldwin,7147683,6600,Mia@Sea 04:05PM ET,Sea
RB,Mark Ingram (7147344),Mark Ingram,7147344,6600,Oak@NO 01:00PM ET,NO
QB,Jameis Winston (7147189),Jameis Winston,7147189,6600,TB@Atl 01:00PM ET,TB
QB,Ryan Fitzpatrick (7147205),Ryan Fitzpatrick,7147205,6500,Cin@NYJ 01:00PM ET,NYJ
QB,Alex Smith (7147220),Alex Smith,7147220,6500,SD@KC 01:00PM ET,KC
WR,Jeremy Maclin (7147586),Jeremy Maclin,7147586,6500,SD@KC 01:00PM ET,KC
QB,Sam Bradford (7147199),Sam Bradford,7147199,6400,Cle@Phi 01:00PM ET,Phi
RB,LeSean McCoy (7147371),LeSean McCoy,7147371,6400,Buf@Bal 01:00PM ET,Buf
QB,Marcus Mariota (7147195),Marcus Mariota,7147195,6400,Min@Ten 01:00PM ET,Ten
QB,Jay Cutler (7147235),Jay Cutler,7147235,6300,Chi@Hou 01:00PM ET,Chi
WR,Larry Fitzgerald (7147754),Larry Fitzgerald,7147754,6300,NE@Ari 08:30PM ET,Ari
QB,Brock Osweiler (7147238),Brock Osweiler,7147238,6300,Chi@Hou 01:00PM ET,Hou
RB,Doug Martin (7147277),Doug Martin,7147277,6200,TB@Atl 01:00PM ET,TB
QB,Jimmy Garoppolo (7147274),Jimmy Garoppolo,7147274,6200,NE@Ari 08:30PM ET,NE
RB,Matt Forte (7147322),Matt Forte,7147322,6100,Cin@NYJ 01:00PM ET,NYJ
WR,Julian Edelman (7147756),Julian Edelman,7147756,6100,NE@Ari 08:30PM ET,NE
WR,Jarvis Landry (7147693),Jarvis Landry,7147693,6000,Mia@Sea 04:05PM ET,Mia
QB,Teddy Bridgewater (7147192),Teddy Bridgewater,7147192,6000,Min@Ten 01:00PM ET,Min
RB,Thomas Rawls (7147418),Thomas Rawls,7147418,6000,Mia@Sea 04:05PM ET,Sea
WR,Donte Moncrief (7147743),Donte Moncrief,7147743,6000,Det@Ind 04:25PM ET,Ind
QB,Ryan Tannehill (7147251),Ryan Tannehill,7147251,5900,Mia@Sea 04:05PM ET,Mia
WR,Michael Floyd (7147757),Michael Floyd,7147757,5900,NE@Ari 08:30PM ET,Ari
RB,Arian Foster (7147411),Arian Foster,7147411,5800,Mia@Sea 04:05PM ET,Mia
WR,Allen Hurns (7147666),Allen Hurns,7147666,5800,GB@Jax 01:00PM ET,Jax
RB,Ryan Mathews (7147310),Ryan Mathews,7147310,5700,Cle@Phi 01:00PM ET,Phi
RB,Dion Lewis (7147460),Dion Lewis,7147460,5700,NE@Ari 08:30PM ET,NE
QB,Robert Griffin III (7147202),Robert Griffin III,7147202,5600,Cle@Phi 01:00PM ET,Cle
RB,Latavius Murray (7147345),Latavius Murray,7147345,5600,Oak@NO 01:00PM ET,Oak
RB,Frank Gore (7147441),Frank Gore,7147441,5500,Det@Ind 04:25PM ET,Ind
WR,Michael Crabtree (7147564),Michael Crabtree,7147564,5500,Oak@NO 01:00PM ET,Oak
RB,Rashad Jennings (7147426),Rashad Jennings,7147426,5400,NYG@Dal 04:25PM ET,NYG
RB,DeMarco Murray (7147292),DeMarco Murray,7147292,5300,Min@Ten 01:00PM ET,Ten
WR,DeVante Parker (7147695),DeVante Parker,7147695,5300,Mia@Sea 04:05PM ET,Mia
WR,John Brown (7147760),John Brown,7147760,5200,NE@Ari 08:30PM ET,Ari
WR,Kevin White (7147653),Kevin White,7147653,5200,Chi@Hou 01:00PM ET,Chi
WR,Mohamed Sanu (7147475),Mohamed Sanu,7147475,5100,TB@Atl 01:00PM ET,Atl
RB,Duke Johnson (7147319),Duke Johnson,7147319,5100,Cle@Phi 01:00PM ET,Cle
WR,Corey Coleman (7147534),Corey Coleman,7147534,5100,Cle@Phi 01:00PM ET,Cle
QB,Josh McCown (7147197),Josh McCown,7147197,5000,Cle@Phi 01:00PM ET,Cle
QB,Matt Cassel (7147190),Matt Cassel,7147190,5000,Min@Ten 01:00PM ET,Ten
QB,Dan Orlovsky (7147264),Dan Orlovsky,7147264,5000,Det@Ind 04:25PM ET,Det
QB,Kellen Clemens (7147219),Kellen Clemens,7147219,5000,SD@KC 01:00PM ET,SD
QB,Shaun Hill (7147191),Shaun Hill,7147191,5000,Min@Ten 01:00PM ET,Min
QB,Matt Moore (7147250),Matt Moore,7147250,5000,Mia@Sea 04:05PM ET,Mia
QB,Drew Stanton (7147272),Drew Stanton,7147272,5000,NE@Ari 08:30PM ET,Ari
QB,Matt Schaub (7147184),Matt Schaub,7147184,5000,TB@Atl 01:00PM ET,Atl
QB,Luke McCown (7147214),Luke McCown,7147214,5000,Oak@NO 01:00PM ET,NO
QB,Brian Hoyer (7147236),Brian Hoyer,7147236,5000,Chi@Hou 01:00PM ET,Chi
QB,Chad Henne (7147243),Chad Henne,7147243,5000,GB@Jax 01:00PM ET,Jax
QB,Josh Johnson (7147229),Josh Johnson,7147229,5000,Buf@Bal 01:00PM ET,Bal
QB,Chase Daniel (7147198),Chase Daniel,7147198,5000,Cle@Phi 01:00PM ET,Phi
QB,Scott Tolzien (7147266),Scott Tolzien,7147266,5000,Det@Ind 04:25PM ET,Ind
QB,McLeod Bethel-Thompson (7147200),McLeod Bethel-Thompson,7147200,5000,Cle@Phi 01:00PM ET,Phi
QB,Jerrod Johnson (7147230),Jerrod Johnson,7147230,5000,Buf@Bal 01:00PM ET,Bal
RB,Danny Woodhead (7147354),Danny Woodhead,7147354,5000,SD@KC 01:00PM ET,SD
QB,Ryan Mallett (7147231),Ryan Mallett,7147231,5000,Buf@Bal 01:00PM ET,Bal
QB,Kellen Moore (7147259),Kellen Moore,7147259,5000,NYG@Dal 04:25PM ET,Dal
QB,Brandon Weeden (7147237),Brandon Weeden,7147237,5000,Chi@Hou 01:00PM ET,Hou
QB,Austin Davis (7147201),Austin Davis,7147201,5000,Cle@Phi 01:00PM ET,Cle
QB,Nick Foles (7147222),Nick Foles,7147222,5000,SD@KC 01:00PM ET,KC
QB,Matt Simms (7147185),Matt Simms,7147185,5000,TB@Atl 01:00PM ET,Atl
TE,Travis Kelce (7147843),Travis Kelce,7147843,5000,SD@KC 01:00PM ET,KC
QB,EJ Manuel (7147233),EJ Manuel,7147233,5000,Buf@Bal 01:00PM ET,Buf
QB,Sean Renfree (7147186),Sean Renfree,7147186,5000,TB@Atl 01:00PM ET,Atl
QB,Mike Glennon (7147187),Mike Glennon,7147187,5000,TB@Atl 01:00PM ET,TB
QB,Ryan Nassib (7147260),Ryan Nassib,7147260,5000,NYG@Dal 04:25PM ET,NYG
QB,Ryan Griffin (7147188),Ryan Griffin,7147188,5000,TB@Atl 01:00PM ET,TB
QB,Zac Dysert (7147253),Zac Dysert,7147253,5000,Mia@Sea 04:05PM ET,Mia
QB,Matt McGloin (7147215),Matt McGloin,7147215,5000,Oak@NO 01:00PM ET,Oak
QB,Matt Barkley (7147273),Matt Barkley,7147273,5000,NE@Ari 08:30PM ET,Ari
QB,Zach Mettenberger (7147223),Zach Mettenberger,7147223,5000,SD@KC 01:00PM ET,SD
QB,Aaron Murray (7147224),Aaron Murray,7147224,5000,SD@KC 01:00PM ET,KC
QB,Bryce Petty (7147207),Bryce Petty,7147207,5000,Cin@NYJ 01:00PM ET,NYJ
QB,Logan Thomas (7147261),Logan Thomas,7147261,5000,NYG@Dal 04:25PM ET,NYG
QB,AJ McCarron (7147208),AJ McCarron,7147208,5000,Cin@NYJ 01:00PM ET,Cin
QB,Tom Savage (7147239),Tom Savage,7147239,5000,Chi@Hou 01:00PM ET,Hou
QB,David Fales (7147240),David Fales,7147240,5000,Chi@Hou 01:00PM ET,Chi
QB,Geno Smith (7147209),Geno Smith,7147209,5000,Cin@NYJ 01:00PM ET,NYJ
QB,Stephen Morris (7147268),Stephen Morris,7147268,5000,Det@Ind 04:25PM ET,Ind
QB,Jake Heaps (7147254),Jake Heaps,7147254,5000,Mia@Sea 04:05PM ET,Sea
QB,Garrett Grayson (7147217),Garrett Grayson,7147217,5000,Oak@NO 01:00PM ET,NO
QB,Keith Wenning (7147210),Keith Wenning,7147210,5000,Cin@NYJ 01:00PM ET,Cin
QB,Tyler Bray (7147225),Tyler Bray,7147225,5000,SD@KC 01:00PM ET,KC
QB,Connor Shaw (7147241),Connor Shaw,7147241,5000,Chi@Hou 01:00PM ET,Chi
QB,Jameill Showers (7147262),Jameill Showers,7147262,5000,NYG@Dal 04:25PM ET,Dal
QB,Brandon Doughty (7147255),Brandon Doughty,7147255,5000,Mia@Sea 04:05PM ET,Mia
QB,Brett Hundley (7147245),Brett Hundley,7147245,5000,GB@Jax 01:00PM ET,GB
QB,Dak Prescott (7147263),Dak Prescott,7147263,5000,NYG@Dal 04:25PM ET,Dal
QB,Cody Kessler (7147203),Cody Kessler,7147203,5000,Cle@Phi 01:00PM ET,Cle
QB,Max Wittek (7147246),Max Wittek,7147246,5000,GB@Jax 01:00PM ET,Jax
QB,Mike Bercovici (7147226),Mike Bercovici,7147226,5000,SD@KC 01:00PM ET,SD
QB,Marquise Williams (7147247),Marquise Williams,7147247,5000,GB@Jax 01:00PM ET,GB
QB,Joel Stave (7147193),Joel Stave,7147193,5000,Min@Ten 01:00PM ET,Min
QB,Kevin Hogan (7147227),Kevin Hogan,7147227,5000,SD@KC 01:00PM ET,KC
QB,Taylor Heinicke (7147194),Taylor Heinicke,7147194,5000,Min@Ten 01:00PM ET,Min
QB,Trevone Boykin (7147256),Trevone Boykin,7147256,5000,Mia@Sea 04:05PM ET,Sea
QB,Brandon Allen (7147248),Brandon Allen,7147248,5000,GB@Jax 01:00PM ET,Jax
WR,Tyler Lockett (7147698),Tyler Lockett,7147698,5000,Mia@Sea 04:05PM ET,Sea
QB,Jake Coker (7147275),Jake Coker,7147275,5000,NE@Ari 08:30PM ET,Ari
QB,Connor Cook (7147218),Connor Cook,7147218,5000,Oak@NO 01:00PM ET,Oak
QB,Jacoby Brissett (7147276),Jacoby Brissett,7147276,5000,NE@Ari 08:30PM ET,NE
QB,Joe Licata (7147211),Joe Licata,7147211,5000,Cin@NYJ 01:00PM ET,Cin
QB,Jake Rudock (7147269),Jake Rudock,7147269,5000,Det@Ind 04:25PM ET,Det
QB,Carson Wentz (7147204),Carson Wentz,7147204,5000,Cle@Phi 01:00PM ET,Phi
QB,Alex Tanney (7147196),Alex Tanney,7147196,5000,Min@Ten 01:00PM ET,Ten
QB,Joe Callahan (7147249),Joe Callahan,7147249,5000,GB@Jax 01:00PM ET,GB
QB,Cardale Jones (7147234),Cardale Jones,7147234,5000,Buf@Bal 01:00PM ET,Buf
QB,Christian Hackenberg (7147212),Christian Hackenberg,7147212,5000,Cin@NYJ 01:00PM ET,NYJ
WR,Steve Smith (7147609),Steve Smith,7147609,4900,Buf@Bal 01:00PM ET,Bal
TE,Coby Fleener (7147830),Coby Fleener,7147830,4900,Oak@NO 01:00PM ET,NO
RB,Ameer Abdullah (7147449),Ameer Abdullah,7147449,4900,Det@Ind 04:25PM ET,Det
WR,Sterling Shepard (7147720),Sterling Shepard,7147720,4900,NYG@Dal 04:25PM ET,NYG
RB,James Starks (7147398),James Starks,7147398,4800,GB@Jax 01:00PM ET,GB
RB,Giovani Bernard (7147331),Giovani Bernard,7147331,4800,Cin@NYJ 01:00PM ET,Cin
WR,Willie Snead (7147570),Willie Snead,7147570,4800,Oak@NO 01:00PM ET,NO
WR,Stefon Diggs (7147508),Stefon Diggs,7147508,4800,Min@Ten 01:00PM ET,Min
TE,Gary Barnidge (7147803),Gary Barnidge,7147803,4700,Cle@Phi 01:00PM ET,Cle
WR,Kamar Aiken (7147616),Kamar Aiken,7147616,4700,Buf@Bal 01:00PM ET,Bal
TE,Tyler Eifert (7147820),Tyler Eifert,7147820,4700,Cin@NYJ 01:00PM ET,Cin
RB,Jeremy Langford (7147391),Jeremy Langford,7147391,4700,Chi@Hou 01:00PM ET,Chi
RB,Justin Forsett (7147369),Justin Forsett,7147369,4600,Buf@Bal 01:00PM ET,Bal
WR,Marvin Jones (7147733),Marvin Jones,7147733,4600,Det@Ind 04:25PM ET,Det
WR,Robert Woods (7147623),Robert Woods,7147623,4600,Buf@Bal 01:00PM ET,Buf
RB,Jerick McKinnon (7147299),Jerick McKinnon,7147299,4600,Min@Ten 01:00PM ET,Min
RB,Melvin Gordon (7147361),Melvin Gordon,7147361,4600,SD@KC 01:00PM ET,SD
RB,Jeremy Hill (7147336),Jeremy Hill,7147336,4600,Cin@NYJ 01:00PM ET,Cin
WR,Anquan Boldin (7147728),Anquan Boldin,7147728,4500,Det@Ind 04:25PM ET,Det
TE,Delanie Walker (7147790),Delanie Walker,7147790,4500,Min@Ten 01:00PM ET,Ten
WR,Phillip Dorsett (7147741),Phillip Dorsett,7147741,4500,Det@Ind 04:25PM ET,Ind
WR,Dorial Green-Beckham (7147506),Dorial Green-Beckham,7147506,4500,Min@Ten 01:00PM ET,Ten
WR,Laquon Treadwell (7147511),Laquon Treadwell,7147511,4500,Min@Ten 01:00PM ET,Min
WR,Vincent Jackson (7147469),Vincent Jackson,7147469,4400,TB@Atl 01:00PM ET,TB
RB,Charles Sims (7147280),Charles Sims,7147280,4400,TB@Atl 01:00PM ET,TB
RB,Spencer Ware (7147358),Spencer Ware,7147358,4400,SD@KC 01:00PM ET,KC
RB,Tim Hightower (7147338),Tim Hightower,7147338,4300,Oak@NO 01:00PM ET,NO
RB,Chris Ivory (7147399),Chris Ivory,7147399,4300,GB@Jax 01:00PM ET,Jax
RB,Bilal Powell (7147324),Bilal Powell,7147324,4300,Cin@NYJ 01:00PM ET,NYJ
TE,Zach Ertz (7147805),Zach Ertz,7147805,4300,Cle@Phi 01:00PM ET,Phi
WR,Davante Adams (7147676),Davante Adams,7147676,4300,GB@Jax 01:00PM ET,GB
RB,Darren Sproles (7147308),Darren Sproles,7147308,4200,Cle@Phi 01:00PM ET,Phi
TE,Antonio Gates (7147840),Antonio Gates,7147840,4200,SD@KC 01:00PM ET,SD
WR,Danny Amendola (7147755),Danny Amendola,7147755,4200,NE@Ari 08:30PM ET,NE
RB,Darren McFadden (7147427),Darren McFadden,7147427,4200,NYG@Dal 04:25PM ET,Dal
WR,Mike Wallace (7147612),Mike Wallace,7147612,4200,Buf@Bal 01:00PM ET,Bal
RB,Jay Ajayi (7147416),Jay Ajayi,7147416,4200,Mia@Sea 04:05PM ET,Mia
RB,Isaiah Crowell (7147316),Isaiah Crowell,7147316,4200,Cle@Phi 01:00PM ET,Cle
RB,Tevin Coleman (7147289),Tevin Coleman,7147289,4200,TB@Atl 01:00PM ET,Atl
TE,Jason Witten (7147901),Jason Witten,7147901,4100,NYG@Dal 04:25PM ET,Dal
RB,Andre Ellington (7147458),Andre Ellington,7147458,4100,NE@Ari 08:30PM ET,Ari
WR,Travis Benjamin (7147592),Travis Benjamin,7147592,4100,SD@KC 01:00PM ET,SD
RB,Terrance West (7147374),Terrance West,7147374,4100,Buf@Bal 01:00PM ET,Bal
RB,T.J. Yeldon (7147407),T.J. Yeldon,7147407,4100,GB@Jax 01:00PM ET,Jax
WR,Victor Cruz (7147705),Victor Cruz,7147705,4000,NYG@Dal 04:25PM ET,NYG
RB,Theo Riddick (7147446),Theo Riddick,7147446,4000,Det@Ind 04:25PM ET,Det
WR,Michael Thomas (7147579),Michael Thomas,7147579,4000,Oak@NO 01:00PM ET,NO
RB,Derrick Henry (7147306),Derrick Henry,7147306,4000,Min@Ten 01:00PM ET,Ten
DST,Seahawks  (7148622),Seahawks ,7148622,3900,Mia@Sea 04:05PM ET,Sea
WR,Andre Johnson (7147493),Andre Johnson,7147493,3900,Min@Ten 01:00PM ET,Ten
WR,Brandon LaFell (7147541),Brandon LaFell,7147541,3900,Cin@NYJ 01:00PM ET,Cin
TE,Eric Ebron (7147923),Eric Ebron,7147923,3900,Det@Ind 04:25PM ET,Det
RB,C.J. Prosise (7147424),C.J. Prosise,7147424,3900,Mia@Sea 04:05PM ET,Sea
WR,Andrew Hawkins (7147514),Andrew Hawkins,7147514,3800,Cle@Phi 01:00PM ET,Cle
TE,Jimmy Graham (7147888),Jimmy Graham,7147888,3800,Mia@Sea 04:05PM ET,Sea
RB,Alfred Morris (7147428),Alfred Morris,7147428,3800,NYG@Dal 04:25PM ET,Dal
RB,Shane Vereen (7147429),Shane Vereen,7147429,3800,NYG@Dal 04:25PM ET,NYG
RB,Mike Gillislee (7147373),Mike Gillislee,7147373,3800,Buf@Bal 01:00PM ET,Buf
WR,Quincy Enunwa (7147546),Quincy Enunwa,7147546,3800,Cin@NYJ 01:00PM ET,NYJ
TE,Julius Thomas (7147881),Julius Thomas,7147881,3800,GB@Jax 01:00PM ET,Jax
WR,Seth Roberts (7147582),Seth Roberts,7147582,3800,Oak@NO 01:00PM ET,Oak
WR,Jaelen Strong (7147654),Jaelen Strong,7147654,3800,Chi@Hou 01:00PM ET,Hou
TE,Zach Miller (7147864),Zach Miller,7147864,3700,Chi@Hou 01:00PM ET,Chi
RB,Chris Johnson (7147454),Chris Johnson,7147454,3700,NE@Ari 08:30PM ET,Ari
RB,LeGarrette Blount (7147457),LeGarrette Blount,7147457,3700,NE@Ari 08:30PM ET,NE
RB,Christine Michael (7147414),Christine Michael,7147414,3700,Mia@Sea 04:05PM ET,Sea
WR,Marquess Wilson (7147644),Marquess Wilson,7147644,3700,Chi@Hou 01:00PM ET,Chi
WR,Chris Conley (7147600),Chris Conley,7147600,3700,SD@KC 01:00PM ET,KC
RB,DeAndre Washington (7147348),DeAndre Washington,7147348,3700,Oak@NO 01:00PM ET,Oak
WR,Breshad Perriman (7147633),Breshad Perriman,7147633,3700,Buf@Bal 01:00PM ET,Bal
WR,Will Fuller (7147655),Will Fuller,7147655,3700,Chi@Hou 01:00PM ET,Hou
RB,Jordan Howard (7147397),Jordan Howard,7147397,3700,Chi@Hou 01:00PM ET,Chi
WR,Jeff Janis (7147679),Jeff Janis,7147679,3700,GB@Jax 01:00PM ET,GB
DST,Chiefs  (7148613),Chiefs ,7148613,3600,SD@KC 01:00PM ET,KC
WR,Dwayne Harris (7147706),Dwayne Harris,7147706,3600,NYG@Dal 04:25PM ET,NYG
RB,C.J. Spiller (7147340),C.J. Spiller,7147340,3600,Oak@NO 01:00PM ET,NO
RB,Alfred Blue (7147387),Alfred Blue,7147387,3600,Chi@Hou 01:00PM ET,Hou
RB,James White (7147466),James White,7147466,3600,NE@Ari 08:30PM ET,NE
WR,Albert Wilson (7147596),Albert Wilson,7147596,3600,SD@KC 01:00PM ET,KC
WR,Chris Hogan (7147763),Chris Hogan,7147763,3600,NE@Ari 08:30PM ET,NE
WR,Ty Montgomery (7147670),Ty Montgomery,7147670,3600,GB@Jax 01:00PM ET,GB
RB,Javorius Allen (7147375),Javorius Allen,7147375,3600,Buf@Bal 01:00PM ET,Bal
WR,Tyler Boyd (7147559),Tyler Boyd,7147559,3600,Cin@NYJ 01:00PM ET,Cin
DST,Cardinals  (7148628),Cardinals ,7148628,3500,NE@Ari 08:30PM ET,Ari
RB,Reggie Bush (7147367),Reggie Bush,7147367,3500,Buf@Bal 01:00PM ET,Buf
WR,James Jones (7147585),James Jones,7147585,3500,SD@KC 01:00PM ET,SD
TE,Benjamin Watson (7147853),Benjamin Watson,7147853,3500,Buf@Bal 01:00PM ET,Bal
WR,Jermaine Kearse (7147684),Jermaine Kearse,7147684,3500,Mia@Sea 04:05PM ET,Sea
RB,Ka'Deem Carey (7147393),Ka'Deem Carey,7147393,3500,Chi@Hou 01:00PM ET,Chi
WR,Rashad Greene (7147673),Rashad Greene,7147673,3500,GB@Jax 01:00PM ET,Jax
RB,Josh Ferguson (7147450),Josh Ferguson,7147450,3500,Det@Ind 04:25PM ET,Ind
RB,Terrell Watson (7147317),Terrell Watson,7147317,3500,Cle@Phi 01:00PM ET,Cle
WR,Nelson Agholor (7147529),Nelson Agholor,7147529,3500,Cle@Phi 01:00PM ET,Phi
RB,Charcandrick West (7147366),Charcandrick West,7147366,3500,SD@KC 01:00PM ET,KC
DST,Jets  (7148610),Jets ,7148610,3400,Cin@NYJ 01:00PM ET,NYJ
WR,Harry Douglas (7147494),Harry Douglas,7147494,3400,Min@Ten 01:00PM ET,Ten
TE,Martellus Bennett (7147929),Martellus Bennett,7147929,3400,NE@Ari 08:30PM ET,NE
WR,Dontrelle Inman (7147589),Dontrelle Inman,7147589,3400,SD@KC 01:00PM ET,SD
TE,Charles Clay (7147856),Charles Clay,7147856,3400,Buf@Bal 01:00PM ET,Buf
WR,Kendall Wright (7147496),Kendall Wright,7147496,3400,Min@Ten 01:00PM ET,Ten
WR,Jaron Brown (7147758),Jaron Brown,7147758,3400,NE@Ari 08:30PM ET,Ari
WR,Kenny Bell (7147477),Kenny Bell,7147477,3400,TB@Atl 01:00PM ET,TB
RB,Kenneth Dixon (7147380),Kenneth Dixon,7147380,3400,Buf@Bal 01:00PM ET,Bal
DST,Eagles  (7148608),Eagles ,7148608,3300,Cle@Phi 01:00PM ET,Phi
RB,Matt Asiata (7147294),Matt Asiata,7147294,3300,Min@Ten 01:00PM ET,Min
WR,Leonard Hankerson (7147614),Leonard Hankerson,7147614,3300,Buf@Bal 01:00PM ET,Buf
WR,Terrance Williams (7147710),Terrance Williams,7147710,3300,NYG@Dal 04:25PM ET,Dal
WR,Rueben Randle (7147519),Rueben Randle,7147519,3300,Cle@Phi 01:00PM ET,Phi
WR,Jared Abbrederis (7147665),Jared Abbrederis,7147665,3300,GB@Jax 01:00PM ET,GB
TE,Will Tye (7147906),Will Tye,7147906,3300,NYG@Dal 04:25PM ET,NYG
WR,Rishard Matthews (7147502),Rishard Matthews,7147502,3300,Min@Ten 01:00PM ET,Ten
WR,Cecil Shorts III (7147643),Cecil Shorts III,7147643,3300,Chi@Hou 01:00PM ET,Hou
DST,Texans  (7148617),Texans ,7148617,3200,Chi@Hou 01:00PM ET,Hou
WR,Eddie Royal (7147635),Eddie Royal,7147635,3200,Chi@Hou 01:00PM ET,Chi
WR,Hakeem Nicks (7147563),Hakeem Nicks,7147563,3200,Oak@NO 01:00PM ET,NO
WR,Cole Beasley (7147711),Cole Beasley,7147711,3200,NYG@Dal 04:25PM ET,Dal
TE,Dwayne Allen (7147917),Dwayne Allen,7147917,3200,Det@Ind 04:25PM ET,Ind
WR,Kenny Stills (7147687),Kenny Stills,7147687,3200,Mia@Sea 04:05PM ET,Mia
WR,J.J. Nelson (7147762),J.J. Nelson,7147762,3200,NE@Ari 08:30PM ET,Ari
WR,Andre Holmes (7147568),Andre Holmes,7147568,3200,Oak@NO 01:00PM ET,Oak
RB,Karlos Williams (7147377),Karlos Williams,7147377,3200,Buf@Bal 01:00PM ET,Buf
RB,Paul Perkins (7147438),Paul Perkins,7147438,3200,NYG@Dal 04:25PM ET,NYG
WR,Leonte Carroo (7147703),Leonte Carroo,7147703,3200,Mia@Sea 04:05PM ET,Mia
RB,Lorenzo Taliaferro (7147382),Lorenzo Taliaferro,7147382,3200,Buf@Bal 01:00PM ET,Bal
DST,Vikings  (7148606),Vikings ,7148606,3100,Min@Ten 01:00PM ET,Min
WR,Stevie Johnson (7147587),Stevie Johnson,7147587,3100,SD@KC 01:00PM ET,SD
RB,Jacquizz Rodgers (7147384),Jacquizz Rodgers,7147384,3100,Chi@Hou 01:00PM ET,Chi
