"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
16,937083820,"RexGrossman (13/150)",0,329.25,"PG Russell Westbrook G Kyle Lowry SG Tyreke Evans SF Harrison Barnes C Trevor Booker PF Greg Monroe UTIL Tyus Jones F Kelly Olynyk",NA,"Caris LeVert","G","14.08%",31
17,936840482,"Awesemo (72/150)",0,328.5,"C Joel Embiid G Kyle Lowry F Draymond Green UTIL Myles Turner SF Harrison Barnes SG Caris LeVert PF Kelly Olynyk PG Ish Smith",NA,"Joel Embiid","C","13.43%",58.5
18,937364972,"swblak",0,327.75,"G Russell Westbrook PF LaMarcus Aldridge C Draymond Green SF Robert Covington PG Elfrid Payton SG Kelly Oubre Jr. UTIL Ish Smith F Bismack Biyombo",NA,"JaMychal Green","PF","12.13%",23.5
19,937043584,"EmileHeskey (9/150)",0,327.5,"C Joel Embiid UTIL Nikola Vucevic SF Aaron Gordon PF Harrison Barnes PG Reggie Jackson F Dirk Nowitzki G Jordan Clarkson SG Joe Harris",NA,"Jonathon Simmons","SG","12.13%",8
20,937159333,"bellaedward4eva (101/150)",0,326.75,"UTIL Russell Westbrook SF Aaron Gordon F Tyreke Evans C Enes Kanter SG Evan Fournier PG Jordan Clarkson G Jonathon Simmons PF Kelly Olynyk",NA,"Bradley Beal","SG","11.62%",31.5
21,937561272,"jmclean23",0,326.25,"G Russell Westbrook PG Kyle Lowry F Aaron Gordon SG Dennis Smith Jr. SF Jeremy Lamb UTIL Trevor Booker C Kelly Olynyk PF Pascal Siakam",NA,"Enes Kanter","F","11.58%",44
22,937159257,"bellaedward4eva (25/150)",0,326,"PG Russell Westbrook C Nikola Vucevic PF Aaron Gordon SF Tyreke Evans SG Jordan Clarkson G J.J. Barea UTIL Joe Harris F Kelly Olynyk",NA,"Dirk Nowitzki","UTIL","11.33%",21.25
23,937043616,"EmileHeskey (41/150)",0,325,"C Joel Embiid PF Aaron Gordon SG Tyreke Evans PG Reggie Jackson F Enes Kanter UTIL Steven Adams G Jordan Clarkson SF Wesley Matthews",NA,"Sean Kilpatrick","SG","10.53%",9.25
24,937289910,"NILKNARF (5/50)",0,323.25,"PG Russell Westbrook C Joel Embiid UTIL Dwight Howard SF Harrison Barnes F Caris LeVert SG Kelly Oubre Jr. PF Bam Adebayo G Andrew Harrison",NA,"Kyle Lowry","PG","10.07%",55.75
25,937118361,"bcalicore (27/50)",0,322.75,"G Russell Westbrook PG Kyle Lowry PF Aaron Gordon SF Harrison Barnes C Dirk Nowitzki F Courtney Lee SG Jonathon Simmons UTIL Pascal Siakam",NA,"Rajon Rondo","G","9.93%",15.75
26,936921830,"cpb2012",0,322.5,"PG Russell Westbrook C Dwight Howard PF Robert Covington SF Harrison Barnes F Enes Kanter G Jeremy Lamb SG Kelly Oubre Jr. UTIL Ish Smith",NA,"Reggie Jackson","PG","9.60%",34.75
27,936840507,"Awesemo (97/150)",0,322.25,"G Kyle Lowry F Draymond Green SG Tyreke Evans UTIL Myles Turner SF Harrison Barnes PG Reggie Jackson C Enes Kanter PF Kelly Olynyk",NA,"Marc Gasol","C","9.60%",27
27,936913744,"gosixersgo76 (8/24)",0,322.25,"G Russell Westbrook UTIL Aaron Gordon SG Tyreke Evans PF Harrison Barnes SF Nicolas Batum F Trevor Booker C Kelly Olynyk PG Michael Carter-Williams",NA,"Chris Paul","SG","9.43%",31
27,936913764,"gosixersgo76 (20/24)",0,322.25,"G Russell Westbrook UTIL Aaron Gordon SG Tyreke Evans PF Harrison Barnes SF Nicolas Batum F Trevor Booker C Kelly Olynyk PG Michael Carter-Williams",NA,"Otto Porter","PF","9.30%",21
30,937083824,"RexGrossman (17/150)",0,322,"UTIL Russell Westbrook PG Kyle Lowry SF Tyreke Evans F Harrison Barnes C Trevor Booker PF Greg Monroe SG Tyus Jones G Michael Carter-Williams",NA,"Myles Turner","UTIL","9.01%",36.5
31,937083819,"RexGrossman (12/150)",0,320.75,"UTIL Russell Westbrook PG Kyle Lowry C Nikola Vucevic SF Harrison Barnes PF Greg Monroe SG Tyus Jones F Kelly Olynyk G Michael Carter-Williams",NA,"Jimmy Butler","UTIL","8.87%",30
31,937159238,"bellaedward4eva (6/150)",0,320.75,"PG Russell Westbrook SF Aaron Gordon G Tyreke Evans UTIL Enes Kanter SG Dennis Smith Jr. C Trevor Booker F Bojan Bogdanovic PF Kelly Olynyk",NA,"Tobias Harris","SF","8.83%",31.25
33,937465582,"centaur83",0,319.25,"G Russell Westbrook PF Aaron Gordon SF Harrison Barnes UTIL Elfrid Payton C Steven Adams F J.J. Redick SG Caris LeVert PG Michael Carter-Williams",NA,"Ish Smith","PG","8.65%",28.25
34,937383063,"cityjefe",0,318.5,"SG James Harden PG Russell Westbrook UTIL Brandon Ingram F Courtney Lee G Bojan Bogdanovic SF Kelly Oubre Jr. PF Pascal Siakam C Dwight Powell",NA,"J.J. Barea","PG","8.53%",21.25
35,936701627,"SlowQueen (10/15)",0,317.5,"G Russell Westbrook C Joel Embiid PG Elfrid Payton F Enes Kanter SG Jeremy Lamb PF Kelly Olynyk UTIL Jarrett Jack SF Andre Roberson",NA,"Spencer Dinwiddie","PG","8.33%",34.25
35,937118353,"bcalicore (19/50)",0,317.5,"G Russell Westbrook C LaMarcus Aldridge SG Tyreke Evans SF Harrison Barnes PF Enes Kanter F Kelly Olynyk UTIL Michael Carter-Williams PG Ish Smith",NA,"Jarrett Jack","UTIL","8.29%",17.75
37,936840443,"Awesemo (33/150)",0,317.25,"G Russell Westbrook C Joel Embiid UTIL Myles Turner SF Harrison Barnes SG Jordan Clarkson PF Kelly Olynyk F Pascal Siakam PG Ish Smith",NA,"Nikola Vucevic","C","8.00%",34.25
38,937159263,"bellaedward4eva (31/150)",0,317,"C Karl-Anthony Towns PG Kyle Lowry F Aaron Gordon SG Tyreke Evans G Reggie Jackson UTIL Enes Kanter PF Kelly Olynyk SF Marvin Williams",NA,"Tim Hardaway Jr.","SF","7.92%",16.5
39,936840509,"Awesemo (99/150)",0,316.75,"C Joel Embiid SG Stephen Curry UTIL Draymond Green SF Harrison Barnes F Enes Kanter PF Kelly Olynyk PG Ish Smith G Fred VanVleet",NA,"James Harden","PG","7.64%",59
39,937159245,"bellaedward4eva (13/150)",0,316.75,"PG Russell Westbrook C Nikola Vucevic SF Aaron Gordon SG Tyreke Evans PF Enes Kanter G Tim Frazier UTIL Kelly Olynyk F Ben McLemore",NA,"Courtney Lee","SF","7.44%",34.75
41,937159328,"bellaedward4eva (96/150)",0,316.5,"PG Russell Westbrook UTIL Nikola Vucevic SF Aaron Gordon PF Enes Kanter SG Dennis Smith Jr. F JaMychal Green C Kelly Olynyk G Michael Carter-Williams",NA,"Greg Monroe","C","7.23%",32.75
41,937324716,"btwice80 (15/40)",0,316.5,"G Russell Westbrook F Carmelo Anthony SF Aaron Gordon PG Elfrid Payton UTIL Jeremy Lamb C Steven Adams SG Lance Stephenson PF Bam Adebayo",NA,"Kevin Durant","SF","7.11%",47.75
43,937043708,"EmileHeskey (133/150)",0,315.75,"G Kyle Lowry C Nikola Vucevic PF Aaron Gordon SG Tim Hardaway Jr. F Harrison Barnes PG Reggie Jackson UTIL Jordan Clarkson SF Wesley Matthews",NA,"Elfrid Payton","PG","6.97%",43.25
43,937159279,"bellaedward4eva (47/150)",0,315.75,"C Joel Embiid G Kyle Lowry SG Tyreke Evans UTIL Harrison Barnes PG Reggie Jackson SF Courtney Lee F Caris LeVert PF Kelly Olynyk",NA,"Anthony Davis","C","6.34%",22.25
43,937171536,"cheddabisque (41/150)",0,315.75,"PG Russell Westbrook UTIL Nikola Vucevic G Tyreke Evans SF Harrison Barnes PF Enes Kanter F Trevor Booker SG Jordan Clarkson C Zaza Pachulia",NA,"Draymond Green","PF","6.07%",50.25
46,937083917,"RexGrossman (110/150)",0,315.5,"C Joel Embiid UTIL Kyle Lowry SG Tyreke Evans SF Harrison Barnes PG Elfrid Payton F Trevor Booker PF Greg Monroe G Michael Carter-Williams",NA,"Jeremy Lamb","F","5.90%",30.75
47,936840414,"Awesemo (4/150)",0,314.75,"C Joel Embiid G Kyle Lowry F Draymond Green SF Tyreke Evans SG Eric Gordon PF Trevor Booker UTIL Jordan Clarkson PG Ish Smith",NA,"Joe Harris","SF","5.78%",19.5
47,937118379,"bcalicore (45/50)",0,314.75,"PG Russell Westbrook F LaMarcus Aldridge G DeMar DeRozan PF Harrison Barnes SG Jordan Clarkson C Kelly Olynyk UTIL Michael Carter-Williams SF Ben McLemore",NA,"Lance Stephenson","SF","5.54%",24.5
49,937189466,"Kobe4MVP (27/150)",0,314,"G Russell Westbrook PG Kyle Lowry C Nikola Vucevic PF Harrison Barnes F Enes Kanter SF JaMychal Green SG Tyler Johnson UTIL Zaza Pachulia",NA,"Michael Kidd-Gilchrist","SF","5.15%",14.75
50,937043699,"EmileHeskey (124/150)",0,313.5,"SG Bradley Beal G Kyle Lowry PF Aaron Gordon F Harrison Barnes PG Reggie Jackson C Enes Kanter UTIL Dirk Nowitzki SF Jonathon Simmons",NA,"Stephen Curry","UTIL","5.09%",43.75
50,937054600,"rikkidee (32/150)",0,313.5,"PG Ben Simmons UTIL LaMarcus Aldridge C Draymond Green SF Tobias Harris G Brandon Ingram SG Wesley Matthews PF Kelly Olynyk F Bam Adebayo",NA,"Dwight Howard","C","4.83%",42
52,937541117,"Lusmyman (5/5)",0,313,"PG Russell Westbrook C Joel Embiid G Bradley Beal SF Courtney Lee SG Jordan Clarkson UTIL Kelly Oubre Jr. PF Marvin Williams F Guillermo Hernangómez",NA,"LaMarcus Aldridge","F","4.68%",53
53,937043620,"EmileHeskey (45/150)",0,312.5,"G Kyle Lowry C Nikola Vucevic UTIL Dwight Howard PF Aaron Gordon F Harrison Barnes PG Reggie Jackson SG Jonathon Simmons SF Joe Harris",NA,"Markieff Morris","SF","4.62%",9.5
54,937083953,"RexGrossman (146/150)",0,312.25,"UTIL Russell Westbrook PG Kyle Lowry SG Tyreke Evans SF Harrison Barnes C Trevor Booker PF Greg Monroe F Kelly Olynyk G Michael Carter-Williams",NA,"Karl-Anthony Towns","UTIL","4.54%",27
55,937189583,"Kobe4MVP (144/150)",0,312,"UTIL Joel Embiid C Andre Drummond SF Aaron Gordon PF Enes Kanter F Trevor Booker SG Wesley Matthews G Caris LeVert PG Jarrett Jack",NA,"Kentavious Caldwell-Pope","G","4.36%",31.75
55,937524916,"Codyp4545",0,312,"SG James Harden PG Kyle Lowry C Dwight Howard SF Harrison Barnes F Dario Saric UTIL Caris LeVert G Kelly Oubre Jr. PF P.J. Tucker",NA,"Tyus Jones","SG","4.32%",38.5
57,937074940,"darcmaniluk (106/150)",0,311.75,"C DeMarcus Cousins SG Bradley Beal PF Aaron Gordon F Enes Kanter UTIL Trevor Booker G Tyus Jones SF JaMychal Green PG Michael Carter-Williams",NA,"Kelly Oubre Jr.","SG","4.30%",39.75
58,937544689,"Caffrey88 (3/3)",0,311.5,"PG Russell Westbrook G Kyle Lowry UTIL Harrison Barnes SF Jeremy Lamb C Steven Adams PF Dirk Nowitzki SG Courtney Lee F Kelly Oubre Jr.",NA,"Marvin Williams","SF","4.23%",15.25
59,937511757,"wormworth",0,311,"PG Russell Westbrook G Bradley Beal SF Aaron Gordon SG Avery Bradley UTIL Courtney Lee PF Serge Ibaka F Danny Green C Dwight Powell",NA,"DeMarre Carroll","PF","4.15%",33.25
60,937083809,"RexGrossman (2/150)",0,310.75,"PG Russell Westbrook SF Kevin Durant F Harrison Barnes PF Julius Randle C Trevor Booker UTIL Greg Monroe SG Tyus Jones G Michael Carter-Williams",NA,"Stanley Johnson","SG","3.92%",12.75
60,937477883,"marcduffer (1/9)",0,310.75,"SG James Harden G Jrue Holiday PF Harrison Barnes PG Reggie Jackson C Enes Kanter F Trevor Booker UTIL Courtney Lee SF Lance Stephenson",NA,"J.J. Redick","G","3.82%",15.5
62,937043701,"EmileHeskey (126/150)",0,310.5,"C Joel Embiid G Kyle Lowry SF Tyreke Evans PF Harrison Barnes PG Reggie Jackson SG Courtney Lee F Caris LeVert UTIL JaMychal Green",NA,"Jordan Clarkson","SG","3.70%",41
63,937083947,"RexGrossman (140/150)",0,310.25,"UTIL Russell Westbrook C Dwight Howard SG Tyreke Evans SF Harrison Barnes PG Elfrid Payton PF Greg Monroe F Kelly Olynyk G Michael Carter-Williams",NA,"James Johnson","UTIL","3.68%",17.5
64,937171625,"cheddabisque (130/150)",0,310,"C Joel Embiid PG Kyle Lowry UTIL Tobias Harris SF Harrison Barnes PF Enes Kanter SG Courtney Lee F Wesley Matthews G Caris LeVert",NA,"Kyle Anderson","G","3.67%",25.5
65,937083810,"RexGrossman (3/150)",0,309.75,"PG Russell Westbrook UTIL Nikola Vucevic C Dwight Howard SF Harrison Barnes F Trevor Booker PF Greg Monroe SG Tyus Jones G Michael Carter-Williams",NA,"Clint Capela","C","3.29%",44.25
65,937083900,"RexGrossman (93/150)",0,309.75,"PG Russell Westbrook PF Draymond Green UTIL Lonzo Ball SF Harrison Barnes SG Jeremy Lamb C Greg Monroe F Kelly Olynyk G Michael Carter-Williams",NA,"Bojan Bogdanovic","SG","3.09%",19.25
67,937083823,"RexGrossman (16/150)",0,309.25,"UTIL Russell Westbrook C Andre Drummond SF Harrison Barnes PG Elfrid Payton PF Greg Monroe SG Tyus Jones F Kelly Olynyk G Michael Carter-Williams",NA,"Lonzo Ball","UTIL","2.91%",36.5
67,937189577,"Kobe4MVP (138/150)",0,309.25,"UTIL Russell Westbrook PG Kyle Lowry SF Harrison Barnes PF Enes Kanter C Steven Adams F Trevor Booker SG Caris LeVert G Jarrett Jack",NA,"Ben Simmons","G","2.84%",66
69,937159345,"bellaedward4eva (113/150)",0,308.75,"SG James Harden UTIL Andre Drummond SF Aaron Gordon PF Julius Randle PG Jordan Clarkson C Kelly Olynyk G Michael Carter-Williams F Pascal Siakam",NA,"Robert Covington","SF","2.69%",28.5
70,937043585,"EmileHeskey (10/150)",0,308.5,"C Joel Embiid PF Aaron Gordon SF Tyreke Evans F Harrison Barnes UTIL Enes Kanter PG Dennis Smith Jr. G Caris LeVert SG Jonathon Simmons",NA,"Domantas Sabonis","PF","2.52%",14.25
71,936826013,"Loutru222",0,308.25,"G Bradley Beal SF Devin Booker C Draymond Green PF Tobias Harris F Brandon Ingram UTIL Dario Saric SG Jordan Clarkson PG Tyus Jones",NA,"Patty Mills","PG","2.49%",26.25
71,937043706,"EmileHeskey (131/150)",0,308.25,"C Joel Embiid UTIL Nikola Vucevic SF Aaron Gordon PF Harrison Barnes F Enes Kanter G Dennis Smith Jr. SG Joe Harris PG Jarrett Jack",NA,"Larry Nance Jr.","PF","2.38%",22.5
71,937159371,"bellaedward4eva (139/150)",0,308.25,"UTIL Anthony Davis SF Aaron Gordon SG Tyreke Evans PF Harrison Barnes F Enes Kanter G Jordan Clarkson PG J.J. Barea C Kelly Olynyk",NA,"Evan Fournier","SG","2.34%",23.75
74,937043579,"EmileHeskey (4/150)",0,308,"C Joel Embiid G Kyle Lowry PF Aaron Gordon PG Reggie Jackson SG Dennis Smith Jr. UTIL Jordan Clarkson F Wesley Matthews SF Jonathon Simmons",NA,"Aaron Gordon","UTIL","2.32%",78.75
75,937335182,"deronb23",0,307.75,"PG Russell Westbrook G Kyle Lowry SG Tyreke Evans UTIL Enes Kanter SF Larry Nance Jr. C Trevor Booker PF Greg Monroe F Bam Adebayo",NA,"Dario Saric","F","2.19%",39
76,937001119,"cullyposton",0,307.25,"UTIL James Harden PG Russell Westbrook PF Harrison Barnes F Jeremy Lamb SG Tyus Jones SF Lance Stephenson C Bam Adebayo G Tomas Satoransky",NA,"Danny Green","UTIL","2.10%",17
77,936840440,"Awesemo (30/150)",0,307,"C Joel Embiid F Draymond Green SG Tyreke Evans UTIL Myles Turner PF Harrison Barnes PG Reggie Jackson SF Caris LeVert G Fred VanVleet",NA,"Brandon Ingram","G","1.96%",50.25
78,937050059,"turkeyboy13",0,306.5,"G Russell Westbrook C Andre Drummond UTIL Clint Capela PF Dario Saric PG Tyus Jones SG Lance Stephenson F Kelly Oubre Jr. SF Norman Powell",NA,"Marcin Gortat","UTIL","1.87%",12
78,937159278,"bellaedward4eva (46/150)",0,306.5,"G Russell Westbrook PG Kyle Lowry UTIL Nikola Vucevic SF Harrison Barnes C Enes Kanter F Jonathon Simmons PF Kelly Olynyk SG Tomas Satoransky",NA,"Jrue Holiday","G","1.84%",42.75
78,937474900,"mjordantmac (83/150)",0,306.5,"PG Ben Simmons UTIL LaMarcus Aldridge C Myles Turner PF Harrison Barnes F Brandon Ingram SG J.J. Redick G Caris LeVert SF Michael Kidd-Gilchrist",NA,"Paul George","SF","1.68%",37.75
81,937233401,"KCsFinest829 (1/3)",0,306.25,"PG Russell Westbrook SF Kevin Durant PF Aaron Gordon C Steven Adams UTIL Jordan Clarkson SG Jonathon Simmons F Stanley Johnson G Ish Smith",NA,"Andre Roberson","SG","1.57%",24.75
82,936840494,"Awesemo (84/150)",0,306,"SF Kevin Durant G Kyle Lowry SG Tyreke Evans C Myles Turner F Harrison Barnes PF Enes Kanter UTIL Michael Carter-Williams PG Ish Smith",NA,"Norman Powell","F","1.52%",15.5
82,937043674,"EmileHeskey (99/150)",0,306,"C Joel Embiid UTIL Nikola Vucevic G Tyreke Evans SF Harrison Barnes PF Enes Kanter F Dirk Nowitzki SG Courtney Lee PG Jordan Clarkson",NA,"Pau Gasol","C","1.52%",19
82,937043681,"EmileHeskey (106/150)",0,306,"G Kyle Lowry C Nikola Vucevic UTIL Dwight Howard SG Tyreke Evans PG Reggie Jackson PF Enes Kanter F Trevor Booker SF Caris LeVert",NA,"Carmelo Anthony","PF","1.51%",30.75
82,937083846,"RexGrossman (39/150)",0,306,"UTIL Russell Westbrook SF Kevin Durant PG Kyle Lowry SG Courtney Lee PF Greg Monroe C Kelly Olynyk G Michael Carter-Williams F Pascal Siakam",NA,"Andrew Harrison","SG","1.48%",24
82,937118376,"bcalicore (42/50)",0,306,"PG James Harden UTIL Nikola Vucevic G Tyreke Evans PF Enes Kanter F Trevor Booker SF Courtney Lee SG Jordan Clarkson C Kelly Olynyk",NA,"Avery Bradley","SG","1.39%",26
87,936840453,"Awesemo (43/150)",0,305.75,"C Joel Embiid PG Kyle Lowry UTIL Draymond Green SF Harrison Barnes F DeMarre Carroll SG Dennis Smith Jr. PF Kelly Olynyk G Fred VanVleet",NA,"Eric Gordon","SG","1.37%",16.75
87,937015472,"BRO1978 (2/6)",0,305.75,"C Karl-Anthony Towns PF LaMarcus Aldridge F Aaron Gordon SF Robert Covington G Darren Collison UTIL Trevor Booker PG Jordan Clarkson SG Lance Stephenson",NA,"Tomas Satoransky","G","1.37%",26.5
87,937083821,"RexGrossman (14/150)",0,305.75,"UTIL Russell Westbrook PG Kyle Lowry SF Tim Hardaway Jr. F Harrison Barnes C Trevor Booker PF Greg Monroe SG Tyus Jones G Michael Carter-Williams",NA,"Cory Joseph","PG","1.31%",5.5
87,937292712,"lafonzo52",0,305.75,"PF LaMarcus Aldridge PG Kyle Lowry SF Otto Porter F Tyreke Evans SG Jrue Holiday G Elfrid Payton UTIL Tyus Jones C Bam Adebayo",NA,"T.J. McConnell","UTIL","1.24%",7.5
91,936885738,"Kolin1 (2/2)",0,305.5,"SG James Harden G Russell Westbrook PF Harrison Barnes F Greg Monroe SF Lance Stephenson UTIL Kelly Oubre Jr. PG Michael Carter-Williams C Bam Adebayo",NA,"Alex Len","C","1.22%",11.25
92,936956599,"moklovin (38/150)",0,305.25,"G Ben Simmons F Draymond Green UTIL Myles Turner PF Harrison Barnes PG Reggie Jackson C Steven Adams SG Courtney Lee SF JaMychal Green",NA,"Klay Thompson","SG","1.19%",28.75
93,937159361,"bellaedward4eva (129/150)",0,305,"SF Ben Simmons F LaMarcus Aldridge C Nikola Vucevic SG Tyreke Evans UTIL Trevor Booker G Jordan Clarkson PF Kelly Olynyk PG Jarrett Jack",NA,"Julius Randle","C","1.10%",29.5
93,937310938,"cmetthekid",0,305,"PG Russell Westbrook C Joel Embiid SG Tyreke Evans F Harrison Barnes SF Lance Stephenson UTIL Kelly Oubre Jr. G Michael Carter-Williams PF Bam Adebayo",NA,"Serge Ibaka","PF","1.10%",22.5
93,937316821,"tjcalkins (1/2)",0,305,"PG Russell Westbrook C Clint Capela UTIL Dwight Howard SG Tyreke Evans SF Harrison Barnes F Trevor Booker PF Bam Adebayo G Tomas Satoransky",NA,"Devin Booker","SF","1.03%",26.5
96,937041383,"slippman (1/3)",0,304.75,"PG James Harden G Russell Westbrook SF Nicolas Batum PF Trevor Booker SG Caris LeVert UTIL Tyus Jones F Kelly Oubre Jr. C Jordan Bell",NA,"Dion Waiters","SF","0.98%",27.25
97,937054394,"lamont1982 (1/3)",0,304.5,"G Russell Westbrook C LaMarcus Aldridge SG Tyreke Evans SF Harrison Barnes PF DeMarre Carroll F Kelly Oubre Jr. PG Michael Carter-Williams UTIL Pascal Siakam",NA,"Goran Dragic","G","0.98%",13
97,937171567,"cheddabisque (72/150)",0,304.5,"G Russell Westbrook PG Kyle Lowry UTIL Draymond Green C Enes Kanter PF Trevor Booker SF Bojan Bogdanovic SG Wesley Matthews F Bam Adebayo",NA,"Victor Oladipo","PG","0.94%",43.75
97,937189196,"moondogdah",0,304.5,"PF LaMarcus Aldridge PG Kyle Lowry C Dwight Howard SF Harrison Barnes SG Brandon Ingram G Jeremy Lamb UTIL Steven Adams F Terrence Ross",NA,"Dillon Brooks","SF","0.92%",13
100,937043668,"EmileHeskey (93/150)",0,304.25,"PG Kyle Lowry UTIL Dwight Howard PF Aaron Gordon SG Tyreke Evans F Harrison Barnes G Dennis Smith Jr. C Steven Adams SF Joe Harris",NA,"T.J. Warren","PF","0.80%",11
101,936867074,"shawnzhan (79/150)",0,304,"UTIL Joel Embiid G Ben Simmons SF Tyreke Evans F Harrison Barnes PG Reggie Jackson C Greg Monroe PF Pascal Siakam SG Andre Roberson",NA,"E'Twaun Moore","F","0.78%",11
101,937477441,"vijayharsha",0,304,"SG James Harden SF Aaron Gordon PF Otto Porter G Tyreke Evans F Jeremy Lamb PG Tyus Jones UTIL Lance Stephenson C Bam Adebayo",NA,"Ben McLemore","F","0.78%",17.75
103,936943630,"jzieg2313",0,303.75,"UTIL Russell Westbrook PF Andrew Wiggins G Lonzo Ball SF Harrison Barnes PG Elfrid Payton F Greg Monroe SG Wesley Matthews C Bam Adebayo",NA,"Tim Frazier","PG","0.74%",10.75
103,937189564,"Kobe4MVP (125/150)",0,303.75,"PG Russell Westbrook G Kyle Lowry PF Draymond Green SG Tyreke Evans SF Harrison Barnes UTIL Jarrett Jack F Pascal Siakam C Zaza Pachulia",NA,"Tyler Ulis","UTIL","0.68%",23
103,937327030,"jefejorgeIII (2/2)",0,303.75,"PG Ben Simmons C LaMarcus Aldridge SG Jrue Holiday PF Robert Covington UTIL Harrison Barnes G Jeremy Lamb SF Lance Stephenson F Bam Adebayo",NA,"Thaddeus Young","F","0.66%",30.5
106,937043702,"EmileHeskey (127/150)",0,303.5,"C Joel Embiid UTIL Nikola Vucevic PF Aaron Gordon PG Reggie Jackson G Dennis Smith Jr. SG Jeremy Lamb SF Caris LeVert F Joe Harris",NA,"Darren Collison","G","0.63%",21.5
106,937118335,"bcalicore (1/50)",0,303.5,"G Russell Westbrook PG Kyle Lowry SG Tim Hardaway Jr. SF Harrison Barnes PF Dirk Nowitzki UTIL Jordan Clarkson F Caris LeVert C Kelly Olynyk",NA,"Marquese Chriss","PF","0.63%",23
