Position,Name + ID, Name, ID, Salary,GameInfo,TeamAbbrev 
QB,Ryan Fitzpatrick (7545329),Ryan Fitzpatrick,7545329,5100,NYJ@Pit 01:00PM ET,NYJ
QB,Josh McCown (7545301),Josh McCown,7545301,5000,NE@Cle 01:00PM ET,Cle
QB,Charlie Whitehurst (7545302),Charlie Whitehurst,7545302,5000,NE@Cle 01:00PM ET,Cle
QB,Cody Kessler (7545304),Cody Kessler,7545304,5000,NE@Cle 01:00PM ET,Cle
QB,Jacoby Brissett (7545305),Jacoby Brissett,7545305,5000,NE@Cle 01:00PM ET,NE
QB,Dan Orlovsky (7545306),Dan Orlovsky,7545306,5000,Phi@Det 01:00PM ET,Det
QB,Chase Daniel (7545307),Chase Daniel,7545307,5000,Phi@Det 01:00PM ET,Phi
QB,Scott Tolzien (7545312),Scott Tolzien,7545312,5000,Chi@Ind 01:00PM ET,Ind
QB,Matt Barkley (7545314),Matt Barkley,7545314,5000,Chi@Ind 01:00PM ET,Chi
QB,Matt Cassel (7545315),Matt Cassel,7545315,5000,Ten@Mia 01:00PM ET,Ten
QB,Matt Moore (7545316),Matt Moore,7545316,5000,Ten@Mia 01:00PM ET,Mia
WR,DeVante Parker (7545504),DeVante Parker,7545504,5000,Ten@Mia 01:00PM ET,Mia
QB,Colt McCoy (7545320),Colt McCoy,7545320,5000,Was@Bal 01:00PM ET,Was
QB,Ryan Mallett (7545321),Ryan Mallett,7545321,5000,Was@Bal 01:00PM ET,Bal
QB,Nate Sudfeld (7545323),Nate Sudfeld,7545323,5000,Was@Bal 01:00PM ET,Was
QB,Shaun Hill (7545324),Shaun Hill,7545324,5000,Hou@Min 01:00PM ET,Min
QB,Brandon Weeden (7545326),Brandon Weeden,7545326,5000,Hou@Min 01:00PM ET,Hou
QB,Tom Savage (7545328),Tom Savage,7545328,5000,Hou@Min 01:00PM ET,Hou
QB,Landry Jones (7545331),Landry Jones,7545331,5000,NYJ@Pit 01:00PM ET,Pit
QB,Zach Mettenberger (7545332),Zach Mettenberger,7545332,5000,NYJ@Pit 01:00PM ET,Pit
QB,Bryce Petty (7545333),Bryce Petty,7545333,5000,NYJ@Pit 01:00PM ET,NYJ
QB,Geno Smith (7545334),Geno Smith,7545334,5000,NYJ@Pit 01:00PM ET,NYJ
QB,Christian Hackenberg (7545335),Christian Hackenberg,7545335,5000,NYJ@Pit 01:00PM ET,NYJ
QB,Matt Schaub (7545337),Matt Schaub,7545337,5000,Atl@Den 04:05PM ET,Atl
QB,Austin Davis (7545338),Austin Davis,7545338,5000,Atl@Den 04:05PM ET,Den
RB,Devonta Freeman (7545425),Devonta Freeman,7545425,5000,Atl@Den 04:05PM ET,Atl
QB,Mark Sanchez (7545342),Mark Sanchez,7545342,5000,Cin@Dal 04:25PM ET,Dal
QB,AJ McCarron (7545344),AJ McCarron,7545344,5000,Cin@Dal 04:25PM ET,Cin
QB,Jeff Driskel (7545346),Jeff Driskel,7545346,5000,Cin@Dal 04:25PM ET,Cin
QB,Case Keenum (7545347),Case Keenum,7545347,5000,Buf@LA 04:25PM ET,LA
QB,EJ Manuel (7545349),EJ Manuel,7545349,5000,Buf@LA 04:25PM ET,Buf
QB,Sean Mannion (7545350),Sean Mannion,7545350,5000,Buf@LA 04:25PM ET,LA
QB,Cardale Jones (7545351),Cardale Jones,7545351,5000,Buf@LA 04:25PM ET,Buf
QB,Jared Goff (7545352),Jared Goff,7545352,5000,Buf@LA 04:25PM ET,LA
QB,Kellen Clemens (7545353),Kellen Clemens,7545353,5000,SD@Oak 04:25PM ET,SD
QB,Matt McGloin (7545355),Matt McGloin,7545355,5000,SD@Oak 04:25PM ET,Oak
QB,Connor Cook (7545357),Connor Cook,7545357,5000,SD@Oak 04:25PM ET,Oak
QB,Josh Johnson (7545360),Josh Johnson,7545360,5000,NYG@GB 08:30PM ET,NYG
QB,Ryan Nassib (7545361),Ryan Nassib,7545361,5000,NYG@GB 08:30PM ET,NYG
QB,Brett Hundley (7545362),Brett Hundley,7545362,5000,NYG@GB 08:30PM ET,GB
QB,Joe Callahan (7545363),Joe Callahan,7545363,5000,NYG@GB 08:30PM ET,GB
RB,Theo Riddick (7545376),Theo Riddick,7545376,4900,Phi@Det 01:00PM ET,Det
WR,Golden Tate (7545477),Golden Tate,7545477,4900,Phi@Det 01:00PM ET,Det
RB,Isaiah Crowell (7545369),Isaiah Crowell,7545369,4800,NE@Cle 01:00PM ET,Cle
WR,Phillip Dorsett (7545493),Phillip Dorsett,7545493,4800,Chi@Ind 01:00PM ET,Ind
RB,Terrance West (7545402),Terrance West,7545402,4800,Was@Bal 01:00PM ET,Bal
WR,Mohamed Sanu (7545549),Mohamed Sanu,7545549,4800,Atl@Den 04:05PM ET,Atl
RB,Arian Foster (7545390),Arian Foster,7545390,4700,Ten@Mia 01:00PM ET,Mia
TE,Delanie Walker (7545624),Delanie Walker,7545624,4700,Ten@Mia 01:00PM ET,Ten
WR,Tyrell Williams (7545584),Tyrell Williams,7545584,4700,SD@Oak 04:25PM ET,SD
WR,Corey Coleman (7545473),Corey Coleman,7545473,4600,NE@Cle 01:00PM ET,Cle
RB,Ryan Mathews (7545374),Ryan Mathews,7545374,4600,Phi@Det 01:00PM ET,Phi
WR,Jamison Crowder (7545517),Jamison Crowder,7545517,4600,Was@Bal 01:00PM ET,Was
WR,Quincy Enunwa (7545537),Quincy Enunwa,7545537,4600,NYJ@Pit 01:00PM ET,NYJ
RB,Matt Jones (7545406),Matt Jones,7545406,4500,Was@Bal 01:00PM ET,Was
RB,Rashad Jennings (7545457),Rashad Jennings,7545457,4500,NYG@GB 08:30PM ET,NYG
WR,Victor Cruz (7545589),Victor Cruz,7545589,4500,NYG@GB 08:30PM ET,NYG
WR,Tajae Sharpe (7545507),Tajae Sharpe,7545507,4400,Ten@Mia 01:00PM ET,Ten
RB,Giovani Bernard (7545433),Giovani Bernard,7545433,4400,Cin@Dal 04:25PM ET,Cin
TE,Jason Witten (7545660),Jason Witten,7545660,4400,Cin@Dal 04:25PM ET,Dal
RB,Darren Sproles (7545373),Darren Sproles,7545373,4300,Phi@Det 01:00PM ET,Phi
RB,Jeremy Langford (7545385),Jeremy Langford,7545385,4300,Chi@Ind 01:00PM ET,Chi
WR,Cole Beasley (7545560),Cole Beasley,7545560,4300,Cin@Dal 04:25PM ET,Dal
WR,Eddie Royal (7545485),Eddie Royal,7545485,4200,Chi@Ind 01:00PM ET,Chi
RB,Jeremy Hill (7545436),Jeremy Hill,7545436,4200,Cin@Dal 04:25PM ET,Cin
TE,Tyler Eifert (7545664),Tyler Eifert,7545664,4200,Cin@Dal 04:25PM ET,Cin
RB,Latavius Murray (7545450),Latavius Murray,7545450,4200,SD@Oak 04:25PM ET,Oak
RB,Duke Johnson Jr. (7545372),Duke Johnson Jr.,7545372,4100,NE@Cle 01:00PM ET,Cle
WR,Chris Hogan (7545469),Chris Hogan,7545469,4100,NE@Cle 01:00PM ET,NE
TE,Dennis Pitta (7545632),Dennis Pitta,7545632,4100,Was@Bal 01:00PM ET,Bal
RB,Tevin Coleman (7545428),Tevin Coleman,7545428,4100,Atl@Den 04:05PM ET,Atl
WR,Dontrelle Inman (7545580),Dontrelle Inman,7545580,4100,SD@Oak 04:25PM ET,SD
WR,Anquan Boldin (7545475),Anquan Boldin,7545475,4000,Phi@Det 01:00PM ET,Det
RB,Jerick McKinnon (7545414),Jerick McKinnon,7545414,4000,Hou@Min 01:00PM ET,Min
RB,Bilal Powell (7545418),Bilal Powell,7545418,4000,NYJ@Pit 01:00PM ET,NYJ
TE,Antonio Gates (7545675),Antonio Gates,7545675,4000,SD@Oak 04:25PM ET,SD
RB,James White (7545368),James White,7545368,3900,NE@Cle 01:00PM ET,NE
WR,Danny Amendola (7545465),Danny Amendola,7545465,3900,NE@Cle 01:00PM ET,NE
WR,Pierre Garcon (7545512),Pierre Garcon,7545512,3900,Was@Bal 01:00PM ET,Was
WR,Markus Wheaton (7545536),Markus Wheaton,7545536,3900,NYJ@Pit 01:00PM ET,Pit
WR,Robert Woods (7545574),Robert Woods,7545574,3900,Buf@LA 04:25PM ET,Buf
WR,Davante Adams (7545596),Davante Adams,7545596,3900,NYG@GB 08:30PM ET,GB
RB,Dwayne Washington (7545379),Dwayne Washington,7545379,3800,Phi@Det 01:00PM ET,Det
WR,Kevin White (7545496),Kevin White,7545496,3800,Chi@Ind 01:00PM ET,Chi
DST,Broncos  (7546027),Broncos ,7546027,3800,Atl@Den 04:05PM ET,Den
WR,Terrance Williams (7545559),Terrance Williams,7545559,3800,Cin@Dal 04:25PM ET,Dal
TE,Martellus Bennett (7545603),Martellus Bennett,7545603,3700,NE@Cle 01:00PM ET,NE
DST,Patriots  (7546013),Patriots ,7546013,3700,NE@Cle 01:00PM ET,NE
WR,Kenny Britt (7545568),Kenny Britt,7545568,3700,Buf@LA 04:25PM ET,LA
WR,Tavon Austin (7545571),Tavon Austin,7545571,3700,Buf@LA 04:25PM ET,LA
RB,Orleans Darkwa (7545461),Orleans Darkwa,7545461,3700,NYG@GB 08:30PM ET,NYG
TE,Zach Miller (7545616),Zach Miller,7545616,3600,Chi@Ind 01:00PM ET,Chi
WR,Kenny Stills (7545501),Kenny Stills,7545501,3600,Ten@Mia 01:00PM ET,Mia
RB,Kenneth Dixon (7545405),Kenneth Dixon,7545405,3600,Was@Bal 01:00PM ET,Bal
TE,Kyle Rudolph (7545641),Kyle Rudolph,7545641,3600,Hou@Min 01:00PM ET,Min
WR,Sammie Coates (7545538),Sammie Coates,7545538,3600,NYJ@Pit 01:00PM ET,Pit
RB,Alfred Morris (7545430),Alfred Morris,7545430,3600,Cin@Dal 04:25PM ET,Dal
WR,Nelson Agholor (7545484),Nelson Agholor,7545484,3500,Phi@Det 01:00PM ET,Phi
TE,Zach Ertz (7545610),Zach Ertz,7545610,3500,Phi@Det 01:00PM ET,Phi
RB,Jay Ajayi (7545395),Jay Ajayi,7545395,3500,Ten@Mia 01:00PM ET,Mia
RB,Justin Forsett (7545399),Justin Forsett,7545399,3500,Was@Bal 01:00PM ET,Bal
RB,Matt Asiata (7545407),Matt Asiata,7545407,3500,Hou@Min 01:00PM ET,Min
DST,Steelers  (7546025),Steelers ,7546025,3500,NYJ@Pit 01:00PM ET,Pit
WR,Brice Butler (7545558),Brice Butler,7545558,3500,Cin@Dal 04:25PM ET,Dal
RB,Wendell Smallwood (7545380),Wendell Smallwood,7545380,3400,Phi@Det 01:00PM ET,Phi
TE,Eric Ebron (7545613),Eric Ebron,7545613,3400,Phi@Det 01:00PM ET,Det
RB,Derrick Henry (7545398),Derrick Henry,7545398,3400,Ten@Mia 01:00PM ET,Ten
DST,Vikings  (7546023),Vikings ,7546023,3400,Hou@Min 01:00PM ET,Min
RB,Dexter McCluster (7545448),Dexter McCluster,7545448,3400,SD@Oak 04:25PM ET,SD
RB,DeAndre Washington (7545452),DeAndre Washington,7545452,3400,SD@Oak 04:25PM ET,Oak
WR,Seth Roberts (7545586),Seth Roberts,7545586,3400,SD@Oak 04:25PM ET,Oak
RB,James Starks (7545458),James Starks,7545458,3400,NYG@GB 08:30PM ET,GB
WR,Rishard Matthews (7545502),Rishard Matthews,7545502,3300,Ten@Mia 01:00PM ET,Ten
RB,Chris Thompson (7545401),Chris Thompson,7545401,3300,Was@Bal 01:00PM ET,Was
WR,Eli Rogers (7545540),Eli Rogers,7545540,3300,NYJ@Pit 01:00PM ET,Pit
RB,Jalen Richard (7545456),Jalen Richard,7545456,3300,SD@Oak 04:25PM ET,Oak
TE,Hunter Henry (7545681),Hunter Henry,7545681,3300,SD@Oak 04:25PM ET,SD
RB,Bobby Rainey (7545459),Bobby Rainey,7545459,3300,NYG@GB 08:30PM ET,NYG
RB,Paul Perkins (7545463),Paul Perkins,7545463,3300,NYG@GB 08:30PM ET,NYG
TE,Gary Barnidge (7545601),Gary Barnidge,7545601,3200,NE@Cle 01:00PM ET,Cle
WR,Dorial Green-Beckham (7545482),Dorial Green-Beckham,7545482,3200,Phi@Det 01:00PM ET,Phi
RB,Joique Bell (7545384),Joique Bell,7545384,3200,Chi@Ind 01:00PM ET,Chi
RB,Kenyan Drake (7545397),Kenyan Drake,7545397,3200,Ten@Mia 01:00PM ET,Mia
WR,Andre Johnson (7545497),Andre Johnson,7545497,3200,Ten@Mia 01:00PM ET,Ten
WR,Brandon LaFell (7545555),Brandon LaFell,7545555,3200,Cin@Dal 04:25PM ET,Cin
RB,Benny Cunningham (7545443),Benny Cunningham,7545443,3200,Buf@LA 04:25PM ET,LA
WR,Brian Quick (7545569),Brian Quick,7545569,3200,Buf@LA 04:25PM ET,LA
DST,Rams  (7546031),Rams ,7546031,3200,Buf@LA 04:25PM ET,LA
DST,Packers  (7546034),Packers ,7546034,3200,NYG@GB 08:30PM ET,GB
RB,Ka'Deem Carey (7545386),Ka'Deem Carey,7545386,3100,Chi@Ind 01:00PM ET,Chi
TE,Dwayne Allen (7545619),Dwayne Allen,7545619,3100,Chi@Ind 01:00PM ET,Ind
RB,Alfred Blue (7545412),Alfred Blue,7545412,3100,Hou@Min 01:00PM ET,Hou
WR,Jaelen Strong (7545527),Jaelen Strong,7545527,3100,Hou@Min 01:00PM ET,Hou
WR,Adam Thielen (7545528),Adam Thielen,7545528,3100,Hou@Min 01:00PM ET,Min
WR,Robby Anderson (7545541),Robby Anderson,7545541,3100,NYJ@Pit 01:00PM ET,NYJ
WR,Jalin Marshall (7545542),Jalin Marshall,7545542,3100,NYJ@Pit 01:00PM ET,NYJ
WR,Tyler Boyd (7545565),Tyler Boyd,7545565,3100,Cin@Dal 04:25PM ET,Cin
DST,Bills  (7546030),Bills ,7546030,3100,Buf@LA 04:25PM ET,Buf
RB,James Develin (7545364),James Develin,7545364,3000,NE@Cle 01:00PM ET,NE
RB,Brandon Bolden (7545366),Brandon Bolden,7545366,3000,NE@Cle 01:00PM ET,NE
RB,Malcolm Johnson (7545367),Malcolm Johnson,7545367,3000,NE@Cle 01:00PM ET,Cle
RB,George Atkinson III (7545370),George Atkinson III,7545370,3000,NE@Cle 01:00PM ET,Cle
RB,D.J. Foster (7545371),D.J. Foster,7545371,3000,NE@Cle 01:00PM ET,NE
WR,Matthew Slater (7545464),Matthew Slater,7545464,3000,NE@Cle 01:00PM ET,NE
WR,Andrew Hawkins (7545466),Andrew Hawkins,7545466,3000,NE@Cle 01:00PM ET,Cle
WR,Malcolm Mitchell (7545470),Malcolm Mitchell,7545470,3000,NE@Cle 01:00PM ET,NE
WR,Jordan Payton (7545471),Jordan Payton,7545471,3000,NE@Cle 01:00PM ET,Cle
WR,Ricardo Louis (7545472),Ricardo Louis,7545472,3000,NE@Cle 01:00PM ET,Cle
WR,Rashard Higgins (7545474),Rashard Higgins,7545474,3000,NE@Cle 01:00PM ET,Cle
RB,Kenjon Barner (7545375),Kenjon Barner,7545375,3000,Phi@Det 01:00PM ET,Phi
RB,Michael Burton (7545377),Michael Burton,7545377,3000,Phi@Det 01:00PM ET,Det
RB,Zach Zenner (7545378),Zach Zenner,7545378,3000,Phi@Det 01:00PM ET,Det
WR,Andre Roberts (7545476),Andre Roberts,7545476,3000,Phi@Det 01:00PM ET,Det
WR,Aaron Dobson (7545479),Aaron Dobson,7545479,3000,Phi@Det 01:00PM ET,Det
WR,Josh Huff (7545481),Josh Huff,7545481,3000,Phi@Det 01:00PM ET,Phi
WR,Bryce Treggs (7545483),Bryce Treggs,7545483,3000,Phi@Det 01:00PM ET,Phi
RB,Robert Turbin (7545382),Robert Turbin,7545382,3000,Chi@Ind 01:00PM ET,Ind
RB,Jordan Todman (7545383),Jordan Todman,7545383,3000,Chi@Ind 01:00PM ET,Ind
RB,Josh Ferguson (7545387),Josh Ferguson,7545387,3000,Chi@Ind 01:00PM ET,Ind
RB,Raheem Mostert (7545388),Raheem Mostert,7545388,3000,Chi@Ind 01:00PM ET,Chi
WR,Deonte Thompson (7545486),Deonte Thompson,7545486,3000,Chi@Ind 01:00PM ET,Chi
WR,Devin Street (7545489),Devin Street,7545489,3000,Chi@Ind 01:00PM ET,Ind
WR,Joshua Bellamy (7545490),Joshua Bellamy,7545490,3000,Chi@Ind 01:00PM ET,Chi
WR,Cameron Meredith (7545491),Cameron Meredith,7545491,3000,Chi@Ind 01:00PM ET,Chi
WR,Quan Bray (7545492),Quan Bray,7545492,3000,Chi@Ind 01:00PM ET,Ind
WR,Chester Rogers (7545495),Chester Rogers,7545495,3000,Chi@Ind 01:00PM ET,Ind
RB,Isaiah Pead (7545392),Isaiah Pead,7545392,3000,Ten@Mia 01:00PM ET,Mia
RB,Jalston Fowler (7545393),Jalston Fowler,7545393,3000,Ten@Mia 01:00PM ET,Ten
RB,Antonio Andrews (7545394),Antonio Andrews,7545394,3000,Ten@Mia 01:00PM ET,Ten
RB,Damien Williams (7545396),Damien Williams,7545396,3000,Ten@Mia 01:00PM ET,Mia
WR,Harry Douglas (7545498),Harry Douglas,7545498,3000,Ten@Mia 01:00PM ET,Ten
WR,Marc Mariani (7545499),Marc Mariani,7545499,3000,Ten@Mia 01:00PM ET,Ten
WR,Kendall Wright (7545500),Kendall Wright,7545500,3000,Ten@Mia 01:00PM ET,Ten
WR,Jakeem Grant (7545505),Jakeem Grant,7545505,3000,Ten@Mia 01:00PM ET,Mia
WR,Leonte Carroo (7545506),Leonte Carroo,7545506,3000,Ten@Mia 01:00PM ET,Mia
RB,Kyle Juszczyk (7545400),Kyle Juszczyk,7545400,3000,Was@Bal 01:00PM ET,Bal
RB,Javorius Allen (7545403),Javorius Allen,7545403,3000,Was@Bal 01:00PM ET,Bal
RB,Rob Kelley (7545404),Rob Kelley,7545404,3000,Was@Bal 01:00PM ET,Was
WR,Devin Hester (7545509),Devin Hester,7545509,3000,Was@Bal 01:00PM ET,Bal
WR,Kamar Aiken (7545513),Kamar Aiken,7545513,3000,Was@Bal 01:00PM ET,Bal
WR,Ryan Grant (7545514),Ryan Grant,7545514,3000,Was@Bal 01:00PM ET,Was
WR,Josh Doctson (7545515),Josh Doctson,7545515,3000,Was@Bal 01:00PM ET,Was
WR,Rashad Ross (7545516),Rashad Ross,7545516,3000,Was@Bal 01:00PM ET,Was
WR,Chris Moore (7545518),Chris Moore,7545518,3000,Was@Bal 01:00PM ET,Bal
WR,Breshad Perriman (7545519),Breshad Perriman,7545519,3000,Was@Bal 01:00PM ET,Bal
DST,Ravens  (7546021),Ravens ,7546021,3000,Was@Bal 01:00PM ET,Bal
RB,Zach Line (7545408),Zach Line,7545408,3000,Hou@Min 01:00PM ET,Min
RB,Jonathan Grimes (7545409),Jonathan Grimes,7545409,3000,Hou@Min 01:00PM ET,Hou
RB,Ronnie Hillman (7545411),Ronnie Hillman,7545411,3000,Hou@Min 01:00PM ET,Min
RB,Jay Prosch (7545413),Jay Prosch,7545413,3000,Hou@Min 01:00PM ET,Hou
RB,Tyler Ervin (7545415),Tyler Ervin,7545415,3000,Hou@Min 01:00PM ET,Hou
WR,Charles Johnson (7545520),Charles Johnson,7545520,3000,Hou@Min 01:00PM ET,Min
WR,Jarius Wright (7545521),Jarius Wright,7545521,3000,Hou@Min 01:00PM ET,Min
WR,Keith Mumphery (7545522),Keith Mumphery,7545522,3000,Hou@Min 01:00PM ET,Hou
WR,Braxton Miller (7545524),Braxton Miller,7545524,3000,Hou@Min 01:00PM ET,Hou
WR,Cordarrelle Patterson (7545525),Cordarrelle Patterson,7545525,3000,Hou@Min 01:00PM ET,Min
WR,Laquon Treadwell (7545529),Laquon Treadwell,7545529,3000,Hou@Min 01:00PM ET,Min
DST,Texans  (7546022),Texans ,7546022,3000,Hou@Min 01:00PM ET,Hou
RB,Fitzgerald Toussaint (7545419),Fitzgerald Toussaint,7545419,3000,NYJ@Pit 01:00PM ET,Pit
RB,Roosevelt Nix (7545421),Roosevelt Nix,7545421,3000,NYJ@Pit 01:00PM ET,Pit
RB,Troymaine Pope (7545422),Troymaine Pope,7545422,3000,NYJ@Pit 01:00PM ET,NYJ
WR,Darrius Heyward-Bey (7545532),Darrius Heyward-Bey,7545532,3000,NYJ@Pit 01:00PM ET,Pit
WR,Jeremy Ross (7545534),Jeremy Ross,7545534,3000,NYJ@Pit 01:00PM ET,NYJ
WR,Charone Peake (7545539),Charone Peake,7545539,3000,NYJ@Pit 01:00PM ET,NYJ
RB,Patrick DiMarco (7545423),Patrick DiMarco,7545423,3000,Atl@Den 04:05PM ET,Atl
RB,Kapri Bibbs (7545424),Kapri Bibbs,7545424,3000,Atl@Den 04:05PM ET,Den
RB,Andy Janovich (7545427),Andy Janovich,7545427,3000,Atl@Den 04:05PM ET,Den
