"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
5,940246948,"Bill1505 (7/12)",0,316,"C Zach Randolph F Jonas Jerebko PF DeMarcus Cousins PG Donovan Mitchell UTIL Rudy Gay SF Paul George SG Nicolas Batum G Michael Carter-Williams",NA,"Carmelo Anthony","SF","20.66%",18
5,940246984,"Bill1505 (8/12)",0,316,"C Zach Randolph F Jonas Jerebko PF DeMarcus Cousins PG Donovan Mitchell UTIL Rudy Gay SF Paul George SG Nicolas Batum G Michael Carter-Williams",NA,"Ricky Rubio","UTIL","20.35%",16.75
5,940251664,"Bill1505 (9/12)",0,316,"C Zach Randolph F Jonas Jerebko PF DeMarcus Cousins PG Donovan Mitchell UTIL Rudy Gay SF Paul George SG Nicolas Batum G Michael Carter-Williams",NA,"Karl-Anthony Towns","UTIL","19.72%",39.75
5,940251686,"Bill1505 (10/12)",0,316,"C Zach Randolph F Jonas Jerebko PF DeMarcus Cousins PG Donovan Mitchell UTIL Rudy Gay SF Paul George SG Nicolas Batum G Michael Carter-Williams",NA,"DeMarcus Cousins","PF","19.41%",49.25
5,940251692,"Bill1505 (11/12)",0,316,"C Zach Randolph F Jonas Jerebko PF DeMarcus Cousins PG Donovan Mitchell UTIL Rudy Gay SF Paul George SG Nicolas Batum G Michael Carter-Williams",NA,"Taj Gibson","PF","19.17%",16
5,940251737,"Bill1505 (12/12)",0,316,"C Zach Randolph F Jonas Jerebko PF DeMarcus Cousins PG Donovan Mitchell UTIL Rudy Gay SF Paul George SG Nicolas Batum G Michael Carter-Williams",NA,"Michael Carter-Williams","PG","19.04%",29
17,940084734,"mohammed35",0,315.25,"G Alec Burks PG Donovan Mitchell F Carmelo Anthony SG Jimmy Butler SF Paul George C Steven Adams PF Andrew Wiggins UTIL Michael Carter-Williams",NA,"Lauri Markkanen","PF","18.43%",22.75
18,939314737,"undeniable (8/10)",0,314.5,"C Willie Cauley-Stein PG Jrue Holiday PF DeMarcus Cousins G Alec Burks SG Donovan Mitchell SF Paul George F Michael Kidd-Gilchrist UTIL Josh Richardson",NA,"Jimmy Butler","SG","17.95%",45.25
19,939507961,"miamitim68",0,314.25,"PF Zach Randolph SG Justin Holiday UTIL Jrue Holiday PG Donovan Mitchell C Pau Gasol F Rudy Gay G Jimmy Butler SF Paul George",NA,"Anthony Davis","PF","17.03%",39.5
20,940309668,"carminejay (2/2)",0,313.5,"SF Joe Ingles PG Donovan Mitchell C LaMarcus Aldridge F Paul George UTIL Karl-Anthony Towns PF Marvin Williams SG Josh Richardson G Michael Carter-Williams",NA,"Joe Ingles","SF","15.95%",32.25
21,939413658,"DankKungFu (1/2)",0,312.75,"C Zach Randolph PG De'Aaron Fox F DeMarcus Cousins UTIL Alec Burks G Jimmy Butler SF Paul George PF Kelly Olynyk SG Jeremy Lamb",NA,"Kyle Anderson","PG","15.20%",12
21,939457655,"solid72768 (2/15)",0,312.75,"UTIL Zach Randolph F Willie Cauley-Stein SG Alec Burks G Manu Ginobili PF Carmelo Anthony PG Russell Westbrook SF Paul George C Steven Adams",NA,"Justin Holiday","G","15.16%",27.5
23,940252262,"eddiep222 (6/20)",0,312.25,"UTIL Zach Randolph PF Lauri Markkanen PG De'Aaron Fox G Alec Burks SG Jimmy Butler SF Paul George F Andrew Wiggins C Karl-Anthony Towns",NA,"Dion Waiters","SF","15.03%",26.75
24,939813345,"yaghnam12 (3/5)",0,311.75,"UTIL Zach Randolph SG Jrue Holiday C Derrick Favors PF DeMarcus Cousins G Alec Burks SF Joe Ingles PG Donovan Mitchell F James Johnson",NA,"Bam Adebayo","F","14.74%",17.75
25,939750142,"ccissme23 (1/2)",0,311.5,"G Kris Dunn C Willie Cauley-Stein PF DeMarcus Cousins UTIL Alec Burks SG Donovan Mitchell F Rudy Gay SF Paul George PG Michael Carter-Williams",NA,"JaMychal Green","SF","13.79%",9.75
26,939615548,"marcofromjersey (2/3)",0,311.25,"PF Willie Cauley-Stein C Derrick Favors G Joe Ingles PG Donovan Mitchell SF Danny Green F Paul George UTIL Karl-Anthony Towns SG Josh Richardson",NA,"Kelly Olynyk","C","12.84%",23
27,939768782,"jhazzy7 (4/5)",0,311,"UTIL Zach Randolph PF Lauri Markkanen PG De'Aaron Fox C Marc Gasol SG Jimmy Butler SF Paul George F Andrew Wiggins G Michael Carter-Williams",NA,"Derrick Favors","C","12.51%",43.75
27,940311702,"SI4Life",0,311,"PF Zach Randolph UTIL Robin Lopez G Ricky Rubio SG Alec Burks SF Joe Ingles PG Russell Westbrook F Paul George C Steven Adams",NA,"Andrew Wiggins","SF","12.44%",33.75
29,939392202,"kingtitans615",0,310.75,"UTIL Zach Randolph G Denzel Valentine SG E'Twaun Moore PF Derrick Favors PG Alec Burks C Anthony Davis SF Paul George F Andrew Wiggins",NA,"Willie Cauley-Stein","C","12.18%",28.75
30,939474748,"KyKy529 (2/4)",0,310.25,"C Zach Randolph PF Willie Cauley-Stein F Derrick Favors PG Donovan Mitchell G Jimmy Butler UTIL Paul George SG Tyus Jones SF Nicolas Batum",NA,"Zach Randolph","UTIL","11.61%",48.75
30,939830983,"CDUB300",0,310.25,"F Zach Randolph G Alec Burks PF LaMarcus Aldridge SG Jimmy Butler SF Paul George UTIL Karl-Anthony Towns PG Michael Carter-Williams C Bam Adebayo",NA,"Goran Dragic","PG","11.55%",17
32,940248572,"Sikimage31",0,309.25,"PF Jonas Jerebko SG Joe Ingles C Anthony Davis PG Donovan Mitchell G Jimmy Butler SF Paul George UTIL Jerami Grant F Josh Richardson",NA,"Tyus Jones","SG","11.30%",2.5
33,940287894,"kingjamesjc",0,308.75,"UTIL Garrett Temple G Rajon Rondo F Derrick Favors C DeMarcus Cousins SG Donovan Mitchell PG Andrew Harrison PF Taj Gibson SF Paul George",NA,"Steven Adams","C","11.08%",38
34,939439556,"keesey8701",0,308.5,"F Zach Randolph G George Hill SG Denzel Valentine PG David Nwaba UTIL Donovan Mitchell PF LaMarcus Aldridge C Marc Gasol SF Paul George",NA,"Nicolas Batum","G","10.62%",25.75
35,939361278,"rwharton12 (3/3)",0,308,"SG Kris Dunn G Rajon Rondo UTIL Joe Ingles PG Donovan Mitchell C Marc Gasol SF Paul George PF James Johnson F Jeremy Lamb",NA,"Denzel Valentine","SG","9.66%",17
36,939956516,"steelerfanmike (2/2)",0,307.75,"UTIL Zach Randolph C Robin Lopez G Joe Ingles PF Rudy Gay PG Russell Westbrook SF Paul George SG Jeremy Lamb F Josh Richardson",NA,"Danny Green","UTIL","9.22%",15.75
37,940147596,"binghab",0,307.5,"F Lauri Markkanen G De'Aaron Fox PF Derrick Favors UTIL Alec Burks PG Donovan Mitchell SF Paul George C Karl-Anthony Towns SG Nicolas Batum",NA,"James Johnson","F","9.05%",24
37,940155875,"lawman3654",0,307.5,"UTIL Zach Randolph C Derrick Favors G Donovan Mitchell PF Carmelo Anthony F Paul George SF Nicolas Batum SG Dion Waiters PG Michael Carter-Williams",NA,"Frank Kaminsky","F","8.88%",10.25
37,940307515,"cantevenread78 (1/10)",0,307.5,"UTIL Zach Randolph F Willie Cauley-Stein PF Lauri Markkanen PG Alec Burks SG Jimmy Butler SF Paul George C Karl-Anthony Towns G Jeremy Lamb",NA,"Marc Gasol","C","8.36%",45.25
40,939969386,"dantwine5102 (2/2)",0,307,"SG Joe Ingles G Donovan Mitchell PG Russell Westbrook SF Paul George PF Andrew Wiggins F Marvin Williams UTIL Michael Carter-Williams C Bam Adebayo",NA,"Robin Lopez","C","7.64%",28.25
41,939475509,"bha512 (1/4)",0,306.75,"UTIL Zach Randolph C Robin Lopez PF Lauri Markkanen G Alec Burks PG Russell Westbrook F Paul George SG Jeremy Lamb SF Josh Richardson",NA,"Frank Mason III","SG","6.77%",12.25
42,940279312,"dertyderty77 (2/2)",0,306.5,"F Zach Randolph PG Rajon Rondo PF DeMarcus Cousins C Marc Gasol SF Andrew Wiggins SG Jeremy Lamb G Josh Richardson UTIL Michael Carter-Williams",NA,"Rudy Gay","SF","6.60%",27.25
43,940250580,"BarutiKing001 (7/20)",0,305.75,"C Derrick Favors UTIL Alec Burks G Russell Westbrook SG Jimmy Butler SF Paul George F Kelly Olynyk PG Michael Carter-Williams PF Bam Adebayo",NA,"Jonas Jerebko","F","6.15%",20.5
44,939787237,"blueice808 (1/3)",0,305.25,"F Zach Randolph UTIL Kris Dunn PF Lauri Markkanen PG Alec Burks G Donovan Mitchell C LaMarcus Aldridge SF Paul George SG Jeremy Lamb",NA,"Pau Gasol","F","6.13%",25.5
45,939470239,"Timotay1984 (9/20)",0,305,"F Denzel Valentine PF Derrick Favors G Alec Burks PG Donovan Mitchell SG Jimmy Butler SF Paul George C Dwight Howard UTIL Michael Carter-Williams",NA,"Josh Richardson","SG","6.03%",35.5
45,939470263,"Timotay1984 (10/20)",0,305,"F Denzel Valentine PF Derrick Favors G Alec Burks PG Donovan Mitchell SG Jimmy Butler SF Paul George C Dwight Howard UTIL Michael Carter-Williams",NA,"Buddy Hield","F","5.60%",1.5
45,939470287,"Timotay1984 (11/20)",0,305,"F Denzel Valentine PF Derrick Favors G Alec Burks PG Donovan Mitchell SG Jimmy Butler SF Paul George C Dwight Howard UTIL Michael Carter-Williams",NA,"Marvin Williams","PF","5.11%",29.5
45,939478564,"Timotay1984 (12/20)",0,305,"F Denzel Valentine PF Derrick Favors G Alec Burks PG Donovan Mitchell SG Jimmy Butler SF Paul George C Dwight Howard UTIL Michael Carter-Williams",NA,"De'Aaron Fox","UTIL","5.10%",24.25
49,940200833,"speedballjenkins (16/20)",0,304.5,"F Joe Ingles SG Donovan Mitchell PG Russell Westbrook G Jeff Teague SF Paul George PF Marvin Williams UTIL Michael Carter-Williams C Bam Adebayo",NA,"Jerian Grant","G","4.39%",31
50,940285626,"revil41 (2/2)",0,304,"C Zach Randolph UTIL De'Aaron Fox G Joe Ingles PG Donovan Mitchell PF LaMarcus Aldridge SF Paul George SG Dion Waiters F Jeremy Lamb",NA,"George Hill","PG","4.20%",22.75
51,939397471,"Zmanbamafan",0,303.75,"PF Zach Randolph PG Kris Dunn F Derrick Favors G Donovan Mitchell UTIL Pau Gasol SF Danny Green C Marc Gasol SG Jimmy Butler",NA,"Garrett Temple","UTIL","4.14%",28.25
52,939477960,"jbahena11 (2/4)",0,303.5,"SG Garrett Temple G De'Aaron Fox PG Rajon Rondo F E'Twaun Moore C DeMarcus Cousins PF Anthony Davis SF Paul George UTIL Marvin Williams",NA,"Rajon Rondo","PG","4.00%",40.5
52,940172819,"msqrtx254 (5/12)",0,303.5,"UTIL Garrett Temple F Derrick Favors G Alec Burks PF LaMarcus Aldridge C Marc Gasol SG Jimmy Butler SF Paul George PG Malik Monk",NA,"Bobby Portis","PF","3.75%",0
54,940252264,"eddiep222 (8/20)",0,303,"F Zach Randolph PF Lauri Markkanen G De'Aaron Fox PG Jrue Holiday SG Alec Burks UTIL Marc Gasol SF Paul George C Karl-Anthony Towns",NA,"Patty Mills","UTIL","3.62%",17.5
54,940252266,"eddiep222 (10/20)",0,303,"F Zach Randolph PF Lauri Markkanen PG De'Aaron Fox G Alec Burks UTIL Marc Gasol SF Paul George C Karl-Anthony Towns SG Jeremy Lamb",NA,"Thabo Sefolosha","UTIL","3.59%",14
56,940256536,"cared68 (5/5)",0,302.75,"G Thabo Sefolosha C Derrick Favors PF Anthony Davis PG Donovan Mitchell SG Jimmy Butler SF Paul George F Andre Roberson UTIL Justise Winslow",NA,"Andre Roberson","UTIL","3.40%",19.5
57,940014289,"Kemetians",0,302.5,"SG Justin Holiday PF Willie Cauley-Stein G De'Aaron Fox F Derrick Favors PG Donovan Mitchell SF Paul George C Karl-Anthony Towns UTIL Kelly Olynyk",NA,"Tyler Johnson","G","2.96%",16
58,939243240,"jgAllDay (16/20)",0,302.25,"PF Willie Cauley-Stein F Derrick Favors SG Alec Burks UTIL Donovan Mitchell SF Ben McLemore G Russell Westbrook C Karl-Anthony Towns PG Michael Carter-Williams",NA,"E'Twaun Moore","UTIL","2.86%",30.25
58,939767733,"jhazzy7 (1/5)",0,302.25,"G Jerian Grant C Willie Cauley-Stein F Lauri Markkanen PF Derrick Favors SG Alec Burks PG Russell Westbrook SF Paul George UTIL Michael Carter-Williams",NA,"Justise Winslow","UTIL","2.77%",25.25
60,939711688,"KingDOMI2 (6/7)",0,302,"F Zach Randolph G Ricky Rubio C DeMarcus Cousins UTIL Alec Burks PG Donovan Mitchell PF Pau Gasol SF Rudy Gay SG Jimmy Butler",NA,"Jeff Teague","PG","2.46%",31.25
60,940276232,"manbaby06 (4/9)",0,302,"F Zach Randolph PF Jonas Jerebko SG Alec Burks G Russell Westbrook SF Paul George UTIL Steven Adams C Dwight Howard PG Michael Carter-Williams",NA,"Michael Kidd-Gilchrist","F","2.43%",25.25
62,939783598,"GreyPoupon (15/20)",0,301.5,"G Rajon Rondo PF DeMarcus Cousins UTIL Alec Burks SF Paul George F Andre Roberson C Karl-Anthony Towns SG Nicolas Batum PG Michael Carter-Williams",NA,"Mario Chalmers","PG","2.15%",10.5
62,940043678,"loco2dbone (1/7)",0,301.5,"PF Zach Randolph G Ricky Rubio PG Alec Burks F LaMarcus Aldridge UTIL Marc Gasol SG Jimmy Butler SF Paul George C Gorgui Dieng",NA,"Tony Parker","G","1.99%",13.75
62,940045898,"loco2dbone (2/7)",0,301.5,"PF Zach Randolph G Ricky Rubio PG Alec Burks F LaMarcus Aldridge UTIL Marc Gasol SG Jimmy Butler SF Paul George C Gorgui Dieng",NA,"Gorgui Dieng","UTIL","1.98%",15.75
62,940048827,"loco2dbone (3/7)",0,301.5,"PF Zach Randolph G Ricky Rubio PG Alec Burks F LaMarcus Aldridge UTIL Marc Gasol SG Jimmy Butler SF Paul George C Gorgui Dieng",NA,"Wayne Ellington","SF","1.92%",26.5
62,940048928,"loco2dbone (4/7)",0,301.5,"PF Zach Randolph G Ricky Rubio PG Alec Burks F LaMarcus Aldridge UTIL Marc Gasol SG Jimmy Butler SF Paul George C Gorgui Dieng",NA,"Skal Labissiere","F","1.91%",14.5
62,940048978,"loco2dbone (5/7)",0,301.5,"PF Zach Randolph G Ricky Rubio PG Alec Burks F LaMarcus Aldridge UTIL Marc Gasol SG Jimmy Butler SF Paul George C Gorgui Dieng",NA,"Bogdan Bogdanovic","G","1.73%",29.75
62,940051010,"loco2dbone (6/7)",0,301.5,"PF Zach Randolph G Ricky Rubio PG Alec Burks F LaMarcus Aldridge UTIL Marc Gasol SG Jimmy Butler SF Paul George C Gorgui Dieng",NA,"Dillon Brooks","F","1.64%",7.25
62,940051093,"loco2dbone (7/7)",0,301.5,"PF Zach Randolph G Ricky Rubio PG Alec Burks F LaMarcus Aldridge UTIL Marc Gasol SG Jimmy Butler SF Paul George C Gorgui Dieng",NA,"David Nwaba","G","1.52%",27.25
70,940150194,"erikhathorn",0,301,"C Zach Randolph SF Justin Holiday PF Willie Cauley-Stein G Joe Ingles UTIL Donovan Mitchell F Pau Gasol PG Russell Westbrook SG Josh Richardson",NA,"Jerami Grant","F","1.43%",20.75
70,940265495,"Oak1050 (8/20)",0,301,"G Joe Ingles SG Donovan Mitchell PG Russell Westbrook SF Paul George PF Andrew Wiggins F Marvin Williams C Kelly Olynyk UTIL Bam Adebayo",NA,"Ben McLemore","F","1.41%",22.5
72,939552578,"zperry21",0,300.75,"F Bogdan Bogdanovic G E'Twaun Moore SG Donovan Mitchell C LaMarcus Aldridge UTIL Marc Gasol PG Russell Westbrook SF Josh Richardson PF Justise Winslow",NA,"Chandler Parsons","UTIL","1.16%",14
72,939689577,"supadupafly82",0,300.75,"PG Donovan Mitchell SG Jimmy Butler F Paul George SF Andrew Wiggins C Dwight Howard PF Kelly Olynyk UTIL Josh Richardson G Michael Carter-Williams",NA,"Malik Monk","G","1.14%",11.25
72,939943837,"reed24ls (2/2)",0,300.75,"UTIL Alec Burks SG Joe Ingles PG Donovan Mitchell PF LaMarcus Aldridge F Taj Gibson G Jeff Teague SF Paul George C Steven Adams",NA,"Raymond Felton","UTIL","1.13%",6.25
72,940098494,"SnoozDude (16/20)",0,300.75,"PF Lauri Markkanen F E'Twaun Moore UTIL Alec Burks PG Patty Mills G Russell Westbrook SG Jimmy Butler SF Paul George C Steven Adams",NA,"Darius Miller","SF","1.09%",23
72,940177991,"thedreamdraft (4/17)",0,300.75,"UTIL Zach Randolph C Robin Lopez SG Jrue Holiday PF Derrick Favors G Alec Burks F Anthony Davis PG Donovan Mitchell SF Dion Waiters",NA,"Jameer Nelson","UTIL","1.04%",14.25
77,939243233,"jgAllDay (9/20)",0,300.5,"PF Zach Randolph SG Alec Burks SF Royce O'Neale UTIL Donovan Mitchell G Russell Westbrook F Paul George C Dwight Howard PG Michael Carter-Williams",NA,"Ekpe Udoh","UTIL","0.87%",12.5
77,939390131,"kenn11469",0,300.5,"PF Zach Randolph G Ricky Rubio UTIL Alec Burks PG Russell Westbrook SG Jimmy Butler C Karl-Anthony Towns SF Marvin Williams F Josh Richardson",NA,"James Ennis III","G","0.67%",14.5
79,939541403,"jlmill79 (3/3)",0,300.25,"UTIL DeMarcus Cousins G Donovan Mitchell F Paul George SG Andre Roberson C Karl-Anthony Towns SF Marvin Williams PG Michael Carter-Williams PF Bam Adebayo",NA,"Rodney Hood","SG","0.67%",0
80,939418178,"KCdad0207",0,300,"G Garrett Temple PF Lauri Markkanen UTIL Jrue Holiday PG Donovan Mitchell SG Jimmy Butler F Paul George C Steven Adams SF Nicolas Batum",NA,"Cody Zeller","C","0.63%",26.75
81,939464704,"drap2015 (3/4)",0,299.75,"UTIL Zach Randolph SF Justin Holiday G Donovan Mitchell PG Mario Chalmers F Paul George C Steven Adams PF Andrew Wiggins SG Nicolas Batum",NA,"Tony Allen","UTIL","0.58%",2.5
82,939771861,"soonerdallas (3/20)",0,299.5,"PF Willie Cauley-Stein SG Jrue Holiday UTIL Alec Burks F Joe Ingles G Russell Westbrook SF Paul George C Steven Adams PG Michael Carter-Williams",NA,"Jamal Crawford","G","0.56%",17.75
82,939940605,"jth0840 (2/5)",0,299.5,"F DeMarcus Cousins PG Alec Burks SG Joe Ingles SF Paul George G Andre Roberson C Steven Adams UTIL Karl-Anthony Towns PF Kelly Olynyk",NA,"Royce O'Neale","SF","0.50%",3.5
84,939229759,"redwingking1980 (2/3)",0,299.25,"PF Zach Randolph UTIL Justin Holiday PG Donovan Mitchell SG Jimmy Butler SF Paul George G Andre Roberson C Dwight Howard F James Johnson",NA,"Andrew Harrison","G","0.49%",15.5
84,940252267,"eddiep222 (11/20)",0,299.25,"F Zach Randolph UTIL Robin Lopez PF Lauri Markkanen PG Ricky Rubio G Alec Burks SG Jimmy Butler SF Paul George C Karl-Anthony Towns",NA,"Antonio Blakeney","G","0.49%",2.5
86,939712315,"RCDG88 (7/20)",0,298.75,"PF Lauri Markkanen G Jrue Holiday UTIL Derrick Favors PG Alec Burks SG Jimmy Butler SF Paul George C Steven Adams F Dion Waiters",NA,"Kosta Koufos","C","0.46%",10.5
86,939906869,"jcollins11 (1/10)",0,298.75,"G Alec Burks F Joe Ingles SG Donovan Mitchell PG Russell Westbrook SF Paul George UTIL Dwight Howard PF Marvin Williams C Bam Adebayo",NA,"Manu Ginobili","F","0.43%",32.25
86,940053446,"EugeneMaya",0,298.75,"PG Rajon Rondo F Thabo Sefolosha G Russell Westbrook SG Jimmy Butler SF Paul George C Steven Adams PF Jerami Grant UTIL Michael Carter-Williams",NA,"Dante Cunningham","PF","0.37%",4.75
86,940267207,"tommy42o (6/20)",0,298.75,"PF Lauri Markkanen SG Alec Burks G Donovan Mitchell F Carmelo Anthony SF Paul George C Steven Adams UTIL Karl-Anthony Towns PG Michael Carter-Williams",NA,"Brandan Wright","F","0.28%",2
90,939455556,"klolly (4/20)",0,298.5,"SG Kris Dunn C DeMarcus Cousins PG Alec Burks UTIL Jeff Teague G Jimmy Butler SF Paul George F Andre Roberson PF Marvin Williams",NA,"Vince Carter","G","0.23%",11.5
90,939886237,"LisaRushton (1/16)",0,298.5,"C Zach Randolph PF DeMarcus Cousins PG Donovan Mitchell F Andrew Wiggins SF Wayne Ellington UTIL Dion Waiters SG Jeremy Lamb G Josh Richardson",NA,"Kemba Walker","UTIL","0.15%",0
90,939886258,"LisaRushton (2/16)",0,298.5,"C Zach Randolph PF DeMarcus Cousins PG Donovan Mitchell F Andrew Wiggins SF Wayne Ellington UTIL Dion Waiters SG Jeremy Lamb G Josh Richardson",NA,"Dejounte Murray","PG","0.14%",3.5
90,939886277,"LisaRushton (3/16)",0,298.5,"C Zach Randolph PF DeMarcus Cousins PG Donovan Mitchell F Andrew Wiggins SF Wayne Ellington UTIL Dion Waiters SG Jeremy Lamb G Josh Richardson",NA,"Cristiano Felicio","UTIL","0.13%",14.5
90,939886307,"LisaRushton (4/16)",0,298.5,"C Zach Randolph PF DeMarcus Cousins PG Donovan Mitchell F Andrew Wiggins SF Wayne Ellington UTIL Dion Waiters SG Jeremy Lamb G Josh Richardson",NA,"Paul Zipser","F","0.11%",24.25
90,939890412,"LisaRushton (9/16)",0,298.5,"C Zach Randolph PF DeMarcus Cousins PG Donovan Mitchell F Andrew Wiggins SF Wayne Ellington UTIL Dion Waiters SG Jeremy Lamb G Josh Richardson",NA,"Dwayne Bacon","F","0.10%",0
90,939890802,"LisaRushton (10/16)",0,298.5,"C Zach Randolph PF DeMarcus Cousins PG Donovan Mitchell F Andrew Wiggins SF Wayne Ellington UTIL Dion Waiters SG Jeremy Lamb G Josh Richardson",NA,"Justin Jackson","SF","0.09%",0
97,939456008,"ryandonn427 (2/2)",0,298.25,"PF Zach Randolph G Joe Ingles F Pau Gasol PG Jeff Teague UTIL Paul George C Steven Adams SF Andrew Wiggins SG Dion Waiters",NA,"Matt Costello","F","0.08%",0
98,939442039,"justinkjohnson24 (2/2)",0,298,"PG Kris Dunn PF Derrick Favors G Alec Burks SG Donovan Mitchell C LaMarcus Aldridge F Taj Gibson SF Paul George UTIL Michael Carter-Williams",NA,"Patrick Patterson","UTIL","0.08%",9.25
98,939714494,"sinting (1/2)",0,298,"UTIL Robin Lopez F Lauri Markkanen G Alec Burks PG Donovan Mitchell PF LaMarcus Aldridge SF Paul George C Steven Adams SG Nicolas Batum",NA,"Kay Felder","G","0.08%",0
98,939723491,"sinting (2/2)",0,298,"UTIL Robin Lopez F Lauri Markkanen G Alec Burks PG Donovan Mitchell PF LaMarcus Aldridge SF Paul George C Steven Adams SG Nicolas Batum",NA,"Aaron Brooks","SG","0.07%",0
98,939771941,"soonerdallas (9/20)",0,298,"UTIL Zach Randolph PF Lauri Markkanen F Joe Ingles SG Donovan Mitchell G Russell Westbrook C Steven Adams SF Jeremy Lamb PG Michael Carter-Williams",NA,"Malachi Richardson","SF","0.07%",0
98,939778097,"JDubs800 (8/12)",0,298,"UTIL E'Twaun Moore SG Alec Burks PF Carmelo Anthony PG Russell Westbrook G Jimmy Butler SF Paul George F Andre Roberson C Steven Adams",NA,"Deyonta Davis","PF","0.06%",17.5
98,939977893,"Ace_Duce (4/13)",0,298,"PF Willie Cauley-Stein SG Joe Ingles PG Donovan Mitchell G Tyreke Evans SF Paul George UTIL Steven Adams C Karl-Anthony Towns F Marvin Williams",NA,"Ian Clark","UTIL","0.06%",3
98,940283560,"joecool415",0,298,"F E'Twaun Moore G Alec Burks PF Carmelo Anthony PG Russell Westbrook UTIL Jimmy Butler SF Paul George SG Andre Roberson C Steven Adams",NA,"Davis Bertans","UTIL","0.05%",1.5
105,939485678,"gfay63 (7/20)",0,297.75,"PF Willie Cauley-Stein F Lauri Markkanen SG Alec Burks UTIL Joe Ingles PG Russell Westbrook SF Paul George C Steven Adams G Michael Carter-Williams",NA,"Terrance Ferguson","SF","0.04%",0
105,939929746,"mrsjrock",0,297.75,"F Zach Randolph C Willie Cauley-Stein UTIL David Nwaba PG Donovan Mitchell SG Tyreke Evans PF Carmelo Anthony G Jimmy Butler SF Paul George",NA,"Álex Abrines","SG","0.03%",0
107,939235718,"Brianbretz",0,297.5,"F Zach Randolph C Robin Lopez G Ricky Rubio SG Joe Ingles PG Donovan Mitchell UTIL LaMarcus Aldridge SF Paul George PF James Johnson",NA,"Bryn Forbes","G","0.03%",16
107,939681972,"Tobyhound2 (5/8)",0,297.5,"PF Zach Randolph C Robin Lopez SG Jerian Grant UTIL Jrue Holiday G Donovan Mitchell PG Russell Westbrook F Dion Waiters SF Josh Richardson",NA,"Nikola Mirotic","F","0.03%",0
109,939364694,"mgabes (17/20)",0,297.25,"C Zach Randolph PF Willie Cauley-Stein UTIL Frank Mason III SG Alec Burks F Anthony Davis G Donovan Mitchell PG Russell Westbrook SF Marvin Williams",NA,"Jordan Mickey","C","0.03%",0
109,939888068,"ldogg371980",0,297.25,"F Zach Randolph UTIL Robin Lopez G De'Aaron Fox PG Donovan Mitchell C LaMarcus Aldridge SF Paul George PF James Johnson SG Jeremy Lamb",NA,"Jarell Martin","C","0.03%",4
