"player","salary","team","pos","opp","ceil","floor","fpts"
"Robert Woods",5000,"LAR","WR","HOU",20.1766,5.3634,12.77
"Cooper Kupp",4600,"LAR","WR","HOU",19.7964,5.5836,12.69
"Sterling Shepard",5500,"NYG","WR","SFO",22.6024,7.1376,14.87
"Shane Vereen",3100,"NYG","RB","SFO",12.4312,2.7288,7.58
"Wayne Gallman",3500,"NYG","RB","SFO",12.682,2.238,7.46
"Roger Lewis",3100,"NYG","WR","SFO",14.8785,0.3815,7.63
"Tavarres King",3200,"NYG","WR","SFO",13.72,1.96,7.84
"Evan Engram",6200,"NYG","TE","SFO",24.64,6.16,15.4
"Travis Rudolph",3000,"NYG","WR","SFO",1.9075,0.2725,1.09
"Orleans Darkwa",4500,"NYG","RB","SFO",23.205,4.095,13.65
"C.J. Fiedorowicz",3400,"HOU","TE","LAR",14.3129,3.4671,8.89
"Pharoh Cooper",3000,"LAR","WR","HOU",1.1505,0.0295,0.59
"Tavon Austin",3000,"LAR","WR","HOU",13.6695,0.3505,7.01
"Tyler Higbee",2800,"LAR","TE","HOU",10.881,3.159,7.02
"Gerald Everett",2500,"LAR","TE","HOU",4.545,1.515,3.03
"Justin Davis",3000,"LAR","RB","HOU",3.495,1.165,2.33
"Derek Carrier",2500,"LAR","TE","HOU",2.669,0.471,1.57
"Marvin Jones",6200,"DET","WR","CLE",24.6456,4.6944,14.67
"Golden Tate",6800,"DET","WR","CLE",26.2108,7.8292,17.02
"Jacquizz Rodgers",4000,"TBB","RB","NYJ",1.6264,0.5136,1.07
"Charles Sims",3400,"TBB","RB","NYJ",10.2648,1.9552,6.11
"Doug Martin",4700,"TBB","RB","NYJ",19.6146,6.0254,12.82
"DeSean Jackson",4900,"TBB","WR","NYJ",20.0679,6.5121,13.29
"Adam Humphries",3100,"TBB","WR","NYJ",14.5803,3.7597,9.17
"Cameron Brate",4100,"TBB","TE","NYJ",18.738,2.082,10.41
"Chris Godwin",3000,"TBB","WR","NYJ",10.2,3.4,6.8
"Eric Tomlinson",2500,"NYJ","TE","TBB",4.6288,0.6312,2.63
"Austin Seferian-Jenkins",4800,"NYJ","TE","TBB",19.328,4.832,12.08
"Bilal Powell",4000,"NYJ","RB","TBB",26.2593,5.9607,16.11
"Phillip Supernaw",2500,"TEN","TE","CIN",0.0924,0.0276,0.06
"Elijah McGuire",3700,"NYJ","RB","TBB",13.77,2.43,8.1
"Robby Anderson",5200,"NYJ","WR","TBB",19.5145,5.6655,12.59
"ArDarius Stewart",3000,"NYJ","WR","TBB",8.64,2.16,5.4
"Jermaine Kearse",4200,"NYJ","WR","TBB",18.224,3.216,10.72
"O.J. Howard",2500,"TBB","TE","NYJ",10.38,3.46,6.92
"Chad Hansen",3000,"NYJ","WR","TBB",4.482,0.498,2.49
"Seth DeValve",2500,"CLE","TE","DET",8.283,1.757,5.02
"Kasen Williams",3000,"CLE","WR","DET",3.555,1.185,2.37
"Kenny Britt",3000,"CLE","WR","DET",7.1592,2.2608,4.71
"David Njoku",2600,"CLE","TE","DET",13.11,0.69,6.9
"Ameer Abdullah",4500,"DET","RB","CLE",20.8494,4.8906,12.87
"Dwayne Washington",3600,"DET","RB","CLE",2.9295,0.8505,1.89
"Theo Riddick",4000,"DET","RB","CLE",16.3326,3.7074,10.02
"Rashard Higgins",3000,"CLE","WR","DET",10.2,1.8,6
"Bryce Treggs",3000,"CLE","WR","DET",10.4256,1.0944,5.76
"Bernard Reedy",3000,"TBB","WR","NYJ",3.495,1.165,2.33
"Peyton Barber",3300,"TBB","RB","NYJ",6.086,1.074,3.58
"Luke Stocker",2500,"TBB","TE","NYJ",0.36,0,0.18
"Isaiah Crowell",4300,"CLE","RB","DET",18.8336,6.4464,12.64
"Ricardo Louis",3200,"CLE","WR","DET",11.4,3.8,7.6
"Duke Johnson",4100,"CLE","RB","DET",19.376,4.844,12.11
"Rhett Ellison",2500,"NYG","TE","SFO",4.598,0.242,2.42
"Jerell Adams",2500,"NYG","TE","SFO",2.475,0.525,1.5
"Cody Latimer",3000,"DEN","WR","NEP",5.0204,1.4996,3.26
"Bennie Fowler",3400,"DEN","WR","NEP",6.8224,1.4976,4.16
"Emmanuel Sanders",5400,"DEN","WR","NEP",20.4896,6.4704,13.48
"Isaiah McKenzie",3000,"DEN","WR","NEP",4.208,1.052,2.63
"Virgil Green",2500,"DEN","TE","NEP",3.14,0.86,2
"Jeff Heuerman",2500,"DEN","TE","NEP",0.7238,0.2162,0.47
"AJ Derby",2800,"DEN","TE","NEP",8.9232,2.5168,5.72
"Demaryius Thomas",6500,"DEN","WR","NEP",24.459,7.101,15.78
"Devontae Booker",3700,"DEN","RB","NEP",11.664,2.916,7.29
"Phillip Dorsett",4000,"NEP","WR","DEN",14.2155,0.3645,7.29
"Danny Amendola",5500,"NEP","WR","DEN",16.872,5.328,11.1
"Rob Gronkowski",7600,"NEP","TE","DEN",31.2,7.8,19.5
"Dwayne Allen",2700,"NEP","TE","DEN",1.197,0.063,0.63
"Jamaal Charles",3900,"DEN","RB","NEP",10.2921,1.8879,6.09
"C.J. Anderson",4000,"DEN","RB","NEP",16.211,6.149,11.18
"Damien Williams",4700,"MIA","RB","CAR",13.532,2.388,7.96
"Kenyan Drake",4900,"MIA","RB","CAR",17.119,3.021,10.07
"Cameron Artis-Payne",3000,"CAR","RB","MIA",1.836,0.204,1.02
"Jonathan Stewart",3200,"CAR","RB","MIA",11.7523,2.6677,7.21
"Christian McCaffrey",7200,"CAR","RB","MIA",23.5445,6.8355,15.19
"Devin Funchess",6100,"CAR","WR","MIA",22.544,5.636,14.09
"Russell Shepard",3000,"CAR","WR","MIA",13.3713,1.5687,7.47
"Ed Dickson",3200,"CAR","TE","MIA",13.9023,2.3577,8.13
"Curtis Samuel",3700,"CAR","WR","MIA",13.8,4.6,9.2
"Anthony Fasano",2500,"MIA","TE","CAR",3.477,0.183,1.83
"Julius Thomas",2900,"MIA","TE","CAR",10.6596,2.5004,6.58
"Jarvis Landry",6400,"MIA","WR","CAR",23.1648,7.3152,15.24
"Senorise Perry",3000,"MIA","RB","CAR",0.316,0.084,0.2
"DeVante Parker",6200,"MIA","WR","CAR",20.832,5.208,13.02
"Kenny Stills",4200,"MIA","WR","CAR",12.616,3.984,8.3
"Leonte Carroo",3000,"MIA","WR","CAR",3.705,0.095,1.9
"Jakeem Grant",3000,"MIA","WR","CAR",1.4994,0.4606,0.98
"Brandin Cooks",6300,"NEP","WR","DEN",25.092,4.428,14.76
"Rex Burkhead",3600,"NEP","RB","DEN",9.6425,3.6575,6.65
"Alfred Morris",5500,"DAL","RB","ATL",19.703,3.477,11.59
"Logan Paulsen",2500,"SFO","TE","NYG",4.96,0,2.48
"Louis Murphy",3000,"SFO","WR","NYG",NA,NA,0
"Rod Smith",3400,"DAL","RB","ATL",12.21,4.07,8.14
"Dez Bryant",6900,"DAL","WR","ATL",26.4895,7.6905,17.09
"Cole Beasley",4000,"DAL","WR","ATL",14.79,4.93,9.86
"Terrance Williams",4400,"DAL","WR","ATL",16.184,2.856,9.52
"Garrett Celek",2500,"SFO","TE","NYG",15.941,0.839,8.39
"Victor Bolden",3000,"SFO","WR","NYG",6.107,1.773,3.94
"Matt Breida",4200,"SFO","RB","NYG",10.695,3.565,7.13
"Carlos Hyde",6300,"SFO","RB","NYG",28.5897,7.8303,18.21
"Kyle Juszczyk",3000,"SFO","RB","NYG",4.539,0.801,2.67
"Marquise Goodwin",3800,"SFO","WR","NYG",18.419,4.181,11.3
"Kendrick Bourne",3000,"SFO","WR","NYG",12.6725,1.0275,6.85
"Aldrick Robinson",3600,"SFO","WR","NYG",20.4165,0.5235,10.47
"Brice Butler",4000,"DAL","WR","ATL",11.9925,0.3075,6.15
"Ryan Switzer",3000,"DAL","WR","ATL",1.485,0.495,0.99
"Darren McFadden",5100,"DAL","RB","ATL",10.1314,1.1886,5.66
"Levine Toilolo",2500,"ATL","TE","DAL",3.743,0.197,1.97
"Austin Hooper",3000,"ATL","TE","DAL",15.207,1.233,8.22
"James Hanna",2500,"DAL","TE","ATL",1.56,0.52,1.04
"Dion Lewis",4100,"NEP","RB","DEN",16.541,2.919,9.73
"Mike Gillislee",3300,"NEP","RB","DEN",8.432,1.488,4.96
"James White",4500,"NEP","RB","DEN",19.408,4.852,12.13
"Andre Roberts",3000,"ATL","WR","DAL",1.443,0.037,0.74
"Justin Hardy",3000,"ATL","WR","DAL",6.2985,0.1615,3.23
"Devonta Freeman",6000,"ATL","RB","DAL",26.912,6.728,16.82
"Jason Witten",4400,"DAL","TE","ATL",16.2476,5.2724,10.76
"Tevin Coleman",4800,"ATL","RB","DAL",18.848,4.712,11.78
"Julio Jones",8000,"ATL","WR","DAL",27.1928,8.5872,17.89
"Taylor Gabriel",3500,"ATL","WR","DAL",16.9728,0.7072,8.84
"Mohamed Sanu",5100,"ATL","WR","DAL",17.4254,5.6546,11.54
"Tyler Boyd",3000,"CIN","WR","TEN",5.2392,0.6808,2.96
"Josh Malone",3000,"CIN","WR","TEN",7.9856,0.6944,4.34
"Kyle Rudolph",4600,"MIN","TE","WAS",17.9488,4.7712,11.36
"Jarius Wright",3000,"MIN","WR","WAS",4.329,0.111,2.22
"Michael Floyd",3000,"MIN","WR","WAS",3.6504,0.6696,2.16
"David Morgan",2500,"MIN","TE","WAS",0.768,0.192,0.48
"Chris Thompson",5700,"WAS","RB","MIN",21.296,5.324,13.31
"Samaje Perine",3300,"WAS","RB","MIN",2.7768,0.7832,1.78
"Robert Kelley",3400,"WAS","RB","MIN",14.7686,4.4114,9.59
"Laquon Treadwell",3100,"MIN","WR","WAS",8.3277,1.4123,4.87
"Adam Thielen",6700,"MIN","WR","WAS",21.3808,4.3792,12.88
"Quan Bray",3000,"IND","WR","PIT",1.092,0.028,0.56
"Brandon Williams",2500,"IND","TE","PIT",3.773,1.127,2.45
"Matt Hazel",3000,"IND","WR","PIT",3.936,0.984,2.46
"Jerick McKinnon",6600,"MIN","RB","WAS",27.319,4.821,16.07
"Stefon Diggs",6500,"MIN","WR","WAS",18.4824,5.9976,12.24
"Latavius Murray",4000,"MIN","RB","WAS",17.85,3.15,10.5
"Jamison Crowder",4500,"WAS","WR","MIN",19.0713,6.1887,12.63
"Josh Doctson",4100,"WAS","WR","MIN",19.11,1.89,10.5
"Travis Benjamin",3500,"LAC","WR","JAC",14.5665,0.3735,7.47
"Tyrell Williams",3400,"LAC","WR","JAC",11.4504,3.2296,7.34
"Keenan Allen",5400,"LAC","WR","JAC",21.886,6.354,14.12
"Mike Williams",3100,"LAC","WR","JAC",8.619,0.221,4.42
"Hunter Henry",3900,"LAC","TE","JAC",15.416,3.384,9.4
"Leonard Fournette",8400,"JAC","RB","LAC",31.93,9.27,20.6
"Antonio Gates",2700,"LAC","TE","JAC",6.755,0.965,3.86
"Austin Ekeler",3900,"LAC","RB","JAC",2.325,0.775,1.55
"Branden Oliver",3500,"LAC","RB","JAC",2.1,0.7,1.4
"Terrelle Pryor",3500,"WAS","WR","MIN",10.428,2.212,6.32
"Ryan Grant",3800,"WAS","WR","MIN",11.466,3.234,7.35
"Jordan Reed",5100,"WAS","TE","MIN",1.092,0.308,0.7
"Vernon Davis",4700,"WAS","TE","MIN",20.634,1.086,10.86
"Melvin Gordon",7200,"LAC","RB","JAC",29.312,7.328,18.32
"Jeremy Sprinkle",2500,"WAS","TE","MIN",4.851,1.029,2.94
"Jack Doyle",5200,"IND","TE","PIT",19.5624,6.1776,12.87
"Chester Rogers",3000,"IND","WR","PIT",11.288,1.992,6.64
"Kerwynn Williams",3600,"ARI","RB","SEA",0.85,0.15,0.5
"Andre Ellington",3800,"ARI","RB","SEA",12.928,3.232,8.08
"Adrian Peterson",5900,"ARI","RB","SEA",19.091,3.369,11.23
"Elijhaa Penny",3000,"ARI","RB","SEA",0.726,0.154,0.44
"Larry Fitzgerald",5400,"ARI","WR","SEA",20.46,5.94,13.2
"Jaron Brown",3700,"ARI","WR","SEA",11.296,2.824,7.06
"John Brown",4000,"ARI","WR","SEA",15.9104,2.1696,9.04
"Luke Willson",2500,"SEA","TE","ARI",5.035,0.265,2.65
"Jimmy Graham",5700,"SEA","TE","ARI",23.5158,7.0242,15.27
"J.D. McKissic",3300,"SEA","RB","ARI",6.3336,0.9464,3.64
"C.J. Prosise",3900,"SEA","RB","ARI",12.7088,2.3312,7.52
"Doug Baldwin",6400,"SEA","WR","ARI",29.5372,8.8228,19.18
"Paul Richardson",5200,"SEA","WR","ARI",16.264,5.136,10.7
"Tanner McEvoy",3000,"SEA","WR","ARI",2.73,0.07,1.4
"Tyler Lockett",4900,"SEA","WR","ARI",19.0714,3.7686,11.42
"J.J. Nelson",3300,"ARI","WR","SEA",11.1456,1.8144,6.48
"Jermaine Gresham",2500,"ARI","TE","SEA",7.9716,2.2484,5.11
"Vance McDonald",2500,"PIT","TE","IND",6.479,0.341,3.41
"Jesse James",2800,"PIT","TE","IND",10.496,2.624,6.56
"Eli Rogers",3000,"PIT","WR","IND",12.9096,0.1304,6.52
"Frank Gore",3700,"IND","RB","PIT",14.34,4.78,9.56
"Marlon Mack",3800,"IND","RB","PIT",14.4157,2.6443,8.53
"Donte Moncrief",3000,"IND","WR","PIT",11.7344,3.7056,7.72
"T.Y. Hilton",5900,"IND","WR","PIT",20.9438,5.7362,13.34
"Martavis Bryant",3900,"PIT","WR","IND",13.345,2.355,7.85
"Juju Smith-Schuster",5600,"PIT","WR","IND",19.686,3.474,11.58
"Amara Darboh",3000,"SEA","WR","ARI",1.139,0.201,0.67
"Troy Niklas",2500,"ARI","TE","SEA",2.378,0.902,1.64
"Le'Veon Bell",9800,"PIT","RB","IND",38.9004,11.6196,25.26
"James Conner",4500,"PIT","RB","IND",1.998,0.702,1.35
"Antonio Brown",9500,"PIT","WR","IND",35.4035,9.6965,22.55
"Terrell Watson",3000,"PIT","RB","IND",0.7548,0.2652,0.51
"Chris Ivory",4600,"JAC","RB","LAC",10.5168,2.0032,6.26
"Marqise Lee",4100,"JAC","WR","LAC",16.0925,4.4075,10.25
"Tre McBride",3100,"CHI","WR","GBP",8.664,0.456,4.56
"Dontrelle Inman",3000,"CHI","WR","GBP",13.4745,0.3455,6.91
"Kendall Wright",3200,"CHI","WR","GBP",13.2765,2.6235,7.95
"Dion Sims",2600,"CHI","TE","GBP",14.782,0.778,7.78
"Adam Shaheen",2500,"CHI","TE","GBP",4.709,0.831,2.77
"Markus Wheaton",3000,"CHI","WR","GBP",NA,NA,0
"Trevor Davis",3000,"GBP","WR","CHI",1.794,0.046,0.92
"Tanner Gentry",3000,"CHI","WR","GBP",6.8378,0.8022,3.82
"Benny Cunningham",3000,"CHI","RB","GBP",3.57,0.63,2.1
"Geronimo Allison",3500,"GBP","WR","CHI",4.1475,0.5925,2.37
"Davante Adams",5000,"GBP","WR","CHI",23.87,3.41,13.64
"Lance Kendricks",2500,"GBP","TE","CHI",7.695,0.405,4.05
"Richard Rodgers",2500,"GBP","TE","CHI",4.4688,1.4112,2.94
"Tarik Cohen",3800,"CHI","RB","GBP",18.156,3.204,10.68
"Jordan Howard",6100,"CHI","RB","GBP",29.1536,9.2064,19.18
"Markus Wheaton",3000,"CHI","WR","GBP",2.94,0,1.47
"Joe Mixon",4900,"CIN","RB","TEN",21.712,5.428,13.57
"Eric Decker",3700,"TEN","WR","CIN",14.0785,1.1415,7.61
"Rishard Matthews",4700,"TEN","WR","CIN",20.5975,2.9425,11.77
"Derrick Henry",5000,"TEN","RB","CIN",16.0056,3.7544,9.88
"Corey Davis",4000,"TEN","WR","CIN",14.5678,2.6722,8.62
"Taywan Taylor",3000,"TEN","WR","CIN",5.134,0.906,3.02
"Jonnu Smith",2600,"TEN","TE","CIN",3.66,1.22,2.44
"Delanie Walker",5000,"TEN","TE","CIN",21.97,4.03,13
"DeMarco Murray",5000,"TEN","RB","CIN",19.5952,6.8848,13.24
"C.J. Uzomah",2500,"CIN","TE","TEN",2.4568,0.8632,1.66
"A.J. Green",7700,"CIN","WR","TEN",28.8034,7.6566,18.23
"Giovani Bernard",3100,"CIN","RB","TEN",12.1635,3.1365,7.65
"Brandon LaFell",3800,"CIN","WR","TEN",17.3075,2.4725,9.89
"John Ross",3200,"CIN","WR","TEN",3.0975,0.4425,1.77
"Tyler Kroft",3600,"CIN","TE","TEN",13.4385,3.9015,8.67
"Alex Erickson",3000,"CIN","WR","TEN",2.352,0.588,1.47
"Randall Cobb",4300,"GBP","WR","CHI",17.6185,3.4815,10.55
"Jordy Nelson",5300,"GBP","WR","CHI",21.726,3.834,12.78
"Ted Ginn",5300,"NOS","WR","BUF",16.643,2.937,9.79
"Michael Thomas",7000,"NOS","WR","BUF",25.519,8.281,16.9
"Alvin Kamara",6900,"NOS","RB","BUF",27.1041,5.3559,16.23
"Brandon Coleman",3100,"NOS","WR","BUF",9.7862,1.9338,5.86
"Willie Snead",3300,"NOS","WR","BUF",8.155,1.165,4.66
"Coby Fleener",2600,"NOS","TE","BUF",7.8225,1.1175,4.47
"Tommylee Lewis",3000,"NOS","WR","BUF",1.1245,0.1755,0.65
"Mark Ingram",7400,"NOS","RB","BUF",29.2572,6.8628,18.06
"James O'Shaughnessy",2500,"JAC","TE","LAC",1.5642,0.4158,0.99
"Dede Westbrook",3500,"JAC","WR","LAC",15.132,0.388,7.76
"Allen Hurns",3900,"JAC","WR","LAC",12.4944,3.9456,8.22
"Keelan Cole",3000,"JAC","WR","LAC",7.803,1.377,4.59
"Arrelious Benn",3000,"JAC","WR","LAC",2.8275,0.0725,1.45
"Ben Koyack",2500,"JAC","TE","LAC",2.717,0.143,1.43
"Marcedes Lewis",2500,"JAC","TE","LAC",8.3937,3.0263,5.71
"Michael Hoomanawanui",2500,"NOS","TE","BUF",0.944,0.236,0.59
"LeSean McCoy",8300,"BUF","RB","NOS",29.1015,11.0385,20.07
"Josh Hill",2500,"NOS","TE","BUF",4.978,0.262,2.62
"Charles Clay",4200,"BUF","TE","NOS",17.523,2.277,9.9
"Aaron Jones",6400,"GBP","RB","CHI",18.6462,4.3738,11.51
"Ty Montgomery",4300,"GBP","RB","CHI",13.485,4.495,8.99
"Aaron Ripkowski",3000,"GBP","RB","CHI",0.493,0.187,0.34
"Jamaal Williams",4000,"GBP","RB","CHI",1.947,0.413,1.18
"Kelvin Benjamin",5100,"BUF","WR","NOS",17.6956,3.6244,10.66
"Logan Thomas",2500,"BUF","TE","NOS",3.2448,0.9152,2.08
"Patrick DiMarco",3000,"BUF","RB","NOS",1.189,0.451,0.82
"Mike Tolbert",3900,"BUF","RB","NOS",6.132,2.268,4.2
"Jordan Matthews",3700,"BUF","WR","NOS",14.1831,4.3569,9.27
"Deonte Thompson",3600,"BUF","WR","NOS",13.1274,0.9126,7.02
"Nick O'Leary",2900,"BUF","TE","NOS",3.002,0.158,1.58
"Andre Holmes",3000,"BUF","WR","NOS",6.4372,1.9228,4.18
"Thomas Rawls",3400,"SEA","RB","ARI",15.538,2.742,9.14
