"player","salary","team","pos","opp","ceil","floor","fpts"
"Tyrod Taylor",5400,"BUF","QB","NEP",25.288,9.592,17.44
"DeShone Kizer",4500,"CLE","QB","LAC",20.672,6.528,13.6
"Philip Rivers",7000,"LAC","QB","CLE",29.9996,10.5404,20.27
"Tom Brady",7800,"NEP","QB","BUF",29.319,11.121,20.22
"Josh McCown",5500,"NYJ","QB","KCC",25.4751,9.1849,17.33
"Marcus Mariota",6200,"TEN","QB","HOU",30.464,5.376,17.92
"Alex Smith",5900,"KCC","QB","NYJ",25.955,9.845,17.9
"Jared Goff",6700,"LAR","QB","ARI",27.9528,8.8272,18.39
"Blaine Gabbert",4700,"ARI","QB","LAR",24.5705,6.7295,15.65
"Ben Roethlisberger",6300,"PIT","QB","CIN",27.9954,9.0846,18.54
"Andy Dalton",5300,"CIN","QB","PIT",21.5501,8.5899,15.07
"Russell Wilson",7100,"SEA","QB","PHI",29.406,11.154,20.28
"Carson Wentz",7200,"PHI","QB","SEA",29.97,10.53,20.25
"Derek Carr",6100,"OAK","QB","NYG",26.4922,9.0678,17.78
"Geno Smith",4500,"NYG","QB","OAK",23.0835,4.8965,13.99
"Tom Savage",4500,"HOU","QB","TEN",18.9916,5.0484,12.02
"Drew Brees",6700,"NOS","QB","CAR",28.0756,9.8644,18.97
"Matt Ryan",6400,"ATL","QB","MIN",25.6026,10.4574,18.03
"Mitchell Trubisky",4500,"CHI","QB","SFO",20.8365,7.9035,14.37
"Case Keenum",6000,"MIN","QB","ATL",26.1219,9.4181,17.77
"Brett Hundley",5100,"GBP","QB","TBB",26.8304,5.8896,16.36
"Dak Prescott",5700,"DAL","QB","WAS",25.6896,9.9904,17.84
"Jameis Winston",5600,"TBB","QB","GBP",26.412,10.788,18.6
"Jimmy Garoppolo",5100,"SFO","QB","CHI",24.8655,5.2745,15.07
"Matthew Stafford",5800,"DET","QB","BAL",24.2671,9.6729,16.97
"Blake Bortles",5400,"JAC","QB","IND",24.21,8.07,16.14
"Cam Newton",6800,"CAR","QB","NOS",26.6544,10.3656,18.51
"Jacoby Brissett",4600,"IND","QB","JAC",19.0368,7.4032,13.22
"Jay Cutler",4700,"MIA","QB","DEN",22.7032,7.9768,15.34
"Joe Flacco",4900,"BAL","QB","DET",19.8998,7.3602,13.63
"Trevor Siemian",4800,"DEN","QB","MIA",23.2738,7.9662,15.62
"Kirk Cousins",6600,"WAS","QB","DAL",29.3625,11.1375,20.25
"Deonte Thompson",3400,"BUF","WR","NEP",16.9048,1.1752,9.04
"Jordan Matthews",3500,"BUF","WR","NEP",11.0772,3.4028,7.24
"Zay Jones",4600,"BUF","WR","NEP",14.235,4.745,9.49
"Andre Holmes",3000,"BUF","WR","NEP",4.4814,1.3386,2.91
"Charles Clay",4100,"BUF","TE","NEP",19.6647,2.5553,11.11
"Duke Johnson",4800,"CLE","RB","LAC",20.192,5.048,12.62
"Isaiah Crowell",4100,"CLE","RB","LAC",14.8255,5.0745,9.95
"Logan Thomas",2500,"BUF","TE","NEP",2.4336,0.6864,1.56
"Patrick DiMarco",3000,"BUF","RB","NEP",1.334,0.506,0.92
"Travaris Cadet",3000,"BUF","RB","NEP",8.721,1.539,5.13
"Brandin Cooks",7700,"NEP","WR","BUF",28.951,5.109,17.03
"James White",3700,"NEP","RB","BUF",13.712,3.428,8.57
"Rex Burkhead",5000,"NEP","RB","BUF",17.748,6.732,12.24
"Danny Amendola",5000,"NEP","WR","BUF",14.7136,4.6464,9.68
"Phillip Dorsett",3400,"NEP","WR","BUF",10.5105,0.2695,5.39
"LeSean McCoy",7600,"BUF","RB","NEP",25.7955,9.7845,17.79
"Dwayne Allen",2500,"NEP","TE","BUF",4.902,0.258,2.58
"Rob Gronkowski",7300,"NEP","TE","BUF",25.408,6.352,15.88
"Corey Coleman",4300,"CLE","WR","LAC",19.0736,1.8864,10.48
"Josh Gordon",4100,"CLE","WR","LAC",15.485,0.815,8.15
"Antonio Gates",2700,"LAC","TE","CLE",7.8225,1.1175,4.47
"Hunter Henry",4700,"LAC","TE","CLE",18.532,4.068,11.3
"Travis Benjamin",3700,"LAC","WR","CLE",17.1015,0.4385,8.77
"Todd Gurley",8200,"LAR","RB","ARI",34.544,8.636,21.59
"Justin Davis",3000,"LAR","RB","ARI",5.085,1.695,3.39
"Josh Reynolds",3500,"LAR","WR","ARI",15.314,0.806,8.06
"Cooper Kupp",6400,"LAR","WR","ARI",23.0568,6.5032,14.78
"Sammy Watkins",5200,"LAR","WR","ARI",21.04,5.26,13.15
"Tyrell Williams",3900,"LAC","WR","CLE",18.0648,5.0952,11.58
"Keenan Allen",8300,"LAC","WR","CLE",27.962,8.118,18.04
