player,salary,team,pos,opp,ceil,floor,fpts
"John Brown",5300,ARI,WR,TBB,,,11.84
"Cameron Brate",2600,TBB,TE,ARI,,,5.55
"Russell Shepard",3000,TBB,WR,ARI,,,1.53
"Charles Sims",4400,TBB,RB,ARI,,,10.3
"Doug Martin",5900,TBB,RB,ARI,,,13.26
"Mike Evans",7200,TBB,WR,ARI,,,15.24
"Vincent Jackson",4000,TBB,WR,ARI,,,11.31
"Adam Humphries",3100,TBB,WR,ARI,,,5.8
"Virgil Green",2800,DEN,TE,IND,,,9.73
"Devonta Freeman",6100,ATL,RB,OAK,,,14.91
"Kevin White",4300,CHI,WR,PHI,,,9.76
"Ka'Deem Carey",3100,CHI,RB,PHI,,,3.96
"Eddie Royal",3500,CHI,WR,PHI,,,8.79
"Alshon Jeffery",7700,CHI,WR,PHI,,,18.75
"Trey Burton",2500,PHI,TE,CHI,,,6.35
"Zach Miller",3000,CHI,TE,PHI,,,9.26
"Jeremy Langford",4600,CHI,RB,PHI,,,15.09
"Brent Celek",2600,PHI,TE,CHI,,,6.74
"Jordan Matthews",6900,PHI,WR,CHI,,,15.49
"Ryan Mathews",5800,PHI,RB,CHI,,,13.75
"Nelson Agholor",3500,PHI,WR,CHI,,,10.11
"Kenjon Barner",3000,PHI,RB,CHI,,,4.42
"Dorial Green-Beckham",3300,PHI,WR,CHI,,,8.12
"Christine Michael",4600,SEA,RB,LAR,,,6.78
"Thomas Rawls",5500,SEA,RB,LAR,,,13.39
"Kenny Britt",3700,LAR,WR,SEA,,,7.52
"Benny Cunningham",3700,LAR,RB,SEA,,,3.88
"Brian Quick",3300,LAR,WR,SEA,,,4.04
"Tavon Austin",4900,LAR,WR,SEA,,,11.96
"Tyler Higbee",2500,LAR,TE,SEA,,,4.98
"Lance Kendricks",2900,LAR,TE,SEA,,,4.36
"Todd Gurley",7500,LAR,RB,SEA,,,14.26
"Luke Willson",2700,SEA,TE,LAR,,,3.24
"Jermaine Kearse",3500,SEA,WR,LAR,,,9.47
"Doug Baldwin",6600,SEA,WR,LAR,,,16.6
"Tyler Lockett",4600,SEA,WR,LAR,,,12.91
"Paul Richardson",3000,SEA,WR,LAR,,,3.7
"Jimmy Graham",3200,SEA,TE,LAR,,,10.45
"Darren Sproles",3800,PHI,RB,CHI,,,10.68
"Matt Asiata",3000,MIN,RB,GBP,,,2.46
"Michael Crabtree",6100,OAK,WR,ATL,,,14.67
"Amari Cooper",7600,OAK,WR,ATL,,,16.16
"Seth Roberts",3800,OAK,WR,ATL,,,7.94
"Andre Holmes",3000,OAK,WR,ATL,,,3.64
"Clive Walford",2900,OAK,TE,ATL,,,8.6
"DeAndre Washington",3400,OAK,RB,ATL,,,4.22
"Taiwan Jones",3000,OAK,RB,ATL,,,3.58
"Latavius Murray",5700,OAK,RB,ATL,,,15.07
"Julio Jones",9200,ATL,WR,OAK,,,25.66
"Tevin Coleman",4500,ATL,RB,OAK,,,10.44
"Justin Hardy",3000,ATL,WR,OAK,,,4.75
"Mohamed Sanu",5500,ATL,WR,OAK,,,12.29
"Jacob Tamme",2900,ATL,TE,OAK,,,10.59
"Eddie Lacy",6000,GBP,RB,MIN,,,12.7
"James Starks",4000,GBP,RB,MIN,,,7.73
"Stefon Diggs",5100,MIN,WR,GBP,,,15.54
"Adrian Peterson",7000,MIN,RB,GBP,,,16.36
"Charles Johnson",3000,MIN,WR,GBP,,,7.79
"Adam Thielen",3200,MIN,WR,GBP,,,8.62
"Kyle Rudolph",3100,MIN,TE,GBP,,,8.9
"Laquon Treadwell",3500,MIN,WR,GBP,,,3.26
"Jerick McKinnon",3700,MIN,RB,GBP,,,4.9
"Jared Cook",3000,GBP,TE,MIN,,,8.84
"Randall Cobb",7400,GBP,WR,MIN,,,16.67
"Jordy Nelson",7500,GBP,WR,MIN,,,17.52
"Davante Adams",4200,GBP,WR,MIN,,,8.8
"Jared Abbrederis",3000,GBP,WR,MIN,,,3.75
"Richard Rodgers",2800,GBP,TE,MIN,,,4.95
"Ryan Griffin",2500,HOU,TE,KCC,,,5.73
"C.J. Fiedorowicz",2500,HOU,TE,KCC,,,2.61
"Matt Jones",4500,WAS,RB,DAL,,,11.65
"Chris Thompson",3700,WAS,RB,DAL,,,8.99
"DeSean Jackson",6300,WAS,WR,DAL,,,13.45
"Pierre Garcon",4200,WAS,WR,DAL,,,10.2
"Josh Doctson",3000,WAS,WR,DAL,,,3.63
"Jamison Crowder",3600,WAS,WR,DAL,,,10.69
"Jason Witten",4300,DAL,TE,WAS,,,13.75
"Lance Dunbar",3000,DAL,RB,WAS,,,8.1
"Ezekiel Elliott",7300,DAL,RB,WAS,,,16.07
"Alfred Morris",3600,DAL,RB,WAS,,,4.97
"Dez Bryant",8400,DAL,WR,WAS,,,14.9
"Cole Beasley",3200,DAL,WR,WAS,,,10.95
"Terrance Williams",3300,DAL,WR,WAS,,,8.36
"Jordan Reed",6800,WAS,TE,DAL,,,18.08
"Vernon Davis",2600,WAS,TE,DAL,,,3.86
"James White",4000,NEP,RB,MIA,,,11.33
"LeGarrette Blount",4000,NEP,RB,MIA,,,13.67
"Julian Edelman",6200,NEP,WR,MIA,,,17.42
"Danny Amendola",3800,NEP,WR,MIA,,,5.13
"Malcolm Mitchell",3000,NEP,WR,MIA,,,6.82
"Chris Hogan",3500,NEP,WR,MIA,,,9.87
"Jordan Cameron",2800,MIA,TE,NEP,,,6.49
"Kenny Stills",3400,MIA,WR,NEP,,,9.67
"Damien Williams",3000,MIA,RB,NEP,,,3.77
"Arian Foster",6000,MIA,RB,NEP,,,15.14
"Jarvis Landry",6400,MIA,WR,NEP,,,17.33
"DeVante Parker",4800,MIA,WR,NEP,,,9.54
"Leonte Carroo",3200,MIA,WR,NEP,,,4.98
"Mike Tolbert",3000,CAR,RB,SFO,,,3.66
"Greg Olsen",5600,CAR,TE,SFO,,,16.71
"Sammy Watkins",7300,BUF,WR,NYJ,,,16.01
"LeSean McCoy",6500,BUF,RB,NYJ,,,18.52
"Greg Salas",3000,BUF,WR,NYJ,,,2.72
"Brandon Tate",3000,BUF,WR,NYJ,,,4.15
"Charles Clay",3300,BUF,TE,NYJ,,,9.39
"Robert Woods",4000,BUF,WR,NYJ,,,10.93
"Mike Gillislee",3400,BUF,RB,NYJ,,,3.86
"Kellen Davis",2500,NYJ,TE,BUF,,,1.87
"Bilal Powell",4000,NYJ,RB,BUF,,,9.09
"Matt Forte",6600,NYJ,RB,BUF,,,17.54
"Brandon Marshall",7500,NYJ,WR,BUF,,,18.4
"Eric Decker",6500,NYJ,WR,BUF,,,15.65
"Quincy Enunwa",4400,NYJ,WR,BUF,,,9.33
"Reggie Bush",3200,BUF,RB,NYJ,,,5.04
"Carlos Hyde",5100,SFO,RB,CAR,,,14.17
"Fozzy Whittaker",3000,CAR,RB,SFO,,,3.22
"Jonathan Stewart",5400,CAR,RB,SFO,,,15.39
"Kelvin Benjamin",6500,CAR,WR,SFO,,,16.12
"Ted Ginn",3900,CAR,WR,SFO,,,6.77
"Philly Brown",3000,CAR,WR,SFO,,,4
"Devin Funchess",4300,CAR,WR,SFO,,,9.24
"Garrett Celek",2600,SFO,TE,CAR,,,5.27
"Vance McDonald",3000,SFO,TE,CAR,,,5.29
"Torrey Smith",4700,SFO,WR,CAR,,,12.04
"Shaun Draughn",3700,SFO,RB,CAR,,,6.56
"Quinton Patton",3800,SFO,WR,CAR,,,7.31
"Jeremy Kerley",3000,SFO,WR,CAR,,,11.1
"Rod Streater",3000,SFO,WR,CAR,,,2.61
"Martellus Bennett",4400,NEP,TE,MIA,,,9.94
"Isaiah Pead",3000,MIA,RB,NEP,,,2.64
"Ameer Abdullah",4900,DET,RB,TEN,,,12.04
"Theo Riddick",4300,DET,RB,TEN,,,12.42
"Golden Tate",6800,DET,WR,TEN,,,16.26
"Anquan Boldin",4500,DET,WR,TEN,,,9.62
"Marvin Jones",5500,DET,WR,TEN,,,15.23
"Andre Roberts",3000,DET,WR,TEN,,,3.61
"Delanie Walker",4500,TEN,TE,DET,,,14.24
"Harry Douglas",3100,TEN,WR,DET,,,5.92
"Derrick Henry",3800,TEN,RB,DET,,,7.65
"DeMarco Murray",5700,TEN,RB,DET,,,14.75
"Rishard Matthews",3300,TEN,WR,DET,,,8.18
"Tajae Sharpe",4100,TEN,WR,DET,,,14.32
"Andre Johnson",3400,TEN,WR,DET,,,6.21
"Eric Ebron",3500,DET,TE,TEN,,,11.36
"Spencer Ware",6100,KCC,RB,HOU,,,16.39
"Alfred Blue",3400,HOU,RB,KCC,,,2.4
"Lamar Miller",7200,HOU,RB,KCC,,,18.29
"Will Fuller",4200,HOU,WR,KCC,,,13.62
"Braxton Miller",3000,HOU,WR,KCC,,,5.89
"Stephen Anderson",2500,HOU,TE,KCC,,,3.07
"DeAndre Hopkins",8700,HOU,WR,KCC,,,20.28
"Demetrius Harris",2500,KCC,TE,HOU,,,2.97
"Travis Kelce",5000,KCC,TE,HOU,,,12.59
"Jeremy Maclin",6300,KCC,WR,HOU,,,14.27
"Charcandrick West",3500,KCC,RB,HOU,,,7.36
"Chris Conley",3500,KCC,WR,HOU,,,7.24
"Albert Wilson",3200,KCC,WR,HOU,,,7.19
"Tyreek Hill",3000,KCC,WR,HOU,,,2.87
"Gary Barnidge",4000,CLE,TE,BAL,,,13.48
"Andrew Hawkins",3100,CLE,WR,BAL,,,7.72
"Rashad Jennings",5600,NYG,RB,NOS,,,15.26
"Travaris Cadet",3000,NOS,RB,NYG,,,9.52
"Shane Vereen",3800,NYG,RB,NOS,,,9.96
"Odell Beckham",9500,NYG,WR,NOS,,,28.24
"Victor Cruz",4300,NYG,WR,NOS,,,11.26
"Sterling Shepard",5200,NYG,WR,NOS,,,13.36
"Coby Fleener",3900,NOS,TE,NYG,,,10.7
"John Kuhn",3000,NOS,RB,NYG,,,1.81
"Tim Hightower",3800,NOS,RB,NYG,,,4.25
"Mark Ingram",6200,NOS,RB,NYG,,,16.36
"Brandin Cooks",8000,NOS,WR,NYG,,,18.47
"Willie Snead",5800,NOS,WR,NYG,,,13.56
"Michael Thomas",4000,NOS,WR,NYG,,,8.94
"Larry Donnell",2900,NYG,TE,NOS,,,8.46
"Will Tye",2900,NYG,TE,NOS,,,7.94
"Isaiah Crowell",4400,CLE,RB,BAL,,,9.23
"Crockett Gillmore",2500,BAL,TE,CLE,,,5.21
"Duke Johnson",4500,CLE,RB,BAL,,,11.46
"Corey Coleman",4700,CLE,WR,BAL,,,11.57
"Terrelle Pryor",3500,CLE,WR,BAL,,,10.12
"Dennis Pitta",2800,BAL,TE,CLE,,,9.15
"Breshad Perriman",3200,BAL,WR,CLE,,,7.03
"Terrance West",3300,BAL,RB,CLE,,,9.21
"Justin Forsett",4400,BAL,RB,CLE,,,12.32
"Mike Wallace",4700,BAL,WR,CLE,,,12.25
"Steve Smith",4300,BAL,WR,CLE,,,13.3
"Kamar Aiken",3900,BAL,WR,CLE,,,7.38
"Philip Rivers",6400,SDC,QB,JAC,,,17.1
"Andrew Luck",7700,IND,QB,DEN,,,17.83
"Trevor Siemian",5200,DEN,QB,IND,,,14.3
"Blake Bortles",6700,JAC,QB,SDC,,,19.75
"Carson Palmer",6900,ARI,QB,TBB,,,22.82
"Ben Roethlisberger",7500,PIT,QB,CIN,,,24.15
"Jameis Winston",6200,TBB,QB,ARI,,,18.93
"Matt Ryan",6800,ATL,QB,OAK,,,17.21
"Derek Carr",7200,OAK,QB,ATL,,,20.63
"Russell Wilson",7400,SEA,QB,LAR,,,20.49
"Case Keenum",5100,LAR,QB,SEA,,,10.85
"Jay Cutler",5700,CHI,QB,PHI,,,17.92
"Carson Wentz",5500,PHI,QB,CHI,,,17.63
"Aaron Rodgers",7800,GBP,QB,MIN,,,22.05
"Sam Bradford",5600,MIN,QB,GBP,,,14
"Andy Dalton",6400,CIN,QB,PIT,,,19.43
"Brock Osweiler",6100,HOU,QB,KCC,,,15.23
"Dak Prescott",5800,DAL,QB,WAS,,,17.94
"Kirk Cousins",7000,WAS,QB,DAL,,,19.92
"Ryan Tannehill",5600,MIA,QB,NEP,,,15.6
"Cam Newton",7900,CAR,QB,SFO,,,22.99
"Blaine Gabbert",5000,SFO,QB,CAR,,,13.51
"Ryan Fitzpatrick",6100,NYJ,QB,BUF,,,18.18
"Tyrod Taylor",6300,BUF,QB,NYJ,,,18.45
"Jimmy Garoppolo",5900,NEP,QB,MIA,,,16.23
"Drew Brees",8200,NOS,QB,NYG,,,22.61
"Matthew Stafford",7300,DET,QB,TEN,,,24.55
"Alex Smith",6300,KCC,QB,HOU,,,16.89
"Marcus Mariota",6000,TEN,QB,DET,,,18.28
"Josh McCown",5000,CLE,QB,BAL,,,17.01
"Eli Manning",7600,NYG,QB,NOS,,,22.35
"Joe Flacco",6500,BAL,QB,CLE,,,17.63
