"player","salary","team","pos","opp","ceil","floor","fpts"
"Jeremy Maclin","6300","KCC","WR","OAK","","","15.58"
"Charcandrick West","3400","KCC","RB","OAK","","","5.85"
"Andre Johnson","3300","TEN","WR","CLE","","","7.52"
"Kendall Wright","3000","TEN","WR","CLE","","","7.08"
"Connor Hamlett","2500","CLE","TE","TEN","","","1.96"
"Gary Barnidge","3300","CLE","TE","TEN","","","10.97"
"DeMarco Murray","7700","TEN","RB","CLE","","","21.4"
"Derrick Henry","3400","TEN","RB","CLE","","","5.24"
"Tajae Sharpe","4100","TEN","WR","CLE","","","9.67"
"Chris Conley","3100","KCC","WR","OAK","","","8.45"
"Albert Wilson","3000","KCC","WR","OAK","","","5.38"
"Andre Holmes","3000","OAK","WR","KCC","","","3.06"
"Seth Roberts","3100","OAK","WR","KCC","","","8.72"
"Clive Walford","2600","OAK","TE","KCC","","","8.16"
"Devonta Freeman","5600","ATL","RB","SEA","","","14.12"
"Julio Jones","8900","ATL","WR","SEA","","","18.09"
"Tevin Coleman","4800","ATL","RB","SEA","","","11.66"
"Michael Crabtree","6900","OAK","WR","KCC","","","16.8"
"Amari Cooper","7500","OAK","WR","KCC","","","17.85"
"Travis Kelce","5000","KCC","TE","OAK","","","14.37"
"Tyreek Hill","3000","KCC","WR","OAK","","","4.8"
"Spencer Ware","5400","KCC","RB","OAK","","","9.32"
"DeAndre Washington","4200","OAK","RB","KCC","","","9.68"
"Jalen Richard","3800","OAK","RB","KCC","","","9.25"
"Rashard Higgins","3000","CLE","WR","TEN","","","1.6"
"Ricardo Louis","3000","CLE","WR","TEN","","","5.54"
"Carlos Hyde","5100","SFO","RB","BUF","","","15.62"
"Justin Forsett","3500","DET","RB","LAR","","","10.89"
"Shaun Draughn","3000","SFO","RB","BUF","","","3.93"
"Torrey Smith","3300","SFO","WR","BUF","","","7.55"
"Jeremy Kerley","4000","SFO","WR","BUF","","","13.12"
"Quinton Patton","3000","SFO","WR","BUF","","","5.48"
"Zach Zenner","3000","DET","RB","LAR","","","8.35"
"Cole Wick","2500","DET","TE","LAR","","","5.16"
"Marvin Jones","7200","DET","WR","LAR","","","18.25"
"Tyler Higbee","2500","LAR","TE","DET","","","1.66"
"Golden Tate","4400","DET","WR","LAR","","","9.87"
"Anquan Boldin","3900","DET","WR","LAR","","","9.38"
"Andre Roberts","3000","DET","WR","LAR","","","1.53"
"Rod Streater","3000","SFO","WR","BUF","","","2.09"
"Vance McDonald","2500","SFO","TE","BUF","","","6.69"
"Isaiah Crowell","4600","CLE","RB","TEN","","","13.97"
"Charles Clay","2900","BUF","TE","SFO","","","9.96"
"Duke Johnson","3900","CLE","RB","TEN","","","9.74"
"Terrelle Pryor","6100","CLE","WR","TEN","","","15"
"Andrew Hawkins","3100","CLE","WR","TEN","","","7.79"
"Walter Powell","0","BUF","WR","SFO","","","3.65"
"Marquise Goodwin","3000","BUF","WR","SFO","","","8.18"
"LeSean McCoy","6900","BUF","RB","SFO","","","20.2"
"Garrett Celek","2500","SFO","TE","BUF","","","4.45"
"Mike Gillislee","3000","BUF","RB","SFO","","","4.1"
"Robert Woods","4200","BUF","WR","SFO","","","12.72"
"Justin Hunter","3000","BUF","WR","SFO","","","3.02"
"Mohamed Sanu","4300","ATL","WR","SEA","","","9.42"
"Justin Hardy","3000","ATL","WR","SEA","","","4.1"
"Braxton Miller","3000","HOU","WR","IND","","","5.26"
"DeAndre Hopkins","7500","HOU","WR","IND","","","18.56"
"Jaelen Strong","3000","HOU","WR","IND","","","9.8"
"C.J. Fiedorowicz","2500","HOU","TE","IND","","","7.42"
"Matt Forte","5500","NYJ","RB","ARI","","","15.01"
"Ryan Griffin","2500","HOU","TE","IND","","","5.43"
"Alfred Blue","3000","HOU","RB","IND","","","2.96"
"Lamar Miller","6600","HOU","RB","IND","","","17.57"
"Quan Bray","3000","IND","WR","HOU","","","3.89"
"Phillip Dorsett","4300","IND","WR","HOU","","","7.93"
"Chester Rogers","3000","IND","WR","HOU","","","7.53"
"Dwayne Allen","3100","IND","TE","HOU","","","9.3"
"Jack Doyle","2500","IND","TE","HOU","","","5.66"
"Bilal Powell","4000","NYJ","RB","ARI","","","11.53"
"Brandon Marshall","7600","NYJ","WR","ARI","","","16.64"
"Michael Floyd","4200","ARI","WR","NYJ","","","11.94"
"Larry Fitzgerald","7700","ARI","WR","NYJ","","","20.62"
"John Brown","4500","ARI","WR","NYJ","","","12.72"
"Jaron Brown","3200","ARI","WR","NYJ","","","5.15"
"Jermaine Gresham","2500","ARI","TE","NYJ","","","2.15"
"Darren Fells","2500","ARI","TE","NYJ","","","4.62"
"Andre Ellington","3000","ARI","RB","NYJ","","","4.34"
"David Johnson","8000","ARI","RB","NYJ","","","19.44"
"Charone Peake","3000","NYJ","WR","ARI","","","4.99"
"Quincy Enunwa","4900","NYJ","WR","ARI","","","12.87"
"Robby Anderson","3000","NYJ","WR","ARI","","","3.9"
"Kellen Davis","2500","NYJ","TE","ARI","","","1.4"
"Austin Seferian-Jenkins","2500","NYJ","TE","ARI","","","6.53"
"T.Y. Hilton","7700","IND","WR","HOU","","","20.88"
"Josh Ferguson","3000","IND","RB","HOU","","","7.7"
"Paul Richardson","3000","SEA","WR","ATL","","","4.42"
"Tyler Lockett","3600","SEA","WR","ATL","","","8.52"
"Jimmy Graham","4900","SEA","TE","ATL","","","16.2"
"Luke Willson","2500","SEA","TE","ATL","","","2.16"
"Ezekiel Elliott","7000","DAL","RB","GBP","","","15.9"
"C.J. Spiller","3400","SEA","RB","ATL","","","3.66"
"Jermaine Kearse","3100","SEA","WR","ATL","","","8.62"
"Doug Baldwin","6500","SEA","WR","ATL","","","19.12"
"Jacob Tamme","2800","ATL","TE","SEA","","","7.74"
"Aldrick Robinson","3000","ATL","WR","SEA","","","3.63"
"Austin Hooper","2500","ATL","TE","SEA","","","2.91"
"Christine Michael","6800","SEA","RB","ATL","","","17.04"
"Alex Collins","3000","SEA","RB","ATL","","","2.72"
"Alfred Morris","3300","DAL","RB","GBP","","","3.02"
"Terrance Williams","3800","DAL","WR","GBP","","","10.3"
"Davante Adams","3900","GBP","WR","DAL","","","10.63"
"Randall Cobb","6000","GBP","WR","DAL","","","13.78"
"Ty Montgomery","3000","GBP","WR","DAL","","","1.66"
"Richard Rodgers","2900","GBP","TE","DAL","","","8.73"
"Frank Gore","5200","IND","RB","HOU","","","13.62"
"Jordy Nelson","8000","GBP","WR","DAL","","","18.9"
"James Starks","3400","GBP","RB","DAL","","","3.75"
"Brice Butler","3500","DAL","WR","GBP","","","9.81"
"Cole Beasley","4400","DAL","WR","GBP","","","10.52"
"Jason Witten","4200","DAL","TE","GBP","","","9.95"
"Geoff Swaim","2500","DAL","TE","GBP","","","2.25"
"Eddie Lacy","5800","GBP","RB","DAL","","","11.48"
"Lance Kendricks","2700","LAR","TE","DET","","","9.08"
"Brian Quick","3200","LAR","WR","DET","","","8.41"
"Kenyan Drake","3000","MIA","RB","PIT","","","2.6"
"Jesse James","3000","PIT","TE","MIA","","","10.6"
"Jay Ajayi","3500","MIA","RB","PIT","","","6.41"
"Damien Williams","3000","MIA","RB","PIT","","","3.82"
"DeVante Parker","5000","MIA","WR","PIT","","","12.16"
"Jarvis Landry","6800","MIA","WR","PIT","","","17.45"
"Darrius Heyward-Bey","3000","PIT","WR","MIA","","","4.74"
"Sammie Coates","4700","PIT","WR","MIA","","","10.16"
"Tyler Kroft","2500","CIN","TE","NEP","","","1.62"
"Martellus Bennett","4500","NEP","TE","CIN","","","10.16"
"Le'Veon Bell","7900","PIT","RB","MIA","","","23.58"
"DeAngelo Williams","4800","PIT","RB","MIA","","","3.69"
"Antonio Brown","10000","PIT","WR","MIA","","","24.54"
"Kenny Stills","3300","MIA","WR","PIT","","","8.44"
"Arian Foster","4700","MIA","RB","PIT","","","13.1"
"Zach Ertz","4000","PHI","TE","WAS","","","11.41"
"Josh Huff","3000","PHI","WR","WAS","","","4.94"
"Trey Burton","2500","PHI","TE","WAS","","","3.55"
"Matt Jones","4000","WAS","RB","PHI","","","11.57"
"DeSean Jackson","5800","WAS","WR","PHI","","","14.43"
"Chris Thompson","3200","WAS","RB","PHI","","","7.93"
"Dorial Green-Beckham","3200","PHI","WR","WAS","","","6.02"
"Nelson Agholor","3500","PHI","WR","WAS","","","8.62"
"Eli Rogers","3000","PIT","WR","MIA","","","12.39"
"Dion Sims","2500","MIA","TE","PIT","","","6.58"
"Ryan Mathews","4900","PHI","RB","WAS","","","14.47"
"Darren Sproles","4400","PHI","RB","WAS","","","10.78"
"Jordan Matthews","6700","PHI","WR","WAS","","","14.11"
"Rob Gronkowski","6700","NEP","TE","CIN","","","16.95"
"Malcolm Mitchell","3000","NEP","WR","CIN","","","4.06"
"Melvin Gordon","5600","SDC","RB","DEN","","","14.34"
"Virgil Green","2800","DEN","TE","SDC","","","8.95"
"Dexter McCluster","3400","SDC","RB","DEN","","","3.81"
"Travis Benjamin","5700","SDC","WR","DEN","","","12.39"
"Tyrell Williams","4000","SDC","WR","DEN","","","12.58"
"Dontrelle Inman","3900","SDC","WR","DEN","","","7.79"
"John Phillips","2500","DEN","TE","SDC","","","2.65"
"Jordan Norwood","3000","DEN","WR","SDC","","","3.63"
"Devontae Booker","3500","DEN","RB","SDC","","","6.15"
"C.J. Anderson","7200","DEN","RB","SDC","","","17.01"
"Demaryius Thomas","6800","DEN","WR","SDC","","","16.45"
"Emmanuel Sanders","7000","DEN","WR","SDC","","","17.78"
"Bennie Fowler","3000","DEN","WR","SDC","","","2.02"
"Antonio Gates","3100","SDC","TE","DEN","","","9.84"
"Hunter Henry","3300","SDC","TE","DEN","","","5.86"
"James White","4100","NEP","RB","CIN","","","9.95"
"LeGarrette Blount","5000","NEP","RB","CIN","","","12"
"Julian Edelman","6800","NEP","WR","CIN","","","17.44"
"Danny Amendola","3700","NEP","WR","CIN","","","6.3"
"Chris Hogan","4600","NEP","WR","CIN","","","12.41"
"C.J. Uzomah","2500","CIN","TE","NEP","","","9.68"
"James Wright","3000","CIN","WR","NEP","","","1.87"
"Giovani Bernard","4600","CIN","RB","NEP","","","10.79"
"Jeremy Hill","4000","CIN","RB","NEP","","","8.43"
"A.J. Green","8600","CIN","WR","NEP","","","19.24"
"Brandon LaFell","3200","CIN","WR","NEP","","","10.49"
"Tyler Boyd","3000","CIN","WR","NEP","","","7.63"
"Pierre Garcon","3800","WAS","WR","PHI","","","10.95"
"Jamison Crowder","4400","WAS","WR","PHI","","","10.14"
"Jonathan Stewart","5100","CAR","RB","NOS","","","13.11"
"Fozzy Whittaker","4300","CAR","RB","NOS","","","7.48"
"Kelvin Benjamin","8100","CAR","WR","NOS","","","20"
"Ted Ginn","3900","CAR","WR","NOS","","","7.92"
"Philly Brown","3600","CAR","WR","NOS","","","9.55"
"Devin Funchess","3800","CAR","WR","NOS","","","6.66"
"Logan Paulsen","2500","CHI","TE","JAC","","","1.33"
"Zach Miller","3800","CHI","TE","JAC","","","11.34"
"Alshon Jeffery","7100","CHI","WR","JAC","","","14.97"
"Ka'Deem Carey","3000","CHI","RB","JAC","","","3.93"
"Eddie Royal","4000","CHI","WR","JAC","","","11.95"
"Cameron Meredith","4100","CHI","WR","JAC","","","13.79"
"Deonte Thompson","3000","CHI","WR","JAC","","","1.59"
"Greg Olsen","7000","CAR","TE","NOS","","","20.8"
"Cameron Artis-Payne","3700","CAR","RB","NOS","","","2.34"
"Mike Tolbert","3000","CAR","RB","NOS","","","2.66"
"Travaris Cadet","3000","NOS","RB","CAR","","","4.84"
"Todd Gurley","6700","LAR","RB","DET","","","15.26"
"Benny Cunningham","3000","LAR","RB","DET","","","3.15"
"Tavon Austin","3900","LAR","WR","DET","","","11.5"
"Kenny Britt","3700","LAR","WR","DET","","","11.08"
"Coby Fleener","3500","NOS","TE","CAR","","","12.4"
"Michael Thomas","4300","NOS","WR","CAR","","","10.04"
"Tim Hightower","3100","NOS","RB","CAR","","","2.14"
"Mark Ingram","6000","NOS","RB","CAR","","","15.36"
"Brandin Cooks","7600","NOS","WR","CAR","","","17.56"
"Willie Snead","6400","NOS","WR","CAR","","","15.85"
"Brandon Coleman","3000","NOS","WR","CAR","","","5.48"
"Jordan Howard","6200","CHI","RB","JAC","","","17.24"
"Marcedes Lewis","2500","JAC","TE","CHI","","","4.18"
"Crockett Gillmore","2500","BAL","TE","NYG","","","2.78"
"Dennis Pitta","4300","BAL","TE","NYG","","","14.35"
"Orleans Darkwa","3700","NYG","RB","BAL","","","3.49"
"Bobby Rainey","3300","NYG","RB","BAL","","","9.28"
"Sterling Shepard","5600","NYG","WR","BAL","","","12.36"
"Odell Beckham","8800","NYG","WR","BAL","","","19.14"
"Breshad Perriman","3000","BAL","WR","NYG","","","8.63"
"Kamar Aiken","3000","BAL","WR","NYG","","","8.44"
"Niles Paul","2500","WAS","TE","PHI","","","4.47"
"Vernon Davis","2500","WAS","TE","PHI","","","8.56"
"Terrance West","5000","BAL","RB","NYG","","","12.35"
"Javorius Allen","3000","BAL","RB","NYG","","","4.82"
"Mike Wallace","5200","BAL","WR","NYG","","","13.69"
"Victor Cruz","4200","NYG","WR","BAL","","","8.86"
"Dwayne Harris","3000","NYG","WR","BAL","","","1.57"
"Allen Hurns","4700","JAC","WR","CHI","","","12.54"
"Allen Robinson","7800","JAC","WR","CHI","","","19.94"
"Marqise Lee","3100","JAC","WR","CHI","","","8.08"
"Rashad Greene","3000","JAC","WR","CHI","","","1.97"
"Julius Thomas","4200","JAC","TE","CHI","","","12.18"
"Chris Ivory","3500","JAC","RB","CHI","","","8.16"
"T.J. Yeldon","4400","JAC","RB","CHI","","","12.68"
"Jerell Adams","2500","NYG","TE","BAL","","","4.14"
"Will Tye","2900","NYG","TE","BAL","","","7.42"
"Kenneth Dixon","3300","BAL","RB","NYG","","","4.93"
"Rashad Jennings","4500","NYG","RB","BAL","","","9.34"
"Larry Donnell","2500","NYG","TE","BAL","","","7.57"
