"player","salary","team","pos","opp","ceil","floor","fpts"
"Dak Prescott",7300,"DAL","QB","SFO",30.2256,11.7544,20.99
"C.J. Beathard",4900,"SFO","QB","DAL",23.8106,6.3294,15.07
"Mitchell Trubisky",4600,"CHI","QB","CAR",15.7615,5.9785,10.87
"Cam Newton",7000,"CAR","QB","CHI",29.5488,11.4912,20.52
"Carson Palmer",6600,"ARI","QB","LAR",24.5531,9.7869,17.17
"Jared Goff",5800,"LAR","QB","ARI",24.7456,7.8144,16.28
"Russell Wilson",6400,"SEA","QB","NYG",28.3475,10.7525,19.55
"Eli Manning",4800,"NYG","QB","SEA",18.9,9.1,14
"Kirk Cousins",6500,"WAS","QB","PHI",25.839,9.801,17.82
"Carson Wentz",6700,"PHI","QB","WAS",29.3928,10.3272,19.86
"Tom Brady",8000,"NEP","QB","ATL",36.076,13.684,24.88
"Matt Ryan",7500,"ATL","QB","NEP",28.1018,11.4782,19.79
"Trevor Siemian",5400,"DEN","QB","LAC",23.4824,8.0376,15.76
"Philip Rivers",5300,"LAC","QB","DEN",21.312,7.488,14.4
"Jacoby Brissett",5000,"IND","QB","JAC",20.3904,7.9296,14.16
"Blake Bortles",4700,"JAC","QB","IND",22.56,7.52,15.04
"Ryan Fitzpatrick",5000,"TBB","QB","BUF",2.5281,0.6519,1.59
"Jameis Winston",6000,"TBB","QB","BUF",25.5372,7.2028,16.37
"Tyrod Taylor",5100,"BUF","QB","TBB",23.3305,8.8495,16.09
"Ben Roethlisberger",6200,"PIT","QB","CIN",26.6213,8.6387,17.63
"Derek Carr",6000,"OAK","QB","KCC",25.3002,8.6598,16.98
"Andy Dalton",5700,"CIN","QB","PIT",22.3509,8.9091,15.63
"Drew Brees",7600,"NOS","QB","GBP",28.3272,9.9528,19.14
"Brett Hundley",5100,"GBP","QB","NOS",27.3388,6.0012,16.67
"Josh McCown",5200,"NYJ","QB","MIA",21.3885,7.7115,14.55
"Jay Cutler",4700,"MIA","QB","NYJ",21.4452,7.5348,14.49
"DeShone Kizer",4900,"CLE","QB","TEN",22.1312,6.9888,14.56
"Marcus Mariota",6900,"TEN","QB","CLE",27.18,8.82,18
"Joe Flacco",4700,"BAL","QB","MIN",19.272,7.128,13.2
"Case Keenum",5000,"MIN","QB","BAL",20.8299,7.5101,14.17
"Alex Smith",6400,"KCC","QB","OAK",27.028,10.252,18.64
"Brice Butler",3700,"DAL","WR","SFO",12.792,0.328,6.56
"Cole Beasley",5000,"DAL","WR","SFO",14.34,4.78,9.56
"Terrance Williams",3900,"DAL","WR","SFO",16.507,2.913,9.71
"Jason Witten",4500,"DAL","TE","SFO",19.7961,6.4239,13.11
"Carlos Hyde",5900,"SFO","RB","DAL",25.0101,6.8499,15.93
"Kyle Juszczyk",3000,"SFO","RB","DAL",5.321,0.939,3.13
"Matt Breida",4400,"SFO","RB","DAL",12.765,4.255,8.51
"Dez Bryant",7800,"DAL","WR","SFO",28.5665,8.2935,18.43
"Rod Smith",3300,"DAL","RB","SFO",1.335,0.445,0.89
"Tre McBride",3000,"CHI","WR","CAR",5.643,0.297,2.97
"Tanner Gentry",3000,"CHI","WR","CAR",8.9858,1.0542,5.02
"Kendall Wright",3700,"CHI","WR","CAR",11.3059,2.2341,6.77
"Josh Bellamy",3000,"CHI","WR","CAR",2.944,0.736,1.84
"Zach Miller",3200,"CHI","TE","CAR",14.9145,3.3855,9.15
"Alfred Morris",5400,"DAL","RB","SFO",2.975,0.525,1.75
"Dion Sims",2600,"CHI","TE","CAR",7.486,0.394,3.94
"Pierre Garcon",5800,"SFO","WR","DAL",23.3784,7.1816,15.28
"Marquise Goodwin",3900,"SFO","WR","DAL",14.8819,3.3781,9.13
"Paul Richardson",4200,"SEA","WR","NYG",14.212,4.488,9.35
"Tyler Lockett",4100,"SEA","WR","NYG",18.1696,3.5904,10.88
"Doug Baldwin",6600,"SEA","WR","NYG",26.6112,7.9488,17.28
"Tanner McEvoy",3000,"SEA","WR","NYG",2.223,0.057,1.14
"Jimmy Graham",4900,"SEA","TE","NYG",22.3146,6.6654,14.49
"Orleans Darkwa",3700,"NYG","RB","SEA",13.855,2.445,8.15
"Luke Willson",2600,"SEA","TE","NYG",2.641,0.139,1.39
"J.D. McKissic",3300,"SEA","RB","NYG",6.003,0.897,3.45
"Thomas Rawls",4100,"SEA","RB","NYG",10.268,1.812,6.04
"Trent Taylor",3200,"SFO","WR","DAL",5.8125,1.6875,3.75
"Aldrick Robinson",3700,"SFO","WR","DAL",10.881,0.279,5.58
"George Kittle",3600,"SFO","TE","DAL",14.694,4.266,9.48
"Garrett Celek",2500,"SFO","TE","DAL",3.401,0.179,1.79
"Eddie Lacy",3900,"SEA","RB","NYG",9.2204,3.2396,6.23
"Ezekiel Elliott",9000,"DAL","RB","SFO",33.7288,10.6512,22.19
"Benny Cunningham",3000,"CHI","RB","CAR",4.386,0.774,2.58
"Tarik Cohen",4700,"CHI","RB","CAR",18.53,3.27,10.9
"Jaron Brown",4400,"ARI","WR","LAR",15.376,3.844,9.61
"John Brown",4900,"ARI","WR","LAR",20.8384,2.8416,11.84
"Larry Fitzgerald",7300,"ARI","WR","LAR",25.606,7.434,16.52
"J.J. Nelson",4000,"ARI","WR","LAR",14.706,2.394,8.55
"Jermaine Gresham",2600,"ARI","TE","LAR",10.5612,2.9788,6.77
"Todd Gurley",8200,"LAR","RB","ARI",32.976,8.244,20.61
"Troy Niklas",2500,"ARI","TE","LAR",1.6965,0.6435,1.17
"Elijhaa Penny",3000,"ARI","RB","LAR",1.419,0.301,0.86
"Kerwynn Williams",3200,"ARI","RB","LAR",2.023,0.357,1.19
"Quan Bray",3000,"IND","WR","JAC",2.925,0.075,1.5
"Kamar Aiken",3000,"IND","WR","JAC",9.344,2.336,5.84
"Donte Moncrief",3300,"IND","WR","JAC",13.1936,4.1664,8.68
"Chester Rogers",3000,"IND","WR","JAC",3.298,0.582,1.94
"Jack Doyle",3400,"IND","TE","JAC",18.8632,5.9568,12.41
"Adrian Peterson",5800,"ARI","RB","LAR",20.944,3.696,12.32
"Brandon Williams",2500,"IND","TE","JAC",1.5862,0.4738,1.03
"Malcolm Brown",3900,"LAR","RB","ARI",3.5055,0.5945,2.05
"Sammy Watkins",4400,"LAR","WR","ARI",18.48,4.62,11.55
"Devin Funchess",6000,"CAR","WR","CHI",20.544,5.136,12.84
"Kelvin Benjamin",6900,"CAR","WR","CHI",23.5222,4.8178,14.17
"Fozzy Whittaker",3000,"CAR","RB","CHI",1.479,0.261,0.87
"Russell Shepard",3800,"CAR","WR","CHI",7.876,0.924,4.4
"Curtis Samuel",3700,"CAR","WR","CHI",4.17,1.39,2.78
"Jordan Howard",6400,"CHI","RB","CAR",22.04,6.96,14.5
"Ed Dickson",3500,"CAR","TE","CHI",14.2101,2.4099,8.31
"Jonathan Stewart",3800,"CAR","RB","CHI",17.5062,3.9738,10.74
"Christian McCaffrey",6100,"CAR","RB","CHI",25.9315,7.5285,16.73
"Cooper Kupp",4600,"LAR","WR","ARI",16.5984,4.6816,10.64
"Robert Woods",4000,"LAR","WR","ARI",18.091,4.809,11.45
"Tavon Austin",3100,"LAR","WR","ARI",9.8085,0.2515,5.03
"Pharoh Cooper",3000,"LAR","WR","ARI",1.209,0.031,0.62
"Gerald Everett",2600,"LAR","TE","ARI",5.145,1.715,3.43
"Tyler Higbee",2700,"LAR","TE","ARI",11.935,3.465,7.7
"Wayne Gallman",3900,"NYG","RB","SEA",13.923,2.457,8.19
"Shane Vereen",3600,"NYG","RB","SEA",14.6452,3.2148,8.93
"Dwayne Allen",2700,"NEP","TE","ATL",1.653,0.087,0.87
"Rob Gronkowski",7300,"NEP","TE","ATL",27.392,6.848,17.12
"Phillip Dorsett",3700,"NEP","WR","ATL",3.9585,0.1015,2.03
"Mohamed Sanu",4800,"ATL","WR","NEP",15.081,3.199,9.14
"Robert Kelley",4200,"WAS","RB","PHI",12.1968,3.6432,7.92
"Samaje Perine",4300,"WAS","RB","PHI",5.148,1.452,3.3
"Chris Thompson",5700,"WAS","RB","PHI",24.304,6.076,15.19
"Danny Amendola",5600,"NEP","WR","ATL",15.96,5.04,10.5
"Chris Hogan",7000,"NEP","WR","ATL",21.948,6.372,14.16
"Mike Gillislee",4500,"NEP","RB","ATL",17.408,3.072,10.24
"Levine Toilolo",2500,"ATL","TE","NEP",2.261,0.119,1.19
"Austin Hooper",4100,"ATL","TE","NEP",14.948,1.212,8.08
"James White",5000,"NEP","RB","ATL",20.032,5.008,12.52
"Dion Lewis",4700,"NEP","RB","ATL",15.895,2.805,9.35
"Brandin Cooks",7400,"NEP","WR","ATL",23.341,4.119,13.73
"Rex Burkhead",3800,"NEP","RB","ATL",3.567,1.353,2.46
"Terrelle Pryor",5300,"WAS","WR","PHI",19.0575,4.0425,11.55
"Jamison Crowder",4200,"WAS","WR","PHI",14.3752,4.6648,9.52
"Torrey Smith",3600,"PHI","WR","WAS",14.7075,3.7925,9.25
"Nelson Agholor",4900,"PHI","WR","WAS",17.476,3.084,10.28
"Alshon Jeffery",6200,"PHI","WR","WAS",27.8216,5.6984,16.76
"Mack Hollins",3000,"PHI","WR","WAS",1.056,0.264,0.66
"Marcus Johnson",3000,"PHI","WR","WAS",1.104,0.276,0.69
"Brent Celek",2500,"PHI","TE","WAS",2.907,0.153,1.53
"Zach Ertz",6900,"PHI","TE","WAS",29.8143,8.1657,18.99
"Corey Clement",3900,"PHI","RB","WAS",2.2638,0.6762,1.47
"LeGarrette Blount",4500,"PHI","RB","WAS",17.7454,3.6346,10.69
"Ryan Grant",3500,"WAS","WR","PHI",9.36,2.64,6
"Josh Doctson",3800,"WAS","WR","PHI",10.7744,1.0656,5.92
"Brian Quick",3000,"WAS","WR","PHI",1.9695,0.0505,1.01
"Jordan Reed",4800,"WAS","TE","PHI",20.8884,5.8916,13.39
"Wendell Smallwood",4700,"PHI","RB","WAS",12.8587,4.4013,8.63
"Vernon Davis",3700,"WAS","TE","PHI",5.605,0.295,2.95
"Andre Roberts",3500,"ATL","WR","NEP",2.2815,0.0585,1.17
"Justin Hardy",3700,"ATL","WR","NEP",6.4545,0.1655,3.31
"Devontae Booker",3500,"DEN","RB","LAC",7.168,1.792,4.48
"Jamaal Charles",4100,"DEN","RB","LAC",11.7962,2.1638,6.98
"C.J. Anderson",7200,"DEN","RB","LAC",22.8085,8.6515,15.73
"Demaryius Thomas",5800,"DEN","WR","LAC",26.0245,7.5555,16.79
"Bennie Fowler",3300,"DEN","WR","LAC",15.3832,3.3768,9.38
"Jordan Taylor",3000,"DEN","WR","LAC",8.9956,1.4644,5.23
"Cody Latimer",3000,"DEN","WR","LAC",7.5768,2.2632,4.92
"Sterling Shepard",5200,"NYG","WR","SEA",19.072,4.768,11.92
"C.J. Prosise",4100,"SEA","RB","NYG",11.9483,2.1917,7.07
"Tavarres King",3300,"NYG","WR","SEA",13.5625,1.9375,7.75
"Travis Rudolph",3300,"NYG","WR","SEA",7.84,1.12,4.48
"Roger Lewis",3800,"NYG","WR","SEA",20.9625,0.5375,10.75
"Ed Eagan",3300,"NYG","WR","SEA",1.68,0.24,0.96
"Evan Engram",4400,"NYG","TE","SEA",23.584,5.896,14.74
"Jerell Adams",2500,"NYG","TE","SEA",3.6465,0.7735,2.21
"Rhett Ellison",2500,"NYG","TE","SEA",4.522,0.238,2.38
"Virgil Green",2500,"DEN","TE","LAC",4.4902,1.2298,2.86
"AJ Derby",2800,"DEN","TE","LAC",8.2992,2.3408,5.32
"Antonio Gates",2800,"LAC","TE","DEN",6.6325,0.9475,3.79
"Hunter Henry",4200,"LAC","TE","DEN",15.99,3.51,9.75
"Dontrelle Inman",3000,"LAC","WR","DEN",2.4375,0.0625,1.25
"Devonta Freeman",7300,"ATL","RB","NEP",34.592,8.648,21.62
"Tevin Coleman",4800,"ATL","RB","NEP",19.92,4.98,12.45
"Taylor Gabriel",4900,"ATL","WR","NEP",19.7184,0.8216,10.27
"Julio Jones",8500,"ATL","WR","NEP",27.8312,8.7888,18.31
"Mike Williams",3400,"LAC","WR","DEN",6.903,0.177,3.54
"Travis Benjamin",3300,"LAC","WR","DEN",11.154,0.286,5.72
"Melvin Gordon",7000,"LAC","RB","DEN",32.56,8.14,20.35
"Jeff Heuerman",2500,"DEN","TE","LAC",1.9712,0.5888,1.28
"Branden Oliver",4000,"LAC","RB","DEN",3.195,1.065,2.13
"Austin Ekeler",3500,"LAC","RB","DEN",2.535,0.845,1.69
"Tyrell Williams",4000,"LAC","WR","DEN",13.65,3.85,8.75
"Keenan Allen",6300,"LAC","WR","DEN",23.591,6.849,15.22
"T.Y. Hilton",6100,"IND","WR","JAC",22.1527,6.0673,14.11
"Marlon Mack",4100,"IND","RB","JAC",11.9145,2.1855,7.05
"Mike Tolbert",3800,"BUF","RB","TBB",6.8182,2.5218,4.67
"LeSean McCoy",7400,"BUF","RB","TBB",30.2905,11.4895,20.89
"O.J. Howard",2600,"TBB","TE","BUF",7.92,2.64,5.28
