"player","salary","team","pos","opp","ceil","floor","fpts"
"Anquan Boldin","4000","DET","WR","PHI","","","11.9"
"Andre Roberts","3000","DET","WR","PHI","","","2.75"
"Julio Jones","9600","ATL","WR","DEN","","","18.49"
"Tevin Coleman","4100","ATL","RB","DEN","","","9.23"
"Mohamed Sanu","4800","ATL","WR","DEN","","","9.08"
"Justin Hardy","3000","ATL","WR","DEN","","","5.16"
"Aldrick Robinson","3000","ATL","WR","DEN","","","3.6"
"Devonta Freeman","5000","ATL","RB","DEN","","","11.88"
"Cole Wick","2500","DET","TE","PHI","","","3.7"
"Zach Zenner","3000","DET","RB","PHI","","","5.59"
"Wendell Smallwood","3400","PHI","RB","DET","","","4.17"
"Kenjon Barner","3000","PHI","RB","DET","","","3.15"
"Zach Ertz","3500","PHI","TE","DET","","","13.34"
"Travis Benjamin","6500","SDC","WR","OAK","","","13.06"
"Dontrelle Inman","4100","SDC","WR","OAK","","","10.7"
"Richard Rodgers","2900","GBP","TE","NYG","","","9.69"
"Ty Montgomery","3000","GBP","WR","NYG","","","2.38"
"Bobby Rainey","3300","NYG","RB","GBP","","","9.85"
"Jacquizz Rodgers","3000","TBB","RB","CAR","","","10.96"
"Mike Evans","7500","TBB","WR","CAR","","","20.04"
"Davante Adams","3900","GBP","WR","NYG","","","10.6"
"Randall Cobb","6200","GBP","WR","NYG","","","13.06"
"Will Tye","2600","NYG","TE","GBP","","","10.69"
"Dwayne Harris","3000","NYG","WR","GBP","","","3.18"
"Eddie Lacy","5900","GBP","RB","NYG","","","11.55"
"James Starks","3400","GBP","RB","NYG","","","6.1"
"Jordy Nelson","7900","GBP","WR","NYG","","","21.92"
"Vincent Jackson","3200","TBB","WR","CAR","","","7.44"
"Adam Humphries","3000","TBB","WR","CAR","","","6.75"
"Philly Brown","3200","CAR","WR","TBB","","","7.69"
"Devin Funchess","3600","CAR","WR","TBB","","","5.16"
"Greg Olsen","6300","CAR","TE","TBB","","","17.85"
"Ed Dickson","2500","CAR","TE","TBB","","","3.11"
"Peyton Barber","3000","TBB","RB","CAR","","","3.92"
"Ted Ginn","3600","CAR","WR","TBB","","","7.2"
"Kelvin Benjamin","7300","CAR","WR","TBB","","","17.36"
"Cameron Brate","2900","TBB","TE","CAR","","","11.72"
"Brandon Myers","2500","TBB","TE","CAR","","","2.22"
"Cameron Artis-Payne","3300","CAR","RB","TBB","","","8.06"
"Fozzy Whittaker","4100","CAR","RB","TBB","","","9.43"
"Victor Cruz","4500","NYG","WR","GBP","","","9.78"
"Sterling Shepard","5500","NYG","WR","GBP","","","14.17"
"Jalen Richard","3300","OAK","RB","SDC","","","8.19"
"Andre Holmes","3000","OAK","WR","SDC","","","3.21"
"Clive Walford","2700","OAK","TE","SDC","","","7.6"
"Antonio Gates","4000","SDC","TE","OAK","","","9.42"
"LeSean McCoy","6600","BUF","RB","LAR","","","16.57"
"Seth Roberts","3400","OAK","WR","SDC","","","7.46"
"Michael Crabtree","6900","OAK","WR","SDC","","","16.08"
"Tyrell Williams","4700","SDC","WR","OAK","","","12.31"
"Hunter Henry","3300","SDC","TE","OAK","","","9.58"
"DeAndre Washington","3400","OAK","RB","SDC","","","11.02"
"Amari Cooper","7200","OAK","WR","SDC","","","16.97"
"Mike Gillislee","3000","BUF","RB","LAR","","","4.3"
"Robert Woods","3900","BUF","WR","LAR","","","12.28"
"Lance Kendricks","2700","LAR","TE","BUF","","","5.4"
"Brian Quick","3200","LAR","WR","BUF","","","8.13"
"Tyler Higbee","2500","LAR","TE","BUF","","","1.65"
"Orleans Darkwa","3700","NYG","RB","GBP","","","7.01"
"Odell Beckham","8500","NYG","WR","GBP","","","19.41"
"Tavon Austin","3700","LAR","WR","BUF","","","10.24"
"Kenny Britt","3700","LAR","WR","BUF","","","10.51"
"Marquise Goodwin","3000","BUF","WR","LAR","","","7.86"
"Charles Clay","2700","BUF","TE","LAR","","","8.75"
"Todd Gurley","6500","LAR","RB","BUF","","","13.77"
"Benny Cunningham","3200","LAR","RB","BUF","","","4.29"
"Ka'Deem Carey","3100","CHI","RB","IND","","","2.71"
"Cameron Meredith","3000","CHI","WR","IND","","","11.03"
"Rob Gronkowski","6500","NEP","TE","CLE","","","14.52"
"Malcolm Mitchell","3000","NEP","WR","CLE","","","4.14"
"Martellus Bennett","3700","NEP","TE","CLE","","","8.47"
"Isaiah Crowell","4800","CLE","RB","NEP","","","13.14"
"Duke Johnson","4100","CLE","RB","NEP","","","10.69"
"Chris Hogan","4100","NEP","WR","CLE","","","9.51"
"Danny Amendola","3900","NEP","WR","CLE","","","8.18"
"Jesse James","2900","PIT","TE","NYJ","","","8.79"
"Darrius Heyward-Bey","3000","PIT","WR","NYJ","","","4.85"
"LeGarrette Blount","5600","NEP","RB","CLE","","","14.42"
"James White","3900","NEP","RB","CLE","","","7.74"
"Julian Edelman","6700","NEP","WR","CLE","","","18.47"
"Terrelle Pryor","5800","CLE","WR","NEP","","","16.15"
"Andrew Hawkins","3000","CLE","WR","NEP","","","6.31"
"Andre Johnson","3200","TEN","WR","MIA","","","8.8"
"Kendall Wright","3000","TEN","WR","MIA","","","8.85"
"Delanie Walker","4700","TEN","TE","MIA","","","13.93"
"Anthony Fasano","2500","TEN","TE","MIA","","","2.3"
"Kenyan Drake","3200","MIA","RB","TEN","","","5.38"
"Tajae Sharpe","4400","TEN","WR","MIA","","","10.75"
"Rishard Matthews","3300","TEN","WR","MIA","","","7.97"
"Ricardo Louis","3000","CLE","WR","NEP","","","6.87"
"Gary Barnidge","3200","CLE","TE","NEP","","","10.85"
"DeMarco Murray","7200","TEN","RB","MIA","","","19.9"
"Derrick Henry","3400","TEN","RB","MIA","","","4.53"
"Sammie Coates","3600","PIT","WR","NYJ","","","9.43"
"Markus Wheaton","3900","PIT","WR","NYJ","","","6.56"
"Carlos Hyde","4800","SFO","RB","ARI","","","13.88"
"Jermaine Gresham","2500","ARI","TE","SFO","","","5.04"
"Shaun Draughn","3300","SFO","RB","ARI","","","5.19"
"Torrey Smith","3900","SFO","WR","ARI","","","7.84"
"Quinton Patton","3000","SFO","WR","ARI","","","5.82"
"Jaron Brown","3500","ARI","WR","SFO","","","4.25"
"John Brown","4400","ARI","WR","SFO","","","11.86"
"David Johnson","7900","ARI","RB","SFO","","","21.69"
"Andre Ellington","3200","ARI","RB","SFO","","","4.68"
"Larry Fitzgerald","7200","ARI","WR","SFO","","","16.91"
"Michael Floyd","4900","ARI","WR","SFO","","","11.38"
"Jeremy Kerley","3700","SFO","WR","ARI","","","11.27"
"Rod Streater","3000","SFO","WR","ARI","","","1.91"
"Austin Seferian-Jenkins","2500","NYJ","TE","PIT","","","4.92"
"Kellen Davis","2500","NYJ","TE","PIT","","","1.3"
"DeAngelo Williams","6100","PIT","RB","NYJ","","","6.45"
"Le'Veon Bell","7500","PIT","RB","NYJ","","","21.79"
"Antonio Brown","9800","PIT","WR","NYJ","","","26.78"
"Robby Anderson","3100","NYJ","WR","PIT","","","4.89"
"Quincy Enunwa","4600","NYJ","WR","PIT","","","14.36"
"Garrett Celek","2600","SFO","TE","ARI","","","7.75"
"Matt Forte","6200","NYJ","RB","PIT","","","14.89"
"Bilal Powell","4000","NYJ","RB","PIT","","","9.16"
"Brandon Marshall","7100","NYJ","WR","PIT","","","17.85"
"Jay Ajayi","3500","MIA","RB","TEN","","","8.37"
"Jarvis Landry","7000","MIA","WR","TEN","","","20.47"
"Dennis Pitta","4100","BAL","TE","WAS","","","12.5"
"Breshad Perriman","3000","BAL","WR","WAS","","","5.54"
"Crockett Gillmore","2500","BAL","TE","WAS","","","2.7"
"Kenneth Dixon","3600","BAL","RB","WAS","","","7.3"
"Jordan Howard","5200","CHI","RB","IND","","","14.45"
"Kamar Aiken","3000","BAL","WR","WAS","","","2.94"
"Steve Smith","5300","BAL","WR","WAS","","","14.2"
"Vernon Davis","2500","WAS","TE","BAL","","","2.62"
"Javorius Allen","3000","BAL","RB","WAS","","","4.26"
"Terrance West","4800","BAL","RB","WAS","","","12.51"
"Mike Wallace","5100","BAL","WR","WAS","","","10.13"
"Joique Bell","3200","CHI","RB","IND","","","3.74"
"Alshon Jeffery","7800","CHI","WR","IND","","","15.1"
"Phillip Dorsett","4800","IND","WR","CHI","","","9.29"
"Chester Rogers","3000","IND","WR","CHI","","","5.22"
"Josh Ferguson","3000","IND","RB","CHI","","","7.14"
"Dwayne Allen","3100","IND","TE","CHI","","","7.11"
"Jack Doyle","2600","IND","TE","CHI","","","7.8"
"T.Y. Hilton","7400","IND","WR","CHI","","","20.46"
"Robert Turbin","3000","IND","RB","CHI","","","3.43"
"Eddie Royal","4200","CHI","WR","IND","","","11.82"
"Deonte Thompson","3000","CHI","WR","IND","","","2.27"
"Zach Miller","3600","CHI","TE","IND","","","11.45"
"Frank Gore","5700","IND","RB","CHI","","","14.82"
"Jordan Reed","6600","WAS","TE","BAL","","","16.63"
"Jamison Crowder","4600","WAS","WR","BAL","","","10.8"
"DeAndre Hopkins","7700","HOU","WR","MIN","","","14.91"
"Alfred Blue","3100","HOU","RB","MIN","","","2.25"
"Will Fuller","5800","HOU","WR","MIN","","","14.82"
"Jaelen Strong","3100","HOU","WR","MIN","","","4.48"
"Ryan Griffin","2500","HOU","TE","MIN","","","7.98"
"Lamar Miller","6300","HOU","RB","MIN","","","15.01"
"Dion Sims","2500","MIA","TE","TEN","","","5.92"
"DeVante Parker","5000","MIA","WR","TEN","","","12.35"
"Kenny Stills","3600","MIA","WR","TEN","","","9"
"Damien Williams","3000","MIA","RB","TEN","","","2.01"
"Isaiah Pead","3000","MIA","RB","TEN","","","7"
"Matt Asiata","3500","MIN","RB","HOU","","","6.51"
"Jerick McKinnon","4000","MIN","RB","HOU","","","13.18"
"Matt Jones","4500","WAS","RB","BAL","","","11.85"
"Jarius Wright","3000","MIN","WR","HOU","","","4.08"
"Chris Thompson","3300","WAS","RB","BAL","","","8.21"
"DeSean Jackson","5900","WAS","WR","BAL","","","11.87"
"Pierre Garcon","3900","WAS","WR","BAL","","","10.1"
"Braxton Miller","3000","HOU","WR","MIN","","","1.7"
"C.J. Fiedorowicz","2500","HOU","TE","MIN","","","4.92"
"Charles Johnson","3000","MIN","WR","HOU","","","9.86"
"Adam Thielen","3100","MIN","WR","HOU","","","8.55"
"Cordarrelle Patterson","3000","MIN","WR","HOU","","","8.75"
"Kyle Rudolph","3600","MIN","TE","HOU","","","13.17"
