"player","salary","team","pos","opp","ceil","floor","fpts"
"Russell Wilson",6300,"SEA","QB","TEN",24.2784,9.4416,16.86
"Marcus Mariota",6000,"TEN","QB","SEA",25.92,8.64,17.28
"Jacoby Brissett",4800,"IND","QB","CLE",19.0215,9.1585,14.09
"DeShone Kizer",5000,"CLE","QB","IND",21.098,9.042,15.07
"Deshaun Watson",4700,"HOU","QB","NEP",17.696,7.584,12.64
"Tom Brady",7700,"NEP","QB","HOU",28.3727,13.0473,20.71
"Alex Smith",5900,"KCC","QB","LAC",24.0992,11.3408,17.72
"Philip Rivers",6400,"LAC","QB","KCC",21.2979,12.2421,16.77
"Dak Prescott",5800,"DAL","QB","ARI",26.53,11.37,18.95
"Carson Palmer",6000,"ARI","QB","DAL",23.52,10.08,16.8
"Kirk Cousins",6100,"WAS","QB","OAK",26.894,11.526,19.21
"Derek Carr",6800,"OAK","QB","WAS",28.714,12.306,20.51
"Andy Dalton",5100,"CIN","QB","GBP",23.016,9.864,16.44
"Aaron Rodgers",7300,"GBP","QB","CIN",31.668,13.572,22.62
"Matthew Stafford",6200,"DET","QB","ATL",24.678,11.882,18.28
"Matt Ryan",7100,"ATL","QB","DET",25.4868,12.5532,19.02
"Cam Newton",6600,"CAR","QB","NOS",26.0568,13.4232,19.74
"Jameis Winston",6000,"TBB","QB","MIN",22.6594,11.1606,16.91
"Drew Brees",7200,"NOS","QB","CAR",26.3495,8.5505,17.45
"Blake Bortles",4400,"JAC","QB","BAL",15.2192,3.3408,9.28
"Brian Hoyer",4800,"SFO","QB","LAR",22.6756,4.6444,13.66
"Joe Flacco",5300,"BAL","QB","JAC",19.035,7.965,13.5
"Trevor Siemian",5500,"DEN","QB","BUF",23.867,9.053,16.46
"Tyrod Taylor",4900,"BUF","QB","DEN",20.184,7.656,13.92
"Eli Manning",5300,"NYG","QB","PHI",21.7984,11.4816,16.64
"Carson Wentz",5900,"PHI","QB","NYG",23.124,14.476,18.8
"Josh McCown",4500,"NYJ","QB","MIA",20.584,4.216,12.4
"Jay Cutler",6100,"MIA","QB","NYJ",21.861,12.839,17.35
"Ben Roethlisberger",6200,"PIT","QB","CHI",28.0865,10.6535,19.37
"Mike Glennon",4700,"CHI","QB","PIT",20.65,8.85,14.75
"Jared Goff",5200,"LAR","QB","SFO",20.6529,11.3671,16.01
"Robert Turbin",3700,"IND","RB","CLE",7.16,0,3.58
"Frank Gore",4200,"IND","RB","CLE",17.3033,8.7167,13.01
"Seth DeValve",2600,"CLE","TE","IND",9.1168,2.7232,5.92
"T.Y. Hilton",5200,"IND","WR","CLE",21.7092,5.7708,13.74
"Donte Moncrief",3800,"IND","WR","CLE",15.6672,4.8128,10.24
"Quan Bray",3000,"IND","WR","CLE",2.64,0,1.32
"Kamar Aiken",3300,"IND","WR","CLE",7.5306,1.7094,4.62
"David Njoku",2800,"CLE","TE","IND",6.188,2.652,4.42
"Kasen Williams",3000,"CLE","WR","IND",4.592,1.968,3.28
"Duke Johnson",4200,"CLE","RB","IND",18.592,7.968,13.28
"Isaiah Crowell",4800,"CLE","RB","IND",19.2129,6.9271,13.07
"Bruce Ellington",3300,"HOU","WR","NEP",5.9947,1.9453,3.97
"Matthew Dayes",3000,"CLE","RB","IND",1.722,0.738,1.23
"Rashard Higgins",4000,"CLE","WR","IND",12.4004,8.9796,10.69
"Ricardo Louis",3000,"CLE","WR","IND",11.1663,1.8937,6.53
"Kenny Britt",4100,"CLE","WR","IND",16.2158,2.0042,9.11
"Jack Doyle",3600,"IND","TE","CLE",15.3102,4.0698,9.69
"Brandon Williams",2500,"IND","TE","CLE",2.1267,0.9333,1.53
"Derrick Henry",5300,"TEN","RB","SEA",14.0101,2.5699,8.29
"DeMarco Murray",5500,"TEN","RB","SEA",20.221,7.479,13.85
"Luke Willson",2600,"SEA","TE","TEN",2.28,0,1.14
"Rishard Matthews",4200,"TEN","WR","SEA",20.9912,6.6288,13.81
"Eric Decker",4000,"TEN","WR","SEA",24.1816,2.5384,13.36
"Delanie Walker",4400,"TEN","TE","SEA",20.572,7.228,13.9
"Taywan Taylor",3600,"TEN","WR","SEA",7.042,3.018,5.03
"Jimmy Graham",4600,"SEA","TE","TEN",17.3135,5.0265,11.17
"Tanner McEvoy",3000,"SEA","WR","TEN",2.76,0,1.38
"C.J. Prosise",3700,"SEA","RB","TEN",13.88,0,6.94
"Thomas Rawls",4000,"SEA","RB","TEN",11.44,0,5.72
"Chris Carson",4900,"SEA","RB","TEN",15.512,6.648,11.08
"Doug Baldwin",6400,"SEA","WR","TEN",24.915,8.305,16.61
"Tyler Lockett",4300,"SEA","WR","TEN",16.356,2.444,9.4
"Amara Darboh",3000,"SEA","WR","TEN",0.574,0.246,0.41
"Paul Richardson",4100,"SEA","WR","TEN",11.2812,2.9988,7.14
"Danny Amendola",5400,"NEP","WR","HOU",7.047,2.673,4.86
"Dwayne Allen",2500,"NEP","TE","HOU",2.54,0,1.27
"Theo Riddick",5100,"DET","RB","ATL",20.066,5.334,12.7
"Ameer Abdullah",4700,"DET","RB","ATL",25.575,1.925,13.75
"Levine Toilolo",2500,"ATL","TE","DET",3.22,0,1.61
"Golden Tate",6900,"DET","WR","ATL",23.385,7.795,15.59
"Marvin Jones",4200,"DET","WR","ATL",19.193,3.387,11.29
"TJ Jones",3000,"DET","WR","ATL",5.6628,0.0572,2.86
"Kenny Golladay",4600,"DET","WR","ATL",13.8166,5.6434,9.73
"Austin Hooper",3800,"ATL","TE","DET",11.407,2.013,6.71
"Andre Roberts",3000,"ATL","WR","DET",1.18,0,0.59
"Tevin Coleman",5300,"ATL","RB","DET",20.8086,5.5314,13.17
"Devonta Freeman",6700,"ATL","RB","DET",25.4745,7.8255,16.65
"Brent Celek",2500,"PHI","TE","NYG",3.04,0,1.52
"Julio Jones",9300,"ATL","WR","DET",30.8915,8.9685,19.93
"Mohamed Sanu",4500,"ATL","WR","DET",16.2582,5.8618,11.06
"Justin Hardy",3000,"ATL","WR","DET",4.48,0,2.24
"Taylor Gabriel",4000,"ATL","WR","DET",13.8574,0.5026,7.18
"Eric Ebron",3300,"DET","TE","ATL",13.4799,4.8601,9.17
"Darren Fells",2500,"DET","TE","ATL",2.24,0,1.12
"Rex Burkhead",4000,"NEP","RB","HOU",15.1493,0.2307,7.69
"James White",5400,"NEP","RB","HOU",14.6,5.4,10
"Mike Gillislee",5700,"NEP","RB","HOU",16.7616,6.5184,11.64
"Brandin Cooks",7300,"NEP","WR","HOU",23.0824,3.7576,13.42
"Chris Hogan",6100,"NEP","WR","HOU",17.505,5.835,11.67
"Rob Gronkowski",6800,"NEP","TE","HOU",26.9074,7.1526,17.03
"Phillip Dorsett",4000,"NEP","WR","HOU",5.3978,0.0822,2.74
"Stephen Anderson",2900,"HOU","TE","NEP",3.06,0,1.53
"Ryan Griffin",3000,"HOU","TE","NEP",10.0152,2.8248,6.42
"D'Onta Foreman",4000,"HOU","RB","NEP",9.541,3.619,6.58
"Lamar Miller",5000,"HOU","RB","NEP",19.988,6.312,13.15
"Zach Zenner",3300,"DET","RB","ATL",2.0445,0.7755,1.41
"Tyler Ervin",3000,"HOU","RB","NEP",7.4354,5.7246,6.58
"DeAndre Hopkins",6200,"HOU","WR","NEP",20.6718,10.8882,15.78
"Andy Jones",3000,"HOU","WR","NEP",1.674,0.186,0.93
"Braxton Miller",3100,"HOU","WR","NEP",8.9896,4.2304,6.61
"Jonnu Smith",2600,"TEN","TE","SEA",1.134,0.486,0.81
"Kareem Hunt",8000,"KCC","RB","LAC",32.4075,12.2925,22.35
"Jamison Crowder",4900,"WAS","WR","OAK",20.524,8.796,14.66
"Terrelle Pryor",5900,"WAS","WR","OAK",20.468,8.772,14.62
"Chris Thompson",4500,"WAS","RB","OAK",12.432,5.328,8.88
"Ryan Grant",3500,"WAS","WR","OAK",2.912,1.248,2.08
"Josh Doctson",3500,"WAS","WR","OAK",8.414,3.606,6.01
"Jordan Reed",5400,"WAS","TE","OAK",22.68,9.72,16.2
"Brian Quick",3000,"WAS","WR","OAK",2.226,0.954,1.59
"Samaje Perine",4500,"WAS","RB","OAK",4.284,1.836,3.06
"Lee Smith",2500,"OAK","TE","WAS",1.428,0.612,1.02
"Amari Cooper",7100,"OAK","WR","WAS",27.09,11.61,19.35
"Jalen Richard",4100,"OAK","RB","WAS",6.958,2.982,4.97
"DeAndre Washington",4000,"OAK","RB","WAS",9.016,3.864,6.44
"Michael Crabtree",7400,"OAK","WR","WAS",21.616,9.264,15.44
"Seth Roberts",3400,"OAK","WR","WAS",10.57,4.53,7.55
"Jared Cook",3100,"OAK","TE","WAS",12.362,5.298,8.83
"Cordarrelle Patterson",3000,"OAK","WR","WAS",5.67,2.43,4.05
"Vernon Davis",3000,"WAS","TE","OAK",2.212,0.948,1.58
"Ezekiel Elliott",8300,"DAL","RB","ARI",31.248,13.392,22.32
"Jaron Brown",3700,"ARI","WR","DAL",17.64,7.56,12.6
"J.J. Nelson",5300,"ARI","WR","DAL",16.506,7.074,11.79
"Larry Fitzgerald",6400,"ARI","WR","DAL",21.252,9.108,15.18
"Brittan Golden",3000,"ARI","WR","DAL",3.066,1.314,2.19
"Chad Williams",3000,"ARI","WR","DAL",2.506,1.074,1.79
"Troy Niklas",2500,"ARI","TE","DAL",2.268,0.972,1.62
"Jermaine Gresham",2700,"ARI","TE","DAL",8.176,3.504,5.84
"Kerwynn Williams",4000,"ARI","RB","DAL",8.848,3.792,6.32
"Andre Ellington",3800,"ARI","RB","DAL",11.144,4.776,7.96
"Terrance Williams",3600,"DAL","WR","ARI",12.544,5.376,8.96
"Dez Bryant",6800,"DAL","WR","ARI",21.308,9.132,15.22
"Alfred Morris",5200,"DAL","RB","ARI",2.1,0.9,1.5
"Cole Beasley",4700,"DAL","WR","ARI",16.282,6.978,11.63
"Brice Butler",3000,"DAL","WR","ARI",3.612,1.548,2.58
"Chris Johnson",4200,"ARI","RB","DAL",8.946,3.834,6.39
"Jason Witten",4500,"DAL","TE","ARI",16.828,7.212,12.02
"Marshawn Lynch",6000,"OAK","RB","WAS",21.056,9.024,15.04
"Tyler Boyd",3300,"CIN","WR","GBP",6.1716,2.1684,4.17
"Tyrell Williams",4600,"LAC","WR","KCC",14.336,6.144,10.24
"Keenan Allen",7200,"LAC","WR","KCC",23.926,10.254,17.09
"Branden Oliver",4000,"LAC","RB","KCC",4.242,1.818,3.03
"Travis Benjamin",3500,"LAC","WR","KCC",10.654,4.566,7.61
"Dontrelle Inman",3400,"LAC","WR","KCC",6.146,2.634,4.39
"Antonio Gates",3000,"LAC","TE","KCC",9.744,4.176,6.96
"Hunter Henry",3900,"LAC","TE","KCC",12.334,5.286,8.81
"Melvin Gordon",7600,"LAC","RB","KCC",28.8002,11.4798,20.14
"Demetrius Harris",2600,"KCC","TE","LAC",3.16,0,1.58
"Chris Conley",3200,"KCC","WR","LAC",9.8777,4.5423,7.21
"Tyreek Hill",6600,"KCC","WR","LAC",21.2898,9.7902,15.54
"Charcandrick West",4000,"KCC","RB","LAC",8.46,0,4.23
"Albert Wilson",3100,"KCC","WR","LAC",11.2608,0.9792,6.12
"De'Anthony Thomas",3000,"KCC","WR","LAC",2.5596,0.6004,1.58
"Travis Kelce",6000,"KCC","TE","LAC",22.1125,8.3875,15.25
"Demarcus Robinson",3000,"KCC","WR","LAC",1.232,0.528,0.88
"Jeremy Hill",3700,"CIN","RB","GBP",8.204,3.516,5.86
"Joe Mixon",4500,"CIN","RB","GBP",13.034,5.586,9.31
"Randall Cobb",6000,"GBP","WR","CIN",18.158,7.782,12.97
"Davante Adams",5600,"GBP","WR","CIN",21.924,9.396,15.66
"Jordy Nelson",7800,"GBP","WR","CIN",23.604,10.116,16.86
"Trevor Davis",3000,"GBP","WR","CIN",1.428,0.612,1.02
"Martellus Bennett",4000,"GBP","TE","CIN",12.628,5.412,9.02
"Geronimo Allison",3000,"GBP","WR","CIN",1.9519,0.6681,1.31
"Lance Kendricks",2500,"GBP","TE","CIN",3.71,1.59,2.65
"Aaron Jones",3700,"GBP","RB","CIN",0.518,0.222,0.37
"Jamaal Williams",4400,"GBP","RB","CIN",3.29,1.41,2.35
"A.J. Green",8100,"CIN","WR","GBP",28.84,12.36,20.6
"Giovani Bernard",3800,"CIN","RB","GBP",13.146,5.634,9.39
"Brandon LaFell",3700,"CIN","WR","GBP",15.666,6.714,11.19
"Alex Erickson",3100,"CIN","WR","GBP",7.308,3.132,5.22
"Ty Montgomery",6900,"GBP","RB","CIN",27.762,11.898,19.83
"Tyler Kroft",2500,"CIN","TE","GBP",6.608,2.832,4.72
"Zach Ertz",5000,"PHI","TE","NYG",22.3096,5.9304,14.12
"Marcus Johnson",3000,"PHI","WR","NYG",1.526,0.654,1.09
"Kelvin Benjamin",6700,"CAR","WR","NOS",24.5674,9.7926,17.18
"Fozzy Whittaker",3000,"CAR","RB","NOS",0.74,0,0.37
"Jonathan Stewart",4700,"CAR","RB","NOS",17.0924,2.6676,9.88
"Devin Funchess",4200,"CAR","WR","NOS",15.0837,6.9363,11.01
"Russell Shepard",3500,"CAR","WR","NOS",9.9731,1.0469,5.51
"Curtis Samuel",3200,"CAR","WR","NOS",3.8488,1.8112,2.83
"Damiere Byrd",3000,"CAR","WR","NOS",3.2964,1.6236,2.46
"Christian McCaffrey",6100,"CAR","RB","NOS",24.6169,10.8031,17.71
"Josh Hill",2500,"NOS","TE","CAR",3.78,0,1.89
"Michael Thomas",7000,"NOS","WR","CAR",24.882,9.438,17.16
"Alvin Kamara",4000,"NOS","RB","CAR",13.432,4.968,9.2
"Adrian Peterson",3900,"NOS","RB","CAR",7.1875,5.3125,6.25
"Ted Ginn",4100,"NOS","WR","CAR",17.0348,5.9852,11.51
"Brandon Coleman",3900,"NOS","WR","CAR",10.4636,3.6764,7.07
"Coby Fleener",4100,"NOS","TE","CAR",14.2578,1.7622,8.01
"Tommylee Lewis",3100,"NOS","WR","CAR",6.645,2.215,4.43
"Ed Dickson",2700,"CAR","TE","NOS",8.5988,3.0212,5.81
"Jacquizz Rodgers",4600,"TBB","RB","MIN",18.172,5.428,11.8
"Stefon Diggs",6500,"MIN","WR","TBB",23.5107,7.6293,15.57
"Jerick McKinnon",4000,"MIN","RB","TBB",11.46,0,5.73
"Latavius Murray",3200,"MIN","RB","TBB",3.36,0,1.68
"Adam Thielen",5700,"MIN","WR","TBB",25.152,6.288,15.72
"Laquon Treadwell",3300,"MIN","WR","TBB",6.912,4.608,5.76
"Kyle Rudolph",4200,"MIN","TE","TBB",14.9152,3.9648,9.44
