"player","salary","team","pos","opp","ceil","floor","fpts"
"Jermaine Gresham",2600,"ARI","TE","TBB",10.3896,2.9304,6.66
"Gerald Everett",2500,"LAR","TE","JAC",5.37,1.79,3.58
"Leonard Fournette",8000,"JAC","RB","LAR",32.9995,9.5805,21.29
"Melvin Gordon",7800,"LAC","RB","OAK",33.36,8.34,20.85
"James O'Shaughnessy",2500,"JAC","TE","LAR",1.8012,0.4788,1.14
"Austin Ekeler",3000,"LAC","RB","OAK",2.7,0.9,1.8
"Keenan Allen",7900,"LAC","WR","OAK",25.0945,7.2855,16.19
"Travis Benjamin",4300,"LAC","WR","OAK",15.054,0.386,7.72
"Tyrell Williams",5400,"LAC","WR","OAK",15.7872,4.4528,10.12
"Ben Koyack",2500,"JAC","TE","LAR",1.881,0.099,0.99
"Marcedes Lewis",2700,"JAC","TE","LAR",9.4937,4.1663,6.83
"Corey Grant",3300,"JAC","RB","LAR",1.5345,0.3255,0.93
"Chris Ivory",3800,"JAC","RB","LAR",9.576,1.824,5.7
"Marqise Lee",4200,"JAC","WR","LAR",19.8919,5.4481,12.67
"Allen Hurns",4300,"JAC","WR","LAR",17.556,5.544,11.55
"Arrelious Benn",3000,"JAC","WR","LAR",4.7775,0.1225,2.45
"Keelan Cole",3000,"JAC","WR","LAR",8.126,1.434,4.78
"Larry Fitzgerald",6800,"ARI","WR","TBB",27.559,8.001,17.78
"Elijhaa Penny",3000,"ARI","RB","TBB",1.98,0.42,1.2
"Robert Kelley",4800,"WAS","RB","SFO",18.326,5.474,11.9
"Garrett Celek",2500,"SFO","TE","WAS",4.484,0.236,2.36
"Samaje Perine",4400,"WAS","RB","SFO",6.552,1.848,4.2
"Terrelle Pryor",5700,"WAS","WR","SFO",23.6775,5.0225,14.35
"Josh Doctson",3600,"WAS","WR","SFO",11.7208,1.1592,6.44
"Jamison Crowder",4000,"WAS","WR","SFO",17.4405,5.6595,11.55
"George Kittle",3400,"SFO","TE","WAS",11.532,3.348,7.44
"Trent Taylor",3400,"SFO","WR","WAS",7.0525,2.0475,4.55
"Matt Breida",4700,"SFO","RB","WAS",14.595,4.865,9.73
"Carlos Hyde",6200,"SFO","RB","WAS",23.9582,6.5618,15.26
"Kyle Juszczyk",3000,"SFO","RB","WAS",3.366,0.594,1.98
"Pierre Garcon",6300,"SFO","WR","WAS",24.8625,7.6375,16.25
"Aldrick Robinson",3100,"SFO","WR","WAS",10.9005,0.2795,5.59
"Marquise Goodwin",4100,"SFO","WR","WAS",15.8925,3.6075,9.75
"Ryan Grant",3800,"WAS","WR","SFO",9.5628,2.6972,6.13
"Brian Quick",3000,"WAS","WR","SFO",2.4765,0.0635,1.27
"Chris Godwin",3000,"TBB","WR","ARI",4.62,1.54,3.08
"Adam Humphries",4000,"TBB","WR","ARI",14.3895,3.7105,9.05
"Cameron Brate",3900,"TBB","TE","ARI",18.45,2.05,10.25
"O.J. Howard",2600,"TBB","TE","ARI",6.945,2.315,4.63
"Kerwynn Williams",3200,"ARI","RB","TBB",2.295,0.405,1.35
"Andre Ellington",5300,"ARI","RB","TBB",21.44,5.36,13.4
"DeSean Jackson",5800,"TBB","WR","ARI",16.5194,5.3606,10.94
"Mike Evans",6900,"TBB","WR","ARI",28.5692,9.2708,18.92
"Vernon Davis",3900,"WAS","TE","SFO",4.085,0.215,2.15
"Jordan Reed",5000,"WAS","TE","SFO",25.7868,7.2732,16.53
"Niles Paul",2500,"WAS","TE","SFO",0.792,0.168,0.48
"Doug Martin",5800,"TBB","RB","ARI",17.7633,5.4567,11.61
"Charles Sims",3500,"TBB","RB","ARI",11.0712,2.1088,6.59
"Jacquizz Rodgers",4000,"TBB","RB","ARI",4.7576,1.5024,3.13
"Dontrelle Inman",3100,"LAC","WR","OAK",6.357,0.163,3.26
"Hunter Henry",4100,"LAC","TE","OAK",16.482,3.618,10.05
"Cody Latimer",3000,"DEN","WR","NYG",4.7432,1.4168,3.08
"Bennie Fowler",3300,"DEN","WR","NYG",11.972,2.628,7.3
"Emmanuel Sanders",6100,"DEN","WR","NYG",23.1496,7.3104,15.23
"Virgil Green",2500,"DEN","TE","NYG",6.6882,1.8318,4.26
"Jeff Heuerman",2500,"DEN","TE","NYG",1.6016,0.4784,1.04
"Frank Gore",4500,"IND","RB","TEN",22.74,7.58,15.16
"Devontae Booker",3500,"DEN","RB","NYG",1.456,0.364,0.91
"Demaryius Thomas",6000,"DEN","WR","NYG",24.366,7.074,15.72
"Jamaal Charles",4100,"DEN","RB","NYG",14.7537,2.7063,8.73
"Sterling Shepard",5100,"NYG","WR","DEN",18.2096,5.7504,11.98
"Shane Vereen",3600,"NYG","RB","DEN",13.6448,2.9952,8.32
"Roger Lewis",3800,"NYG","WR","DEN",18.486,0.474,9.48
"Evan Engram",3800,"NYG","TE","DEN",21.712,5.428,13.57
"C.J. Anderson",6600,"DEN","RB","NYG",26.999,10.241,18.62
"Rhett Ellison",2500,"NYG","TE","DEN",7.524,0.396,3.96
"Marlon Mack",3900,"IND","RB","TEN",8.1458,1.4942,4.82
"Robert Turbin",3700,"IND","RB","TEN",6.868,1.212,4.04
"Taywan Taylor",3300,"TEN","WR","IND",10.506,1.854,6.18
"Eric Decker",4200,"TEN","WR","IND",22.1568,0.9232,11.54
"Delanie Walker",4800,"TEN","TE","IND",24.095,6.405,15.25
"Jonnu Smith",2600,"TEN","TE","IND",3.48,1.16,2.32
"Jack Doyle",3700,"IND","TE","TEN",18.9696,5.9904,12.48
"Phillip Supernaw",2500,"TEN","TE","IND",2.4794,0.7406,1.61
"Rishard Matthews",5400,"TEN","WR","IND",20.4454,6.6346,13.54
"Derrick Henry",5000,"TEN","RB","IND",15.7464,3.6936,9.72
"Donte Moncrief",3700,"IND","WR","TEN",13.0264,4.1136,8.57
"T.Y. Hilton",6700,"IND","WR","TEN",22.3725,6.1275,14.25
"Kamar Aiken",3000,"IND","WR","TEN",12.816,3.204,8.01
"Quan Bray",3000,"IND","WR","TEN",3.12,0.08,1.6
"DeMarco Murray",5200,"TEN","RB","IND",26.964,11.556,19.26
"Brandon Williams",2500,"IND","TE","TEN",1.5708,0.4692,1.02
"Wayne Gallman",3900,"NYG","RB","DEN",15.47,2.73,9.1
"Orleans Darkwa",3700,"NYG","RB","DEN",8.075,1.425,4.75
"Lee Smith",2500,"OAK","TE","LAC",2.66,0.14,1.4
"Jared Cook",3700,"OAK","TE","LAC",16.6896,2.8304,9.76
"Clive Walford",2500,"OAK","TE","LAC",0.848,0.212,0.53
"Branden Oliver",4000,"LAC","RB","OAK",5.61,1.87,3.74
"James Conner",4500,"PIT","RB","KCC",1.736,0.744,1.24
"Le'Veon Bell",9600,"PIT","RB","KCC",36.9908,11.0492,24.02
"Cordarrelle Patterson",3000,"OAK","WR","LAC",8.6775,0.2225,4.45
"Seth Roberts",3600,"OAK","WR","LAC",11.28,2.82,7.05
"Marshawn Lynch",5000,"OAK","RB","LAC",21.648,5.412,13.53
"Antonio Gates",3000,"LAC","TE","OAK",9.4675,1.3525,5.41
"DeAndre Washington",3700,"OAK","RB","LAC",7.242,1.278,4.26
"Jalen Richard",3900,"OAK","RB","LAC",9.146,1.614,5.38
"Michael Crabtree",5800,"OAK","WR","LAC",21.3864,6.7536,14.07
"Amari Cooper",5000,"OAK","WR","LAC",23.0688,5.4112,14.24
"Terrell Watson",3000,"PIT","RB","KCC",0.518,0.222,0.37
"Antonio Brown",9300,"PIT","WR","KCC",34.9011,9.5589,22.23
"Albert Wilson",3300,"KCC","WR","PIT",10.2528,0.4272,5.34
"Tyreek Hill",6400,"KCC","WR","PIT",24.618,5.222,14.92
"Demarcus Robinson",3000,"KCC","WR","PIT",2.34,0.78,1.56
"De'Anthony Thomas",3000,"KCC","WR","PIT",2.6076,0.5724,1.59
"Demetrius Harris",2800,"KCC","TE","PIT",3.496,0.184,1.84
"Travis Kelce",6100,"KCC","TE","PIT",25.564,7.636,16.6
"Charcandrick West",4000,"KCC","RB","PIT",6.477,1.143,3.81
"Kareem Hunt",8200,"KCC","RB","PIT",36.4405,10.5795,23.51
"Juju Smith-Schuster",3600,"PIT","WR","KCC",16.337,2.883,9.61
"Martavis Bryant",4700,"PIT","WR","KCC",19.159,3.381,11.27
"Darrius Heyward-Bey",3000,"PIT","WR","KCC",1.0725,0.0275,0.55
"Justin Hunter",3000,"PIT","WR","KCC",4.3788,0.5412,2.46
"Vance McDonald",2600,"PIT","TE","KCC",1.102,0.058,0.58
"Jesse James",3100,"PIT","TE","KCC",12.512,3.128,7.82
"Nick Boyle",2500,"BAL","TE","CHI",5.301,0.279,2.79
"Benjamin Watson",3300,"BAL","TE","CHI",16.005,5.335,10.67
"Rashard Higgins",3300,"CLE","WR","HOU",9.044,1.596,5.32
"Ricardo Louis",3900,"CLE","WR","HOU",10.125,3.375,6.75
"Matthew Dayes",3000,"CLE","RB","HOU",0.81,0.27,0.54
"Kasen Williams",3300,"CLE","WR","HOU",7.05,2.35,4.7
"Seth DeValve",2500,"CLE","TE","HOU",8.272,2.068,5.17
"Lamar Miller",5400,"HOU","RB","CLE",27.6395,9.4605,18.55
"David Njoku",3000,"CLE","TE","HOU",6.816,1.704,4.26
"Duke Johnson",5100,"CLE","RB","HOU",23.152,5.788,14.47
"Isaiah Crowell",4200,"CLE","RB","HOU",18.1749,7.6051,12.89
"Laquon Treadwell",3100,"MIN","WR","GBP",8.1054,1.3746,4.74
"Adam Thielen",6000,"MIN","WR","GBP",25.0826,5.1374,15.11
"Michael Floyd",3500,"MIN","WR","GBP",6.0333,1.1067,3.57
"Jarius Wright",3000,"MIN","WR","GBP",4.797,0.123,2.46
"David Morgan",2500,"MIN","TE","GBP",0.864,0.216,0.54
"Kyle Rudolph",3800,"MIN","TE","GBP",15.3102,4.0698,9.69
"D'Onta Foreman",4200,"HOU","RB","CLE",7.264,1.816,4.54
"DeAndre Hopkins",8100,"HOU","WR","CLE",33.5575,9.7425,21.65
"Theo Riddick",4300,"DET","RB","NOS",19.6089,4.4511,12.03
"Ameer Abdullah",4900,"DET","RB","NOS",23.3118,5.4682,14.39
"Zach Zenner",3600,"DET","RB","NOS",3.536,0.624,2.08
"Golden Tate",6800,"DET","WR","NOS",26.4572,7.9028,17.18
"TJ Jones",3000,"DET","WR","NOS",4.602,0.118,2.36
"Marvin Jones",4600,"DET","WR","NOS",20.9664,3.9936,12.48
"Bryce Treggs",3000,"CLE","WR","HOU",5.2128,0.5472,2.88
"Kenny Britt",4000,"CLE","WR","HOU",13.68,4.32,9
"Bruce Ellington",3700,"HOU","WR","CLE",13.47,4.49,8.98
"Will Fuller",5200,"HOU","WR","CLE",19.278,2.142,10.71
"Braxton Miller",3000,"HOU","WR","CLE",2.754,0.646,1.7
"Chris Thompson",3000,"HOU","WR","CLE",21.264,5.316,13.29
"Stephen Anderson",2800,"HOU","TE","CLE",7.619,0.401,4.01
"Ryan Griffin",4000,"HOU","TE","CLE",15.4432,4.8768,10.16
"Stefon Diggs",7500,"MIN","WR","GBP",23.0728,7.4872,15.28
"Jerick McKinnon",4100,"MIN","RB","GBP",27.778,4.902,16.34
"Christian McCaffrey",5900,"CAR","RB","PHI",24.397,7.083,15.74
"Brent Celek",2500,"PHI","TE","CAR",2.565,0.135,1.35
"Jonathan Stewart",4000,"CAR","RB","PHI",22.7385,5.1615,13.95
"Fozzy Whittaker",3000,"CAR","RB","PHI",2.38,0.42,1.4
"Devin Funchess",6100,"CAR","WR","PHI",21.408,5.352,13.38
"Kelvin Benjamin",6400,"CAR","WR","PHI",23.1736,4.7464,13.96
"Zach Ertz",6300,"PHI","TE","CAR",26.8313,7.3487,17.09
"Marcus Johnson",3000,"PHI","WR","CAR",2,0.5,1.25
"Kenjon Barner",3700,"PHI","RB","CAR",5.7969,0.9831,3.39
"Corey Clement",4100,"PHI","RB","CAR",5.4978,1.6422,3.57
"Alshon Jeffery",6300,"PHI","WR","CAR",25.0494,5.1306,15.09
"Torrey Smith",3800,"PHI","WR","CAR",14.8824,3.8376,9.36
"Mack Hollins",3000,"PHI","WR","CAR",1.008,0.252,0.63
"Nelson Agholor",4200,"PHI","WR","CAR",16.439,2.901,9.67
"Russell Shepard",3800,"CAR","WR","PHI",8.5204,0.9996,4.76
"Curtis Samuel",3700,"CAR","WR","PHI",4.965,1.655,3.31
"Trevor Davis",3000,"GBP","WR","MIN",1.053,0.027,0.54
"Geronimo Allison",4000,"GBP","WR","MIN",3.675,0.525,2.1
"Martellus Bennett",3600,"GBP","TE","MIN",17.8284,3.6516,10.74
"Lance Kendricks",2500,"GBP","TE","MIN",5.624,0.296,2.96
"Latavius Murray",4700,"MIN","RB","GBP",16.184,2.856,9.52
"Richard Rodgers",2600,"GBP","TE","MIN",0.8208,0.2592,0.54
"Davante Adams",5700,"GBP","WR","MIN",24.2793,6.2607,15.27
"Randall Cobb",5900,"GBP","WR","MIN",23.5136,4.6464,14.08
"Trey Burton",2500,"PHI","TE","CAR",1.9995,0.5805,1.29
"Ed Dickson",3000,"CAR","TE","PHI",12.0213,2.0387,7.03
"Aaron Jones",5600,"GBP","RB","MIN",22.536,8.764,15.65
"Jamaal Williams",4200,"GBP","RB","MIN",4.08,1.36,2.72
"Jordy Nelson",7100,"GBP","WR","MIN",28.0956,7.9244,18.01
"Aaron Ripkowski",3000,"GBP","RB","MIN",0.957,0.363,0.66
"Eric Ebron",3000,"DET","TE","NOS",11.8404,3.3396,7.59
"Darren Fells",2500,"DET","TE","NOS",7.2,1.8,4.5
"Jermaine Kearse",4800,"NYJ","WR","NEP",17.816,3.144,10.48
"Robby Anderson",4400,"NYJ","WR","NEP",15.345,4.455,9.9
"Elijah McGuire",4600,"NYJ","RB","NEP",24.293,4.287,14.29
"Jeremy Kerley",4000,"NYJ","WR","NEP",15.444,0.396,7.92
"ArDarius Stewart",3000,"NYJ","WR","NEP",2.896,0.724,1.81
"Rex Burkhead",3800,"NEP","RB","NYJ",6.5685,2.4915,4.53
"Austin Seferian-Jenkins",4300,"NYJ","TE","NEP",18.016,4.504,11.26
"Bilal Powell",6000,"NYJ","RB","NEP",27.1232,6.1568,16.64
"Jacob Hollister",2500,"NEP","TE","NYJ",5.874,1.246,3.56
"Brandin Cooks",7600,"NEP","WR","NYJ",22.848,4.032,13.44
"Dion Lewis",3800,"NEP","RB","NYJ",7.837,1.383,4.61
"Chris Hogan",7000,"NEP","WR","NYJ",21.8395,6.3405,14.09
"Danny Amendola",5600,"NEP","WR","NYJ",15.0328,4.7472,9.89
"Dwayne Allen",2700,"NEP","TE","NYJ",1.577,0.083,0.83
"Phillip Dorsett",3700,"NEP","WR","NYJ",3.5295,0.0905,1.81
"Rob Gronkowski",6800,"NEP","TE","NYJ",26.256,6.564,16.41
"Jordan Howard",5900,"CHI","RB","BAL",22.4656,7.0944,14.78
"Alex Collins",4400,"BAL","RB","CHI",14.6328,2.7872,8.71
"Javorius Allen",5400,"BAL","RB","CHI",26.325,8.775,17.55
"Jeremy Maclin",4400,"BAL","WR","CHI",19.076,6.024,12.55
"Mike Wallace",4300,"BAL","WR","CHI",16.77,5.59,11.18
"Michael Campanaro",3000,"BAL","WR","CHI",4.709,0.831,2.77
"Breshad Perriman",3000,"BAL","WR","CHI",7.7112,2.3688,5.04
"Dion Sims",2500,"CHI","TE","BAL",5.035,0.265,2.65
"Zach Miller",2900,"CHI","TE","BAL",14.0832,3.1968,8.64
"Benny Cunningham",3000,"CHI","RB","BAL",6.613,1.167,3.89
"Tarik Cohen",5100,"CHI","RB","BAL",21.794,3.846,12.82
"Kendall Wright",4000,"CHI","WR","BAL",14.7461,2.9139,8.83
"Deonte Thompson",3100,"CHI","WR","BAL",9.7801,0.6799,5.23
"Josh Bellamy",3000,"CHI","WR","BAL",4.944,1.236,3.09
"Markus Wheaton",3300,"CHI","WR","BAL",8.8624,0.4176,4.64
"James White",5200,"NEP","RB","NYJ",20.512,5.128,12.82
"Mike Gillislee",5500,"NEP","RB","NYJ",22.967,4.053,13.51
"Josh Hill",2500,"NOS","TE","DET",1.292,0.068,0.68
"Coby Fleener",3200,"NOS","TE","DET",14.9275,2.1325,8.53
"Michael Hoomanawanui",2500,"NOS","TE","DET",0.912,0.228,0.57
"Kenny Golladay",4000,"DET","WR","NOS",16.0854,3.2946,9.69
"Damien Williams",3700,"MIA","RB","ATL",4.947,0.873,2.91
"Jay Ajayi",5700,"MIA","RB","ATL",26.6364,9.6036,18.12
"Tommylee Lewis",3000,"NOS","WR","DET",3.3908,0.5292,1.96
"Brandon Coleman",3300,"NOS","WR","DET",8.2164,1.6236,4.92
"Adrian Peterson",3400,"DET","RB","NOS",7.565,1.335,4.45
"Mark Ingram",4400,"NOS","RB","DET",30.6504,7.1896,18.92
"Alvin Kamara",4500,"NOS","RB","DET",26.5196,5.2404,15.88
"Michael Thomas",7300,"NOS","WR","DET",28.237,9.163,18.7
"Ted Ginn",3600,"NOS","WR","DET",13.566,2.394,7.98
"Willie Snead",4700,"NOS","WR","DET",15.365,2.195,8.78
"Kenyan Drake",4000,"MIA","RB","ATL",2.057,0.363,1.21
"DeVante Parker",6200,"MIA","WR","ATL",21.232,5.308,13.27
"Taylor Gabriel",4600,"ATL","WR","MIA",16.0896,0.6704,8.38
"Julio Jones",8300,"ATL","WR","MIA",28.9408,9.1392,19.04
"Justin Hardy",3900,"ATL","WR","MIA",5.85,0.15,3
"Andre Roberts",3500,"ATL","WR","MIA",1.209,0.031,0.62
"Levine Toilolo",2500,"ATL","TE","MIA",2.375,0.125,1.25
"Austin Hooper",3500,"ATL","TE","MIA",12.5245,1.0155,6.77
"Tevin Coleman",5000,"ATL","RB","MIA",25.632,6.408,16.02
"Devonta Freeman",7400,"ATL","RB","MIA",33.168,8.292,20.73
"Kenny Stills",4200,"MIA","WR","ATL",13.452,4.248,8.85
"Jarvis Landry",6600,"MIA","WR","ATL",22.9216,7.2384,15.08
"Jakeem Grant",3300,"MIA","WR","ATL",1.3158,0.4042,0.86
"Leonte Carroo",3000,"MIA","WR","ATL",1.872,0.048,0.96
"Anthony Fasano",2500,"MIA","TE","ATL",2.793,0.147,1.47
"Julius Thomas",2800,"MIA","TE","ATL",10.8702,2.5498,6.71
"LeGarrette Blount",4700,"PHI","RB","CAR",19.1896,3.9304,11.56
