"player","salary","team","pos","opp","ceil","floor","fpts"
"Richard Rodgers","2500","GBP","TE","DAL","7.5508","1.2292","4.39"
"Geronimo Allison","3900","GBP","WR","DAL","12.86","0","6.43"
"Davante Adams","7000","GBP","WR","DAL","27.9128","6.1272","17.02"
"Jared Cook","3900","GBP","TE","DAL","21.4762","4.2438","12.86"
"Ezekiel Elliott","8500","DAL","RB","GBP","28.7328","10.6272","19.68"
"Dez Bryant","6600","DAL","WR","GBP","29.9792","6.5808","18.28"
"Alfred Morris","3000","DAL","RB","GBP","4.22","0","2.11"
"Charcandrick West","3400","KCC","RB","PIT","9.2916","1.1484","5.22"
"Spencer Ware","5200","KCC","RB","PIT","20.7662","4.7138","12.74"
"Mohamed Sanu","4000","ATL","WR","SEA","14.586","4.114","9.35"
"Julio Jones","8400","ATL","WR","SEA","30.9258","7.2542","19.09"
"Tevin Coleman","4500","ATL","RB","SEA","16.4437","3.0163","9.73"
"Justin Hardy","3000","ATL","WR","SEA","6.6908","1.0892","3.89"
"Aldrick Robinson","3400","ATL","WR","SEA","4.5999","0.7801","2.69"
"Austin Hooper","2900","ATL","TE","SEA","6.5313","0.8487","3.69"
"Levine Toilolo","2500","ATL","TE","SEA","5.075","0.725","2.9"
"Devonta Freeman","5900","ATL","RB","SEA","20.867","6.233","13.55"
"Luke Willson","2500","SEA","TE","ATL","5.8","0","2.9"
"Doug Baldwin","8100","SEA","WR","ATL","27.342","7.938","17.64"
"Alex Collins","3500","SEA","RB","ATL","9.4734","1.6066","5.54"
"Thomas Rawls","6900","SEA","RB","ATL","18.7935","3.9865","11.39"
"Jermaine Kearse","3300","SEA","WR","ATL","15.2703","2.5897","8.93"
"Tanner McEvoy","3000","SEA","WR","ATL","5.36","0","2.68"
"Jimmy Graham","4900","SEA","TE","ATL","22.5462","5.8138","14.18"
"Paul Richardson","4100","SEA","WR","ATL","14.028","2.672","8.35"
"Taylor Gabriel","4400","ATL","WR","SEA","13.0032","2.1168","7.56"
"Lamar Miller","5600","HOU","RB","NEP","21.2505","6.1695","13.71"
"Malcolm Mitchell","4700","NEP","WR","HOU","15.9712","3.8688","9.92"
"Chris Hogan","3900","NEP","WR","HOU","14.0777","2.5823","8.33"
"Julian Edelman","6800","NEP","WR","HOU","23.2256","7.3344","15.28"
"Martellus Bennett","4000","NEP","TE","HOU","17.762","3.638","10.7"
"Jonathan Grimes","3000","HOU","RB","NEP","5.192","0.708","2.95"
"Michael Floyd","3800","NEP","WR","HOU","10.7388","1.8212","6.28"
"Dion Lewis","3900","NEP","RB","HOU","13.068","2.772","7.92"
"James White","3400","NEP","RB","HOU","11.4057","1.9343","6.67"
"LeGarrette Blount","5800","NEP","RB","HOU","20.988","4.452","12.72"
"DeAndre Hopkins","5800","HOU","WR","NEP","23.3905","5.3095","14.35"
"Alfred Blue","3300","HOU","RB","NEP","4.676","0.924","2.8"
"Will Fuller","3600","HOU","WR","NEP","15.2269","2.7931","9.01"
"Stephen Anderson","2500","HOU","TE","NEP","3.48","0","1.74"
"Ryan Griffin","2600","HOU","TE","NEP","8.2331","1.6269","4.93"
"C.J. Fiedorowicz","3600","HOU","TE","NEP","16.0368","4.5232","10.28"
