"player","salary","team","pos","opp","ceil","floor","fpts"
"Branden Oliver",3500,"LAC","RB","BUF",0.45,0.15,0.3
"Deonte Thompson",3300,"BUF","WR","LAC",8.2841,0.5759,4.43
"Jordan Matthews",3300,"BUF","WR","LAC",9.9297,3.0503,6.49
"LeSean McCoy",7800,"BUF","RB","LAC",28.7825,10.9175,19.85
"Jerell Adams",2500,"NYG","TE","KCC",2.442,0.518,1.48
"Mike Tolbert",3900,"BUF","RB","LAC",5.6502,2.0898,3.87
"Patrick DiMarco",3000,"BUF","RB","LAC",1.885,0.715,1.3
"Zay Jones",3500,"BUF","WR","LAC",11.79,3.93,7.86
"Kelvin Benjamin",5000,"BUF","WR","LAC",15.4048,3.1552,9.28
"Tyrell Williams",3400,"LAC","WR","BUF",12.6828,3.5772,8.13
"Travis Benjamin",3500,"LAC","WR","BUF",16.419,0.421,8.42
"Rob Gronkowski",7700,"NEP","TE","OAK",29.056,7.264,18.16
"Phillip Dorsett",4100,"NEP","WR","OAK",9.165,0.235,4.7
"Danny Amendola",6000,"NEP","WR","OAK",14.7896,4.6704,9.73
"Dwayne Allen",2500,"NEP","TE","OAK",4.712,0.248,2.48
"Marshawn Lynch",4600,"OAK","RB","NEP",20.416,5.104,12.76
"Jalen Richard",3800,"OAK","RB","NEP",8.687,1.533,5.11
"DeAndre Washington",4000,"OAK","RB","NEP",8.313,1.467,4.89
"Brandin Cooks",7100,"NEP","WR","OAK",27.897,4.923,16.41
"Mike Gillislee",3900,"NEP","RB","OAK",6.494,1.146,3.82
"Hunter Henry",3400,"LAC","TE","BUF",17.3676,3.8124,10.59
"Mike Williams",3100,"LAC","WR","BUF",9.5355,0.2445,4.89
"Antonio Gates",2500,"LAC","TE","BUF",7.8225,1.1175,4.47
"Dion Lewis",4500,"NEP","RB","OAK",19.295,3.405,11.35
"Rex Burkhead",4400,"NEP","RB","OAK",18.154,6.886,12.52
"James White",5000,"NEP","RB","OAK",14.064,3.516,8.79
"Rhett Ellison",2500,"NYG","TE","KCC",4.256,0.224,2.24
"Evan Engram",6400,"NYG","TE","KCC",23.872,5.968,14.92
"Adam Thielen",7000,"MIN","WR","LAR",26.1948,5.3652,15.78
"Stefon Diggs",6500,"MIN","WR","LAR",21.6081,7.0119,14.31
"Jerick McKinnon",5800,"MIN","RB","LAR",26.418,4.662,15.54
"Laquon Treadwell",3000,"MIN","WR","LAR",7.7805,1.3195,4.55
"Jarius Wright",3000,"MIN","WR","LAR",4.368,0.112,2.24
"Kyle Rudolph",4000,"MIN","TE","LAR",18.7862,4.9938,11.89
"Michael Floyd",3000,"MIN","WR","LAR",1.9266,0.3534,1.14
"Latavius Murray",4100,"MIN","RB","LAR",18.989,3.351,11.17
"Derek Carrier",2500,"LAR","TE","MIN",1.904,0.336,1.12
"Cooper Kupp",4500,"LAR","WR","MIN",19.1256,5.3944,12.26
"Sammy Watkins",4400,"LAR","WR","MIN",16.672,4.168,10.42
"Tavon Austin",3000,"LAR","WR","MIN",12.4995,0.3205,6.41
"Pharoh Cooper",3000,"LAR","WR","MIN",2.457,0.063,1.26
"Gerald Everett",2500,"LAR","TE","MIN",4.695,1.565,3.13
"Tyler Higbee",2600,"LAR","TE","MIN",11.4235,3.3165,7.37
"David Morgan",2500,"MIN","TE","LAR",0.864,0.216,0.54
"Kareem Hunt",8000,"KCC","RB","NYG",31.558,9.162,20.36
"Wayne Gallman",3900,"NYG","RB","KCC",8.228,1.452,4.84
"Orleans Darkwa",4400,"NYG","RB","KCC",23.579,4.161,13.87
"Demetrius Harris",2500,"KCC","TE","NYG",6.935,0.365,3.65
"Shane Vereen",3000,"NYG","RB","KCC",13.448,2.952,8.2
"Sterling Shepard",7400,"NYG","WR","KCC",22.5112,7.1088,14.81
"Tavarres King",3000,"NYG","WR","KCC",13.265,1.895,7.58
"Roger Lewis",3000,"NYG","WR","KCC",15.5805,0.3995,7.99
"Travis Kelce",7300,"KCC","TE","NYG",29.029,8.671,18.85
"Jehu Chesson",3000,"KCC","WR","NYG",0.21,0.03,0.12
"Akeem Hunt",3000,"KCC","RB","NYG",0.33,0.11,0.22
"Charcandrick West",4400,"KCC","RB","NYG",10.149,1.791,5.97
"Tyreek Hill",7100,"KCC","WR","NYG",26.103,5.537,15.82
"Demarcus Robinson",3400,"KCC","WR","NYG",11.55,3.85,7.7
"De'Anthony Thomas",3000,"KCC","WR","NYG",3.9688,0.8712,2.42
"Albert Wilson",3500,"KCC","WR","NYG",12.5376,0.5224,6.53
"Amari Cooper",6400,"OAK","WR","NEP",26.1144,6.1256,16.12
"Michael Crabtree",6300,"OAK","WR","NEP",23.2104,7.3296,15.27
"Jason Witten",4200,"DAL","TE","PHI",14.9339,4.8461,9.89
"Brice Butler",3100,"DAL","WR","PHI",10.5885,0.2715,5.43
"Cole Beasley",3600,"DAL","WR","PHI",13.02,4.34,8.68
"James Hanna",2500,"DAL","TE","PHI",1.725,0.575,1.15
"Tevin Coleman",5800,"ATL","RB","SEA",29.552,7.388,18.47
"Derrick Coleman",3000,"ATL","RB","SEA",3.2412,1.1388,2.19
"Terron Ward",3500,"ATL","RB","SEA",11.052,1.228,6.14
"Terrance Williams",3700,"DAL","WR","PHI",14.501,2.559,8.53
"Dez Bryant",6400,"DAL","WR","PHI",24.583,7.137,15.86
"Brent Celek",2500,"PHI","TE","DAL",1.14,0.06,0.6
"Zach Ertz",6800,"PHI","TE","DAL",26.1091,7.1509,16.63
"Trey Burton",3000,"PHI","TE","DAL",1.767,0.513,1.14
"Alfred Morris",4600,"DAL","RB","PHI",15.827,2.793,9.31
"Darren McFadden",3800,"DAL","RB","PHI",5.5848,0.6552,3.12
"Rod Smith",3400,"DAL","RB","PHI",13.935,4.645,9.29
"Julio Jones",7300,"ATL","WR","SEA",26.144,8.256,17.2
"Mohamed Sanu",4900,"ATL","WR","SEA",16.1268,5.2332,10.68
"Tanner McEvoy",3000,"SEA","WR","ATL",2.457,0.063,1.26
"Tyler Lockett",4500,"SEA","WR","ATL",17.0674,3.3726,10.22
"Paul Richardson",4700,"SEA","WR","ATL",15.6104,4.9296,10.27
"Amara Darboh",3000,"SEA","WR","ATL",1.037,0.183,0.61
"Jimmy Graham",6200,"SEA","TE","ATL",21.1288,6.3112,13.72
"Eddie Lacy",3500,"SEA","RB","ATL",10.6264,3.7336,7.18
"Luke Willson",2500,"SEA","TE","ATL",4.655,0.245,2.45
"Doug Baldwin",6900,"SEA","WR","ATL",27.5968,8.2432,17.92
"J.D. McKissic",3600,"SEA","RB","ATL",11.9364,1.7836,6.86
"Justin Hardy",3000,"ATL","WR","SEA",8.8335,0.2265,4.53
"Taylor Gabriel",3400,"ATL","WR","SEA",13.6512,0.5688,7.11
"Marvin Hall",3000,"ATL","WR","SEA",2.9925,0.4275,1.71
"Austin Hooper",3400,"ATL","TE","SEA",18.685,1.515,10.1
"Thomas Rawls",3500,"SEA","RB","ATL",11.339,2.001,6.67
"Levine Toilolo",2500,"ATL","TE","SEA",2.128,0.112,1.12
"Marcus Johnson",3000,"PHI","WR","DAL",2.48,0.62,1.55
"Mack Hollins",3000,"PHI","WR","DAL",3.712,0.928,2.32
"Josh Malone",3000,"CIN","WR","DEN",7.6912,0.6688,4.18
"Brandon LaFell",4200,"CIN","WR","DEN",15.9075,2.2725,9.09
"A.J. Green",7500,"CIN","WR","DEN",27.3656,7.2744,17.32
"John Ross",3200,"CIN","WR","DEN",5.6175,0.8025,3.21
"Alex Erickson",3000,"CIN","WR","DEN",2.48,0.62,1.55
"C.J. Uzomah",2500,"CIN","TE","DEN",2.368,0.832,1.6
"Tyler Kroft",3100,"CIN","TE","DEN",13.671,3.969,8.82
"Giovani Bernard",3100,"CIN","RB","DEN",12.72,3.28,8
"Joe Mixon",4300,"CIN","RB","DEN",21.168,5.292,13.23
"Cordarrelle Patterson",3000,"OAK","WR","NEP",7.9755,0.2045,4.09
"Seth Roberts",3000,"OAK","WR","NEP",12.416,3.104,7.76
"Jared Cook",5100,"OAK","TE","NEP",16.5528,2.8072,9.68
"Lee Smith",2500,"OAK","TE","NEP",1.159,0.061,0.61
"Martellus Bennett",3000,"NEP","TE","OAK",8.134,1.666,4.9
"Clive Walford",2500,"OAK","TE","NEP",0.896,0.224,0.56
"C.J. Anderson",4200,"DEN","RB","CIN",13.543,5.137,9.34
"Jamaal Charles",3900,"DEN","RB","CIN",11.4751,2.1049,6.79
"Wendell Smallwood",3200,"PHI","RB","DAL",2.7863,0.9537,1.87
"LeGarrette Blount",3800,"PHI","RB","DAL",9.8106,2.0094,5.91
"Jay Ajayi",5300,"PHI","RB","DAL",18.5555,1.5045,10.03
"Corey Clement",3800,"PHI","RB","DAL",9.1168,2.7232,5.92
"Alshon Jeffery",6600,"PHI","WR","DAL",23.9372,4.9028,14.42
"Torrey Smith",3300,"PHI","WR","DAL",9.6036,2.4764,6.04
"Nelson Agholor",5200,"PHI","WR","DAL",16.541,2.919,9.73
"Austin Traylor",2500,"DEN","TE","CIN",NA,NA,3.64
"Virgil Green",2500,"DEN","TE","CIN",7.379,2.021,4.7
"Demaryius Thomas",6200,"DEN","WR","CIN",22.816,6.624,14.72
"Devontae Booker",3700,"DEN","RB","CIN",11.728,2.932,7.33
"Emmanuel Sanders",5700,"DEN","WR","CIN",20.9608,6.6192,13.79
"Cody Latimer",3000,"DEN","WR","CIN",8.4084,2.5116,5.46
"Isaiah McKenzie",3000,"DEN","WR","CIN",1.68,0.42,1.05
"Bennie Fowler",3400,"DEN","WR","CIN",5.166,1.134,3.15
"Robert Woods",6000,"LAR","WR","MIN",21.1562,5.6238,13.39
"Lance Dunbar",3000,"LAR","RB","MIN",4.8285,0.3915,2.61
"J.J. Nelson",3700,"ARI","WR","HOU",8.9096,1.4504,5.18
"Jaron Brown",3800,"ARI","WR","HOU",9.248,2.312,5.78
"John Brown",4200,"ARI","WR","HOU",15.0832,2.0568,8.57
"Jermaine Gresham",2800,"ARI","TE","HOU",11.2944,3.1856,7.24
"Troy Niklas",2500,"ARI","TE","HOU",2.9145,1.1055,2.01
"D'Onta Foreman",4000,"HOU","RB","ARI",10.256,2.564,6.41
"Lamar Miller",5000,"HOU","RB","ARI",20.413,6.987,13.7
"Larry Fitzgerald",6900,"ARI","WR","HOU",22.6455,6.5745,14.61
"Kerwynn Williams",3600,"ARI","RB","HOU",1.054,0.186,0.62
"Terrance West",3200,"BAL","RB","GBP",3.7241,0.7359,2.23
"Richard Rodgers",2500,"GBP","TE","BAL",4.1496,1.3104,2.73
"Devante Mays",3000,"GBP","RB","BAL",10.6,0,5.3
"Danny Woodhead",4400,"BAL","RB","GBP",11.6864,2.3936,7.04
"Andre Ellington",3800,"ARI","RB","HOU",12.656,3.164,7.91
"Adrian Peterson",6000,"ARI","RB","HOU",22.372,3.948,13.16
"Alfred Blue",3700,"HOU","RB","ARI",0.91,0.13,0.52
"DeAndre Hopkins",6100,"HOU","WR","ARI",25.6525,7.4475,16.55
"Chris Godwin",3100,"TBB","WR","MIA",4.77,1.59,3.18
"Adam Humphries",3300,"TBB","WR","MIA",12.2112,3.1488,7.68
"DeSean Jackson",5100,"TBB","WR","MIA",16.7308,5.4292,11.08
"Bernard Reedy",3000,"TBB","WR","MIA",1.68,0.56,1.12
"Cameron Brate",4200,"TBB","TE","MIA",16.344,1.816,9.08
"Luke Stocker",2500,"TBB","TE","MIA",0.48,0,0.24
"O.J. Howard",2500,"TBB","TE","MIA",5.295,1.765,3.53
"Peyton Barber",3300,"TBB","RB","MIA",3.111,0.549,1.83
"Jacquizz Rodgers",4000,"TBB","RB","MIA",2.5232,0.7968,1.66
"Braxton Miller",3000,"HOU","WR","ARI",9.0234,2.1166,5.57
"Bruce Ellington",3000,"HOU","WR","ARI",14.91,4.97,9.94
"C.J. Fiedorowicz",3100,"HOU","TE","ARI",15.5848,3.7752,9.68
"Stephen Anderson",2500,"HOU","TE","ARI",8.341,0.439,4.39
"Charles Sims",3500,"TBB","RB","MIA",9.0048,1.7152,5.36
"Doug Martin",4500,"TBB","RB","MIA",16.0038,4.9162,10.46
"Lance Kendricks",2500,"GBP","TE","BAL",10.108,0.532,5.32
"Trevor Davis",3000,"GBP","WR","BAL",1.638,0.042,0.84
"Antonio Brown",9100,"PIT","WR","TEN",35.7018,9.7782,22.74
"Terrell Watson",3000,"PIT","RB","TEN",0.666,0.234,0.45
"James Conner",4500,"PIT","RB","TEN",1.776,0.624,1.2
"Juju Smith-Schuster",6000,"PIT","WR","TEN",22.44,3.96,13.2
"Martavis Bryant",4000,"PIT","WR","TEN",14.637,2.583,8.61
"Darrius Heyward-Bey",3000,"PIT","WR","TEN",1.1115,0.0285,0.57
"Eli Rogers",3000,"PIT","WR","TEN",8.0388,0.0812,4.06
"Le'Veon Bell",9400,"PIT","RB","TEN",37.0986,11.0814,24.09
"Jonnu Smith",2800,"TEN","TE","PIT",2.97,0.99,1.98
"Rishard Matthews",4500,"TEN","WR","PIT",18.6025,2.6575,10.63
"Derrick Henry",4900,"TEN","RB","PIT",15.714,3.686,9.7
"Eric Decker",3600,"TEN","WR","PIT",13.6345,1.1055,7.37
"Corey Davis",4200,"TEN","WR","PIT",19.1984,3.5216,11.36
"Delanie Walker",4600,"TEN","TE","PIT",20.6349,3.7851,12.21
"Taywan Taylor",3000,"TEN","WR","PIT",4.318,0.762,2.54
"Jesse James",2800,"PIT","TE","TEN",10.272,2.568,6.42
"Xavier Grimble",2500,"PIT","TE","TEN",4.98,0,2.49
"Aaron Ripkowski",3000,"GBP","RB","BAL",7.946,3.014,5.48
"Jamaal Williams",4900,"GBP","RB","BAL",19.074,4.046,11.56
"Nick Boyle",2500,"BAL","TE","GBP",5.263,0.277,2.77
"Jordy Nelson",4700,"GBP","WR","BAL",16.592,2.928,9.76
"Davante Adams",5300,"GBP","WR","BAL",22.8025,3.2575,13.03
"Geronimo Allison",3100,"GBP","WR","BAL",3.6925,0.5275,2.11
"Randall Cobb",3900,"GBP","WR","BAL",15.9819,3.1581,9.57
"Benjamin Watson",2800,"BAL","TE","GBP",12,4,8
"Michael Campanaro",3000,"BAL","WR","GBP",2.176,0.384,1.28
"Javorius Allen",4400,"BAL","RB","GBP",17.31,5.77,11.54
"Alex Collins",3900,"BAL","RB","GBP",17.7912,3.3888,10.59
"Jeremy Maclin",4500,"BAL","WR","GBP",19.7752,6.2448,13.01
"Mike Wallace",3800,"BAL","WR","GBP",12.6,4.2,8.4
"Chris Moore",3000,"BAL","WR","GBP",5.46,1.82,3.64
"Breshad Perriman",3000,"BAL","WR","GBP",7.9713,2.4487,5.21
"Kenyan Drake",4800,"MIA","RB","TBB",19.669,3.471,11.57
"Damien Williams",4500,"MIA","RB","TBB",17.034,3.006,10.02
"Seth DeValve",2500,"CLE","TE","JAC",8.646,1.834,5.24
"Bryce Treggs",3000,"CLE","WR","JAC",4.6517,0.4883,2.57
"Rashard Higgins",3000,"CLE","WR","JAC",5.831,1.029,3.43
"David Njoku",2500,"CLE","TE","JAC",10.564,0.556,5.56
"Ameer Abdullah",3900,"DET","RB","CHI",20.169,4.731,12.45
"Golden Tate",6600,"DET","WR","CHI",24.871,7.429,16.15
"Theo Riddick",3800,"DET","RB","CHI",15.1916,3.4484,9.32
"Kenny Britt",3000,"CLE","WR","JAC",4.104,1.296,2.7
"Ricardo Louis",3000,"CLE","WR","JAC",9.99,3.33,6.66
"Ben Koyack",2500,"JAC","TE","CLE",2.755,0.145,1.45
"Marcedes Lewis",2700,"JAC","TE","CLE",10.3929,3.7471,7.07
"James O'Shaughnessy",2500,"JAC","TE","CLE",1.6274,0.4326,1.03
"Isaiah Crowell",4100,"CLE","RB","JAC",15.7046,5.3754,10.54
"Corey Coleman",3800,"CLE","WR","JAC",16.016,1.584,8.8
"Duke Johnson",4400,"CLE","RB","JAC",18.176,4.544,11.36
"Marvin Jones",5500,"DET","WR","CHI",25.3176,4.8224,15.07
"Kenny Golladay",3900,"DET","WR","CHI",11.5204,2.3596,6.94
"Dion Sims",2500,"CHI","TE","DET",10.355,0.545,5.45
"Tre McBride",3000,"CHI","WR","DET",4.161,0.219,2.19
"Josh Bellamy",3200,"CHI","WR","DET",8.464,2.116,5.29
"Adam Shaheen",2500,"CHI","TE","DET",6.188,1.092,3.64
"Daniel Brown",2500,"CHI","TE","DET",3.451,0.609,2.03
"Todd Gurley",8400,"LAR","RB","MIN",31.36,7.84,19.6
"Zach Zenner",3600,"DET","RB","CHI",NA,NA,1.5
"Kendall Wright",3100,"CHI","WR","DET",13.4936,2.6664,8.08
"Dontrelle Inman",3200,"CHI","WR","DET",18.993,0.487,9.74
"Eric Ebron",3100,"DET","TE","CHI",10.2024,2.8776,6.54
"TJ Jones",3200,"DET","WR","CHI",11.3295,0.2905,5.81
"Darren Fells",2500,"DET","TE","CHI",8.048,2.012,5.03
"Jordan Howard",6200,"CHI","RB","DET",24.3656,7.6944,16.03
"Benny Cunningham",3000,"CHI","RB","DET",8.398,1.482,4.94
"Tarik Cohen",3600,"CHI","RB","DET",12.41,2.19,7.3
"Arrelious Benn",3000,"JAC","WR","CLE",3.1395,0.0805,1.61
"Keelan Cole",3800,"JAC","WR","CLE",16.048,2.832,9.44
"Jamison Crowder",5000,"WAS","WR","NOS",19.8112,6.4288,13.12
"Samaje Perine",3900,"WAS","RB","NOS",13.884,3.916,8.9
"Mike Evans",7900,"TBB","WR","MIA",22.7708,7.3892,15.08
"Josh Doctson",4700,"WAS","WR","NOS",16.016,1.584,8.8
"Ryan Grant",3400,"WAS","WR","NOS",10.8264,3.0536,6.94
"Vernon Davis",5500,"WAS","TE","NOS",25.403,1.337,13.37
"Maurice Harris",3000,"WAS","WR","NOS",0.96,0,0.48
"Anthony Fasano",2500,"MIA","TE","TBB",3.743,0.197,1.97
"Julius Thomas",2800,"MIA","TE","TBB",11.4858,2.6942,7.09
"Jarvis Landry",6400,"MIA","WR","TBB",24.2592,7.6608,15.96
"Senorise Perry",3000,"MIA","RB","TBB",0.474,0.126,0.3
"DeVante Parker",6500,"MIA","WR","TBB",22,5.5,13.75
"Kenny Stills",4000,"MIA","WR","TBB",13.4672,4.2528,8.86
"Leonte Carroo",3000,"MIA","WR","TBB",1.989,0.051,1.02
"Jakeem Grant",3000,"MIA","WR","TBB",2.7999,0.8601,1.83
"Mark Ingram",8100,"NOS","RB","WAS",30.8772,7.2428,19.06
"Alvin Kamara",7500,"NOS","RB","WAS",28.7908,5.6892,17.24
"Leonard Fournette",8200,"JAC","RB","CLE",29.14,8.46,18.8
"Chris Thompson",6100,"WAS","RB","NOS",25.808,6.452,16.13
"T.J. Yeldon",4000,"JAC","RB","CLE",9.15,3.05,6.1
"Chris Ivory",4500,"JAC","RB","CLE",8.9208,1.6992,5.31
"Dede Westbrook",3600,"JAC","WR","CLE",17.004,0.436,8.72
"Marqise Lee",5500,"JAC","WR","CLE",19.7506,5.4094,12.58
"Michael Hoomanawanui",2500,"NOS","TE","WAS",0.928,0.232,0.58
"Coby Fleener",2500,"NOS","TE","WAS",8.0675,1.1525,4.61
"Ted Ginn",4800,"NOS","WR","WAS",17.714,3.126,10.42
"Michael Thomas",7400,"NOS","WR","WAS",26.9082,8.7318,17.82
"Brandon Coleman",3000,"NOS","WR","WAS",13.6105,2.6895,8.15
"Willie Snead",3000,"NOS","WR","WAS",8.4175,1.2025,4.81
"Josh Hill",2500,"NOS","TE","WAS",4.123,0.217,2.17
"Tommylee Lewis",3000,"NOS","WR","WAS",1.1418,0.1782,0.66
"DeMarco Murray",4800,"TEN","RB","PIT",20.6016,7.2384,13.92
