"player","salary","team","pos","opp","ceil","floor","fpts"
"Josh McCown","5000","CLE","QB","NYG","22.057","10.143","16.1"
"Russell Wilson","6700","SEA","QB","TBB","24.7396","14.2204","19.48"
"Jameis Winston","5400","TBB","QB","SEA","22.9704","10.8096","16.89"
"Eli Manning","6500","NYG","QB","CLE","25.259","13.601","19.43"
"Drew Brees","7100","NOS","QB","LAR","28.7658","16.8942","22.83"
"Matt Barkley","5000","CHI","QB","TEN","16.9632","6.5968","11.78"
"Jared Goff","5200","LAR","QB","NOS","20.424","9.176","14.8"
"Cam Newton","6800","CAR","QB","OAK","28.032","15.768","21.9"
"Derek Carr","6100","OAK","QB","CAR","25.6286","14.7314","20.18"
"Aaron Rodgers","7000","GBP","QB","PHI","26.9616","16.8784","21.92"
"Carson Wentz","5400","PHI","QB","GBP","18.1048","11.5752","14.84"
"Ryan Fitzpatrick","5100","NYJ","QB","NEP","21.1736","10.6664","15.92"
"Tom Brady","7800","NEP","QB","NYJ","29.4756","19.2444","24.36"
"Alex Smith","5000","KCC","QB","DEN","20.0736","9.4464","14.76"
"Trevor Siemian","5100","DEN","QB","KCC","18.5724","9.1476","13.86"
"Marcus Mariota","7200","TEN","QB","CHI","25.7302","14.7898","20.26"
"Tyrod Taylor","5900","BUF","QB","JAC","23.4522","12.9078","18.18"
"Ben Roethlisberger","7300","PIT","QB","IND","26.2386","14.4414","20.34"
"Scott Tolzien","5000","IND","QB","PIT","18.4005","8.8595","13.63"
"Philip Rivers","6300","SDC","QB","HOU","22.6432","12.7368","17.69"
"Kirk Cousins","5900","WAS","QB","DAL","22.5828","14.1372","18.36"
"Dak Prescott","6300","DAL","QB","WAS","23.7871","13.6729","18.73"
"Matthew Stafford","5700","DET","QB","MIN","22.1067","14.4333","18.27"
"Sam Bradford","5100","MIN","QB","DET","19.1906","12.5294","15.86"
"Brock Osweiler","5100","HOU","QB","SDC","19.0867","10.0533","14.57"
"Carson Palmer","5300","ARI","QB","ATL","24.6411","12.9789","18.81"
"Ryan Tannehill","5500","MIA","QB","SFO","20.82","13.88","17.35"
"Blake Bortles","5600","JAC","QB","BUF","23.998","12.922","18.46"
"Colin Kaepernick","5700","SFO","QB","MIA","25.3662","12.4938","18.93"
"Joe Flacco","5300","BAL","QB","CIN","22.968","11.832","17.4"
"Matt Ryan","6900","ATL","QB","ARI","25.5288","13.1512","19.34"
"Andy Dalton","5400","CIN","QB","BAL","23.5669","12.4131","17.99"
