"player","salary","team","pos","opp","ceil","floor","fpts"
"Jared Goff","5000","LAR","QB","MIA","18.487","9.313","13.9"
"Tom Brady","7800","NEP","QB","SFO","29.0482","18.5718","23.81"
"Ryan Tannehill","5100","MIA","QB","LAR","20.55","12.33","16.44"
"Alex Smith","5300","KCC","QB","TBB","20.7081","10.4319","15.57"
"Andy Dalton","5700","CIN","QB","BUF","23.814","13.986","18.9"
"Jameis Winston","5900","TBB","QB","KCC","23.733","11.427","17.58"
"Colin Kaepernick","5200","SFO","QB","NEP","24.4055","12.2945","18.35"
"Carson Wentz","5000","PHI","QB","SEA","18.1662","8.3538","13.26"
"Brock Osweiler","5100","HOU","QB","OAK","18.4536","9.5064","13.98"
"Derek Carr","6400","OAK","QB","HOU","24.095","15.405","19.75"
"Kirk Cousins","5800","WAS","QB","GBP","22.5828","14.1372","18.36"
"Aaron Rodgers","7600","GBP","QB","WAS","26.688","17.792","22.24"
"Russell Wilson","6100","SEA","QB","PHI","24.8583","13.6817","19.27"
"Tyrod Taylor","5600","BUF","QB","CIN","20.7805","15.3595","18.07"
"Cody Kessler","5000","CLE","QB","PIT","18.9878","9.3522","14.17"
"Jay Cutler","5200","CHI","QB","NYG","20.6145","9.9255","15.27"
"Eli Manning","6300","NYG","QB","CHI","23.8464","13.4136","18.63"
"Dak Prescott","6000","DAL","QB","BAL","22.9235","13.1765","18.05"
"Joe Flacco","5500","BAL","QB","DAL","21.4011","11.7789","16.59"
"Drew Brees","7600","NOS","QB","CAR","27.6","16.56","22.08"
"Cam Newton","7900","CAR","QB","NOS","29.0717","19.7883","24.43"
"Blake Bortles","5400","JAC","QB","DET","24.6784","13.8816","19.28"
"Matthew Stafford","6600","DET","QB","JAC","23.4982","15.3418","19.42"
"Sam Bradford","5100","MIN","QB","ARI","17.7386","11.5814","14.66"
"Ben Roethlisberger","7500","PIT","QB","CLE","26.2386","14.4414","20.34"
"Carson Palmer","5600","ARI","QB","MIN","21.3375","12.8025","17.07"
"Andrew Luck","7200","IND","QB","TEN","29.125","17.475","23.3"
"Marcus Mariota","6700","TEN","QB","IND","26.1877","13.1923","19.69"
"Jakeem Grant","3000","MIA","WR","LAR","2.9726","0.5874","1.78"
"Kenny Stills","3600","MIA","WR","LAR","13.36","3.34","8.35"
"MarQueis Gray","2500","MIA","TE","LAR","9.1443","2.0757","5.61"
"Dominique Jones","2500","MIA","TE","LAR","5.96","0","2.98"
"Todd Gurley","5000","LAR","RB","MIA","21.1936","7.4464","14.32"
"DeVante Parker","4100","MIA","WR","LAR","15.8964","4.4836","10.19"
"Jarvis Landry","6600","MIA","WR","LAR","21.4785","11.8215","16.65"
"Travis Kelce","4700","KCC","TE","TBB","20.097","7.623","13.86"
"Tyreek Hill","4500","KCC","WR","TBB","18.2435","5.2965","11.77"
"Demetrius Harris","2500","KCC","TE","TBB","4.64","0","2.32"
"Damien Williams","3900","MIA","RB","LAR","6.7462","0.8338","3.79"
