"player","salary","team","pos","opp","ceil","floor","fpts"
"Jameis Winston","5700","TBB","QB","OAK","26.306","11.274","18.79"
"Philip Rivers","6100","SDC","QB","DEN","20.1134","9.9066","15.01"
"Derek Carr","5900","OAK","QB","TBB","20.8458","16.7142","18.78"
"Drew Brees","6900","NOS","QB","SEA","26.897","14.483","20.69"
"Russell Wilson","7200","SEA","QB","NOS","30.1782","11.1618","20.67"
"Trevor Siemian","5100","DEN","QB","SDC","20.4408","9.6192","15.03"
"Carson Palmer","6000","ARI","QB","CAR","25.1022","11.2778","18.19"
"Sam Bradford","5000","MIN","QB","CHI","17.3712","13.6488","15.51"
"Jay Cutler","5000","CHI","QB","MIN","20.3456","9.5744","14.96"
"Dak Prescott","5800","DAL","QB","PHI","20.6346","14.0454","17.34"
"Carson Wentz","5100","PHI","QB","DAL","17.8416","15.1984","16.52"
"Cam Newton","7400","CAR","QB","ARI","30.0322","11.1078","20.57"
"Tyrod Taylor","5200","BUF","QB","NEP","22.0311","15.6289","18.83"
"Tom Brady","7600","NEP","QB","BUF","31.3906","20.0694","25.73"
"Andy Dalton","6200","CIN","QB","WAS","22.7292","13.9308","18.33"
"Matthew Stafford","6400","DET","QB","HOU","23.4315","14.6685","19.05"
"Kirk Cousins","6300","WAS","QB","CIN","18.9921","15.2279","17.11"
"Marcus Mariota","5900","TEN","QB","JAC","24.5756","12.1044","18.34"
"Blake Bortles","6100","JAC","QB","TEN","24.5752","11.5648","18.07"
"Brock Osweiler","5400","HOU","QB","DET","23.0023","10.5777","16.79"
"Aaron Rodgers","7500","GBP","QB","ATL","23.6966","19.7834","21.74"
"Ryan Fitzpatrick","6200","NYJ","QB","CLE","21.4","12.84","17.12"
"Josh McCown","5200","CLE","QB","NYJ","","","14.45"
"Andrew Luck","6800","IND","QB","KCC","26.9481","14.8319","20.89"
"Alex Smith","5800","KCC","QB","IND","20.7391","11.9209","16.33"
