"player","salary","team","pos","opp","ceil","floor","fpts"
"Tom Brady",7600,"NEP","QB","LAC",30.45,11.55,21
"Deshaun Watson",6400,"HOU","QB","SEA",26.7288,9.3912,18.06
"Philip Rivers",6300,"LAC","QB","NEP",26.6548,9.3652,18.01
"Josh McCown",5600,"NYJ","QB","ATL",22.7115,8.1885,15.45
"Matt Ryan",6800,"ATL","QB","NYJ",25.134,10.266,17.7
"Russell Wilson",6500,"SEA","QB","HOU",30.45,11.55,21
"Dak Prescott",7300,"DAL","QB","WAS",31.6368,12.3032,21.97
"Trevor Siemian",4800,"DEN","QB","KCC",22.8566,7.8234,15.34
"Alex Smith",6200,"KCC","QB","DEN",25.984,9.856,17.92
"Matthew Stafford",6000,"DET","QB","PIT",22.1078,8.8122,15.46
"Ben Roethlisberger",6000,"PIT","QB","DET",26.9535,8.7465,17.85
"Kirk Cousins",6400,"WAS","QB","DAL",28.246,10.714,19.48
"Drew Brees",7000,"NOS","QB","CHI",27.8092,9.7708,18.79
"Mitchell Trubisky",4600,"CHI","QB","NOS",16.791,6.369,11.58
"C.J. Beathard",5100,"SFO","QB","PHI",23.4314,6.2286,14.83
"Carson Wentz",7200,"PHI","QB","SFO",32.9004,11.5596,22.23
"DeShone Kizer",4600,"CLE","QB","MIN",17.8296,5.6304,11.73
"Case Keenum",5800,"MIN","QB","CLE",23.52,8.48,16
"Joe Flacco",4800,"BAL","QB","MIA",19.0968,7.0632,13.08
"Derek Carr",6500,"OAK","QB","BUF",24.7191,8.4609,16.59
"Tyrod Taylor",5900,"BUF","QB","OAK",28.2605,10.7195,19.49
"Jameis Winston",6100,"TBB","QB","CAR",26.0144,10.6256,18.32
"Cam Newton",6600,"CAR","QB","TBB",34.848,13.552,24.2
"Andy Dalton",5700,"CIN","QB","IND",28.1138,11.2062,19.66
"Jacoby Brissett",4900,"IND","QB","CIN",19.4112,7.5488,13.48
"Matthew Moore",4500,"MIA","QB","BAL",20.511,5.289,12.9
"Mike Gillislee",4200,"NEP","RB","LAC",9.792,1.728,5.76
"James White",4900,"NEP","RB","LAC",20.704,5.176,12.94
"Rex Burkhead",3600,"NEP","RB","LAC",7.8155,2.9645,5.39
"Brandin Cooks",6800,"NEP","WR","LAC",23.375,4.125,13.75
"Danny Amendola",5700,"NEP","WR","LAC",14.0144,4.4256,9.22
"Chris Hogan",6500,"NEP","WR","LAC",21.297,6.183,13.74
"Dion Lewis",4600,"NEP","RB","LAC",19.499,3.441,11.47
"Antonio Gates",2900,"LAC","TE","NEP",7.6475,1.0925,4.37
"Tyrell Williams",4800,"LAC","WR","NEP",14.118,3.982,9.05
"Keenan Allen",7300,"LAC","WR","NEP",26.7375,7.7625,17.25
"Travis Benjamin",3900,"LAC","WR","NEP",16.0095,0.4105,8.21
"Mike Williams",3600,"LAC","WR","NEP",10.257,0.263,5.26
"Hunter Henry",4800,"LAC","TE","NEP",18.2204,3.9996,11.11
"Dontrelle Inman",3000,"LAC","WR","NEP",2.613,0.067,1.34
"Phillip Dorsett",3700,"NEP","WR","LAC",3.666,0.094,1.88
"Rob Gronkowski",7100,"NEP","TE","LAC",27.088,6.772,16.93
"Stephen Anderson",2800,"HOU","TE","SEA",7.258,0.382,3.82
"Ryan Griffin",3100,"HOU","TE","SEA",14.7744,4.6656,9.72
"Eddie Lacy",3500,"SEA","RB","HOU",9.2648,3.2552,6.26
"Thomas Rawls",3600,"SEA","RB","HOU",11.73,2.07,6.9
"Doug Baldwin",6900,"SEA","WR","HOU",28.5362,8.5238,18.53
"J.D. McKissic",3300,"SEA","RB","HOU",11.9712,1.7888,6.88
"Braxton Miller",3000,"HOU","WR","SEA",4.1148,0.9652,2.54
"Bruce Ellington",3300,"HOU","WR","SEA",10.365,3.455,6.91
"Lamar Miller",5200,"HOU","RB","SEA",21.9775,7.5225,14.75
"Dwayne Allen",2700,"NEP","TE","LAC",1.121,0.059,0.59
"D'Onta Foreman",4000,"HOU","RB","SEA",6.8,1.7,4.25
"DeAndre Hopkins",7500,"HOU","WR","SEA",26.7375,7.7625,17.25
"Will Fuller",5300,"HOU","WR","SEA",18.54,2.06,10.3
"Austin Ekeler",3500,"LAC","RB","NEP",2.685,0.895,1.79
"Branden Oliver",3900,"LAC","RB","NEP",2.985,0.995,1.99
"Michael Hoomanawanui",2500,"NOS","TE","CHI",1.616,0.404,1.01
"Coby Fleener",2900,"NOS","TE","CHI",12.53,1.79,7.16
"Dontrelle Inman",3000,"CHI","WR","NOS",9.165,0.235,4.7
"Devonta Freeman",7200,"ATL","RB","NYJ",31.36,7.84,19.6
"Julio Jones",8400,"ATL","WR","NYJ",26.752,8.448,17.6
"Tevin Coleman",5000,"ATL","RB","NYJ",20.064,5.016,12.54
"Tommylee Lewis",3000,"NOS","WR","CHI",2.2144,0.3456,1.28
"Brandon Coleman",3500,"NOS","WR","CHI",7.8323,1.5477,4.69
"Alvin Kamara",5900,"NOS","RB","CHI",26.2691,5.1909,15.73
"Mark Ingram",7400,"NOS","RB","CHI",34.8948,8.1852,21.54
"Michael Thomas",7600,"NOS","WR","CHI",25.7606,8.3594,17.06
"Ted Ginn",4700,"NOS","WR","CHI",14.348,2.532,8.44
"Willie Snead",4000,"NOS","WR","CHI",12.915,1.845,7.38
"Mohamed Sanu",4900,"ATL","WR","NYJ",16.1268,5.2332,10.68
"Taylor Gabriel",4600,"ATL","WR","NYJ",16.7808,0.6992,8.74
"Jeremy Kerley",3800,"NYJ","WR","ATL",15.6,0.4,8
"Jermaine Kearse",4800,"NYJ","WR","ATL",17.374,3.066,10.22
"ArDarius Stewart",3000,"NYJ","WR","ATL",4.448,1.112,2.78
"Austin Seferian-Jenkins",4900,"NYJ","TE","ATL",20.832,5.208,13.02
"Melvin Gordon",8100,"LAC","RB","NEP",34.16,8.54,21.35
"Eric Tomlinson",2500,"NYJ","TE","ATL",1.848,0.252,1.05
"Robby Anderson",4200,"NYJ","WR","ATL",17.267,5.013,11.14
"Elijah McGuire",4000,"NYJ","RB","ATL",7.276,1.284,4.28
