"player","salary","team","pos","opp","ceil","floor","fpts"
"Jermaine Kearse",3900,"NYJ","WR","LAC",15.436,2.724,9.08
"Sean McGrath",2500,"LAC","TE","NYJ",3.6442,1.8358,2.74
"Tion Green",3500,"DET","RB","CIN",9.384,1.656,5.52
"A.J. Green",6700,"CIN","WR","DET",28.0134,7.4466,17.73
"Giovani Bernard",5000,"CIN","RB","DET",11.13,2.87,7
"Alex Erickson",3000,"CIN","WR","DET",3.808,0.952,2.38
"Eric Ebron",3700,"DET","TE","CIN",11.2164,3.1636,7.19
"Tyler Kroft",2600,"CIN","TE","DET",11.4855,3.3345,7.41
"C.J. Uzomah",2500,"CIN","TE","DET",3.0044,1.0556,2.03
"Golden Tate",6200,"DET","WR","CIN",23.1,6.9,15
"Darren Fells",2500,"DET","TE","CIN",4.336,1.084,2.71
"Joe Mixon",5100,"CIN","RB","DET",21.984,5.496,13.74
"Brandon LaFell",3400,"CIN","WR","DET",16.1175,2.3025,9.21
"Tyler Boyd",3000,"CIN","WR","DET",1.7877,0.2323,1.01
"Josh Malone",3000,"CIN","WR","DET",9.673,1.707,5.69
"Marvin Jones",6400,"DET","WR","CIN",24.696,4.704,14.7
"Kenny Golladay",3300,"DET","WR","CIN",15.023,3.077,9.05
"Ameer Abdullah",3800,"DET","RB","CIN",2.9646,0.6954,1.83
"Theo Riddick",4700,"DET","RB","CIN",20.9618,4.7582,12.86
"Allen Hurns",4100,"JAC","WR","SFO",12.616,3.984,8.3
"Matt Breida",4000,"SFO","RB","JAC",8.64,2.88,5.76
"DeAndre Hopkins",8400,"HOU","WR","PIT",28.458,8.262,18.36
"Jesse James",3400,"PIT","TE","HOU",14.912,3.728,9.32
"Andre Ellington",3200,"HOU","RB","PIT",5.168,1.292,3.23
"Le'Veon Bell",9900,"PIT","RB","HOU",40.6098,12.1302,26.37
"DeAndrew White",3000,"HOU","WR","PIT",6.585,2.195,4.39
"Lamar Miller",5000,"HOU","RB","PIT",18.7591,6.4209,12.59
"Fitzgerald Toussaint",3500,"PIT","RB","HOU",2.835,0.945,1.89
"Braxton Miller",3000,"HOU","WR","PIT",8.2134,1.9266,5.07
"Juju Smith-Schuster",6400,"PIT","WR","HOU",24.14,4.26,14.2
"Stephen Anderson",3100,"HOU","TE","PIT",13.872,2.448,8.16
"Darrius Heyward-Bey",3100,"PIT","WR","HOU",6.341,1.119,3.73
"Eli Rogers",3800,"PIT","WR","HOU",13.549,2.391,7.97
"Vance McDonald",2700,"PIT","TE","HOU",4.913,0.867,2.89
"Martavis Bryant",5600,"PIT","WR","HOU",20.876,3.684,12.28
"Alfred Blue",3500,"HOU","RB","PIT",5.0575,0.7225,2.89
"Will Fuller",4200,"HOU","WR","PIT",15.946,2.814,9.38
"Cordarrelle Patterson",3700,"OAK","WR","PHI",6.664,1.176,3.92
"Lee Smith",2500,"OAK","TE","PHI",2.754,0.486,1.62
"Nelson Agholor",5200,"PHI","WR","OAK",15.3765,7.4035,11.39
"Alshon Jeffery",5800,"PHI","WR","OAK",18.5934,9.3666,13.98
"Corey Clement",3600,"PHI","RB","OAK",10.17,3.39,6.78
"Torrey Smith",3100,"PHI","WR","OAK",11.5473,1.0727,6.31
"Mack Hollins",3000,"PHI","WR","OAK",3.675,1.225,2.45
"Brent Celek",2500,"PHI","TE","OAK",4.7545,0.3855,2.57
"Zach Ertz",6000,"PHI","TE","OAK",25.4751,9.1849,17.33
"LeGarrette Blount",3900,"PHI","RB","OAK",12.12,0,6.06
"Jay Ajayi",5100,"PHI","RB","OAK",21.5344,3.5056,12.52
"Jalen Richard",3700,"OAK","RB","PHI",3.077,0.543,1.81
"DeAndre Washington",3800,"OAK","RB","PHI",8.143,1.437,4.79
"Jared Cook",3900,"OAK","TE","PHI",14.2956,2.4244,8.36
"Amari Cooper",5300,"OAK","WR","PHI",18.3708,4.3092,11.34
"Seth Roberts",3900,"OAK","WR","PHI",10.928,2.732,6.83
"Michael Crabtree",6300,"OAK","WR","PHI",22.2832,7.0368,14.66
"Marshawn Lynch",4500,"OAK","RB","PHI",20.128,5.032,12.58
"Brice Butler",3000,"DAL","WR","SEA",4.76,0,2.38
"James Hanna",2500,"DAL","TE","SEA",2.25,0.75,1.5
"Shane Vereen",3000,"NYG","RB","ARI",9.2004,2.0196,5.61
"Elijhaa Penny",3000,"ARI","RB","NYG",4.4055,0.9345,2.67
"Wayne Gallman",4100,"NYG","RB","ARI",15.334,2.706,9.02
"Evan Engram",5900,"NYG","TE","ARI",22.832,5.708,14.27
"Jaron Brown",3400,"ARI","WR","NYG",10.72,2.68,6.7
"Jermaine Gresham",2500,"ARI","TE","NYG",5.928,1.672,3.8
"Chad Williams",3000,"ARI","WR","NYG",3.472,0.868,2.17
"Orleans Darkwa",3700,"NYG","RB","ARI",12.92,2.28,7.6
"Kerwynn Williams",4500,"ARI","RB","NYG",17.714,3.126,10.42
"Ricky Seals-Jones",3700,"ARI","TE","NYG",14.127,2.493,8.31
"Marcedes Lewis",2600,"JAC","TE","SFO",8.9376,3.2224,6.08
"T.J. Yeldon",3900,"JAC","RB","SFO",5.985,1.995,3.99
"D.J. Foster",3600,"ARI","RB","NYG",9.979,1.761,5.87
"Roger Lewis",3600,"NYG","WR","ARI",13.464,2.376,7.92
"J.J. Nelson",3300,"ARI","WR","NYG",10.3544,1.6856,6.02
"Rhett Ellison",2500,"NYG","TE","ARI",5.457,0.963,3.21
"Larry Fitzgerald",7100,"ARI","WR","NYG",21.514,6.246,13.88
"Sterling Shepard",6600,"NYG","WR","ARI",23.8944,7.5456,15.72
"Paul Richardson",4800,"SEA","WR","DAL",15.5344,4.9056,10.22
"Ezekiel Elliott",8400,"DAL","RB","SEA",31.7072,10.0128,20.86
"Jimmy Graham",4900,"SEA","TE","DAL",22.176,6.624,14.4
"Jason Witten",4200,"DAL","TE","SEA",14.6319,4.7481,9.69
"Mike Davis",4700,"SEA","RB","DAL",16.185,5.395,10.79
"Rod Smith",4700,"DAL","RB","SEA",5.67,1.89,3.78
"Cole Beasley",3600,"DAL","WR","SEA",11.58,3.86,7.72
"Doug Baldwin",6700,"SEA","WR","DAL",23.9778,7.1622,15.57
"Dez Bryant",6300,"DAL","WR","SEA",19.8245,5.7555,12.79
"Noah Brown",3000,"DAL","WR","SEA",4.0832,0.5568,2.32
"Luke Willson",2500,"SEA","TE","DAL",5.304,0.936,3.12
"Kalif Raymond",3000,"NYG","WR","ARI",3.12,0,1.56
"J.D. McKissic",4000,"SEA","RB","DAL",19.4532,2.9068,11.18
"Terrance Williams",3800,"DAL","WR","SEA",13.141,2.319,7.73
"Tyler Lockett",4100,"SEA","WR","DAL",15.698,3.102,9.4
"Alfred Morris",5500,"DAL","RB","SEA",2.278,0.402,1.34
"DeMarco Murray",4600,"TEN","RB","LAR",19.6396,6.9004,13.27
"Gerald Everett",2500,"LAR","TE","TEN",2.64,0.88,1.76
"Seth DeValve",2500,"CLE","TE","CHI",8.811,1.869,5.34
"Kendall Wright",3800,"CHI","WR","CLE",14.8129,2.9271,8.87
"Benny Cunningham",3100,"CHI","RB","CLE",4.777,0.843,2.81
"Duke Johnson",4500,"CLE","RB","CHI",18.672,4.668,11.67
"Josh Bellamy",3100,"CHI","WR","CLE",8.928,2.232,5.58
"Ricardo Louis",3000,"CLE","WR","CHI",2.82,0.94,1.88
"Jordan Howard",6600,"CHI","RB","CLE",22.2376,7.0224,14.63
"Rashard Higgins",3000,"CLE","WR","CHI",6.086,1.074,3.58
"Tarik Cohen",3700,"CHI","RB","CLE",15.266,2.694,8.98
"David Njoku",2600,"CLE","TE","CHI",11.594,2.046,6.82
"Josh Gordon",6300,"CLE","WR","CHI",21.607,3.813,12.71
"Markus Wheaton",3000,"CHI","WR","CLE",5.134,0.906,3.02
"Dion Sims",2700,"CHI","TE","CLE",5.032,0.888,2.96
"Corey Coleman",4000,"CLE","WR","CHI",14.025,2.475,8.25
"Daniel Brown",2500,"CHI","TE","CLE",5.627,0.993,3.31
"Adam Shaheen",3600,"CHI","TE","CLE",6.154,1.086,3.62
"Isaiah Crowell",4200,"CLE","RB","CHI",13.0077,4.4523,8.73
"Justin Hardy",3000,"ATL","WR","NOS",5.559,0.981,3.27
"Devonta Freeman",6500,"ATL","RB","NOS",27.392,6.848,17.12
"Mark Ingram",8100,"NOS","RB","ATL",31.1688,7.3112,19.24
"Alvin Kamara",8300,"NOS","RB","ATL",31.7801,6.2799,19.03
"Tevin Coleman",4900,"ATL","RB","NOS",16.016,4.004,10.01
"Julio Jones",7900,"ATL","WR","NOS",28.6064,9.0336,18.82
"Mohamed Sanu",5700,"ATL","WR","NOS",15.5077,5.0323,10.27
"Michael Thomas",7600,"NOS","WR","ATL",26.0777,8.4623,17.27
"Brandon Coleman",3000,"NOS","WR","ATL",10.6546,2.1054,6.38
"Ted Ginn",4600,"NOS","WR","ATL",17.459,3.081,10.27
"Levine Toilolo",2500,"ATL","TE","NOS",3.451,0.609,2.03
"Josh Hill",2500,"NOS","TE","ATL",8.313,1.467,4.89
"Taylor Gabriel",3100,"ATL","WR","NOS",8.466,1.494,4.98
"Austin Hooper",3100,"ATL","TE","NOS",11.815,2.085,6.95
"Willie Snead",3000,"NOS","WR","ATL",6.5275,0.9325,3.73
"Tommylee Lewis",3000,"NOS","WR","ATL",2.1106,0.3294,1.22
"Marvin Hall",3000,"ATL","WR","NOS",3.1675,0.4525,1.81
"Sammie Coates",3000,"CLE","WR","CHI",1.581,0.279,0.93
"Dontrelle Inman",3000,"CHI","WR","CLE",12.529,2.211,7.37
"Benjamin Watson",3700,"BAL","TE","IND",13.53,4.51,9.02
"Mike Wallace",5400,"BAL","WR","IND",19.8,6.6,13.2
"Jack Doyle",4700,"IND","TE","BAL",19.4104,6.1296,12.77
"Frank Gore",4100,"IND","RB","BAL",15.615,5.205,10.41
"Javorius Allen",3900,"BAL","RB","IND",11.985,3.995,7.99
"Maxx Williams",2800,"BAL","TE","IND",3.0816,1.1984,2.14
"Chris Moore",3000,"BAL","WR","IND",9.81,3.27,6.54
"Breshad Perriman",3000,"BAL","WR","IND",4.4829,1.3771,2.93
"Brandon Williams",2500,"IND","TE","BAL",2.9414,0.8786,1.91
"Danny Woodhead",4200,"BAL","RB","IND",17.476,3.084,10.28
"Michael Campanaro",3000,"BAL","WR","IND",3.944,0.696,2.32
"Chester Rogers",3000,"IND","WR","BAL",11.849,2.091,6.97
"Marlon Mack",3800,"IND","RB","BAL",10.8329,1.9871,6.41
"Alex Collins",5600,"BAL","RB","IND",29.8032,5.6768,17.74
"T.Y. Hilton",4900,"IND","WR","BAL",16.799,4.601,10.7
"Kamar Aiken",3000,"IND","WR","BAL",6.144,1.536,3.84
"Jarius Wright",3000,"MIN","WR","GBP",3.128,0.552,1.84
"Trevor Davis",3000,"GBP","WR","MIN",3.791,0.669,2.23
"David Morgan",2500,"MIN","TE","GBP",0.88,0.22,0.55
"Aaron Jones",4000,"GBP","RB","MIN",10.6272,2.4928,6.56
"Jamaal Williams",5300,"GBP","RB","MIN",19.5855,4.1545,11.87
"Kyle Rudolph",5100,"MIN","TE","GBP",18.9126,5.0274,11.97
"Richard Rodgers",3100,"GBP","TE","MIN",6.4144,2.0256,4.22
"Aaron Ripkowski",3000,"GBP","RB","MIN",2.233,0.847,1.54
"Stefon Diggs",6200,"MIN","WR","GBP",22.1668,7.1932,14.68
"Adam Thielen",8100,"MIN","WR","GBP",29.5812,6.0588,17.82
"Randall Cobb",6100,"GBP","WR","MIN",21.3259,4.2141,12.77
"Laquon Treadwell",3000,"MIN","WR","GBP",7.6608,1.2992,4.48
"Geronimo Allison",3100,"GBP","WR","MIN",15.4875,2.2125,8.85
"Lance Kendricks",2500,"GBP","TE","MIN",9.214,1.626,5.42
"Latavius Murray",5400,"MIN","RB","GBP",18.632,3.288,10.96
"Jordy Nelson",6800,"GBP","WR","MIN",19.159,3.381,11.27
"Michael Floyd",3000,"MIN","WR","GBP",3.1096,0.5704,1.84
"Jerick McKinnon",5500,"MIN","RB","GBP",24.446,4.314,14.38
"Derrick Coleman",3000,"ATL","RB","NOS",0.9176,0.3224,0.62
"Zach Line",3000,"NOS","RB","ATL",1.9285,0.7315,1.33
"Jakeem Grant",3000,"MIA","WR","KCC",1.0098,0.3102,0.66
"Travis Kelce",6900,"KCC","TE","MIA",25.9798,7.7602,16.87
"Kareem Hunt",8400,"KCC","RB","MIA",31.9455,9.2745,20.61
"Kenny Stills",4000,"MIA","WR","KCC",14.4096,4.5504,9.48
"Jarvis Landry",6300,"MIA","WR","KCC",22.8304,7.2096,15.02
"Akeem Hunt",3000,"KCC","RB","MIA",0.165,0.055,0.11
"Demarcus Robinson",3000,"KCC","WR","MIA",7.56,2.52,5.04
"Senorise Perry",3400,"MIA","RB","KCC",3.1758,0.8442,2.01
"DeVante Parker",4200,"MIA","WR","KCC",17.92,4.48,11.2
"Anthony Fasano",2500,"MIA","TE","KCC",10.251,1.809,6.03
"Demetrius Harris",2500,"KCC","TE","MIA",6.256,1.104,3.68
"Albert Wilson",3200,"KCC","WR","MIA",13.243,2.337,7.79
"Kenyan Drake",7100,"MIA","RB","KCC",28.084,4.956,16.52
"Charcandrick West",4400,"KCC","RB","MIA",9.809,1.731,5.77
"De'Anthony Thomas",3000,"KCC","WR","MIA",3.936,0.864,2.4
"Tyreek Hill",6500,"KCC","WR","MIA",24.948,5.292,15.12
"MarQueis Gray",2500,"MIA","TE","KCC",4.3065,1.6335,2.97
"Tavon Austin",3000,"LAR","WR","TEN",5.1,0.9,3
"Robert Woods",6500,"LAR","WR","TEN",23.068,6.132,14.6
"Todd Gurley",9100,"LAR","RB","TEN",34.352,8.588,21.47
"Sammy Watkins",4400,"LAR","WR","TEN",17.344,4.336,10.84
"Cooper Kupp",5300,"LAR","WR","TEN",19.5156,5.5044,12.51
"Tyler Higbee",2500,"LAR","TE","TEN",8.897,2.583,5.74
"Jonnu Smith",2900,"TEN","TE","LAR",3.75,1.25,2.5
"Phillip Supernaw",2500,"TEN","TE","LAR",1.4322,0.4278,0.93
"Derrick Henry",4500,"TEN","RB","LAR",15.39,3.61,9.5
"Corey Davis",3800,"TEN","WR","LAR",14.1791,2.6009,8.39
"Rishard Matthews",5100,"TEN","WR","LAR",17.325,2.475,9.9
"Eric Decker",3200,"TEN","WR","LAR",12.053,2.127,7.09
"Josh Reynolds",3000,"LAR","WR","TEN",2.941,0.519,1.73
"Malcolm Brown",3900,"LAR","RB","TEN",4.6341,0.7859,2.71
"Taywan Taylor",3000,"TEN","WR","LAR",4.641,0.819,2.73
"Delanie Walker",4900,"TEN","TE","LAR",21.3616,3.9184,12.64
"Derek Carrier",2500,"LAR","TE","TEN",1.887,0.333,1.11
"Leonte Carroo",3000,"MIA","WR","KCC",0.799,0.141,0.47
"Chris Manhertz",2500,"CAR","TE","TBB",0.7301,0.2499,0.49
"Ryan Grant",3200,"WAS","WR","DEN",13.8684,3.9116,8.89
"Samaje Perine",4300,"WAS","RB","DEN",17.3472,4.8928,11.12
"Virgil Green",2500,"DEN","TE","WAS",4.8356,1.3244,3.08
"Demaryius Thomas",5500,"DEN","WR","WAS",19.716,5.724,12.72
"Jeff Heuerman",2500,"DEN","TE","WAS",2.7104,0.8096,1.76
"Emmanuel Sanders",4900,"DEN","WR","WAS",16.5224,5.2176,10.87
"Cody Latimer",3200,"DEN","WR","WAS",9.24,2.76,6
"Kapri Bibbs",3500,"WAS","RB","DEN",12.8,3.2,8
"Devontae Booker",3800,"DEN","RB","WAS",12.304,3.076,7.69
"Josh Doctson",3500,"WAS","WR","DEN",18.139,3.201,10.67
"Vernon Davis",3400,"WAS","TE","DEN",17.493,3.087,10.29
"Maurice Harris",3000,"WAS","WR","DEN",3.825,0.675,2.25
"Austin Traylor",2500,"DEN","TE","WAS",1.54,0.22,0.88
"Jamaal Charles",3400,"DEN","RB","WAS",2.5012,0.4588,1.48
"Bennie Fowler",3400,"DEN","WR","WAS",5.6744,1.2456,3.46
"Niles Paul",2500,"WAS","TE","DEN",3.795,0.805,2.3
"Jamison Crowder",5000,"WAS","WR","DEN",22.5292,7.3108,14.92
"C.J. Anderson",5500,"DEN","RB","WAS",23.2,8.8,16
"Brenton Bersin",3000,"CAR","WR","TBB",3.4188,1.0212,2.22
"Christian McCaffrey",6400,"CAR","RB","TBB",23.5135,6.8265,15.17
"Adam Humphries",3000,"TBB","WR","CAR",12.9426,3.3374,8.14
"Doug Martin",4000,"TBB","RB","CAR",6.8391,2.1009,4.47
"Mike Evans",6400,"TBB","WR","CAR",23.9637,7.7763,15.87
"Damiere Byrd",3500,"CAR","WR","TBB",13.215,4.405,8.81
"Chris Godwin",3000,"TBB","WR","CAR",12.3,4.1,8.2
"Devin Funchess",6600,"CAR","WR","TBB",20.24,5.06,12.65
"Jonathan Stewart",3700,"CAR","RB","TBB",13.2519,3.0081,8.13
"Ed Dickson",3000,"CAR","TE","TBB",1.8126,0.3074,1.06
"Russell Shepard",3000,"CAR","WR","TBB",9.5944,1.1256,5.36
"Cameron Brate",3300,"TBB","TE","CAR",18.36,3.24,10.8
"Peyton Barber",4300,"TBB","RB","CAR",19.397,3.423,11.41
"Kaelin Clay",3000,"CAR","WR","TBB",3.791,0.669,2.23
"Charles Sims",3500,"TBB","RB","CAR",7.1064,1.3536,4.23
"Greg Olsen",5200,"CAR","TE","TBB",22.344,4.256,13.3
"Nick Boyle",2900,"BAL","TE","IND",4.828,0.852,2.84
