"player","salary","team","pos","opp","ceil","floor","fpts"
"Kenny Stills",4300,"MIA","WR","BUF",14.2424,4.4976,9.37
"Leonte Carroo",3000,"MIA","WR","BUF",0.897,0.023,0.46
"Leonard Fournette",7100,"JAC","RB","TEN",30.1475,8.7525,19.45
"AJ Derby",2500,"MIA","TE","BUF",NA,NA,0
"Anthony Fasano",2500,"MIA","TE","BUF",7.505,0.395,3.95
"Brandon Tate",3000,"BUF","WR","MIA",2.196,0.244,1.22
"Deonte Thompson",3300,"BUF","WR","MIA",12.8656,0.8944,6.88
"Senorise Perry",3400,"MIA","RB","BUF",0.5056,0.1344,0.32
"Jarvis Landry",6200,"MIA","WR","BUF",22.8,7.2,15
"Mike Tolbert",3900,"BUF","RB","MIA",4.3362,1.6038,2.97
"MarQueis Gray",2500,"MIA","TE","BUF",2.505,0.835,1.67
"Jakeem Grant",3500,"MIA","WR","BUF",0.9945,0.3055,0.65
"Zay Jones",3300,"BUF","WR","MIA",9.72,3.24,6.48
"Kelvin Benjamin",4300,"BUF","WR","MIA",14.9566,3.0634,9.01
"Travaris Cadet",3000,"BUF","RB","MIA",NA,NA,0
"Derrick Henry",5500,"TEN","RB","JAC",26.811,6.289,16.55
"Chris Ivory",4000,"JAC","RB","TEN",5.712,1.088,3.4
"Taywan Taylor",3000,"TEN","WR","JAC",4.318,0.762,2.54
"Eric Decker",3200,"TEN","WR","JAC",13.1535,1.0665,7.11
"Corey Davis",3600,"TEN","WR","JAC",13.9763,2.5637,8.27
"Eric Weems",3000,"TEN","WR","JAC",NA,NA,0
"Delanie Walker",4400,"TEN","TE","JAC",19.9082,3.6518,11.78
"DeMarco Murray",4500,"TEN","RB","JAC",7.686,0.854,4.27
"Phillip Supernaw",2500,"TEN","TE","JAC",1.3706,0.4094,0.89
"Jonnu Smith",2900,"TEN","TE","JAC",3.42,1.14,2.28
"Rishard Matthews",4100,"TEN","WR","JAC",15.6625,2.2375,8.95
"James O'Shaughnessy",2500,"JAC","TE","TEN",5.4194,1.4406,3.43
"Dede Westbrook",5800,"JAC","WR","TEN",21.099,0.541,10.82
"Marqise Lee",5800,"JAC","WR","TEN",17.3956,4.7644,11.08
"T.J. Yeldon",3900,"JAC","RB","TEN",5.28,1.76,3.52
"Allen Hurns",4300,"JAC","WR","TEN",12.1296,3.8304,7.98
"Keelan Cole",5700,"JAC","WR","TEN",11.985,2.115,7.05
"Ben Koyack",2500,"JAC","TE","TEN",1.102,0.058,0.58
"Marcedes Lewis",2600,"JAC","TE","TEN",4.6599,1.6801,3.17
"Jaydon Mickens",3800,"JAC","WR","TEN",5.98,0,2.99
"Cameron Brate",3300,"TBB","TE","NOS",20.088,2.232,11.16
"Melvin Gordon",7400,"LAC","RB","OAK",32.88,8.22,20.55
"Doug Baldwin",6400,"SEA","WR","ARI",23.5004,7.0196,15.26
"Eddie Lacy",3500,"SEA","RB","ARI",NA,NA,0
"Ricky Seals-Jones",2900,"ARI","TE","SEA",15.08,0,7.54
"Jermaine Gresham",2500,"ARI","TE","SEA",5.772,1.628,3.7
"Paul Richardson",4400,"SEA","WR","ARI",15.2152,4.8048,10.01
"Tyler Lockett",3900,"SEA","WR","ARI",15.364,3.036,9.2
"Jimmy Graham",4800,"SEA","TE","ARI",21.3136,6.3664,13.84
"Amara Darboh",3000,"SEA","WR","ARI",NA,NA,0
"Tanner McEvoy",3000,"SEA","WR","ARI",NA,NA,0
"Brittan Golden",3000,"ARI","WR","SEA",NA,NA,0
"Chad Williams",3000,"ARI","WR","SEA",1.744,0.436,1.09
"Elijhaa Penny",3000,"ARI","RB","SEA",6.2205,1.3195,3.77
"Kerwynn Williams",4100,"ARI","RB","SEA",15.164,2.676,8.92
"Mike Davis",4100,"SEA","RB","ARI",16.905,5.635,11.27
"D.J. Foster",3500,"ARI","RB","SEA",11.7,0,5.85
"J.D. McKissic",3600,"SEA","RB","ARI",16.3908,2.4492,9.42
"J.J. Nelson",3000,"ARI","WR","SEA",9.46,1.54,5.5
"Jaron Brown",3100,"ARI","WR","SEA",11.232,2.808,7.02
"Larry Fitzgerald",6900,"ARI","WR","SEA",21.793,6.327,14.06
"Luke Willson",2500,"SEA","TE","ARI",5.719,0.301,3.01
"Kareem Hunt",7600,"KCC","RB","DEN",29.636,8.604,19.12
"Emmanuel Sanders",4800,"DEN","WR","KCC",17.784,5.616,11.7
"Demaryius Thomas",5500,"DEN","WR","KCC",21.4365,6.2235,13.83
"Demetrius Harris",2500,"KCC","TE","DEN",8.531,0.449,4.49
"Cody Latimer",3200,"DEN","WR","KCC",9.1168,2.7232,5.92
"Bennie Fowler",3200,"DEN","WR","KCC",6.232,1.368,3.8
"Virgil Green",2500,"DEN","TE","KCC",4.5059,1.2341,2.87
"Austin Traylor",2500,"DEN","TE","KCC",1.6975,0.2425,0.97
"Jordan Taylor",3000,"DEN","WR","KCC",NA,NA,0
"Travis Kelce",7100,"KCC","TE","DEN",25.102,7.498,16.3
"De'Anthony Thomas",3000,"KCC","WR","DEN",3.6572,0.8028,2.23
"Charcandrick West",4400,"KCC","RB","DEN",9.248,1.632,5.44
"Devontae Booker",3800,"DEN","RB","KCC",11.872,2.968,7.42
"C.J. Anderson",6000,"DEN","RB","KCC",25.3605,9.6195,17.49
"De'Angelo Henderson",3400,"DEN","RB","KCC",3.3,1.1,2.2
"Tyreek Hill",6000,"KCC","WR","DEN",23.7105,5.0295,14.37
"Demarcus Robinson",3000,"KCC","WR","DEN",5.4,1.8,3.6
"Albert Wilson",3200,"KCC","WR","DEN",15.2064,0.6336,7.92
"Akeem Hunt",3000,"KCC","RB","DEN",NA,NA,0
"Justin Davis",3000,"LAR","RB","SFO",12.36,0,6.18
"Derek Carrier",2500,"LAR","TE","SFO",1.819,0.321,1.07
"Derek Watt",3000,"LAC","RB","OAK",NA,NA,0
"Clive Walford",2500,"OAK","TE","LAC",NA,NA,0
"Lee Smith",2500,"OAK","TE","LAC",5.396,0.284,2.84
"Jared Cook",3900,"OAK","TE","LAC",14.9796,2.5404,8.76
"Keenan Allen",7800,"LAC","WR","OAK",25.668,7.452,16.56
"Tyrell Williams",4300,"LAC","WR","OAK",14.8044,4.1756,9.49
"Antonio Gates",4200,"LAC","TE","OAK",16.905,2.415,9.66
"Mike Williams",3300,"LAC","WR","OAK",7.0395,0.1805,3.61
"Travis Benjamin",3600,"LAC","WR","OAK",14.8395,0.3805,7.61
"Seth Roberts",3900,"OAK","WR","LAC",11.424,2.856,7.14
"Amari Cooper",5200,"OAK","WR","LAC",19.0188,4.4612,11.74
"DeAndre Washington",4000,"OAK","RB","LAC",8.126,1.434,4.78
"Branden Oliver",4000,"LAC","RB","OAK",6.24,2.08,4.16
"Marshawn Lynch",4400,"OAK","RB","LAC",21.024,5.256,13.14
"Cordarrelle Patterson",3700,"OAK","WR","LAC",8.0535,0.2065,4.13
"Jalen Richard",3900,"OAK","RB","LAC",2.125,0.375,1.25
"Michael Crabtree",5800,"OAK","WR","LAC",23.9248,7.5552,15.74
"Jamize Olawale",3000,"OAK","RB","LAC",0.228,0.012,0.12
"Austin Ekeler",4200,"LAC","RB","OAK",0.69,0.23,0.46
"Sean McGrath",2500,"LAC","TE","OAK",7.125,2.375,4.75
"Carlos Hyde",4900,"SFO","RB","LAR",26.9883,7.3917,17.19
"Robert Woods",6400,"LAR","WR","SFO",8.0264,2.1336,5.08
"Lance Dunbar",3000,"LAR","RB","SFO",2.442,0.198,1.32
"George Kittle",2800,"SFO","TE","LAR",9.1915,2.6685,5.93
"Sammy Watkins",4900,"LAR","WR","SFO",7.312,1.828,4.57
"Cooper Kupp",5800,"LAR","WR","SFO",13.4472,3.7928,8.62
"Gerald Everett",2500,"LAR","TE","SFO",2.565,0.855,1.71
"Tyler Higbee",2500,"LAR","TE","SFO",8.5715,2.4885,5.53
"Josh Reynolds",3000,"LAR","WR","SFO",11.4,0.6,6
"Garrett Celek",2600,"SFO","TE","LAR",13.699,0.721,7.21
"Aldrick Robinson",3100,"SFO","WR","LAR",6.396,0.164,3.28
"Malcolm Brown",3900,"LAR","RB","SFO",18.3141,3.1059,10.71
"Tavon Austin",3000,"LAR","WR","SFO",12.5385,0.3215,6.43
"Matt Breida",4000,"SFO","RB","LAR",9.39,3.13,6.26
"Kyle Juszczyk",3000,"SFO","RB","LAR",7.752,1.368,4.56
"Marquise Goodwin",6600,"SFO","WR","LAR",25.5584,5.8016,15.68
"Kendrick Bourne",3000,"SFO","WR","LAR",8.103,0.657,4.38
"Louis Murphy",3000,"SFO","WR","LAR",4.96,0,2.48
"Trent Taylor",3600,"SFO","WR","LAR",12.493,3.627,8.06
"Damien Williams",3900,"MIA","RB","BUF",8.823,1.557,5.19
"Kenyan Drake",7200,"MIA","RB","BUF",28.951,5.109,17.03
"Taylor Gabriel",3000,"ATL","WR","CAR",10.6944,0.4456,5.57
"Mohamed Sanu",5400,"ATL","WR","CAR",15.553,5.047,10.3
"Julio Jones",8200,"ATL","WR","CAR",29.3816,9.2784,19.33
"Terron Ward",3500,"ATL","RB","CAR",NA,NA,0
"Justin Hardy",3000,"ATL","WR","CAR",7.7415,0.1985,3.97
"Marvin Hall",3000,"ATL","WR","CAR",3.605,0.515,2.06
"Lamar Miller",5100,"HOU","RB","IND",20.7706,7.1094,13.94
"Levine Toilolo",2500,"ATL","TE","CAR",NA,NA,0
"Austin Hooper",3000,"ATL","TE","CAR",13.949,1.131,7.54
"Chris Manhertz",2500,"CAR","TE","ATL",0.7003,0.2397,0.47
"Ed Dickson",3000,"CAR","TE","ATL",1.6245,0.2755,0.95
"Derrick Coleman",3000,"ATL","RB","CAR",1.0656,0.3744,0.72
"Christian McCaffrey",6700,"CAR","RB","ATL",23.126,6.714,14.92
"Tevin Coleman",4800,"ATL","RB","CAR",15.408,3.852,9.63
"Devin Funchess",5600,"CAR","WR","ATL",18.048,4.512,11.28
"Russell Shepard",3000,"CAR","WR","ATL",12.0467,1.4133,6.73
"Greg Olsen",5600,"CAR","TE","ATL",21.3024,4.0576,12.68
"Brenton Bersin",3000,"CAR","WR","ATL",8.0542,2.4058,5.23
"Kaelin Clay",3000,"CAR","WR","ATL",7.089,1.251,4.17
"Frank Gore",4400,"IND","RB","HOU",16.695,5.565,11.13
"Marlon Mack",4000,"IND","RB","HOU",10.7653,1.9747,6.37
"Jack Doyle",4700,"IND","TE","HOU",20.7784,6.5616,13.67
"Kamar Aiken",3000,"IND","WR","HOU",4.448,1.112,2.78
"Chester Rogers",3000,"IND","WR","HOU",12.257,2.163,7.21
"Darrell Daniels",2500,"IND","TE","HOU",NA,NA,0
"Ross Travis",2500,"IND","TE","HOU",3.09,1.03,2.06
"Duke Johnson",4700,"CLE","RB","PIT",20.144,5.036,12.59
"Isaiah Crowell",3900,"CLE","RB","PIT",14.1699,4.8501,9.51
"Le'Veon Bell",10000,"PIT","RB","CLE",38.5154,11.5046,25.01
"Donte Moncrief",3000,"IND","WR","HOU",11.4,3.6,7.5
"Stephen Anderson",3100,"HOU","TE","IND",12.388,0.652,6.52
"Will Fuller",4300,"HOU","WR","IND",16.866,1.874,9.37
"Andre Ellington",3400,"HOU","RB","IND",2.272,0.568,1.42
"Alfred Blue",4000,"HOU","RB","IND",10.15,1.45,5.8
"T.Y. Hilton",5900,"IND","WR","HOU",18.3062,5.0138,11.66
"DeAndre Hopkins",8400,"HOU","WR","IND",27.683,8.037,17.86
"Cobi Hamilton",3000,"HOU","WR","IND",NA,NA,0
"DeAndrew White",3000,"HOU","WR","IND",6.615,2.205,4.41
"Braxton Miller",3000,"HOU","WR","IND",9.0234,2.1166,5.57
"Jonathan Stewart",3500,"CAR","RB","ATL",13.4312,3.0488,8.24
"Devonta Freeman",5600,"ATL","RB","CAR",26.176,6.544,16.36
"Roger Lewis",3600,"NYG","WR","WAS",15.7365,0.4035,8.07
"Sterling Shepard",5900,"NYG","WR","WAS",24.2896,7.6704,15.98
"Jeremy Sprinkle",2500,"WAS","TE","NYG",NA,NA,0
"Niles Paul",2500,"WAS","TE","NYG",4.7355,1.0045,2.87
"Travis Rudolph",3000,"NYG","WR","WAS",6.1075,0.8725,3.49
"Hunter Sharp",3000,"NYG","WR","WAS",NA,NA,0
"Rhett Ellison",2700,"NYG","TE","WAS",6.441,0.339,3.39
"Evan Engram",5400,"NYG","TE","WAS",23.584,5.896,14.74
"Kalif Raymond",3000,"NYG","WR","WAS",NA,NA,0
"Vernon Davis",4300,"WAS","TE","NYG",18.829,0.991,9.91
"Brian Quick",3000,"WAS","WR","NYG",6.3765,0.1635,3.27
"Kapri Bibbs",3900,"WAS","RB","NYG",11.895,3.965,7.93
"Orleans Darkwa",3500,"NYG","RB","WAS",11.475,2.025,6.75
"Wayne Gallman",4200,"NYG","RB","WAS",19.006,3.354,11.18
"Shane Vereen",3000,"NYG","RB","WAS",10.2008,2.2392,6.22
"LeShun Daniels",3600,"WAS","RB","NYG",1.125,0.375,0.75
"Ryan Grant",3600,"WAS","WR","NYG",14.5236,4.0964,9.31
"Josh Doctson",4400,"WAS","WR","NYG",20.9846,2.0754,11.53
"Jamison Crowder",5800,"WAS","WR","NYG",21.3665,6.9335,14.15
"Dion Lewis",6800,"NEP","RB","NYJ",28.798,5.082,16.94
"Bilal Powell",4700,"NYJ","RB","NEP",21.7279,4.9321,13.33
"Chris Hogan",5300,"NEP","WR","NYJ",19.0805,5.5395,12.31
"Brandon Bolden",3000,"NEP","RB","NYJ",NA,NA,0
"Eric Tomlinson",2500,"NYJ","TE","NEP",2.904,0.396,1.65
"Danny Amendola",4600,"NEP","WR","NYJ",12.844,4.056,8.45
"Phillip Dorsett",3400,"NEP","WR","NYJ",5.109,0.131,2.62
"Dwayne Allen",2700,"NEP","TE","NYJ",2.432,0.128,1.28
"Rob Gronkowski",7000,"NEP","TE","NYJ",24.464,6.116,15.29
"Kenny Britt",3000,"NEP","WR","NYJ",2.8272,0.8928,1.86
"Austin Seferian-Jenkins",2700,"NYJ","TE","NEP",13.376,3.344,8.36
"ArDarius Stewart",3000,"NYJ","WR","NEP",2.752,0.688,1.72
"Elijah McGuire",3400,"NYJ","RB","NEP",4.097,0.723,2.41
"Matt Forte",3700,"NYJ","RB","NEP",15.2955,3.2445,9.27
"Mike Gillislee",4300,"NEP","RB","NYJ",6.052,1.068,3.56
"James White",4600,"NEP","RB","NYJ",13.152,3.288,8.22
"Brandin Cooks",6300,"NEP","WR","NYJ",24.395,4.305,14.35
"Chad Hansen",3000,"NYJ","WR","NEP",8.046,0.894,4.47
"Jermaine Kearse",3800,"NYJ","WR","NEP",15.844,2.796,9.32
"Robby Anderson",5000,"NYJ","WR","NEP",18.3675,5.3325,11.85
"Fitzgerald Toussaint",4300,"PIT","RB","CLE",0.9,0.3,0.6
"Juju Smith-Schuster",7300,"PIT","WR","CLE",25.568,4.512,15.04
"Torrey Smith",3100,"PHI","WR","DAL",9.4764,2.4436,5.96
"Nelson Agholor",5700,"PHI","WR","DAL",18.343,3.237,10.79
"Alshon Jeffery",6000,"PHI","WR","DAL",21.9286,4.4914,13.21
"James Hanna",2500,"DAL","TE","PHI",2.175,0.725,1.45
"Mack Hollins",3000,"PHI","WR","DAL",3.664,0.916,2.29
"Zach Ertz",6000,"PHI","TE","DAL",25.6067,7.0133,16.31
"Jordan Howard",5800,"CHI","RB","MIN",21.0976,6.6624,13.88
"Trey Burton",4100,"PHI","TE","DAL",2.6505,0.7695,1.71
"Brent Celek",2500,"PHI","TE","DAL",4.56,0.24,2.4
"Jason Witten",3600,"DAL","TE","PHI",15.1755,4.9245,10.05
"Brice Butler",3000,"DAL","WR","PHI",NA,NA,0
"Kenjon Barner",3000,"PHI","RB","DAL",0.3762,0.0638,0.22
"Alfred Morris",5200,"DAL","RB","PHI",1.462,0.258,0.86
"Rod Smith",4500,"DAL","RB","PHI",6.375,2.125,4.25
"Keith Smith",3000,"DAL","RB","PHI",NA,NA,0
"Dez Bryant",5900,"DAL","WR","PHI",18.6465,5.4135,12.03
"Noah Brown",3000,"DAL","WR","PHI",4.84,0.66,2.75
"Cole Beasley",3300,"DAL","WR","PHI",10.995,3.665,7.33
"Terrance Williams",3600,"DAL","WR","PHI",12.41,2.19,7.3
"Latavius Murray",5300,"MIN","RB","CHI",19.55,3.45,11.5
"Jerick McKinnon",5100,"MIN","RB","CHI",24.072,4.248,14.16
"Laquon Treadwell",3500,"MIN","WR","CHI",7.1136,1.2064,4.16
"Stefon Diggs",6000,"MIN","WR","CHI",19.6602,6.3798,13.02
"Adam Thielen",7600,"MIN","WR","CHI",27.307,5.593,16.45
"Jarius Wright",3400,"MIN","WR","CHI",3.276,0.084,1.68
"Michael Floyd",3300,"MIN","WR","CHI",2.9575,0.5425,1.75
"LeSean McCoy",8000,"BUF","RB","MIA",28.768,10.912,19.84
"David Morgan",2500,"MIN","TE","CHI",0.832,0.208,0.52
"Kyle Rudolph",4900,"MIN","TE","CHI",18.3122,4.8678,11.59
"CJ Ham",0,"MIN","RB","CHI",NA,NA,0
"Adam Shaheen",2900,"CHI","TE","MIN",5.695,1.005,3.35
"Dontrelle Inman",3000,"CHI","WR","MIN",13.26,0.34,6.8
"Benny Cunningham",3000,"CHI","RB","MIN",4.505,0.795,2.65
"Tarik Cohen",3600,"CHI","RB","MIN",14.314,2.526,8.42
"Kendall Wright",4100,"CHI","WR","MIN",14.7461,2.9139,8.83
"Josh Bellamy",3100,"CHI","WR","MIN",9.184,2.296,5.74
"Daniel Brown",2500,"CHI","TE","MIN",5.185,0.915,3.05
"Dion Sims",2700,"CHI","TE","MIN",6.992,0.368,3.68
"Markus Wheaton",3000,"CHI","WR","MIN",2.3684,0.1116,1.24
"Corey Clement",4100,"PHI","RB","DAL",10.0408,2.9992,6.52
"LeGarrette Blount",4200,"PHI","RB","DAL",9.296,1.904,5.6
"Jesse James",4000,"PIT","TE","CLE",14.576,3.644,9.11
"Darrius Heyward-Bey",3100,"PIT","WR","CLE",7.3905,0.1895,3.79
"Eli Rogers",3900,"PIT","WR","CLE",15.6222,0.1578,7.89
"Randall Telfer",2500,"CLE","TE","PIT",NA,NA,0
"Vance McDonald",2700,"PIT","TE","CLE",7.543,0.397,3.97
"Xavier Grimble",2500,"PIT","TE","CLE",NA,NA,0
"Theo Riddick",4800,"DET","RB","GBP",24.9879,5.6721,15.33
"Tion Green",3700,"DET","RB","GBP",15.04,0,7.52
"Jamaal Williams",5200,"GBP","RB","DET",22.2915,4.7285,13.51
"David Njoku",2500,"CLE","TE","PIT",13.813,0.727,7.27
"Seth DeValve",2500,"CLE","TE","PIT",10.2135,2.1665,6.19
"Dan Vitale",3000,"CLE","RB","PIT",NA,NA,0
"Stevan Ridley",3500,"PIT","RB","CLE",1.695,0.565,1.13
"Martavis Bryant",6200,"PIT","WR","CLE",23.023,2.277,12.65
"Corey Coleman",3800,"CLE","WR","PIT",15.5792,1.5408,8.56
"Josh Gordon",5800,"CLE","WR","PIT",25.308,1.332,13.32
"Sammie Coates",3000,"CLE","WR","PIT",1.9305,0.0495,0.99
"Ricardo Louis",3000,"CLE","WR","PIT",3.6,1.2,2.4
"Rashard Higgins",3000,"CLE","WR","PIT",4.777,0.843,2.81
"Ameer Abdullah",3500,"DET","RB","GBP",5.2002,1.2198,3.21
"Aaron Ripkowski",3000,"GBP","RB","DET",2.1605,0.8195,1.49
"Eric Ebron",4500,"DET","TE","GBP",16.2396,4.5804,10.41
"Andy Jones",3000,"DET","WR","GBP",NA,NA,0
"Kenny Golladay",3300,"DET","WR","GBP",18.0774,3.7026,10.89
"Darren Fells",2500,"DET","TE","GBP",4.208,1.052,2.63
"Michael Roberts",2500,"DET","TE","GBP",NA,NA,0
"Jay Ajayi",5100,"PHI","RB","DAL",25.5485,2.0715,13.81
"Ezekiel Elliott",8700,"DAL","RB","PHI",29.0472,9.1728,19.11
"Devante Mays",3700,"GBP","RB","DET",2.02,0,1.01
"Marvin Jones",6500,"DET","WR","GBP",25.9392,4.9408,15.44
"Zach Zenner",3200,"DET","RB","GBP",NA,NA,0
"Davante Adams",6100,"GBP","WR","DET",NA,NA,0
"Jordy Nelson",4500,"GBP","WR","DET",18.853,3.327,11.09
"Golden Tate",6300,"DET","WR","GBP",24.2704,7.2496,15.76
"Randall Cobb",4700,"GBP","WR","DET",18.9044,3.7356,11.32
"Geronimo Allison",3200,"GBP","WR","DET",15.8025,2.2575,9.03
"Richard Rodgers",2600,"GBP","TE","DET",5.9584,1.8816,3.92
"Lance Kendricks",2500,"GBP","TE","DET",12.445,0.655,6.55
"Trevor Davis",3000,"GBP","WR","DET",0.9165,0.0235,0.47
"Samaje Perine",4500,"WAS","RB","NYG",20.358,5.742,13.05
