"player","salary","team","pos","opp","ceil","floor","fpts"
"Andre Roberts","3000","DET","WR","SEA","4.8772","0.6028","2.74"
"Dwayne Washington","3400","DET","RB","SEA","7.78","0","3.89"
"Eric Ebron","3900","DET","TE","SEA","16.3632","3.1168","9.74"
"Luke Willson","2500","SEA","TE","DET","5.76","0","2.88"
"Jimmy Graham","5300","SEA","TE","DET","27.2367","7.0233","17.13"
"Alex Collins","4500","SEA","RB","DET","11.4098","1.4102","6.41"
"Thomas Rawls","5700","SEA","RB","DET","18.7275","3.9725","11.35"
"Doug Baldwin","7000","SEA","WR","DET","25.6626","6.6174","16.14"
"Jermaine Kearse","4000","SEA","WR","DET","16.2864","2.4336","9.36"
"Tanner McEvoy","3000","SEA","WR","DET","7.42","1.06","4.24"
"Paul Richardson","3400","SEA","WR","DET","14.5839","2.2761","8.43"
