"player","salary","team","pos","opp","ceil","floor","fpts"
"Shane Vereen",3600,"NYG","RB","TBB",13.9564,3.0636,8.51
"Brandon Marshall",4600,"NYG","WR","TBB",15.498,3.402,9.45
"Sterling Shepard",5000,"NYG","WR","TBB",15.2456,4.8144,10.03
"Evan Engram",3000,"NYG","TE","TBB",13.904,3.476,8.69
"Dwayne Harris",3000,"NYG","WR","TBB",1.14,0,0.57
"Roger Lewis",3200,"NYG","WR","TBB",5.42,0,2.71
"Paul Perkins",3500,"NYG","RB","TBB",9.5542,4.7058,7.13
"O.J. Howard",2700,"TBB","TE","NYG",5.19,1.73,3.46
"Mike Evans",7400,"TBB","WR","NYG",27.2857,8.8543,18.07
"Peyton Barber",3000,"TBB","RB","NYG",0.901,0.159,0.53
"Charles Sims",3900,"TBB","RB","NYG",16.3128,3.1072,9.71
"DeSean Jackson",5200,"TBB","WR","NYG",17.667,5.733,11.7
"Adam Humphries",3300,"TBB","WR","NYG",13.1016,3.3784,8.24
"Cameron Brate",3800,"TBB","TE","NYG",11.88,1.32,6.6
"Chris Godwin",3000,"TBB","WR","NYG",7.83,2.61,5.22
"Rhett Ellison",2500,"NYG","TE","TBB",3.762,0.198,1.98
"Wendell Smallwood",4100,"PHI","RB","LAC",15.5664,6.5136,11.04
"Tyrell Williams",4400,"LAC","WR","PHI",16.848,4.752,10.8
"Keenan Allen",7200,"LAC","WR","PHI",26.6135,7.7265,17.17
"Branden Oliver",4400,"LAC","RB","PHI",6.255,2.085,4.17
"Travis Benjamin",3900,"LAC","WR","PHI",14.742,0.378,7.56
"Dontrelle Inman",3200,"LAC","WR","PHI",6.4,0,3.2
"Antonio Gates",2900,"LAC","TE","PHI",10.115,1.445,5.78
"Hunter Henry",3500,"LAC","TE","PHI",13.4316,2.9484,8.19
"Melvin Gordon",7000,"LAC","RB","PHI",30.576,7.644,19.11
"Brent Celek",2500,"PHI","TE","LAC",1.824,0.096,0.96
"Torrey Smith",3700,"PHI","WR","LAC",14.2464,3.6736,8.96
"Alshon Jeffery",6200,"PHI","WR","LAC",27.3236,5.5964,16.46
"LeGarrette Blount",3900,"PHI","RB","LAC",16.0522,3.2878,9.67
"Nelson Agholor",3900,"PHI","WR","LAC",15.402,2.718,9.06
"Mack Hollins",3000,"PHI","WR","LAC",1.088,0.272,0.68
"Zach Ertz",6300,"PHI","TE","LAC",27.8361,7.6239,17.73
"Marcus Johnson",3000,"PHI","WR","LAC",1.648,0.412,1.03
"Jacquizz Rodgers",4400,"TBB","RB","NYG",18.3768,5.8032,12.09
"Travaris Cadet",3000,"NYJ","RB","JAC",6.006,1.274,3.64
"Brandon LaFell",3800,"CIN","WR","CLE",17.4825,2.4975,9.99
"A.J. Green",8600,"CIN","WR","CLE",33.2274,8.8326,21.03
"Giovani Bernard",4300,"CIN","RB","CLE",15.5343,4.0057,9.77
"Alex Erickson",3100,"CIN","WR","CLE",7.04,1.76,4.4
"Tyler Boyd",3300,"CIN","WR","CLE",9.4341,1.2259,5.33
"Tyler Kroft",2600,"CIN","TE","CLE",8.525,2.475,5.5
"Cody Core",3000,"CIN","WR","CLE",3.72,0,1.86
"Joe Mixon",5700,"CIN","RB","CLE",20.64,5.16,12.9
"Jeremy Hill",3700,"CIN","RB","CLE",8.789,1.551,5.17
"Kenny Britt",4300,"CLE","WR","CIN",18.7416,5.9184,12.33
"Rashard Higgins",4500,"CLE","WR","CIN",16.932,2.988,9.96
"Matthew Dayes",3000,"CLE","RB","CIN",1.095,0.365,0.73
"Ricardo Louis",3200,"CLE","WR","CIN",11.67,3.89,7.78
"Kasen Williams",3000,"CLE","WR","CIN",5.94,1.98,3.96
"Seth DeValve",2600,"CLE","TE","CIN",11.824,2.956,7.39
"David Njoku",2900,"CLE","TE","CIN",9.856,2.464,6.16
"Leonard Fournette",6700,"JAC","RB","NYJ",28.8455,8.3745,18.61
"Chris Ivory",3800,"JAC","RB","NYJ",11.76,2.24,7
"ArDarius Stewart",3000,"NYJ","WR","JAC",5.728,1.432,3.58
"Jeremy Kerley",3700,"NYJ","WR","JAC",11.58,0,5.79
"Robby Anderson",3800,"NYJ","WR","JAC",13.6555,3.9645,8.81
"Will Tye",2600,"NYJ","TE","JAC",5.643,1.197,3.42
"Austin Seferian-Jenkins",3000,"NYJ","TE","JAC",12.288,3.072,7.68
"Charone Peake",3000,"NYJ","WR","JAC",1.94,0,0.97
"Corey Grant",3700,"JAC","RB","NYJ",2.112,0.448,1.28
"Jermaine Kearse",4600,"NYJ","WR","JAC",15.827,2.793,9.31
"Elijah McGuire",3600,"NYJ","RB","JAC",15.011,2.649,8.83
"Keelan Cole",3000,"JAC","WR","NYJ",8.33,1.47,4.9
"Allen Hurns",4700,"JAC","WR","NYJ",17.3128,5.4672,11.39
"Marqise Lee",4500,"JAC","WR","NYJ",22.1527,6.0673,14.11
"Arrelious Benn",3000,"JAC","WR","NYJ",5.46,0,2.73
"Marcedes Lewis",2800,"JAC","TE","NYJ",8.3261,3.6539,5.99
"Bilal Powell",4600,"NYJ","RB","JAC",23.6676,5.3724,14.52
"Ben Koyack",2500,"JAC","TE","NYJ",1.919,0.101,1.01
"Carlos Hyde",6600,"SFO","RB","ARI",28.0559,7.6841,17.87
"Matt Breida",3800,"SFO","RB","ARI",8.415,2.805,5.61
"Tyler Lockett",5000,"SEA","WR","IND",19.9732,3.9468,11.96
"Doug Baldwin",7600,"SEA","WR","IND",28.5362,8.5238,18.53
"Thomas Rawls",4100,"SEA","RB","IND",11.985,2.115,7.05
"Paul Richardson",5100,"SEA","WR","IND",13.3304,4.2096,8.77
"Tanner McEvoy",3000,"SEA","WR","IND",3.14,0,1.57
"Kareem Hunt",9400,"KCC","RB","WAS",33.542,9.738,21.64
"Luke Willson",3000,"SEA","TE","IND",2.546,0.134,1.34
"Jimmy Graham",5400,"SEA","TE","IND",22.2222,6.6378,14.43
"Chris Carson",5900,"SEA","RB","IND",24.5632,7.7568,16.16
"Brandon Williams",2500,"IND","TE","SEA",1.6786,0.5014,1.09
"T.Y. Hilton",5800,"IND","WR","SEA",22.0899,6.0501,14.07
"Matt Jones",3000,"IND","RB","SEA",0.306,0.054,0.18
"Robert Turbin",4100,"IND","RB","SEA",6.001,1.059,3.53
"Donte Moncrief",3900,"IND","WR","SEA",15.9904,5.0496,10.52
"Kamar Aiken",3400,"IND","WR","SEA",11.824,2.956,7.39
"Jack Doyle",3700,"IND","TE","SEA",18.9088,5.9712,12.44
"Quan Bray",3000,"IND","WR","SEA",3.86,0,1.93
"Charcandrick West",4400,"KCC","RB","WAS",7.463,1.317,4.39
"Tyreek Hill",7500,"KCC","WR","WAS",26.5155,5.6245,16.07
"Josh Doctson",4000,"WAS","WR","KCC",7.644,0.756,4.2
"Ryan Grant",3600,"WAS","WR","KCC",7.7844,2.1956,4.99
"Jamison Crowder",5400,"WAS","WR","KCC",19.7508,6.4092,13.08
"Brian Quick",3000,"WAS","WR","KCC",2.16,0,1.08
"Jordan Reed",5900,"WAS","TE","KCC",22.6512,6.3888,14.52
"Robert Kelley",4600,"WAS","RB","KCC",13.6136,4.0664,8.84
"Vernon Davis",4100,"WAS","TE","KCC",3.743,0.197,1.97
"Terrelle Pryor",5900,"WAS","WR","KCC",23.034,4.886,13.96
"Chris Thompson",5700,"WAS","RB","KCC",18.592,4.648,11.62
"De'Anthony Thomas",3000,"KCC","WR","WAS",2.5584,0.5616,1.56
"Albert Wilson",3600,"KCC","WR","WAS",10.8288,0.4512,5.64
"Chris Conley",3500,"KCC","WR","WAS",12.832,3.208,8.02
"Demarcus Robinson",3000,"KCC","WR","WAS",1.29,0.43,0.86
"Travis Kelce",6600,"KCC","TE","WAS",24.0548,7.1852,15.62
"Samaje Perine",4500,"WAS","RB","KCC",4.212,1.188,2.7
"Demetrius Harris",2900,"KCC","TE","WAS",3.04,0.16,1.6
"Frank Gore",4400,"IND","RB","SEA",16.8,5.6,11.2
"Jeff Heuerman",2500,"DEN","TE","OAK",5.1436,1.5364,3.34
"Jaron Brown",4000,"ARI","WR","SFO",15.408,3.852,9.63
"Larry Fitzgerald",6100,"ARI","WR","SFO",27.5435,7.9965,17.77
"Kerwynn Williams",3900,"ARI","RB","SFO",6.069,1.071,3.57
"J.J. Nelson",5600,"ARI","WR","SFO",14.8264,2.4136,8.62
"Brittan Golden",3000,"ARI","WR","SFO",3.7515,0.3485,2.05
"Jermaine Gresham",2800,"ARI","TE","SFO",10.8732,3.0668,6.97
"Chad Williams",3000,"ARI","WR","SFO",3.088,0.772,1.93
"Andre Ellington",3800,"ARI","RB","SFO",18.752,4.688,11.72
"Chris Johnson",4200,"ARI","RB","SFO",14.4738,4.4462,9.46
"Marquise Goodwin",3500,"SFO","WR","ARI",14.8004,3.3596,9.08
"Pierre Garcon",5500,"SFO","WR","ARI",21.6342,6.6458,14.14
"Kyle Juszczyk",3000,"SFO","RB","ARI",3.179,0.561,1.87
"Trent Taylor",3300,"SFO","WR","ARI",8.029,2.331,5.18
"Aldrick Robinson",3000,"SFO","WR","ARI",8.2,0,4.1
"Garrett Celek",2500,"SFO","TE","ARI",4.75,0.25,2.5
"George Kittle",2500,"SFO","TE","ARI",6.3395,1.8405,4.09
"Troy Niklas",2500,"ARI","TE","SFO",1.7545,0.6655,1.21
"John Brown",5100,"ARI","WR","SFO",12.936,2.464,7.7
"Seth Roberts",3300,"OAK","WR","DEN",12.336,3.084,7.71
"Amari Cooper",6000,"OAK","WR","DEN",26.73,6.27,16.5
"Jalen Richard",3900,"OAK","RB","DEN",7.582,1.338,4.46
"Cordarrelle Patterson",3000,"OAK","WR","DEN",5.3,0,2.65
"Jared Cook",3400,"OAK","TE","DEN",16.758,2.842,9.8
"AJ Derby",2500,"DEN","TE","OAK",NA,NA,3.34
"Lee Smith",2500,"OAK","TE","DEN",0.912,0.048,0.48
"DeAndre Washington",3800,"OAK","RB","DEN",9.741,1.719,5.73
"Marshawn Lynch",5000,"OAK","RB","DEN",19.296,4.824,12.06
"Demaryius Thomas",6300,"DEN","WR","OAK",25.8075,7.4925,16.65
"Jamaal Charles",4200,"DEN","RB","OAK",16.055,2.945,9.5
"C.J. Anderson",5600,"DEN","RB","OAK",24.679,9.361,17.02
"Emmanuel Sanders",6100,"DEN","WR","OAK",25.2928,7.9872,16.64
"Bennie Fowler",3300,"DEN","WR","OAK",11.6276,2.5524,7.09
"Virgil Green",2700,"DEN","TE","OAK",8.4623,2.3177,5.39
"Cody Latimer",3000,"DEN","WR","OAK",5.005,1.495,3.25
"Duke Johnson",4500,"CLE","RB","CIN",18.32,4.58,11.45
"Isaiah Crowell",4800,"CLE","RB","CIN",19.4721,8.1479,13.81
"Le'Veon Bell",8700,"PIT","RB","BAL",34.0956,10.1844,22.14
"Nick Boyle",2500,"BAL","TE","PIT",2.66,0.14,1.4
"Benjamin Watson",3600,"BAL","TE","PIT",11.28,3.76,7.52
"James Conner",4500,"PIT","RB","BAL",1.498,0.642,1.07
"Terrell Watson",3000,"PIT","RB","BAL",0.392,0.168,0.28
"Eli Rogers",3300,"PIT","WR","BAL",10.1574,0.1026,5.13
"Martavis Bryant",5400,"PIT","WR","BAL",20.281,3.579,11.93
"Antonio Brown",9300,"PIT","WR","BAL",34.9953,9.5847,22.29
"Breshad Perriman",3000,"BAL","WR","PIT",11.0772,3.4028,7.24
"Mike Wallace",3500,"BAL","WR","PIT",15.525,5.175,10.35
"Michael Hoomanawanui",2500,"NOS","TE","MIA",0.944,0.236,0.59
"Willie Snead",5000,"NOS","WR","MIA",13.5975,1.9425,7.77
"Anthony Fasano",2500,"MIA","TE","NOS",3.211,0.169,1.69
"Terrance West",4100,"BAL","RB","PIT",14.3787,2.8413,8.61
"Javorius Allen",4700,"BAL","RB","PIT",23.91,7.97,15.94
"Jeremy Maclin",4500,"BAL","WR","PIT",19.2736,6.0864,12.68
"Alex Collins",3700,"BAL","RB","PIT",6.9048,1.3152,4.11
"Juju Smith-Schuster",3000,"PIT","WR","BAL",11.118,1.962,6.54
"Darrius Heyward-Bey",3000,"PIT","WR","BAL",1.02,0,0.51
"Ed Dickson",2800,"CAR","TE","NEP",6.8229,1.1571,3.99
"Curtis Samuel",4000,"CAR","WR","NEP",7.335,2.445,4.89
"Damiere Byrd",3000,"CAR","WR","NEP",3.15,1.05,2.1
"Mike Gillislee",5400,"NEP","RB","CAR",19.696,4.924,12.31
"James White",5000,"NEP","RB","CAR",17.728,4.432,11.08
"Brandin Cooks",7600,"NEP","WR","CAR",23.426,4.134,13.78
"Dion Lewis",3400,"NEP","RB","CAR",7.973,1.407,4.69
"Russell Shepard",4000,"CAR","WR","NEP",10.2925,1.2075,5.75
"Devin Funchess",5300,"CAR","WR","NEP",16.96,4.24,10.6
"Michael Campanaro",3000,"BAL","WR","PIT",2.499,0.441,1.47
"Vance McDonald",2700,"PIT","TE","BAL",1.14,0.06,0.6
"Jesse James",3000,"PIT","TE","BAL",12.512,3.128,7.82
"Christian McCaffrey",6800,"CAR","RB","NEP",25.6525,7.4475,16.55
"Jonathan Stewart",4300,"CAR","RB","NEP",16.3978,3.7222,10.06
"Kelvin Benjamin",6000,"CAR","WR","NEP",25.8628,5.2972,15.58
"Fozzy Whittaker",3000,"CAR","RB","NEP",0.578,0.102,0.34
"Julius Thomas",2900,"MIA","TE","NOS",12.0042,2.8158,7.41
"Jakeem Grant",3000,"MIA","WR","NOS",1.5453,0.4747,1.01
"Geronimo Allison",4100,"GBP","WR","CHI",4.44,0,2.22
"Davante Adams",5900,"GBP","WR","CHI",22.8165,5.8835,14.35
"Jordy Nelson",7700,"GBP","WR","CHI",27.768,7.832,17.8
"Trevor Davis",3000,"GBP","WR","CHI",1.16,0,0.58
"Jeff Janis",3300,"GBP","WR","CHI",0.24,0,0.12
"Lance Kendricks",2500,"GBP","TE","CHI",5.32,0.28,2.8
"Martellus Bennett",3700,"GBP","TE","CHI",19.4884,3.9916,11.74
"Jamaal Williams",4400,"GBP","RB","CHI",1.38,0.46,0.92
"Ty Montgomery",7500,"GBP","RB","CHI",29.805,9.935,19.87
"Deonte Thompson",3100,"CHI","WR","GBP",12.9217,0.8983,6.91
"Kendall Wright",3800,"CHI","WR","GBP",18.4201,3.6399,11.03
"Tarik Cohen",5500,"CHI","RB","GBP",23.63,4.17,13.9
"Josh Bellamy",3100,"CHI","WR","GBP",7.328,1.832,4.58
"Markus Wheaton",3300,"CHI","WR","GBP",9.7028,0.4572,5.08
"Dion Sims",2500,"CHI","TE","GBP",4.503,0.237,2.37
"Zach Miller",2800,"CHI","TE","GBP",16.0555,3.6445,9.85
"Randall Cobb",6000,"GBP","WR","CHI",24.4321,4.8279,14.63
"Benny Cunningham",3000,"CHI","RB","GBP",1.989,0.351,1.17
"Kenyan Drake",4000,"MIA","RB","NOS",2.448,0.432,1.44
"Damien Williams",3800,"MIA","RB","NOS",5.049,0.891,2.97
"Jay Ajayi",7400,"MIA","RB","NOS",27.048,9.752,18.4
"DeVante Parker",6700,"MIA","WR","NOS",24.704,6.176,15.44
"Jarvis Landry",6500,"MIA","WR","NOS",26.5696,8.3904,17.48
"Leonte Carroo",3000,"MIA","WR","NOS",2.34,0,1.17
"Kenny Stills",4300,"MIA","WR","NOS",17.1152,5.4048,11.26
"Josh Hill",2500,"NOS","TE","MIA",2.489,0.131,1.31
"Coby Fleener",3400,"NOS","TE","MIA",14.735,2.105,8.42
"Alvin Kamara",3900,"NOS","RB","MIA",14.5791,2.8809,8.73
"Adrian Peterson",3600,"NOS","RB","MIA",9.996,1.764,5.88
"Mark Ingram",4600,"NOS","RB","MIA",22.5018,5.2782,13.89
"Michael Thomas",7300,"NOS","WR","MIA",26.0022,8.4378,17.22
"Ted Ginn",3900,"NOS","WR","MIA",14.314,2.526,8.42
"Tommylee Lewis",3000,"NOS","WR","MIA",5.2592,0.8208,3.04
"Brandon Coleman",3500,"NOS","WR","MIA",10.4709,2.0691,6.27
"Chris Hogan",6000,"NEP","WR","CAR",18.724,5.436,12.08
"Danny Amendola",4900,"NEP","WR","CAR",14.8504,4.6896,9.77
"Mohamed Sanu",4800,"ATL","WR","BUF",17.9237,5.8163,11.87
"Julio Jones",8800,"ATL","WR","BUF",29.0928,9.1872,19.14
"Tevin Coleman",5000,"ATL","RB","BUF",21.472,5.368,13.42
"Taylor Gabriel",4100,"ATL","WR","BUF",14.8224,0.6176,7.72
"Justin Hardy",3000,"ATL","WR","BUF",4.76,0,2.38
"Levine Toilolo",2500,"ATL","TE","BUF",3.287,0.173,1.73
"Austin Hooper",3300,"ATL","TE","BUF",13.098,1.062,7.08
"Andre Roberts",3000,"ATL","WR","BUF",1.2,0,0.6
"Devonta Freeman",7300,"ATL","RB","BUF",29.52,7.38,18.45
"Nick O'Leary",2500,"BUF","TE","ATL",1.976,0.104,1.04
"Mike Tolbert",3800,"BUF","RB","ATL",9.8258,3.6342,6.73
"LeSean McCoy",8400,"BUF","RB","ATL",32.3457,14.8743,23.61
"Eric Ebron",3100,"DET","TE","MIN",14.82,4.18,9.5
"Jordan Matthews",3900,"BUF","WR","ATL",18.36,5.64,12
"Zay Jones",3100,"BUF","WR","ATL",14.37,4.79,9.58
"Charles Clay",3700,"BUF","TE","ATL",15.4344,2.0056,8.72
"Andre Holmes",3000,"BUF","WR","ATL",12.1198,3.6202,7.87
"Kaelin Clay",3000,"BUF","WR","ATL",1.904,0.336,1.12
"Todd Gurley",7800,"LAR","RB","DAL",31.888,7.972,19.93
"Dez Bryant",6500,"DAL","WR","LAR",27.559,8.001,17.78
"Alfred Morris",5100,"DAL","RB","LAR",2.839,0.501,1.67
"Ezekiel Elliott",8200,"DAL","RB","LAR",29.4861,14.8539,22.17
"Terrance Williams",3600,"DAL","WR","LAR",16.099,2.841,9.47
"Cole Beasley",4500,"DAL","WR","LAR",17.205,5.735,11.47
"Jason Witten",5000,"DAL","TE","LAR",18.9656,6.1544,12.56
"Brice Butler",3000,"DAL","WR","LAR",7.32,0,3.66
"Gerald Everett",2500,"LAR","TE","DAL",5.235,1.745,3.49
"Tyler Higbee",2500,"LAR","TE","DAL",7.9205,2.2995,5.11
"Sammy Watkins",5900,"LAR","WR","DAL",20.096,5.024,12.56
"Justin Davis",3000,"LAR","RB","DAL",0.27,0.09,0.18
"Malcolm Brown",3900,"LAR","RB","DAL",2.5137,0.4263,1.47
"Robert Woods",3900,"LAR","WR","DAL",15.3418,4.0782,9.71
"Cooper Kupp",4300,"LAR","WR","DAL",15.7404,4.4396,10.09
"Pharoh Cooper",3000,"LAR","WR","DAL",1.08,0,0.54
"Tavon Austin",3100,"LAR","WR","DAL",10.34,0,5.17
"TJ Jones",3000,"DET","WR","MIN",9.4471,1.7329,5.59
"Kenny Golladay",4100,"DET","WR","MIN",16.3178,3.3422,9.83
"Stephen Anderson",2800,"HOU","TE","TEN",3.439,0.181,1.81
"Ryan Griffin",3500,"HOU","TE","TEN",10.8984,3.4416,7.17
"Andy Jones",3000,"HOU","WR","TEN",0.735,0.245,0.49
"DeMarco Murray",6000,"TEN","RB","HOU",20.846,8.934,14.89
"Derrick Henry",5300,"TEN","RB","HOU",14.7744,3.4656,9.12
"Eric Decker",4200,"TEN","WR","HOU",21.8688,0.9112,11.39
"Rishard Matthews",4900,"TEN","WR","HOU",21.9554,7.1246,14.54
"Bruce Ellington",3700,"HOU","WR","TEN",8.64,2.88,5.76
"Braxton Miller",3000,"HOU","WR","TEN",4.779,1.121,2.95
"Dwayne Allen",2500,"NEP","TE","CAR",1.425,0.075,0.75
"Rob Gronkowski",6600,"NEP","TE","CAR",26.528,6.632,16.58
"Phillip Dorsett",4000,"NEP","WR","CAR",3.44,0,1.72
"Lamar Miller",4500,"HOU","RB","TEN",20.8749,7.1451,14.01
"D'Onta Foreman",4000,"HOU","RB","TEN",10.688,2.672,6.68
"DeAndre Hopkins",6400,"HOU","WR","TEN",29.698,8.622,19.16
"Tyler Ervin",3000,"HOU","RB","TEN",8.32,2.08,5.2
"Taywan Taylor",3400,"TEN","WR","HOU",9.486,1.674,5.58
"Delanie Walker",4900,"TEN","TE","HOU",23.2576,6.1824,14.72
"Ameer Abdullah",4200,"DET","RB","MIN",19.035,4.465,11.75
"David Morgan",2500,"MIN","TE","DET",0.864,0.216,0.54
"Kyle Rudolph",4100,"MIN","TE","DET",14.0936,3.7464,8.92
"Theo Riddick",4500,"DET","RB","MIN",19.1036,4.3364,11.72
"Zach Zenner",3300,"DET","RB","MIN",2.074,0.366,1.22
"Marvin Jones",4000,"DET","WR","MIN",19.824,3.776,11.8
"Golden Tate",6300,"DET","WR","MIN",26.6574,7.9626,17.31
"Jarius Wright",3000,"MIN","WR","DET",7.36,0,3.68
"Laquon Treadwell",3200,"MIN","WR","DET",8.7381,1.4819,5.11
"Dalvin Cook",6500,"MIN","RB","DET",28.5045,8.2755,18.39
"Will Fuller",3800,"HOU","WR","TEN",12.906,1.434,7.17
"Jonnu Smith",2600,"TEN","TE","HOU",1.275,0.425,0.85
"Jerick McKinnon",4000,"MIN","RB","DET",10.676,1.884,6.28
"Latavius Murray",3200,"MIN","RB","DET",2.601,0.459,1.53
"Adam Thielen",5800,"MIN","WR","DET",23.987,4.913,14.45
"Stefon Diggs",7100,"MIN","WR","DET",23.6617,7.6783,15.67
"Jordan Howard",5800,"CHI","RB","GBP",23.1192,7.3008,15.21
